-0.0035108-0.00324596j 0.00319-0.00409378j 0.00054045-0.00515213j -0.00397718-0.001613j -3.78579e-05-0.00176184j -0.00233735+0.00258335j 0.0045407+0.00225467j -0.000617234-0.00401871j 0.000576035+0.000288197j 0.000190376+0.00134357j 0.00103492+0.00199155j -0.00593475+0.00159837j -0.000719946-0.00408519j 0.00185663+0.00248887j 0.0013682-0.000306214j -0.00121676+0.000164511j -0.000951044+0.00104612j -0.000547775-0.00027462j 0.00213723-0.00260951j -0.00145297-0.000517389j 0.000610813-8.63499e-05j 0.00163246+0.00123875j -0.000340376-0.00418838j 0.00221131+0.000336862j -5.58149e-06+0.00183872j -0.00164911+0.000247288j 0.00117641-0.000437841j 0.000449732+0.00030286j 0.00131781-0.000324545j 0.000203989+0.00144328j -0.00187592+9.81007e-05j -0.000679045-6.09665e-05j 7.30482e-05+0.00110928j -0.000936164-0.000124978j -0.0010232+0.000239639j 0.000500943-0.000484269j -0.00141333-5.5798e-05j 0.000648544+0.00112119j -5.13668e-05-0.000211925j 0.000589351+0.0011757j -0.000641531-6.22822e-05j -0.000271417+0.000848108j 0.000364967-0.000848477j -0.000297993-0.000404566j -0.000558231-0.0005611j 0.000701956+0.000628199j 0.000179416+0.00149704j 6.57788e-05-0.000323176j -0.000604364+0.000412508j 0.000152037+0.00060018j 4.95607e-05-0.00100972j -0.000724671+0.00107009j -0.000200421-0.000385526j 0.000718847-0.000892675j 0.00160213-0.000837603j -8.97789e-05+2.83945e-05j 0.000317171-0.000140389j 0.00312347+0.00330832j 0.00135245-0.00461616j 0.00132479-0.000954494j 0.000947035-0.00186469j 0.0034287+0.00265902j -0.00279442+0.00123366j -0.00184621+0.00270326j 0.00322428-0.000825018j 0.00248372+0.00379178j -0.00144504+0.000409395j -4.29026e-05+0.00361511j 0.00210616-0.00234067j 0.00225994+0.000504349j -0.00059343+0.00144796j 0.00200047-0.00122176j -0.00188303-7.27534e-06j 0.000400712-0.00377663j 0.00349286+0.00274028j 0.010538+0.00532162j 0.00533733-0.0117578j 
-0.00140448+0.000889598j 0.000821707-0.000654278j 0.000364035-0.00240169j -0.00197446+0.00286203j 0.000323405-0.00354638j -0.00197092+0.00118927j -0.000330645+0.000391663j -0.00100728+0.00136607j 0.000108965-0.00446722j -0.00122597+0.000101778j -0.00269393+0.000293309j 1.87806e-06-0.00471334j 0.00204657+0.00443737j 0.00227495+0.000145608j 0.00175611+0.00247753j 0.00215414+0.00463593j 0.00240042-0.00313355j 0.00154393+0.000599707j -0.00262372+0.0010227j -0.00572683-0.0031221j -0.00199544+0.00236013j -0.000329636+0.00511656j 0.00218024-0.00217535j -0.000749456-0.000502242j 0.00119779+0.00019546j -0.00218785-0.000388796j -0.003837+0.00385913j -0.0023961-0.000232385j -0.00209386+0.00259536j 0.00420128+0.000669961j -0.0012263+0.000511937j 0.00305797-0.000605432j 0.00118179-0.000812849j 0.000178091-0.00320749j 0.000799308-0.00032575j 0.000736671+0.00368641j -0.000189785+0.00210165j -0.00219353-0.000537688j -0.000172786+0.00452755j -0.00169403-0.00107904j 0.00123337+5.65464e-05j 0.003243+0.00336643j -0.00108643+0.00202815j 0.000382028-0.000174482j 0.00285318-0.000253433j -0.00103176-0.00154034j 0.000455418+0.00117503j -0.00224744-0.000456189j -0.0014822+0.00215225j -0.0027981-0.00220287j -0.00143549+0.00134779j -0.00116812+0.00278521j 0.00180762+0.00234924j -0.00015845-0.00226371j 0.000373639-0.0056952j -0.000254988+0.00122924j 0.00109377+0.00157387j 0.00172391-0.0011222j 0.00186682-0.00300919j -0.000971047+0.00113608j 0.00224294+0.00180392j -0.00102584+0.00466082j -0.000864424-0.00165845j -0.00276503+0.00120922j -0.00344746+0.00163003j 0.000402822+0.00114531j 0.000235297+0.000256034j 0.00180625-0.0066155j -0.00272089-0.0019399j 0.00151182-0.00107312j -0.00179197+0.00155385j -0.000160713+0.00180382j -0.000386635-0.000918829j 0.000533814-0.00171079j 0.00117853-0.00137538j -0.000188597+0.00110748j 0.00105235+0.00204996j 
-9.06131e-05-0.00426568j -0.0012489-0.00132068j 0.00157481-0.000701412j 0.000936951-0.00129344j -0.00136292-0.000248823j -0.00127316+0.00428536j -0.00183856-0.000333984j -0.00252469+0.00264431j -0.00100499-0.000333834j -0.00105412+0.000292209j -0.000875341+0.0014506j -0.000595915+0.00212592j 0.00329185+0.000719546j -6.65152e-05+0.00300035j 0.000541739-0.00525764j -0.000940789+0.00342141j 0.00337137-0.000511834j -0.00553215-0.001308j -0.00288996+0.000178344j 0.000613234-0.00220421j -0.00246819+0.00481635j 0.00539716+0.00461812j 0.00221639+0.00623579j -0.00306699+7.46577e-05j -0.00218531-0.00467415j -0.0032047+0.000277506j 0.00307518-0.00110454j 0.0016562+0.00514844j 0.00483655-0.000280762j -0.000272075+0.00202466j 0.00219588+0.000625374j 0.000144119+0.0020881j 0.0012743-0.000475845j 0.000832769-0.001862j -0.000978994+0.00308738j -0.00171604+0.000769854j 0.00139167+0.000554625j 0.0020736+0.000118351j -0.00242217+0.000606911j 0.000672964+0.00111115j 0.00133424+0.000484343j 0.000963876+0.00259057j 0.00194011-0.00165178j -0.00278984-0.00157409j -0.00110425-0.00143255j -0.000730581-0.0014333j 0.00247977+0.0035675j -0.000802451+0.000858277j 0.000573925+0.00443359j 0.00305086+7.55446e-05j 0.00135206+5.71655e-05j -0.000420972+0.00230238j -0.00101871-0.00029057j 0.00196106-0.000748125j -0.00108854-0.00157628j 0.000413657-0.000317732j -0.000895798-0.00048739j -0.000574139+0.000707271j -0.00200631-0.00275873j -0.000796076+0.000579001j -0.000435183+0.000500249j -0.00043876-0.000183548j -2.27694e-05+0.000317976j 0.000366109+0.000234985j 0.000816786+0.00227019j 0.00116572+0.000999195j 0.000762999-0.000758908j 0.000141634-0.00147318j -0.0010979-0.000958626j 0.00194423+0.0016556j -0.00203401-0.00139938j -1.10191e-05+0.00137175j 0.00158052+0.000323878j 0.000819738+0.00111928j 0.00046958+1.71394e-05j -0.00188861-0.000764767j -2.06459e-05-0.000976054j 
-0.00117922-0.000940825j 0.00122288-0.00237409j -0.00135757+0.00209971j 0.000302217-0.00052937j -0.000919115+0.00186308j -0.00237857+0.00227085j 0.00084002+0.00130386j 0.00411641-0.0034799j -0.00037304+0.00288481j 0.0021602+0.00420967j 0.000101649-0.000319071j 5.94732e-05-0.00458553j -0.00271656-0.00187401j -0.00847887+0.000903128j 0.00233389-0.00100938j 0.00213415+9.27191e-05j -0.000429605+0.000155192j -0.00151679+0.00412685j -2.23116e-06-0.00588907j 0.00375112+0.00123333j 0.00488927+0.00103068j -0.0057269-0.00717371j -0.000807209+0.00378827j -0.000659249-0.00305275j 0.00060486-9.46116e-05j -0.00153237+0.00698381j 0.00652158+0.00243196j 0.00160787+0.00160949j -0.00582359-0.00460554j 0.00133197+0.00233161j 0.000100242-0.00395364j 0.00200858+0.00236293j 0.000701246-0.00136625j 0.00202064+0.000166505j -0.00433097+4.28531e-05j 0.000713241+0.000582847j -0.000877822-0.00147824j 0.000724042-0.00175208j 0.00066395+0.000965096j 0.00411081-7.64287e-05j 0.00256944+0.00212602j -0.000998321+0.00155633j 0.00157409-0.00215879j -0.00298614-0.00300275j -0.000430968+0.00441293j -0.00068349+0.00348719j -0.000506935-0.000750313j -0.00486929+0.00345023j -0.00442263-0.00548675j -0.00147573+0.000342918j 0.00134716+0.000363758j 0.000533341-0.00380005j 0.00133853+0.00140687j -0.000305154-0.000679475j 0.00403959-6.43535e-05j 0.00143202+0.00180446j 0.000969773+0.000210171j 7.77612e-05+0.00192322j 0.00145461-0.000679103j 0.00100278-0.000953328j -0.00126174-0.00223694j 0.00205248-0.000727978j 0.00110408-0.00376082j 0.000334135+0.000106245j -0.00323063-0.00374175j 0.000303355+0.00402049j -0.0036816+0.00143506j 0.0023902-0.00344284j 0.000844938-1.78259e-05j -0.00334473+0.00177349j -0.00039515+0.00183417j 0.000704748-0.00124454j 0.00105676-0.000795972j 0.000535286+0.000193007j 5.58882e-06+0.000819717j -0.00131196+0.000945344j 0.00177176+0.000851579j 
-0.00043872-7.0395e-05j -0.00137561+0.0003145j 0.00276836-0.00130052j 0.000278255-0.00139134j 0.000984911-0.00309808j -0.0011493+0.00223834j 0.00159349-0.00154226j 0.0029522-0.00316347j -0.000642976+0.000607145j -0.000757545+0.00258266j 0.00232605-0.000226598j -0.000375654+0.00261561j -0.00225735+0.00488014j -0.000511122-0.0105109j 0.00063145+0.00428207j -0.00291846-0.00243399j 0.00350087-0.00475212j 0.00068191+0.000644468j 0.00175664+0.00544412j -0.00507306+0.00158561j 0.000320592+0.00197834j 0.000179944+0.000775904j -0.00361609+0.00325323j -6.53229e-05-0.000763413j -0.00110691+0.00192186j 0.00183837-0.00075503j 0.00209486+0.00199154j 0.00208197+0.000500379j -0.00273005-0.00128519j -0.000545355+0.0018456j 0.000871563-0.00183906j 0.00207883-0.00273757j -0.000301866-0.000290014j -0.00050125+0.000567322j 0.00224724-0.00373221j -0.00176951-0.00109266j -0.000491361-0.00231626j -0.00164785+0.00401701j -0.00173388+0.00155612j -0.00155299+0.0019691j 2.9077e-05+0.0019309j 0.00270229-0.00368125j -0.00305446+0.00196145j -0.000256246+0.000831434j -0.00177077-0.00123818j -0.00211012-0.00145259j 0.00312604-0.00183977j 1.20548e-05-0.00576841j 0.00251127-0.00167793j 0.000106942-0.0049063j -0.00207253-0.00139552j 0.00355304+0.000798034j -0.000768145-0.00126873j 0.00013398-0.00249255j -0.000546413+0.000562887j 0.00104863+0.00231406j 0.000568874+0.00174462j 0.00107853-0.000201736j -0.00230954+0.00485001j -0.000299002-0.00020274j 6.35944e-05-0.000160643j -0.00118222-0.000205828j 0.00318059-0.00135198j -0.000909788+0.000147356j 0.000505969-0.00149868j -0.000135314+0.000962057j -0.000562852-0.00086357j 0.00219682-0.00084186j 0.00102212+0.000839203j -0.000103843-0.00221506j -0.000532855+0.00140142j 0.00296454+4.44314e-06j -0.000549088-0.00102383j 0.000600093+0.00105431j -0.000200934-0.00114705j -0.000209987-0.000164059j -0.000235665+0.00141955j 
0.00147304-0.000103853j -5.5765e-05+0.00169874j 0.00366526-0.00261882j 0.00013604-0.00102656j 0.00148399-0.00220398j -0.00119732+0.00126802j 0.0018068-0.000612833j 0.00138283-0.00316931j -0.00207544+0.000123711j -0.00335624+0.00524152j -0.0031605+9.4144e-05j -0.00116789-0.0015292j -0.00192433+0.00459436j 0.00246245-0.000729324j 0.00499222-0.000408624j 0.00113495+0.00352632j -0.00147973-0.000411435j -0.00214314-0.00338075j -0.00246564+0.00126767j -0.00632479+0.0021522j -0.00163021-0.00033425j -0.00134545+0.00416226j -0.0072862-8.15084e-05j 0.00132933-0.00159733j -0.00027413+0.000560492j -0.00276954-0.00109644j -0.000105712+0.000854361j -0.000969519-0.00108332j -0.00236564+0.00172805j -0.00206213+0.000701642j 0.00388473+0.00044059j 0.00172311+0.000215376j 0.000283363-0.000317189j -8.40757e-05-0.000682086j -0.000707152+0.000348413j 0.000875571+0.00141943j 0.00150917+0.00235913j -0.00275673+0.000611813j 0.000237535+0.00281695j 0.00142464+0.00314767j -0.000128713-0.0014072j 0.00186199+0.00118775j 0.00113778+0.00133968j 0.000867029-0.000662585j -0.00136863-0.00105789j -0.00379395-0.000966899j -0.00221112+0.000305636j -0.00183476-0.00142233j -0.00102179+0.00189559j 0.000816402-0.000959021j -0.00120266+0.00158861j 0.00230304+0.00162813j 0.002726+0.000704038j -0.000554635-0.000157722j 0.000935829-0.0026928j -0.00019097-0.000550614j 0.00134588-0.00113211j -0.000503081-0.00189133j -0.00278096-0.000947042j -0.000635381+3.88639e-05j -0.000884549-0.000614083j 0.00305638+0.000991296j 0.00244662+0.00103732j -7.38957e-05+0.00113296j 0.000768878+0.00165711j -0.000545624+0.00134216j -0.000488403+2.80634e-05j 0.0020422-0.00151163j -0.000948468-0.00149823j 0.000353359+0.00089328j -0.00142864-0.000633895j 0.000629514+0.000888716j 0.000159428+0.000608826j 0.00122489+0.000676927j -0.000716536-0.000213643j -0.00013867+0.000133438j 0.00116276+0.000432976j 
-0.000522003-0.00121743j 0.000777406+0.000164511j 0.00362213+5.93657e-05j -0.00390656+0.00115283j 0.00185448+0.0011029j -0.000628915+0.00500301j 0.00177935-0.000569j -0.000194531+0.00648803j -0.00304896+0.00546069j 0.00105384-0.00220034j 0.00306222-0.00133641j 0.00200403-0.00365453j -0.00289836-0.00055487j 0.00812348+0.00254718j -0.00125658+0.00161599j 8.49554e-05-0.00142492j 0.00542337-0.00134451j -0.00317997+0.00468511j -0.0109975-0.000764423j 0.000256313-0.00393828j 0.000506267-0.00412187j -0.00602846-5.67533e-05j 0.00275977-0.00686454j -0.00272799-0.00016563j -0.00225839-0.000871515j 0.00513498+0.00106064j -0.00300815-0.00093208j 0.00298926+0.00371011j -0.00351593-0.00431805j -0.00242019+0.000675755j 0.00129307+0.00355345j 0.00743931+0.000514606j -0.00279983-0.00208146j -0.000288679+0.000281851j 0.00050182+0.00124975j -0.00132642-0.00163352j -6.74788e-05+0.000946523j -0.000195571-0.00331052j -0.000417627-0.0020238j -0.00342546+0.00193139j -0.00011766+0.00257317j 0.00138747+0.00120951j -0.00184789-0.00264265j 0.00167259+4.36161e-05j 0.00108595-0.00187801j 0.00177544-0.00105316j -0.000301404+0.000241775j 0.00369327-0.00176118j -0.000601679+0.00176365j 0.00106298+0.00300562j 0.000266954-0.00204117j -0.00258779+0.000957553j -0.000362382-0.00221562j 0.000384839+0.00345039j -0.000251174+0.0015796j -0.0018448+0.00237071j -0.00154963+0.00227844j -0.000900297+0.0015515j 0.000828505-0.00240984j 0.000402991-0.00227866j -0.000903016-0.000660486j -0.00051119-0.00120231j -0.000220055+0.0014183j -0.000327772+0.00140733j -0.000751914+0.000171999j 0.000372638-0.000657397j 0.00108481+0.00192379j 0.00157121+0.000693316j -0.00119277+7.36858e-05j -6.44304e-05+0.00157326j -0.00127362+0.000689239j -0.00146973+0.00164403j -0.000687312-0.000395014j -0.000511565+0.00148114j 0.000819886-0.00136357j 0.000485149+0.000557547j -0.00110306+0.000789153j 
0.000416243-0.00263923j 0.00396439+0.00152764j -0.00445078-0.00200881j -0.000971374-0.000550487j 0.00180409+0.00273622j 0.00336557-0.00351019j 0.00184054+0.00421583j 0.00576724+0.000674175j -0.00132046-0.00332822j 0.00155069+0.00542533j -0.00104204+0.00536644j 0.000820909+0.000783094j 8.20986e-05-0.0064044j 0.00822636+0.00216355j -0.00420612-0.00178368j 0.00713442+0.00659093j -0.00116338+0.00415061j 0.000712137-0.000414966j -0.000658158-0.00210301j 0.00212097+0.00585077j 0.00351578+0.00489985j -0.000395249-0.00504917j 0.000697506-0.0010016j 0.00293817-1.83231e-05j -0.00311792+0.00163665j 0.00117566+0.00483841j -0.00330695+0.00427075j 0.00204519+0.00193002j -0.00174658-0.00561577j 0.001893-0.00212379j 0.0039151+0.000502546j -0.00167285+0.00412993j -0.000986857-0.00119022j -0.00191817-0.00422314j 0.00339675+0.00154269j 0.00146915-0.000678298j 0.000757147-0.000757597j 0.000476898-0.00157423j 0.000957491+0.00150699j 0.000622627-0.000808789j -0.00330145-0.000438323j 0.00202829+0.00311455j -0.000304759-0.00321685j 0.000896835-1.76355e-05j -0.000358239+0.00287661j -0.000133239+0.00228156j 0.00134904+0.000891049j 0.00264185+0.00360813j 0.00240376-0.000226538j 0.0019436+1.75708e-05j 0.00330599-0.000291205j 0.000153945-0.00012718j 0.000677205-0.00113497j 0.0017286+7.8455e-05j -0.00140207-0.000878946j 0.000877078-0.000259189j 0.000427524-0.00109804j 0.000799699-0.000632482j -0.00403044-0.00320706j -0.00128817+0.00165048j -6.79813e-05+0.000172078j 0.000595324-0.000463635j 0.00180142+0.00122423j 0.00190214+0.000319859j 0.00259524+0.000650594j -0.00300926-0.000913262j 0.000478664-0.0011893j -0.00123726-0.000489684j -0.00212547+0.000271091j 0.00193541-0.000213369j 0.000619044+0.00261536j 0.00101557+0.000583146j 0.000985661-0.000534775j 0.00100175-0.00131809j 0.000195953+0.000923642j -0.00064642+0.00179771j 0.000607253-0.00154851j 
0.00154575+0.000300657j -0.00150893+0.000204399j 0.00170587-0.00313486j -0.00131959+0.00196689j 0.000672739-0.00330506j 0.000473807-0.00329247j 0.000388354-0.00180643j -0.00391327+0.00461909j -0.00260294+0.000728242j -0.000215201-0.00029289j 0.00235764+0.000503876j -0.00182989-0.000365714j -0.00184259-0.00623249j 0.00180044+0.00148044j 0.00456255+0.00120182j -0.00105576+0.00134102j 9.18097e-05+0.00353527j -8.13831e-05-0.000686368j -0.00336476+0.000433121j 0.00377823-0.00122847j -0.000750401+0.00320926j 0.000529689-0.00467633j 0.00231839+0.000675441j -0.00210832+0.000847835j 0.00123836-0.000578782j 0.000131902+0.000274251j -0.00360833+0.00380462j -0.000560438-0.00238804j -0.000550152+0.00103341j 0.000282056-0.00132684j -0.00132073-0.000659909j 0.000490128+0.00026764j -0.000561675+0.00118219j 5.8293e-05-0.000853711j 0.000712286-0.000620853j -0.00102673+0.00311323j 0.000286395+8.38984e-05j 0.00217204-0.000690317j 0.000672679+0.0015261j 0.00229542-0.000818201j 0.000844468-0.00104913j -0.00056412-0.000318496j -0.00163219-8.6937e-06j 0.000985202-0.00330513j 0.00016027+0.00358359j 0.000861864-0.000154703j -0.00333365-0.000566977j -0.000779376+0.00341413j -0.000583865-0.00199363j -0.00087946+0.00160359j -0.000329302-0.000713564j 0.00177061-0.00182981j -0.00194507-5.61142e-05j -0.00253287+0.000860244j 0.00140702-0.0009064j -0.00016495-0.0031721j -0.000270323-0.00218984j -0.000339603-0.000619713j 0.00114275-0.00344519j 0.00205868+0.00116512j -0.000554066+0.00042476j -0.000760992+0.00052833j -0.00184705+0.000124091j -0.000434707-0.00133539j 0.00186506+0.000450883j 0.00123468+0.00100639j 0.00263306-0.000375497j -0.0014292+0.000279643j -0.00248247+0.001765j 0.00177603+9.52182e-05j 0.00169963-0.00073029j 0.00171095+0.000380918j -0.0012522+0.000281879j 0.00131073-0.000585169j 0.000412303+0.00010247j -0.000559159+0.000229973j 0.000384387-0.000401048j 
-0.00443974+8.84029e-06j -0.00225004-0.00154059j 0.00376211-0.000806731j 0.00197354-0.00323529j -0.000342559-0.0016245j 0.00229642-0.00285792j -0.00216682+0.00385966j 0.000213187-0.00034633j 0.00562618-0.00430668j -0.00416216+0.00130937j 0.00123051+0.00558622j -0.00742255+0.00556346j 0.00143418-0.00379971j -0.00377903-0.0031046j -0.00388677-0.00108757j -0.00252653+0.000461995j -0.00157145+0.00210249j 0.00436028-6.64829e-05j 0.0040548+0.000161719j -0.00247229+0.00273547j -0.00487632+0.00358095j 0.000907058+0.000587806j -0.00491469+0.00709331j -0.00213288-0.000461621j 0.00111121-0.000961779j 0.00131715-0.0010626j 0.0016988+0.00371719j 0.00208701-0.00113873j -0.000608678+7.29182e-05j -3.96761e-05-0.000878845j -0.000796542-0.00197732j 0.000745603+0.00108024j -0.0015163+0.000535854j 0.00121417+0.000397835j 0.00203779-0.000311889j -0.00106988+0.00271849j 0.00307421-3.24118e-05j -0.00526555+0.00123393j -0.000507849-0.000636983j -0.000312713-0.00164372j 0.00163487+0.00294266j 0.00132453+0.00130592j -0.00121115-0.00279679j 0.000917247-0.00186587j -0.00135256+0.0027633j 0.00335739+0.00168575j -0.000331565-0.000215973j -0.000440346+0.0037371j 0.00274356-0.00169661j -0.00181787+0.00164807j 0.00125289-0.00200689j 5.48753e-05-7.07218e-05j -0.000625743-0.00112436j 0.00162243-0.000629344j 0.00112916+0.00134124j -0.000580012-0.00039893j -0.000877368-0.0010491j 0.00206105-0.00111293j -8.4285e-05-0.00271973j 0.000459179+0.00235697j 0.00114152+0.000478904j -0.000621038+0.000232698j 0.000434001-0.000957152j 0.00202404-0.00029594j 0.00290068-0.00040777j -8.46582e-06-0.000610901j 0.00107244-0.000828261j -0.00112432+0.000501237j -0.00113348+0.000797498j 0.00147396-0.000629323j -0.000993776+0.000957474j 0.00156515+0.00164132j -5.83767e-06+0.000350055j 0.00151437+0.000146695j -0.000878439-0.0017099j 0.000970467+0.00143841j 0.0006488-0.00182265j 
-0.00568344+0.00137799j 0.00510116-0.00326485j -0.00244544+0.000465411j -0.0044588+0.00128776j -0.00055078+0.00422149j 0.00178746-0.000394736j -0.000247683+4.85565e-05j 0.00134421+0.00015443j 0.000162731-0.00214434j 0.00196163-0.00104679j -0.000299206-0.00178618j 0.00981434-0.00301066j 0.0082608+0.00535668j -0.00449782+0.00277599j -0.00818078+0.000960271j 0.00586334-0.00115013j 1.33483e-05-0.00222776j -0.0041225+0.00190959j 0.000573817-0.00132992j 0.00243008+0.00150137j 0.000502181-0.000441357j 0.00513731+0.00324889j 0.00800507+0.00161114j -0.00174466+0.000422281j -0.00307772-0.000432189j -0.0049447+0.000194243j -1.04114e-05-0.00528598j 0.00449418-0.00176996j 0.00159816+0.0022914j 0.000228912+0.00489865j -0.000538683-0.00174031j 0.00192878-0.000925578j -0.00103285+0.000424992j -0.00115579+2.05296e-05j 0.000104088+0.000811541j -0.00222549+0.000312413j 0.00106873+4.95245e-06j 5.64718e-05+0.00155215j -0.00224967+0.00122159j 0.0014153+0.000244507j 0.0015438-0.00085281j 0.000542071-0.000425086j 0.00163078-0.000249032j 0.000581043+0.000740414j -0.00164662-0.00310476j -0.00415693-0.00241795j -0.000208133-0.000475107j -0.000873206-0.0039665j 0.000704228+0.00166247j 0.00198973+0.000330069j 0.000291719+0.00193227j -0.000911408+0.00210133j 0.00233309-0.00094261j 0.00267036-0.00055006j 0.00179855+0.000742842j 0.00212895+0.00194017j 0.00192271+0.00135662j -0.00216555+0.00105177j 0.00285011+0.00261428j -0.000572773-0.000104324j 0.000272401-0.000727675j 0.000291811-0.000965643j 0.00117469+0.000182924j 0.00261782-0.000492849j -0.00165853-0.000514859j -0.00322728-0.000805322j -0.000705786+0.00116801j 0.00190485-0.000835865j -0.000383775-0.00118869j -0.00021924-0.000768914j 0.000345796+0.000357652j -0.00263248-0.000280953j 0.000256767-0.00124065j -0.00079527+0.00082516j -0.00189658-0.000281045j 0.00178603+0.000588179j 0.000567414+0.00225285j 
0.00377186-0.000656389j 0.00267365-0.00241681j 0.00369707-0.00230786j -0.00287225+0.00181371j 0.00245809-0.00235362j -0.00393568+0.00443899j 0.00158101+0.00112783j 0.000869709-0.000384543j -0.00251757+0.00532083j 0.00204474-0.00626963j 0.00420703-0.00304997j 0.000411011-0.00503306j 0.00641028-0.00486269j 0.00297558+0.000892642j 0.00199937+0.00131424j -0.000201218-0.00357396j 0.00302723-0.00152614j -0.00762168+0.00675994j -0.00786192-0.000359304j 0.0021395+0.00122587j -0.00219924-0.00168756j 0.00421708-0.00132957j -0.0024446-0.00318657j -0.00218096-0.000599602j 2.12242e-05+0.00154194j -0.000446507+0.00181629j -0.000253595-0.00473359j 0.00219089-0.00119241j 0.00430852-0.00138028j 0.000394711+0.0014745j 0.00313495-0.00148211j 0.00125016-0.00263153j 0.00106594-0.00071725j 0.00276068+0.00208619j -0.000199721+0.00132098j -0.00259957+0.00168772j 0.00190056-0.000348015j 0.00123263+0.0010506j -0.00109158-0.000926037j 0.000237481+0.000986444j 0.00107318-0.000925484j 0.00140008-0.00267119j 0.00236599-0.00132542j -0.000949943+0.000263223j -0.00405814+0.00297415j -0.00227961+0.00391214j 0.00467345-0.00107674j -0.00391762+0.0026658j 0.0050074-0.00292593j 0.000555306+0.000394986j 0.00262904+0.00224483j 0.00270902-0.000522877j 0.000573842-0.00120546j -0.00111457-0.000208898j -0.00104517+0.000578333j 0.000372378+0.00165416j 0.000324564-0.000359936j -0.00111175+0.000153659j -0.000594304-0.00218585j -0.00233617+0.00198189j -0.00122961+0.000397999j -0.000113734-0.00236348j 0.000212523+0.000204814j 0.00435877-0.00153062j -0.00249789-0.000107317j 0.00084092-0.00036429j 0.00248509+0.000456964j 0.0024091-0.000759034j -0.000227794-0.00125297j -0.00317343+0.000897996j -0.00133099+0.00119015j -0.000109455+0.00299489j -0.000843283+0.00069776j 0.000911176+0.00131246j -0.00130747+0.00136289j 0.00100337-0.000534343j 0.00427612-0.000592643j 
0.00223319-0.00160903j 0.00257749-2.01643e-05j 0.000385136-0.00126275j -0.00133926+1.1996e-05j 0.000148145-0.00241768j -0.00133378-0.0047838j 0.000333444-0.00297305j -0.000885293+0.00473149j -0.00409908-0.000807651j -0.00222482-0.00320495j 0.00259962-0.0020788j 0.0049769+0.00210631j -0.00245838-0.000535972j -0.000603937-0.00873352j 0.0055867+0.000426256j 0.00121748+0.000943635j -0.000429541+0.00196908j -0.00277968-0.00653929j 0.00013127-0.00100489j 0.0028226-0.0016061j -0.000508206+0.0032386j 0.000532107+0.000347397j -0.00290222-0.000590849j 0.000942868-0.0010368j 0.00108413-0.000708386j -0.00359519-0.00489411j -0.00104911+0.00769592j -0.00182912+9.26097e-05j -0.000725747+0.00184472j -0.00288785-0.000664213j 0.00218878-0.000148334j -0.00200143+0.00123811j 0.000307965+0.00212765j 0.000737109-0.000297139j -0.000582533-0.00398172j -0.00257968+0.000548279j -0.00147511+0.00165772j 0.00157938+0.00110086j -0.000534066+0.000163329j 0.00413406+0.00140654j -0.000469981+0.0011735j -0.00160055-0.00103404j -4.77011e-05+0.00326362j 0.00104805-0.00240629j -8.08879e-05-0.00264289j -0.0010302-0.00358223j -0.00273877-0.000225307j -0.00179579-0.00291j -0.000224498-0.00140378j -0.00066617+0.00223189j -0.00234129-0.000103894j 0.00178639+0.00133777j 0.000169741+0.00397585j -0.00094621+0.000163113j 0.00100385+0.00355802j -0.000479261+1.05258e-05j 0.000855421+0.000734244j -0.00206351-0.00163251j 0.0020646+0.000374733j 0.00110295+0.00104718j 0.00180327-0.00115655j 0.000898198+0.00183469j 0.000422618+0.00242249j 0.000348914+0.000550936j 0.00210042-0.00230526j -0.00216739-0.000689834j 0.00179395-0.00402869j 0.00168808+0.00270139j -0.000839876-0.000145591j 0.000662788-0.00358531j 0.00182791-0.00257004j 0.00163773-0.00141525j -0.00129952-9.2223e-05j 0.000407721+0.000495339j -0.000470047+0.000957242j -0.0003198-0.00264908j -0.00138937+0.00157295j 
