-0.000997583-0.00153218j -0.0015814+0.00129149j 0.00107634+0.00347868j -0.00344173+0.000590906j 0.000923173+0.00129448j -0.00223797-0.00213125j -0.00215394+0.000993936j -0.00209555-0.000241211j 0.00019519-0.000271708j -0.00131004-0.000234513j 0.00134367-0.00284785j 0.000435417-2.90009e-05j -0.00153413+0.00242489j -0.000176453+0.00166412j -0.00152317+0.000363848j 8.89108e-05-0.00176972j 0.00160434-0.000746771j 0.00222339+0.00269336j -0.000899096+0.000312177j -7.93407e-06-0.000416058j -0.00178886+0.000510239j -0.001833-0.000348305j 0.00158425+0.00104626j 0.0020804+0.000562409j -0.000972312-0.000374928j 0.00142073-0.000200843j -0.00213592+0.000335533j 0.00160153+0.00191903j 7.6307e-05+0.00169589j 0.000130198-0.000674579j 0.00112902-6.72713e-05j -0.00180056+0.000148432j -0.00228713+0.000455528j -0.00162856+0.00168868j 0.000124298+0.000309598j -0.000351497+0.000337974j -0.00142932+0.000564236j 0.0023351+0.000712638j -0.000579028+0.00140993j -0.00348508+0.00256319j -0.00185579-0.00076124j 0.000984736-0.000123581j -0.00127118+0.00221663j -8.09646e-05+3.90596e-05j 0.00107176-4.67589e-05j -0.00168815+0.00108372j -0.000844787-0.00106199j 0.00097979-0.000263169j -0.000408266-0.000144232j 0.00131941+0.00118152j -0.00126817+0.00192024j -0.000227006-0.00188522j -0.00110505-0.000355849j -0.000862398+0.00143054j 0.00101729-3.74787e-06j 0.000520168+0.00222841j -0.000287319+0.000157045j -0.00194436+0.00135648j 0.00201943-0.000590906j -0.000367297-0.000459858j -0.00118931+0.000333852j 0.0012644-0.00223699j -0.000765657+0.000288814j -0.00119293-0.00366304j 0.000883131+0.00227928j 0.00077915-0.00250639j -0.00147565-0.00475228j -0.00446228-0.00214835j -0.00548143+0.00222598j 0.00108964+0.00540727j -0.013334+0.00492268j -0.00503129-0.0131515j 
-0.00133396+0.00470764j 0.00492685+0.00126665j -0.00365936+0.00415535j -0.00266125-0.00292674j 0.000140879-0.00309049j -0.00325883+0.00441597j 0.0021059+0.0059364j -0.0012327-0.00174944j 0.000556717-0.00105644j 0.00125961-0.0036416j 0.00490278+0.00700006j -0.00379558+0.000632987j 0.00340577+0.00571622j -0.00309435-0.00501469j -0.0058981+0.000493765j -0.00514487-0.00430192j 0.00325892+0.0056267j 0.000728295+0.00423087j -0.00294104+0.000837523j -0.00243359-0.00114807j 0.00238414+0.00626043j -0.00298402+0.00249713j 0.00339356-0.00054174j 0.000619103+0.00185734j -0.00229401-0.00167082j -0.00147609+0.000976416j 0.00339645-0.00504491j 0.00267946+0.00112478j 0.00363331+0.00364351j 0.00920829-0.000110604j 0.00058931+0.00327303j -0.000743295+0.000254447j -0.00159159-0.00132114j 0.00336542+8.06041e-05j -0.000661682+0.00154156j -0.000397789+0.00365785j 0.00297275+0.0016094j -0.00703058+3.26817e-05j -0.00033307+0.000247998j -0.0012084+0.000308425j 0.00194106-0.00106967j -0.00185793+0.000243375j -0.00307227+0.0035404j -0.00389282+0.00362081j -0.00112275-2.00045e-05j 0.00408412-0.000513473j 0.00261139+0.00270184j 0.00120016+0.000544902j -0.000469917-0.000514594j 0.00133667+0.00306288j -0.00126671-0.000286892j -0.00202175-0.00116466j -0.00218048+0.00041185j 0.00122919-0.00278599j 0.000502766-0.000662094j -0.00348573-0.0007204j -0.00114395+0.000417172j 0.000916131+0.00243328j -0.00133638-0.000140475j -0.00178727+0.00271689j 0.0041681-0.00193066j -5.8374e-05+0.000276072j 0.000976865+0.00125843j 0.00425832-0.000434905j -8.6964e-05-0.00130051j 0.00117328-0.00022853j 0.000646935+0.00132017j 0.00302337-0.000452972j 0.00126664-0.000212697j 0.000563347-0.00192835j -0.00162546+0.00354654j -0.00361589-0.00168227j 
0.00300965-0.000950855j -0.000938722-0.00303347j -0.00180926-0.00134757j 7.84806e-05-0.00227515j 0.00139199+0.00568849j -0.00509125+0.00576039j 0.00552085+0.0014155j 0.00342677+0.00179053j -0.00217918+0.00291629j 0.00362306+0.0028553j 6.88954e-05+0.000305111j -7.61904e-05+0.00346752j -0.00118297-0.000140222j 0.00126276-0.000688784j 0.000416541-0.0017781j 0.000712675-0.000351783j 0.00245693-0.00272952j 0.000946428-0.000102955j -0.000143797+0.000931245j 0.00306153-0.000442068j 0.000349266-0.00260888j 0.00116559-0.00106915j -0.00420901-0.00354043j -0.000567951-7.81022e-05j -0.0022092-0.00213979j -0.00220828+0.000181026j 0.00228671+0.0013182j -0.000983158-0.00225988j -0.00189761-0.00192096j 0.000127441-0.000154318j 0.00206622+6.87087e-05j 0.00188712+8.87698e-07j -0.000571521+0.000645998j -0.0032735+0.00151331j -0.00338368+0.00201856j 0.00196146+0.0016504j -0.00071695+0.00253676j 0.00071576+0.000746009j 0.00232986+0.00128475j 0.00335481-0.00428807j -0.00177276-0.000662436j -0.000818511-0.00150852j 0.000101682+0.00132393j 0.000503791-0.00362954j 0.000453763+0.000801449j -0.000287986+0.000853204j -0.000444707-0.000724894j 0.000418296+0.000574473j 0.000337614+1.25424e-05j 0.00145339+0.00160443j -0.000545734-0.00144878j 0.00112656+0.00144115j 0.00112193+0.00090481j 0.000228973+0.00142018j 0.000988855-0.00132036j -0.000181536+0.000580068j -0.00122529-0.00111026j -0.000607251+0.000228532j 0.00114885-0.000215282j 0.000614572-0.000593448j -0.00279891-0.000297255j -0.00142657+0.00160317j 0.000513127+0.00216617j 0.000981526+1.13705e-05j 0.000177794-0.000779217j 0.0017372-0.00182484j -0.00317337-0.0026339j -0.00179206+0.00147843j -9.42616e-05-0.00115363j -0.00135339+0.000355435j 0.000450209-0.000639028j 0.000761486+0.000498585j 
-0.00512561+0.00145586j 0.0016105+0.00469469j -0.0031667-0.00175327j 0.00263562-0.00384359j -0.00599854-0.000399977j -0.00188929+0.00110441j 0.00298087+0.00488101j 0.000774859+0.0017835j -0.00236108+0.00114608j 0.00211286-0.000661686j 0.00532577+0.00632336j -0.00376452+0.00161873j 0.00162495-0.00231941j -0.00291351-0.00555559j -0.00107154-0.00165272j -0.00469651+0.00118752j -0.000296278+0.000835618j 0.000488266-0.00114444j -0.0026116-0.0010318j -0.00145378-0.00132277j 0.0013266+0.00126794j -0.00217856-0.000387693j -0.00143367+0.00020416j -0.000380138-0.00291358j -0.00147236-0.00185808j 0.00158109+0.000993811j 0.0033163-0.00245388j 0.00189648-0.00105816j -0.00142178+0.00121428j 0.00198405+0.00213573j 0.00113177-0.00116174j 0.00414851-0.00137276j 0.00142008+0.000312663j 0.00109496+0.00104867j -0.00448327+0.00166136j -0.00122595+0.00254631j 0.00160844+0.000166804j -0.00530557+0.00236809j 0.00141614-0.00208377j -0.00224308-0.0032164j 0.00256779-0.0016121j -0.00122725+0.00118381j 0.00054476+0.00196428j -0.0031562+0.00127654j -0.000499871-0.00243691j 0.0020376+0.00319861j -0.00194647+0.000179157j 0.0010089-0.000164424j 0.000434859+0.00333896j 0.00138698+0.00250599j 0.00166661+0.000827431j -0.000558389-0.000481349j 0.0015696-0.00125455j 0.000377454-0.00210584j 0.00184178+0.000368123j -0.00268464-0.00175857j 0.000727246+0.000888795j -0.00288665+0.00274218j -0.000703335+0.00102603j 9.86139e-05-0.000577464j 0.00412513-0.0033604j -0.00202781-0.00231378j 0.00294912+0.00197476j 0.00201658-0.00278826j 0.000702824-0.00110555j 0.00225001-0.00106438j -0.0023845-0.00159271j -0.000846294+0.000365789j 0.00090794-0.00117526j -0.00126003-0.00163697j -0.00115195-0.000538182j 0.000795012-0.00121684j 
0.0041699+0.00488772j 0.00533858-0.00432153j -0.00210833-0.00837317j 0.00684661-0.00197978j -0.000347613+0.000295036j 0.00313928+0.000644673j -0.00291653-0.00406593j 0.00591155-0.00250687j 7.35267e-05-0.00111123j 0.00179878+0.000257293j -0.00271893+0.00144802j 0.000424466+0.00147723j 0.000947499-0.00164496j 0.000924141-0.0024041j -0.000332829-0.00112175j -0.00219328+0.00415197j -0.000205725-0.00127143j -0.00151583-0.00330144j 0.00262704-0.00229909j 0.00187065+0.00423887j 0.00281057-0.00203331j 0.00397088+0.00230993j -0.00291298+0.00184183j -0.00231193-0.00307341j 0.00126677+0.000174109j 0.0020974+0.00121096j 0.000196306+0.00198008j -0.00108839+0.000350813j -0.00303591-0.00447484j -0.00335051+0.00185213j 0.00131816-0.0010511j 0.00465629+0.00159417j 0.00224604-0.00133949j -0.000182332+0.00124478j -0.00233611-0.000663316j -0.000964822-4.11999e-05j 0.000350619-0.000926677j -0.00539418-0.00110683j 0.00134357-0.00219187j -0.00224049-0.00243599j 0.000223509+0.00179918j 0.0015472-0.000947307j 0.00333631+0.00110597j 0.00295405-0.0053755j -0.00102008-0.00458107j -0.00406683+0.00337507j -0.000641564-0.00165025j 0.00041513-1.12147e-05j 0.0023729+0.00207528j 0.000406395+0.000766511j -0.000957662+0.00150247j -0.000701577-0.00021832j 0.00185027-0.000508945j -0.000105395-0.00162418j 1.87975e-05+0.00176674j 0.00127358+0.00320666j -0.000952873-0.00103591j -0.000774362-0.000826991j 8.67124e-05+0.000505541j -0.000306554-0.000460286j -0.000853763+0.00193403j -0.00285193+0.00248113j 0.00100793+0.00218893j 0.000949962+0.000121376j -0.000449563+0.00173664j -0.00311605+0.00242395j 0.000465279+0.000605307j -0.0034764-0.00251354j -0.00143094-0.00165472j -0.00226103+0.00110092j -0.000345257+0.00119053j -0.0005595-0.000119387j 
-0.00610441+0.000479343j 9.13805e-05+0.00566781j 0.00249209+0.00043079j -0.000499643+0.0018736j -0.00267875+0.00508665j -0.000142442-0.000786276j 0.0027368+0.000437188j -0.000132786+0.00035916j -0.00260366+0.000790151j -0.00151298+0.00228685j 0.000161893-0.00254085j 0.00052586-0.000428492j -0.00259342-0.00326942j -0.00277358-0.00419714j -0.00100236+0.00231234j -0.00155494+0.00206969j 0.000295864-0.00335591j 0.00273246-0.00179941j -0.00102778-0.00276431j 0.00118995-0.00125983j -0.00290924-0.0043494j -0.00120294-0.00264442j -0.000511362-0.00115687j -0.00193024-0.00119622j 0.00140813+0.000509985j -0.000629297-0.00278681j -0.000672006+0.000847739j 0.00155794-0.00306426j -0.00321233+0.00314277j -0.00349115-0.000551376j -0.000192805-0.00321452j 0.00490157-0.00095397j 0.00192788-0.000630384j 9.11149e-05-0.001527j -0.00104241-0.000609185j 0.00155196-0.000926252j 0.000124701-0.00059661j 0.000455421+0.00321561j 0.000779339+0.000118818j 0.00220784-0.00270724j 0.0016007-0.00238743j -0.000760055+1.43146e-05j 0.00166038-0.000780875j -0.00247741+0.00243357j -0.00123983+0.00116155j 0.00166062-0.00129637j 0.000923294-0.000882884j -0.000397911+0.000135324j 0.000515001+0.00073849j -0.000144667-0.0015485j 0.00094871-0.000841171j 0.00105616-0.000198023j -0.000883942-0.000367243j -0.000285598+0.00136702j 0.00089673+0.000653665j -0.00111899+0.000644975j 0.000193568+0.000151779j -0.000221532+0.0010641j 0.000694385+0.00258567j -0.000486554-0.000223634j -0.00105633-0.00184561j -0.000240813+0.000184131j 0.000447361-0.000274046j -0.00120509-0.000416569j -0.000448839-0.00195229j 0.00239646-0.000356584j -0.000142369+0.00058203j 0.00129401+0.0011582j -0.00023494+0.000527408j 0.000503689-4.89944e-05j 0.000310949-0.000958539j 0.000870361-2.30178e-06j 
0.00164193+0.0035076j 0.00377366-0.00210608j 0.00731154-0.00130616j 0.000808857+0.00719431j -0.0011276-0.00236588j 0.00301037+0.00162792j 0.00130104-7.36473e-05j 0.00142992+0.00131562j 0.00222681+0.00357679j 0.00439228-0.00300467j -0.00118987+0.00157324j 0.00333481-0.00188147j 0.00368312+0.00103304j -6.92564e-05+0.000814543j 0.00153687-0.00439093j 0.00255178+0.00366302j -0.00130735+0.00257827j -0.00791869-0.00302301j -0.000197057+0.000261069j 0.00122199+0.00144785j 0.00658434-0.00386856j 0.0027328+0.000570954j -0.00467821+0.000197641j -0.00445478+0.00105204j -0.000648785+0.000267923j 0.00379708+0.0047327j 0.00192146-7.21778e-05j -0.000101876+0.00180132j -0.000513588-0.00630176j -0.0014084+0.00294506j 0.00145381+0.00287465j 0.00145041-0.00184028j -0.000220759-0.00097511j 0.00140555+0.00172059j -0.00302707+0.00184866j 0.000171689+0.0015443j 0.000232108+0.00132487j -0.00253909-0.00063073j 0.000583208-0.00610961j -0.00290271-0.00016877j 0.0013832+0.00374252j -1.51047e-05-0.00267013j 0.00156419+0.00288685j 0.000171604-0.00399426j -0.00199508-0.00297302j -0.00154685+0.00769199j -0.00200402-0.00031683j -9.82649e-05-0.000611872j 0.000446756-0.00151248j 0.000844294-0.00260074j -0.000237281+4.33588e-05j -0.000714419+0.00147253j 0.000461036-0.00139809j -0.00220106-0.000536766j 0.00232169+0.000254687j 0.00128091+0.00156232j -0.00117131-0.000173276j 0.00168388-0.000268226j 0.002005+0.00214411j -0.000804302+0.000464449j -0.00229623+0.00131574j 0.00114082+0.00141689j -0.00108879-0.00115193j -0.00127279+0.000792004j -0.000244059-0.00224883j 0.000364241+0.000393707j -0.00123526-2.22667e-05j -0.00167372-0.00198937j -0.00112375+0.00156468j 0.00133297+0.000405748j 0.000227369+0.000538653j -0.000153056+0.000226746j 
-0.000265695-0.00262687j -0.0025997+9.58934e-05j -0.00281707-0.00166134j 0.00263773-0.00353913j -0.00347484-0.000504767j -0.00696053+0.00340373j 0.00689033+0.00782686j -0.00123334+0.00682438j -0.00124205+0.00353582j 0.00430818+0.000730784j 0.00270908+0.00592876j -0.00123654+0.0026597j 0.000638062-0.000554458j 0.000853814-8.89775e-05j 0.00423569-0.00446663j 0.00238761-0.00126313j -0.000457692+0.00113444j -0.00011576+0.000697747j -0.000110362+0.00269301j -2.01189e-05-0.00455126j 0.00154955-0.00101496j -0.00172272-0.00135068j -0.00454611-7.32334e-05j 0.00120422-0.0015648j -0.00331336-0.00199578j -7.18501e-05+0.00261395j 0.00251168-0.00114782j -0.00227498+0.000943103j -0.000388147-0.000831397j 0.00259626-0.000565027j 0.000920546+0.000462376j 0.00100776-0.000500451j -0.00137059+0.00162513j -0.00161662+0.00126967j -0.000766118+0.00290117j -5.65932e-05+0.00122986j -0.00110604+0.00355894j 0.000257271+0.000640309j 0.00215853+2.75835e-05j 0.000284019-0.00329506j -7.18229e-06+0.000746896j -0.00128791-0.000548114j -0.00213938+0.000847328j -0.0017953-0.000489079j 0.000399774-0.000315832j 0.00138488+0.00317591j -0.00265962-0.000977454j 0.000995451+0.000847735j -0.00186711-0.000188935j 0.00267108+0.00217268j 0.0029261-0.00194255j 0.00117754+0.00297325j 0.00238744-0.000974293j 8.2002e-05+0.000286267j 0.00180135-0.00200525j -0.000970429-0.00254339j -0.000930893+0.0022092j -0.00218398-0.000103423j 0.00149838-0.000468744j 0.00354879-0.0001037j 0.00241214-0.00453409j -0.00161337-0.00237522j -9.55107e-05+0.00250378j 0.00230143+0.000336712j 0.00234241-0.00318803j 0.00617662-0.00229766j -0.00422538-0.00487973j 0.000317886+0.00279545j 7.71053e-05-0.000485558j 9.06613e-05-0.000182079j 0.000511739-0.000213287j 0.000172264+0.000422081j 
0.00171408-0.00273007j -0.00294954-0.00192563j 0.00494491-0.00139452j 0.000646407+0.00526591j 0.0013186+0.00388873j -0.0045554-0.00183022j -0.000417946+0.0042306j -0.00263394+0.00173619j -0.000251409-0.000220502j -0.00183821+0.00221568j -0.00544108-0.00267424j 0.00254355-0.00153457j -0.000508537-0.00160774j 0.000748262+0.00218487j 0.00414294+0.000928826j 0.00472559+0.00348505j -0.00263391-0.00118719j -0.00110303-0.000825231j 0.00323066+1.34265e-05j 0.00282854-0.00192691j 0.00070412-0.00423251j 0.000803843-0.00244283j -0.00301685+0.000915692j -0.000296915+0.000148235j 0.00205883+0.00162852j 2.01838e-05-0.00145861j -0.00197351+0.001734j -0.000958083-1.57099e-06j -0.00145328-0.00088528j -0.00371627-0.00127873j -0.00116391-0.000324669j 0.00137533+0.00150124j -0.000210301-0.00103303j 0.00175282-0.00187751j 0.00242471+0.00049234j 0.00145299-0.00380009j -0.00204585-0.00127082j 0.00242629-0.00090555j -0.00173679-0.000630445j 0.00226911+0.000995042j 0.000628199+0.00204057j 0.00017142-0.00254092j 0.000526184-0.00154551j -0.000890477+0.00039462j -0.00338365+0.0012119j 4.06001e-05+0.00184002j -0.000243217-0.00246944j -0.00065385+0.000152661j -0.00115225-0.00266307j 7.65541e-05-0.00258586j 0.00213991-0.00151148j 0.000158454+0.00201113j 0.000218453+0.000491835j 0.000139268+0.00229677j 0.00040542-0.00186933j 0.00157825-9.05914e-05j -0.0024134-0.000185483j 0.00263321-0.00179952j 0.00241313+0.000331091j 0.000513078+0.00248751j -0.00186355+0.0019058j 0.00110194+0.00180407j -0.00246238-0.0009074j -0.00126784+0.00395136j 8.80711e-05-0.00102637j 0.00256861+0.00139582j 0.00017726-0.00134992j -0.00111221+0.00255351j 0.000270273+0.00217273j 0.00224864+0.000398359j 0.00156543+0.000730866j -0.000762686+0.00129803j 
-0.00155391-0.00603733j -0.00643158+0.00149927j 0.000814815+0.00249187j -0.00302102-0.000110803j -0.000157747+0.00454569j 0.00094669+0.00234733j 0.0051131-0.00340206j 0.001752+0.00220647j 2.35034e-06+0.00188585j -0.000208785+0.000692345j 0.000795554-0.00355641j 0.00120857-0.000170566j -0.00417183-0.00157628j -0.00105994-0.00204065j 0.000241254-0.000774848j 0.000145343+0.00021359j 0.000703946-0.00271217j 0.0027316-0.00102652j -0.000572533-0.000496542j 0.000199911-0.0020027j -0.00332465-0.00320426j -0.00134083-0.00267639j -0.00187746-0.00129119j -0.00152632+0.000635384j 0.000371572+0.000335818j -0.00057852-0.00133776j -0.00021197+0.00201289j 0.00163161-0.00147588j -0.00160651+0.00210853j -0.00229071-0.00146587j 0.00118082-0.00189402j 0.00107824-0.00178038j 0.000229033+0.000689406j -0.00294952+0.000195837j -0.00113226+0.000701554j 0.000903227+0.0007015j -7.74058e-05+0.00052813j 0.00411144+0.00211587j 0.00135907+0.00080162j 0.000696407-0.00266511j -0.001488-0.00228497j -0.000930237-8.04094e-05j 0.000592853+0.000121244j -0.0013064+0.000886795j 0.000642889+0.00216392j 0.000281228-0.000957594j -0.00101177-0.00026602j 8.6423e-05-0.000541458j -0.000428973+0.00103383j 0.000563721-0.00108355j -0.000309721+0.000420551j 0.00143803-0.00162711j -0.00052575+0.000102877j -5.44844e-05+0.0010772j 0.000304238-0.000306257j 0.000879478-0.000348607j 0.000613192+0.000444953j -0.000383699+0.000358216j 0.000317961+2.8601e-05j -0.00115517-0.0012591j -0.00267029-0.00102087j 0.000541536+0.00123085j 0.000746833+7.22402e-05j 0.00091936-0.00108148j -0.00238268-0.00061284j 0.00106465-0.00479255j -0.00266376-0.000355998j 0.000644026-5.86912e-05j -6.31442e-05+0.00106215j 0.000741992-0.000305052j -0.00124148-0.00127719j 0.00105335-0.00129413j 
0.00711482+0.000236392j 0.000211857-0.00692807j -0.000677312-0.00174439j -0.000571735-0.00114176j 0.0028647+0.0102602j -0.00883459+0.00439548j 0.00339737+0.00128359j 0.00497565+0.00113908j -0.00362485+0.00112323j 0.001124+0.00636568j -0.00284354-0.00356043j 0.000352393+0.00435497j -0.00164933-0.000752305j 0.00308596+0.0015242j -0.000661933+0.00012182j 0.00151647+0.000240602j 0.00061014-0.00264922j 0.00306649+0.000532077j 0.00431899+0.00103413j 0.00174907-0.000659165j 0.000129213-0.00165067j 0.00181132+0.000367933j -0.00324618-0.000533237j 0.00176415-0.00279348j -0.00265675+0.000307005j -0.00243796-0.00141544j -0.000695761+0.000386362j -0.00364246-0.00110033j -0.00161084-0.00135003j -0.000431637-0.00295615j 0.00123683-8.57809e-05j 0.00312226+0.00343698j 8.47665e-05+0.000149607j -0.00102658+0.00162885j 0.00156415+0.00167339j 0.0030176-0.00166284j -0.000899394+0.00262261j 0.00129074-0.00097841j 0.00143403+0.00368341j 0.00424711-0.00298173j -0.00249235+0.00171479j 9.12727e-05-0.00163293j -0.000396446+0.000512657j 0.00180334-0.00294974j -0.0012183-9.97671e-05j -0.000222397-0.00215304j 0.00242961-0.00254041j 0.00123293+0.00177444j -0.000888826-0.0015419j 0.0028769+0.00033513j 0.000200231-0.00375166j 0.00250106+0.00262379j 0.000758506+0.00155871j 0.00146006+0.00356125j -0.000333787-0.00376045j -0.000422762+0.00292915j -0.00186707-0.00104058j 0.00100927-0.000527814j 0.00321105-0.00150815j 0.00252459+0.000743263j -0.0053015-0.000561761j -0.00409309+0.00248199j -0.00195821+0.00409021j 0.000240878+0.0026506j 0.00214588-0.00122869j 0.00272104-1.84207e-05j -0.00334387-0.00390765j -0.00223487+0.00400594j -0.000817862-0.00303507j -0.00310999+0.00215598j 0.00220569-4.64655e-05j 0.000131939+0.00226198j 
-0.00222046+0.00114387j 0.00144521+0.00241457j -0.00394247-0.00470524j 0.00513366-0.00168024j 0.00780683-0.00621529j 0.00179761+0.00639361j 0.000986928+6.32667e-05j -0.00062313-0.00157634j 0.00317891-0.00251972j -0.000534127-0.00305085j -0.00204639+0.00129598j 0.00209717+0.00123338j 0.000362518-0.00208556j 0.0045365-0.000186214j 0.00386147+0.0015971j 0.00167992-0.000930243j 0.000146509+0.00120139j 0.000159668+0.00130247j -0.000752781+0.000237688j 0.000880252-0.000728731j 0.00223221-0.00126595j 0.00214522-0.000579644j -0.00160703+0.000340181j -0.0011702+0.00186274j -7.68418e-06+0.000541926j 0.00044297+0.000873156j -0.000995793+0.0017658j -0.000390334+0.00036969j -0.00157237-0.00323559j 0.00132841-0.00113299j 0.0011733+0.000347109j -0.00142621-0.000238141j -0.000425576+0.000701272j -0.000560639-0.000830146j 0.0028088-5.15144e-05j 0.00233958+0.000731876j -0.000973381+0.000564431j 0.000538531-0.00223661j 0.000192818+0.00161227j 0.00158808+0.000638068j -0.0008099+0.00210388j -0.00160329+0.000728098j -0.0011651+0.000779179j 0.00123735-0.00125524j 0.000691928-0.000948409j -0.000517631-0.000762195j -0.0012572+0.00237125j -0.000938442-0.00239437j -0.00151363+0.000148036j -0.00159024-0.000174287j -0.000260681-0.000856583j -0.00229445+0.00117634j 0.000805585+6.53689e-05j 0.00136692-0.00111288j -0.00428543-0.000993458j 0.00110096-0.00114994j 0.000109505-0.00154184j 0.00208865-0.0028875j -0.00215767-0.00346549j 0.00250271+0.000864317j 0.00341786+0.00175121j -0.0002725+0.000355506j 0.00127096+0.00148067j 0.00240032+0.00141544j 0.000815278+0.00118355j -0.00257831+0.000333254j -0.00191905+0.00261722j 0.00161762+0.00334893j 0.000591977-0.000595102j 0.00042136+0.000104896j 0.00227919-0.000588019j 0.000704019+0.00231027j 
0.0051592-0.00196756j -0.00184343-0.004907j 0.000490474+0.00376964j -0.00394545+0.00166627j 0.00611596-0.00306436j 0.000673073+0.00350441j 0.000674374-0.000643453j -0.00205296-0.000726481j 0.00276439+0.003767j 0.00407808-0.00149778j -0.00309374-0.000914926j 0.00305406-0.000475563j 0.000590026+0.00417823j 0.00274529+0.00419871j 0.00114237-6.94939e-05j 0.00561132-0.00189313j -0.000383074+0.00252631j -0.00275895+0.00113992j -0.000288155+0.00194959j 0.000495621-0.000264975j 0.00163024-0.000250546j 0.00165361-0.000695477j 8.93594e-05-0.000742148j -0.00111643+0.00339559j -0.000988386+0.000899748j -0.00107981+0.00106786j 0.000207825+0.001057j -0.00106842+0.00140808j 0.00156139-0.00241895j 0.002093-0.00030216j -0.000390043+0.00289724j -0.00406441-0.000892526j -0.00236842-5.18021e-06j -0.000180998+0.000784599j 0.00235296+0.000103231j 0.00164131+7.71503e-05j -0.000545248+0.00264158j 0.00292923-0.00247384j 0.000316888+0.00022244j 0.00195643+0.00194138j -0.00109153+0.0022362j -0.00103152-0.00148806j -0.00180714+0.000154826j 0.000148862-0.00151897j -0.00100641+0.00148273j -0.00088379+7.79723e-05j 0.00037094+0.00120144j -0.000527674-0.00103286j -0.00111139-0.00303592j -0.000264363-0.00211404j -0.0016208-0.00190246j -0.000950222+0.00114802j -0.000723331+0.000630327j -0.000121266+0.00118346j -0.00230263-0.00227865j 0.00164021+0.000913338j -0.00146205-0.00158983j 0.0035159-0.00208565j 0.00027179-0.00195201j 0.000922361+0.00090016j -0.00259379+0.00201442j 0.000833214+0.0024937j -0.00193673-0.000788973j -0.000845519+0.00245662j 0.00186804-0.000599865j -0.00137494+0.00148773j -0.000448436+0.00208267j 0.00201035+0.00227145j -0.00207752+0.000233668j 0.0010405+0.00300666j 0.00145932+0.000341177j -0.0004188+0.00142376j 
-0.00202319+0.00830656j 0.00860484+0.00204581j -0.00222952+0.000402624j -0.000236946+2.55849e-05j 0.00701719-0.00136427j -0.0047443+0.00549566j -0.000334955+0.00648654j -0.00238319-0.00459111j -0.000740626-0.000127272j 0.00202-0.000795954j -6.80241e-05+0.00308651j -3.21271e-05+0.00205027j 0.00435145+0.00274578j 0.00130051+0.000873865j -0.00226022+0.00388374j 0.000206633-0.00178308j -1.98068e-05+0.00220671j -0.00109754+0.00200984j -0.00141163+4.17545e-06j 0.000254958-0.000408435j 0.00289336+0.00332277j 0.000753601+0.000704488j 0.00100466-3.33652e-05j -0.000476169+0.000442412j -0.00278356-6.4162e-05j -0.000930553+0.000122424j 0.00185182-0.00246907j -0.000705469-0.000286638j 0.00049944-0.00180233j 0.00508782+0.00072502j -0.00230849+0.00144814j -0.000475887+0.00030743j -0.000732943-0.000537639j 0.00275069+0.00127955j 0.00195943+0.00135989j 0.00270441+0.00150195j 0.00062081+0.000978324j -0.00226631-0.00165016j 0.000362976+0.000229106j 0.00226624+0.00093985j 0.00107446+0.00117223j -0.000794139-8.28743e-05j -0.00308458+7.86604e-05j -0.00129302-0.000132315j -0.000996921-0.0010548j 0.00215902-0.00174479j 0.00219634+0.00196616j 0.000469432-0.000184229j 0.000735815-0.00275954j 5.48037e-07+0.000333337j 0.000232759-0.00402294j -0.00144288+0.00190621j -0.00042429+0.000314542j 0.00105974+7.31333e-05j -0.00117081-0.00205248j -0.00311355-0.000725423j -0.000180833-0.00250077j 0.0022232+0.00133413j -0.00113899-0.00108367j 0.00138088+0.00160072j 0.00188552+0.000493301j -0.00055609+0.000362366j 0.000995725+0.000111729j -6.47704e-05+0.00114488j 0.00194506+4.05946e-05j -0.000366251+0.00177234j -0.00153073+0.000890687j -6.2789e-05+0.0046832j 0.000450072-0.000632737j 7.87827e-05+0.000609371j 0.000199252+0.00104304j -0.000907342+2.94425e-05j 
