2.41662e-13+0.17579j 5.88684e-14+0.0438473j -8.19562e-14-0.0601124j 9.53867e-14+0.0704983j 1.15317e-13+0.0838355j -1.30807e-14-0.00945734j 9.52854e-14+0.0691154j 5.59878e-14+0.0404826j -1.43756e-13-0.104894j -1.24058e-13-0.0895708j 3.22655e-14+0.0249649j 9.36785e-14+0.0704937j 3.96234e-14+0.0294595j 1.96975e-13+0.144701j -8.26449e-14-0.0565572j 7.56575e-14+0.0641453j -8.82995e-14-0.0570016j -1.14745e-13-0.077434j -2.24642e-12-0.0198801j 1.01174e-14+0.00282587j 1.22103e-14+0.00783216j 1.44221e-13+0.0925197j 2.10931e-15-0.0312824j -4.98968e-15-0.00450915j 1.06261e-14+0.00180448j -1.55969e-13-0.107622j -4.08594e-14-0.0367807j 1.01417e-13+0.0769867j -6.75089e-14-0.011891j -1.77129e-16-0.00153191j 9.24138e-14+0.0664621j 1.36902e-14+0.013132j 2.55876e-14+0.0208285j 8.32767e-14+0.0579605j -6.4846e-14-0.0457384j 1.60609e-15+0.000858411j -9.28638e-14-0.0709043j -3.50762e-14-0.0338933j -2.74946e-14-0.0223281j -1.15739e-14-0.00877909j 2.67898e-14+0.0313094j -1.171e-13-0.0726047j 8.19185e-14+0.0595611j 2.69265e-14+0.0204881j -3.15578e-14-0.0233283j 4.91634e-14+0.0354809j 2.17027e-14+0.0161191j 7.97002e-14+0.0581912j -1.358e-13-0.0981895j 2.78951e-14+0.0208522j 6.30217e-15+0.00480252j -8.11274e-14-0.0591919j 5.93806e-14+0.0432007j -1.50586e-13-0.109737j 2.7297e-13+0.136351j 1.20738e-14-0.00508386j 
-8.43666e-17+0.00385327j 3.39839e-16-0.00278587j 3.56803e-17+0.000721052j 2.09165e-17-0.00191205j -9.08336e-21+0.0022282j -6.61318e-17-0.00110207j -2.08118e-17-0.000118718j -1.49931e-17+0.000754533j 3.2822e-17+0.000494245j -2.54885e-17-0.000221282j 2.80591e-17-0.00246113j 2.52967e-17-0.000519792j 9.27971e-17-0.000820414j 1.34846e-17-0.00386539j -2.50167e-16-0.00026146j -9.90997e-16+0.00382651j 1.54742e-16+0.000276712j 2.23384e-16+0.00360783j -1.05531e-13-0.000957234j -2.56889e-16-0.000595499j 2.57318e-16+0.000994341j 7.78908e-16+0.00369199j -4.54659e-15+0.00322989j 8.42527e-16+0.00218673j 1.63004e-16-0.00122547j 2.66264e-16+0.000694171j 3.98287e-16-0.000955148j -6.81505e-17-0.00585912j 6.81397e-15+0.00226166j -8.18062e-16+0.00118385j -2.68751e-18+0.000533331j -1.576e-16+0.00283851j -4.31732e-18+0.000408707j 1.61426e-16+0.00192318j -2.57182e-16-0.00670959j -2.97734e-16+0.00310309j 4.94229e-16-0.00022657j 4.12943e-16-0.00500772j -4.71362e-17+0.00342505j -1.75078e-15-0.00307819j -1.41915e-15-0.000304619j -1.24158e-15-0.00349066j -2.10289e-17+0.00329919j -1.06796e-16+0.00109845j 8.20697e-18-0.00010012j 4.69899e-17+0.00184153j 8.64369e-18+0.00371373j 5.17135e-17+0.00365368j 5.85365e-17-0.000179403j -8.06484e-17-0.000447162j -9.42098e-18-0.000477761j 1.29642e-17+0.00120478j -4.05295e-18+0.00279595j -3.44414e-18+0.000594872j 2.85195e-15+0.00400257j 6.00736e-16+0.00236798j 
1.40153e-17+0.00631222j -2.02066e-16+0.0033925j -3.23394e-17-0.00981568j -9.42649e-17+0.00423614j 1.421e-20+0.0016146j 6.68162e-17+0.000171381j 8.17193e-18+0.00266072j 3.19122e-17+0.00453173j 7.33104e-17-0.00375523j -5.61358e-17-0.00316872j -5.56497e-17+0.000981593j -5.06253e-17+0.00207396j -9.70045e-17+0.00219411j 2.10505e-17+0.00604149j 7.97783e-18+0.00284591j -5.40131e-16+0.00116158j 4.15947e-16+0.00100525j -3.40227e-16-0.00556587j -4.02307e-15-2.86415e-05j 3.98232e-17-0.0019764j 7.62745e-17-0.000412806j 1.77399e-16+0.000735246j 2.20821e-15-0.00117506j 1.44819e-15+0.00499549j 8.41822e-16+0.0025022j -9.51713e-16-0.00400416j 9.06978e-16-0.00457477j -3.09138e-16+0.00867003j -1.29624e-14-0.00409396j 1.71146e-15-0.00519077j 2.02726e-16+0.00558321j -2.62216e-16+0.00285891j -2.90079e-17-0.000222969j -2.67669e-16+0.000854278j -3.34529e-17+0.00221755j 8.14014e-17-0.00411982j -7.49279e-17-0.00293222j 4.96964e-16+0.00102277j 3.69813e-16-0.0045074j 5.96376e-16+0.000865226j -3.82479e-16-6.20559e-05j -4.50821e-16-0.000637685j 1.66192e-18-0.00176602j 2.73559e-17-0.00110775j 3.87461e-17+0.00221761j -7.65394e-18+0.00211186j -4.518e-17+3.42963e-05j -6.38213e-17+0.00289521j -8.43854e-17-0.00761611j 6.17354e-17+0.00199498j -1.00817e-17-0.000142918j -1.58001e-17-0.00324387j 1.49796e-17-0.00261957j -6.63854e-18-0.00939303j 2.22347e-15+0.00354497j 5.29821e-16-7.54162e-06j 
-1.09651e-18-0.00264641j -1.03009e-18+0.000104941j -2.62542e-16-0.00314071j 6.15433e-17-0.000612634j -4.35365e-17-0.00123251j 1.06837e-16-9.4011e-05j -2.83435e-17-0.00529617j 1.5933e-17+0.000358158j 2.91105e-17+0.00255011j 1.14728e-17-1.98749e-05j 1.87211e-16+0.0049275j 1.42262e-16+0.0031949j 3.52504e-17+0.000209117j 2.27648e-17-0.0022388j 2.19196e-16+0.00218273j 2.74156e-16-0.00191648j 1.21836e-16-4.12142e-05j -7.23956e-16-0.00458915j 9.48917e-14+0.000863059j 6.35454e-16+0.00208041j -1.40155e-16-0.00220503j -6.09759e-16-0.00211767j 9.33941e-16-0.000726878j -3.7349e-16+0.000327535j -3.595e-16-0.00276161j -1.26124e-16+0.0010347j -9.64549e-16+0.00127198j 6.53992e-16+0.00263878j -1.26592e-14-0.00450936j 3.01384e-16-0.000307321j -1.08525e-16-0.00441466j 2.2001e-16+3.83522e-06j 2.36406e-16-2.07505e-06j -9.76642e-16-0.00479373j -2.86093e-16-0.000311974j -3.77862e-16-0.00245791j -2.94843e-16+0.00253168j -4.91438e-16+0.00523291j -3.83236e-16+0.000444397j 3.33133e-15+0.00445929j -9.48391e-16+0.000526214j -1.70451e-15-0.00284382j -2.97492e-16-0.00475303j 1.5319e-16+0.00346668j -5.88356e-17-0.00196758j -2.04362e-17-0.000292876j -1.78025e-16-0.00435027j -2.19976e-16-0.00548728j -1.84111e-16-0.00141358j 1.33434e-16+9.65047e-05j -1.44585e-16-0.00705332j -4.5207e-17+0.00105271j -1.42254e-16-0.00289586j -1.2534e-16+0.000831708j -7.01149e-16-0.00134037j -9.26384e-17+0.00130903j 
-6.58383e-16+0.00177154j -5.42487e-16+0.00135256j 1.07789e-15-0.00275012j -6.48583e-16+0.00188197j -2.6723e-16+0.000534043j -9.52556e-16+0.00385041j -5.29933e-16+0.00243831j 1.11347e-17-0.000463323j -2.87195e-16+0.00095175j 1.08723e-16+0.000189671j -2.64942e-16+0.000947395j -1.16274e-15+0.00330286j 2.65811e-16-0.00100885j -1.02285e-15+0.00329214j 2.63938e-17-0.000595273j -2.40056e-16+0.000408147j 3.16897e-16-0.00146748j 7.03377e-16-0.00556306j -3.45242e-13-0.00310433j 2.40808e-16+0.00143825j -2.28388e-16+0.000591573j -9.46662e-17-0.000588356j -1.36075e-15+0.00077814j -4.46764e-17-0.000970615j 1.3088e-16-0.000910124j 3.79263e-16-0.00120254j 1.73237e-15-0.00207899j -1.32302e-15+0.00277815j 5.83277e-15+0.00247041j 6.37003e-16-0.00092835j 1.28876e-16-0.000768668j 9.29091e-16-0.00370582j -1.49829e-15+0.00334283j 1.9131e-16+0.000144407j -1.30556e-16+0.000789615j 6.88648e-17-9.69147e-05j 5.72974e-16-0.00201108j -4.33621e-16+0.00133436j 3.42997e-16-0.00173543j -2.89917e-16-0.00140737j -9.4232e-16-0.000668086j -4.33816e-16-0.0022096j 4.42619e-16-0.00170544j -1.13068e-15+0.00324736j 8.43417e-16-0.00295675j -4.39972e-16+0.00132179j 1.97207e-17-0.00030961j 3.96862e-16-0.00188j 3.73316e-17+0.000387338j -1.01168e-15+0.00374404j 1.87568e-18+0.000953953j 4.55411e-16-0.00138362j 1.26818e-16-0.000314423j 1.08629e-15-0.00298981j 2.37566e-16+0.000965981j -2.20487e-17+0.000491695j 
-5.78776e-17+0.00295816j -1.23194e-16+0.00140869j 1.75345e-16-0.00771785j -1.01579e-16+0.000843992j -1.26726e-17+0.00228269j -9.46377e-17-0.00626888j 2.05678e-17-0.00733196j -2.97728e-18+0.00549538j 5.10116e-18+0.000278206j -6.43734e-17-0.00407904j -7.91423e-17+0.00209286j -1.62061e-17+0.000802655j 6.90855e-17+0.00110992j -4.04277e-17-0.00174672j -2.28737e-17+0.00549271j -1.91934e-16-0.000974812j 2.99236e-16-0.00052898j 5.42945e-16-0.00372958j 3.17903e-13+0.00286363j 1.69221e-17-0.00065816j 1.70408e-16-0.000761346j 3.97039e-16+0.00080319j 4.06643e-15-0.00232655j 1.38772e-15+0.00758604j 8.61667e-16+0.000654349j -8.79622e-16-2.16955e-05j -1.42564e-15-0.000891925j 7.80359e-16+0.000148494j -2.83644e-14-0.0101139j 3.14438e-16-0.000966501j 8.87464e-17+0.00304316j 2.25994e-16+0.00530516j 1.08615e-16+4.75503e-05j -1.16095e-15-0.00569896j -5.09575e-16-0.00304888j -4.82422e-16-0.000167152j 2.68421e-16+1.5726e-05j -2.03062e-16+0.00120963j 3.59772e-17+0.00163882j 2.31354e-15+0.00335963j 1.02617e-16+0.000909966j -1.25837e-16-0.000479567j 1.19619e-16-0.00127288j -1.76268e-16+0.00182551j 1.13781e-16+0.00117525j -2.80022e-17+0.000897997j -1.08714e-17+0.000508304j 8.20326e-17+0.00394179j -7.55776e-17-0.00631343j -1.27418e-16-0.00450136j 2.89978e-17-0.00979084j -3.80141e-18-0.000270682j 6.76207e-17-0.00198676j 1.35011e-16-0.00450368j 1.97783e-15+0.00316407j 4.0274e-16+6.28723e-05j 
8.1645e-17-0.00488791j -2.75421e-16+0.0021816j -4.39698e-17+0.00408571j 8.00077e-17-0.00228263j 2.00535e-17-0.00210685j -1.12234e-17+0.00638507j -4.6439e-17+0.000334861j 2.56127e-17+0.0027943j -1.03892e-17-0.00140475j 1.34337e-17+0.000187031j 6.66743e-17+0.000263852j 1.40754e-16-0.0017528j -2.22326e-17-0.0024686j 7.50357e-17-0.00297149j 2.00919e-16+0.00245182j 3.54091e-16-0.00199493j 2.21704e-16+0.000785343j -3.57974e-16-0.00206252j 5.53852e-15+5.4545e-05j 4.68634e-16+0.00179081j 9.20185e-17+0.000978064j -1.10157e-15-0.00501915j -5.54868e-15+0.00390952j 5.75279e-16-0.00095978j -2.36195e-16+0.0015646j 2.82972e-17-0.00179509j 4.87693e-16+0.0012325j -3.45852e-16+3.354e-05j 1.51693e-14+0.00543611j -1.97623e-16+0.00165064j -3.23567e-17-0.00245865j 3.82278e-16-0.000744771j 1.21241e-15-0.00625431j 3.91166e-16-0.00234509j 5.31061e-16+0.0026294j -7.17427e-17+0.000617604j -7.76924e-17+0.0028229j -3.4236e-16+0.000837143j 4.57008e-17+0.000514959j 2.91929e-16+0.000253059j 2.19439e-16+0.00248348j 1.80453e-16-0.00143729j 1.54523e-17-0.00482641j 1.19772e-16+0.00123695j 5.9496e-17-6.14957e-06j -5.86775e-17-0.000742516j 1.12144e-16+0.00168135j -2.04415e-17-0.00339704j -3.22478e-17-0.00154593j -1.9008e-18+0.00440179j -1.16519e-17+0.00272655j -3.90538e-17-0.00039817j -2.9728e-17-0.0010688j -3.87526e-17+0.00773931j -2.19291e-15-0.00287318j -5.16979e-16-0.00277642j 
8.93673e-18-0.00224345j -3.57802e-16+0.00330618j -5.57078e-17+0.00581811j 6.07772e-17+0.000705482j -2.16157e-17+0.000632775j -8.1762e-17+0.000988238j -5.37623e-17+0.00154407j -3.60234e-17+0.00106559j 4.14603e-17+0.000253881j 8.9161e-17+0.00225849j -1.13722e-17-0.00141271j -9.92575e-18-0.00142908j -6.17085e-17-0.000753282j 3.34945e-17+0.00178898j 1.03773e-16-0.000149175j 3.27307e-16-0.00108513j 2.1163e-17+0.000741388j 1.08354e-16+0.000272045j 4.53985e-14+0.000408129j 1.02672e-16+0.000282858j -1.56115e-16+0.00208464j -6.54558e-16-0.00395198j 3.20845e-15-0.00207544j -1.5617e-16-0.000811679j -7.67334e-17+0.00276285j 1.85707e-16+0.000861033j -5.25228e-17+0.000390061j -7.06225e-17-0.00744901j 1.30304e-14+0.0044671j -8.33041e-16+0.00125531j -1.28645e-16+0.00218634j -5.02222e-17-0.00242975j -5.67476e-16+0.00267027j 4.39192e-16+0.00193173j 4.24258e-16+0.00218271j 2.65517e-16+0.00347589j 1.88681e-16+0.00083838j 2.58413e-16-0.00461398j 2.45225e-17+0.00199247j -2.9571e-15-0.0037309j 1.50628e-15-0.00215911j 2.31707e-15+0.00576016j 5.74724e-17+0.00501041j -6.25065e-17-0.0020791j -5.06714e-17-0.00394354j 7.86662e-18+0.00164021j 2.12327e-17+0.00496887j 3.97472e-17+0.0053102j 1.53681e-16+0.00379983j -9.13893e-17-0.00192755j -4.36798e-17+0.00442171j 1.12529e-17-0.00160833j -7.03945e-17+0.00324733j -9.67491e-17+0.00261446j -1.56561e-15-0.00109948j -3.58313e-16-0.00572413j 
-8.893e-18-0.0067233j -2.89882e-16+0.00111563j -1.55328e-17-0.00502498j -6.40399e-17+0.00420246j -9.72715e-17-0.00507871j 4.91928e-18-0.00262254j 5.61386e-17+0.00197282j -1.41355e-16-0.00575945j 3.2607e-17+0.00205748j 6.61998e-17+0.00269833j -3.47748e-17-0.00360503j 1.67733e-17-0.00229981j -4.5567e-17+0.00104711j 3.1698e-17+0.00386435j 1.61467e-17+0.00149168j 2.58361e-16-0.0013781j 1.68581e-16+0.000594167j 2.69463e-16-0.00310227j 2.87698e-13+0.00259487j 2.16669e-16+0.000293281j -1.97029e-16+0.00450855j -9.86377e-16-0.00641876j 6.58068e-15-0.00438467j -6.32338e-16+0.000131852j -4.32189e-17+0.000872662j -3.54048e-16+0.00294037j 7.82442e-16-0.00446736j -3.0157e-16+0.00675572j -1.1894e-14-0.00385654j 1.70285e-15-0.00538347j 2.41643e-17+0.000603187j 1.71454e-17-0.00171833j -1.11112e-15+0.00556331j -3.37505e-16-0.00193466j 3.41663e-16+0.010738j 7.29373e-16-0.00111793j -7.18763e-16-7.80125e-05j -5.20519e-16+0.00741031j -1.36283e-16-0.00706354j -2.69401e-15-0.00280182j 1.21069e-15-0.00659615j 1.99286e-15+0.0101834j 6.19438e-17-0.00290387j -2.44146e-17-0.00241912j 9.62626e-17+0.00586463j -6.12375e-17-0.00366332j -3.49874e-18-0.00138435j -1.83236e-17-0.00100034j 1.77773e-16+0.00689172j 6.29275e-17-0.00199798j 8.59694e-17+0.0039327j 6.18424e-17-0.00074458j 4.17627e-17-0.00523542j -2.55341e-17-0.00800989j -6.22154e-15-0.00940317j -1.27896e-15-0.00123948j 
-2.60924e-16-0.00507101j 8.6728e-16-0.0102011j -8.40643e-17-0.00468387j 1.55471e-17-0.00463976j -9.86342e-17-0.00605471j -2.97063e-17+0.00138368j -3.21952e-17+0.00147656j -9.32256e-17-0.00727228j 7.49619e-17+0.00678407j 5.72863e-17+0.0035206j 1.37398e-17-0.00432198j 9.70881e-17-0.00398329j 1.31988e-16+0.000260185j -2.16109e-17-0.00832854j 2.15437e-17-0.00359135j -3.08894e-16+0.00156246j 2.80756e-16+0.00182771j 3.25543e-16+0.00163878j -1.50353e-13-0.00135598j -7.52017e-16-0.0052362j 1.90489e-16+0.000244288j -2.55405e-16-0.00146198j -7.23999e-15+0.00516796j 1.13983e-15+0.00292702j -2.60797e-16+0.000800002j 5.95638e-16+0.00583655j 2.68952e-16+0.00223081j -2.60374e-16+0.00244727j 9.1826e-15+0.00302442j 4.58839e-16-0.00162508j 3.90679e-17-0.0087595j 1.81703e-16-0.00193955j 3.01217e-16+0.000622625j 2.39576e-17-0.00138638j -2.63117e-16-0.00489947j -2.47287e-17+0.00233509j -5.28224e-16+0.00206926j 6.96997e-16+0.00175744j 8.5461e-16-0.00782279j 1.07569e-15+0.00213543j -1.501e-15-0.00188995j -1.72626e-15-0.00121629j -1.25284e-16-0.0104271j 1.24615e-16+0.00168767j 2.51998e-16+0.00506049j -9.14381e-17-0.00152273j 6.9548e-17-0.00463418j 1.83024e-17-0.00582873j 1.49584e-16+0.00735425j 5.89868e-17+0.00437946j 7.02058e-17+0.00161j 6.61813e-17+0.00736019j -1.19897e-17-0.00491655j -1.73719e-17-0.000615566j -2.70335e-15-0.00660225j -5.10876e-16+0.0114343j 
1.52647e-16-0.00262255j -2.06297e-16+0.00321687j 1.46425e-17+0.000900175j 1.21789e-16+0.0025427j 1.09457e-16+0.000435599j -1.88991e-16-0.00430279j -4.55852e-17-0.00291884j 4.37872e-17-0.000536171j -7.30721e-18+0.00156875j 5.8766e-18+0.000711791j 3.14522e-17-4.8394e-06j 6.79551e-17+0.000207746j -1.77314e-18+0.000198092j 1.81439e-16+0.00253341j 4.92044e-17+0.00151092j 3.24764e-16-0.00170063j -2.70525e-16-0.00131104j 2.81636e-17-0.00226527j 2.38691e-13+0.00215157j 5.36268e-16+0.00230811j -1.79796e-16+0.0021513j -3.61604e-16-0.0030155j 7.76264e-15-0.00538237j -7.97943e-16-3.11648e-05j 4.10531e-18-0.000123199j -2.42608e-16+0.0016399j -8.65699e-16-0.000934745j 2.61078e-16-0.00386382j -1.03578e-14-0.00370041j -2.92556e-16+0.000225836j 6.9082e-17+0.00176696j 4.45667e-17-0.0010763j -8.02737e-16+0.00553417j -4.95083e-16-0.00230785j 9.68514e-17+0.00379352j 2.4746e-16+0.00197535j -1.00893e-16+0.00038932j -5.54608e-16+0.00153458j -3.09974e-16+0.00151002j -1.73852e-15-0.00194063j 1.19674e-15-0.00328042j 1.92592e-15+0.00630969j 3.09802e-16+0.00377263j -1.32012e-16-0.000116812j -2.12291e-16-0.00179264j 7.94197e-17-0.000596057j 8.21311e-17+0.001877j 2.66316e-16+0.00339852j 6.19679e-17+0.00367438j -2.48796e-16-0.00549542j -1.03652e-16-0.00188143j -1.05444e-16-0.00154458j 1.01577e-16+0.000686849j -1.63098e-16-0.00208631j -1.94326e-15-0.00214947j -6.56861e-16-0.00475787j 
1.18782e-17+0.0139926j 7.85233e-16-0.00580468j -8.66168e-17-0.00894344j -4.61969e-17+0.00251477j 9.15506e-17+0.0063341j -1.06909e-16-0.00783433j 5.57366e-17+0.000208886j -1.45365e-17-0.00337425j 8.22581e-17+0.00341332j -1.27721e-16-0.00175287j -9.8473e-17-0.00082414j -1.89313e-16+0.00540447j 9.40324e-17+0.00168917j -8.80302e-17+0.00254433j -4.51708e-16-0.00458104j -1.13996e-15+0.0059351j -5.62141e-16-0.00262865j -2.24141e-16+0.00257457j -4.30354e-13-0.00387927j -5.79387e-16-0.00357535j 2.73089e-16-0.001141j 2.66757e-15+0.0122817j 1.8637e-15-0.00137422j 5.34166e-17+0.00318176j 3.61078e-16-0.00421785j 1.77413e-16+0.00283911j -8.43323e-17-0.0033106j 2.37805e-16-0.00190808j -1.61081e-14-0.00576488j -2.21731e-16-0.00163419j 1.41321e-16+0.00387263j -7.16111e-16+0.000939045j -1.62685e-15+0.0111246j -5.01798e-16+0.00498285j -1.33574e-15-0.0122574j -2.42492e-16+0.00161566j 5.6076e-16-0.0072556j 1.08876e-15-0.00587094j -7.95004e-17+0.00189856j -1.4103e-15-0.00247583j -2.47348e-15-0.00256375j -2.57174e-15-0.00444906j -5.59363e-17+0.00807786j -1.06657e-16+0.00225183j -1.04391e-16-0.00265923j 1.69174e-16+0.00402295j -8.83784e-17-0.000556427j 1.45915e-16+0.00650718j 3.4513e-17+0.000527003j -9.39226e-17-0.00373331j -1.01794e-16-0.00589484j 2.48844e-17+0.00122782j 8.03431e-17+0.00384531j -1.77602e-16-0.0134835j 7.97038e-15+0.0105219j 1.79529e-15+0.00848395j 
8.0852e-17-0.000634759j -5.52953e-16+0.00519417j 6.29113e-17-0.00264294j -9.72758e-17+0.00395336j -3.28255e-17-7.41504e-05j 7.20209e-17+0.00239828j 4.04809e-17+0.001026j 5.68018e-18+0.000757292j 1.8039e-17-0.00148436j 3.49662e-17-0.00103051j 1.49235e-17+0.00110533j -1.07592e-16+0.00277629j -1.01126e-16-0.000987279j -1.03137e-16+0.00555176j 1.60961e-17+0.00254305j -8.22959e-18-0.000828885j -1.47788e-16-0.00220245j -9.51827e-16-0.00756292j -7.04201e-14-0.00061948j 1.14184e-15+0.00458384j -1.00788e-16+0.00230776j -6.33357e-16-0.0029839j 2.3865e-15-0.00161142j -5.16009e-16-0.00160361j -3.84281e-17-0.00124454j -4.15613e-16-0.00314039j 1.06225e-15-0.00402108j -4.46473e-16+0.00530716j -3.34484e-15-0.000733148j 7.58943e-16-0.00155638j 1.9267e-17+0.00111287j 1.07733e-16-0.00206177j -4.0998e-16+0.0021592j -1.94742e-16-0.00246467j 2.70959e-16+0.00707885j 2.37631e-16-0.00149816j -2.48797e-16-0.0013268j -8.43419e-16+0.00581322j -5.06484e-16-0.00157472j -1.13393e-15-0.00203527j -3.24269e-16-0.00117041j -1.38459e-16+0.000547786j -1.25438e-17-0.00164188j -1.07843e-16+0.00267674j 4.32406e-19-0.000395482j -2.60043e-17-0.000975787j 4.25031e-18+0.00041874j -4.51105e-17-0.00218404j -4.10754e-17-0.00104052j 2.35522e-17+0.00180096j 5.56724e-17+0.0005323j 2.43205e-17-0.00378091j 1.98465e-17-0.00178473j 7.48984e-17-0.0034346j -1.40639e-15-0.00131196j -2.9813e-16-0.00395803j 
-1.32398e-16-0.00614705j 3.79817e-16-0.005486j -4.17792e-17+0.00243448j 4.88003e-17-0.00478819j -5.83341e-17-0.00248965j 2.10433e-17-0.00309891j 3.48822e-17-0.00762442j -7.89592e-17-0.00386451j 5.10836e-17+0.00579177j 7.58609e-17+0.00148753j -2.92048e-18+0.0022845j 5.39549e-17-0.00040147j 8.3337e-17-0.000439955j -8.54676e-17-0.00851352j 8.42594e-17-0.00119152j 4.42984e-16-0.00188138j -2.31914e-16-0.000900071j 3.61104e-16+0.00190053j 1.59313e-13+0.00143196j -8.38973e-17+0.000875276j -2.31026e-17-0.00213829j -1.72737e-16-0.000443557j -7.49728e-16+0.000350023j -8.65847e-16-0.00106816j -5.89068e-16-0.0034661j 6.54106e-16+0.0049785j -2.07244e-15+0.0056683j 8.96448e-16-0.00415066j -7.17205e-15-0.0031114j -1.02012e-15+0.00368509j -1.16355e-16-0.00849237j 3.40221e-16-0.000660396j 3.83363e-16-0.000110404j -7.45043e-16-0.00544363j -4.80237e-16-0.00497563j -3.87572e-16+0.00183775j -2.7153e-16+0.00422531j -6.52676e-16+0.00331653j -2.1886e-16+0.0022802j 3.33971e-15+0.00490695j -5.11789e-16+0.000928509j -1.09179e-15-0.00218839j -1.38799e-16-0.00408674j 3.0398e-17+0.00353242j 2.34139e-17-0.000944371j -3.16255e-17-0.00231929j -4.56479e-19-0.00488634j 2.65199e-17-0.00611325j 5.72202e-17+0.00455665j 3.11848e-17-0.00260757j 5.63283e-17-0.0077275j 2.22743e-17+0.00537794j -4.01521e-17-0.00133203j -5.92605e-18+0.00633597j -1.72956e-15-0.00360468j -3.37549e-16+0.00442353j 
-2.42013e-17+0.00264786j 1.64933e-16-0.00170611j -6.76311e-17+0.00553295j 3.33182e-17-0.000877274j -1.24984e-17+0.00177774j -6.38412e-17+0.00193159j -2.25372e-17+0.00408344j -3.41307e-17-0.00216584j -1.84696e-17+0.000321882j 4.58997e-18+0.00188356j 1.01902e-17-0.00222214j -8.99097e-17+2.61381e-05j 4.65884e-17-0.00130216j -3.08336e-17+0.000233356j -1.51207e-16-0.00402281j -1.73461e-16+0.00216826j -2.46608e-16-8.77857e-05j -7.06613e-17+0.00488504j -3.01637e-13-0.00272246j -3.48883e-16-0.000922237j 2.96191e-17+0.000808377j 5.45665e-16+0.00286625j -3.15127e-15+0.00195585j -4.66521e-16-0.00313374j -3.19038e-16-0.00048639j 6.94103e-16+0.0010251j 7.5775e-16+0.000336811j -2.97802e-16-0.00571872j 1.9224e-14+0.00668822j -9.9505e-16+0.00186257j -1.29522e-16+0.000766556j -2.66604e-16-0.00235524j -4.75119e-16+0.00209496j 8.19946e-16+0.00565895j 2.45403e-17-0.00368972j 6.94146e-17+0.00290085j 4.34525e-16-0.00174583j 6.69344e-16-0.00662841j -8.57956e-17+0.00281475j -2.77568e-15-0.00427048j -2.40114e-16-0.000591989j 9.66784e-17-0.00053298j -1.06858e-16+0.00586542j -2.16278e-17-0.000985501j -7.99973e-18-0.00314712j 3.07831e-17+0.0017782j -5.12413e-17+0.00294181j -2.87675e-17+0.00275993j 9.72536e-17+0.00362228j -2.91141e-17+0.000821746j -4.51948e-17+0.00501838j 5.73655e-17+0.000203085j -7.32951e-17+0.0047173j -7.15155e-17+0.00202359j 1.73399e-15+0.0026827j 4.42773e-16+0.00034022j 
-3.21493e-16+0.00826506j 1.61835e-15-0.0144345j 3.35723e-17-0.0121905j -1.08359e-17-0.00516694j 2.75771e-18-0.000526986j 2.25191e-17-0.000999331j 1.33813e-18+6.21579e-05j 4.00004e-18-0.00494247j 3.9673e-17+0.00471716j -9.54573e-17-0.00171803j 9.03651e-18-0.000464679j 2.78173e-18+0.00161085j 2.06528e-16+0.00166033j -4.42791e-17-0.0085257j -2.32566e-16-0.00539409j -1.22126e-15+0.00557067j 2.61511e-17+0.000151758j -8.82528e-17+0.0036977j -5.10259e-13-0.00460013j -1.17048e-15-0.00729628j 5.74276e-16-0.00521601j 1.96137e-15+0.0113171j -1.21509e-14+0.00823337j 1.61368e-15+0.0049297j 1.29119e-16-0.00347896j 4.67542e-16+0.00293435j 9.26423e-17+0.0019068j -5.24876e-17+0.00759445j -6.52872e-15-0.00246237j 6.87484e-16-0.00172183j 2.42468e-16-0.00713238j -2.10919e-16+0.00250495j 8.67555e-16-0.00139334j -3.75363e-16+0.000976452j -1.20921e-15-0.0161792j -7.0534e-16-0.00175492j -1.23451e-17-0.00263203j 1.27318e-15-0.000341872j 9.08858e-16-0.00531286j 4.9285e-15+0.00645062j -4.36947e-15+0.00324035j -5.69818e-15-0.0139008j -1.61873e-16-0.00938975j 1.53899e-16+0.00456735j 1.37241e-16+0.00475006j -1.17218e-17+0.000979405j 1.12971e-17-0.00884423j 1.37736e-17-0.00690017j -4.36519e-17-0.00256802j 4.3314e-17+0.0060391j 4.34592e-17-0.00653434j -1.6852e-17+0.00816562j 8.1898e-17-0.00364027j 6.06353e-17-0.00582382j 6.0248e-15+0.0051988j 1.29869e-15+0.0196585j 
