-0.00423205-0.00614206j -0.00628776+0.00625032j 0.00226947-0.00285888j 0.000633569-0.00478873j -0.00154428+0.00854777j 0.00467281-0.00518391j -0.00116517-0.00138041j 0.00272868+0.00773996j 0.0180604-0.0265654j 0.00416968+0.000567878j 0.000319944+0.00274743j -0.00770192-0.00653006j -0.00769204-0.00203268j -0.00480553+0.00149084j -0.0235443-0.0106444j -0.00211634+0.00166242j 0.0234293-0.00499037j 0.00569858+0.00714584j -0.0152488-0.0214368j 0.00810175+0.0107568j 0.0122205-0.00446243j 0.00280061+0.00308035j -0.00235545+0.00327858j 0.00269233+0.000751161j 0.00764899-0.00103605j -0.00433558+0.00509172j 0.000837999+0.00459891j -0.00320985+0.00296875j 0.0015661+0.00263487j -0.000853858+0.00316051j -0.00589331+7.98047e-05j 0.00056327-0.00210889j -0.00168214-0.000618386j -0.00079499-3.97438e-05j 0.000588285+0.00129963j 0.000787755+0.00453976j -0.00158184-0.000571302j 0.000325037+1.46657e-05j 0.000576428+0.000398119j 0.000811175-0.00088526j 0.00150641+0.00222975j 9.62174e-07+0.00175715j -0.000613876+0.00404447j -0.000341852-0.00254083j 0.00243871+0.000226156j 0.000797176+0.000569673j -0.000358087+0.00088111j 0.000496286-0.00150544j -0.00152837+0.00358936j -0.00245677-0.00268139j -0.00128013+0.00156973j -0.00246059+0.00311757j 0.00102469-0.00187827j -8.84752e-05-0.00350955j -0.00133839+0.0053581j -0.00375098+0.000553511j 0.0016151-0.000207831j -0.00220747+0.00101929j 0.000808819-0.00407448j 0.000875426-0.000646887j -0.000898195+0.00248578j -0.00148467+0.000450039j -0.000121159+0.000215912j 6.74091e-05+0.00106314j 0.00058382-0.000400755j 0.000622501-0.000794142j -0.000413895+0.000293844j 0.000348142+0.000301348j 0.000251211-0.000164028j -0.000138224-0.000440875j -0.00127157+5.48395e-05j 0.000223853+0.000280617j -0.000930183+0.000231072j 0.000339398-0.00101261j -0.00126225-0.000370865j -0.000103101-0.00177319j 0.000382091-0.000349613j 0.00128643+0.000837591j -0.00114901-0.00242574j 0.000494248+0.00274184j 0.000874559-0.00115723j 0.00132416-0.00193562j -0.00048948-0.00163894j 0.00149982+0.000760217j 0.000710886-6.61966e-05j -0.000139148+0.00106588j -5.25663e-05+0.000238741j 0.00105881+0.00231829j 0.000357175-0.00146559j 0.000791497-0.00263521j -0.00082024-0.0011558j 0.000422328-0.00043781j 
-0.00228262+0.0030744j 0.00294633+0.000138879j -9.90932e-05-1.41698e-05j 3.75903e-05+0.00013399j 0.00581865+0.000361789j 0.00115544-0.00621393j -0.000935678+0.00272403j -0.000379762-0.000279562j 0.000994429-0.000211323j 0.000371032-0.000786604j -7.92889e-05-0.000204172j -0.00084795+0.000425904j 0.000104027+0.000317867j 0.000691563-0.00071686j -0.000532735+0.000623108j -0.000282652-0.000675242j 0.000105645-0.000266508j -0.00166758+0.00187085j -0.000728454-0.000737319j -0.00359844-0.00196058j 0.00184389+0.00104675j -0.00594388+0.00136849j -7.48038e-07-0.00189226j -0.0027191-0.000719446j -0.00226216-0.000370047j 0.00284449+0.00519254j -0.00132182-0.00542016j 0.00296953+0.00289032j 0.00121978-0.00212386j -0.00354274+0.00080268j 0.00116854-0.00192513j -0.000779143-0.00569513j -0.003179-0.00884145j -0.000545256+0.00530879j -0.00249493-0.00545805j -0.00452359+0.00508203j 0.00013118-0.00164453j 0.00190018-0.00404337j -0.00152399+0.00641039j -0.000684014+0.00466837j 0.000688595+0.00545918j -0.00213204-0.0040273j 0.00428215-0.0036756j -0.000434796-0.00235537j -0.00154224+0.000526257j -0.000754776+0.00319615j -0.00360232+0.00513431j -0.00272318-0.00223689j 0.000229133+0.000108461j -0.00244908-0.00879139j -0.00260001-0.00187657j 0.00281311-0.00139879j 0.000290121-0.00291991j 0.00128803-0.00506538j -0.00274584-0.00947451j -0.00123132-0.00364566j 0.00301917+0.00593787j -0.00114337-0.00564459j -0.000603072-0.00353244j 0.00354356+0.000904985j -0.00213335-0.00346528j -0.000946901-0.00685432j 0.0033391-0.00228873j 0.00147447-0.00217028j -0.00515635+0.0085421j 0.00869023-0.00193586j -0.00170053+0.000982516j -0.00103415+0.0013505j 0.0120804+0.00132564j -0.00134238-0.00526078j 0.00856425-0.000583317j 0.00500955+0.00184922j 0.00830833+0.0104159j -4.08492e-05+0.0143391j 0.00376159+0.00014047j -0.000636965-0.0107308j 0.00566721-0.00775616j 0.00681554+0.00378692j -0.00480498-0.00677688j -0.00307402+0.00610408j -0.00177715+0.000107026j -0.00188703-0.00752383j 0.00898642-0.00405629j -0.0133552-0.00255311j -0.00258626+0.00644187j 0.00268949-0.000199349j 0.00059591-0.00254702j 0.000220405-0.00265029j -0.00026104+0.00324215j 0.00268736-0.00154529j 0.000165675+0.00422743j 0.000747119-0.0031916j 
0.000515549+0.000188005j -0.00271434+0.000853971j 8.26882e-05+0.000131409j 0.0011911-0.000770267j -0.00378589+0.000349865j 0.000586259+0.00151673j -0.000660201+0.000191448j -0.000411653+0.000309904j 0.000492226-0.00308346j 0.000783167+0.000227931j 0.00013187+0.000657169j -0.000277266+0.00153448j -0.00092768+0.0001859j 0.000456241+0.000476132j -0.00154337-0.000711358j 0.000897785-0.000458657j 0.000215999+0.000278002j 0.00170255+0.00035449j 0.000232153-0.00091822j 0.00123292+0.00134102j 0.000185414-0.000502904j 0.00279114+0.00271939j 0.000543274+0.000697326j 0.00263386+0.00189361j -0.0013499+0.00441947j -0.00317883-0.00570769j 0.00593254+0.00584977j -0.00301569+0.00127096j 0.00152773-0.000476276j -0.00100411-0.00450989j -0.000701862+0.000873705j 0.00306581+0.0037219j -0.00010211+0.00417699j -0.000322433+0.0013007j -0.0022871-0.00206284j -0.00211456-0.00210243j 0.00468765-0.000921228j -0.0010978+0.0033547j 3.03192e-06-0.00118176j -0.0017774+0.00301648j -0.000795077-0.0011872j -0.00114797+0.00159826j 0.000404799+0.00202534j -0.00399078+0.00495706j -0.000904683-0.00213036j 0.00319116-0.00137223j -0.00154898-0.0036143j 0.000266738-0.00218237j 0.00204227+0.000480278j 0.00114841+0.00747843j 0.00268586+0.0008297j 0.000228794+0.00502967j -0.00110658+0.00163641j 0.00492247+0.000735997j -0.00040712+0.00658086j 0.00027721+0.00789687j -0.00128981-0.00136121j -0.000286503-0.00753294j -0.000453726+0.0100303j -0.00230856+0.000944486j 0.00212411-0.00337468j -0.00384545-0.00842467j -0.000895328-0.00341557j -0.00423453-0.00193208j 0.00497947+0.00634813j -0.00408454-0.00344352j -0.0045741-0.00288538j -0.00434302+0.00359709j -0.00283674-0.0011461j 0.00200962-0.00798272j -0.000616886-0.00550517j 0.0128886-0.00465327j -0.000784042+0.00539184j -0.00204227+0.0255978j -0.00149345+0.00672596j 0.0151071-0.0117937j -0.000691417+0.00244437j -0.0185016-0.00576814j 0.00113198+0.00516034j 0.00402751-0.0122392j -0.0037905-0.00701121j 0.00491307-0.00122166j -0.00451022+0.00112086j 0.00363438+0.00286605j -0.00318934+0.00533035j -0.00223666+0.00101638j -0.000361048-0.0042572j 0.00718686-0.00230316j -0.00640319-0.00314081j -0.00573769-0.000144867j -8.91846e-05-0.000663183j -0.00100556+0.00111383j 
0.000603534-0.000499365j 0.000119867+0.000474314j 0.000600948-0.000119764j -0.000579966-0.000700888j -0.000151307+0.000304581j -0.000363672+0.000752134j -0.00016132+0.000532826j -0.000388434+0.00056316j -0.0005712-0.00105083j -0.000330982+0.000410972j 0.000203973+0.000677311j 0.000632938+0.000190249j -0.000276475-1.40732e-05j -0.000249952-0.000728587j 6.30837e-05+0.000192474j -0.000219665-0.000359155j 0.000534384+0.00081296j -6.1287e-07-0.00038618j 0.000590085+0.000419355j 0.000165493-0.000258334j -0.000415183-0.000232218j -0.000456474+0.000437311j 0.00104957-0.000166079j 0.00100553-0.000592754j 0.00119878+0.000123412j 0.00110853-0.00218096j 0.0008154-0.000471963j 0.00129043-0.00107291j 9.63703e-05-0.000411734j -0.00100329-0.000605157j 0.000207363+0.000413043j -0.000277686-0.000611456j -0.000291875-0.000507462j 0.000600004-0.000589455j -0.000312878-0.000317562j -0.00153844-0.00152256j -0.000680404+0.000426777j -0.00145913-0.00155528j 2.25513e-05+0.000529853j -0.000314915-0.000652972j 0.000440751-0.000771289j -0.000337336-0.0018323j 0.000624748-0.0012068j 0.000233875+2.41291e-05j -0.000905967-8.29147e-05j 0.000150317+0.00115885j 0.00144292+0.00163917j -0.000111781-0.00109601j 0.000741927-0.000996662j -0.000932353+0.000563102j 0.000256309+0.00202202j 0.000493583-0.000211221j 0.00179909+0.00273503j 3.19118e-05+0.00110344j 0.000379215-0.000161452j 0.000938492+0.00182043j 0.000700614+0.000970905j 9.21196e-05-0.000727909j -0.00220075-0.00130414j 0.000869972-0.000660246j 0.00100257-0.0012415j 0.0061225+0.00431329j -0.013356-0.0151127j -0.00285449-0.00871663j -0.010135-0.0156425j -0.000365328-0.0018149j -0.0545065-0.0285973j -0.0246323-0.0144129j -0.00141942-0.000245536j -0.00087532-0.000349929j -0.00884364-0.00655488j 0.038663+0.0383215j 0.0188043+0.0166051j 0.000814502-0.00881093j -0.010095-0.0156211j 0.00106965+0.00251126j 0.00225557+0.00687243j -0.00426187-0.0113755j -0.000401813-0.00416769j -0.0015675-0.00141606j 0.000975247-0.00879781j 0.00048082-0.00396631j 0.000781711+0.000225932j 0.000963802-0.00106635j 0.00090163+0.00082926j -0.00198471-0.00176852j 0.0257639+0.00368735j 0.000108759+0.0013972j 0.000399442+0.000367138j 0.000211846+0.000286783j -0.000168805-0.000264686j 3.20268e-05+0.000105942j 
0.000807046-0.00137305j 0.000102239-3.2542e-05j 0.000325754-0.000326224j -0.000776216+0.000413643j -0.000927478+0.000246588j -0.00111883+0.00270688j 0.000120287-0.00112871j -9.45381e-05+0.000384831j -0.000809435+8.77916e-05j -0.00090295+0.000212962j 0.000294834-7.72428e-07j 0.000949155-0.000137614j 0.000212972+0.000370648j -0.000719965+0.00129958j 0.000830179-0.000622542j -5.4979e-05+0.00031106j 6.44148e-06+0.000197075j -0.000329454-0.000143806j -5.06538e-06+0.000616735j 0.00103141+0.000230912j -0.000730823-0.000505136j 0.00132545-0.00147286j -0.000697606+0.0007317j 0.00167225-0.000384134j 0.00188501-0.00177796j 0.000662646-0.000248244j -0.000420445+0.00274224j 0.00124825-0.0017752j -0.000798801+0.000218511j 0.000137256-0.000668299j 0.0015131+0.000109147j 0.000893406-8.39736e-05j 0.00383375-0.00163931j 0.00471879-0.00318515j 0.00215651-0.00436133j 0.000845632-0.00205829j -0.00825098+0.00877596j -0.00189809+0.00370541j -0.000223223+0.00268233j 0.0030969-0.000852101j 0.0018823-0.00227824j 0.00483261-0.00341842j 0.000739425-0.00126411j 0.00839943-0.00620176j -0.00194513-0.000402942j -0.00583963+0.00284831j 0.0033045-0.000581266j 0.00117564-0.00295048j -0.00188057+0.000412339j -0.000340618+0.00191523j -0.000777113-0.000939145j -0.00288508-0.000407917j -0.00115702+0.00295249j 0.000661924+0.00406839j 0.00052275+0.000944644j 0.00160977+0.00253291j -0.00013034+0.0013368j -0.000388274-0.00214849j -0.00106093-0.00107066j 0.00110291+0.00223759j 0.000656968+0.00105114j -0.00167194-0.00528318j 0.000589228+0.00817141j -0.000271818+0.00485275j -0.0041248+0.00703933j -0.00127633+0.000919728j -0.0074506+0.0242502j 0.000934034+0.00799475j -0.00390264-0.0015511j -0.00361097-0.00658456j -0.00921417-0.00527425j -0.0242354+0.0202386j 0.00163077+0.0136223j 0.0137025+0.00956345j -0.000542345-0.00485345j -0.012649+0.00105152j -0.00196762+0.00158944j 0.00437104-0.00321677j 0.00123956+0.00561773j -0.000599467-0.000249533j 0.00306435-0.00296898j -7.37424e-05-0.00143348j 0.00113544+0.00133688j 0.00178438-0.00102368j -0.00179105-0.00178575j -0.000375979-8.14133e-05j -0.00460362-0.0022352j 0.000578434+0.000161846j -0.00030821-0.000889346j -0.0010963+0.000241322j 5.51314e-05-0.000738413j -0.000338389+0.000761623j 
0.000647174+0.00233937j 0.000800121+0.000767103j -0.000569386+0.000564441j -0.000895559+0.000342937j -0.000260896+0.000554815j -3.76323e-05-0.00300812j 0.000412766+6.80576e-05j 0.00109275+0.000476361j -0.00038411+0.00213714j 0.000436142-0.00011845j 0.000686716-0.000205233j 0.000503084+3.64671e-05j 0.000128113-0.0002059j -0.000949552+0.000443789j 0.000249349+0.000883612j -0.000776853-0.000391454j 0.000738038-6.74189e-05j -0.000218572+0.000921832j -0.000242734+9.17911e-05j -0.000544538-0.000542211j 0.00109359+0.000805181j 0.00269016-0.00313665j -0.0053681-0.00273419j -0.000479481+0.0033485j 0.00188639+0.00397927j -0.00219213+0.00443394j -0.000662014+0.00461466j 0.000793823+0.00635151j -0.00159281-0.00244098j 0.00165845-0.0001189j 0.00121538+0.00162031j -0.000230309-0.000321356j 0.00146936-0.00102913j 0.00154496-0.00235369j 0.00241242+0.000968869j 0.00372206+0.0024678j -0.00229757+0.000799158j -0.000800368+0.00355388j -0.00163243-0.0023555j 0.000888152-0.000655966j 0.000167837+0.000880382j 0.00186559+0.00285243j -0.000807885+0.00419504j 0.00416281-0.00191932j 0.000499957-0.000115639j -0.00106906-0.000801142j 0.0019816-0.00167732j -0.000387716+0.00218223j -0.00294761+0.00533936j 0.000848198-0.00465843j 0.00255215-0.00551031j -0.000760427+0.0010128j 0.00280827-0.00291895j -0.000274233-0.000786048j -0.00117152-0.000316082j 0.00035989-0.0055999j 0.000249742-0.000655259j -0.00283893+0.0040494j 0.00342244-0.000329742j -0.00232633+0.0031727j -0.00158257+0.00706674j 0.00650586+0.0179934j -0.00258553-0.00218355j -0.00192647+0.0171637j -0.0200704+0.0147322j 0.00675957+0.01273j -0.00989376-0.0206102j 0.00329316-0.00728464j -0.0108548-0.00228291j -0.00251724-0.000759441j 0.00284197+0.000312237j 0.0122577-0.00738597j -0.00176294+0.000724204j -0.0128264+0.0192946j -0.00683925+0.0152143j -0.0121703+0.0157688j 0.00741061-0.0056046j -0.0110391+0.00952185j 0.000827276-0.00722716j -0.00275328+0.00314033j -0.0113016+0.0100744j -0.00354277+0.00929101j 0.000621564+0.0012046j -0.00365043+0.00279879j -0.00127018-0.00741485j -0.000152562+0.00694896j 0.0050605+0.00196585j 0.00133329-0.00600704j -0.00208313-0.00155355j -0.000818095-0.00140978j 0.000910387+0.000356171j -0.000156552-5.96998e-06j 
0.000375599+0.000372012j -0.000157027-8.75082e-05j -0.000360247-0.000238918j 0.000405786+0.000849717j -0.000697984+0.000304187j 7.14563e-06-0.00026094j -0.000125206+0.000860514j -6.95894e-05+0.00103642j -6.17277e-05+0.000508595j 0.00021312+0.000431856j 0.000521273-0.000404564j 0.000198529-0.000495102j -0.000232734+3.70672e-05j 0.000597479+0.000503516j -0.000576069+0.00035853j 1.16106e-05-0.000554399j 0.000365173-0.000104367j 0.00113134+0.00112611j -0.000170482+0.000275023j -0.00011397+0.000278015j 0.000654688-0.000173881j 0.00119895+0.000175357j -0.000629209-0.000886464j 0.000703986-0.000193895j -0.00111779-0.000319017j -0.00156221-0.000637026j 0.00263163+0.00324555j -0.00132531-3.58116e-05j 0.000544095-0.000285274j -0.00026282+0.000538232j 0.000562955-0.00138383j -0.00114431-0.00166669j -0.00264747-0.00659114j -0.00181167-0.00675222j -0.00461201-0.00484667j -0.0018464+0.0011242j 0.00729457+0.0136201j 0.00170637+0.0032327j 0.00341132+0.00312611j -0.0008648-0.00345476j -0.00160687-0.00284071j -0.00249972-0.00580791j -0.00116043-0.00190861j -0.00531804-0.0132636j -0.000720941+0.00264202j 0.00304711+0.00931819j 0.000470646-0.00575489j -0.00258331-0.00200534j -0.000528349+0.0028543j 0.00169931+0.00130365j 0.000576459+0.00040047j -0.00145717+0.00242074j 0.00121268-0.000183479j 0.00380482+0.000831381j -0.000860275-0.000960957j 0.00266716-0.000125312j 0.00291214-0.00145527j -0.00330259-0.00011041j 0.00163133+0.00290415j -0.000733334+0.000459865j -0.00107493+0.000492454j -0.00166411+0.000710841j 0.00393079+0.00379291j 0.000800729+0.00552507j 0.00349413+0.0159068j -0.000996055+0.0030271j 0.0086994+0.0204327j 0.00707987+0.0014263j -0.00264595+0.00164516j -0.00853106+0.00208026j -0.00517003+0.00528689j 0.0214196+0.021469j 0.0162202-0.00216434j 0.0123572-0.00307197j -0.00428971+0.00458794j -0.00452644+0.013704j 0.00122422-0.000757137j -0.00759779+0.00343845j -0.000198641-0.00636574j -0.000428686-0.00137085j -0.00391994-0.000929163j -0.00129625+0.00183352j -0.000677244+0.000107641j -0.000266782+0.00205027j 0.000513919-0.000164652j -9.77478e-05+0.000938234j -0.00276615+0.0009813j 0.00103401-0.00160443j -0.00139991-0.000772861j -0.0017563-0.000541899j 0.000572945+4.95128e-05j -0.00074621+0.000102573j 
1.14253e-05+0.00115206j 0.00032646+0.000186216j -0.000675702+0.000886247j -5.23105e-05-9.61515e-06j 0.000216348+0.000466176j 4.48602e-05-0.00120113j -0.000472476-0.000315695j 0.00100454-0.000743911j 0.000262607+0.000473688j 0.000536455-0.00025751j 1.24255e-05-0.000386801j -0.000645226+0.000261461j -0.000200626-5.32494e-05j -0.000351329-0.000450373j -3.48073e-05-5.60708e-05j -0.00019711+3.63295e-05j 0.000296976-0.000242205j 0.000341522-0.000279623j -5.17772e-05-0.000463324j -0.000166965-0.000123562j 0.000533526+0.000785728j 0.000240879-0.00154658j -0.000917475+0.000692427j -0.000523771+0.0002103j 0.000771973+0.00116437j 0.000189883+0.00439351j 0.00108134+5.21705e-05j -0.000427028+0.00087977j -0.00189695-8.47307e-05j -0.00240981-0.00271168j 0.00136042-0.000331227j 5.12595e-05+0.00176949j -0.00086067+0.00612584j -0.00372419+0.0107443j -0.00152926+0.00576642j 0.000565984-0.00150831j 0.00467717-0.0111174j -0.000284479-0.000982615j 0.00281191-0.00710199j -0.00024354+0.0042943j -0.00103757+0.00403601j -0.00454197+0.00679852j -0.00276822+0.000903998j -0.00342762+0.00956552j 0.00200983-0.00250954j 0.00562165-0.0124979j -0.00429993+0.00356882j -0.00233185+0.00387083j -0.000312487-0.00253734j 0.000408202-0.00099602j -0.000302058-0.000200636j -0.000785839+0.00197442j 0.00241953+0.000218869j -0.00035763-0.000506501j -0.000760992+0.000811165j 0.00247205-0.00306983j -9.23161e-05-0.000694577j -0.00220721+0.00150324j 0.000130024+0.000226974j -0.00151835-4.6053e-05j 8.12937e-05+0.00208953j 0.00147016+0.00233382j 0.00393883+0.00672162j 0.0012868+0.00558173j -0.00776959+0.0129031j 0.00381358+0.0030472j -0.00223977+0.0216035j -0.0239092-0.00651073j -0.00458526+0.00139388j 0.00406278+0.000713178j -0.00352145-0.000101689j -0.0126028+0.0289188j -0.00652797+0.0071796j 0.0010329+0.000819175j 0.000169306-0.000222281j -0.00869823+0.00946789j 0.00150835-0.000796635j 0.000650105+0.00271795j 0.0038992-0.00656712j -0.000451385+0.000537443j -0.00151182+0.00111614j -0.000107456+0.00199739j -0.000948368-9.30168e-05j -0.00119872+0.00052906j 7.00927e-05-0.000865407j 0.000689638+0.00149897j -0.000859201+0.000134671j -0.000914998-0.00110882j 0.000114748-0.000234113j 0.000553732-0.000424848j 0.000205243+0.000345036j 0.000169495-0.000239402j 
-0.000121235-0.00294217j 0.00157444+0.000418713j -0.000311527-0.000814597j -0.00128523-0.000786343j 0.00135578+0.00158181j -0.00307344+0.00459499j 0.000211232+0.00278564j 0.000385914+0.00436015j -0.000684627+0.000683723j -0.000957236+0.00283595j 0.000635041-0.00232765j 0.000263482-0.00110925j 0.000479464+0.00184127j 1.87858e-05-0.00135018j 0.00110035-0.000933814j -0.000612396-0.000241688j 0.000167614-0.00174583j -0.000846698-0.00154879j 0.000530267-0.00145855j -0.00109992+0.000886921j 0.00080144-0.00135166j -0.000666709+8.821e-06j 0.000394738-0.00374783j 0.000983276-0.00327614j -0.000961084-0.000612311j 0.00141061-0.000185998j -0.00434383-0.00601731j -0.0021951+0.00406797j 4.41846e-05-0.00395911j 0.00234628-0.000444156j -0.001491+0.00208806j -0.00249047-0.000476507j -0.000169889-0.00343636j -0.00248675-0.00119289j -0.000622151+0.000977474j 0.00231928+0.00290837j 0.00144915+0.00166003j 0.000169021+5.57337e-05j 0.00079432+0.00223179j -0.000667446+0.000729473j -0.00101927+0.00102212j -0.00176225-0.000761814j -0.000819406-0.00120909j -0.0014502+0.000517319j -2.66291e-06+0.0033891j 0.00239835+0.00206378j 0.00115162-0.00101612j -0.00156795-0.000211832j -0.00155807-3.54675e-05j -0.00195598-0.00228898j -0.00182327-0.000545272j -0.00180279+0.000537591j 0.00185807+0.00689436j -0.00102835+0.00184344j 0.00101119-0.00137923j -0.000581192-0.00566148j -0.00118636+0.00190193j 0.000123873-0.00462369j -0.0045221-0.00507865j 0.00359222+0.00719529j 0.00399768+0.00284998j -0.00238971-0.0119949j 0.00315934-0.0073611j -0.00300293-0.000626364j -0.0173478-0.00881205j -0.00129727-0.00225281j 0.00171206-0.000927817j 0.00924303-0.0169774j 0.00420029-0.00856597j 0.000838207+0.000809333j 0.00180683+0.0056792j -0.0148494-0.00452092j 0.00277841-0.0124729j -0.0110082-0.0054979j -0.00576855+0.00108681j -0.00745987+0.00199955j 0.00188902+0.00709972j -0.00303324-0.0291624j 0.00419359+0.0177738j -0.004599-0.0119839j 0.00721139-0.00790534j 0.00356067-0.00200749j 0.0102575+0.00604026j -0.00328426-0.00137746j -0.00381883-0.000605964j -0.0035193-0.00547285j -0.000354221+0.000328925j 0.00818268-0.000822347j -0.00516555-0.00206288j -0.00716872-0.00118918j 0.0028368+0.00110522j -0.00380779+0.000556902j 
0.000282371-0.00161073j 0.000915289+0.000317326j 0.000683828+8.6285e-05j -0.000983811-0.000328173j 0.00111164+0.00108686j -0.000693641+0.00284629j -0.000519701+0.00185543j -0.000343508+0.0018657j -0.00123258+0.000385362j -0.000501237+0.00111774j -0.000192578-0.00106403j 0.000548054+4.12664e-05j 0.000353027+0.00156119j -0.00108034-0.000134181j 0.000253648-0.000306138j -0.000326136-0.00019049j -0.000212904-0.00101823j -0.00136411-0.00131031j -0.000362865-0.000630424j -5.80874e-05+0.000327266j 0.000114597-0.000685815j -0.000574325+0.000498368j 0.0016679-0.00315798j 0.000360351-0.000945677j 0.00112461-0.00154438j 0.00280103-0.00011092j -0.00269414-0.00376661j -0.001534+0.00230238j 0.000273502-0.000790175j -0.00271778+0.00264959j -0.000726018-0.00028686j 0.000899094+0.000224563j 0.00505187+0.000381306j 0.00864541+0.00551917j 0.00404116+0.00370992j -0.00178726+0.00110713j -0.00800333-0.00521952j -0.00223136+0.000317994j -0.0040651-0.00337613j 0.00378577+0.00103205j 0.00274906+0.00180628j 0.00375261+0.00553857j -0.0013263+0.00178044j 0.00774982+0.00535663j -0.00209084-0.000695521j -0.00846887-0.00681579j 0.00274955+0.00342689j 0.00184861+0.00251231j -0.00461012-0.00148231j 0.00030849+0.000224531j 0.000640909+0.00166896j 0.000869873+0.00123558j 0.00304515+5.10566e-05j -0.000201968+0.00105163j 0.00137849-0.000311813j -0.000943249-0.00499401j -0.000515536-6.02535e-05j -0.00037436-0.00130534j -0.00196678+0.000404512j 0.00263507+0.00485606j 0.00181671-6.40966e-05j -0.00282403-0.00777794j 0.0057861+0.000142244j 0.000693995+0.000953995j -0.00113114+0.00795892j -0.000579502-0.000631511j 0.0164895+0.0229537j -0.0125095+0.0192937j 0.000834363-0.000154392j 0.00192687-0.00387883j -0.00324163+0.00890214j 0.0259964+0.0163472j 0.00834887-0.00228206j -0.00599839-0.00600062j -0.00692542+0.000729531j 0.000809662+0.00865358j 0.00392831+0.00222833j -0.0023835-0.00985066j -0.000226095+0.0048469j -0.0034401-0.00211381j -0.000152722-0.0062458j -0.000203184-0.00301239j 0.00521907+0.0020886j -0.0017323-0.00175915j -0.00154467+0.000519232j -0.00204225-0.00246771j -0.00576959+0.00164495j 0.00345128-0.000372514j -0.0020081-0.000724855j -0.00294847-0.000146272j 0.000953237+0.000662224j -0.00151036+0.000254517j 
-0.00116077+0.0013866j -0.00171712+0.00025596j -0.000401725+0.00024477j 0.00120175-0.000358474j -0.00143912-4.27431e-05j 0.000865199-0.00217596j -0.00127692+0.000990963j -0.00109366-0.00136974j 0.00119881-0.000181814j -0.000267094-0.000289888j -0.000689751+0.00106793j -0.000741987+0.000885761j -0.000496756-0.000407521j 0.0010144+0.000733671j -0.00146325+0.00030895j 0.0013593-0.000343133j -0.00046978+0.000874653j 0.000741711+0.00112012j -0.000164473+0.000218966j 0.000674076-0.000906751j 0.000344657+0.00130745j -0.000164235-0.0011886j 0.0019598-0.000337267j -0.00297982+0.000644078j -0.0045503+0.00126439j 0.000530896-0.00186019j -4.66496e-05+0.00252167j -0.00222516+0.00141423j 0.00274109-0.00116754j 0.000104503+0.00104744j -0.000413036-9.94982e-05j 0.00156534-0.00107784j -0.000520396+0.000354166j 2.83527e-05-0.000698203j -0.00105689-0.000238544j 0.000629751+6.86e-06j 0.00127991+0.000380465j 0.00138762-7.4424e-05j 0.000658487-0.00191399j 0.00105234-0.001697j 0.000141428+9.68984e-05j -0.000247163-0.0010587j -0.00093888+0.00176335j -0.000755041-0.00158804j 0.000183044+0.000386954j -0.000141175+0.000217058j -0.000472582+0.00143824j -0.000612447-0.000202795j -0.000567974+0.00220512j -0.0012577-0.00296225j -0.000443191-0.000341926j -0.00143471+0.000807722j 0.00200747+0.000691593j 0.000525493-0.000258445j -0.000846932-0.000129831j 0.00112143+0.000272147j 0.000864958+0.00214318j -0.00132345+0.000421579j -0.00218335-0.000913549j -0.00370266-0.000942158j -0.000476914+0.00281022j -0.0097266+0.0137252j 0.0170714-0.0181898j 0.00061958-0.00337782j 0.00521957-0.0114678j -0.0019371+1.03238e-06j 0.0477029-0.0434447j 0.0159276-0.00454221j 0.00241674-0.000301854j 0.00148829-0.0039712j 0.00190634-0.00483653j -0.0362635+0.0345282j -0.011827+0.0200503j -0.000246864-0.000783358j 0.00311978-0.00851233j -0.0104869+0.00670708j -0.00362379+0.00446889j 0.00171754-0.0128705j 0.0109965-0.00663969j -0.000535916-0.00450296j 0.00491877-0.00203742j 0.00260023+9.36835e-05j -0.00251988+0.000749915j -0.00165372+5.32453e-05j 0.0016326+0.000487472j -0.00195535+4.72052e-05j 0.0175769+0.00721544j 0.00181792+0.00208941j -0.00122908-0.00102337j 0.00152088-0.000612804j -0.000859-0.000517039j 0.0015553-0.00027667j 
