-0.000630484+0.00236536j 0.000382988-0.0028015j -0.000247694+0.00135499j 0.00612132-0.00308695j -0.003001+0.00276973j -0.00265298+4.50412e-05j 0.0166749-0.00433665j 0.00305861-0.000746235j -0.0186105+0.00447007j -0.00444835+0.00134406j 0.014318-0.00211273j 0.00896126-0.00285313j 0.00209064-0.00091791j 0.014257+0.00270034j -0.0211076+0.000374553j -0.0195893-0.0106451j -0.00127132+0.000638869j 0.000628394-0.000748834j 0.0035174+0.00180925j -0.00176435-0.00591466j 0.00390126+0.00202894j -0.000307498+0.00297936j 0.000381932+0.00133904j 0.00022783-0.00137156j -0.000798974-0.00246634j 0.000579882-0.00566731j 0.00203276+0.00124129j 1.78504e-05-0.00317288j 0.000755773+0.000610823j -0.00142167-0.0013345j 0.00069245+0.00158846j -0.000568629-0.000473032j -0.00150998-0.00168684j 0.000498818-0.00200118j -0.00120721+0.000106429j -6.04904e-05+0.00078729j -0.00307903-0.00176077j -6.59296e-05-0.00988543j 0.000297384-0.00463219j -0.000751246-0.00134732j -0.000516968-0.00780249j 0.00421724-0.000838027j -0.000847338+0.00317327j -8.4056e-06+0.000724276j 0.000483605+0.00063074j -0.000648212+0.000457232j 0.000366709+0.000695051j 0.000244509-0.000300991j -0.00116507-0.000189523j 0.00156495-0.000205943j -3.65769e-05-0.000375522j -0.000497995+0.000522129j -0.000575811+0.000838283j 0.0012809-0.000206112j -0.00182973-0.000496162j -0.000402598-0.000589444j 0.000242892-0.000435287j -0.000353802+0.00134343j 0.00109715-0.000537299j 0.00252511+0.00214724j 0.000982487-0.000779818j 0.000496818-0.000834531j 0.000814405+0.00014969j -0.000140976-0.000108447j -2.70398e-05-2.30082e-05j 0.000384658-0.00062658j 0.000196815+0.000992566j 0.00145912+0.00043278j -0.000247313+0.000860515j -0.00027588-0.000189583j 
0.00147226+0.000750262j 0.000329274-0.00327988j 0.000725796-0.0053288j -0.000321719+0.00202552j -0.00186426-0.000258632j 0.000191441+0.000682771j -0.00147674+0.00154681j 0.000443082+0.00326552j 0.000584229+0.000943954j 0.000625861-0.000104999j -0.000501294+0.00202206j -0.00060459+0.00123217j -0.000627755+0.00180745j -0.000668898-0.0020064j -9.35908e-06-0.0041215j 0.000457655+0.00281467j 0.00296624+0.00648611j -0.00498761-0.0187745j -0.00618328+0.00430709j 0.0011768+0.00776394j 0.001266-0.0117059j -0.00435486+0.00203404j -0.00468184+0.00125684j -0.00306058-0.00306915j -0.00565168+0.00100327j 0.00268912+0.00719541j -0.000984935-0.00174096j 0.00241304+0.000190959j 0.00552868-0.000322603j -0.0020695+0.00241734j -0.00170886-0.00227725j 0.00054234+0.00208691j 0.00173785+0.00175758j -0.000832889+0.000272308j -0.00154525-0.00159456j 0.00213136-0.000414735j 0.00219716+0.00114767j -0.00401652-0.00380475j 0.00294049+0.00152794j -0.00183627-0.00208915j -0.00492749-0.00495874j 0.00350058+0.00349496j 0.00146214-0.000565831j -0.00675508-0.00180114j 0.0116921-0.00533226j -0.0131782-4.07343e-05j -0.00785272-0.00113257j -0.00171752+0.00384389j -0.00540113+0.002688j 0.00764088-0.00457906j 0.000205519-0.000407289j 0.00140583-0.00312156j -0.00645931+0.00255425j 0.00528984-0.00107082j -0.00195203+0.00814171j 0.00253514-0.000311716j 0.000158339-0.000777811j 0.0031627+0.00118317j 0.00651302-0.00235153j -0.00696781-0.00260293j -0.00207592+0.00333533j 0.00684031-0.00761659j 0.00328586+0.010953j -0.00181837-0.00123343j 0.00102748+0.000815993j -0.000268239-0.00574956j 0.00481644-0.00174213j 0.00150809-0.0014163j 0.00227976-0.00883259j -0.000270203+0.00620238j 
0.000146826+0.00225653j -7.80247e-05-0.00327235j -0.00180219-0.00454363j -0.000991021-0.00165347j -4.93926e-05-0.00319941j -0.000702303+0.000116308j 0.00014558-0.00293136j -0.000459284+0.00262673j -0.000629743+0.000359536j -0.000451288+0.000748228j 0.000541964-0.000823644j -0.000157271-0.00202793j -0.000876416+0.00114778j -0.000127486-0.00162671j 0.000226535-0.000191058j 0.00160379+0.00145534j 0.00194601+0.00526816j -0.00369698-0.0165989j 0.00660097+0.0039083j -0.00127449+0.00172346j 0.00181131-0.00496904j -0.00160996-0.00983158j -0.00209054+0.00607926j -0.00102296-0.0141698j -0.00156595-0.00193673j -0.000725685+0.00331296j -0.000319749+0.00661037j 0.000968905-0.00949575j -0.000658158+0.00467402j 0.00055205-0.00752103j 0.0030683+0.00605967j 7.26182e-05-0.00674115j -0.000424367+0.00295092j -0.00172273+0.00191972j 0.000839744-0.00529484j -0.00286869-0.00219114j 0.000195803-0.00299345j 0.00234759-0.00343792j -0.0016685+0.00318194j -0.00202202+0.00051996j -0.00218785+0.000997309j 0.00208468+0.00888795j -0.00196263+0.00198138j 0.00157354+0.000803379j -0.00971345+0.00629569j 0.00536857+0.00134523j 0.00045051+0.00611605j 0.00684916-0.00559943j 0.00256025-0.00138968j -0.00592733+0.00432436j 0.00155125-0.00565713j -0.000754104+0.00171688j 0.00337826-0.00400092j -0.00480776+0.00129361j 0.00260864+0.0236896j 0.00648401+0.00033014j 9.11715e-06-0.000752735j -0.00326041+0.00177354j 0.000778993+0.00185607j 0.00170523+0.00174817j 0.00260617+0.000581432j -0.00263244-0.000858052j -0.00191411-0.0113818j 0.0005794+0.00089341j -0.000763956+0.000843384j -0.00420852+0.00119019j -0.00207552-0.0052784j -0.000949345-0.00228326j -0.00184961-0.00192551j 0.00275421+0.000297635j 
-0.00298592+0.000833307j 0.00275019+0.00193393j 0.00924336+0.00213254j 0.0034101-0.000467901j -0.00156328+0.000399229j -0.0011856+0.00118346j 0.000330774-6.12001e-05j -0.00267652-0.000628618j -0.00122707-0.00026912j 0.000510775-0.000412912j 0.000332246-0.00146417j -0.00128073+0.000205758j -0.000247234-0.000465408j 0.00140901+0.00112077j 0.00310891+1.80369e-05j -0.00314429-0.000709357j -0.0109649+0.0034986j 0.0152504+0.00709134j -0.00493457-0.00829406j -0.00143056+0.00325987j 0.00390861+0.00597343j -0.00218586+0.000259809j -0.00107117-0.00350223j 0.00192278-0.00132069j -0.00153116-0.00316641j 0.000592205-0.00238221j 0.000112057+0.00498555j 0.00179997+0.00184167j 0.0010395+0.00530992j 0.000337101-0.00154578j 0.000336791-0.00104973j 0.000163603-0.00186982j -0.00037437-0.000188178j -0.00098968+3.85498e-05j 0.000747242-0.00067428j -7.86072e-05+0.000761838j 0.00106323+6.24507e-05j -0.00055286-0.000317646j -0.000463842-0.000948299j -0.00389603+0.00251357j -0.00456358+0.00354455j 0.00744917-0.00296728j -0.00537745+0.00293913j -0.00637114-0.00412155j -0.0040999+0.00590791j 0.00599688-0.00543846j -0.00516823+0.00237524j 0.00395455-0.00020151j 0.0024656-0.000297605j -0.00155717-0.000408695j -0.000141475-0.000339427j -0.00244522+0.000171331j 0.00452612+0.000694182j -0.00462225+0.00074316j -0.000587064+0.00156896j 0.00778422-0.00472848j 0.00320848-0.00166389j 0.00812749-0.00135894j 0.00389322-0.00224291j -0.00640604+0.00956689j 0.00158098+0.00678003j 0.00752027-0.013737j -0.00135733+0.00183063j -0.000610905-0.000501945j 0.00114709+0.00144196j -0.00131006-0.00029345j -0.00493538-0.00750986j 0.000821745-0.000523391j -0.00624423-0.0130877j 0.00439363+0.00556812j 
5.47373e-06+0.00197672j 0.00208412-0.0019665j 0.0041695-0.000126541j -0.00151052-0.00682559j 0.000517152-0.0001008j -0.000601631-0.0016312j 0.000578168-0.00151945j -0.00174243+0.000993051j -0.002097+0.000590493j -0.000854722+0.000413302j -0.00048291+0.00179218j -0.000275164-0.000695872j -8.79853e-05-3.17204e-05j 0.00206733-0.00153906j 0.00211224+0.00129151j -0.00110688+0.00131118j -0.00212458-0.00254404j 0.00922642+0.0041402j -0.000611179+0.00499508j -0.000483648-0.0168717j -0.00115781-0.0035069j -0.000413937-0.00905225j -0.00283767+0.00337685j 0.00368705+0.0117301j 1.86106e-05+0.00418191j -0.00372279-0.000602073j 0.00289839-0.00489732j -0.000913398-0.00269172j 0.00129256-0.00248699j -0.00021102-0.00194286j 0.000490693+0.000574276j -0.00155251+0.00291808j -0.00346528+0.00225587j -0.00171835+0.0021674j -0.00019064+0.00270928j -0.00312466+0.00260362j -0.00168346-6.35898e-05j 0.00211562-0.00191509j -0.000850289+0.000490445j -0.00179406-0.00305036j -0.0018388-0.000933944j 0.00130988-0.000734917j -0.00018571-0.00420388j -0.0057011+0.00327176j -0.00344485+0.0058039j -0.000271655-0.00482668j 0.00114742-0.00568578j 0.00114216-0.00561502j 0.00213205+0.00158274j -0.00728263-0.00535745j -0.00121109-0.00114043j -0.00937589-0.00304495j 0.00181108+0.00100278j 0.00299311+0.00241768j 0.00279138-0.00408065j -6.30488e-05-0.00692412j -0.000574575+0.000443854j 0.00240331-0.00282269j 0.00429149-0.000750025j -0.00344562+0.000991064j 0.00741083-0.0100187j 0.00267756-0.0012208j -0.00284338-0.000571485j 0.00129428-0.000795487j -0.00114074+0.00051524j -0.00123702+0.000765593j 0.000192961-0.00383975j 0.00805033-0.000990133j 0.00390318+0.001273j -0.00216221+0.00108448j 
-0.0013157+0.00209626j 0.000127089-0.00123909j -0.00199672+0.00262386j 0.00379691-0.00589025j 0.000267315+0.000882769j 0.00046551-0.00130292j -0.000130792-2.9383e-05j -0.000788012+0.00193354j -0.00311938+0.00121544j 8.0494e-05+0.000438744j -0.000818559+0.00198018j -0.00171726+0.000995092j 0.0003833+0.000401529j 0.0011064-0.00161896j 0.00248371-0.000809567j -0.00212833+0.00269205j -0.00491443+0.00305064j 0.00140635-0.00280873j -0.000492816+0.00621346j 0.00162997-0.00314694j -0.000274056-0.00363712j -0.00375121-0.000137387j 0.000216498-8.73621e-05j 0.00853777-0.00492836j 0.00206829-0.00217235j -0.00883664+0.00863319j 0.00306214-0.00215647j -0.00402527+0.00190528j -0.00150924-0.00111768j -0.00180713+0.000808053j -0.00299123+0.00365212j -0.0019014+0.00230739j 0.000860416-0.00125915j 0.00259817-0.00276578j 0.00271469-0.00175479j -2.92569e-05-0.0010256j -0.0015135+0.000831335j 0.00260074-0.00219849j -0.00158668+0.00141635j 0.00148762-0.00544382j 0.00435427-0.00673284j 0.00235766+0.00582966j 0.0117811-0.00570201j -0.0185953+0.00796015j 0.00326914+0.00106529j -0.0105816+0.000733053j 0.00201426-0.00227606j 1.56698e-05-0.00198085j 0.00191116-0.00023617j -0.0067358-0.000212874j 2.26597e-05-0.00259858j -0.0045063-0.00426795j 0.000237878-0.00213543j 0.00235303+0.0024982j -0.00148742+0.00604228j -0.00163459+0.00240453j -0.000759166-0.000490089j -0.00343437+0.00219203j 0.00316271+0.00190643j -0.00493041-0.00129528j -0.00884896+0.00856809j 0.000181938-0.00230354j -0.00240629-0.00891228j 0.000839644+0.00139035j -0.000765022-0.000514068j 0.00496572-0.000824468j 0.00398818+9.2298e-05j -0.00181654-0.0022029j 0.00428971+0.00107045j -0.00352013+0.00096057j 
-0.00119641-0.00238298j -0.00300836+0.00166967j -0.00841822+0.004594j 0.00598129+0.00709705j -0.00193644-0.00183258j 0.00112715+0.00234684j -0.000130566+0.00167717j 0.000338571-0.000950921j -0.000164733-0.00304039j 9.25218e-05-0.000518969j 7.38827e-05-0.00245317j -0.00142235-0.00149275j 0.000766902+0.00067579j -0.00140149+0.00131228j -0.000628561+0.00123234j 0.000521892-0.00302321j -0.00259816-0.00245363j -0.00904132+0.00142706j -0.000767451-0.00173324j 0.00246574+0.00790515j -0.00241957+0.000174186j -0.00365152+0.000730431j 0.00237564+0.000237628j 0.004227-0.00177935j 0.00136466+0.00186424j -0.00769134+0.000227495j 0.000431506+0.00312457j -0.00429039+0.00031784j -0.00139321-1.20401e-05j -0.000447494-0.00156897j -0.00279881-0.00356145j -0.000291877-0.00539668j 0.00344083+0.00450051j 0.00409222+0.00207502j 0.00228147-0.000910446j 0.00117712+0.0017162j -0.000701859+0.00125196j 0.00254907-0.00517641j -0.000859097-0.00205132j 0.00138258+0.000422004j 0.00461338+0.0022092j -0.00147534-0.00170817j 0.00784114-0.00713936j -0.013383+0.0138773j 0.00476131-0.000816282j -0.0147752-0.00438762j 0.00565874-0.00381431j 0.000348649+0.00320094j 0.00384823-0.00262068j -0.00780609+0.000911698j 0.000342282+0.00148215j -0.00170536-0.00227412j 0.00397726-0.00204241j 0.00109068+0.00432809j 0.00582688-0.00224022j -0.0119236-0.00339014j -0.000692731-0.00262727j 0.00889834-0.0119793j 0.000536632+1.6071e-05j 0.00086433-0.00296182j 0.00546503+0.000584744j -0.011217-0.00197433j -0.00732524-0.00577319j 0.00127721+0.00156138j -0.000559184-0.000803421j -0.00374508-0.00226017j 0.00292156+0.00223652j -0.00503602-0.00362493j -0.0012458+0.00107882j 0.00256224+0.000280644j 
-0.000145011-0.00135355j -0.000838332-0.000962621j -0.00225674-0.00196794j 0.00129205+0.00428847j -0.000619741-0.00111918j 0.000333951+0.00116276j -0.000164443+0.000221158j 0.000164451+4.45285e-05j 0.00026964-0.00118078j -7.96545e-06-0.000278032j 0.000109321-0.000775946j -0.000181528-0.000853044j -9.67266e-06+0.000448561j -0.000587114-3.51007e-05j -0.000472443+1.8089e-05j 0.000239882-0.000535582j -0.000241664-0.00574903j -0.00216889-0.00176306j -0.00179744-0.00178436j -4.3936e-05+0.00339433j -0.000826956-0.00266939j -0.00121208-0.00345984j 0.000298581+0.00135412j 0.00174554+0.00387915j 0.000125594+0.0032561j -0.0035617-0.00415279j 0.000185431+0.001908j -0.00168452-0.00278867j 0.000580425-0.0018547j 4.2069e-05-0.00185224j -0.000796311-0.00366943j 6.34839e-05-0.00347544j 0.000478778+0.00526262j 0.00119304+0.00430464j 0.000709053+0.00147576j -0.000616814+0.00180882j -0.00123847-0.000560447j 0.000828427-0.00392567j 0.000516297-0.000874456j 0.000171153+0.00073439j 0.000594747+0.0033141j -0.00159438+0.000205441j -0.00192752-0.0050127j -0.00116679+0.00522852j 0.00018803+0.0011603j -0.00452634-0.00516037j 0.00100169-0.0110604j 0.00042945+0.00151741j 0.00233949+0.00100496j -0.0059837-0.00491543j 6.90716e-05+0.000240156j -0.00421414-0.003064j 0.00379887+0.00286133j 0.00341777+0.00369965j 0.00302078-0.00125605j -0.014187-0.0151802j -0.00214595-0.0012562j 0.00441516-0.011681j 0.000711156-0.0028965j -0.00447083+0.00193898j 0.00512694-0.0265615j -0.00116419-0.00757815j -0.00429795+0.00123995j 0.000333454-1.66904e-05j 0.000219678+0.000483431j -0.00795842+0.00339587j -0.000695792-0.00146228j 0.0142323-0.00782563j 0.0024644+0.00271782j 8.97958e-05+0.000108825j 
-0.00185087+0.000924604j 0.000589376+0.00189855j 0.00108036+0.00193799j 0.00326184-0.00442677j 0.000176991+0.000771515j 0.000641686-0.000277617j 0.00014234-0.000704943j -0.000518752-0.000493206j -0.00176142+0.00210071j 0.000343438-0.00057207j -0.000619589-0.00101776j -0.000683999+0.00125519j 0.000144859-0.00155867j 0.000886472-0.000455691j 0.00126364-0.000825667j -0.00196708+0.00156862j -0.00520537-0.00291335j 0.00265285+0.0119317j -0.00144031-0.00403593j 0.001178-0.00644454j 0.00243127+0.0050094j -0.000351788+0.00251262j 0.000598881-9.97657e-06j 0.00386677+0.00452222j 0.00208395+0.00220521j -0.00286366-0.000659703j 0.00275556-0.00337638j -0.00126187+0.00399551j -0.000825486+0.00147294j 0.000260253+0.00203437j -0.001465+0.000319774j -0.0017882+0.00353082j 0.00110272-0.00119005j 0.0023003+0.000496337j 0.00177466+0.00223948j -0.00158532+0.0032417j -0.00243775+0.00245031j 0.000300835+0.00154848j -0.000165672-0.00119055j 0.00202846+0.00438271j 0.00328133-0.00149065j 0.00203551-0.0127811j 0.00265483-0.00199501j -0.00898103+0.00252438j -0.00105113-0.000897216j 0.00229174+0.00795715j 0.00151926-0.00371334j -0.000964158-0.0043332j 0.000933171-0.00259152j -0.000993927+0.00670152j -0.000610758+0.00507947j 0.00187523-0.000486577j 0.00213476+0.00383488j -0.00128325-0.00029385j -0.000806733-0.010584j -0.00262667-0.00706277j -0.00130864+0.0108312j 0.00208753+0.00899745j -0.0043608+0.00581303j -0.00230271+0.011059j -0.00894878+0.00778531j -0.00173934-0.00677537j -0.00352673-0.004393j -0.00113962+0.00140201j 0.00311294-9.82921e-05j 0.00056231-0.00139173j -0.012194+0.00190959j 0.00489523+0.00218581j -0.00720673-0.00203251j 0.0029976-0.000677809j 
-0.00110401+0.000306749j 0.00050554+0.00153084j 0.00129576+0.00135299j 0.00179769-0.00440992j 0.000103354+0.00191994j 0.0005884-8.1572e-05j 5.04347e-06-0.000392414j -0.000322329+0.000432066j -0.00114989+0.000652265j 0.000130152+0.000264339j -0.000408774+0.000152332j -0.000461506+0.000778056j -0.000126766+0.000457177j 0.000605033+0.000802984j 0.00101686+0.000713554j -0.00141223-0.00104212j -0.00238535+0.000176659j 0.0019037+0.00839877j -0.000591549+0.000363425j 0.000664803-0.00598088j 0.00230315+0.00438129j -0.000463542+0.0013032j 0.000259076+0.000690598j 0.00180565+0.00303597j 0.00246402+0.00129968j -0.00148701-0.000605145j 0.00178515+0.000759746j -0.00101562+0.000544894j -0.000732237-0.00168081j -0.00173407+0.00309074j -0.00127499-0.00217714j -0.00144001+0.00416418j -7.77921e-05-0.00412981j 0.000221619-0.00207684j -0.000101966+0.00129639j 0.0016691+0.00330478j 0.000401309+0.000107787j 0.000944721+0.00432963j -0.000623837+0.000757317j 0.000913483-0.00209474j 0.0018516+0.00615832j 0.00120018-0.00347965j 0.00217071+0.00302946j -0.00523816+0.00171372j 0.00324384+0.00586921j 0.00356606-0.000735628j 0.005348+0.00218896j 0.00312433+0.00380066j 0.00263417+0.00295835j -0.00409089-0.00711293j -0.000669391+0.00312114j -0.001355+0.00153853j 0.00630096-0.00815476j -0.00468385+0.00403664j 0.0030328-0.0110742j 0.00105359+0.00282372j 0.00231795-0.0228113j -0.00372447-0.00110551j 0.00680206-0.00889432j 0.00219571+0.000786657j 0.00113518+0.00212575j -0.00111532-0.00816952j 0.00134835-0.00115233j 0.00288391-0.00136006j -0.00379162-0.000846466j -0.00210951+0.00257526j -0.000220832+0.00112815j -0.00205652+0.000119202j -0.00873731-0.000705845j 0.0039457-0.00166002j 
1.62754e-05+0.000638194j -8.80859e-05+0.000111868j -0.000557215-0.00108656j 0.000380245-9.23273e-05j -0.000348454-0.00040723j 5.3358e-05-8.81029e-05j -6.61729e-05-0.00024626j -5.2549e-05-0.000389029j 0.000107124+0.000537734j -1.94301e-05-0.00044014j -7.6555e-05-0.000270281j 1.65517e-05-0.000176305j -0.000114034-0.00105111j -0.000238783-0.000345635j -0.000377312-0.000772078j 0.000390854+0.00117117j -0.000724549-0.000869872j -0.000590079-0.000770869j -0.000878498-0.00167909j 0.000174176+0.000120216j 0.000363799-6.71215e-05j -7.51449e-05+9.11284e-05j -0.000618213-0.000438453j 0.000305453+4.01193e-05j -0.000639711+0.000565889j -0.000153651-0.000741615j -0.00016748-0.000981505j 0.000942647+0.000745025j 0.00110601+0.00130466j 0.00195978+0.0002889j 0.000359242+0.00122257j 0.000366364-0.000744081j 0.00125199+0.00160816j 0.00140747+0.00179166j 0.0013958+0.000905534j -0.00207095-0.000751245j -0.00124319-0.000233711j -0.00100602-0.00140302j 0.000505812-0.000127572j 0.00125231+0.00375795j -0.000186114-0.00247723j -0.00108613-0.00466308j -0.00103625-0.00118414j -0.000589803-0.00153958j -0.00413013-0.0026386j 0.000428635+0.00323741j -0.00377382-0.00267447j -0.0028637-0.00566151j -0.00196139-0.00482845j 0.00543521+0.0110405j 0.000159197+0.00139079j 0.00278319+0.000101095j -0.00233348+0.00866308j 0.00127462-0.00250209j -0.00195244+0.00248184j -0.00255481-0.0115942j 5.82545e-05+0.0259637j 0.0083372+0.00276867j -0.00739065+0.0123121j -0.000134513+0.00868047j -0.00332754+0.00197594j -0.00204435+0.000684869j -0.0039797+6.39745e-05j -0.00166656+0.000915847j 0.00363501-0.00011509j 0.000595267-0.0021262j -0.010896+0.00328726j 0.00521001-0.00089479j -0.000347863-0.000415666j 0.00046429+0.000275444j 
0.000286311+6.43231e-05j -0.000319078-0.000848227j -0.00132295-0.00167092j 0.00020957+0.00159481j -0.000916592-0.00291914j 0.000327795+0.000533508j -0.000692034-0.00168276j -2.25492e-05+0.000510412j 0.000591712+0.00102516j -0.000188811-1.98547e-05j 0.000212243-1.38889e-05j 0.000141128-0.000255348j -0.000588143-6.84734e-05j -0.000303326-0.00121097j -0.000801185-0.00136742j 0.000404643+0.00145785j -0.00129784-0.00296786j -0.000930661-0.0015847j -0.00204753-0.00449509j -0.00207866+4.79661e-05j -0.000160848-0.000350864j -0.000791655-0.00149927j -0.00124894+0.000770872j -0.00222063-0.00261606j 0.00159505+0.00217893j -0.00103198-0.000548023j -0.00122593-0.00078209j 0.000395273-0.000951789j 0.000933459+0.00101207j -0.000854487+0.000643108j -7.23185e-05-0.00293879j 8.94037e-05+0.000588814j -0.000205368-0.000545423j 0.000605414+0.00117308j 0.00109279+0.000503149j 0.00104055+0.00417961j -0.00174047+0.00161023j -0.000584611-0.000163632j 0.00344096+0.00455074j 0.00101458-0.00137171j 0.000273871+0.00247354j -0.00163405-0.00246717j -0.00324703-0.0047592j 0.000830112-0.00037302j 0.0034311+0.00030375j 0.00646971+0.0121811j -0.00340835-0.00296758j 0.00601039+0.0207583j -0.00161424-0.0022563j 0.00336513+0.00586198j -0.000154218-0.0146007j -0.00120668+0.00352558j 0.00660189-0.00570115j -0.00327093+0.0040262j 0.00121844-0.00392133j -0.00154576-0.0029014j 0.00372482-0.0285674j 0.00110001+0.0217335j 0.00362652+0.00128613j 0.00240071+0.00640168j -0.00616758+0.00125842j -0.00101932+0.00191851j -0.00109992-0.00175205j 0.000747678+0.000332979j 0.000340312-0.000997713j -0.00151667-0.00342704j -0.0108085+0.00421358j 0.00909379-0.0025449j 0.00184477-0.00112096j -6.24488e-05+0.00100398j 
0.000221048+0.000130711j -0.000117261-0.00077069j -0.000280184-0.000238512j -0.000604752+0.000468619j -0.00027593-0.00068863j -0.000334267+0.000177437j -0.000475925-0.00036391j 0.000229521+0.000313599j 0.000183177+0.000313367j 0.000206145-2.79661e-05j 0.000220606-0.000262562j -4.25143e-05-0.000184043j -0.000227245+0.000241381j -0.000602595-0.000117066j 2.65121e-05-0.0002758j 0.000688692+0.000102181j -0.000366139-0.000557667j -4.89694e-05-0.000586556j 0.000280546-0.000644161j -0.0017742-0.000241038j 0.000790628-0.000299883j -0.00222527-0.00171761j 0.00116075+0.00224839j -0.000601589-0.000957273j -0.00155535-0.00040623j -9.90367e-05+0.000622996j 0.00240975+0.00310493j -0.00195066-0.00126935j -0.0013594+0.00112747j 0.00197296+0.000161113j -9.44701e-05+0.000842887j 0.00269412+0.00289468j 0.00135109+0.00239907j -0.000832032-0.000169093j -0.0028476-0.00215866j 0.00100817+0.00136883j -0.00133691-0.00225172j -0.000809358+0.000279345j -0.000740429-0.0012652j 0.00213737+0.000555048j -0.00168969-0.000846692j -0.000298248+0.000579544j -0.000529915-0.000859348j 0.000237049+7.42807e-05j 0.000751287+5.09158e-05j 0.00113896+0.00197545j -0.000507701-0.000400751j 0.000715401+0.00468004j -0.000124813-0.000734214j 0.000252592+0.000390591j 0.00154401+0.0755984j -0.000270754+0.000937845j 0.000873098-0.00325614j -0.000428491+0.000560745j 0.000288061+0.00536145j -0.000169039-0.000403658j 0.000322846-0.00205519j -8.78952e-05+0.00299988j 0.000649319-9.03943e-05j 0.000281446+0.000155779j -0.000971197-8.14729e-05j 3.48321e-05+0.00041107j -9.13813e-05-0.000332989j 0.00018736+1.46659e-05j -0.000107059-0.000156998j -0.00050637-0.000564231j -0.00111179+0.000437776j 0.00142805-0.000448949j 0.000509936-0.000312002j -4.64737e-05+0.000241508j 
-5.61607e-05+0.00156547j 0.000394164+0.000195566j 0.000632855-0.00115001j -0.000144576-0.00452666j 0.000248474+0.00279102j -0.000110673-0.000408471j 9.12243e-06+0.000359669j 0.000288058+0.000219371j -0.000829793-0.000103814j 0.000329051+8.79378e-05j -0.00027602+0.000162495j -0.000458177+0.00052386j 0.000173428-0.00057971j -0.000299202+0.000183456j 0.000786737+0.000434338j -9.05717e-05+0.000182106j 0.000286484+0.0055967j 0.000496819-0.00134979j 0.000522935+0.00428277j -0.000137954-0.00202673j 0.00210326+0.000598225j -0.00172471+0.000178208j -7.12e-05+0.00217665j 0.00171994+0.000120841j -0.000715321-0.000627327j 8.8883e-05+0.00036039j 0.00218399+0.00336643j 0.000158238-0.00127465j -0.000105129-0.000973048j 0.00100019+8.00589e-05j -0.000841217+0.00303038j 0.00104869+0.00248756j 0.000797859+0.00100076j -0.000505194-0.000631357j -0.0014223-0.00181295j 0.00157116-0.000989894j 0.00041054-0.00345651j 1.40097e-05+0.00149976j -0.00152843-0.00276543j 0.00137602+0.00239567j -0.00040696+0.000749171j 0.00109055-0.00164575j 0.00419453+0.00537915j -0.00190209-0.00112943j -0.000168164+0.00195066j -0.00253511-0.00922605j 0.00123912+0.00598869j 0.00060279+0.00162506j 0.000179654-0.00135676j 0.000337205-0.000955867j -0.00134493+0.0416215j 0.000693929+0.00391169j -0.000579-0.00123734j -0.00063976+0.000192943j 0.000209204+0.00069858j 0.00182385-0.00470713j 0.000291028+0.000315788j 0.00426583-0.0119894j 6.25949e-05-0.00288796j 0.00118564+0.00247155j 0.00669384+0.0015338j -0.00434328-0.000674377j 0.00352812+0.00149914j -0.00171032+0.000133607j 0.00175225+0.00054295j 0.00652841+0.00362142j -0.00223271+0.000439232j -0.00816516-2.73539e-06j -0.00250958+0.00449197j -0.000250974-0.00186712j 
