-0.0302952+0.0111677j -0.0044894+0.0514552j 0.0389252+0.122719j 0.0654868-0.0825446j 0.0515781+0.0190857j -0.124739+0.0491021j -0.00615852-0.0556128j -0.0672394+0.00179187j -0.056149+0.043794j -0.00767645+0.0776326j 0.00828894-0.000669916j 0.0856071+0.114374j 0.0915177-0.00419077j 0.0293969+0.102467j -0.114027-0.0386741j -0.1054+0.0397781j 0.0300812-0.0291318j -0.0912798-0.0157029j 0.038979+0.0593227j 0.0350246-0.128256j 0.00689873-0.0394533j 0.0340427-0.101028j -0.275853+0.0359403j 0.107206-0.0932143j 0.20818+0.144996j -0.0607342+0.172313j 0.0933264-0.0447605j -0.0353427-0.0874656j -0.0109899-0.117675j 0.0615903+0.0426634j 0.1546-0.14627j -0.0244102-0.078641j 0.0428136+0.117272j -0.022465-0.0720313j 0.0288796-0.0795978j -0.191272-0.0460693j 0.106609+0.21425j -0.184521-0.00349343j -0.0362604+0.0902465j 0.0780019+0.0119009j 0.0389011-0.0276439j -0.0227417+0.0152082j -0.0359691-0.00469611j -0.0285895+0.0534062j 0.0107826+0.0502346j -0.0451854+0.010221j -0.00989588-0.0248292j -0.00917875+0.0463405j -0.00454946+0.00228095j 0.029357+0.00330329j 0.00127891+0.0226756j 0.0491267-0.0215733j -0.0489489+0.00980046j -0.0324829+0.0094325j -0.0305484+0.0181841j 0.0107459-0.0503497j -0.0243131+0.0164834j 0.0513443+0.0350287j -0.0156572-0.00591299j -0.00478145+0.0223408j -0.0188591-0.00542495j -0.00198717-0.0135213j 0.0402091-0.00443732j 0.0525199+0.00333557j -0.00133563-0.00819051j 0.0387489+0.054736j -0.0130059+0.0422674j 0.00724496-0.0111305j 0.00858466+0.0359316j -0.081079+0.00639427j 0.0135259+0.0151361j -0.0112487-0.0348915j 0.0246218+0.0461582j 0.0175775-0.0562639j -0.0128598-0.0286731j 0.0304626-0.0342511j 0.00585686+0.000708366j -0.0112076-0.000490799j -0.0472406-0.0111082j 0.0171039+0.0339164j 0.0226869+0.0150617j 0.0114725+0.00434202j 0.0307291-0.0111713j -0.0351442+0.0626653j 0.0119156-0.0357031j -0.00706996-0.020964j 0.000676783-0.0327883j 0.00703012-0.0331632j -0.0567574+0.112374j 0.123784+0.0376968j 0.0237285-0.0352425j -0.00185789+0.0331295j 
-0.00280148-0.00319185j -0.000637017-0.000443476j 0.00141106+0.00395898j 0.00385043-0.000782685j -0.00968078-5.40701e-05j 0.00232613+0.00544618j 0.00495716+0.0105044j -0.000620593+0.00385247j 0.00412745-0.0031724j -0.00014571+0.00312179j 0.00428052-0.000866996j -0.00743443+0.00440703j 0.0110995+0.00480767j 0.00260421-0.0151605j -0.000529937-0.00708637j -0.0112965-0.00757618j -0.000144702-0.000675142j -0.00878359+0.00971042j 0.00268299-0.000997548j 0.000366994-0.00287339j -0.00232918+0.00891418j 0.000324321-0.00137682j -0.0034734-0.00520163j 0.00433958+0.00198518j -0.0035056+0.00562301j 0.00277029-0.00168736j -0.00384713-0.000833577j -0.000768025+0.00229314j -0.00115114-9.28655e-05j 0.00267634-0.00130972j 0.00206953+0.0036493j 0.00368123+0.00059054j -0.00277895-0.000120962j 0.00108562-0.000439516j -0.00495832+0.00161371j -0.00437839+0.00346132j -0.00329833+0.00280312j -8.57865e-05+0.00179644j 0.000682711+0.00176916j 0.00184111-0.000209788j 0.00575819+0.000632195j -0.0022886-0.00116362j -8.13759e-05+0.00214129j -0.00227135-0.00123603j -0.0055141+0.00327579j -0.00700368+0.00342394j 0.000753672-0.00313781j 0.0031884-0.00164137j 0.00314872-0.00691862j -0.00102458-0.00194852j 0.00158258-0.00572173j 0.00160722+0.000893599j -0.00390522+0.000431367j 0.00736313-0.000516636j -0.00938112-0.00151776j 0.000187323+0.00078987j -0.00172698-0.012106j 0.00990725+0.0016271j -0.0021543+0.00657639j -0.000879322+0.00337817j -0.0043+0.000611261j -0.00379934-0.00351203j 0.00339274+0.00393914j -0.00806176-0.00338704j -0.00135597-0.00612085j 0.00329247+0.00547798j 0.00135744-0.00388788j -0.00271206-0.00263617j -0.000309183+0.00890109j 0.00044419-0.00201958j -0.00253727+0.00139626j -0.00141382-0.000224379j -0.00269501+0.00484114j -0.00527283+0.00219201j -0.00517873-0.00438716j -0.00720841+0.00234098j -0.00212082+0.00332886j 0.00364957+0.00154863j -0.00337835-0.00316518j 0.00357442+0.00314068j -0.000405926+0.00263618j -0.00243034-0.00134918j 0.00208276-0.00588385j -0.00158912+0.000845829j 0.00300938-0.00570686j -0.00295444-0.00011367j 0.00308862-0.000179631j -4.91077e-05+0.00115692j -0.00104836+0.00306298j 0.00306313+0.00291668j 0.000643109-0.00235672j -0.00209747-0.00169063j 
-0.0009586+0.00264976j -0.00133255+0.000838202j -0.00590637+0.00101608j 0.00161638-0.00351277j 0.00273516+0.00393879j -0.000320181+0.00514157j 0.000939542-0.00446683j 6.61703e-05-0.00718701j -0.00853533-0.0100676j 0.00200422+0.00523355j -0.00360501-0.00994138j 0.00765463-0.000617027j 0.00718758-0.0100456j -0.0157169+0.00762048j -0.00245857+0.0144976j -0.000635076+0.00358737j -0.00814148+0.000942291j -0.00532604+0.0102912j -0.00324612-0.00745125j -0.000550631-0.00168147j -0.00850709-0.00510217j -0.00380203+0.00522147j 0.000335563-0.00446123j 0.00324351+0.0011203j -0.00235505-0.00278358j -0.00338184+0.000937945j -0.00296749-0.00233022j 0.0036148+0.00260368j -0.00329756+0.00040607j -0.00106824-0.00312506j -0.0012088-0.00591243j -0.000323038-0.00269866j 0.00200209-0.000387995j 0.00346999+0.000436718j 0.000580347-0.00149799j -0.00141804+0.00313335j 0.000699345-0.00077518j 0.00425815+0.000254268j 0.000667543+0.00113973j -0.00276144+0.00259587j 0.00388968-0.00131174j 0.00144571-0.00259405j -0.00432231-0.000492202j -0.00322103+0.00475646j 0.00100511+0.00206391j 0.0145369-0.00479086j 0.00140487-0.00102568j -0.00685882+0.00724898j -0.00385484+0.00808644j 0.00478459-0.000982886j -0.00597596+0.00173204j -0.00216205-0.00253631j -0.0055704+0.00451874j -0.000726167+0.00445808j -0.00548631+0.000892938j 0.00661228-0.00363082j 0.00815217+0.00251935j -0.000343807-0.00577624j 0.00901518+0.00797955j 0.0150501+0.00131281j -0.0013178-0.00672856j 0.00272516-0.00589913j 0.0117133+0.00411358j 0.00105105+0.00427424j -0.0110666+0.00900136j -0.00578552+0.00399084j -0.00866283+0.00165736j -0.0083661+0.013294j 0.00928866+0.00429563j 0.0010788-0.00510316j -0.000549008+0.00777735j 0.00019989+0.000319491j -0.00382361+0.000634128j -0.0022709+0.00274717j -0.00101375+0.00483547j -0.00463827+0.00163626j 0.00263258-0.00304417j -0.000224049+0.00614808j -0.00489951+0.000828196j 0.00115028+0.00253281j 8.60005e-05+0.00311332j -0.00180323+0.00256095j 0.00192091+4.18289e-05j -0.00632376+0.00299093j -0.00247933-0.00171701j -0.000979351-0.00040109j -0.0027722+0.00419039j -0.000956805-0.00329645j 5.2777e-05+0.00189135j 0.00509216+0.00210985j 0.0024427-0.000773092j 0.00124968+0.00193143j 
-0.000103086-0.00372029j 0.00309729-0.000444468j 0.00637476+0.000633754j -0.00587141-0.000721172j -0.00117-0.00434143j 0.00377293-0.00412991j -0.000610849+0.00830703j -0.00207345-0.000837624j -3.75072e-05-0.00226685j -0.00156708-0.000952366j 0.00716317-0.000383095j -0.000917723+0.00272962j -4.87207e-05+0.00265429j 0.0121948+0.000826984j 0.00186298-0.00663583j -0.000195999-0.00318638j -0.000664975-0.00172258j 0.00227044-0.00194338j -0.00361313-0.00669209j 0.00113809-0.000734595j 0.00444058+0.00725281j -0.00376723+0.00295076j -0.00755359-0.000101728j -0.00250643+0.000303899j -0.000567716+0.00101501j -0.00136696-0.0045763j -0.00361082+0.00284096j -0.0003292-0.00225044j 0.00138388-0.000530487j -0.00180055-0.000118526j -0.00249142+0.00300579j 0.00252223+0.00422295j 7.00815e-05+0.00396928j -0.00103769+0.000757686j 0.00128945-0.00167895j 0.000987443-0.00168541j -0.000357482+0.000684224j -0.00244093-0.000376362j 0.000930941-0.00105012j 0.00129371-9.91221e-05j -0.00201797+0.000320283j 0.00305134+0.00113933j 0.00242912+0.00316103j -0.00153202-0.000274409j -0.00285048+0.000884444j -0.01326+9.97726e-05j -0.00488479-0.00425688j -0.00362155-0.00753878j -0.00370354+0.00224625j -0.00134658-0.000812684j 0.00151571-0.00172716j 0.00900767-0.00143861j 0.00590053-0.00612695j -0.0100206+0.00449532j 0.00781034-0.0058888j -0.00233675+0.00154208j 0.00620284+0.0129395j -0.00932535+0.0134392j -0.0124276-0.0130339j -0.0038055+0.00716944j 0.00735741-0.00301962j 0.0037934+0.00562793j -0.00288869-0.0102615j 0.00457177-0.000701144j -0.00122633+0.0087248j -0.00822681-0.00164169j 0.00255686+0.00209525j -0.00614803-0.00110161j 0.00134896+0.00567105j 0.000303719-0.00779015j -0.000266955+0.00123706j -0.00248132-0.00336003j -0.000910907-0.003934j -0.00894556-0.00404998j 0.00328544-0.00201064j 0.00513696-0.00204185j -0.000750618-0.00434063j -0.000552238-0.00294892j -0.000770663+0.00606638j -0.00125982+0.00739461j 0.000400837+0.0010836j 0.000812236+0.00430779j 0.00502632-0.00371272j 0.00495235+0.000347791j 4.9617e-05-0.0024199j -0.00289649-0.0038221j 0.00440091-0.0019076j 0.00200159+0.00114667j -0.000401031+0.00109864j 0.00242007-0.000859516j 0.00164939-0.000928394j -0.00215639+0.000886646j 
0.00721465-0.00791072j 0.00300954+0.00138853j 0.014061-0.00873807j -0.0081519-0.0107052j -0.00895522-0.00870698j -0.0052837+0.000708008j 0.00540162+0.00348386j 4.32262e-05+0.00260298j 0.00255057+0.000232588j 0.00386054+0.00707543j -0.0041749+0.00254129j -0.00465011-0.00905095j 0.00672302+0.00881808j 0.0176764-0.0161752j -0.001745-0.0103924j -0.00200513+0.00194058j -0.00350789+0.00184667j -0.0127414+0.00666164j -0.00991532-0.00069941j -0.00129881+0.00653164j -0.00243418-0.00514418j 0.00441628-0.00119739j 0.00181409-0.00153573j 0.00232087-0.00533123j -0.00306221-0.00646108j 0.000704764-0.000223153j 0.000647244-0.00376864j 0.00415281+0.00865217j 0.00251787-0.00167842j 0.00308136-0.00020138j -0.0015583+0.00122841j -0.00646717+0.000896916j 0.000782058-0.00457116j -0.00498171+0.00457654j -0.0019125+0.014361j 0.00459407-0.00499016j 0.00139285-0.00127051j -0.00474809-0.000632623j 0.00531348+0.0015767j 0.00423076-0.00594988j 3.20926e-05-0.000828147j -0.00278614+0.00536273j -0.00366894+0.00251392j 0.00686983-0.00200822j -0.00408183-0.00579446j 0.00186036+0.00110781j 0.00250872+0.00616578j -0.00228798-0.0018011j -0.013014+0.0129721j 0.0136277+0.00484801j -0.00456782+0.00772835j -0.01129-0.00739064j -6.57657e-05+6.74471e-05j 0.00467491+0.00957647j -0.00296933-0.00247184j -0.00152588+0.00155892j 0.00589417-0.00333049j 0.00390275+0.000758102j 0.00981833+0.00620609j 0.00699076-0.00329518j 0.00409303+0.00332201j -0.000762291+0.00582119j -0.00315051-0.00209795j 0.00315804+0.0155854j -0.0134879-0.00510446j -0.00480105+0.00642929j 0.000135127-0.00238347j -0.00297014+0.0118275j 0.00278788-0.00492515j 0.00139447+0.00263601j 0.00304564-0.000807493j -0.00200318+0.00340459j 0.00300247-0.005267j 0.00137203-0.00230531j 0.00229227+0.00106306j 0.000995497-0.00473391j 0.00595192-0.00315184j -0.00444897+0.000749366j 0.00163503-0.00438448j -0.00309358-0.00212941j 0.00149761+0.00131982j -0.00318437+0.000940281j -0.00357072+0.00304035j 0.00144523-0.00133724j -0.000163225+0.00113719j 0.00334143+0.00120374j -0.00171535+0.00404652j 0.0010402-0.00220744j 0.00545297-0.00252766j -0.000650478-0.00263806j -0.000273414+0.00165198j 0.0012658+0.00220557j 
-0.00357118-0.0036618j 0.00211412-0.00316031j -0.00423978+0.000886349j -0.000755219+0.00344396j 0.00011493+0.00556623j -0.000870332-0.00424674j -0.000531143-0.00527518j -0.00123393-0.000224136j -0.00390017+0.00231383j 0.00168879+0.000673616j -0.00533364+0.0036546j 0.000633504-0.00256739j -0.00333791+0.00156592j -0.00307359+0.00482145j -0.00077616+0.00274065j 0.00523179+0.000280958j 0.00197763-0.00131049j 0.00240453+0.000114072j 0.00445162+0.00443778j -0.00239495-0.00104584j -0.00247468-0.00217103j 8.81673e-05-0.000982964j 0.00199446+1.0761e-05j -0.000960965+0.000242424j 0.00112153-0.00105176j 0.00142424+0.000317392j 0.00057694-0.00141151j 0.000992997-0.00154849j -0.00261296+0.00200602j -0.000850393+0.00191443j 0.00226539-0.000626095j -0.00208988-0.00249289j 0.000843629-0.000937155j 0.00191536-0.000810572j 0.00225652-0.000642171j 0.000539054-0.00204444j 0.00106983-0.00133223j 0.00211363+0.000306942j 0.000215593-0.00115655j 0.000703771+0.000891923j -0.000419299+0.00112239j 0.00148855-0.00401106j -0.00571928-0.00248901j 0.00384783+0.00567534j 0.00852467-0.00360454j -0.000257417+0.0107289j -0.000662814+0.0108898j -0.0044275-0.00407991j -0.00166034-0.00372307j -0.00538416-0.00125657j 0.00134753+0.00909584j 0.00103414+0.00371966j 0.00318466+0.0020003j -0.010492-0.00244075j 0.000109537+0.00437344j -0.00681645+0.00130497j -0.00587026+0.0115727j -0.00736777+0.00370548j 0.00178618-0.00625294j -0.00296288-0.00755627j 0.00931+0.00822859j -0.00417747+0.00964263j -0.0115458-0.00350141j -0.0084714+0.0105498j 0.0042903-0.000937246j 0.00286172-0.00103037j 0.00151664+0.00584769j -0.00946675-0.000965664j -0.000900185-0.000538948j -0.00491657+0.00595738j -0.0021322+0.00314859j 0.00477932-0.00613084j 0.00978538-0.00581541j 0.00852228+0.000102551j 0.00109678-0.00307746j -0.00190897-0.00043909j -0.00672422-0.00574358j 0.00114937-0.0012546j 0.0038242-0.0124406j 0.00036927-0.00756025j -0.00229174+0.00215891j -0.000904078-0.00569802j -0.00422317+0.00517884j 3.43972e-05-0.00158831j -0.00313683+0.00472589j 0.000849136-0.00104891j 0.00559724-0.00134374j -0.00200613+0.000607662j 0.00120504-0.00102601j -0.00127944-0.0032711j -0.000700282+0.00332184j -0.00156474+0.00122575j 
0.00478962-0.00110774j 0.000510943+0.00650245j 0.00370878-0.010391j -0.0105661-0.00999535j 0.0104467-0.00508307j 0.00344638+0.00482048j 0.00224296-0.000456859j -0.00384887+0.000112618j 0.00433534-0.00459377j -0.00483379-0.00353176j 0.00683783-0.00644147j 0.00312622+0.00389763j 0.000616551-0.000925535j 0.00628868+0.00393835j 0.00283178-0.000998897j -0.00616309+0.00863656j 0.0014339-0.000371152j 0.00274953+0.00170243j 1.39126e-05-0.00311867j -0.00334092+0.00770938j 0.00106084+0.000378112j 0.000439351-0.00989426j 0.00166905+0.000865221j -0.000418869-0.0015225j 0.00198886+0.00370402j -0.00467596+0.00224698j 0.000297772-0.000758744j -0.00186846+0.00462514j 0.00139156+0.00127151j -0.00493358-0.00438643j -0.00086585+0.00397676j -0.00587522+0.000503066j 0.000533916-0.00525658j -6.92913e-05+0.00196321j 0.00309154+0.00481517j 0.00286234-0.00262453j 0.00345374-0.00373075j 0.00608743+0.000995857j 0.00368076+0.00466942j 0.00592758-0.00125597j -0.00378232+0.000796724j -0.00322417+0.00486346j 0.000263345+0.00466459j 0.00589096-0.00833435j -0.0154586-0.00394831j -0.00300086-0.00167737j 0.0065121-0.0088582j 0.0117817+0.0193226j 0.00661282-0.001517j -0.0103029-0.00336654j -0.0112701-0.0202484j 0.00855023-0.00197581j -0.0232493+0.00975324j -0.00618149-0.0143639j -0.002172-0.000519892j -0.00750097-0.00242816j -0.00875672+0.0195775j 0.00268094+0.00659143j -0.00519154+0.0110611j -0.00785491-0.00990233j 0.00852989-0.0121221j 0.0154422-0.0115787j 0.00707181-0.00634285j 0.00111193+0.00718913j 0.000547708-0.00120218j -0.00349667+0.0156504j -0.00119522-0.0147882j 0.00854171-0.01511j 0.0106376-0.00607912j -0.000729154-0.00347437j -0.0075687+0.00603062j 0.00239666+0.000986173j 0.00486024+0.00157421j 0.00503388+0.00402768j -0.00625247-0.0123258j 0.000303294-0.00397972j -0.00212213+0.00298946j 0.00322189-0.00140395j 0.00258303+0.00116018j 0.00130163-0.00342733j 0.00374277+0.00348662j 0.00457458-0.00158092j -0.000945047-0.00100014j -0.000540884+0.00208837j 0.00271048-0.00178395j -0.00841086-0.0014767j 0.00245754+0.00593062j 0.00483494-0.00222627j 0.00520422+0.0078596j 0.00498494+0.00754459j -0.0011474-0.00291428j 0.000542893+0.00140318j 
0.00866289+0.00237622j -0.000964778+0.00835687j -0.0109796-0.00608683j 0.010061+0.0119414j 0.00852261+0.00262695j -0.00388132+0.000578699j 0.00453147-0.00520662j -0.00213179-0.00587424j 0.00246757-0.00037014j 0.00645809+0.00214312j -0.000307431+0.00272059j 0.00290797-0.00184998j 0.00260467-0.00348979j -0.00264116-0.0126211j 0.00135962+0.0126583j -0.00494856-0.0036908j 0.00147822+0.00153734j -0.00529801-0.00116844j -0.00312305+9.31604e-05j 0.000967026+0.00159225j 0.00353371-0.00282039j 0.00149949-0.00109077j 0.00243187-0.000597401j 0.00127269-0.000795058j 0.00566789-0.000220453j 0.00290883+0.00442433j 0.00399093-0.00104187j 8.21575e-05+0.00285482j 0.00153966-0.000548195j -0.000185055+0.000773611j 0.00105313-0.00199723j -0.00416559+0.000212242j -0.00232836-0.00521226j -0.000878285-0.000314401j -0.00209703+0.00218779j -0.00201276+0.00390617j -0.0035863-0.0028343j 0.000980033+0.000587152j -0.00174163+0.00434882j 0.00126615+0.00185605j -0.0073796-0.00323016j -0.000438829+0.00394286j -0.00994843+0.000318438j -0.00229532-0.00619234j -0.00141576-0.000229784j 0.0022649-0.000341267j 0.00371952-0.00327931j 0.00463627+0.00164102j 0.00675325-0.00223698j -0.00403147+7.09351e-05j -0.00301816-0.00198463j -0.00237728+0.00156027j -0.00871984+0.00444109j -0.00071697+0.00435489j 0.00296191-0.00081311j -0.00148638-0.00487043j 0.00826094+0.00197393j -0.000740339+0.00374657j -0.00428291+0.005956j -0.00211854-0.000605941j 0.00527503-0.00402953j -0.00566272-0.00663572j -0.00288808+0.00620397j -0.00187849+0.00167067j 0.000508337-0.00558964j -0.000152726+0.000360968j 0.00248497-7.07233e-05j 0.00385647-0.00556109j -0.000986542-0.00512067j 0.00306308+0.000653602j -0.00127995-0.00127491j 0.00458606-0.000432843j -0.000689567-0.00416517j 0.00753837+0.000317488j -0.00044898+0.00744892j 0.00438005-0.00157396j -0.00365796+0.00475625j -0.00670851-0.00612567j 0.000323788-0.00284434j 0.00252163-0.00175222j -0.00887172-0.00513445j -0.00084162+0.00128449j 0.00135553+0.00129066j 0.000730991+0.000275291j 0.000581883+0.00201166j 0.00125642+0.00236792j -0.000886187-0.00144016j 0.00116381-0.000701397j 0.00669365-0.000721196j -0.00166345-0.00314842j -0.000517897+0.000928617j -0.000140685+0.00253199j 
-0.00385099-0.0118209j 0.00661237-0.000872687j -0.00233184+0.010567j 0.00538639+0.00881665j 0.00547228+0.012138j -0.00371808+0.000298622j 5.69689e-05+0.00540624j 0.000370245+0.00465413j 0.00120151+0.00481677j 0.00394786+0.00948322j -0.00232774+0.00927763j 0.00410179+0.00297842j 0.002683+0.00553863j -0.000502522+0.00343161j -0.00125059-0.00539909j 0.00188534-0.00835245j 0.000714853+0.00202195j 0.00132236+0.000731942j 0.00751268+0.00720587j -0.000593375-0.00929235j -0.000579487+0.00672163j 0.00791332+0.0040118j -0.000858166-0.000146077j 0.0064706+0.000628051j 0.00246549+0.00104698j 0.00280945-0.00480058j 0.00053256-0.00286508j 0.00164747-0.00669265j 0.00140301+0.00136603j 0.00493981+0.00505066j 0.00417551+0.00387313j 0.00395781-4.80277e-05j -0.000655064+0.00417365j -0.00150229-0.00316051j 0.000753533+0.000763642j 0.00017732-0.00223484j -0.000144898+0.000413696j -0.00102387-0.00101198j 0.0041045-0.00548019j -0.000394976-0.00563421j 0.00226752+0.00724085j 0.00551894-0.00505556j -0.00651869-0.0148832j -0.00206011+0.00177924j -0.00244968+0.00790878j -0.00426946-0.000197535j -0.00179018-0.0088692j -0.00474081-0.00523463j -0.010476+0.000626522j -0.0125571+0.0105928j -0.013632-0.00152103j 0.00479083-0.0140812j -0.00334701+0.0030665j -0.00275673+0.00190863j 0.00757178+0.00736213j 0.00715271+0.00646416j -0.00995684+8.91014e-05j -0.00230685-0.00931066j 0.00329966-0.00703004j 0.00404076-0.0061305j -0.001684-0.00241793j 0.00723604+0.00298331j 0.000104454+7.32192e-05j 0.0116706+0.0033789j 0.00464729-0.00620521j 0.00105996-0.000219624j -0.00671131-0.0105249j 0.00666049+0.000967848j 0.000888062-0.00444648j -0.00373109-0.000217263j -0.000680028+0.00657479j 0.000719133+0.0045074j -0.000295439+0.00225374j 0.00147431-0.0047743j 0.00421081-0.00479472j 0.00936466-0.00540368j 0.0047872+0.00486616j -0.00651697-0.00383251j -0.00431022-0.00210362j -0.00133249-0.000661104j 0.00724486+0.00468947j -0.000373888-0.00467301j 0.00109001-0.00224428j 0.00163743-1.39346e-05j 0.000102495-0.001878j -0.00139148-0.0027692j -0.00195733-0.000820509j -0.00080238+0.00566379j -0.00178815+0.00631276j 0.00722907-0.00397216j 0.00299012-0.00229417j 0.00153923+0.00450328j 
0.00626865+0.00625912j -0.00765844+0.00499583j -0.00151889-0.0117553j -0.00571613-0.00212634j -0.0028698-0.0121203j 0.00119563+0.00103503j -0.00291157+0.00434633j 0.00162748-0.00373869j 0.0016616+0.000384426j 0.00130812-0.0109122j 0.00643312-0.0055053j -0.0066133-0.00288639j -0.00310595-0.000174618j 0.00464496+0.000118825j 0.00363305+0.00110909j -0.00338381-0.00131504j 0.00412532-0.00166989j 0.00174446-0.00260516j -0.00289388-0.00200336j 0.00334557+0.00883585j -0.00302802-0.00235168j -0.00380367-0.00186901j 0.00328635-0.00184832j -0.00431867-0.00282662j -0.000651033+0.000167453j -0.00393477-0.000343299j 0.00216905+0.000685947j 0.0022527-0.0014179j -0.000872067+0.000241807j -0.002417-0.000528617j -0.00385364+0.000342281j -0.000756547+0.000986716j -0.00128224-0.00449047j 0.0016957+0.000309817j -0.00172711-0.00219229j 0.00187051+0.00136725j 0.000701355-0.00271635j 0.00333628+0.00407736j -0.00398267+0.00126693j 0.00193093+0.00548981j -0.0062473-0.00390208j -0.00590488+0.00114854j -0.000915409+0.00618162j 0.000480116+0.00353747j -0.00202748+0.00377492j 0.00678947+0.00074581j 0.00245366-0.00529454j 0.0012354-0.00692776j -0.000356493+0.00868921j 0.0160396+0.00109447j 0.00553026+0.0117642j -0.00598503+0.00290852j 0.00693701-0.00740923j -0.00255683+0.00775691j -0.000854469+0.0165366j 0.00823743+0.00264074j 0.00449235-0.0110832j -0.000176636+0.00291754j 0.0137295-0.00245705j 0.00489215+0.00507885j 0.0024729-0.0016706j -0.0123916+0.0116913j -4.77111e-05+0.0126657j 0.0113738-0.0058061j -0.00380965-0.0104919j 0.0121611-0.00303499j -0.00803064-0.00325444j 0.00711339+0.00272551j -0.00262149+0.00475489j 0.00143136+0.0057739j 0.000381676-0.00113494j 0.00672923-0.00257593j -0.00124644-0.000165844j 0.00183828+0.00545273j -0.00142355+0.0026143j 0.00689555-0.000750392j -0.0009797+0.00398866j -0.00869305-0.00437997j -0.00132466+1.33061e-05j 0.000251278-0.00129462j -0.000166675+3.86487e-05j -0.00372538-0.00221638j 0.00722238+0.000882975j 0.00193942-0.00114425j -0.00282521+0.00110687j -0.000712294-0.00120541j -0.00211678-0.0033186j -0.00117978+0.00166202j 0.000995368+0.00146396j 0.00474138-0.00547725j 0.00213571+0.000166581j -0.00248937+0.00317774j 
0.00332151-0.0149294j 0.0169232+0.00190708j -0.000526144+0.00729088j 0.00694384+0.0125539j 0.0152182+0.0138229j -0.00980917-0.00743167j 0.00499168-0.00700071j -0.00398431-0.00413022j 0.00971304+0.00133926j 0.000728402+0.0167351j -0.00468689+0.0159235j 0.0116527+0.000173949j 0.000156016+0.000599912j 0.00643561-0.00207687j -0.00366366+0.00473075j 0.00716035+0.000255439j -0.00181481+0.00604122j -0.00125122-0.00138682j -0.000735413-0.0028342j -0.00454396-0.00773115j 0.00846492+0.000719264j 0.00120865-0.00160277j -0.00249732+0.00328454j 0.0032175+0.00220468j 0.00938826-0.00129319j 0.00319042-0.000846375j 0.00353806+0.00220993j -0.00367051+0.0039909j 0.00520497-0.00172095j -0.000513239-0.000850976j 0.00133949+0.00496945j -0.00373389+0.00393153j 0.00322377+0.00246996j -0.00472165+0.00376702j 0.00570909+0.00822451j 0.00168845-0.00590911j -0.000559644-0.00011194j -0.00496964-0.00638933j 0.00808017+0.000861556j 0.000162007-0.00821513j -0.000676226+0.00356776j 0.0145634+0.00526422j -0.0101749-0.000217484j 0.00285656-0.00822919j 0.00311817+0.00053902j 0.00510011-0.00303039j 0.00391959-0.000460332j -0.00438338-0.000536878j 0.0094853+0.0106316j 0.00337755-0.00304072j 0.00495452+0.000718103j -0.00903815+0.00589582j -0.00814916-0.00199546j 0.00975068+0.00405888j -0.00485111+0.00181678j -0.00577443-0.00575615j 0.00218246+0.00112628j -0.00377126+0.00123401j 0.000891174+0.00989091j 0.00859078+0.0126036j 0.00533589+0.00288609j 0.00623388-0.00296037j 0.00598191+0.00669105j 0.000553745+0.00231912j -0.0128518-0.00334282j -0.00174134+0.000933268j 0.00221204+0.00435251j 0.00167065+0.00328081j -0.00141684+0.000848024j 0.000324668-0.000997197j 0.00453248-4.27128e-05j -0.00237786+0.00235713j -0.00257173+0.00256517j -0.00125747-0.00174856j -0.00112418+0.00596786j -0.00122157+0.00365431j -0.0015724-0.00264997j -0.000914903+0.00114997j 0.00343318+0.000180755j 0.00124535+0.00207038j -0.00369404+0.000156803j 0.00246126+0.00627502j 0.00595362-0.0014781j -0.00391354+0.00362871j 0.000440585-0.00460119j -0.00401364+0.00234518j 0.00460566-0.000483475j 0.00324049-0.0055187j 0.00563042+1.08679e-05j -8.03716e-05+0.000715504j -0.000436625-0.000194621j 0.000663455+0.00374186j 
