0.0270515-0.00467855j 0.0130764+0.0420309j -0.00344671+0.0223507j -0.0368393+0.0101005j 0.0409312-0.0586849j -0.00251827-0.0629864j -0.0259699+0.0206935j -0.0712678+0.00962063j -0.000513745+0.0208647j -0.048113-0.0239509j 0.057527-0.0280541j 0.0650597+0.0138312j -0.0691249-0.0616678j 0.019926-0.0115764j 0.0109945-0.0123631j -0.01961-0.0208509j -0.00298689-0.00278122j -0.0531787+0.047153j -0.00670282+0.0510381j 0.0065024-0.0141667j -0.0019091+0.0279007j 0.0254231+0.0924781j -0.024026+0.0265409j 0.0374832-0.00700668j -0.0542386+0.0264529j 0.0287971+0.011931j 0.0349799-0.0679909j 0.0178887-0.0001267j -0.0388771+0.0030722j 0.0355076+0.0308045j 0.0210634-0.014131j -0.0532071-0.012671j 0.00193632-0.0147255j 0.0031908+0.0216151j -0.0323967+0.0115179j -0.014503+0.0755146j 0.00957976-0.0204851j -0.150874-0.0695905j -0.0385039+0.0339866j 0.0487923+0.0155389j 0.0132799-0.0696278j 0.0950211+0.0286309j 0.0439607+0.05106j 0.0503779+0.00714245j 0.00353767+0.0276637j -0.0261573+0.0646179j -0.0319906+0.0334025j 0.0808006-0.0842804j -0.0349369-0.0765855j 0.150427-0.059762j -0.0121491-0.0864126j -0.0229403+0.0839843j -0.0631148-0.043607j -0.032828-0.0562401j 0.087742+0.115072j -0.00429724+0.0282582j -0.0532305-0.0144986j -0.00678264-0.145284j 0.000330774-0.00592315j -0.0482195-0.0264016j -0.00669608+0.0467919j 0.0205671-0.0228579j -0.157603+0.054786j -0.0270923+0.100202j 0.096953-0.0196426j -0.0379349+0.00459718j -0.0118392-0.0768011j -0.00139661-0.113818j 0.0377632+0.0127399j 0.130599-0.084794j -0.023283+0.136732j 0.0852437-0.134205j -0.181198-0.15279j -0.0349546+0.0289809j -0.0176811-0.0948236j 0.0280789+0.00149352j 0.0165397+0.00542431j 
-0.00373294+0.00326754j -0.00360733-0.00464162j -0.0108935+0.00692783j -0.00883986-0.00551296j -0.0110222-0.00209709j -0.00828599+0.021937j -0.025978+0.00246283j -0.0157965-0.0289689j 0.0129042-0.00954085j 0.00795399-0.0102348j 0.00329727-0.000510774j -0.0109195+0.010829j 0.000805834+0.00319462j 0.00150171+0.00651836j -0.0139898-0.00331514j 0.0109625+0.00429082j -0.0060115-0.0131627j -0.00315826+0.00453324j 0.00851366+0.000766758j 0.0102963+0.00129109j 0.0147997-3.85056e-06j -0.00484043-0.000930203j -0.0117027+0.0164642j 7.22009e-05+0.0024711j 0.00201902+0.0235915j -0.00181255+0.0136697j 0.00672817-0.00130786j 0.0085066+0.00746247j 0.000602748-0.00698246j -0.00931139-0.00201287j 1.39512e-05+0.000540688j -0.0198095-0.000999451j -0.00863825+0.00570349j -0.00189312-0.00436838j 0.0102879-0.00326291j 0.00555337-0.00220305j -0.00162982+0.0103973j 0.00315811+0.0111499j 0.00430261-0.00649363j -0.0047998+0.00698133j -0.00356324-0.0031431j -0.00647482+0.00300656j -0.0151163-0.0010814j -0.00208018-0.000649556j -0.00440036-0.00905284j 0.00480536+0.00329422j 0.00586421+0.00680563j -0.00469684-0.00538032j 0.00661494-0.0073515j -0.00294825+0.000343929j 0.0018308+0.00875813j 0.00121256-0.00325597j -0.000737232+0.00308376j -0.00169127-0.000910282j -0.00640658+0.00293838j 0.000164039+0.00444476j -0.00151773-0.00417956j 0.00651575+0.000932713j 0.00510563+0.00104677j 0.00413708+0.00116959j -0.00366803-0.00914015j -0.00399083+0.00366375j 0.00551274-0.0003029j -0.00434566+0.000463038j -0.000358723-0.00303764j 0.00375987-0.00696201j 0.00617188-0.00243331j 0.00574775-0.000326079j -0.000898794-0.000707257j -0.00677423+0.00613099j -0.00667175+0.000646089j -0.00589906+0.00426716j -5.46612e-05+0.00198957j 0.00313482-0.00265105j 0.000907945+0.00379372j -0.00162374+0.00385125j 0.00383208+0.00373326j 
-0.00474779-0.00534854j 0.00393554-0.00314793j -0.007421-0.00436769j 0.0102989-0.00583073j -0.0131512+0.0119277j 0.0158947+0.0050641j 0.00371973+0.0284485j -0.0277792+0.00380713j -0.0128427-0.00657466j 0.000737565-0.00782678j -0.000858617-0.00862755j 0.00651074+0.00268829j 0.00484045-0.0139662j -0.00318249-0.00787699j -0.00396437+0.000841744j -0.000503934-0.011137j -0.000790062-0.0151758j -0.00284889+0.00839478j -0.0167544-0.00121177j 0.00109947+0.0138711j 0.0068047+0.00770134j -0.00998234+0.0017001j -0.000298874-0.00807375j 0.00628206+0.00969013j -0.0235548-5.36587e-05j 0.00461516-0.00472762j -0.000163782+0.0183056j 0.00200084+0.00576952j 0.0142068+0.00343636j -0.0022516+0.000140741j -0.00183519-0.0105074j 0.00511717-0.00703962j -0.00765029-0.0129915j -0.00221207+0.00446973j 0.00276175-0.0151424j 0.0102636-0.00868342j -0.00662874+0.00363147j -0.00712936+0.00295775j 0.00749168-0.00509295j -0.00512659+0.00244609j -0.000999549+0.00159846j 0.00252291-0.0102196j -0.000624502-0.000720569j -0.00261255-0.000525105j 0.00456658+0.00368644j 0.0043326+0.000466518j -0.00273516+0.00292432j 0.00429111-0.00839882j -0.0119913-0.00284947j -0.00303205+0.000429507j -0.00222686-0.00118239j -0.00189848+0.000360585j 0.00558452+0.000365191j -0.00768818+0.00196349j -0.000576648-0.00186504j 0.00172681-0.0029968j -0.00288231-0.00272268j -0.000902469+0.00382562j 0.00800414-0.0029093j 0.00321085+0.00115657j 0.00229183+0.00391277j 0.00701206+0.000694322j 0.00131516+0.00185864j -0.000803693+0.00804334j 0.00717874+0.00188194j -0.00336741+0.00252311j 0.00686008+0.000122398j -0.00146146+0.0046179j 0.00301264-0.00654443j 9.11921e-05-0.000418264j -0.00459752+0.00109954j -0.00244319-0.00121569j 0.0103877-0.00692141j 0.00101765-0.00441675j 0.00411606-0.00470965j -0.0044691-0.00410165j -0.00263058+0.00455812j 
0.00222729-0.00278561j 0.00530818+0.000513373j 0.00124146-0.00466429j -0.00115581+0.00455917j -0.00167584-0.00466305j 0.00102007-0.00428003j 0.00833921+0.00816961j -0.00194461+0.0117433j -0.00325202+0.00878908j -0.00631936-0.00159428j -0.0017994-0.0101359j 0.00305799+0.00409929j 0.00144447-0.00602252j -0.00078697+0.00462745j 0.000372316-0.00408235j -0.00052328-0.00153249j -0.00123409-0.00275733j -0.00622244+0.00306162j -0.0086116-0.00381093j 0.000565953+0.00146164j -0.0102021+0.00565835j 0.000140462+0.00474198j -0.00173785+0.00325687j 0.00281485-0.00478744j -0.0111377-0.0125221j 0.00562473+0.0050846j 0.00383497-0.00205216j 0.00101147-0.00778307j -0.00166688+0.00603746j 0.000996147+0.000594039j 0.0066726-0.0061599j 0.00251393-0.00488139j -0.00425754+0.00332822j 0.00223294+0.00234234j 0.000183904-0.0010367j -0.00227506+0.00294415j -0.000143034+0.0011755j -0.00257296+0.00258064j 0.00104757+0.000809034j 0.00561218-0.00297812j 0.00711144+0.00178372j 0.00873847-0.0011956j 0.00322716+0.000322184j 0.00400619-0.00266169j 0.00419259+0.00126978j -0.00411845-0.00596891j -0.00263076+0.00276152j 0.000820481-0.00378553j -0.00296505-0.00355031j -0.000658396-0.00344026j -0.00325555-0.0046316j -0.00132815-0.00170193j 0.000105021-0.00361649j -0.000404089+0.00528363j 0.00393668+0.0049193j -0.0013688-0.00455386j -0.00863542+0.0037324j -0.0033136-0.00166505j -0.000575987+0.00210417j 0.00197466-0.00148621j 0.00333212+0.00205446j -0.000942531-0.00302863j -0.00497668+0.00152052j 7.93061e-05+0.00715063j 0.00444988-0.00123452j -0.00530695-0.00488963j -0.00411956+0.00109543j -0.00135071+0.00350803j 0.00156546+0.00189667j 0.00507069-0.00189008j -0.000247651+0.00777997j 0.00877843-0.00160583j -0.00325067-0.00867869j -0.00511654-0.00190081j 0.00193453-0.00548274j 0.00200202-0.00273059j -0.00436042-0.00195778j 
0.00418236-0.00126295j -0.00113474+0.00124747j -0.00528156+0.00190641j 0.00227927+0.00288361j -0.00664727+0.00252984j -0.00232046-0.000358867j 0.00276619-0.00203942j 0.00225908+0.00362028j 0.00138221-0.0017065j -0.00072193+0.00544661j -0.00125318-0.00395882j 0.0110516+0.00357183j -0.00342111-0.00449641j 0.00653674-0.0041747j -0.000958297+0.00205252j -0.00782779-0.00518592j -0.00906106-0.00369999j 0.00526527+0.00409996j 0.00640049-0.00179043j 0.00556942+0.00261059j 0.00218423-0.000357361j 0.00575588-0.00315166j -0.00271278-0.00688942j 0.00814221-0.00189384j 0.0022684+0.00263684j -0.00179605-0.00215671j -0.0031148+0.000137982j -0.00703274+0.000914275j 0.00402739+0.00362217j 0.000954308+0.00124414j -0.00234455+0.00194193j 0.0025827-0.00294401j 0.000234656-0.000594089j 0.00638491-0.000118782j 0.00416916-0.00167933j 0.00256614-0.00101979j -0.000740842-0.00289964j -0.00276751-0.00447195j 0.00605624+0.0028021j -0.00338694+0.0044j 0.0025869-0.00743622j -0.00107075+0.00120676j 0.00105787-0.00454329j 0.00315511-0.000951884j -0.00391841+0.000458461j 0.00156995+0.00387274j -0.000865975+0.000730713j -0.000320123-0.0033242j -0.00433008-0.00305596j 0.00372748-0.00240353j -0.000361999-0.00115666j -0.00546755-0.000861978j -0.00293398-0.00292169j -0.000294473-0.000814754j 0.00122268+0.00167847j 0.00231424+0.00295974j 0.00194936-0.00585223j 0.00115913-0.00258244j -0.00436384-0.00111643j -0.000662507-0.00211062j -0.00457089-0.00267594j -0.000667401+0.000468447j -0.00203586+0.00244524j 0.000978333+0.00518723j 0.00269334+0.00162184j -0.00177601+0.00299844j 0.000416718+0.000513908j -0.00121731-0.00410183j 0.000464065-0.00467272j -0.000635372-0.00640121j -0.00175395+0.000895996j -0.00231008-0.00448489j -0.00245489-0.000517347j 0.000569499-0.000263307j -0.00394271-0.00430555j 0.00269167+0.000759662j 0.000991056-0.00145994j 
-0.00163234+0.000859195j 0.00162138-0.00312727j -0.00491141-0.00478421j -0.000959252-0.0029299j 0.000723775-0.00114046j -0.00068226-0.000294124j 0.00139409+0.00481416j -0.00296265-0.00438481j 0.00747644-0.00220546j 0.00897692-0.00745926j 0.00219957+0.00471156j -0.00372633+0.00229999j 0.00601671+0.000333359j 0.00219569+0.00094794j -0.0058353+0.00201514j 0.010958+0.00453531j -0.00265085-0.0104404j 0.00230293-0.003301j -0.00430463-0.00368871j 0.00291196-0.00679924j 0.0022582+0.00366482j -0.00311812-0.00317174j 0.00277695+0.00182471j 0.00359992+0.00127237j -0.00301185+0.00419769j -0.00443382-0.00320249j -0.00166753-0.000148367j 0.0073124-7.92084e-07j 0.00311752-0.00217719j -0.00287286-0.00657823j 0.000782706+0.0016073j -0.00350659-0.00372345j -0.00842273+0.00400844j 0.0013277-0.00258242j 0.00104172+0.00258257j -0.000577415-0.00118637j -0.00162229+0.0049871j -0.00482459+0.0039885j 0.0011923-0.00355449j -0.00232301+0.00300595j 0.0039858-0.000450439j -0.00154369-0.000962127j -0.00103594-0.00232067j 0.00321988-0.00341003j 0.000289704+0.00168783j 0.00126222-0.00169369j -0.000855878+0.00482316j -0.00674821+0.000706761j 0.00174455-0.000391014j -0.00362382-0.00214425j -0.0014012+0.00312807j 0.005953-0.00139127j -0.000804358+0.00116241j -0.00192764+0.000936914j -0.00393677-5.70088e-05j -0.00292392+0.00170821j 0.000686923+0.00092808j 0.00304072+0.00692839j 0.00471426+0.00296856j 0.0050982-0.000372394j -0.00453575-0.00935438j -0.0064503+0.000389848j 0.00220045-0.00115881j -0.00210684-4.49865e-05j -0.00127729+0.00243104j -0.00534001-0.00415343j 0.00521214+0.00426694j 0.00405059-0.000983821j 0.00455493-0.00151953j -0.00088098+0.00418517j -0.000720538-0.00259635j -0.00176381+0.00430375j 0.000368384+0.000915754j -0.00107706-0.00349754j -0.000459166+0.00514719j -0.00189867-0.000971069j -0.000554781+0.00174909j 
-0.0126792-0.00438861j 0.024524+0.0294012j 0.0236471-0.00970364j -0.0192982-0.0259748j -0.0316839-0.0158106j -0.0126277+0.00896802j 0.00904723-0.00327379j -0.0060871+0.0244876j -0.00207203+0.0028543j -0.00860504-0.0031816j 0.0169308-0.00683471j 0.00550403-0.00554904j 0.00162716-0.00456714j -0.00549542+0.000346219j -0.0006289+0.0363185j 0.00471996-0.000656432j 0.00895629-0.00067343j 0.000871765-0.00548957j 0.00310564+0.0047588j -0.0301768-0.00157119j 0.0130746+0.0173854j -0.00793831-0.000386539j 0.00403902+0.00687956j 0.00789379+0.00311733j -0.000860899-0.0103377j 0.0167924+0.00627584j 0.02195-0.0034995j -0.00729761+0.0127089j -0.00143903+0.00878318j 0.00380346-0.0066147j -0.00229487+0.00161236j 0.0013986-0.0137882j -0.00574994+0.00559765j -0.00250159+0.0054794j 0.00302692+0.00502657j 0.00283877-0.0110444j -0.000771125-0.00620606j -0.00557367+0.00219137j 0.00462401+0.00559095j -0.00279077+0.00536808j -0.00359077-0.00796608j -0.00477511+0.00650274j -0.010646-0.00591245j 0.00515212+0.00472397j -0.0054771+0.000612729j 0.00660644+0.00200125j -0.00133095+0.000173087j -0.000862312+0.00484508j 0.00703839+0.00809865j 0.00347713-0.00501685j 0.00320586+0.00112201j -0.00363668-0.000950644j -0.00403703-0.00508109j -0.00168043-0.00256631j -0.00604707+0.000171896j 0.000515394-0.00555072j -0.00440101+0.000327676j -0.00238408+0.00298555j -0.0047212+0.00192575j -0.00319329+0.000911012j -0.00198192-0.00406455j -5.12399e-05+0.00875127j 0.00542477+0.0108581j 0.00321984-0.00221573j 0.00184938-0.00404074j -0.00594698-0.00160998j 0.00276328+0.00725568j -0.00317253-0.00566121j 0.00216007-0.00562221j -0.00267329+0.00264608j 0.00430432+0.00790072j -0.000792405-0.0127923j -0.00439516+0.00405056j -0.00076025-0.00308171j -0.0131665+0.00605497j 0.00760992-0.00253576j -0.00237298-0.0085938j 
-0.0245975-0.0287502j -0.0127991-0.00479736j 0.0200591+0.022225j 0.0258833-0.00914372j 0.0158805-0.0248133j -0.0230768-0.0173554j 1.05323e-05+0.0211134j -0.0171101-0.00521409j -0.00412985-0.00261586j 0.00703392-0.0134288j 0.00346191+0.00791845j 0.00871587+0.0042459j 0.0167028+0.0115492j -0.00630442-0.0112296j -0.00314923+0.00436128j -0.00154792+0.0121206j 0.00760698-0.0170828j -0.0211532+0.0151881j 0.0223274+0.00628669j 0.00816699+0.00435607j 0.0130186-0.00359421j 0.00062858+0.0201951j -0.000179651-0.0142778j -0.00528887+0.000405722j -0.0127338-0.00411794j -0.00112535-0.00542349j 0.00348983-0.00466081j 0.0110656+0.0158623j 0.000352719-0.0155504j -0.00380567-0.0149242j -0.00713929-0.00434441j -0.00131914+0.0039145j 0.00522265+0.0079511j 0.0103452-0.00112642j -0.00669369+0.00399249j -0.0132146+0.00580021j 0.00222117+0.00300319j -0.0122578+0.00188327j 0.00135419+0.0029606j 0.00475265-0.00146409j -0.00278721-0.00195927j 0.0045771+0.00269681j 0.00425723+0.00252373j 0.000240782-0.00889522j -0.0077416+0.00195426j -0.00122187-0.00275717j 0.00600389+0.00702928j -0.00571519+0.00372577j -6.65213e-05+0.00216213j 0.000232917-0.00384338j 0.00668332+0.000438628j 0.0036145+0.00310036j -0.0055192-0.00380435j 0.00174506+0.00430585j 0.00555782+0.00248718j -0.00470798+0.00733266j 0.00243975+0.00524367j -0.00326939-0.000621249j 0.00033911-0.00538463j -0.00642377-0.00950456j -0.00331675-0.00224977j -0.00509665+0.00205349j -0.00608613+0.00200886j 0.000393578+0.00448729j -0.00981502-0.0038334j -0.00838284+0.00742445j 0.0023815+0.00118793j 0.00641556-0.00140804j 0.00347011+0.00539073j 0.00725399+0.00967615j 0.00502082-0.00733669j 0.00270262-0.00489152j -0.00376636-0.0119444j -0.012856+0.00481543j 0.000548249+0.00380227j -0.00276238-0.00856452j -0.00750598+0.00239237j 
-0.000413461-0.00932859j 0.00350165+0.00328822j 0.00571328-0.000864116j 0.00488627+0.00275512j 0.00381242-0.0113473j -0.0153334-0.00576034j -0.00339927-0.00254975j -0.00362946+0.0054199j -0.0152161+0.00582095j -0.011126-0.00594714j 0.00159467-0.0141937j 0.0155708-0.00364618j -0.000827587-0.0126366j -0.00342219-0.0092579j 0.00745253-5.78081e-05j -0.00692413-0.00678144j -7.97848e-05+0.00158118j 0.00105667+0.00578381j -0.000820231-0.00268052j 0.00307012+0.00595895j -0.00165082+0.000928479j -0.0012175+0.0043813j 0.0048447-0.0029819j -0.00165821-0.00281611j -0.00573781-0.00868615j 0.00969418-0.00563576j 0.00102613+0.00452015j -0.00571806+0.0043431j 0.00137746+0.0025572j 0.00405538+0.0005778j -0.00166786-0.00786801j 0.00520489-0.00388327j 0.0008821-0.000986565j 0.00206862+0.00557813j -0.00652229-0.00125223j -0.0020811-0.000620082j 0.000992397-0.00274584j -0.00973307-0.00287797j -0.000387066+0.00182961j 0.00444066-0.00106752j -0.00126248-0.00478951j 0.00708642+0.00026975j 0.003296+0.00472445j 0.00178686-4.45237e-05j -0.000308477+0.00486052j 0.00123967+0.0028495j -0.00259164+0.000161831j 0.0042174-0.00388058j -0.00280896+0.000938524j 0.00345821-0.00284052j -0.00246341-0.00360412j -0.00553121+0.00398632j -0.0030567-0.00582911j -0.00045018+0.00232729j 0.00439302+0.00272363j 0.00199727-0.00488822j -0.00239083+0.000441803j -0.00687962-0.0101419j -0.00524808-0.00242326j -0.00518396-0.00475367j 0.00335826+0.0101936j 0.00503294+0.00148528j -0.00514244+6.88315e-05j -0.000283078+0.00379748j 0.00540371-0.00328838j -0.00208334+0.000844539j -0.000405248-0.000637645j -0.00260326+0.00199925j -0.000724226+0.00150103j 0.00335862-0.00242926j -0.000526067+0.00644619j 0.00592335-0.00993182j 0.00139363-0.0101666j -0.00336982-0.00111564j -0.000208441-0.00764842j 0.0035161-0.00348753j -0.00510152-0.00237577j 
0.00300545+0.004005j -0.000393908+0.00816782j 0.00535807-0.00158214j -0.00212518+0.000639631j -0.012115-0.0141206j 0.00187611+0.0117558j -0.00391367+0.00281232j 0.00715626+0.00203128j 0.00647825+0.0111127j -0.00652297+0.0218924j -0.00392109+0.00271216j -0.00539593-0.0133027j -0.00919689+0.0146986j -0.00554974-0.00494043j 0.00403981+0.00630501j -0.00177785+0.00491594j 0.00623005+0.00261731j -0.00728217-0.00653926j 0.000459501+0.0098092j -0.00245185-0.00605073j -0.00222586-0.00426847j 0.00373936-0.00498034j -0.00102883-0.00216727j 0.00397316-0.00751802j 0.00521041-0.00608054j -0.00564184+0.000706371j 0.00399473+0.000378207j -0.0105291-0.00238388j -0.00605359-0.00266294j 0.00323396-0.00531703j 0.00211649+0.00668632j 0.00406471-0.00281854j 0.00439717+0.00350879j -0.0021766+0.000272264j -0.00593836+0.0112737j -0.00490612+0.00308881j 0.00240942-0.00133665j 0.00470907-0.00762451j -0.00266742+0.00549265j 0.0031148+0.00269959j 0.00515747-0.00156495j -0.00377052+0.0100389j 3.33719e-05-0.00521273j 0.00639705+0.00138016j -0.00557599-0.00729998j -0.00666698-0.0020697j -0.000923541-0.00432691j -0.00347841+0.00991532j 0.0102895+0.00487904j 0.00433845+0.00459122j 0.00480343-0.00957161j -0.000900477-0.00115699j -0.000391246-0.000442617j 0.00160443-0.00460136j 0.00158866-0.00708943j 0.00567671+0.00482143j 0.00236329-0.00377857j -0.00499514+0.00431553j -0.00215986+0.000297385j -0.00379792+0.0012168j -0.0013408-0.00571274j -0.00720617+0.00127094j -0.00422426+0.00258803j 0.00194057-0.00815546j -0.00806763+0.00589655j -0.000264461+0.00245052j -0.00655485+0.000637776j -0.00314776-0.00822102j 0.00171532+0.00476645j 0.00346409-0.00264231j 0.0060749-0.000528997j -0.00125549-0.00148387j -0.0107027+0.0115077j -0.000621469+0.00445216j -0.00545029+0.00311197j 0.00447141+0.00218007j 0.00393948-0.00394534j 
0.00781391-0.00689044j 0.0124537+0.00453989j -0.0136827-0.00761492j -0.0097103+0.0149174j -0.0259828-0.0275956j -0.0244754+0.00577814j 0.0121944+0.00235926j -0.00831048+0.0270219j -0.00432468+0.00231001j -0.00383421-0.00468601j 0.010682-0.00879823j 0.00931658-0.00794383j 0.00691152+0.00249337j -0.00912913+0.00117523j 7.03885e-05+0.0197135j 0.00644208+0.006864j 0.00188357-0.00523562j 0.00582688+0.00521689j 0.00567407-0.00702233j -0.00764576-0.00526693j 0.00424065-0.00114944j 0.00687568-0.00416667j 0.00375408+0.00179438j 0.00327281-0.00390193j -0.00496568-0.0065449j 0.0121014+0.00234343j 0.0126629+0.00190489j -0.0113075+0.00544206j 0.000178393+0.00508072j 0.00107378-0.00842537j 0.000105196-0.000941722j 0.00663444-0.015426j -0.00101501+0.00242829j -0.00576652+0.0080343j -4.56334e-05+0.00863917j -0.000235572-0.0101682j -0.00211174-0.00792836j -0.00347276-0.000573967j 0.00222185+0.00317454j -0.00118343+0.00336977j -0.000946451-0.0109087j -0.00226781+0.00247078j -0.00848284-0.00967418j 0.00897488+0.00154888j -0.00431251-0.00247452j 0.00886201-0.00191882j -0.00448893+0.00192709j -0.000343571+0.00447981j 0.0104259+0.00557861j 0.00389059-0.00430853j 0.000800629+0.00251385j -0.00203509-0.00130676j -0.00251458-0.00374222j -0.00426198-0.00263891j -0.00526137-0.000333322j 0.00544605-0.000850121j -0.00707452+0.000573341j -0.00598493+0.00290648j -0.00464162+0.00203628j -0.0022606+0.000179722j -0.00158705-0.00454534j -0.000342662+0.00668824j 0.00229235+0.00810987j 0.00195663-0.00463824j 0.00635852+0.00178313j -0.00908252+0.00271635j 0.00104309+0.00511192j -0.00464584-0.00902453j 0.00174321-0.00254121j -0.00345864-0.00384198j 0.00902643+0.00624513j -0.000333131-0.0122159j -0.00815537+0.00801797j -0.00302394-0.002611j -0.0126858+0.00180202j 0.00857023-0.00157959j 0.00104991-0.00789177j 
-0.0123749-0.00400683j 0.0076891-0.00713126j 0.0115312-0.0183315j -0.0114905-0.00543684j 0.0274794-0.0206066j -0.0182267-0.0225135j 0.00147974+0.0230838j -0.0198741-0.0128945j -0.000443743-0.00564943j 0.0041055-0.0109698j -0.00531942+0.00876159j 0.00704415-0.003247j 0.0108801+0.00683257j -0.000336767-0.0120038j -0.0142138-0.00556945j -0.00128064+0.00374136j 0.000770822-0.00690618j -0.00980733+0.00743771j 0.00317576+0.00777423j 0.00565275-0.01374j -0.00321185+0.00233248j -0.00251052+0.00309486j 0.00173985-0.0116323j -0.00554527+0.000365563j -0.00946252+0.00504389j -0.000925963-0.00523394j 0.00555614-0.000869911j 0.00611647+0.0143492j 0.00119684-0.0083809j -0.00211549-0.00897789j -0.00606637-0.00719957j -0.00335636-0.00261354j 0.00335412+0.00244821j 0.0084641+0.00341972j -0.00577212+0.00275272j -0.00831717+0.00397544j 0.000438536+0.00729976j -0.0191854+0.00426455j -0.00285329+0.000957756j 0.00243509-0.000695489j -0.00544871-0.000146377j 0.00265481+0.0045719j 0.00289758+0.00458397j 0.000591121-0.0070986j -0.00584702+0.00356299j -0.00139521-0.00369424j 0.00277443+0.00616887j -0.00522351+0.00163983j 0.00400797+0.00140768j -0.000815275-0.000927751j 0.00165805-0.00364172j 0.00425473+6.75657e-05j -0.00791769-0.0054707j 0.000801929+0.0040044j 3.28193e-06+0.000277599j -0.00479438+0.00821735j 0.000707998+0.00175966j -0.00617432-0.00207507j 0.00108187-0.00680735j -0.00618571-0.0102193j -0.00231967-0.000931307j -0.00262203+0.00245058j -0.0020013+0.00156018j 0.00174215+0.00293918j -0.0111685+0.00116318j -0.0119278+0.00467117j 0.00524542+0.00290664j 0.00630798-0.00113491j 0.000746791+0.00387884j 0.0113973+0.00639706j 0.0065133-0.000982752j 0.00327388-0.00831778j -0.00422084-0.0146439j -0.0120134+1.94554e-05j 0.00211526+0.00234136j 0.000886527-0.00765646j -0.00844508+0.00126649j 
