0.000626903-0.0120669j 0.0122013+0.000814812j 0.00127867+0.00224693j -0.00459191+0.00135354j -2.98902e-05-0.0034728j -0.000642677-0.00158847j 0.00217051+0.000712797j -0.00363682+0.00226425j 0.00157249+0.00094283j 0.00204516-0.000942854j -0.00028427+0.00143498j -0.0014256+0.000361427j -0.000550499+0.00101097j 0.00408132+0.0034697j -0.00177827+0.000507224j 0.0009291+0.0016811j -6.87657e-05-0.000373686j 0.000609065-0.000916174j 0.00215981+0.0010893j 0.00207343-0.000189442j -0.00148819-0.00064922j -0.00200174+0.00420513j 0.000202478-0.0018275j 0.000213392+0.00129455j 0.00101059+0.00125917j -0.00249374+0.00178945j -0.000401415-0.000519694j -0.000365186-0.00347651j -0.00021423+0.000931397j 0.000194539-0.000761477j 0.0028466+0.000550219j 0.00138246-0.00195645j -0.00123935+0.000565355j 0.000275557-0.000110034j -0.00278342-0.00438847j 0.00120718-0.00114276j -6.27842e-05-0.00263926j 0.00219055-0.00275513j -0.00236543+0.000440778j 0.00269366+0.000380644j -0.0024474+0.00113297j -0.00136123+0.00263592j 0.00377274-0.00449208j -0.00164968+9.86932e-05j 0.000665008-0.000768227j 0.002609+0.00328133j 0.00396525-0.000394737j -0.00115749-0.000257402j -0.00319209+0.000451251j -0.000103875-0.00291048j 0.00146846-0.0011836j -0.00292861-0.00283167j 0.00344534-0.00232557j -0.000340901-0.00585433j -0.0116792-0.00246693j -0.00233075+0.0122469j 
0.00467182+0.00418181j -0.00251553+0.00460754j 0.00649128-0.00285387j -0.00663137+0.00925967j -0.00117638+0.00222245j -0.00270621-0.00285766j 0.00951841-0.010493j 0.00904702+0.00995542j -0.0039138+0.00584033j -0.0015284+0.00104539j 0.00311826-0.00262226j -0.00137592+0.00227545j -0.00625849+0.000730473j -0.00306143-0.00276203j -0.0010695-0.00158343j 0.000960867-0.00165393j -0.00115849+0.00229935j 0.00194507+0.00121118j -0.00302838-0.0074399j 0.000129104+0.0055041j 0.00323339+0.00478123j 0.00165168-0.00165453j 0.00193787-0.00486563j 0.00469841+0.00398537j -0.00353994-0.000141043j 0.00157181-0.00455075j -0.00291437-0.0004962j -0.00280537-0.00223199j -0.00474438+0.00408782j -0.000802818-0.00154066j -0.00397621+0.000472101j -0.00240854+0.00288704j -0.00410183+0.000985393j 0.00217328-0.00348832j 0.00349432+0.00262324j 0.00227192+0.00206463j 0.00570797-0.000178649j 0.000350792-0.00058588j -0.00163499-0.000835592j 0.000745297+0.000734401j -0.00041907-0.00418194j 0.00429035+0.00411863j 7.67248e-05+0.00359107j -0.00218016-0.00148663j 0.00254944+0.00213584j -1.74495e-05+0.00200186j -0.00478603+0.00401279j 0.00430417-0.00153371j 0.0038342+0.00827344j -0.00534479+0.00116706j 0.0040456-0.00150983j -0.0018739+0.00559039j -0.00143866-0.0059693j -0.00899691-0.00280792j 0.00111477-0.00317301j -0.0020597-0.000515742j 
-0.00157756+0.0048417j -0.00539177-0.00390121j -0.00630315-0.00498852j 0.00784571+0.00731888j -0.00553847-0.00158546j 0.00177873+0.0023572j -0.00133852-0.000492602j -0.00342256-0.00737646j 0.000576495+0.00420614j 0.0040711+0.00684613j -0.00326639-0.00328446j -0.0019383+0.00503289j 0.00221523-0.00242025j 0.0005438+0.00283976j 0.000785721-0.00218632j -0.00473892+0.00581833j 0.00173218+0.00409716j 0.000624153-0.00285229j 0.00373214-0.000442782j -0.0052962-0.0047148j -0.000497946-0.00129527j -0.0013451-0.00110737j 0.00231397+0.00190605j 0.00148093-0.000496507j 0.00117328-0.00112973j 0.00501003+2.411e-05j 0.000659639-0.00241995j -0.00182922-0.000326932j 0.000386525+0.00175167j 5.59319e-05-0.00270861j -0.00206763-0.00571327j 0.000557052-0.00202343j 0.00207931-0.000776273j -0.00271619-0.0040537j -0.000174475+0.00228026j -0.000743795-0.00184471j 0.00262879-0.00406223j 0.0018393+0.00529923j 0.00197241-0.000276613j 0.000761894+0.00402307j 0.0018949+0.00439136j -7.24883e-05-0.00104531j -0.0021168-0.00106969j -0.00304756+0.000994319j 0.000691267+0.00099284j 0.000748842-0.00120103j -0.000277332-0.0022193j 0.00156167-0.00246326j 0.000375845+0.00191861j 0.00177488-0.00382622j 0.00224978+0.00057443j 0.00175866-0.000800573j -0.000599073+0.00248851j -0.000320922+3.02866e-05j 0.00104832-0.00109687j -0.000335068-0.000980421j 
0.00576118-0.014954j 0.0145266+0.00756244j 0.0112238+0.00546406j -0.00437255+0.00172407j -0.00950409-0.00654079j -0.0117493+0.00226291j 0.0108395+0.000982147j -0.00540093+0.0150835j 0.00209935+0.00311299j 0.00906616+0.00309477j -0.00136005-0.0026537j 0.000644315-0.00146394j 0.00426677+0.00052698j 0.00181285+0.00485304j -0.0056805+0.0051277j -0.00589772+0.00633999j -0.00308118+0.00207043j 0.00191986-0.0003094j -0.00120605-0.00137963j 0.00367077-0.00515729j -0.00387172-0.00185291j -0.00585934+0.000816365j 0.0025295+8.71952e-05j -0.00168364+0.000537027j 0.00252709+0.00762655j -0.00355926-0.000738322j -0.00152981-0.000998052j -0.00131771-0.00666022j 0.00208108-0.00207959j 0.00075817-0.000857919j 0.00562383+0.00912835j 0.00115252+0.000110948j -0.00814372+0.00151969j -0.00115945+0.00352699j -0.00355184-0.0072528j 0.00536264-0.00290873j -0.00106271+0.00241695j 0.00880822-0.00857434j 0.00122251-0.0022749j 0.00191091-0.00209058j 0.00263034-0.00107618j 0.00157717-0.00130174j 0.0103474-0.00228378j 0.000457831+0.00268034j -0.00380031-0.00139699j -0.00280183+0.000158191j 0.00173172+0.00454148j 8.25225e-05+0.00372446j -0.00453523+0.00792097j -0.00696863-0.00640869j -2.00954e-05+0.00137787j -0.00719637-0.00174787j 0.00386797-0.0117963j -0.00764353-0.000554989j -0.0111717-0.0011953j -0.00222488+0.0109681j 
0.00274695-0.0277784j 0.0257682+0.00244669j -0.0181063+0.0125519j -0.00324086-0.0166695j 0.00530028-0.00281672j 0.000647572-0.00592544j -0.00616216+0.00630594j -0.0106808-0.00180237j 0.00295505-0.000746084j 0.00426565-0.00313323j -0.000947235+0.0060221j -0.00163261+0.00503928j 0.0039795+0.00484707j 0.00858291+0.00784247j -0.000476507-0.00533983j 0.00010785-0.000221715j -0.00297652+0.00226654j 0.00583782-0.0027011j 0.00822247+0.0149235j 0.00591014+0.00220598j -0.00457592-3.82888e-05j -0.00839117+0.00866722j 0.00262695+0.000334913j -0.00130641-0.000816501j 0.00506282-0.000163833j -0.0111664+0.0117871j 0.00175207-0.00258329j 0.00372358-0.00777524j 0.00412548+0.000420744j -0.000749335+0.00118137j 0.0109494+0.00406124j 0.00213386-0.00205952j 0.00614772-0.00341556j 0.00853395+0.00542768j -0.0101203-0.0146277j 0.00171275+0.00212939j -0.00866723-0.0018043j 0.00459394-0.00635824j -0.00486981-0.00192782j 0.00226977-0.000702587j -0.00231991+0.00735313j -0.00678018+0.000393567j 0.00587807-0.0131628j 0.00147746+0.00144043j -0.00468348-0.00540124j 0.00495963+0.0011451j 0.0069407-0.00545011j -0.00516413+0.00353855j -0.00977951-0.0109686j 0.00997954-0.00199492j -0.00410983+0.00638184j -0.00109689-0.00821752j 0.00620779+0.0044872j 0.000773218-0.00325592j -0.0236578+0.00883479j 0.00919396+0.0232502j 
0.00323734-0.00920191j 0.007809+0.00225887j 0.00720481+0.00586613j 0.00260232+0.00906698j 0.000943322-0.00374649j -0.00289864-0.00159857j 0.00705691-0.000184588j -0.00578762-0.000415474j 0.00345782+0.000655665j 0.00386355+0.00757082j -0.00279948+0.000476006j 0.00264338+0.00685545j 0.00180894-0.0013593j 0.00421723+0.00519048j -0.00280304-0.00290004j 0.00293465+0.00611706j -0.00376301-0.00153089j 0.00393606+0.00143855j 0.00156846+0.00108425j -0.00137267-0.00388058j -0.00142484-0.000937419j -0.00335631+0.00560552j 0.00361599+0.00181097j 0.00280265+0.00129945j 0.00172621+0.0033499j -0.00136958-0.00266768j 0.000929126-0.0015735j -0.00288135-0.00464731j 0.000911589+0.00219067j 0.000958003-0.000998652j 0.000677345+0.00173328j 0.000196338-0.00107896j -0.00297725+6.48648e-05j -0.000847342+0.00141843j -0.00185618-0.00307656j 0.00349279-0.000254116j -0.00194628+0.000973272j 0.00408946-0.00265087j 0.00145425-0.000850442j -0.000315419-0.00112133j -0.000146655+0.00159376j -0.000384246+0.00214063j 0.00639156-0.00542246j -0.00117248+0.00319956j -0.00112106-0.000644769j 0.00238744+0.00276334j 0.00297363+0.00182721j -0.000200379-5.88641e-05j -0.00425776+0.00328299j -0.00238354-0.00415665j 0.00494341+0.000717936j -0.00568802+0.000387078j 0.00137091-0.006172j -0.00497685+0.00142596j -0.00796088-0.0024612j -0.00281678+0.00766714j 
0.000833724-0.00359974j 0.00429702+0.0011238j 0.00558096+0.0023802j -0.00497897+0.00502714j -0.00195958-0.00255374j -0.00544722+0.00166944j 0.000859932-0.00314656j 0.00178211+0.00314252j 0.00239256+0.00178205j 0.000640813-0.00265435j 0.000405735+5.09147e-05j 0.00024649-0.000865296j -0.00106801-0.000902833j 0.000764007-0.000297884j -0.000365407+0.00301554j 0.00204113+2.73239e-05j 0.00107053-0.00230645j -0.000767418+0.000534673j 0.000311945-0.00172601j 0.00202715-0.000817029j -0.000941807+0.000107096j -0.00160482-0.000848818j -0.00159528-0.00314536j -0.00149118+0.000796455j -0.000818664+0.00253573j -6.45439e-05-0.00100134j -0.000542513+0.00062143j -0.00165924-0.000910146j 0.000873168+0.000316947j 0.00177146-0.00263821j -0.00118666+0.00211606j 0.00165564-0.000425926j -0.00335643-1.41705e-05j -0.00110309+0.000860721j 0.00332504-0.000310806j -0.000113713+0.00148728j 0.00270932+0.000257291j 0.000549135-0.00225194j 0.000917496-6.96491e-05j 0.000236894-0.00108023j 0.000981691-0.0033788j -0.000751324+8.02694e-05j 0.0022392+0.00131903j -0.000433583-0.000305576j -0.000972714+0.0027248j 5.02554e-05+0.000128682j -0.000534003+0.00487168j 0.000830322+0.000626194j 0.000316863+0.00116151j -0.00420421-0.00167669j -0.000124569-0.000214371j -0.000485554-0.000593998j 0.0033093-0.00204441j -0.00190385-0.00276528j -0.00383382-0.00147644j -0.00165607+0.0037242j 
0.00216626+0.000344782j 5.1491e-05+0.00166375j 0.00359525-0.00196554j 0.00188946+0.00591737j 0.00502245-0.00133953j -0.0017274-0.00626548j 0.00549744-0.00126942j 0.00206007+0.00138157j 0.000762075+0.000766028j -0.00392196-0.000625443j -0.00169434+0.00213318j -0.000595554+0.00184828j -0.00103626-0.000291937j 0.000954664-0.000724718j -0.001547-0.00482446j 0.00239203-0.000552598j -0.00144868-0.00263689j -0.000133556+0.00244343j 0.000688624+0.000943446j -0.000152868+0.00122946j 0.00231313+0.00330513j -0.00019835+0.00376948j 0.000853492-0.00157039j 0.00156626+0.00103943j 0.000861893+0.000358916j 0.000582699+0.000548145j -0.000854648-0.003708j 0.000794274+0.000580317j -0.00325842+0.00329982j -0.000333962+0.00125204j 0.000766131+0.00131551j -0.00208348+0.0023491j -0.000948773+0.000640994j 0.00215846+0.0012077j -0.00192862-0.00137129j 0.00119352+0.0020608j -0.00271712+0.00169292j 0.000393815-0.000270565j -0.00145349-0.000132339j -0.0020918+3.27341e-05j -0.00247264+0.000157807j 0.000586921-0.000292923j 0.000616184-0.000367002j -0.00032623+0.000234548j 0.00345524+1.12725e-05j 0.00122203+0.000980111j 0.00115666+0.000599711j 0.000587972+0.000583097j -0.00173098-6.33075e-05j -0.00115158-0.000587219j 0.00218115+0.000135382j -0.00110204+0.00113948j -0.000198188-0.00185763j -0.00229363+0.00179947j -0.00181324-0.00127225j -0.00140032+0.00122384j 
0.00640392-0.00523356j 0.00473583+0.00671844j 0.0144052+0.000804715j 0.000379884+0.01135j -0.00441169-0.0017621j -0.00278272-0.00397854j 0.0140778-0.00584108j 0.00115603+0.0101334j 0.00385278-0.00217383j 0.00535659+0.00621201j 0.000229977-0.00117809j 0.00418052+0.000605206j 5.94498e-05+0.00143713j -0.00252502+0.00413017j -0.00783271-0.000146395j 0.00036013+0.00633109j -0.00447125-0.00112419j 0.00109947+0.00330342j -0.00307165-0.00412472j 0.00311556-0.00415745j 0.000825371+0.000218636j -0.00155276+0.00178818j 0.0050667+0.00202546j 0.00370441+0.00540778j -0.000812831+0.00246432j -0.0013245-0.00421421j -0.000496683-9.45953e-05j -0.00529919-0.00542018j 8.08398e-05-0.000744369j 0.00190524+2.89754e-06j -0.0003798+0.00674732j 0.00103706+0.00306019j -0.00590805+0.00208648j 0.00136068-0.00154154j -0.000419696-0.00307089j 0.00430625-8.28667e-05j -0.0020797+0.00134033j 0.00562396-0.00480675j 0.00225962-0.000301472j -0.000663794-0.00164783j 0.00250005-0.00272648j 0.00488179+0.00599941j 0.00785557+0.000468294j -0.00178437+0.0014623j 0.00162444-0.00268141j -0.000238973+0.00235048j -0.000823429+0.00256669j 0.00162838+0.000716524j -0.00290126+0.0111408j -0.00613665-0.00457517j 0.00727573-0.00143287j -0.0096193+0.0047577j -0.003187-0.0146254j -0.0113487+0.00249734j -0.00208724-0.00533539j -0.00557295+0.00244772j 
0.00244408-0.0139384j 0.0129994+0.00320234j 0.00801952+0.00559621j -0.00295802-0.00106157j 0.00578326-0.006096j -0.00399263+0.00134889j 0.00482636-0.00196322j -0.00542916+0.00197933j 0.00419458-0.000796887j 0.00521225+0.0027115j -0.00203859+0.00393371j 0.00293327+0.00303822j 0.000992056+0.00128213j 0.00509584+0.0054515j -0.000797138-0.00491571j 0.00340549+0.00491845j -0.00352609-0.00267692j 0.00336383+0.00275923j 7.50277e-05+0.00245173j 0.00374021-0.00204535j -0.0031756-0.00266975j -0.00489632+0.00592421j 0.00347071+0.00176384j -0.00049704+0.000730272j 6.96018e-05+0.00238846j -0.00381274-0.000751755j 2.92129e-05-5.21248e-05j 0.000757499-0.00756801j 0.000771745-0.00237587j -0.000585625+0.00125325j 0.00447377+0.00431725j 0.00069972+0.000301208j -0.000153335-0.00120372j 0.002647+0.000170142j -0.00211103-0.00759679j 0.00336288-0.00102487j -0.00239101+0.000730941j 0.00199996-0.00391623j -0.00013605+0.000842582j 0.0017182-0.00227233j -0.00159122+0.00194994j -0.00116473+0.00265126j 0.0072435-0.00643924j 0.000184693+0.000877561j -0.00161812-0.0010913j 0.00117133+0.00162586j 0.00279287-0.00103687j -0.00306617-0.000259425j -0.00609261+0.000464784j 0.00133348-0.000466522j 0.00265553+0.00061841j -0.00465869-0.00136075j 0.00242436-0.00581691j -0.00248165-0.00195348j -0.0114729+0.00136879j 0.000953126+0.0121118j 
-0.0032637+0.0198684j -0.0193207-0.00317263j -0.000621083-0.00422579j -0.00272172-0.00261894j 0.000535427+0.00840892j 0.00941497+0.00362877j -0.00523052-0.00935908j 0.00806369-0.00985212j -0.00755639-0.00509575j -0.00644074-0.00317448j 0.00800042-0.000916937j 0.00449569-0.00547585j -0.00494453-0.00275103j -0.00658977-0.00966241j 0.00655042-0.00100036j 0.00272962-0.00766327j 0.00171397-0.000949116j -0.000214261+0.000785646j -0.00696424-0.0075556j -0.00464489+0.00524417j 0.00148384-0.000384061j 0.010713-0.0105312j -0.00206908+0.00238445j -0.000398108+0.000800679j -0.00408493-0.00496291j 0.00516478-0.00519514j 0.000883135+0.00644337j 0.00366226+0.00537745j 0.00104118-0.00328347j -0.00246916+0.00135733j -0.00841481-0.00683638j -0.00370712+0.00217035j 0.00618872+0.00202444j 0.00116695-0.00581539j 0.00924572+0.0111979j -0.00493001-0.000254844j 0.00645304-0.000755213j -0.0106236+0.0074523j 0.00173269+0.00458676j 0.000728549+0.000660912j 0.000232099-8.13102e-05j 0.0042549+0.00124045j -0.0097242+0.00839709j -0.000352006-0.00325954j 0.00124625+0.000507782j -0.00293658-0.00388304j -0.00784867-0.0055092j -0.000392904-0.00503712j 0.00868972-0.000370067j 0.00342199+0.00981516j -0.00208641-0.00419489j 0.00518764+0.00601435j -0.0112183+0.00632566j 0.00766042+0.00368422j 0.0260203-0.000900949j -0.000484631-0.0244223j 
-0.000800693+0.0140442j -0.0153925-0.00184183j 0.0106356+0.00535302j 0.00554017+0.0131103j 0.00387171+0.0115948j 0.00263727-0.00010018j 6.56154e-05-0.00798228j 0.00304159-0.00592956j 0.000874909+0.00120511j -0.000985952+0.0038372j 0.0012151+0.000149813j 0.00167928-0.00037686j -0.00196893-0.00463132j -0.00316574-0.00391346j -0.000724919-0.00361666j 0.00733165-0.00380878j -0.00179656-0.0051167j -0.000205357+0.0035102j -0.00349749-0.0042959j -0.00623964-0.00226846j 0.000178612+0.000334668j 0.0102291-0.00406606j -0.00287691+0.000241735j -0.00023119+0.00256399j -0.000964903+0.00501157j 0.00589319-0.00574838j 0.000690199+0.000271413j -0.00229368+0.00492365j 0.000239701+0.00273477j 0.000143711+0.000790922j -0.00620847-0.00785581j -0.00308215+0.000952865j -0.000998995+0.00282875j -0.00232129-0.00136947j 0.00742783+0.0095524j -0.00256354-0.00172562j 0.00496432+0.00253869j -0.00294846+0.00357236j 0.0015077+0.00103668j -0.00179677+0.000804166j -0.00240264-0.00292371j 0.0045773+0.0015609j -0.0027739+0.00590652j -0.000435405+0.000608471j 0.00264404+0.000599157j -0.00507604-0.0013278j -0.00409286+0.0020696j 0.00345336-0.00210871j 0.00389667+0.00478461j -0.00539536+0.00519768j -0.000188996-0.00390105j 0.000853329+0.00225026j -0.00149918+0.00172371j 0.00332103+0.002152j 0.0130532-0.00349408j -0.00379295-0.0130175j 
-0.00100845+0.00195659j -0.00198072-0.00128412j -0.00165493+0.00288108j -0.00269997-0.000666674j 0.00191129+0.00279992j -0.00189005+0.00217971j -0.00464131-0.0064735j 0.0028082-0.00261433j -0.00177511+9.30204e-05j -0.000466091-0.00147345j 0.000697892+0.000918929j -0.00214704-0.000876854j -0.00255209-0.000776876j -0.000699181-0.000871258j 0.00216653-0.00380318j 0.000249012-0.00255719j -0.00080431-0.000313875j 0.00188459+0.00054672j 0.000287928-0.000721361j -0.000936114+0.000558662j -3.38892e-05-0.000396175j 0.00283596-0.000633535j -0.00235243+0.000571014j -0.00218626+0.00225483j 0.000486806+0.00074064j 0.00126474-0.00142763j -0.00195009+0.000407878j 0.00238271-0.000395751j -0.00191087+2.90961e-05j -0.00274327+0.000808591j -0.00122755-0.00188724j -0.00226428+0.000262341j 0.00189423-0.000165494j 0.000908251-0.000654485j 0.00105555+0.00169234j -0.00175716-0.00114787j 0.00217567-0.00338608j -0.000978111+0.00238183j 0.000933153+0.0010637j -0.000920081+0.00114767j -0.000637162+0.00279413j -0.000255671-0.000522035j -0.000436107+0.000564924j -0.00299476-0.00194862j 0.00115341+0.000731866j -0.000337324-0.00201169j -0.000979231-0.00269088j -0.00111094-7.62668e-05j -0.00203017-0.00044056j 0.0014369+0.000320558j -0.00129903-0.00142767j 0.00331398-0.00131868j -0.00323749+0.00505151j 0.00353307+0.000347823j 0.00335129+0.000597846j 0.00100675-0.00278086j 
0.00165296+0.0084719j -0.00901651+0.00113562j 0.00202835+0.00136246j 0.0033848+0.00555209j -0.00844561+0.00692976j 0.00170979+0.00122208j 0.00457826-0.00128099j 0.00108636+0.00489627j -0.00044174+0.000631283j -0.00157123+0.00505198j 0.00103422-0.00441912j 0.000283526-0.00203867j 0.00114237-0.00539181j -0.00348633-0.00343353j -0.00152397+0.00328809j -0.000605544-0.00152103j 0.000652926+0.000409399j -0.00062443+0.00164056j -0.00486581-0.00318574j -0.00284582-0.00263084j 0.00192073+0.00310405j 0.00483504-0.00335896j 0.00122552+0.002885j 0.00376803+0.000921019j 0.00160743-0.00109794j 0.00208058-0.00127831j 0.000175984+0.00149094j -0.00376843+0.0030124j 0.00061529+0.000669428j 0.00305929+5.64279e-05j -0.0048056+0.000723508j -0.000370975+0.00298403j -0.0015722+0.0028213j -0.00123093+0.000805287j 0.00338744+0.00558239j -0.00219632+0.00126755j -0.00105286+0.00105345j -0.000775461-0.000305838j 0.00173953+0.000321919j -0.0029891+0.000283664j 0.00251516-0.00325791j 0.00325661+7.20964e-05j -0.00196145+0.00284296j -0.000783115-0.000296398j 0.00146448+0.00279228j -0.00077991-0.000611794j -0.000725488+0.00292588j 0.00241603-0.000119593j 0.00154411+0.00177789j -0.00487255-0.00204967j 0.00375602-0.00251165j 0.000543393+0.00469217j -0.0032992-0.00538319j -0.00427447+0.00524639j 0.0100496-0.00457184j -0.00500013-0.0105921j 
0.00220438+0.00840478j -0.0081074+0.0010376j 0.000839712-0.00273074j 0.0041693+0.0121364j -0.00732201+0.00215204j -0.00447682-0.00587695j 0.00359965-0.00587737j 0.001212+0.00144969j -0.0017029+0.00289258j -0.00270074-0.00119296j 0.000864382-0.00165017j -0.000367709-0.000181563j -0.000746439-0.00333159j -0.00227888-0.00399426j -0.000906318+7.08474e-05j -0.00233643-0.00174524j 0.00247721-0.00139234j 0.000124709-0.00199087j 0.00181344-0.0011393j -0.00114061+6.0584e-05j 0.00182274+0.00325906j 0.00234561-0.00443516j 0.000223282-0.00460157j 0.00119416+0.00263933j 0.00068673+0.000939512j 0.0057367-0.000368868j 0.000610067-0.00136319j -0.000231711+0.00329796j -0.000191304+0.00415927j 0.0011567-0.00181695j -0.00144347-0.00228211j -0.00166401+0.00193574j -0.00217393+0.00033899j -0.00163685-0.00101994j 0.00436056+0.00352555j -0.00135656+0.00359436j 0.00457801+0.00220908j -0.000523852+0.00137131j 0.000325869-0.000272437j -0.000670935+0.00168332j -0.000126523-0.00379512j 0.000967935-0.00213851j -0.00289844+0.0045279j -0.000518241-5.36746e-05j 0.0011877+0.00282915j -0.00050809-0.00152145j -0.00335203+0.00294935j 0.00374725-0.00113892j 0.00555738+0.00220297j -0.00560473-0.00018204j 0.000513449-0.000650107j 0.000437508+0.00351588j 0.00119665-0.00138884j -0.00363821-0.00110567j 0.00453813-0.00260957j -0.00232874-0.00508586j 
0.00349244-0.00983837j 0.0113606+0.00398979j 5.92264e-05-0.000240792j -0.0101614+0.000334575j -0.00306059-0.00676676j -0.00236002-0.0051718j 0.00631203-0.000959488j 0.00526733+0.00610417j -0.000611253-0.000299412j -0.00201894-0.00580428j 0.000669563+0.00138849j -0.000203831-0.00196774j -0.00188302+0.00403624j -0.00191105-0.00130371j -0.00186966+0.00299339j -0.00165124-0.000822674j 0.00104701+0.000673239j -0.00166921-0.00182634j -0.00119512-0.000613964j 0.0025773+0.00481778j 0.000203346+0.00148535j -0.0034997-0.000578574j 0.000570631-0.00229955j -0.000386504+0.000715028j -0.000194113+0.000149657j -0.00134362-0.000514738j -0.00109086-0.0023394j 0.00138491-0.0009726j 0.000981596+0.000562872j -0.000770519-0.00173193j 0.00229814+0.00453309j -0.000495004+0.00111062j -0.0018639+0.000720048j 0.00167848+0.00145591j -0.00363737-0.00452308j 0.00273387+0.00158185j -0.00150886+0.00245644j 0.00304533-0.00357132j -0.00136943-0.00113232j 0.00113851-0.00159529j -0.0012465-0.00148732j 0.000238844-0.000193335j 0.00211263-0.000297003j 0.00138552+0.000957679j 0.00100094-0.00221191j 0.00096979+0.00172745j 0.00126494+0.00217322j 7.47587e-05+0.00231242j 6.49541e-05+0.00167565j -0.00157481-0.00220947j -0.000147328+0.00168699j -0.00386308-0.00126435j 0.0002472-0.00355369j -0.00335261+0.000613027j -0.0052525-0.00121541j -0.00129111+0.00485038j 
0.00277532+0.0148912j -0.0134129+0.00257327j 0.00456791-0.00875083j -0.00137227+0.0107061j -0.0143794-0.00159532j -0.00292357+0.00133409j 0.00365408-0.00584725j 0.00762901+0.00163009j -0.00411526+0.000309721j -0.00534252-0.000991349j 0.0063796-0.00634895j -0.000766873-0.00315298j -0.00235411-0.0012204j -0.00734321-0.00685074j 0.000252109+0.00693959j -0.00444594+0.000218171j 0.00408089+0.00143127j -0.00513418-0.00234471j -0.00473304-0.00891876j -0.00358047+0.00128211j 0.00244429-0.000639655j 0.00398607-0.0100947j 0.000646174-0.000108823j 0.00146655+0.000501696j -0.00303108-0.00153612j 0.00586509-0.00586688j 0.00080913+0.0023133j -0.00253826+0.00527553j 0.00039638-0.00196829j 0.000657301-0.00196924j -0.00541372-0.00140744j -0.000500783+0.000519733j -0.00345473+0.00249287j -0.00447599-0.00426159j 0.00553248+0.00901167j -0.000372042-6.07072e-05j 0.00560266+0.00149221j -0.00137262+0.00236219j 0.002795+0.000424151j 0.000628532+0.000944749j 0.00391324-0.004916j 0.0045736-0.000562691j -0.00505398+0.00870509j -0.000415077+0.000277196j 0.00145115+0.000614054j -0.00267908-0.00211561j -0.00504118+0.00207043j 0.00382089-0.00174342j 0.00900479+0.00833524j -0.00698246+0.000183533j 0.00104213-0.00367313j -0.00097059+0.00616414j -0.00481839-0.00553911j -0.00437865+0.00152225j 0.0176176-0.00558844j -0.0054524-0.0173074j 
