0.0172166-0.00652415j -0.00688599-0.0106353j 0.0128778+0.0324166j 0.0341581-0.0148514j -0.0167983-0.00902117j -0.0614162+0.0183851j 0.0274596-0.0161005j -0.0207124-0.00989874j -0.0290552-0.0487581j -0.0284925+0.0310135j -0.00249248-0.00875729j 0.0286748-0.0324933j -0.0129593+0.0256342j -0.0281977+0.028446j 0.0331738+0.000911149j 0.000423144-0.0521732j -0.013214-0.0737301j 0.0318756+0.144302j -0.0572859+0.00895388j 0.0207199+0.0474267j -0.153232+0.016528j -0.0138219+0.00918673j 0.0143745-0.0391821j -0.016268+0.111689j -0.0415075-0.0397042j -0.0233873-0.0237673j 0.00586114+0.0376912j 0.0026907-0.040198j 0.0168292-0.0264701j -0.011978-0.00545147j 0.00734564-0.00317205j -0.059836-0.023375j 0.0271377-0.0462984j -0.0163496+0.00800963j -0.028014+0.00766324j -0.0242423+0.0055715j 0.0210989+0.0117005j -0.0228633+0.0232821j -0.00850268-0.00756521j 0.00937911+0.0098895j 0.0363706-0.00493627j 0.0127838-0.0246134j -0.00387439-0.0376816j 0.0339076-0.0482224j -0.048828-0.0302161j 0.0141942+0.00650088j -0.0154637-0.025203j 0.0118079+0.0123798j -0.0154098-0.00254681j -0.0266677-0.00375844j 0.0294215-0.0319128j 0.000618004-0.00646922j -0.0149763+0.0479253j 0.032955-0.00789555j -0.0269165+0.0112442j 0.000205783-0.00919532j 0.00244647-0.0206997j -0.00876061+0.00337042j -0.00339109-0.00225191j 0.00629651-0.0195839j 0.0205264+0.00405004j -0.00423465+0.000895985j -0.00438278-0.0193794j -0.00584139-0.0154717j 0.0291699+0.000510377j -5.76755e-05+0.00163616j 0.00576276-0.00768189j -0.0135958+0.00561496j -0.00267896+0.00941377j 0.00665471-0.0102734j 0.00623731+0.00676482j 0.00664946+0.00958576j 0.00813155-0.00148821j 0.00923433+0.00804982j 0.00945557-0.0142654j -0.0107062+0.00262614j -0.000475289+0.00510355j -0.0202311+0.0101864j 0.00638672-0.00419003j 0.00272245-0.00187859j -0.00664396-0.00812804j 0.00104145+0.00686892j 0.00259686+0.0066224j 0.00455969+0.00752542j 0.00198817+0.00705603j 0.00112368-0.0171429j 0.0260022-0.0179704j -0.0234393+0.00432457j -0.00999353+0.024623j -0.0269587+0.0276998j 0.00208583+0.0320247j 0.0223993+0.0272954j -0.016869+0.013514j 0.00455031-0.0721645j 0.0604226-0.00764788j 
-0.0109106+0.00402348j -0.0232024+0.0274515j -0.0109976+0.0163315j 0.0313935-0.0131682j 0.0277836-0.0380927j 0.0336935-0.0223492j 0.0807008-0.0562801j 0.00513621+0.0400224j -0.0222641+0.0907542j 0.0572238+0.103674j -0.0762391+0.0580194j -0.040541-0.0774179j 0.104137+0.0190561j -0.00472854-0.00573371j -0.080121-0.112631j 0.0716696+0.0620068j 0.0389184-0.0474932j -0.0413856+0.00632463j -0.0616673-0.041854j 0.0159129+0.0568264j 0.00835817+0.0171545j -0.0230035+0.00978238j -0.0366956-0.0366616j -0.00364335-0.0414052j -0.0250084-0.0478505j -0.0280648+0.0127035j 0.0229952-0.0596185j -0.0542941+0.0128035j 0.00647861-0.0536283j 0.0137634-0.0340207j -0.00305573+0.00510527j -0.0505553-0.13366j -0.00736772-0.0486687j 0.00310151+0.00164924j -0.00564155-0.0161076j 0.0084249-0.00452044j -0.00748426+0.028419j 0.00683453-0.00436075j 0.00442773+0.0110272j -0.0193127-0.00411231j -0.0181869-0.0117881j -0.00123922+0.00859431j -0.00602977-0.0328919j -0.00513875+0.00242674j -0.0135898-0.00748048j 0.00316189-0.00498888j -0.0181273+0.0133386j 0.0126938-0.00561825j -0.00690556-0.00420336j -0.0120497-0.0118467j 0.00900403-0.00258288j -0.0104649+0.00463981j -0.0066392+0.00212955j -0.00934526-0.0045279j -0.0154485-0.0101805j -0.00184979-0.0106911j -0.00317397-0.00301584j 0.0315671-0.00811434j -0.00712375-0.0184422j 0.00206389-3.55266e-05j 0.0195284-0.00494033j -0.030886+0.0183734j 0.00929794+0.00784103j -0.0244189+0.00449569j 0.014+0.00586802j 0.00793922-0.00613061j 0.0153742-0.0103648j 0.00426975-0.005028j 0.0145794-0.00561197j 0.00241885+0.013909j 0.012066-0.00148324j -0.00347717+0.000602441j -0.00190999+0.0107139j 0.0187271-0.00698067j 0.0102276+0.00632984j -0.00477087-0.00165024j -0.00361681-0.00897343j -0.00793259+0.00762587j -0.00718997-0.00676805j -0.00567832-0.00312893j -0.00921573+0.00613002j 0.0114205-0.0133213j -0.00375513+0.00290366j 0.000240656-0.00446442j -0.000822039+0.00681353j 0.0015543-0.00129659j 0.000337031+0.00645597j -0.00564871-0.00814354j -0.000194064-0.00345341j 0.00426934+0.00284319j 0.00534982-0.00772055j -0.00589587+0.000123878j -0.0200483+0.00993837j -0.0142114+0.00657975j 0.0101407+0.000719226j 
0.0118987-0.00325177j 0.0207809+0.0122554j 0.0154417+0.0268927j 0.0368793+0.00501825j 0.000534943-0.0572415j 0.0077608+0.0318273j -0.0846415+0.0152569j -0.00917928+0.001207j 0.00485695+0.0307195j -0.0702425+0.0137885j 0.0511986+0.155299j 0.033105-0.0625949j -0.0719803-0.0529891j 0.0329582+0.0567731j 0.0746397+0.00296104j -0.0900753-0.0346041j -0.0207835-0.0301674j 0.0304467-0.0500603j 0.0232697+0.0139898j 0.0211673+0.00953603j -0.0351355+0.000709805j -0.0037735-0.0471376j 0.00753278-0.00428263j 0.0048104-0.0246725j 0.0465293-0.0099413j -0.00269552-0.0330332j 0.0266835-0.00281001j 0.0204862+0.0362626j 0.0155293+0.0453721j 0.052744-0.000484214j 0.0556936-0.00525806j 0.128567-0.00658137j -0.027473+0.0175177j -0.0102781-0.0110343j -0.00165419+0.0026068j 0.00898534-0.0121032j 0.00182773+0.00775821j 0.00464932+0.0051979j -0.00616306-0.0344678j -0.0195718-0.00459235j -0.0118793-0.00323606j -0.0081048-0.0113181j 0.0280203-0.000668765j 0.00469039+0.00219909j 0.00348299-0.00769149j 0.0147957+0.0279877j 0.0142893-0.0204607j -0.0109054-0.00653852j -0.0172321+0.00690665j 0.0081771+0.00280606j 0.00635052+0.0211066j -0.00820628-0.00538345j -0.00459279-0.00553081j -0.00347109+0.00415138j -0.00315345+0.000807687j 0.009442-0.00461338j -0.0181606-0.00471246j 0.00824906+0.00919635j -0.0166697-0.00667755j -0.0138542+0.00285473j -0.00933037+0.0179502j 0.018453-0.0220678j -0.00290958-0.00331746j -0.0363097-0.0057609j 0.0195038-0.0048095j 0.00677117-0.012594j -0.0177572+0.0184983j -0.0103765+0.000526271j -0.0186719-0.0042479j 0.00693202+0.00570119j -0.000253622+0.00145021j -0.00623196-0.0024576j -0.0122487+0.0114701j 0.00955357-0.00150894j 0.0130436+0.00116044j -0.0102371+0.00465089j -0.00294984-0.00675236j -0.0152608+0.00665102j 0.012826-0.0160666j 0.0105909+0.001868j 0.00791158-0.00722776j -0.0131081+0.00314789j 0.00700861-0.00512321j 0.00192819+0.00569723j 0.0052038-0.000767733j -0.0046221-0.0100749j 0.00772619+0.00641082j 0.00713274-0.00145904j -0.00507162+0.00758558j 0.00578543+0.00315699j -0.000432035-0.00628551j -0.00669059+0.00799234j -0.000565431-0.00192485j -0.0017694+0.00123248j 0.00862124+0.00385624j 
0.0141439+0.0225181j -0.0338249+0.0129871j 0.0282919+0.0645162j -0.0162329-0.035452j -0.0329004-0.0390323j 0.0769627+0.00235468j 0.0374691-0.029456j 0.0807584+0.0345234j -0.00688459+0.0197373j -0.120602+0.0231638j 0.109704+0.128595j -0.0775406-0.059213j -0.0457902-0.0459425j 0.0218792+0.02106j -0.063885-0.0410851j -0.0264426-0.0187431j 0.086747+0.00798973j 0.00287465+0.00182809j 0.0982399+0.0516662j -0.013962+0.0127466j -0.0423409-0.0281806j -0.000545537-0.0183731j 0.0199525-0.0252771j -0.0165841-0.0637552j -0.0445981-0.01956j -0.0384005+0.0132695j 0.0214604+0.00761614j -0.0221017-0.0300126j -0.0232833-2.2717e-05j 0.00334971+0.0344107j -0.0233114-0.0023331j -0.0247746-0.0146284j -0.0650879-0.0240288j 0.00924996-0.00383359j 0.0192951-0.0193372j 0.00545077+0.00509636j 0.00627872+0.0518231j 0.0289753-0.00199084j 0.0234161-0.016795j -0.00962587-0.000262208j 0.0186805-0.0164548j 0.00434663+0.0158758j -0.0302876-0.00141942j -0.00338659+2.0914e-05j -0.00435705+0.00424268j -0.00342033+0.0110825j 0.00832571-0.00900879j -0.0131813+0.0010058j 0.00592338+0.00766644j -0.00323138+0.0036405j -0.00399156+0.00492755j -0.00302791+0.000721869j -0.00239026-0.00128036j -0.00250678-0.0135578j -0.00144278+0.00122363j -0.00283699-0.00686344j 0.0104178-0.00770204j 0.00741005+0.00703448j 0.00796348-0.00435267j -0.00370628-0.00193631j -0.0177204+0.00987686j 0.029465-0.00556479j -0.00250416+0.00588559j 0.0108294-0.0239391j -0.00838163+0.0147441j 0.00987279-0.000354691j -0.0358953+0.00960892j -0.01114+0.00532941j -0.0083196+0.00144988j 0.00856748+0.00634213j -0.0171598+0.0130469j 0.00946937+0.00482025j 0.019478-0.000508756j -0.00105353+0.00257623j -0.0193957+0.0143444j 0.0145276-0.0109792j -0.00714877+0.00234959j 0.00151481-0.00280868j 0.00893079+0.00406946j -0.0102427+0.00869168j -0.0108863+0.0137042j -0.00424968-0.00518827j 0.00231732-0.0118724j -0.000200122-0.00886679j -0.000578964+0.0017682j -0.00722479+0.00903891j 0.00933249-0.00482366j 0.00265285-0.00268059j 0.0016549-0.000679415j 0.0119961-0.00906089j 0.000715158+0.00240348j -0.00406819-0.0040596j 2.8804e-05-0.00769306j -0.00768241-0.00537982j -0.00623916+0.00770444j 
-0.00873152-0.0331463j 0.0342783+0.0284761j 0.0156162-0.0435665j 0.0821249+0.0132854j 0.00829256+0.00429963j -0.0176124-0.0421947j -0.033198-0.123189j 0.0946337+0.00547514j 0.024541+0.0309526j -0.0671929-0.0398977j -0.135482-0.0576703j -0.0085691+0.0108366j 0.0419353-0.0143605j -0.00355942-0.00266874j -0.0901007-0.0162385j -0.0419809-0.0251353j 0.102128+0.0153015j 0.122249+0.0873205j 0.10913+0.0687457j -0.00481667+0.00160984j -0.0201651-0.027298j 0.0317044+0.043767j -0.0519595-0.0103075j -0.0947854-0.0630954j 0.00662523+0.00358635j 0.0470281+0.0474461j -0.0214933-0.0424069j -0.000428356+0.00497227j -0.022276-0.0569181j 0.0104944-0.0346308j -0.00334723-0.0207451j 0.057287-0.0357339j -0.0289689-0.0542312j 0.00506246+0.0159672j -0.0311572-5.46521e-05j -0.0148442-0.000109311j 0.013914+0.0195083j -0.0120716+0.0112275j 0.0113696+0.0346473j 0.0170959+0.0216936j -0.0236208-0.00329265j 0.0206804-0.010759j 0.0335606+0.0144546j -0.0111608-0.00779025j 0.0101915-0.00206205j -0.0162609-0.0236432j -0.00743188+0.011943j 0.00562305+0.0234248j -0.00776955+0.0104136j -0.00159317+0.0200477j 0.00253908+0.00619457j -0.00101798+0.0326819j -0.00665163+0.00211181j 0.000428708-0.0263429j -0.0159915-0.000156703j 0.0151312+0.00209954j -0.0189413+0.00959814j 0.0128109-0.0194063j -0.00531847-0.00997622j -0.0035634+0.00399231j -0.00514902-0.0165982j -0.00239234-0.00472829j 0.0112506-0.00897572j 0.000892115-0.0118449j -0.00589829-0.0156789j 0.00287673+0.00527787j -0.00213524-0.000338483j -0.00875725-0.00477014j 0.00292065-0.00242594j -0.00526681-0.0102509j 0.00185388-0.00571082j 0.0135827-0.0185848j 0.0101999-0.0189966j 0.00155676+0.0018164j -0.014523+0.00441768j 0.0196628-0.00358483j 0.00755231-0.00566295j -0.00233649+0.00143739j 0.0228257-0.00393084j -0.0208772+0.00231523j -0.00893916-0.00690949j -0.00153042-0.00368357j -0.00354614+0.0111457j 0.00189098+0.00569448j 0.00067344+0.00477176j 0.0020468-0.00545404j 0.014724-0.00101369j -0.0169555-0.00275607j -0.0113354+0.00145792j -0.00742835+0.0103432j -0.00743097-0.00617353j -0.0167661+0.00311716j 0.00171271+0.00834296j 0.00674935+0.00869384j -0.00668418-0.00477886j 
0.0149246-0.0369252j 0.0147603+0.0474104j -0.0800378+0.0897566j -0.000294565-0.0314878j -0.0427463-0.0284795j -0.0592689-0.102097j -0.0239307-0.148755j -0.0667521+0.068102j 0.0336587-0.0399454j 0.0353701+0.147435j -0.0840427+0.172217j 0.0191488-0.0764572j 0.0236479-0.0322301j 0.00672191-0.0351522j 0.0812629-0.00826751j -0.0118417+0.0137991j -0.0293023-0.0714411j 0.0195278-0.039233j -0.0401729-0.0281848j -0.00334692+0.0632521j 0.0192045-0.0192578j 0.00573626-0.023111j 0.00570546-0.0590211j 0.046384-0.040596j 0.0143378+0.0387039j 0.0212391+0.115786j -0.0273455-0.0802814j 0.0417173-0.0269722j -0.00499031+0.00407739j -0.00090744-0.012997j 0.0321683+0.00963876j 0.0957223-0.172943j -0.012993+0.0512702j 0.00123538-0.0025728j -0.0109522+0.0307909j -0.00576775-0.0169854j -0.0331207+0.0218149j -0.00474067-0.0150092j 0.0221035-0.0451166j 0.0088787+0.0114345j 0.0142629-0.0262659j 0.00745711+0.0171073j 0.00773455-0.00423589j 0.00615687-0.0311593j 0.0107211+0.0103038j -0.00730772+0.0125066j 0.00450737-0.0129177j -0.00858919-0.00294366j 0.0172884-0.0101922j 0.0114767-0.0197235j -0.0121906-0.000373892j 0.020262-0.0264469j -0.00281477+0.00527826j 0.00195575-0.00513233j 0.0173605-0.0119954j -0.00357694-0.0138366j 0.0127118-0.0149003j -0.0182219-0.00279236j 0.0114445+0.00738291j 0.0158479-0.0122835j -0.00949691+0.00492015j 0.0118375+0.000748195j -0.00340942+0.00145226j 0.0128522-0.00613296j -0.006114+0.00449583j -0.0122477-0.0124874j 0.00787017-0.010472j 0.0142123-0.0194444j 0.0065357-0.0206736j -0.00619956+0.00113287j -0.00503376-0.00411761j 0.000247033+0.00931607j -0.0110605+0.0137525j -0.00718384-0.00768613j -0.0061671+0.0149593j 0.000539561+0.00990439j 0.000619776+0.00887376j 0.00797592-0.000100501j -0.000940541+0.00120258j 0.00323565+0.00739124j 0.00925236-0.00250668j -0.00829113+0.0146058j 0.00521618+0.00817058j -0.00161029-0.004183j 0.00354827+0.00493656j 0.00209428+0.00165386j 0.0024992-0.0108254j -0.00278788-0.0045152j 0.00764563-0.010751j -0.000555909+0.0040469j -0.00612732+0.00227497j 0.0125166-0.0142979j 0.0257911-0.00985079j 0.0160927-0.000990839j -0.0070676-0.00790499j 
0.0134169-0.015613j 0.000872623+0.051187j 0.101083-0.0375618j 0.00688766+0.043281j -0.0875184-0.0354537j 0.0211822-0.100756j 0.0174333-0.111076j -0.0333982-0.0371753j 0.0213011+0.0604028j 0.0263801+0.0651892j 0.101654-0.0227309j -0.0990649-0.0256024j -0.00260581+0.0162536j 0.0392839+0.011425j 0.0390024+0.0445112j -0.0306278-0.0220367j -0.0214649-0.0485533j -0.0566577+0.0560854j -0.0187605-0.0364723j 0.0177304+0.0227198j -0.00544462+0.00897877j -0.0723565-0.0174977j -0.0253006-0.0166661j -0.0227323+0.0323136j -0.00505981+0.00288658j -0.00279697+0.0183727j -0.0113741-0.0474357j 0.0221491+0.0622682j 0.0695519-0.0235064j 0.0136108+0.011323j 0.0232161+0.0301185j 0.0998926+0.0459263j 0.0265145-0.0681772j -0.00787236+0.0176326j -0.00194198+0.0218849j -0.011941+0.0215776j -0.0021832-0.0155928j 0.00116852+0.00644653j -0.0121392+0.00291767j 0.0130048-0.00680389j -0.0060959+0.0131336j 0.0225253-0.0085788j 0.00356003-0.0230859j -0.00120376+0.0131686j -0.000711692+0.0236071j 0.00390601-0.00478706j -0.0203934+0.0284844j 0.00349774+0.00184629j -0.0140456-0.0114745j 0.00282103+0.00894165j 0.00518429-0.0165397j -0.013517+0.0101675j -0.000707269-0.00523226j -0.00325379+0.0040535j 0.00625705+0.00823738j 0.00941368-0.000285979j -0.0110945+0.0186313j 0.00084402+0.000188743j -0.0150187-0.0114434j -0.00794106+0.00758072j 0.00869224-3.43185e-05j 0.00372369-0.0175426j 0.0103524+0.00286088j 0.0050665+0.0159102j 0.00695736+0.00387648j 0.00374432-0.00753455j -0.0217323+0.00696887j 0.00761241-0.00512495j -0.00784428+0.00699564j -0.00656567-0.00739825j -0.00820814+0.00483323j -0.00112696-0.00148298j -0.00994088-0.0132948j -0.0126575+0.00153723j 0.00468294+0.00397343j -0.00698919-0.00626183j -0.00168836+0.012197j 0.00724004+0.000974321j -0.00273031+0.00198566j 0.00872261-0.00438064j -0.000752635+0.00588464j 0.0129972-0.00629806j -0.00431097+0.00951105j 0.000484309-0.00318747j -0.00480483+0.00766789j -0.00354222+0.00807802j -0.00925868-0.00102601j 0.0124966-0.00821361j -0.00361553-0.0102392j -0.00996767-0.00187162j 0.0117604-0.00589685j 4.48663e-05-0.0107488j -0.0126135+0.013078j -0.00674474+0.00770333j 0.00808636-0.0073188j 
-0.0550774-0.0368754j -0.0201019-0.0644913j -0.0441514-0.0477281j -0.049807-0.0110396j 0.100058+0.127788j 0.0166447+0.0370461j -0.0327802+0.00592123j -0.0319816+0.00467474j -0.114213-0.14929j -0.0697585-0.0570858j -0.0440847-0.021544j 0.0422799+0.0725213j -0.0200463-0.022146j 0.00938349-0.0347374j 0.0627378+0.0278697j -0.00802396+0.00296511j 0.0395561+0.0386512j -0.00160623-0.0149871j -0.0097058+0.00427362j -0.0179512-0.00981278j -0.0567972-0.0331781j 0.0347621+0.0479187j 0.0166797+9.43811e-05j 0.0609833+0.0347051j -0.0162333+0.0148136j 0.023658+0.0277885j 0.0339974+0.0366755j -0.0694752-0.120937j -0.00444756+0.0219906j 0.0499097+0.0128016j -0.0115824-0.020101j 0.104644-0.0104294j -0.0435348+0.0387409j 0.00110993+0.00020073j -0.0210036+0.0141375j 0.0141317+0.0336375j 0.0126674+0.0110783j 1.50247e-05+0.0217581j -0.00875889-0.0178054j 0.0142652-0.0369993j -0.00985106-0.000614633j -0.0071129+0.00751814j 0.00727154-0.0079489j -0.0190099+0.0223385j 0.0311999-0.0269699j 0.00841447+0.0141573j 0.00368063-0.0100156j 0.00405931+0.00540669j -0.000708004+5.59908e-05j 0.00289666-0.00837765j -0.00424298+0.00217165j -0.0156467+0.00120825j 0.0131632-0.0117709j -0.0051579+0.013013j -0.0124855-0.0118412j 0.0109589+0.00645462j -0.00543309+0.00295256j 0.019529+0.0150357j -0.0167981-0.00973271j -2.48861e-05+0.00676908j -0.00169008-0.00994919j -0.0182606+0.000770814j 0.00723103+0.00241387j -0.0207487-0.00573119j -0.00268177-0.00701229j 0.021411+0.0154258j -0.0202484+0.00436475j -0.00615716-0.0154854j 0.000986048+0.00760257j -0.0074672-0.00568154j 0.000494179+0.00691005j -0.0114272-0.00158169j -0.0116138+0.0099341j 0.00564404+0.00520101j 0.00407082-0.00736469j -0.00900218+0.01129j -0.00617435-0.00245704j 0.00185079-0.00754851j -0.0101266+0.00863092j 0.0111546+0.00445156j -0.0111216-0.00652175j 0.00872519+0.00551385j 0.00330587-0.0231127j 0.00500775+0.00428312j 0.00161931-0.0075655j -0.00801318-0.00261407j -0.0103899+0.00121204j 0.00395704+0.00103606j 0.00409566+0.00350284j 0.0158028-0.00435236j 0.00342346+0.00417944j -0.0147503-0.00157239j -0.00573078-0.0130267j -0.010442-0.0118125j -0.00939564+0.00399174j 
0.0190714-0.0390447j 0.0205594-0.00245435j -0.00803688-0.0107584j -0.013452+0.0624663j -0.0386433+0.0855785j -0.0277985-0.0440201j -0.108449-0.104981j -0.0224152-0.0363517j 0.113823-0.0693307j -0.0303672-0.0120085j 0.0850559-0.0505261j 0.0427665+0.0789346j -0.0537194-0.00691399j 0.0636691+0.0141928j -0.0414771+0.0378154j -0.000622251-0.0457962j -0.0419915-0.0215963j 0.020931+0.00447587j 0.0165344+0.0147171j 0.0417751+0.00329642j 0.0156358+0.00596106j 0.0259555-0.0214028j -0.00284426-0.0604518j -0.0358191-0.0628236j -0.00425304+0.0284425j 0.0178624+0.0633475j -0.0309495-0.0633472j 0.00977807-0.046114j -0.0305931+0.0824035j -0.0120545-0.0190347j 0.00189206-0.0110798j -0.0902495+0.00210497j -0.0362252+0.0981336j 0.00279444-0.00239613j 0.0100071+0.0235804j -0.00563083+0.00341221j 0.0102264-0.0104365j 0.0114105+0.00406689j 0.00937327-0.0513012j -0.00805485-0.00841511j -0.00581257-0.0461032j -0.0195367+0.0128668j -0.015228+0.0446683j -0.00547755+0.0185793j 0.011849-0.0351486j 0.00149887+0.0219425j 0.003856-0.0472918j 0.0116564+0.0155769j -0.00755238+0.0117306j -6.95985e-05-0.00982202j 0.00227347+0.0254786j 0.00856266-0.0189101j -0.0001295-0.00453171j -0.000863713+0.00980699j 0.00129154-0.000366322j -0.0110713-0.0133575j 0.0163796-0.0340694j -0.00218637+0.02058j 0.00122666+0.00780645j -0.00542178+0.032772j 0.00665281+0.0203908j -0.0147136-0.0133482j 0.0049303-0.00622461j -0.0137054+0.0170419j 0.0137073+0.0128284j -0.000856273+0.0111273j -0.000392503+0.00512945j -0.00360204-0.0111218j -0.00351953-0.00357699j 0.00374427-0.00594145j 0.0118572+0.00708722j 0.00887899-0.00591044j 5.41437e-05+0.00604573j 0.00542897+0.0052547j 0.00751325+0.0138235j 0.00122977+0.00569566j 0.00938538-0.00184919j -0.00298266+0.000396922j 0.0077123-0.00210218j -0.0110401+0.0111638j 0.0050041-0.00895994j -0.00430908+0.0155541j 0.00642895-0.0121452j 0.00175857+0.00745353j 0.00445319-0.00373869j 0.0010252-0.00173279j 0.00204346-0.012822j -0.00340148+0.00198528j -0.0098065+0.00078329j -0.000531366-0.00995962j -0.00916211+0.000426228j -0.00350057-0.00516538j 0.000335268-0.015275j 0.00713629-0.00813763j 0.00581081+0.00730856j 
0.000932951+0.0969015j -0.0534568-0.0149478j -0.0119609+0.0695538j -0.0153173-0.00114537j 0.0312286-0.179332j 0.0522926+0.0395016j 0.0929043+0.164503j -0.0707116-0.0692883j 0.0319976+0.138929j -0.0420714+0.0567455j -0.0265403+0.022931j 0.117809-0.0397761j -0.00728636+0.0342883j 0.00817337+0.0602812j -0.0150566-0.0182956j 0.0068483-0.018885j -0.0190449-0.021871j -0.00741032-0.0706084j 0.0155932+0.0255825j -0.0213307-0.0373584j 0.0428858+0.0631778j -0.00271023-0.0427258j 0.00886312-0.00919596j -0.036953-0.0408244j -0.0214647-0.00919887j -0.0430662-0.0879124j 0.0223852+0.0613639j -0.0167364+0.0824798j 0.0252971+0.0237823j -0.0104169+0.0097182j -0.0465684-0.00686377j -0.0622857+0.0157155j 0.0203861+0.0626081j -0.00901017-0.0133605j -0.0349568-0.0241868j -0.0248625-0.0394899j 0.00241768-0.0198438j -0.00531242-0.0100643j 0.0152814+0.0431116j -0.00788101+0.00679668j -0.00638617-0.00444008j 0.00273431-0.00397566j 0.0149684-0.0270903j -0.00963038+0.0200405j -0.0111534-0.00358755j -0.00240463-0.00654605j -0.0109557-0.00332002j 0.0114115-0.00350547j 0.000603982-0.00508517j 0.000450868-0.00229734j 0.00763139+0.00951261j 0.00212175-8.51191e-05j 0.00215216-0.021998j 0.00913546+0.0187215j -0.0196316+0.0166067j 0.0131161-0.0171104j -0.00828127+0.00639983j 0.0140736+0.00385102j -0.0150432+0.0305395j -0.00482214+0.00689887j 0.00470502+0.00671625j -0.000891092+0.000719518j 0.0085512+0.00107955j -0.0192793+0.00573206j 0.0145192+0.0055324j 0.0129778-0.00426014j 0.00425435-0.00758263j 0.00720726+0.0181339j 0.00904938-0.00285794j -0.00141985-0.00415474j 0.012327-0.0112663j 0.00452405+0.0071028j -0.00194693-0.013962j 0.00685507-0.00732515j -0.00120101-0.00176516j -0.00243294-0.00621104j -0.00904621+0.000825173j -0.0040448+0.00725654j 0.00841925+0.00358909j -0.00314933-0.00511798j 0.00792219+0.00467725j 0.00803346-0.0037389j -0.00833537-0.00286553j 0.00295567+0.00321155j -0.00361326+0.000868387j -0.00470951-0.00511336j -0.00302772+0.00518395j 0.00791673+0.0003309j -0.00479078+0.0126659j -0.0167483-0.0124016j 0.00777577-0.00510837j 0.00659667+0.0195186j -0.0233334+0.0029244j -0.00946313-0.000547852j 0.0204012+0.00699595j 
0.013792-0.00274557j 0.0188719-0.0137209j -0.0147473+0.0512387j -0.00136459-0.0230119j 0.0105407+0.00906979j -0.0178485+0.0824077j -0.0489438+0.0490044j 0.04756+0.0495794j 0.01196+0.00242106j -0.0794932-0.0520817j -0.0244455+0.104187j 0.0140362+0.0144159j -0.0102802-0.0415168j -0.0153505-0.00983183j -0.00820927-0.0824519j -0.0190839+0.0375585j 0.0154041+0.0169458j 0.0522448-0.0533186j 0.00658011+0.0537658j 0.0200842-0.0212132j 0.0100499-0.00186314j 0.0215074+0.0115128j -0.0159111+0.00132739j 0.00855871-0.0292016j 0.0050905-0.0263475j -0.00244107-0.0185741j -0.0087397+0.0194529j 0.0274695-0.0312698j -0.00528698-0.0703159j 0.0219838-0.0177661j 0.0263091-0.0686365j 0.045889-0.255709j -0.00903929+0.0234324j -0.00594604-0.00404942j 0.00122045+0.0172299j 0.00189051-0.0199925j -0.025333+0.0297417j -0.00658362-0.0225572j -0.0165748-0.0126957j -0.0144757-0.00834504j 0.00669365-0.0175395j -0.0121876-0.00583249j -0.028999-0.0110148j 0.0159062-0.0203243j -0.0178723-0.00439797j 0.00476694+0.0063528j 0.00789968-0.00483291j -0.0057243+0.0157761j 0.00276402+0.0269181j 0.0043439-0.00227091j 0.0194158+0.011496j 0.0025311-0.0122352j -0.0310415+0.00482754j -0.00994358+0.00146678j 0.00703544-0.0272358j -0.00108824+0.000907561j 0.00194138-0.00670512j -0.0226811+0.0259344j 0.0236855-0.0105305j 0.00804417+0.00475698j -0.0102009+0.011487j -0.0079881-0.00483675j -0.0183419+0.00793352j 0.0419674+0.0105547j -0.0407131+0.0117984j -0.00686859+0.0150838j 0.0104673-0.0047852j 0.00437066-0.00111514j 0.00459532+0.00571772j -0.0117897+0.00421187j -0.0170494+0.00459324j -0.00787958-0.00131888j -0.00545705+0.0046433j -0.0126255+0.00569698j -0.00634307+0.00785173j 0.00483993-0.0202543j -0.00999423+0.00475919j 0.00162361-0.00402532j -0.000484444-0.00233874j -0.0120216+0.00567444j -0.00666197+0.00963829j 0.00552644+0.00205114j -0.00353356-0.00316238j -0.000151322-0.0115887j -0.0053281-0.00372613j 0.00493519+0.0152567j 0.011703-0.0159128j 0.00125696+0.000421087j -0.00281257-0.0054549j -0.0020969-0.00921548j 0.00545366+0.0128992j 0.00613597-0.0085404j 0.0156325-0.0107517j 0.0137756-0.00939308j -0.00163911+0.0014229j 
