-0.131323-4.38885e-16j -0.0801928-0.00707183j 0.00527348+0.00426445j 0.00288341-0.00272133j -0.15746+0.00234935j -0.227144-0.00134195j 0.113351+0.00584386j 0.0797473-0.00405616j -0.0310991+0.0020151j -0.396392-0.00379413j -0.0159085+0.000509999j 0.0997554-0.0110105j -0.0848565-0.0106562j 0.0342704+0.00695016j 0.0272121+0.0183509j -0.0166329-0.000445137j 0.0167713+0.0304196j 0.0564868-0.0259497j -0.0199937+0.0119747j 0.019205+0.0134026j -0.0444421+0.0126485j 0.0282555-0.00493676j 0.0438297-0.021281j -0.00707869+0.0275423j 0.0431514-0.018494j 0.0294489-0.00608549j -0.0175095+0.00199282j -0.0764162+0.0178339j 0.0357379+0.0240485j 0.0457793+0.00693535j -0.00524704-0.00182148j 0.00607681+0.0255013j -0.00678408+0.0114611j -0.023464+0.0307563j -0.00195365-0.0348025j -0.00343261-0.0129875j -0.0317042+0.0102907j 0.0470199+0.0151798j -0.0110832-0.00723585j 0.0161884-0.00350093j -0.0174815-0.021166j -0.00030833+0.0417108j -0.00121902+0.0531873j 0.0238588-0.00574695j -0.0360759-0.0321312j -0.0190298+0.0114074j -0.0111659+0.0729514j 0.00112247-0.0377989j 0.0815921+0.00466767j -0.00494966+0.00823363j -0.00690235-0.00241955j -0.0107274-6.16389e-05j 0.00554836-0.00610701j -0.00142031+0.00376677j 0.0176471+0.00771918j 0.003065-0.015587j 0.0145527-0.00247056j -0.000766916+0.0118851j 0.0105681+0.000465372j 0.00121385+0.0383067j -0.00979036-0.0323137j 0.00709576-0.00717593j 0.0147227-0.0168314j 0.00952917-0.00510418j 0.0298929-0.00725987j -0.0125022+0.00372794j -0.00972883-0.0307161j 0.000181446-7.26381e-05j -0.0205466+0.00421706j 0.0241043-0.00451305j 0.0423651-0.00111145j 0.00570293+0.0597031j 0.00453137-0.0127371j -0.00177369+0.0045304j -0.0506333+0.0383672j 0.0207164+0.0202594j -0.0272318-0.0120305j 0.00724433-0.0254809j -0.00531877-0.00654524j -0.00586483+0.0171313j -0.00814851+0.00833454j 0.00710707-0.0174155j 0.000761689+0.00320309j 0.00558959-0.0166609j -0.00530831+0.0217564j -0.00815018+0.0155081j -0.00677514+0.00914557j -0.0158488+0.0262499j -0.00395263-0.00142253j 0.0177035+0.0137489j 0.0325559+0.0400312j 0.0457675+0.00983306j -0.0301206+0.00665171j -0.008889+0.00895567j -0.0265071-0.00856314j 
-0.00530831-0.0217564j -0.00833428+0.012691j 0.00154774-0.00479908j 0.00193798+0.000819074j -0.00758569-0.0111619j 0.00641027+0.00813531j 0.00268299-0.000339992j -0.00163733+0.00567528j -0.00286417-0.00543103j -0.00319648+0.00359968j -0.00672448-0.0561808j -0.0215431-0.0138941j -0.00357553-0.02848j 0.0103379-7.17616e-05j -0.00397801+0.00964369j -0.00791959+0.00549221j -0.00507722+0.00577041j 0.0110478+0.00552092j 0.00986855-0.00787935j 0.0221866-0.00899467j 0.00545498-0.011083j -0.0109009+0.00689887j 0.00887612+0.00200661j 0.00541819+0.000318775j -0.00537383+0.0161233j -0.0163065-0.00717649j -0.0146975+0.00479694j 0.00976305+0.00716251j 0.00655027+0.00691334j 0.0192374+0.000459732j -0.0361467-0.085632j -0.0161294-0.0112758j -0.0272022+0.0224901j 0.0224659-0.0270988j 0.0106933+0.00436321j -0.0122322-0.0202221j 0.01518-0.0121857j -0.012549+0.0217743j 0.00167836-0.0172522j 0.000957728+0.0119232j 0.00391919-0.0113382j -0.00960643-0.00515768j -0.0218961-0.00610101j 0.00625256+0.00691136j 0.0273165+0.0306945j 0.00506433+0.00410802j -0.00572972+0.0233374j 0.0168038+0.00252078j 0.00714829-0.0217685j 0.0162562+0.0145284j 0.0620678-0.0282273j 0.0191186+0.0185504j 0.00511738+0.0156995j 0.0280626-0.00342629j 0.0307273-0.0237749j 0.0282174-0.0101315j 0.0151524-0.0322935j 0.00215461+0.00338997j -0.0284728-0.0289679j 0.00327859+0.0138695j 0.00935496+0.0317841j 0.0104793+0.00661573j 0.0081965+0.00513025j 0.0183347-0.0126049j -0.0170429-0.00285688j 0.00969758+8.94073e-05j 0.0369799-0.0264182j 0.00230265-0.024002j 0.00513342-0.0199267j 0.0448291+0.00449522j -0.012418+0.0185604j -0.0129876+0.0041224j 0.0377628+0.000386054j -0.0138774+0.0208166j -0.0408171-0.0243127j -0.0511387+0.0325333j -0.00830758-0.0583131j -0.0331863-0.0222227j 0.0125998-0.00323245j 0.0689925+0.0630465j 0.0735714-0.0691289j 0.0383311+0.000640439j 0.0612497+0.349738j -0.237991-0.0203992j -0.209361+2.04559e-14j 0.20687-0.0783456j 0.10803+0.0613986j 0.0609031+0.0493277j -0.14094+0.0269136j 0.00266749-0.0403474j 0.0443183-0.0495969j 0.0233679-0.0808165j -0.00292014+0.00200237j 0.0815252+0.0317595j -0.0136905+0.0973592j 
-0.00815018-0.0155081j 0.00799392+0.0151552j -0.00402907+0.000243944j -0.000200069-0.000760001j -0.00127592-0.0042895j -0.00623119+0.000904469j -0.00319537-0.00752916j 0.00516688+0.0064745j -0.00301875-0.0106241j -0.00040408+0.00968153j -0.0209673-0.0590869j -0.0219989-0.0132965j 0.0101511-0.0399431j 0.00077519+0.0229292j -0.00920424-0.00778138j -0.0137539-0.017541j 0.00834774-0.0181922j 0.00394004+0.0160836j 0.0120721-0.00648732j -0.0121318+0.00418466j -0.0169682-0.0115306j 0.00998797+0.00519729j -0.0138332+0.0138428j -0.0141748-0.0114268j 0.00523475+0.00620633j -0.0169662-0.0123403j 0.00168649-0.0068173j 0.0250402+0.0109316j 0.0131845+0.0221052j 0.00475997+0.00888505j -0.0435709-0.135064j -0.0533957-0.0747447j 0.0446459-0.00574924j -0.0326611-0.0198221j -0.00685872-0.0225793j 0.00434277+0.00797249j -0.00953756-0.00324451j 0.0036246+0.0449969j -0.000297295-0.0137113j 0.0137467+0.00990146j 0.00940034-0.0121139j -0.0117773+0.014595j -0.0181249+0.00605778j -0.00752141+0.00799294j 0.0319295+0.0561285j -0.000359644+0.0177665j 0.000455401+0.0359967j 0.0132576+0.0165988j -0.0106278-0.0323489j 0.0370138+0.0137566j 0.0776138-0.0434543j 0.0190544+0.0593885j -0.00482338-0.00658946j 0.0212335+0.0380634j 0.0582173-0.0310657j -0.0436803+0.0141034j 0.0517634-0.0172503j -0.0293272-0.0220972j -0.00314235+0.0175245j 0.0119509+0.00244024j -0.00556142-0.0035671j 0.0253088-0.0308764j 0.0180965+0.00730456j -0.00289328+0.000315439j 0.0354929+0.0101057j 0.0038409-0.0101203j -0.0032312+0.00222476j 0.014396-0.00719655j -0.0217981+0.0180432j 0.0305355+0.0137646j -0.0232133+0.0363846j -0.0603994+0.0116275j 0.0294276-0.0182466j -0.00732973+0.0451949j -0.0687883-0.0241909j -0.0579179+0.0476861j -0.0605611-0.0654401j 0.00389644-0.0251999j -0.00632847-0.0484829j 0.155259+0.0428024j 0.141299-0.000730861j -0.118702-0.0783225j 0.0154441-0.170971j 0.168901-0.118224j 0.20687+0.0783456j 0.121006-3.1801e-14j 0.0392438-0.115591j 0.0962438-0.0658155j 0.0134891+0.0257083j 0.0605211-0.115588j -0.0109507-0.0225219j 0.00816204-0.0677586j 0.0299902+3.05175e-05j 0.136487+0.0661343j -0.0428287+0.167107j 
-0.00677514-0.00914557j 0.00758434-0.00357762j -0.00156255+0.00910656j 0.003909+0.00411702j -0.00101922+0.00340283j 0.000920241+0.00266748j 0.000190549+0.000235563j -0.000572011-0.00502826j -0.000393542-0.00095044j 0.00266903+0.00151358j -0.0137185-0.00994122j -0.00628207-0.0169076j 0.0123658+0.00328474j -0.00493986+0.00362086j 0.0453899-1.22934e-05j 0.0332693+0.0168033j 0.000931868-0.0180749j 0.0225054+0.0125423j 0.0235501+0.0102469j 0.0263983+0.0221694j 0.0262161+0.0137735j -0.00255837-0.00476196j 0.0259828+0.0172844j -0.00350782-0.00455302j 0.0305821-0.00690452j -0.0095002-0.00761319j 0.00793236-0.0136009j -0.0048735-0.00847909j -0.00945487-0.00258809j -0.000861375+0.029566j 0.0106222-0.0297816j -0.0218985+0.026133j 0.00345407-0.0464705j -0.0479046+0.0311683j 0.00945392-0.0120627j 0.017072+0.0131094j -0.00890796+0.0194784j 0.0106625-0.0119292j 0.00562777+0.0225499j 0.00243313+0.0103133j -0.0139933-0.0011957j 0.0206867+0.0122887j 0.00727246+0.00226705j 0.00391379+0.0118979j 0.00306233+0.00427398j -0.0065618+0.0293437j 0.00364392+0.00783801j 0.00119863+0.00289349j 0.0065328+0.0166311j 0.0154094+0.00518323j 0.0219296-0.0136722j 0.0221409+0.051278j 0.0178287+0.0236796j -0.0313607-0.0518653j 0.0539328-0.0105741j 0.0166814+0.0309165j -0.0218064+0.0346432j 0.0238123-0.0171178j 0.0297355-0.0158204j 0.0536713+0.025997j 0.00210634-0.0128992j 0.0233897-0.00652686j 0.0100893-0.00404537j -0.0152734-0.0254806j 0.0141692-0.0165212j 0.00350266-0.0455217j -0.0247012-0.0182719j 0.00198915+0.0290888j 0.0138843-0.00638102j 0.00406909+0.000877911j -0.00173145-0.0265555j 0.00400403+0.00516185j -0.0122052+0.00836064j -0.0226444+0.000652174j -0.00443779+0.00637903j -0.000905822+0.0105329j -0.018058+0.034645j 0.0032246-0.0276342j -0.0356207-0.00259262j 0.131581+0.121629j -0.0559681-0.281734j 0.404877-0.016173j 0.00643469-0.0376288j -0.107459+0.213657j 0.10803-0.0613986j 0.0392438+0.115591j -0.0559608+2.63678e-16j 0.0386184-0.0570691j 0.119809-0.0377886j 0.0513331-0.0375134j -0.0597086+0.00267747j -0.0099259+0.00385178j 0.0215184-0.0183495j 0.0230155+0.0187696j -0.0178242+0.0318524j 
-0.0158488-0.0262499j 0.00315764+0.0248858j 0.00193898+0.00344026j 6.70518e-05+0.00832834j 0.000600392-0.00382581j 0.0033985+0.00462037j -0.00315336-0.00190835j 0.00228833+0.0016095j -0.00387594-0.00965632j 0.00217648+0.00897629j -0.0359465-0.0758305j -0.0162983-0.0133236j -0.01067+0.00722093j -0.00326451+0.00729969j -0.0155708+0.041989j -0.0155369+0.0320227j -0.00208043-0.0208719j -0.0140927+0.0160329j -0.0287192+0.00921102j -0.0071673+0.00846581j -0.00290834+0.0106334j -0.0183913-0.00624684j -0.0108758+0.0252427j 0.0238084+0.013623j -0.0294402+0.00508088j 0.0146411-0.0105968j -0.00724025-0.00737685j -0.00670724-0.0181813j -0.0136986+0.00520163j 0.0453678+0.0272269j -0.00166623-0.0852777j 0.0492219+0.0783475j -0.014091-0.00381452j -0.013505+0.0286657j 0.051836+0.0458283j 0.00834692+0.00724636j 0.00824679-0.0316762j -0.0341334-0.0220564j -0.0130061+0.00169853j 0.0049677+0.00941592j -0.00929231-0.00919601j -0.0267562-0.0457159j -0.00625471+0.00716146j 0.0348237+0.0566242j 0.00959704-0.0156167j 0.0077677+0.0195008j -0.0198784+0.0178751j -0.00374556-0.0335424j 0.0238267+0.00631458j 0.0426601+0.0334376j 0.0941809-0.0571323j 0.00584623+0.00103094j 0.0250969-0.0268386j -0.032015+0.0462045j 0.00417178-0.0223434j -0.00305828-0.0325j 0.0442533+0.0142997j 0.0353839+0.00746514j -0.034589+0.00444204j 0.0484664-0.0149504j 0.0129991-0.0276334j -0.0109118+0.0169581j 0.000269095-0.0147052j -0.0165691-0.0302651j 0.0031183+0.0122672j 0.00411392-0.00638239j -0.0329333-0.00880238j -0.0173628+0.0112947j 0.0218646-0.0273999j 0.0124779-0.0166663j -0.0110581-0.0233305j 0.00953655+0.00692888j 0.0192358+0.0379916j -0.0210407+0.00656042j -0.0262803-0.0123344j -0.060712+0.0186493j 0.0153565-0.0404007j -0.0458495-0.10054j 0.0124058+0.0372857j -0.124129-0.225261j -0.370784+0.129881j -0.114849-0.0990885j 0.0128277-0.00631633j -0.0044819+0.182629j 0.0609031-0.0493277j 0.0962438+0.0658155j 0.0386184+0.0570691j 0.0754156+6.53123e-15j -0.0248932-0.0150186j 0.0601072-0.0367227j -0.0241053-0.0486966j 0.0105467-0.0635363j 0.00522839-0.0164444j 0.0429838+0.0338769j -0.0304561+0.0596496j 
-0.00395263+0.00142253j -0.0234455+0.0137209j 0.00874167-0.000702586j -0.00219965+0.00546844j 0.00817656-0.00659086j 0.00195836-0.00280107j 0.00646354+0.00559299j -0.00597887-0.00694414j 0.0112397+0.00318206j -0.00296278+0.00223562j 0.0347461+0.0217521j -0.0157231+0.00524057j 0.0127603+0.00309117j -0.0116019+0.00781746j -0.018147+0.0581272j 0.0147943+0.0118376j 0.0010387+0.0058848j 0.00344987+0.0176066j 0.00483141+0.0180051j 0.0036731+0.0408463j -0.00344758+0.0198233j -7.96932e-07+0.00165535j -0.00488842+0.0283603j -0.011522+0.0194922j 0.00371283+0.0305894j 0.00471399-0.0076903j -0.0106112+0.00854515j -0.00640646-0.00917906j -0.0160718-0.000473203j -0.00140658-0.0112828j 0.0202613+0.0419557j 0.0838308-0.064669j -0.040267+0.0606735j 0.0538299+0.00348722j -0.028832-0.0373208j -0.0033142-0.0200339j 0.0143023+0.00906473j 0.0065999+0.0135223j 0.0258424-0.00771223j 0.0159401+0.0120881j 0.0069728+0.020922j 0.0178848+0.00508507j -0.0055746-0.0142861j -0.0111138-0.043208j -0.00461965+0.0185846j 0.0124963-0.0209661j 0.00175242-0.00463305j 0.00654384+0.0214469j 0.0178811-0.0252623j -0.0315898-0.0237287j -0.0516316+0.0400055j 0.0349479-0.0176617j 0.0325399+0.00138617j -0.0822194+0.0121819j 0.0065157-0.0313857j 0.0411576-0.0237326j 0.0311459+0.0531006j -0.0166077-0.0329091j -0.0190699-0.0494416j 0.00724165-0.0371116j -0.00391378+0.00393921j 0.0112217-0.0203763j -0.00216569+0.00022381j -0.0273335+0.0192708j -0.0224651-0.000216532j -0.0385123-0.00642423j -0.00037507+0.0198945j 0.0341756-0.00224404j -0.0252337-0.0140302j -0.0194536+0.013887j -0.026819+0.00674931j 0.00302288-0.0304944j 0.020587-0.00262436j -0.0122258-0.00529162j 0.0259651-0.0177755j 0.0154519-0.0296742j 0.0659304-0.0289011j -0.0111844+0.0833163j 0.0624876+0.0265519j 0.207311+0.091952j -0.0645527+0.031562j 0.0704646-0.360587j -0.0117038+0.00930672j 0.262768+0.0365623j -0.14094-0.0269136j 0.0134891-0.0257083j 0.119809+0.0377886j -0.0248932+0.0150186j -0.0841188-1.38778e-16j -0.0145232+0.0211136j 0.0125201+0.0414357j 0.00563199+0.0153685j -0.027049+0.00912311j -0.019411+0.0164636j -0.0249667-0.0234582j 
0.0177035-0.0137489j -0.0120189-0.00612072j 0.000395845+0.00435039j 0.000472646-0.00143703j 0.00486699-0.00285092j -0.00148695+0.00531052j 0.00437584-0.00530292j -0.00717412+0.00292569j 0.00996761-0.00658628j -0.00554295+0.00728115j 0.0638107-0.0150474j 0.00848034-0.0472601j 0.0550763-0.0348343j -0.0133974+0.0140227j 0.0162177-0.0240639j -0.000495839-0.0331736j 0.0186679-0.00895628j -0.00683818-0.00289451j -0.000827792-0.0328496j -0.00694104+0.000497856j 0.0122466-0.00973009j -0.00470744-0.00947269j -0.00385065+0.00107959j 0.0133651+0.0160943j -0.016414-0.0164109j 0.0222226+0.00868692j 0.0113782-0.0099826j -0.0200888-0.00669102j -0.0233412-0.00236506j -0.00539556+0.0838823j 0.142606-0.0242362j 0.0942589-0.0689747j -0.00800036+0.0294279j 0.00835901-0.0180999j 0.0515964+0.00242488j 0.00589287+0.00238833j -0.0317718-0.00218912j -0.00622608-0.00933152j -0.00724142+0.0142255j -0.000157584+0.00658485j -0.000507196+0.00490346j -0.0411691+0.00122174j -0.00746424-0.0167422j 0.0320519-1.42734e-05j -0.0363073+0.0375611j 0.00115198+0.00534762j -0.0250987+0.00977458j -0.0189154+0.00585092j 0.0201004+0.00264579j -0.0217058+0.0249471j 0.0393751+0.0569457j -0.0602663+0.0491714j -0.0671511-0.0225592j -0.00966464+0.00699218j 0.0440799+0.0790556j -0.0295723-0.00927116j 0.0124784+0.0276531j 0.053535-0.014055j 0.0156756+0.0105825j 0.023307+0.0128996j -0.0484615-0.0194213j 0.0227358+0.0291501j -0.0124425+0.0109727j 0.019485-0.00806263j 0.0250939-0.0101822j 0.0146707+0.00557574j -0.0183031+0.012852j -0.00852887+0.0280945j -0.0020123-0.0197318j -0.0115794+0.0123443j -0.0255933-0.0472935j 0.00624641-0.0452549j 0.012334+0.0403084j -0.0498117-0.00875134j 0.0205554-0.0412863j -0.0682048-0.0576552j 0.0285525-0.110749j 0.0294998+0.0222232j 0.166919-0.0314266j -0.16807+0.181049j 0.137519+0.156467j 0.0859382+0.10241j 0.00380399+0.00811642j 0.0579117+0.0470522j 0.00266749+0.0403474j 0.0605211+0.115588j 0.0513331+0.0375134j 0.0601072+0.0367227j -0.0145232-0.0211136j 0.0803067-5.55112e-16j -0.0172905-0.00604328j 0.0539039-0.0119843j 0.00649341-0.00749442j -0.0154591+0.133078j -0.162486+0.010829j 
0.0325559-0.0400312j -0.0246032-0.0307174j 0.00143507+0.00478346j -0.00233391-4.829e-06j 0.00508896-0.0069325j -0.001093-0.00872536j 0.00393024+0.00974195j -0.00687819-0.000724363j 0.00759449+0.00876852j -0.00198806-0.0064737j 0.0951407+0.0328601j 0.0177032-0.136288j -0.0125122+0.0515297j -0.00376523+0.0127019j -0.00380609+0.00246615j -0.00770374+0.0192319j 0.00302648+0.0110555j -0.00763614+0.0095949j -0.00602293+0.0283659j 0.0173099-0.0156557j 0.00605532-0.00123455j 0.00308616+0.00810113j 0.000411394-0.00403948j 0.00195404-0.0109065j 0.0123141+0.00437293j 0.00673991-0.00907834j -0.000892314-0.0043765j -0.00578355-0.00154908j -0.00461909-0.00781733j 0.0151414+0.143756j 0.113951+0.0530459j -0.0979408-0.0507393j -0.00495098+0.0476959j -0.0316162-0.0113923j -0.0407938+0.0490868j 0.00785328-0.0130175j 0.0208966+0.00768642j 0.0259138-0.0375902j -0.00179084-0.0223702j 0.00777096-0.0166115j 0.00903964-0.0131092j 0.0312833-0.0247086j -0.00587505-0.000432268j -0.0492842+0.0434618j 0.00560347+0.0127621j -0.0114016+0.022111j -0.0172933-0.0111523j 0.0365111-0.0195736j -0.0248793+0.0286337j -0.0647538+0.0284809j 0.0116661+0.102226j 0.0175897+0.00568527j 0.00162388-0.0388749j -0.0191846-0.0103844j -0.00432976-0.015513j 0.0175665-0.0127609j -0.00982208+0.00447127j -0.0134635+0.0470665j -0.0126163-0.010598j 0.0487734+0.000163898j -0.0671146+0.0152295j -0.0666463-0.0257198j 0.00136391-0.0116281j 0.0486363-0.00293849j -0.0132362-0.0535878j -0.0135382+0.0381815j -0.0069439-0.00464878j -0.0376285-0.0190105j 0.0228457+0.0336987j 0.0194491-0.0245941j 0.0295365-0.0401711j -0.00285372-0.000150352j -0.0499916+0.0153797j 0.0062799-0.00425599j -0.000469845-0.00447746j -0.0446571-0.0952334j -0.0417454-0.143957j 0.189633+0.052627j 0.244116-0.0970111j 0.135907-0.176302j -0.0898272-0.158j -0.0892575-0.0403229j -0.00123205+0.00694846j -0.109733-0.0770076j 0.0443183+0.0495969j -0.0109507+0.0225219j -0.0597086-0.00267747j -0.0241053+0.0486966j 0.0125201-0.0414357j -0.0172905+0.00604328j 0.0346877+4.85723e-17j 0.0534267+0.0101065j 0.0124284-0.018462j -0.0107712+0.0332274j -0.0329884-0.0106815j 
0.0457675-0.00983306j -0.0159936+0.0153419j -0.00124509-0.0082143j -0.00739478-0.0046438j 0.00385974-0.00863606j -0.00371393-0.00453747j 0.00523853-0.00154793j -0.0113321+0.00236811j 0.0152961+0.00278596j -0.00800901-0.00595266j 0.107338-0.0450579j 0.0581381+0.00962296j -0.0123335-0.0108206j -0.0027914+0.0118298j 0.0163837+0.0168786j -0.00218974+0.00282684j 0.0291335+0.0348471j -0.0123674+0.000216988j -0.00055916+0.0228627j 0.0139957-0.0048293j 0.0134793+0.000470431j 0.0118212+0.0170629j -0.00164605-0.007939j 0.00114334-0.0177268j 0.01037+0.0102891j 0.0197451-0.011073j 0.0192855+0.0278452j -0.00171009+0.0454894j -0.00902398-0.000620897j -0.0585164-0.0910222j 0.0963274-0.100202j -0.0221254+0.0273415j 0.0112207-0.0553859j 0.0263153-0.0218062j -0.0526388+0.0268758j -0.0210729+0.0150902j 0.0250526+0.0162692j 0.00671287-0.0428794j 0.00511107-0.00227343j -0.00580859+0.000999505j 0.0178236+0.0136451j 0.0295772-0.0289579j -0.00802625-0.0181479j -0.0624802-0.000942832j 5.5966e-05+0.0211115j -0.0248188-0.0168603j -0.0177925-0.0427215j 0.0204287+0.0123475j -0.0391809-0.00487428j -0.111938+0.032227j 0.100576+0.168845j -0.0183362-0.0244254j -0.0445826+0.0382732j -0.0476834+0.0412246j 0.00972128+0.0469172j 0.00880298-0.0150292j 0.0351359+0.0236126j -0.0286014-0.00109735j -0.0149584-0.0212161j -0.0716965+0.0605056j 0.0764609-0.00312947j 0.0405996+0.00102949j 0.0200822+0.0190135j 0.0316873+0.0182909j 0.0369447+0.0692683j 0.00661687-0.00241114j 0.0320474-0.0196147j 0.0166051-0.0321363j 0.0011245+0.0186479j 0.0231534+0.06543j 0.0109934+0.0480139j -0.0279891+0.00392406j -0.018488-0.00394408j -0.036554+0.00516371j 0.0207506-0.0576496j -0.00334929+0.00543427j 0.129036+0.122991j -0.0178897-0.10335j -0.248131+0.109982j 0.0631539-0.0487359j -0.0250275-0.068469j -0.057355-0.044933j -0.000183618+0.0129317j -0.0497259-0.0806947j 0.0233679+0.0808165j 0.00816204+0.0677586j -0.0099259-0.00385178j 0.0105467+0.0635363j 0.00563199-0.0153685j 0.0539039+0.0119843j 0.0534267-0.0101065j 0.0427465+6.93889e-18j 0.0037768+0.0365328j -0.0673874+0.104383j -0.135861-0.0445576j 
-0.0301206-0.00665171j -0.0434723+0.0203557j 0.016505-0.000456071j 0.00342229-0.00458799j 0.00362358-0.00638725j 0.00163516+0.00327333j 0.00909115-0.00196257j -0.00261234-0.000609166j 0.00143285+0.00025407j 0.00475446+0.00476176j 0.0631661-0.0386122j -0.119236+0.0269321j 0.0203588-0.0574345j -3.86351e-05+0.0178531j -0.0140269+0.0224776j 0.0233648+0.0166924j -0.0349967+0.00953007j -0.013224-0.0148518j -0.0166989-0.019801j -0.00563051+0.00267152j 0.00934598+0.012106j -0.0164945+0.00482878j 0.00275079+0.010582j 0.0202434+0.0162306j -0.0126154+0.00593249j 0.0103681+0.0221448j -0.0339859+0.0191386j -0.0541877-0.0104025j -0.0126389-0.00608415j 0.216016-0.0261536j 0.110976-0.0730264j -0.0744753-0.00208424j 0.0709779+0.0276042j 0.00424647+0.0418552j 0.0104398-0.0241051j -0.0144038-0.0218051j -0.00270805+0.0275417j -0.00215925-0.0426965j -0.00403031+0.0144977j -0.00900497-0.0213625j -0.0107665+0.0113868j 0.00805392+0.01857j 0.00648246+0.00564836j 0.0154093-0.0288863j -0.00178372+0.00338416j 0.0116496-0.0194609j 0.0147559+0.00469909j -0.0233638-0.0127196j 0.035149-0.0140558j -0.0192824-0.0275945j -0.0228802+0.0777278j 0.0433794+0.00601281j -0.0754492-0.0360054j -0.0472485-0.0222981j -0.023396-0.0118036j -6.45984e-05+0.000994579j -0.00328563+0.0295521j 0.0300998-0.0228361j 0.0108351-0.0104699j -0.041103-0.101475j -0.00445264+0.125759j -0.0168323+0.0659677j -0.0213874+0.0183019j -0.0147677-0.00940228j -0.101223+0.0334111j 0.0322222+0.0100619j 0.0174018+0.0293971j 0.0193288+0.0344086j 0.00363146-0.0102545j -0.0640326+0.0091276j -0.0859056+0.00120291j -0.0225244-0.0187539j 0.0265072+0.0144383j -0.0148132-0.0184906j 0.026293+0.00660332j -0.0965043+0.0347524j -0.18759+0.096264j 0.101334-0.122913j -0.151816-0.301162j -0.0207419+0.011804j -0.00204302+0.0180902j 0.0175989-0.0213395j -0.00101079+0.0021276j 0.0301697+0.00594977j -0.00292014-0.00200237j 0.0299902-3.05175e-05j 0.0215184+0.0183495j 0.00522839+0.0164444j -0.027049-0.00912311j 0.00649341+0.00749442j 0.0124284+0.018462j 0.0037768-0.0365328j -0.0623881+1.38778e-17j -0.0893343-0.0335592j 0.0437433-0.0843121j 
-0.008889-0.00895567j 0.0123402-0.00315634j -0.00265124+0.00205411j 0.00084301+0.00156257j -0.00321628-0.00058058j 0.000721092+0.00110036j -0.00355647-0.000533122j 0.004162+0.00202117j -0.00541672-0.00345922j 0.00215672+0.00334831j -0.0463912-0.01155j -0.0013017-0.0262957j -0.0126001-0.00575861j 0.00682908+0.00594638j -0.00182385-0.00582123j -0.00737058-7.55831e-05j -0.00247196-0.0129885j 0.00810134+0.00540269j 0.00108256-0.00684083j -0.000694328-0.00277258j -0.00784687-0.00468628j 0.00213987+0.000112344j 0.00292058+0.00668692j -0.00624831-0.00227706j 0.00453297+0.00161153j -0.0132789-0.00367445j 0.000505533-0.00972219j 0.019214-0.00667229j 0.009528+0.00644707j -0.0171588+0.0454075j -0.103518-0.0636216j -0.00496642-0.0354183j -0.0225909+0.000608989j -0.00680791-0.00502116j 0.00524328+0.00122689j 0.00792793+0.00432378j -0.00121482+0.00138809j 0.00183954+6.93544e-05j -0.00203818+0.00032819j 0.00742642-0.00218275j -0.00155712-0.00753697j -0.0110853+0.00783978j -0.0078295+0.00903485j 0.01454+0.0114682j 0.0294215+0.0152864j 0.0138454+0.0140704j 0.00703735+0.0214622j 0.007614-0.00543532j -0.0087678-0.00400359j 0.0164576-0.0106096j 0.0360952-0.0307137j 0.0889876+0.122698j -0.082179-0.138214j -0.00136194-0.0369213j -0.00572815-0.0506048j 0.000616748+0.013445j 0.00203769-0.0259998j 0.00791715+0.0260504j -0.00429125+0.00383215j 0.0136233-0.0208308j 0.00905734+0.0193723j 0.0118906-0.000319535j 0.0133253-0.00226286j 0.020791+0.0202591j 0.0658873+0.0340639j -0.0243429-0.0295205j -0.0296412-0.0345125j -0.0188182-0.0211605j -0.000803878+0.0019286j 0.0274286-0.0198828j 0.03968+0.0412337j 0.0134355+0.0442977j -0.00697441-0.0315822j -0.00733076-0.00271909j -0.01749+0.0383703j 0.00139117+0.0253714j 0.024638-0.0319309j -0.0351722+0.0329336j 0.0812082+0.0693711j 0.0407278+0.00419708j 0.033624-0.00805913j -0.019322+0.00345992j 0.0114901-0.00405125j -0.00959861-0.00255511j 0.0815252-0.0317595j 0.136487-0.0661343j 0.0230155-0.0187696j 0.0429838-0.0338769j -0.019411-0.0164636j -0.0154591-0.133078j -0.0107712-0.0332274j -0.0673874-0.104383j -0.0893343+0.0335592j -0.338067+2.05391e-15j 0.0654533-0.289547j 
