-0.128013-0.214045j -0.215337+0.128163j 0.0301509+0.14373j -0.156749+0.0319433j 0.0253169+0.0296597j -0.00998839+0.0608421j -0.0412389-0.0253107j -0.0137671-0.00351061j 0.0333056+0.0476299j -0.0215386+0.0249683j -0.0572579-0.0132753j -0.025185+0.041737j 0.00788279-0.0395869j 0.0216665-0.0270053j 0.0204952-0.0279083j 0.058781-0.0103043j 0.0375382+0.0126549j 0.0233473-0.0674633j 0.0091418+0.00123129j 0.0437887+0.0388772j 0.0587839+0.0214129j 0.0302793+0.0108335j 0.0290867-0.0531368j -0.0453595-0.0973893j 0.0508796+0.00526157j 0.0785744-0.0643822j 0.0697097-0.0502126j -0.0833616-0.070899j -0.0786213+0.0525359j 0.00984477-0.0859435j -0.151094-0.102723j -0.098984+0.112464j 0.128792-0.0109908j -0.0676593-0.127028j -0.106876-0.0658658j 0.0309303+0.142009j -0.0179045+0.0835075j -0.0220241+0.0738464j 0.00343143+0.128131j -0.0295515+0.0708356j -0.0944723+0.0285323j 0.0438426-0.0744641j 0.0320233+0.0361068j 0.0311457-0.0505382j -0.073106+0.10078j -0.058478+0.0793182j 0.00870159-0.0237595j -0.0217637+0.0341761j 0.0159727-0.00201102j -0.0394108-0.0708015j 0.0344893+0.0372049j -0.0031176-0.0555025j 0.0397776-0.0219532j 0.129484-0.0608433j 0.0780457-0.0135277j 0.109167-0.0182101j 0.0198451-0.00234406j 0.0300253-0.00196813j 0.00443472-0.0312625j -0.0415534+0.0169067j 0.0891995-0.0566169j -0.131324+6.68705e-05j 0.0413641+0.0689659j -0.107835-0.041419j -0.125035-0.134321j -0.0528173-0.057584j 0.0298826+0.124867j 0.119284-0.155779j 0.227003+0.123258j 0.111226-0.20389j 0.234503+0.117864j 0.11718-0.233162j 
0.00238491-0.00117581j -0.00119667-0.00161226j 0.000310427+0.000485166j 0.00253843+0.000110315j -0.000504588+0.00299476j 0.00378114-0.00307926j 0.00108999+0.00457367j -1.86668e-05-0.00407777j 0.00171315+0.0023744j 0.00169656-0.00690907j -0.00382416+0.00332061j -0.00111268-0.00190763j 0.0019476+0.00160135j 0.00131697+0.00141666j -0.00157904+0.00119257j 0.0010457+0.0032614j -0.00254272-0.0048914j 8.09901e-05-0.00258333j -0.00196322-0.00241004j 0.001688+0.00133407j -0.00377306-0.00251319j 0.00396246-0.00487677j -0.00119419-0.00155j 0.000802145-0.0040622j 0.00119346+0.000815698j 0.00352932+0.0011253j 0.000275496+0.000924076j 0.00075886-0.00156716j -0.00205753-0.000457089j -0.000161666+0.00229562j 0.00144638+0.00358284j 0.00232716+0.000925387j -0.000657573+0.00379001j 0.00398402+0.00172519j -0.00071112+0.00158278j 0.000165414-0.00450275j 0.00753808-6.88664e-05j -0.000793167+0.00469143j -0.000565403+0.00730303j 0.00234685-0.00590101j -0.00152734+0.00363956j 0.00352618-0.00185148j 0.00131894-0.000263569j 0.00172436+0.0002382j 0.00609477-0.00443252j -0.00558377-0.00355055j -0.000613307-0.0020292j -0.00276517-0.00630868j -0.00328576-0.00114931j 9.80967e-05+0.00188167j -0.000658381+0.000249272j 0.000665369-0.00179133j -0.00194768-0.00199252j 0.00178691+0.00057832j -0.00307206+0.00178822j -0.00288784-0.00483559j 0.0103248-0.00292441j 0.00302968+0.00147429j 0.000201098+1.4388e-05j 0.00142223-0.000461031j -0.00717051-0.00041j 0.00190434+0.00426643j 0.000262219-0.00661972j -0.00295811-0.00339046j 0.000514319-0.000657004j -0.00458863+0.00112145j 0.00131665+0.00653287j 0.00308353+0.00385384j -0.00293209+0.000126286j -0.000201774+0.00132243j -0.000461753-0.00212024j -0.00248123+0.000407151j 
0.00387679+0.00138263j 0.000948418-0.00296908j 0.00209199+0.00210873j 0.00022032+0.0029475j 0.00533739+0.00442884j -0.00187399-0.00171258j -0.00105529+0.00111309j 0.00168301-0.000312335j -0.00132639+0.000827177j 0.00136144-0.00163844j -0.00079425-0.00327612j 0.000837877-0.00205638j 0.000202895+0.00209617j 0.000535351-0.00126484j -0.00331882+0.00252714j -0.00182988-0.00211443j 0.00117943-0.00146768j -0.000745286+0.00228051j -0.000851855+6.50227e-05j 0.00147538+0.000694306j 0.000356068-0.00170342j -0.000818403-0.000291354j 0.000874683-0.00246366j 0.00219753-0.00187269j -0.00147108+0.000612227j 0.000856241+0.00247192j 0.00256691-0.00152827j 0.00218889+0.00125301j 0.000294264-0.00225202j -0.000984783+0.000380245j -0.0005856+0.00285839j -0.000971194+0.000171388j 0.000554911+4.51312e-05j -0.000470997+0.00305788j -0.00592108-0.000200625j -0.00383343+0.00391629j -0.00462928-0.00283557j -0.000848611-0.00025378j 0.000484742-0.00160093j 0.000570812+0.00407675j 0.00342772-0.00348713j -0.00447699+0.00527863j -0.00329336+0.000185877j -0.00176603-0.000902754j -0.00212164+0.00274464j 0.00492329+0.00102946j 0.00170106+0.00371263j 0.00320447+0.00154803j 0.00146716-0.000933863j -0.00287999+0.000537358j -0.000309935-0.000907042j -0.00297862-0.000128449j -0.00203654+0.000747661j -0.000620913-0.00171627j 0.00369711-0.00144391j 0.00279206+0.00651671j -0.00422675+0.00372651j -0.00260643+0.00223629j 0.00190739+0.00104048j 0.00119689+0.00168475j 0.000613786+0.00101836j -0.00290012-0.00162483j 0.00361335+0.00268209j 0.00501538+0.00145549j 0.00207684+0.00281948j 0.00216334-0.00162603j -0.000937264-0.00217903j -0.00459113-0.0054821j 0.00131164-0.000950965j -0.00019514+0.00101179j -0.000660708+0.000699015j 0.00082305+0.000258369j 
0.00239417+0.00152549j 0.00267649-0.00264017j -0.00104993-0.0021012j -0.00119555-0.00276202j -0.00183589-0.00782702j -0.000880346+0.0031802j 0.00109544-0.00186556j 0.00194321-0.00122623j -0.00147288-0.00161884j 0.000825248+0.00304695j 0.00149359+0.0025738j 0.00110043+4.29012e-05j -0.00208664-0.000166506j -0.00230267+0.00125502j 0.00171142-0.00248299j 0.00126633+0.000945841j 9.07095e-05+0.00100007j 0.00210542+0.000250796j 0.0015374-0.000601637j -0.00207925-0.00088972j 0.000190037+0.000372809j 0.00207703+0.00160191j -0.000728688+0.00345986j 0.0016539+0.000829106j -0.00028237+0.00095142j -0.00199962+0.000285819j -0.0025376+0.00289941j 0.00201424-0.0010765j -0.000480636-0.00129788j 0.00284035-0.000922851j 0.0001513-0.00313162j -0.00109233+0.00221388j 0.00181894-0.00280204j 0.00149755-0.00637204j 0.00169117+0.0112173j 0.00100946+0.00390032j 0.00102347-0.000975242j -0.00178875+0.00038178j 0.000899935-0.00381822j 0.00247367-0.000125453j 0.00445559+0.00191884j -0.000500474+0.00241663j -0.00371086-0.000262826j 0.00640391+0.00467183j 0.000161935-0.00630894j 0.00294821-0.00290867j 0.0017855-0.00291717j 0.000878245+0.00744967j 0.00369841-0.00703021j -0.00829869+0.00510641j 0.00295459+0.000739137j -0.00392325+0.00405838j 0.00355887-0.00803508j -0.00282503-0.00354187j 0.00127779-0.00314266j -0.00334593-0.00238203j -0.00052241+0.00481356j -0.00112873-0.00449292j -0.00436669-0.000632777j -0.00436887-0.000152822j 0.00501149+0.00136531j -0.000292719-0.00067952j -0.00272603-0.000770844j -0.00174683-0.000466462j -4.90664e-05-0.00440844j 0.000426912-0.00148292j 0.000167121-0.000968237j -0.00225558+0.0017242j -0.00174002-0.00036193j 0.000362363+0.00165194j -0.0010312-0.00133906j -0.00156691+0.00116495j 
-2.70271e-05-0.000137596j -0.000245268-0.000551236j 0.00066825-0.00159701j 7.91355e-05+0.000877329j -0.00122873-0.000330957j 0.00130061+0.00441548j -0.00067272-0.000818311j -0.000221853-0.000353041j -0.000374819-0.000300674j 0.00159619-0.00126989j -0.00294122-0.00161361j -0.000974283-0.00144235j 0.000333317+0.000643396j -0.000248578+0.00107525j 0.00245349+0.000613259j -0.000663817+0.00184647j 0.000244638-0.00217572j 0.00272157-0.00192649j 0.00119684-0.0001851j -0.000803419-0.000980556j -0.0017144-0.00239941j 0.00284949+0.00125767j -0.00182711+0.000284504j 0.00124461-0.000967977j 0.000959733+0.00115821j 0.00158059+0.000966785j -0.00351468+0.0017184j -0.000678638-7.81714e-05j -0.000431246+0.00038039j 0.000702278+0.00188335j 0.000177931+0.000225344j 0.00177668+0.000472783j -0.000454513+0.00043097j -0.000407207+0.000556697j -0.00218875-0.00241164j 0.000880362+0.00185308j -0.00365795+0.00162221j 8.83127e-05-0.002669j -0.00236658-0.00167775j 0.000653078+0.00207073j 0.000734423-0.00163747j -0.000256015+0.00321308j -0.000433709+0.00158865j -0.00224711-0.0012197j -0.001659+0.00341789j 0.00288715-0.000722189j 0.00191697+0.00136498j 0.000859722-0.00095278j -0.000566992+0.0020269j 0.00350569-0.00104896j -0.000826768-0.000207746j 0.000629547+0.00245197j 0.000161387+0.00160548j -0.00170592+0.000303941j -0.00129564-0.00342163j 0.0026814-0.000421751j -0.00177251+0.0019417j -0.000671994+0.00146767j 0.000496821+0.0005158j 0.00232716-0.000118853j 0.000443961+0.000489004j -9.1763e-05+0.000480998j 0.00296042+0.00166314j 0.00149846-0.000863202j 0.00139001+0.000962089j 0.00239106-0.000741567j -0.00318969-0.00298837j -0.001635+0.00186748j 2.05637e-05-0.00232103j -0.00145198+0.000498464j 0.000490867-0.000827492j -0.000707856-0.000603055j 
0.00291516+0.000432156j 0.000344145-0.00274292j 0.000857781-0.00153649j -0.00140931+0.00123079j -0.000793996-0.000339824j -0.00215305+0.00191663j 0.000830303-0.00230494j -0.000322998-0.000611964j -0.000755794-0.00109178j 0.000352649+0.00193033j 0.00494119-0.00218504j 0.000404896-0.00137927j -0.000136173-0.000272265j -0.000421345+0.000977144j 0.000159888+0.00106556j -0.000685133-0.00146445j 0.000572559+0.0017968j 0.000787745+0.000547516j 0.000489454+0.000937985j -0.000129407-0.00117974j 0.00199064-5.32227e-05j -0.00140314+0.000618374j 0.000179415+0.00137146j 0.00166797+0.00156169j -0.00126699+0.000631846j -0.0021522+0.000606987j 0.000298355+0.000871539j 8.45495e-05-0.000139238j -3.92801e-05+0.000433004j 0.00084757-0.00114767j -0.00145038-0.000393451j 0.000197217+0.000519233j -0.0012462-0.00138728j -0.000495138-0.000899923j -0.00468891+0.000207164j -0.00496944+0.000726984j -0.00239119-0.00251476j -0.00220982+0.00166246j 0.00220292-0.00191642j -0.000711747+0.000705635j 0.00410749-0.00344248j -0.00376296+0.00390322j -0.00295269-0.00020108j 0.00147116-0.00183698j -0.00185405-0.000762913j 0.00289495-0.000567416j -0.000417969+0.00178927j 0.00133147+0.00226127j 0.000295416-0.00169503j -0.00182993+0.00293932j 0.000826139-0.00108561j 6.69582e-05+0.00226315j -0.00185666-0.00056383j -0.00137885-0.00201578j 0.0020926-0.00219437j 0.00021947+0.00246406j -0.00203628+0.000979658j -0.00270122-0.000250377j 0.000398676+0.00206927j 0.000985698+0.00165845j 0.00021752+0.00221092j -0.00109717-0.00269356j 0.00154845+0.00106986j 0.00375908+0.00164206j 0.000928515+0.00270485j 0.00210976-0.00102097j 0.000319536-0.00214306j -0.00504153-0.0013428j -1.47943e-05-0.00107253j 0.000632645+8.86132e-06j -0.000594974-0.000730001j -0.00101883+0.000363266j 
-0.00415205-0.00199258j -0.00177577+0.00287105j -0.000285155-0.00366907j 2.61175e-05+0.000919619j -0.00446188-0.00451772j 0.0028432+0.00640818j -0.000869802-0.00409679j -0.00227178+0.00179249j 5.93359e-06-0.00187081j -0.0004481+0.00383265j -0.00187172-0.000234417j -0.00133593+0.00233702j 0.000318606-0.00224821j -0.000390868+0.00120908j 0.00458917-0.00246705j -0.000718366+0.000820537j 0.000357375+0.00171629j 0.000885606-0.00270013j 0.00263122+0.00213957j -0.00197677-0.00112298j 0.000300131+0.00208835j 0.00119165+0.00316476j -0.000701844+0.00256819j -0.00171944+0.0027052j 0.0015868+0.000233246j -6.61584e-05-0.00225393j -0.00369892+0.00260517j -0.00165108+0.00032831j 0.00113838+0.00272644j 0.000177836-0.00125022j -0.00130061-0.00301215j 0.0012545-3.08738e-05j -0.0030158-0.00140065j -0.00324014-0.0010223j 0.00242927-0.00220141j 0.00315186+0.00187j -0.000982248+0.00383851j 0.00169485+0.000479772j -0.00248141-0.00232403j -0.00217298-0.000443051j -0.00361508-0.00100538j 0.00263986-0.00268998j 0.00357452-0.000691974j 0.00123202-0.00167229j -0.00274247+0.00165649j -0.0014339+6.33384e-05j -0.00205838-0.00149372j 0.000580102+0.0019064j -0.000308462+0.0014026j 0.00518-0.00252576j -0.000358714-0.00147276j 0.00529581+0.0013207j 0.00349873+0.00136445j 0.000521837+0.00266563j -0.00300123-0.000168754j -0.00029695-0.00434023j -0.00238695-0.000302752j -0.000325543-0.000748078j -0.00117818+0.000520121j -0.000488639-0.00118417j 0.00276086-0.00180447j -0.00026464-0.00121562j -0.000805387+0.00127884j -0.00121733-5.94685e-05j -0.00250388-0.000840223j -0.000397521-0.00042458j -0.000837826-0.000508594j 0.00224064+0.00410419j 0.00118455+0.00176984j 0.00148538-0.0029947j 0.000585181-0.000256026j -0.000340064-0.000178703j 
-0.00206768+0.00130748j 0.0034973+0.00257296j 0.00347046+0.00546138j -0.0036894-0.00150579j 0.0022797-0.00204291j -0.00591448+0.00194578j -0.000575711+0.00217604j 0.00234769-0.00494511j 0.00197762+0.000935214j -0.00142423-0.00331961j -0.00291191-1.03095e-05j 0.00108596-0.000838043j -0.0039277+0.0045936j 0.00239508+0.000364248j -0.00169312-0.00447503j 0.00830134+0.000567778j 0.000983893-0.00179408j 0.00255546-0.000408977j -0.00502944-0.00513313j -0.000678979+0.00400401j -0.00423898-0.00438343j -0.000756226-0.00280427j -0.000267406-0.000610352j -0.00076492-0.00639877j -0.000195404+0.000346906j -0.000349932+0.00331875j 0.000971868-0.00116833j 0.00196626-0.00178163j -0.000970121-0.0012712j 0.000268941+0.00315957j 0.00122585+0.000694974j 0.000960321+0.00631433j -0.00110898-0.00196246j -0.0023783-0.00209178j 0.00360175+0.00205513j 0.00234673+0.00725262j -0.00278291+0.00162159j 0.00169566+0.00653655j 0.00122581-0.00671363j -0.00443548-0.000288436j -0.00320569-0.00112325j 0.000354584+0.00140964j 0.00293321-0.0019048j 0.00272-0.00336965j -0.00209809-0.00439069j -0.000832739-0.0016486j -0.002916-0.000575372j -0.00205795+0.00557653j 0.000800036+0.000433537j 0.00385498-0.000568589j 0.000967909-0.000373531j 0.00701967+0.00315523j 0.00393294-0.000132934j 0.000493194+0.000400295j -0.00202759-0.00307887j -0.000902413-0.00781227j -0.00205258-0.00199193j -0.000702574-0.00379558j -0.00249503+0.00143469j -0.000592703-0.000349142j 0.00383327+0.00108507j 0.000335936-0.00216518j -0.00131902+0.000236732j 0.000448095+0.000176573j -0.00199122-0.00130237j -0.00128579-0.000738929j 0.00117734-0.00248873j -0.00121215+0.00636559j 0.0024742+0.00385953j 0.0026508-0.00348494j -3.80878e-05-2.09665e-05j -0.000499975+0.000615283j 
0.000276558-0.00275197j -0.00357726+0.000684425j 0.00333405+0.00107593j 0.00132935+0.00175861j 0.00354051+0.00783982j -0.0033472-0.00346501j 0.00106991+0.00298963j -0.000755519-0.00104729j 0.00186211+0.00117033j -0.00141001-0.00473692j 0.00204209-0.00278388j -0.00100797-0.00254986j 0.000962852+0.00106549j 0.0018705-0.000457947j -0.000939309+0.00372754j 0.000789478+0.00109373j -0.000537673-0.00157446j 0.00062801+0.000967758j -0.00254045-0.00171534j 0.00120187-0.000564208j -0.00120705-0.00359618j -0.00293795-0.00313471j -0.00175906-0.00274438j -2.04336e-05-0.00157981j -0.000593068-0.000814409j 6.81448e-05+0.000634074j 0.00135068-0.00350958j -0.00227744-0.000181368j -0.000535452+0.00105301j -0.00136218+0.00395116j 0.00111655+0.00396627j 0.00185266-0.000154639j -0.000971961+0.00312015j 0.00219237+0.00483514j -0.00584834-0.00985313j -0.00446533-0.00407039j -0.00141946-0.000766839j -0.00184601+0.00156561j 0.000207261+0.00377042j -0.000179998-0.0012544j 0.000954226-0.00302509j -0.00126281+0.00202758j 0.000227621+0.000967612j -0.00415778-0.00322217j 0.000986212+0.00395246j -0.000898575-0.000253178j -0.00138005+0.00277059j -0.00201175-0.0075921j -0.0034713+0.0041799j 0.00557443-0.000747353j -0.00109735-0.00178395j 0.00291228+0.000164274j -0.00498766+0.00560502j 0.00105117+0.00164225j 0.000484531+0.000430085j 0.00412124+0.00205128j 0.0027597-0.00385359j 0.000254589+0.00419958j 0.00322127+0.00183087j 0.00480537+0.0013533j -0.00679707+0.00194066j 0.00167465-0.000350062j 0.0050855-0.000420718j 0.00415952+0.00133383j 0.00166367+0.00589957j 0.00102109+0.000317571j -0.000209119+0.000153844j -0.00366376-0.00224408j 0.000928552-0.000173738j 0.00151776-5.29124e-05j -0.001027-0.00163585j -0.00183608+0.000411016j 
0.00470396+0.00161677j 0.000945552-0.00469901j -0.0019765+0.000941829j 0.00054774+0.00161771j -0.00142721+0.00408745j 0.0034879-0.00341927j -0.000147627+0.00172719j -0.000746181-0.00128522j -0.000415978+0.00179613j 0.00206974-0.00345227j 0.00189635-0.000764448j 0.000374183-0.00161053j 0.00272488+0.000772293j 0.000667972+0.000145914j -0.00374787+0.00381358j -0.0037792-0.00223076j -0.000976151-0.00137848j -0.00239967+0.000437472j -0.000341712+0.00125692j 0.00265098-0.000404482j 0.000779264+0.000147785j -3.85437e-05-0.00165851j 0.000997935-0.00213694j 0.000964864+0.000485388j -0.000496885+4.65727e-05j 0.00165568+0.00116787j 0.0024977-0.000104783j 0.000936283-0.000110012j -0.000806834-0.00230742j 0.000495682-0.00194922j -0.000417928+0.000670299j -0.000942579-0.00204138j 0.00206905+0.0012144j 1.81449e-05-0.000337343j 0.00292853+0.00377247j 0.0012957-0.00192365j 0.00172622-0.00264581j 0.000991744-0.000824497j -0.00112283+0.00173504j 0.00190998-0.000582989j 0.00234764+0.000552494j -0.000610996+0.000225698j -0.00117563+0.000839388j -0.000227242+0.000772399j -5.78138e-05+0.000104442j 0.000664247+0.000494571j 0.00105354-3.40556e-05j 0.00286509-0.00128232j -0.00105362-0.00143853j -0.00156102+0.002696j -1.4865e-06-0.000344991j -0.00354854-3.35124e-05j -0.00296118-0.00176388j -0.00145372+4.99273e-05j 1.54842e-05+0.000657165j -0.0017476+0.00369566j 0.00137759+0.00207141j -0.00046804+0.00107851j 4.20723e-05+0.0005432j 0.000127844+0.00111173j -0.00197293-0.0015059j 2.23265e-05+0.00249553j 0.000328606-6.69039e-05j -0.000797914+0.000363175j -0.000167194+0.000241849j -0.000174997+0.000480334j -6.2742e-05+0.000332811j 0.000627828-0.00261717j -0.00159464-0.00196973j -0.00244673+0.0023059j -0.000544063-0.000472271j -0.000158851+0.000452919j 
-0.00182588-0.00102144j -0.00196613-0.000457371j -0.00599975-0.00334449j 0.00132951-0.00335141j -0.00812588-0.00129719j 0.00364336+0.000980658j -0.00221765-0.00235588j -0.00325168+0.00501364j -0.00209621-0.00155307j 0.00286443+0.00256924j 0.00256647-0.00097027j -0.00149475+0.000298567j -0.000509876-0.00334412j -0.00161616+0.000887015j 0.00354615+0.000917358j -0.00249846+0.00321261j 0.00119074+0.00118527j -0.000388031+0.000539199j 0.00463208+0.00014749j -0.00224153-0.0023305j 0.0032913+0.000219376j 0.00107248+0.00115287j 0.000316825+0.00214268j 0.00225065+0.00356473j 0.000364406+5.54e-05j -0.00236172-0.000547372j -0.0011675+0.0027435j -0.00113357-7.02229e-05j 0.00169094-0.00120587j -0.000119549+0.000595549j -0.00112957-0.00188311j 1.03636e-05-0.00207995j 0.00417547+0.00125632j -0.000716334-0.00270612j 0.00750756-0.00100786j 0.00490097-0.00238047j 0.000647045-0.000573456j 0.00184095-0.0108794j -0.00524819-0.000268337j 0.00448654+0.00338671j 0.00524919+0.00316909j 0.00280988-0.00219484j -0.00211943+0.00516955j -0.00442521+0.00493178j -0.00386089+0.00485986j 0.00207962+0.00357913j 0.00644412-0.00196405j 0.00227816-0.00264995j -0.00100412+0.00202814j 0.0027252+0.00225661j -0.00019325+5.32456e-05j -0.00811227+0.00212815j -0.00140698+0.000612905j -0.00585811+0.000389688j -0.000804427-0.00134929j 0.00113062+0.0057719j -0.00169793+0.00248197j 0.0014652+0.00119047j -0.000641237-0.0023416j -0.000146391-0.000689115j 0.00155036-0.00138822j 0.00302537+0.00543551j -0.00142737+0.00257065j -0.005124+7.22945e-05j -0.00104813-0.00329681j 0.00484804+0.00275274j -0.00190378-0.00471415j 0.00549152-0.00400257j -0.00283516-0.00353435j -0.00494651+0.00567373j -0.000443133-0.00335772j -0.00214081+0.00044043j 
-0.00412747+0.000532831j 0.000832624+0.00385842j -0.000822092+0.00422173j -0.0019225-0.00288758j -0.000943196+0.00120413j -0.0023089-0.00037419j -0.00192893+0.002156j 0.000883289+0.000749554j 0.000640718+0.00055372j 0.000283354-0.00206994j -0.00174098-0.000386808j -0.000136818+5.22362e-05j -0.0025638+0.00142778j 0.000688774-0.000248529j -7.84207e-05-0.00170087j 0.00418116+0.00184801j 0.000947047-0.00143901j 0.000733931+0.000514531j -0.00152494-0.00356328j -0.000644751+0.00169681j -0.00108533-0.00303265j -0.000402465-0.00180971j -0.00016638-0.00104941j -2.44735e-05-0.00299477j 7.42254e-05-0.000380295j -0.000747893+0.00153475j 0.000516532-0.00112656j 5.43959e-05-0.000280587j 0.000369918-0.00105961j -0.000604396+0.00289141j 0.000282911-9.75808e-06j -0.000687408+0.0027382j 0.00148491-0.00155024j -0.002607-0.000995229j 0.0047199-0.00340183j 0.00249019+0.000215701j -0.00193705+0.0023845j -0.000828683-0.0027074j -0.00117323-0.0020318j 0.000144534+0.00109448j -0.000589519+0.000832492j 0.00112644-0.001602j 0.00147661+0.000998309j -0.00140556+0.000921048j -0.000204131+0.00156398j -0.000100399+0.000421155j 0.000223362-0.00107594j -0.00219724-0.000356331j 0.000430749+0.00243699j 0.00336477-0.00164263j 0.000191825+3.51988e-05j 0.0014365+0.001471j 0.00144351+0.00143594j -0.000442357+0.00139328j -0.000735921-0.000861432j 0.0015502-0.00111629j -0.00121487-0.000797472j 0.000583607-0.000797225j -0.00111678-0.000236862j 1.51598e-05-0.000505711j 0.00126193-0.00028742j 0.00175022-0.000204928j -0.000286577+0.00119729j -0.000497418+0.0013026j -0.00167742+8.156e-05j 0.000301119-0.000390328j -0.00108471-0.00157733j 0.000583749+0.000143931j 0.000608664+0.00203833j 0.00141347+0.000556632j 0.000658044+7.70232e-05j 0.000269966-0.000627692j 
-0.00271336-0.00508427j -0.00588202+0.00170412j -0.00137871-0.00671391j 0.00363804-0.000259565j -0.00167095-0.00134975j 0.00111941+0.00125633j 0.000601403-0.00378725j -0.00321169+0.00372213j -0.000983191-0.00189652j -0.000134833+0.00426445j 0.00203979-0.00103028j -0.00166285+0.000834684j 0.000683629-0.00399893j -0.00133802+0.000198433j 0.00412791+0.000972768j -0.00266676+0.00206882j 0.000822478+0.00236973j 0.000367305-0.000344905j 0.00383969+0.00202858j -0.00172491-0.00255626j 0.00265959+0.00179088j -3.52487e-05+0.00228415j -0.000193559+0.00156101j -0.000167694+0.00358011j 0.00106876-0.00041456j -0.00108224-0.00282164j -0.00194152+0.000155593j -0.00387227+0.000231088j 0.00130921+0.0034996j -0.0021246+0.000582121j 0.000505911+0.000705044j 0.00229225-0.00413152j 0.000597824+0.00442777j 0.0037814+0.00140562j -0.0027886-0.00423107j -0.00153495-0.00168615j 0.00053322-0.00184371j 0.0025033-0.00424072j -0.00137816+0.0021198j 0.000512434+0.00183441j 0.0018275-0.000196101j 0.00140625+0.000214608j -0.0012687+0.00309534j -0.00523244+0.00107905j -0.00286385+0.00453732j 0.000265396+0.00321087j 0.00381406+0.000957217j 0.000661261-0.00423898j -0.00203004+0.00341425j 0.00406278-1.87445e-05j -0.00130124+0.000369365j -0.00389719-0.000542298j -0.00219084+0.00457996j -0.00263083-9.44321e-05j 0.000293689-0.000153788j 0.00345445+0.00428185j -0.000212381-0.00153612j 0.00208277+0.00254063j 0.00260784-0.00248199j 0.00195171-0.00137474j -0.000664644+0.00201849j 0.00188533+0.00307946j -8.00676e-05+0.000760853j -0.00186941-0.0017312j 0.00292276-0.00106768j 0.00406041+0.00387616j 0.000569886-0.0030454j 0.00240579-0.00179114j -0.000994717-0.00412446j -0.00423554+0.00164581j 0.000406156-0.00132169j -0.000782102-0.000463805j 
-0.00870804+2.0199e-05j 0.000572432+0.00726536j -0.00443696+0.00127854j -0.00137285-0.00537101j -0.00389419-0.003571j -0.000644367+0.00285656j -0.00310755-0.000600479j 0.000698923+0.00363233j -0.000574711-0.000790094j 0.00172334+0.00165816j -0.00211719+0.000481565j -0.000418131+0.00199046j -0.00373979-0.000346849j -0.000885184+0.000359013j 0.00204371-0.00357606j 0.00373063+0.00194077j 0.00192313-0.000195256j 0.000200203-0.000421219j 0.00109351-0.00265529j -0.00151135+0.000954993j 0.000773082-0.00169486j 0.000500786+0.000179503j 0.000254783+5.5329e-05j -0.00082674-0.00103894j 0.000978671-0.000626783j -0.00172504+2.81629e-06j -0.00177757+7.88393e-06j -0.00139314+0.00100951j 0.00270178-0.000515705j -0.000308858+0.00293439j 0.00159319-0.00318607j -0.00195107+0.000272026j 0.0037524-0.00147582j -0.00228586-0.00468691j 0.00797559+0.00133295j 0.00580846+0.00354931j -0.00230653+0.00366756j -0.000270416-0.00750838j -0.00240653-0.00502915j 0.00186456+0.00383692j 0.000183496+0.00315343j 0.00304551-0.00358761j 0.000972344+0.00240472j -0.000525688+0.00524026j -0.00178269+0.000506951j 0.00192446+0.00172078j 0.00314337-0.00392634j -0.00207041+0.00399346j 0.00283084+0.0014084j 0.00144958-0.00207315j 0.00105229+0.00147412j -0.00204641+0.00275432j 0.0056597-0.000650556j -0.00283398+0.000687156j -0.00112957-0.00241243j 0.000598738-0.00189593j -0.00495548+0.00145504j 0.00113632-0.003771j -0.00378011-0.00280979j -0.00273127-0.00218897j 0.0070466-0.00137304j 0.00206614+0.000490173j -0.00406352+0.00277071j -0.00441569+0.000769797j -0.00312091-0.00463275j 0.00201091-0.000645195j -0.00243553-0.00401931j 0.00389106+0.000742204j -0.000870204+0.00158084j -0.000318508+0.00229076j 0.00222592+0.00150639j 0.00214187-0.00184375j 
