-8.90273e-16-0.036845j -9.94694e-16-0.156099j 1.18586e-16+0.0453j -2.20431e-17-0.0110402j 4.2895e-16-0.0457556j -4.14378e-16-0.106369j 2.51936e-16+0.0496855j -4.51447e-17-0.0261087j -5.62631e-17-0.0625538j 6.34119e-16-0.124757j 1.54079e-16-0.0355024j 6.13597e-17-0.0403038j -1.4003e-17+0.0430747j 2.9403e-16+0.0659326j -1.8949e-16-0.0228201j 1.10352e-16+0.0105723j 1.19711e-16+0.043395j -1.8213e-16-0.0263076j 1.7078e-16+0.0210627j 2.17995e-16+0.0307695j 1.08523e-16+0.0155535j 3.41584e-17-0.0120659j 8.6628e-16-0.0256093j -4.69599e-17+0.0253371j 4.15388e-16+0.0333509j 2.93591e-16+0.031644j 5.97975e-16+0.00283541j 1.0064e-15+0.0247203j -1.12129e-15+0.00511157j 7.40705e-16+0.0238695j -1.10653e-15-0.00426383j -2.08507e-16+0.0065662j -8.21751e-17-0.00963479j 5.60169e-17+0.0103582j -2.46431e-16-0.0083026j -4.58649e-17+0.0146144j -6.59955e-17-0.00176609j -5.62504e-16+0.0201089j -1.41267e-17-0.0127119j -1.69366e-15-0.020004j -1.04279e-15+0.0169845j 1.46242e-14-0.00954108j 6.08097e-16+0.0142591j -2.50227e-16-0.00823777j 1.59272e-16-0.000353999j -6.01602e-17-0.0193532j -3.12976e-16-0.0194787j -2.22085e-16-0.0197536j 3.79009e-17+0.00791882j 1.11481e-16+0.0181109j -9.16926e-18-0.00224877j 1.91843e-16+0.0299968j 7.13511e-16+0.00472085j 3.00004e-18-0.00336742j 3.78115e-18-0.019525j 1.43937e-16+0.0155476j 3.21593e-16+0.0127878j 1.56068e-16+0.034909j -1.26407e-16-0.00821517j -1.675e-16-0.0068393j 3.47684e-16+0.0329746j 3.07039e-17-0.00189579j -1.46016e-16-0.0611019j -1.90475e-17-0.0144508j -8.54313e-17-0.0312076j -1.7948e-16-0.0521116j -9.07277e-19+0.00475378j -2.74785e-16-0.0400934j 2.29265e-16+0.0699318j -2.4993e-17-0.00652578j 2.82314e-16+0.0609618j -3.79198e-16-0.0641658j 
4.23963e-16+0.0227804j 3.35768e-16+0.0392621j -4.67522e-17-0.0137723j -1.29682e-17+0.00306532j -8.93823e-17-0.00364646j -4.56183e-17+0.0112259j 2.29306e-18-0.00803487j 8.02085e-17+0.0181401j 2.653e-16+0.0257398j -1.89219e-16+0.0156907j 6.91034e-17+0.026866j 5.60133e-17+0.0177192j -1.32575e-16+0.00267769j -2.87531e-16-0.019516j 2.2542e-16+0.0386751j 5.34513e-17+0.00287067j 1.38705e-16-0.00375741j 9.57124e-17-0.00113169j -1.9587e-16-0.00432644j -8.15731e-17-0.0191457j -2.00862e-16-0.00130707j -2.666e-16+0.0150945j -1.39987e-15+0.0470196j 4.0023e-16+0.00777371j -2.34622e-16+0.00233892j 6.59959e-16+0.0386341j 3.46491e-16+0.00787705j 9.65668e-17-0.0188442j -1.45559e-15-0.0239045j 1.17243e-15+0.0188598j 1.3823e-15+0.00305663j 2.57249e-16-0.0105843j 3.55473e-17-0.000469745j 2.13876e-16+0.00602789j 1.76253e-15+0.0250703j 4.39953e-16-0.00882164j 1.44764e-16-0.00407703j -2.6443e-16+0.0121193j 2.88616e-17+0.00142246j -7.75859e-15-0.0138555j -6.4784e-15-0.0175088j -1.869e-14+0.0121876j 5.76504e-16+0.0119664j 2.19617e-16-0.00323658j 2.92526e-16+0.0345028j 2.20096e-16+0.0260561j -2.01798e-16+0.00175704j 7.44901e-16+0.0482889j 5.63502e-16+0.0405736j 1.8915e-16+0.00368889j 1.41536e-16+0.00119484j 4.52687e-16+0.0166412j 5.14515e-15+0.0474078j 8.26887e-17+0.00601274j -1.14194e-16-0.017643j -2.23166e-16+0.0171972j 5.85609e-16+0.0223932j -1.94578e-16-0.0173194j 1.67799e-16+0.0171676j 1.59142e-16+0.00485746j -3.48868e-16-0.0352029j 7.9538e-17+0.034282j 7.41127e-16+0.0654331j 1.04692e-16+0.0053694j -1.18656e-16-0.00863611j -2.58793e-16-0.0214692j 2.19629e-16+0.00437414j -1.61219e-16-0.00267446j -2.87665e-16-0.0265037j -1.736e-16-0.00680739j -3.3722e-16-0.0352343j 1.84632e-16+0.0130497j 
-2.18178e-16-0.0131522j -1.60398e-16-0.0354983j -1.99295e-17+0.0238474j -8.37795e-18-0.0197451j 5.87787e-16-0.0466744j -2.67747e-17-0.00994076j 1.48091e-16+0.00276073j -1.03162e-17+0.000132419j -2.00177e-17-0.00255255j 5.21853e-17-0.0105343j 6.75392e-17+0.00729844j 1.56863e-16+0.0109296j 1.33187e-16+0.0201194j -2.16102e-17+0.0511121j -8.78311e-17-0.0295266j -2.13443e-17-0.023979j -5.27523e-17-0.00636185j 9.48562e-17+0.00962384j -2.85097e-17-0.0095936j -2.4863e-16-0.0323657j 3.32563e-17+0.0205313j 1.20566e-16+0.00655254j 6.4104e-16-0.0252734j 5.14884e-17-0.00148174j 1.39378e-16+0.0119275j 1.78829e-16+0.011775j 1.18201e-15+0.0261223j 1.15936e-15+0.0411968j -1.47441e-15+0.0151446j 8.17504e-16+0.0354213j 2.93586e-18-0.000904675j -2.24518e-16-0.000241769j 9.7315e-17+0.018786j -2.83032e-16-0.00688967j -2.17038e-15-0.0397987j -4.55337e-16+0.0513089j -3.70391e-17-0.00357268j -1.62069e-16-0.00139995j -9.04667e-16-0.0537548j -1.19125e-14-0.0136545j -1.02415e-14-0.0365655j -4.72631e-14+0.0312666j 9.28223e-16+0.0169371j -1.14992e-16-0.0265192j -2.76671e-16-0.0418749j 2.52682e-16+0.00976399j 6.17865e-17+0.0135034j -4.51369e-16-0.0344335j -2.95532e-16+0.000230848j -9.21937e-17+0.00649941j -5.00656e-16-0.0580479j -5.31647e-16-0.0562332j -4.1329e-15-0.0397164j -1.48311e-16-0.0480604j -1.83932e-17+0.0607715j 4.99506e-16+0.0674901j 1.11402e-16+0.00874423j -2.4456e-17+6.90806e-05j -1.23847e-16-0.0159371j -8.51512e-17+0.000303368j 6.97038e-17+0.0173836j -1.93668e-16-0.0667742j -1.75892e-16-0.0806564j -8.98746e-18+0.0344578j -1.06642e-16+0.0113365j 1.03472e-16+0.00861528j -5.1458e-17+0.0156048j -5.08682e-17-0.016953j -1.16352e-17+0.0303496j 2.2736e-17-0.0108122j 4.06351e-17+0.0303096j -4.48781e-17-0.00154893j 
6.77579e-16+0.01615j -1.14126e-15-0.0299837j 1.17857e-16+0.00193129j 2.42447e-15+0.0578531j -4.76402e-16-0.017672j -1.85661e-15-0.04392j 1.74704e-15+0.0417342j 1.4421e-16+0.00445452j -9.38976e-16-0.021042j 1.48244e-15+0.0431949j -4.31968e-16-0.0125953j 2.10426e-16+0.00578191j -3.68946e-16-0.0110495j 7.03726e-16+0.0193603j 1.64671e-15+0.0395724j -5.14682e-16-0.0140602j -4.44248e-16-0.00878182j -8.52085e-16-0.017429j 7.78516e-16+0.0196451j -9.71007e-16-0.0266308j 1.91221e-15+0.0571337j 7.96737e-16+0.0261358j -2.0525e-16+0.00278298j -4.9389e-16-0.0117153j 8.83776e-16+0.0241256j -4.57274e-16-0.0117424j -6.67559e-16-0.00210784j 3.34845e-16-0.00138717j -1.38264e-15+0.000492966j 2.9941e-15+0.0445113j 2.17237e-15+0.0047244j -1.87314e-16-0.0099709j 1.14448e-15+0.0210596j -4.05518e-16-0.0108767j -1.67639e-15-0.0147082j -1.24583e-16-0.0014815j 8.0794e-16+0.0130757j 8.06032e-16+0.0406243j 7.70041e-16+0.00563665j -4.94739e-15-0.0151333j -3.33725e-15-0.0012533j -8.70988e-14+0.0591137j -7.8843e-16-0.0140104j -2.09225e-15-0.0462607j -7.09058e-16-0.0111406j -1.24313e-15-0.0152108j 1.53199e-15+0.0313682j 4.80245e-16-0.000979738j 3.73574e-15+0.0764658j -1.91202e-15-0.0436113j 5.54243e-16+0.00928565j 1.8632e-15+0.0465543j -7.19893e-15-0.0539323j 6.04085e-16+0.0144148j -1.74524e-16-0.000857371j 1.51358e-15+0.0357333j -3.5385e-16-0.0073567j -3.12614e-16-0.00333329j -3.47494e-16-0.00549205j -2.24664e-15-0.0469237j -1.80534e-15-0.0366634j -3.33311e-16-0.0133181j 2.35569e-15+0.0549615j 2.33965e-15+0.059491j -2.88858e-15-0.0694766j -2.49184e-15-0.0635786j 9.49506e-16+0.0239154j 2.02942e-16+0.00434101j 4.25937e-16+0.00903961j -7.29087e-16-0.0171069j -1.21037e-15-0.0264776j -5.80018e-16-0.0157793j 
1.81542e-16+0.0463887j 1.80823e-16+0.00127079j 1.20892e-16-0.0553359j -2.10669e-18-0.0562426j 4.37637e-16-0.026294j -1.13142e-18+0.0507165j -1.48542e-16+0.0124381j -1.34922e-16-0.0030897j -1.45475e-16+0.074153j -2.57279e-16+0.00658372j 6.44604e-17-0.00336755j -1.94331e-16+0.0236265j 1.52838e-16-0.0127772j -1.17372e-16-0.0232487j 2.14451e-17+0.0187726j -1.13766e-16-0.02369j 5.23377e-17-0.00359972j -5.54815e-17+0.0614718j -1.27335e-16-0.0135661j -4.9593e-17-0.0082724j -2.1179e-16+0.00371755j 2.95975e-16-0.010873j 1.2983e-15-0.0285072j -3.33349e-16-0.00159302j -5.97103e-17-0.0230867j -2.85681e-16-0.0415034j -8.00792e-16-0.0203698j -1.70846e-16+0.0184121j 1.46449e-16+0.0165321j -4.22642e-17-0.00222154j 7.68987e-15+0.0235713j 3.17823e-16-0.0029219j -2.56095e-16+0.0297734j -3.20464e-16+0.00199824j -2.34575e-15-0.035738j -5.12629e-16+0.00096392j -1.21264e-16+0.0627543j -1.01979e-16+0.019798j 2.70543e-16+0.00108178j -4.78913e-15-0.0217328j -4.04411e-15+0.00407507j -9.88422e-15+0.0066576j 2.51733e-16-0.0154874j -9.66799e-18-0.0644246j -2.46973e-17-0.0370003j 1.30549e-16+0.0144407j -1.41137e-17+0.0129067j -2.47289e-16-0.0420861j -2.90981e-16-0.0340816j 1.44688e-16+0.0398339j 2.16364e-16+0.10398j -2.32317e-16+0.000883384j -4.08363e-15-0.043146j -1.1047e-16+0.000420328j -5.12534e-17+0.0462949j 4.08881e-16+0.081956j 7.2007e-16+0.0291003j -4.57645e-17+0.0533232j -4.13401e-16+0.024105j -3.68128e-16-0.0736378j -3.44354e-16-0.0282071j 8.046e-17-0.0997562j -1.73194e-16-0.0280428j -1.4321e-16-0.0136323j -5.90085e-17+0.0746025j 2.01233e-16-0.0235938j -6.64459e-17-0.00190544j 6.30057e-17+0.0472269j 7.53549e-17-0.0119218j -5.77425e-17+0.0434146j 4.11486e-17+0.0292805j -4.70206e-17-0.023649j 
2.8331e-16+0.0275881j 8.61648e-17+0.0251655j 3.78831e-17-0.0189893j 6.69183e-17+0.00552375j -1.92915e-16+0.0103444j 8.03483e-18+0.0396421j -8.40158e-17-0.0450988j 3.22533e-17+0.0200939j -9.59835e-17+0.000878623j -1.00022e-16+0.00486834j -1.23774e-16+0.0153003j -3.71886e-17+0.0110482j -1.10051e-16+0.029757j 1.67923e-16+0.0156671j -4.34618e-17+0.00816711j 7.21094e-17-0.0322194j -4.90154e-17-0.0544342j -4.99973e-17+0.0322211j 1.02812e-16-0.00990329j 2.62034e-17+0.0060601j 1.35792e-16-0.005416j 2.95485e-16-0.0358699j 8.06565e-16-0.0166148j 5.59283e-18-0.00550035j 2.49291e-17+0.00755448j -4.48784e-18-0.0124889j 7.43072e-17+0.00546603j 9.73959e-16+0.00736749j -2.13401e-15-0.0140628j 9.57126e-16+0.0266627j -3.31301e-15-0.00934637j 2.94679e-16-0.0304555j -2.06114e-17+0.0261682j -2.3009e-16+0.00414408j -2.45088e-15-0.0317359j -2.15791e-16-0.0534663j 5.84059e-16+0.010393j -4.31881e-16+0.0396671j 7.37871e-16+0.0378957j -2.88855e-15+0.0118722j -2.79025e-15-0.0282778j -3.24437e-14+0.0211853j -1.36528e-16-0.0231967j -3.28879e-16-0.0784381j -1.75694e-16+0.0341312j -3.53927e-16-0.0186754j 2.7443e-16+0.0280546j -4.19832e-17-0.0400644j -3.92078e-19+0.0139149j -2.12356e-16-0.0023591j 2.14606e-16+0.00571625j 2.70102e-17-0.00119483j -3.37681e-15-0.0335087j 1.15224e-16-0.0294736j 4.2418e-17-0.0120302j 6.20285e-16+0.0894874j 5.96574e-16+0.0283878j -5.86321e-17-0.000946036j 9.41556e-17+0.047942j 7.55144e-17-0.0214708j -4.25433e-16-0.0262847j 1.08582e-17-0.0763239j 2.41463e-17+0.0416857j 2.05569e-17-0.0325443j -1.63509e-17+0.041113j -4.90335e-17+0.0653599j -1.03222e-17-0.038405j -4.49039e-16-0.104004j 1.99248e-17-0.0522081j -2.20242e-17+0.0448768j -1.92424e-17-0.034808j -1.0384e-16-0.0564419j 
1.15636e-16+0.0143334j 4.34022e-17+0.0245417j 1.41036e-16-0.0296769j 2.17914e-16-0.0700032j 7.97713e-16-0.0436281j -3.0734e-16+0.0386962j -1.65228e-16+0.0192535j -2.01457e-16+0.0389335j -2.36216e-16+0.0401652j 1.59017e-16-0.0210015j 1.2513e-16+0.00815604j -7.50103e-17+0.0165871j 1.98815e-16-0.0128308j -4.17792e-17-0.0135594j 3.65243e-17+0.0185571j 9.55223e-17-0.0109142j 6.06541e-17-0.0175906j -5.16935e-17+0.00713986j 2.78992e-17-0.00181535j -1.10501e-16-0.00414658j -1.3627e-16+0.00758215j -8.02365e-17+0.00739364j -4.79055e-16+0.0121323j 1.73297e-16-0.00967462j -6.5609e-17+0.00335699j 1.38073e-16+0.0021236j 2.73778e-16+0.00987525j -3.05803e-16-0.0090543j 7.07099e-16-0.00234603j -4.60566e-16-0.0163287j -2.46412e-15-0.00610543j -6.34705e-17-0.00327784j 4.58382e-17+0.00808409j 8.82245e-17-0.00457088j 8.15133e-17+0.00456864j 2.39331e-16-0.0159501j 3.89662e-17+0.0192998j 3.87955e-16-0.00984361j -1.21241e-16+0.00191172j -3.39458e-15-0.00603461j -2.85e-15-0.0083733j -3.61961e-15+0.00245295j 3.76019e-16+0.0114761j -2.1012e-16-0.00407497j -6.8847e-17+0.0218704j -1.5564e-16+0.00253389j 1.42467e-16+0.00624373j 3.36164e-16+0.060527j 4.73005e-16+0.0169909j -8.45672e-17+0.01661j 1.0155e-16+0.0241274j 1.33042e-16+0.0447966j 1.84161e-15+0.0173535j -4.07094e-17-0.0214198j 7.22126e-17-0.00648003j -3.54097e-17-0.0140548j 7.14199e-16+0.0490897j 1.17738e-16-0.0153042j -3.50903e-17-0.0151133j -2.69096e-16+0.00214038j 2.05649e-16+0.00820845j 5.3663e-18+0.0639917j 1.77602e-16-0.0261824j 2.67027e-17+0.00614174j -1.9665e-16+0.0325769j 1.69839e-16-0.0724193j 3.23722e-16-0.0441093j 7.60403e-17+0.105288j 1.38617e-17-9.43772e-05j -9.36865e-17+0.00962609j -2.50072e-16+0.0576258j -7.56711e-17+0.0345009j 
-1.24217e-16+0.00166495j -1.07588e-16-0.0303166j 8.28951e-17-0.000135931j 1.55495e-16+0.0614624j 7.16479e-16-0.064212j 9.64712e-17+0.0908821j 8.43556e-17+0.076696j -1.63879e-17+0.0264427j -4.5431e-17+0.0515464j -1.43682e-19-0.00586628j 6.62892e-17-0.0318237j -1.10878e-16+0.0223971j 3.67165e-16-0.0358901j -1.09317e-16+0.0255938j 3.43519e-17-0.0274129j -1.86351e-16-0.0790751j -6.01807e-17-0.0103541j -9.55149e-17+0.000675185j -2.3697e-16-0.026621j 8.18076e-17+0.0199456j -2.25569e-17+0.0291288j -5.60453e-17+0.0292755j 4.44767e-16-0.0213695j -3.66857e-16+0.00204698j 4.53182e-16-0.0241178j -6.23697e-16+0.0343457j -4.06385e-16-0.0297973j 1.5839e-15+0.0679575j -1.40683e-15+0.0255956j 4.07256e-16+0.0245935j -2.63872e-15-0.00779286j 7.09252e-17-0.000943219j -1.79997e-16-0.00230541j -8.37849e-17-0.0166477j -9.50282e-16-0.013438j -3.58853e-16-0.0194384j 3.14808e-16+0.0132187j -7.60563e-16+0.021383j -6.17854e-16-0.0332768j -2.68425e-15+0.00291273j -2.69115e-15-0.0156739j 3.01554e-14-0.0200072j -8.77746e-16-0.0234547j 2.92115e-16+0.0182247j 2.34142e-16+0.0493366j -4.54323e-17-0.0214798j -2.214e-16-0.0241755j -1.48334e-16-0.00300524j 7.07596e-17+0.00835474j 1.04344e-17+0.0148335j -3.62105e-16-0.0467441j 6.64586e-17+0.00758446j 1.29638e-15+0.0132535j -1.16634e-16-0.0392451j 1.43813e-16+0.0205237j -4.20193e-17-0.00671189j 4.63363e-16+0.0307325j -6.53347e-17-0.0659063j -3.64174e-17-0.0169368j -7.38546e-17+0.0026328j 5.55209e-17+0.00965481j -1.05554e-16-0.0212493j 1.0777e-17-0.0205502j -9.63647e-18-0.0463638j -1.2364e-16-0.0294019j 8.30982e-17-0.0109148j -1.673e-16-0.148305j -4.55282e-16-0.0606875j 3.25792e-17+0.036568j -4.92741e-17+0.0020958j 5.61652e-17+0.0450746j -1.52943e-16-0.0389038j 
2.09225e-16+0.0257762j 6.85402e-17-0.00761453j -5.9195e-17-0.00146313j -1.17721e-17-0.0538641j 6.36095e-16-0.0531911j 5.17196e-17-0.0046349j 5.4825e-18+0.00487717j -1.34725e-17-0.0182092j 6.78322e-17-0.0176431j 2.90497e-16-0.049277j 1.26293e-16+0.0256915j 3.2463e-16+0.00878252j -4.65009e-16+0.0912044j 2.14064e-16-0.0188968j -1.5835e-16-0.0147919j -4.1804e-17+0.0378085j -1.30346e-16+0.00383908j 3.66521e-17-0.0263214j 2.09293e-16+0.0169934j -1.25524e-17+0.0147957j 1.06426e-16-0.0170468j -1.76661e-16+0.00877811j -1.28335e-15+0.0283608j 1.53722e-16+0.0067009j -1.77324e-16+0.0141142j 2.29659e-16-0.00848133j 7.81304e-16+0.0291446j 1.38966e-15+0.00151692j -1.87032e-15-0.0378598j 6.92754e-16-0.0202653j 2.51291e-15+0.00584597j -2.15484e-16+0.0173276j -5.94006e-17-0.00271222j 1.2464e-16-0.00153625j 1.08864e-15+0.01645j 2.10312e-16+0.0202896j -2.44076e-16-0.0347818j -2.32395e-16+0.00343698j -4.24098e-18-0.00955095j 1.03255e-14+0.0190245j 8.77626e-15+0.0242909j 4.01988e-14-0.0264545j 4.81148e-17-0.00199661j 5.3267e-17+0.0107406j 1.74036e-16-0.00263177j 6.72698e-16+0.0512544j -5.58388e-16-0.0356099j -4.47873e-16-0.00890351j -1.96712e-16-0.031773j 3.40852e-17-0.0262055j -1.40609e-16+0.0192807j 3.1282e-17-0.0208218j 4.51199e-15+0.0485844j -1.06946e-17+0.020425j 1.37523e-17+0.010353j 4.76178e-16+0.0519292j -1.68878e-16-0.00860917j -7.85566e-17-0.0150509j 4.31507e-16+0.0335813j 5.12891e-16+0.0403302j -3.05818e-16-0.0675817j -3.03077e-16+0.0852612j 6.97705e-17-0.0452624j -3.97395e-17-0.0387992j -2.67255e-17+0.059188j 6.76431e-17-0.0270932j -5.88516e-17+0.0415755j 4.07548e-17+0.0213743j -1.73765e-17+0.0546077j 6.41528e-17-0.0182319j -6.33552e-17-0.0181932j -2.63903e-17+0.0230934j 
-6.08166e-17+0.0222736j 3.83273e-17-0.012621j 8.65263e-17-0.0242853j -2.17045e-16+0.0321805j -1.90627e-16+0.0152984j -1.61546e-17+0.0193185j 1.32425e-16-0.0026029j -5.43802e-17+0.0190463j -4.40917e-17+0.0207247j 1.06604e-16-0.00100678j 3.08869e-16-0.0521365j -9.34119e-17+0.00331596j 9.31871e-17-0.00165677j 1.17028e-18-0.0044747j 1.22396e-16-0.0191535j 6.80941e-17-0.0155622j 2.15741e-16-0.0115045j -1.03576e-18+0.00639524j -1.78701e-16+0.0205071j -3.06154e-17+0.0135573j 9.98876e-17-0.0139161j 3.23841e-16-0.0085867j 7.85608e-16-0.0160665j -7.81085e-17+0.0102523j 1.85908e-16+0.00126258j 1.26698e-16+0.0186581j 7.47401e-16+0.0181351j -6.25032e-17+0.012692j 6.62241e-16+0.0190306j -5.43555e-16-0.00217798j 5.68214e-15+0.017169j 9.79459e-16-0.022176j 1.15266e-16-0.00509247j 3.58318e-16+0.00391931j 2.04849e-15+0.0388845j 7.10229e-16-0.0399787j 5.9677e-16-0.0266222j -8.33987e-16+0.0380236j 3.85945e-16+0.0236412j -1.61143e-14-0.0303225j -1.37335e-14-0.0366992j -2.70905e-14+0.017518j -8.50463e-16-0.0329288j 4.29926e-16-0.0060286j -2.70464e-16+0.0363918j -1.45416e-16-0.0124749j 4.58219e-16+0.0441123j 1.00168e-16-0.0053277j -4.3461e-17+0.0117644j 2.3978e-17+0.019037j 1.53005e-16-0.00128189j -1.03389e-17+0.00940604j -2.30934e-15-0.0266308j 4.19588e-18+0.00237415j 4.36521e-17-0.00924097j -1.04577e-17+0.0124648j 3.8435e-16+0.0340866j 3.96057e-18+0.0165311j 2.68145e-17-0.0307399j -8.69146e-17+0.00407083j -1.60396e-16-0.0355498j 2.08524e-17-0.0714669j -3.13795e-16+0.0670785j -2.56829e-16+0.0122764j -4.23927e-17-0.00234674j -5.3138e-17+0.0261863j -1.54458e-16-0.0139844j 7.22455e-18-0.0984374j 1.62146e-16-0.0611739j 6.9853e-17+0.0195072j 3.11923e-16-0.0365003j 5.21459e-17-0.0524978j 
7.5294e-17+0.0178161j 9.6417e-17+0.0270876j 7.24844e-17+0.0116689j -2.19173e-16+0.0321089j 1.78372e-16-0.0171594j 3.79344e-17-0.0201392j 1.32067e-16-0.0472054j -4.2476e-17-0.0108555j -3.77171e-17-0.0182707j 5.71402e-17-0.00419422j 1.07998e-16+0.0140485j -4.83948e-17+0.0151035j 4.09601e-16-0.0298818j 4.76172e-18-0.00560592j 1.50583e-16-0.00855153j 4.0968e-17+0.00502975j 1.53995e-16-0.0309088j -1.13983e-17+0.005584j -7.35535e-17+0.0364248j -1.04346e-16-0.0105009j 4.37513e-17-0.0159357j 3.60024e-16-0.0183988j 8.02059e-16-0.0182394j -1.23526e-17+0.00821698j -2.6008e-16+0.0120371j 3.92854e-16-0.00853421j 7.51242e-16+0.0343136j 1.74969e-16-0.012676j 1.27254e-16-0.00646043j -5.39255e-16+0.00176568j -1.64066e-14-0.0473965j -5.75839e-16-0.0104859j 3.44232e-16-0.0149311j -7.7419e-17+0.00536177j -8.14134e-16-0.0189292j -2.1013e-18+0.0333005j 3.63137e-16-0.0316649j -5.89884e-16+0.0142301j -5.60253e-17-0.0026019j -7.25823e-16+0.0178441j -4.66474e-16-0.0236701j -4.54021e-14+0.0297453j 1.16105e-15+0.0297026j -2.96661e-16+0.00232965j -2.82151e-16+0.0111826j 4.21558e-16+0.0214622j -3.3728e-16-0.017398j -2.85078e-16-0.00378775j -1.49394e-16-0.0243565j 5.88125e-17-0.0457196j -1.22431e-16-0.00189448j -2.42272e-16-0.0267214j -1.08646e-15-0.0106991j 7.7027e-18-0.0146336j 1.73803e-16-0.0111045j 8.19416e-18-0.00072019j 3.69568e-16+0.0271769j 4.92455e-17+0.000303518j -1.19486e-16-0.0141895j -2.97056e-16-0.0388802j -8.40029e-17-0.0536891j -4.4812e-17+0.034752j -2.78921e-16+0.00228919j -2.70429e-16+0.0579845j -2.31567e-17+0.0117924j -6.47552e-17+0.00730022j -2.21655e-16+0.0756119j 3.24624e-16-0.0161047j 2.31857e-16+0.00781599j 1.35378e-16-0.0490951j 2.43494e-16-0.060748j 1.73418e-16+0.0403118j 
2.36395e-16+0.0208833j 1.18979e-16+0.0237789j -3.98439e-17-0.0140279j 7.7554e-18+0.0239222j -2.71906e-16+0.0201941j 1.01827e-16-0.00559418j 9.29939e-17+0.0103436j -5.07311e-17-0.032381j 6.91896e-17+0.0158834j -1.81755e-16+0.0144656j 1.55654e-16-0.0265037j -1.15838e-16+0.0371915j -1.1749e-17-0.00972835j -9.7342e-17-0.0217794j 5.03297e-17+0.0343835j -8.33694e-18+0.024713j 2.4385e-17+0.0350258j 1.00898e-16+0.00426536j -8.66844e-18+0.0398705j 4.08801e-17-0.0108015j -1.04225e-16-0.0108696j 4.25025e-17-0.0137014j 7.59471e-17+0.00385661j 9.21084e-17+0.00543507j -1.53358e-16+0.0184772j -6.49655e-17-0.0288479j -8.24948e-16-0.0122984j -1.90558e-16-0.0126072j 7.85919e-16-0.00543965j -6.3508e-16-0.0281228j -3.04683e-16+0.000987923j 2.02753e-16-0.0105509j 3.53561e-17-0.0103053j 3.78424e-16+0.0043835j 1.32769e-15+0.0187065j 2.57453e-16+0.0172068j -8.39084e-17-0.0109721j 3.90184e-17+0.0103467j 5.38497e-16+0.0186216j -1.04513e-14-0.0413196j -9.03041e-15+0.00201249j 3.80054e-14-0.0250269j 7.35915e-17+0.00601771j 1.3501e-16+0.0199652j 4.48951e-17-0.038671j 1.69214e-16+0.0379131j -2.09063e-18+0.0227975j 1.49438e-17-0.000537717j -8.62948e-17+0.00575051j -3.00009e-17+0.00598301j -1.67887e-16-0.0203342j -5.72277e-17-0.0472161j 6.27688e-16+0.0066277j -1.33847e-16+0.0628894j -3.0683e-16+0.0268531j -7.55428e-16-0.0922732j -1.79893e-15-0.0977723j -9.98008e-17+0.0183718j -1.68235e-16-0.0949611j -1.64327e-16+0.0299683j 8.51742e-16+0.0857071j 2.0051e-16+0.0157769j 1.15578e-16-0.0085884j -6.51015e-17-0.0288836j -6.35929e-17-0.111334j 4.8526e-17+0.089561j -1.34568e-16-0.0213261j 4.01453e-16+0.124063j -1.05586e-17+0.0218077j 9.17006e-19+0.0353612j 3.7366e-18-0.0281377j -4.12702e-18+0.020017j 
-3.37497e-17+0.0118373j -3.28432e-16-0.051419j 5.77195e-18-0.00207729j 9.28166e-17+0.0126621j 1.04813e-16-0.0165957j -1.02814e-16-0.0167201j 1.47657e-17+0.00492203j -4.01109e-18-0.000691972j -1.88978e-18-0.00907668j 8.83029e-17-0.0332116j -8.51686e-17-0.0239312j -5.47016e-17-0.0273613j -5.17733e-17+0.0238856j 2.28255e-16+0.0233212j 4.17481e-17-0.000789804j -4.9561e-17-0.00970197j -2.63491e-17-0.00809048j -4.85491e-17-0.0149972j 2.44141e-16+0.0163993j 1.45555e-16+0.0132705j -3.17897e-17+0.00472714j -8.16714e-18+0.00432054j 8.41108e-17-0.00365138j 8.95461e-18+0.00443791j 6.68485e-17+0.00386071j 4.61887e-16+0.0202097j 9.69291e-16+0.0202333j -3.52612e-16-0.00165143j 1.92512e-16+0.0124606j 3.52035e-16+0.0256011j 1.19558e-15+0.00211702j 2.31563e-16-0.00213335j 1.04609e-16+0.00321991j 1.14877e-16-0.0109471j 8.84848e-16+0.0190635j 4.69546e-17-0.0293225j 2.31222e-16-0.00538908j -2.53934e-16+0.0208925j 5.06159e-16+0.0239756j -9.58994e-16+0.00192022j -6.04728e-16-0.00603151j -3.61782e-14+0.0238334j 1.60732e-16-0.00183864j -2.94954e-16-0.0270692j 6.26739e-17+0.0234836j -3.77024e-16-0.0219427j 3.4419e-16+0.0178551j 2.74944e-16+0.00508007j 3.9326e-16+0.0317509j 4.2042e-17+0.00602641j 1.27041e-16-0.00293188j 2.66228e-16+0.0417554j -2.44364e-15-0.026574j -1.79114e-17-0.00820349j -1.1428e-17-0.00620922j 4.4302e-16+0.0427888j 1.14648e-15+0.0477661j 1.62338e-16+0.0190585j 1.60899e-17+0.0150257j -1.25144e-16-0.012721j -6.77763e-16-0.0471195j -1.25628e-16-0.0148332j 1.72185e-16+0.0292761j 8.18364e-17+0.022226j -4.67323e-17+0.00285063j -2.0731e-16-0.0509492j 3.74966e-17+0.010635j -5.44286e-16-0.0681642j 2.89999e-17+0.000100911j -3.15691e-17-0.00652336j -2.76608e-17-0.00430845j -2.63801e-16-0.0444736j 
