-0.000522631-0.00265042j 0.00147327-0.000516047j 0.00107553+0.00404858j 0.00256965-0.00350982j -0.00114169-0.00389695j -0.00080525+0.00409595j 0.00104556-0.00388476j 0.00312312-0.00849764j 0.00225206-0.0049896j 0.00081212-0.000333464j 0.00176468-0.00346996j -0.00112857+0.00175355j 0.000291861-0.000830691j -0.00177368+0.00328813j 0.00414502-0.00650425j -0.00163104+0.00232027j 0.000109144+8.07683e-05j -0.00122013+0.00180179j 0.000265396-0.00136173j 0.00149549-0.00315275j 0.000197741-0.00069756j -0.00322606+0.00478744j -0.00276212+0.00461065j 0.000380373-0.00149751j 0.00350584-0.00557769j 0.00382719-0.00456788j 0.00384777-0.00386555j 0.000947029+0.00228664j 0.00324576-0.00196029j -0.00198745-0.000506438j 0.00208199-0.00283089j 0.000336004-0.0039016j 0.00202069+0.00223348j 0.00122294+0.00546745j 0.00130844-0.00167783j -0.00254882-0.00469057j 0.00184915+0.00455395j -0.00230375-0.00900289j 0.00197568+0.009987j 0.000364772+0.00504519j 0.000863616+0.00733091j 0.000267027-0.00494228j 0.000157502+0.00508633j 0.000527523+0.000178789j -0.000488104-0.00700208j -0.000139496-0.00555033j -9.78223e-05-0.00983272j -3.0852e-05-0.00573008j -0.000195048+0.00192535j -7.93402e-05-0.000193381j 8.6995e-06+0.000242003j -0.00122768-0.000457967j -2.50196e-06+1.68077e-05j 0.000115846-0.00217373j -0.000625766+0.00688717j 0.0009507-0.00761642j 0.00087459-0.00758003j -0.000658214+0.00536773j -1.81482e-05-0.00205625j -0.000531141+0.00462166j -0.000164484+0.0058535j -0.00120669+0.00684975j -0.000257119+0.00294512j 0.00265017-0.00938586j -0.00361763+0.00695484j -0.00206072+0.00180207j -0.00244626+0.000887812j -0.000166396-0.00573813j 0.00380327-0.0051039j 0.00115194+0.00492588j -0.00270529+0.00330607j 0.00153002+0.003174j 
0.00163763+0.00301881j -0.00187242+0.000301153j -0.000476222-0.00238619j 0.00108164-0.00318736j 0.00184527+0.00245327j -0.000274288-0.00163774j 0.000973658+0.00242339j -0.00290594+0.00200745j -7.58744e-05+0.00016593j 0.00161618+0.00284731j -0.0022034+0.000387425j -4.04402e-05+0.00366701j -0.00240268+0.000950671j 0.000822688+0.00423331j -0.0003266+0.00154788j -0.000486741-0.00222463j 0.000902612+0.00318356j -0.000356006-0.000565457j 0.000745242-0.00302176j 0.00262985-0.0027962j -0.000981055-0.00301557j -0.0018116+0.00229342j -0.00402192+0.00158888j 0.000412366+0.00175781j 0.000456698-0.000393335j -0.000320067+0.00167362j -0.00083568+0.00201169j -0.000529926+0.00275118j -0.00134152+0.00185378j -0.000763977-0.000890536j 0.000556243+0.0012013j -0.00146961-0.00188682j 0.00283679-9.75654e-05j -0.000772983+0.000390293j 0.00212703-0.00136893j -0.000929495-0.000744012j 0.00123137+0.00129362j -0.00207683-0.000492491j -0.00147348-0.00102468j -0.00176187+0.00017503j -0.000501446+0.000645697j 0.000751483+0.000815457j 0.00214519-0.000568663j -0.000436699-0.00362184j -0.00122918+0.00109327j -0.0010058-0.00111559j 0.000797546-0.000692635j -0.00111063-0.00299465j -6.50143e-05+0.00288682j 0.00228516+0.00169002j -0.000565883+0.00225315j -0.000290536-0.000965551j -0.003151-0.00192652j 7.56995e-05-0.00113639j 0.000955328+0.000807546j 0.0014378+0.000371162j -9.1125e-05-0.000657207j 0.00120574-0.00155031j -9.06258e-06-6.89152e-05j 0.00123063+0.0013402j -0.000652942-0.000570464j -0.000347873-0.00197187j -0.00205774+0.000574124j 0.00139656+0.00180632j 0.000858349+0.00250364j 0.000804532+0.000151164j -0.00028942+0.00170557j 0.000930004+0.00120569j -0.00227159-0.00114308j -0.00159063-0.00128302j -0.00128503+0.00121175j 0.00226264+0.000140327j 
0.000840817+0.00126314j 0.00235856-0.0010754j -0.0027255-0.00114329j -0.000602454-0.00129396j 0.00311386+0.00168345j 0.00317852-0.00208177j 0.00292247-0.000131725j -0.00122479+0.00154349j -1.10771e-05+0.000160237j 0.00165976+0.0016364j -0.00346816+0.000798481j 0.000407363+0.00233823j 0.00258835+0.000795494j 0.000778708+0.00242273j -3.9966e-05+0.00156698j 0.00270579-0.00103337j 0.00433356+0.00197413j -0.00237452-0.000436089j -0.000726178-0.00174685j 0.00192085-0.00282171j -0.00306696-0.00295281j -0.0010118+0.00130865j -0.00172649+0.000884035j 0.00114701+0.000808929j -0.000697776-0.000965097j -0.00154582-8.40245e-06j 0.00578426+0.0023544j 0.000433259+0.00361018j -0.000104076-0.000137765j 0.00174569-0.00105394j -0.00223966-8.80771e-05j -0.00159437+0.00108263j -0.00106678-0.000356271j -0.00130907-0.000202148j -0.000963231-0.000880639j -0.00222537+0.00038664j 4.14095e-05-0.000481031j 0.000677971-0.00018304j -0.000988733+0.000553482j 0.00052905-6.50361e-05j -0.000548773-0.000512877j 0.000688382+0.000360837j -0.00210404-0.000329533j -0.00297082-0.00052983j 0.00230605+0.000282514j -0.000918632-0.000321586j -0.00156592+0.000164107j -0.00285585-0.000154623j 0.00224126+0.000532257j -0.0015756+0.000174281j 0.000518399+2.89619e-05j -0.00103175-0.000364693j -0.000136501+0.00101899j -0.00275335-0.00199589j 0.000362494+0.000657903j -0.00127413-0.000974426j -0.000229608+0.000228623j -0.0019576-0.00236387j -0.000739098-0.00106253j 0.00033078-0.000575572j -0.000559696+3.30124e-05j -0.000708883+0.000572597j 0.000567458+0.00202876j 7.16886e-05+2.83237e-05j 0.00107335+0.000259444j -0.000350139+0.000632729j 0.00208153+0.00190005j -0.000294971-0.000827975j 0.00103754+0.000287477j -0.000381129+0.00122767j 0.00195295+0.00210391j -0.00260922-0.00306817j 
-0.00239581+0.00323685j 0.000507303+0.00111153j 0.000285745-0.000281628j -0.000669489+0.00133411j -0.000173679+0.00118118j 0.0011043-0.000663199j -0.000235132+0.000264892j 0.000214832-0.0025895j -0.00149652+0.00098917j -0.00247287+0.00236138j -0.00106703-0.000597429j 0.000597213-0.000198717j 0.00141727-8.15282e-05j -0.000367101+0.000975729j 0.000111286-0.000188925j 0.00160074+1.4717e-05j -0.00177339+0.00167053j -0.00196108-0.000307117j 0.00184852+0.00104669j 0.000936753+0.000722218j 0.00118556-0.00212038j -0.00013677-0.000565353j 0.00261527-0.00250437j -0.00155685-0.000537476j 8.47329e-05-0.000736293j 0.000505506-0.00120125j 0.00272969+0.000983872j -0.00135258+0.00136966j 0.00155287-0.00162468j -0.000683393-0.000552732j -0.00247041-0.00012899j 0.000880347-1.55983e-05j -0.00160746-0.00220281j 0.00324725-0.00151203j -0.000451621-0.000192705j -0.00016959-0.000159436j -0.00119433-0.00045404j 0.00261906+2.49887e-05j -0.000684763-0.000189525j 0.00179273+0.00115816j -0.00122753-0.00127275j -0.000864819+0.000597827j -0.00185953-0.00183564j 0.00247982+7.58771e-05j 0.00150581+0.000918733j 0.000706203-7.337e-05j 0.000269267-0.000961988j 0.00073963+0.000360991j -0.00110319-0.00117868j -0.00168917-0.00201422j -0.00254472-0.00156909j 0.000795277-0.000217729j 0.000694083+0.00141374j -0.000254834-0.00139894j -0.000539632-0.000840032j -0.000480661-0.00174272j -0.000762722-7.40011e-05j 0.00136845-0.00024241j -0.00156043-0.00191686j 0.000769637-0.000704985j 0.00097386-0.000753511j 0.00158042+0.00160723j -0.00136835+0.00108558j -0.00166413-0.00192445j -0.00026322+0.00054942j -0.000576336+0.000326136j -0.00147719+0.000291791j -0.00100814-0.00161594j 0.00250101+0.00215317j -0.00103289+0.000419795j -0.00208588+0.000602887j -0.000251149-0.00177026j 
-1.15537e-05-0.00114527j -0.00129234+0.00145221j -0.00134865-0.0017446j -0.00249602+0.00280816j 0.00203753+0.0016616j -0.00121115+0.00233973j 0.0030122+0.00113431j 0.000710204-2.36388e-05j 0.00121723-0.000228255j 0.00356516+0.00148522j -0.000623614+0.000466648j 0.00545958-0.000387514j -0.00104084+0.00494018j 0.00486891+0.00101695j 0.00324008-0.000714847j -0.00192754+0.000837207j 0.000787928+0.00439844j 0.000329524-0.00251996j -0.000264187-0.000262704j -0.00223673-3.83475e-05j -0.00157109-0.00232881j 0.00265846+0.00175855j 0.00210089-0.000632294j 0.00219407+0.00288331j -0.00266341-0.0013j 0.00283957-0.000915707j -0.00189568+0.00185403j 0.00140579-0.000957524j 0.00426672-0.00356264j -0.00516882-0.00181981j 0.00284548+0.000954564j 0.00109317-0.000938229j 0.000868486-0.00313832j 0.00532315-0.000569119j 0.00126401-0.000937261j 0.00118042+0.00173764j 0.000105459-0.00112781j -0.000807856+0.00101907j -0.00252638+0.000717877j 0.00118084+0.00023032j -0.00183184-0.000995054j 6.82416e-05+0.000492018j 0.000810644-0.00296422j 0.0028532+0.000385202j 0.000300329-0.000796735j -0.00013922+0.00058933j 0.00120749-0.000923604j 0.000655522+0.000590901j -0.000965745-0.00369234j 0.00318431-0.00132016j -0.00341659-0.000631455j 0.00167318-0.000566754j -0.00294765+0.000671339j 0.000310477+0.000580322j 0.00242444-0.00223143j 0.000861516-0.00157739j -0.00118138-0.000470993j 0.0019804+0.00234833j -0.00361892-0.000394123j 0.000868017+0.00119133j -0.000154675-0.000500119j 0.000897054+0.00164624j -0.00156773+0.00112025j 0.0013277-0.00183359j 0.00188627+0.00216376j 0.000770179+0.000559503j -0.00280127-0.00185412j 7.30922e-05+0.000113809j 0.000716029+0.000438003j -0.00252971-0.000796801j -0.00373263-0.00187795j 0.000911492+0.0020832j 
-0.000351232+0.00255517j -0.000449108+0.000931795j 0.000261338+0.00342652j 0.000206146+0.00229143j -0.00387203-0.00404882j 0.00311865+0.00153198j 0.000929557-0.00436088j 0.00163816-0.00385198j 0.000640644+0.000586615j -0.000843943-0.00157508j -0.00014003-0.000514507j 0.0025458-0.00448174j -0.000105223-0.0050095j 3.80588e-05-0.00388402j 0.00234618-0.00233596j 0.00296546+0.00196146j -0.00104636-0.00378325j -0.000642267+0.00188462j 0.000819987+0.0042553j -0.0013054+0.0039599j -6.50859e-05+0.00196973j 0.000905796-0.00449309j 0.00311383-0.00357383j 0.0025652+0.000458831j -0.00236869+0.00142203j 0.0015737-0.00151059j 0.00345733-0.00283393j -0.00131764-0.00226286j -0.000148516-0.000466772j 0.00085608+0.00374227j -0.000364891+8.78485e-05j 0.00161155+0.00179834j -0.00119931-0.00100307j -0.00114835-0.00414581j -0.000343171-0.00113644j 0.000157352+0.000965702j 0.000558628-0.000825021j -0.000775768+0.000848436j -0.000114768+0.00221067j 0.00144807-0.00291277j 0.000190452+0.000222792j 0.000935236-0.000236048j -0.00165626-0.00210028j -0.00183746-0.00146808j 0.00040768-0.00117842j -0.000403403+0.000296139j -0.00189749-0.000619363j -5.20427e-05-0.00117837j 0.00026401-0.00165536j 2.31292e-05-0.00267293j 0.00116228+0.00217234j 0.00028458-0.00225667j 0.000182223+0.0025627j 0.00104918-0.00157768j -0.000201814-0.00200156j -0.000741208-0.00157678j -0.000920867+0.00110381j 2.50228e-07-0.00174196j -0.000858064+0.00322737j -0.00124103-0.000109356j -0.00210576+0.000622946j -0.00152891+0.000207341j 0.00154628+0.00255595j 0.000467872-0.000118241j 0.00130667-0.00170947j -0.000282746-0.000120372j -0.000635546+0.00148024j 0.000583803-2.3866e-06j 0.00168291-0.000613987j -0.000482543+0.002555j -0.000973301+0.00328498j 4.75428e-05-0.00014087j 
0.00167928+0.000771559j 0.000396984+0.000450841j -0.00138245+0.00290782j 0.00133857-0.00304435j 0.00204937-0.0037669j 0.00261947+0.00281365j 0.00655642-0.00059667j -0.000219565+0.00230555j 0.00420703+0.00260132j 0.00583866+0.00176778j -0.00158785-0.000557261j 0.00324244+0.00378485j 0.00198711-0.00476623j 0.0016341+0.000273549j 0.00276957+0.00422657j 0.00236857+0.00339471j 0.00591985-0.00136054j 0.000695381+0.0026955j -0.00416142-3.94168e-05j -0.00251471-0.00216359j -0.00374605-0.00146991j 0.00178392-0.000380725j -0.0019993+0.00147912j 0.00243989+0.00636421j -0.00376306-0.00456382j -0.000264934+0.00117386j 0.00308135+0.000867397j 0.00174195+0.000459765j -0.00240567+0.00452344j -5.54022e-05+0.00240471j -0.00127554+0.000126376j -0.00293011+0.00154648j 0.00139244-0.000739031j -6.45738e-05+0.000702377j 0.00100366-0.000198307j 0.00104668+0.00160309j 0.00220673+9.63781e-07j -0.0031556-0.00185011j -0.00219521-0.00171866j 0.00442434+0.00554878j -0.000158318+0.000110947j 0.00186513+0.00145224j 0.00144378-0.00194369j -0.00310322-0.00313412j -8.5923e-05+0.00146173j -0.00173405-0.00188249j -0.00131187-0.00223005j 0.000266192+0.00123509j 0.00216838+0.000732236j 0.00362082+0.00244845j 0.000997044+0.00140013j -1.21384e-05+0.000386214j -0.00250354-0.00159673j 0.00222218+0.00205305j 0.000645442-0.000429963j 0.000903936-0.000790533j -0.000652752-0.00236822j 1.32315e-05-0.00103098j -0.000995578-0.00328718j -0.000910863-0.00282382j -0.00190492-0.00376116j -0.00131206-0.00312771j -0.000156787+0.00629273j 0.00138134+0.00133687j 0.00163619+0.00161624j -0.00126651-0.00140652j 0.000610584-0.00311152j 0.00194796+0.00116978j -0.00141216+0.00209157j -0.0018382+0.000200301j 0.00030836+0.00110756j 0.000246871-0.00178195j 
0.000139619+0.00169203j 0.00124401+0.000259691j -0.00231905-0.000719998j 0.000714035+0.00173071j 0.00231177+0.000550342j -0.00461458+0.00382275j 0.000342915+0.00704417j -0.000769807-0.00164538j -0.00307745+0.00604005j -0.00305308+0.00713612j 0.000913753-0.00244517j -0.00229792+0.00396374j 0.00419789-0.000174306j 0.000249799+0.00173157j -0.00322744+0.00366605j -0.00424044+0.00329023j -0.000741027+0.00512774j -0.00248009+0.00204721j -1.54215e-05-0.00242969j 0.000471777-0.00201331j 0.00227379-0.00377468j 0.00108988+0.00136651j 0.0017224-0.0027022j -0.00925174+0.00373151j 0.00504497-0.00526974j -0.000108549+0.000100133j 0.000756446+0.00104659j 0.00130979+0.00162406j -0.00148327-0.00175086j -0.00197136-0.00099329j -0.00139991+0.000270287j -0.00130023-0.000908344j -0.000210706+0.000842599j 0.000558833-0.000277775j -0.000603506+0.00130585j -0.00416905+0.00227232j 0.000529755+0.00181171j 0.00298966-0.00370829j 0.00100871-0.00206306j -0.0040944+0.00419074j 0.000501334-0.00134199j -0.00210258+0.00206001j 0.00168252+0.000938344j 0.00328525-0.00186694j 0.00190968-0.000471028j 0.00230884-0.00141543j 0.00132043-0.00135407j -0.00213127+0.00114808j 0.00269614+0.000813692j -0.00396201+0.00318694j -0.00164435-0.000380333j 0.000848777+0.000564067j 0.00277217-0.00148266j -0.00359053+0.00170328j 0.00228572+0.00140366j 0.000654016-7.48916e-05j 0.00228487-0.000335235j -0.00060232-7.17087e-05j 0.00153995-0.00192568j 0.00153761-0.00194727j 0.00389572-0.00216104j 0.00240464-0.000143681j -0.00707673+0.000142601j -0.0014032+0.001461j -0.00203154+0.00144021j 0.00107483-0.000744607j 0.00428438+0.000525272j -0.00243388+0.00118681j 0.00083563+1.62665e-05j -0.000562927-0.00139268j -0.000321644-0.000336349j -0.00138972-0.00100519j 
0.000485222+0.00138889j 0.001434+0.00436157j 0.00398644+0.000832305j 0.00140705+0.00122214j -0.00447809+0.00325137j 0.00100798-0.000384557j -0.00290563+0.00112169j -0.00316177-0.00389439j 0.000221038+0.00218541j -0.00295537+0.00391533j -0.000275589-0.000931298j -0.00263874-0.00243991j -0.00333991-8.30794e-05j -0.00309304-0.000478237j -0.00150036-0.00157523j 0.00199895+0.000453477j -0.00536626+0.00269826j 0.000799821+0.00127533j 0.00481442-3.29028e-05j 0.00298048+0.00169473j 0.00336439-0.00148275j -0.0028855-0.00170316j -5.29642e-05-0.00502523j -0.00136054-0.000867854j 0.00151555-0.00110107j 0.000487348-0.00318177j -0.00210228-0.00160036j -0.00286251+0.00152848j 0.00106364+0.000344145j 0.00148387-0.000492887j -0.00176332-0.0012737j 0.00165676-0.00193882j -0.00247478-0.00215503j 0.000603901+0.000742914j -0.00211743+6.62685e-05j 0.00151775-0.000498056j -0.00186607-0.000172793j 0.00443919+0.00143937j 0.00186713-0.00158322j -0.00140098+0.00368465j -6.24471e-05-0.000548479j -0.00173484-0.000605227j -0.00279785-0.00117791j 0.00183179+0.00183081j -0.000350917+0.00289367j 0.00138811+0.000777495j 0.00116422-0.000304705j 0.000148102+0.00132595j -0.00284646-0.000212099j -0.00335502-0.00290638j 0.000210096-0.00297307j -0.00142001+0.0010972j 0.00289137+0.00101266j -0.000722265-0.000366941j -0.00330272-0.000761286j -0.000551616-0.000972975j 0.000503218+0.000518295j 0.000560648+0.000752143j 0.00289813-0.00196757j 0.00200864-0.000851842j 0.00307097+0.000627658j 0.00217236+0.0022784j -0.000283226-0.000543345j -0.00195992-0.00306062j -0.0021542-0.000338203j -0.00107026-0.00107916j 0.000354079-0.000827492j -0.00060927-0.00218564j 0.000323122+0.00257439j 0.00134379+0.000495392j 0.000484304-0.000113693j 0.00151227-0.00209009j 
0.00141526+0.00116462j -0.0011467+0.00145563j -0.00238227+0.000246921j -0.000834771-0.00141872j 0.00425429-0.00177694j -0.00644518-0.00637143j -0.0042602-0.00169884j 0.00321703+0.0020121j -0.005735-0.00318064j -0.00254658-0.00422343j 0.0033511+0.00233525j -0.00130468+5.51436e-05j 0.0033062+0.00169453j 0.00211092+0.0010193j -0.00224263-0.00110851j -0.00556745-0.0062046j 0.000489816-0.00328579j -0.00324212-0.000934036j -0.00251965+5.73135e-05j -0.00204246-0.00245769j -0.000307802+0.00278027j 0.00151159+0.00272107j 0.00192836+0.0048882j -0.00353365-0.00888968j 0.00349108+0.00510968j -0.000718308+0.00199024j 0.00185779-0.000725691j 0.00184768+0.0027859j -0.000120574+0.000633262j -0.00113991-0.00173975j 0.000132887-3.56046e-05j -0.00165362-0.000976696j 0.001818-0.00137265j 0.000622151+0.00144821j 0.000350756-0.0019949j -0.0036217-0.00391974j 0.000295902+0.000117612j -0.000184897+0.00329947j -0.000295036+0.00135046j -0.00327116-0.00386162j 0.00163187+0.00105307j -0.000772667-0.00227932j 0.00225003+0.00114211j -0.000400569+0.00249005j 0.000871768+0.00232769j 0.000252544+0.00238054j 0.000373753+0.00067676j -0.00238703-0.00223358j 0.00270493+0.00431746j 0.00118546-0.00330421j 0.000991039-0.000274693j 0.000161941+0.0014841j -0.00220681+0.00348244j -0.00122831-0.00319787j 0.00195358+0.00325441j 0.00161123+0.000743519j -0.000135878+0.00129054j -0.000560772-0.00159647j -5.48265e-05+0.00106883j 0.00124489+0.000858352j -0.000247548+0.00312889j -0.00220613+0.000776038j -0.000496405-0.00637125j 0.00135289-0.000139786j 0.000622456-0.00194812j 0.00180426+0.00148556j -0.000525229+0.00438996j 0.00069214-0.00181943j -0.00219899+0.00208557j -0.00134475-0.00172015j 0.00104127+0.000232864j 0.000755491-0.00227289j 
-0.000769005+0.00333974j 0.000769021+0.00113052j -0.000830651-0.00303774j 0.000832054+0.00240721j 0.00303933+0.00741982j 0.00518571-0.00774619j 0.00146356-0.00190608j -0.00301533+0.000902542j 0.00218604-0.00331638j 0.00300791+0.00297695j -0.00218345+0.00339841j -0.000739716-0.000715115j 0.000122929+0.00476519j -0.000922326+0.00404776j 5.60602e-05-0.00171326j 0.00653117-0.0065337j 0.00165204+0.00514015j -0.000662054-0.00258588j 0.00116958-0.0041221j 0.00276849-0.0036544j -0.00162776-0.00362151j -0.00295229+0.00291244j -0.00274776-0.00180536j 0.00486331-0.00388043j -0.00424309+0.000492989j -0.00199144-0.00289558j 0.00277998+0.00119385j -0.00266947+0.00505225j 0.00165744-0.00234942j 0.00107718-0.0045464j -0.00269344+0.000766192j 0.00195885-0.00293911j -0.000601562+0.00124821j 0.00109009+0.0013019j 0.000840016+0.002064j 0.00305121-0.003639j -0.000932277+0.000789871j 0.000179544-0.00247402j -0.00166677-0.00267127j 0.0053082+0.000219755j -0.00158181+0.000606178j 0.000766501-0.000194104j -0.00269243+0.00377576j -0.000175314+0.0011205j 0.000434028+0.00221081j -0.00114639+0.000390346j -4.40612e-05-0.00034781j 0.00202178-2.93497e-05j -0.0041846+0.00358044j 0.000195141+0.00221793j -0.00180062-0.00224613j -0.00129096+0.00292718j -0.00143653-0.0030118j 0.000892964-9.90463e-05j -0.00382889+0.00429049j -0.00157841+0.001452j -0.000575042-0.000364284j 0.00106701+0.000245868j -0.0017906-0.00406874j -0.00021742-0.00110046j -0.000634007-0.00217276j 0.00166709-0.00143856j 0.00544791-0.00124707j -0.00225964+0.000661712j 0.000786327+0.00160307j -0.00224652+0.00251827j -0.00356213-0.00186738j -0.000345721-0.000136123j -0.000150077-0.000386169j 0.00266008-0.0029968j 0.000690313-0.000285883j 0.00020925-0.00196579j 
-0.00178622-0.00173038j -0.00464247-0.00121208j 0.00209788-0.00300127j -0.00566606-0.00237785j -0.00517629+0.00254381j 0.00381571+0.00281298j -8.30095e-05+0.00148279j 0.0014533+0.000733954j 0.00171416-0.000426792j -0.00267475-0.000448548j -0.00189454-0.00044627j 0.00133609+0.00147705j -0.00581896+0.00287367j -0.00223798+0.000901027j 0.00159498+0.00071952j 0.0022739+0.00343896j -0.00486982-0.000450065j 0.00306292-0.00247104j 0.00189316+0.000415991j 0.00198811+0.000213401j 0.00309076+0.000482343j -0.00218524+0.00029328j 0.00203347+0.00353272j 0.00348946+0.00206296j 0.00140717-0.00173178j 0.0033843+0.00142178j -0.00320651+0.00309426j -0.00322887-0.00296445j 0.00289725+0.00311793j 0.00441404-0.000167684j 0.00189674-0.00147637j 0.00254898+0.00249247j 0.000682292-0.000454602j -0.00200101+0.00302406j -0.00158314-0.000189384j 0.00369969+0.00237645j -0.000608194-0.00156849j 0.000546178+0.00188823j 0.00297488+1.39093e-05j -0.00277077+0.00262174j -0.00055586-0.000861915j 0.000721372-0.00042421j -0.00278579-0.00191133j -0.00214426+0.000920153j -0.00353034-0.000452162j -0.000593354-0.000290575j 0.000480901+0.00144021j -0.00110991+0.00120904j -0.00346026-0.00382021j -0.000564088-0.000106416j 0.00319928-0.001153j -0.00371311-0.00161206j 0.00208496-0.00039736j -0.000548813+0.000192106j -0.00331674-0.00384151j -0.00125498-0.000919773j 0.00059073-0.000221738j -0.00124215+0.000978979j 0.00448603+9.11464e-05j 0.00114418+0.00159166j 0.00123963+0.00146024j 0.000374806+0.00209797j 0.00237873+0.00312118j 0.0011726-0.00227863j -0.00121868-0.000223678j -0.000901928-0.00158063j 0.00172093-0.00205121j 0.000919737-0.00057952j -0.00137275-0.00112547j 0.00279131+0.00259902j 0.00174595+0.000848125j 0.00282664+0.00147353j 
-0.000797338-0.00268576j -0.00129399+0.00382056j -0.00235462-0.00279303j 0.000436704+0.0043672j 0.00224959+0.00248414j -3.0894e-05+0.00273195j 0.000960388+0.00174687j -0.000257073+0.000520944j -0.000309831-0.00244682j 0.00141302-0.00200298j 0.00107972-0.000342235j 2.50182e-05-0.00287083j 0.00219601+0.00717734j 0.00193467-0.00165219j -0.000613676-0.00269038j -0.00191986+0.00228436j 0.0017808+0.00412126j -0.00075426-0.00396638j -0.000171364-0.00212004j 1.82225e-05+0.00136831j 7.9593e-06-0.000602796j 0.00201643+0.000483308j -0.000171896-0.000663534j 0.00249688-0.00102795j -0.000179465+0.000772535j 0.000926646-0.00235121j -0.00406639+0.00615565j -0.00188837-0.00172762j -0.000885217-0.00424714j -0.00308531+0.00125876j 0.00406906-0.00354244j -0.000194546-0.0039171j 0.000114191+0.000684647j 0.0011089-0.00120269j 0.000986+0.000675061j 0.00206363-0.00309667j -0.000908507+0.00135983j -0.000203985-0.000106879j 0.000694207-0.00117854j -0.00150515+0.00123179j -0.000252998+0.00142098j -0.000644476+0.000417014j 0.0011518+0.00170655j 0.0022325-0.00200203j -0.00305785+0.00144401j 0.0006993-0.000506769j 0.00233658-0.00113316j 0.00150159-0.000819087j -0.00378725+0.00355961j 0.001051+0.000781391j -0.00149556+0.00147017j -0.000271617+0.000771915j -0.000975704-0.0018857j 0.0016591+0.00151296j -0.00189603+0.000720314j 0.000605377+0.00165461j 0.000360538-0.000329179j 0.00280386+0.000585662j 0.00159901+0.000223115j 0.00227455+0.000126223j 0.00127578-0.000950056j 0.00230442-0.00248129j -0.00128932-0.00228976j -0.00141217+0.000429627j 0.000220636+0.000809435j 0.000904355-0.000869327j -0.00162768+0.000649364j -6.28377e-05+0.00160932j -0.00291482-0.00110876j 0.000459027-0.00222167j -0.0014991-0.000641141j 0.00458281-9.31089e-05j 
-0.000505071-0.00182823j 0.00147143-0.00326396j 0.00515209-0.00316494j 0.000638534-0.00933263j -0.00104339-0.000622258j -0.0011139+0.00181699j -0.00171873+0.00189022j -0.0021716+0.00613339j 0.00116246-0.00110765j 0.00101852-0.00347247j -0.000477141-0.000557232j -0.00341566+0.0030934j -0.00377013+0.000881716j -0.00249575+0.000364844j -0.00216695+0.00155635j -0.00191784+0.00161905j 0.000773268-0.00238171j 0.00335905-0.000662418j 5.99961e-05-0.00224957j 0.00273094-0.00134238j 0.000164479+0.00202097j -0.0025135+0.000575168j -0.00627696+0.00700449j 0.00061106+0.000472336j 0.00208146+0.00186003j -0.00232794+0.00347621j -0.00541117+0.0039309j 0.000851681-0.00176396j -0.00255463+0.00481601j 0.00109675+0.00519427j 0.000740964-0.000368505j -0.0042408+0.00113303j -0.00151738+0.000715044j -0.000971882-0.00166836j -0.00032213-0.00124002j 4.0149e-05-0.00168547j -0.000181143+0.00134038j 0.00101646-0.000186668j -0.000150323+0.0011475j 6.99034e-05+0.000613502j 0.000234665+0.00109462j -0.000453878+0.000872209j -0.000632939-0.00195997j 0.00118317-0.00423518j 0.000184782+0.00106894j 0.000971985-0.000917254j -2.26963e-05-0.00152519j 0.000955057-0.00261747j -0.00101964+0.00213471j -0.00148999-0.00177426j -0.000624021+0.0030891j 0.000699525-0.00209026j 0.00071167+0.00144198j 0.00150274-0.00152287j -0.00115855-0.0012747j 0.000650567-0.00131619j -0.00017584+0.000373978j 0.00222829-0.00292908j 0.00051646+0.00159381j 0.000409687-0.000820118j -2.64772e-05-0.00046864j 0.000943601-0.00173119j -0.00222676+0.00194901j -0.00140644+0.000356166j 0.000213547-0.000273303j 0.000260378-0.00115469j -0.00114487+0.0027277j -0.000113207-0.000588731j 0.000841057+0.00118972j -0.00184244+0.00248916j -0.00179698+0.00294412j 0.00258447-0.000714629j 
