-0.000963718+0.000408631j -0.00062503-0.00208547j -0.0016685+0.00164003j 0.00169752+0.00465659j 0.000720885-0.0037562j 0.00201006+0.00219774j 0.00157558+0.000676038j 0.0024145+0.00692713j 0.000513328-0.00644313j 0.00179457+0.000264491j -0.00196982-0.00093948j -0.00151618-0.00286083j -0.00303767-0.00741118j 0.00215495+0.00505264j 0.00275519+0.0127234j 6.79458e-05+0.00313287j -0.000588589-0.00371333j -0.00110115-0.00605723j -0.000952296-0.00291475j 0.000810775+0.00952326j 0.000344563+0.00114189j 8.21795e-05+0.0063376j -0.000144281+0.00451803j 0.000465497+0.00472093j -0.000409848-0.00482423j -5.32572e-05-0.00238826j 0.000430125+0.0107317j 0.000557325+0.00379999j 0.000560833+0.00861968j -6.8555e-05-0.00308348j -0.000105211+0.00481059j -2.14673e-05+0.00851502j -3.55562e-05-0.000453425j -5.45571e-05-0.00163549j -0.000469019+0.00216695j -8.18088e-05+1.47464e-05j -0.000276105+0.00126264j 0.00075637+0.000431858j 0.000452403+0.00015925j 0.000192916+0.000261437j 7.02523e-05+0.00174214j -0.000148608-0.000514224j 0.000168806+0.00370868j -0.000153732+0.00252919j 0.000723925-0.00975107j 3.25581e-05-0.00133109j 0.000225705-0.00395597j 0.000350519-0.00343751j -0.00151747+0.0110147j -0.000308246+0.00133721j -0.000470769+0.00619302j -0.000179769+0.00252757j 0.000620713-0.00371413j 0.000510266-0.00240917j -0.000316664+0.0050514j -0.000736831+0.00662467j 0.000228896+4.12059e-05j 0.00114977-0.00751857j 0.00122357-0.00304796j 0.00125625-0.00539931j -0.000342056+0.00223718j 0.000295057-0.00248554j -0.00289778+0.00920352j -0.00246318+0.00404401j 0.00239668-0.00432783j 0.00114194-0.00157994j 0.0016795-0.000123097j -0.00148913-0.000416747j -0.000497313-0.00582474j -0.00225938+0.00586519j -0.00143512+0.00052536j -0.00183946+0.00173596j -0.000716033-0.00344378j 0.0016618-0.00429646j 0.00170355+0.00169411j -0.000675372+0.00212573j 0.00113816+0.000531348j 
0.000944294+0.00038709j 0.00164962+0.000260451j -0.000128907+0.000677207j 0.000868516-5.29864e-05j -0.00135304+0.000559847j -0.000747558+0.000369974j 0.000737451-0.000778764j -5.52489e-06-0.000853631j -0.000593275+0.000621953j -0.000520003-6.64154e-05j 0.00020247+0.000654677j 0.00226644-0.00123465j -0.0028713+0.00199478j -0.00150173+0.00263496j 0.00222408+0.000275344j -0.000203118+0.000179318j 0.00284522-0.000641565j 0.00369736-0.00112109j 0.0025632+0.00113815j 0.00265329-0.00197571j -0.0019395+0.00312758j -0.0027421+4.70793e-05j 0.000518426+0.00142745j -0.00157573+0.000837029j 0.000226984-0.00117696j 0.000528184+0.000117518j 0.00126978-3.21998e-05j -1.0469e-05+6.64483e-05j 0.000423127-0.000605627j 0.000507704+0.000647873j 0.00165457-0.00211916j -0.000850838-0.000245596j -0.00153022-0.000199709j -0.000405577-0.00080393j 0.00193616+0.000304193j 0.000644447+0.00114315j -0.00240204+0.0011141j -0.00124176+0.000219724j 0.00146675-0.000417514j 0.0037596-0.00156885j 0.00247861-0.000766142j -0.00173599+0.000637562j 0.00098064+0.000823589j 0.00107588+0.000465455j 0.00259058+0.000488183j 0.000752971+0.000756809j 0.000630812+0.000155363j 0.00270479+1.95553e-05j 0.000784217+0.000709128j 0.00235433+0.00052361j 0.000750239+5.10472e-05j -0.000319393-0.000390196j -0.00237873-0.000708582j 0.0023682+0.000414696j 0.00268245+0.000739213j 0.00150421-0.00139711j -0.00228431-0.000973024j 0.00301586-0.00177712j 0.00285681+0.00187586j -0.000737889+0.00159908j -0.00102943-0.000521474j 0.000111787-0.000458843j -0.000760762+0.00129j 0.00381748+0.000791078j 0.00194606-0.000588354j -0.00144092+0.000899434j 0.000519554+0.000238476j -0.000783276-0.000355609j 0.000592759-1.28044e-05j -0.000368507-0.00102722j -0.000397328+0.000264247j -0.000104994+1.5732e-05j 0.0016928-0.00020997j -0.000212395-0.000522661j 0.000404556+0.00026106j 0.000328566-9.66127e-06j 0.00118461+0.00142154j 
-0.000748505+0.000802163j -0.000811202+0.00101394j -0.000615532+0.00108396j -0.000791938-0.00118142j 0.00053274-0.0015821j 4.65603e-06-0.000239795j 0.000102154+0.000240804j -0.000318263-0.00163882j 0.000568567-0.00171454j -1.85139e-05-0.00103069j -0.00204204+0.00190899j -0.000410802+0.00186282j 0.000944483-0.0016681j -0.00237265-0.000512761j -0.000213851-0.00186779j -0.000370211-0.000975078j -0.0010508+0.000636729j -0.00422089+0.00263262j -0.001366+0.000355687j 0.00138709-0.00174385j 4.38815e-05-2.76535e-05j -0.000498593-0.00625344j -0.00249889+0.000721441j 0.00152868+0.00154208j -0.00180564+0.00184233j -0.000344491-0.00173062j -0.00190817+0.00101944j 0.000108049-0.00448345j 0.000515485+0.00299345j -0.0034479-0.00113017j -0.00279562+0.000841686j 0.00234697+0.000429047j 0.00042519+0.00229585j -0.000809702-0.00137336j 0.000758798-0.00180131j -0.0014915+0.00419929j -7.56542e-05-0.00130982j 7.61254e-05+0.00311732j -0.0018734+0.00338088j 0.000251781+0.00155767j 9.49077e-05+0.0010568j 0.00293092+0.00185084j 0.00023486+0.0018027j 0.000345784-0.000530654j 0.00136744-0.00115112j -0.00216188+0.00154789j 0.00236601+0.00105071j -0.00203597+0.000618993j -0.00134745-4.03075e-05j -0.00248455+0.00139353j -0.00230954+0.000141032j -0.000525073-0.000456008j -0.000444037-0.00193722j -0.00226061-0.000507882j -0.00161831+0.00141504j -0.000311845+0.0016143j 0.00084393-0.00119524j -0.00195302+0.000117803j -0.00176542-0.000660292j -0.00258183-0.0029871j -1.28347e-05+0.000281125j 0.00133148+0.000435984j -0.000912068+2.19899e-05j -0.00297807+0.00147813j 0.000602717+0.00184338j -1.82774e-05-0.000680548j -0.00223618+0.000374006j 0.00138869+0.000758221j -5.92288e-05-0.00130174j 0.00125126+0.000516977j -0.000309387-0.000693987j -0.000578898+0.000544537j 8.25067e-05-0.000211348j -0.000380364+0.000163267j -0.00136796+0.00100646j -0.00039515+0.000276593j -0.00168808+0.000182326j 
0.000138549-0.00137141j -0.000787225-0.000652932j -0.00115746-0.00200748j 0.000571859+0.00147469j 0.00209054+0.00034489j 0.000581556+0.00171211j 0.000342944+0.00133919j -0.00223447-0.000133174j 0.000390075+0.00189655j -8.27039e-05-0.00106424j -0.000108723-0.00186698j 0.00175676-0.000361065j 0.0026631+0.00169238j -0.00274115-0.00337381j -0.00124667-0.00022654j -0.00152119+0.000117685j -0.00159812-0.000286858j -0.00347393-0.00193151j -0.00255613+0.000706669j -0.00121267+0.00252961j 0.00170805+0.00109346j -0.00347056+0.000328012j -0.000381107-0.000788484j 0.00437212+0.000864886j -6.86057e-07-0.00315987j -0.00226377+0.000937217j -0.00198209-0.00140502j -0.00419398-0.000252903j 0.00202723+0.000419476j -0.000404894-0.00159424j -0.00272277-0.00273284j -0.000308451+0.000419998j 0.00145724-0.000591059j -0.00244544-0.00113325j -0.000383815+0.000499175j 0.000579614-0.00179635j 0.000654796-0.000252868j 0.00244483+0.000128328j -0.000125486-0.000617304j 2.6734e-05+0.00163699j 0.000865686+0.000302442j 0.00576362+0.0026042j -0.000962615+0.00101238j -0.00240142-5.17284e-06j -0.00326515+0.000434091j -0.000580852-0.000593922j 0.00219476+0.00368365j -0.00388899-0.00313425j 0.00251583-0.000530091j -0.00084569-0.00151158j -0.00275204-0.00251945j -0.00227925-0.00199309j 0.00061495-0.00107686j -0.00146106-0.0033385j -0.000119803+0.000599486j 0.00153084-0.000368909j -0.000282038-0.000239068j -0.00202001-0.00350703j -0.000410004-0.000117303j -0.00111491-0.00245637j 0.00157068-4.54636e-05j -0.000683568+0.00123403j 0.000641793-0.000170494j -0.000320573-0.0032634j 0.000372609+0.00387476j -0.00210326-0.000812001j -0.000484028-0.00102692j -0.000505631+0.00269136j -0.00028147-0.000649915j -0.000367816+0.00201035j -0.000726413-0.00152956j -0.00087413+0.000836443j -0.00151827-0.00157408j -0.000594175-0.00187355j 0.000449433-0.00299413j -0.000256977-0.00106706j -7.67421e-05-0.00219638j 
-0.000636366+0.000130899j -0.000679294-0.00016775j 0.000925196-0.000799409j -0.000143122-0.000646089j 5.26109e-05-0.00128275j -0.000726768+0.00239697j -0.000982686+0.00199023j 0.00192901-0.00135203j -0.00130461+0.00146429j 0.000170484-0.000900312j 3.89274e-06-0.000373529j 0.000103142+0.00068879j -0.00127841-0.00275847j 0.000970488-0.00315262j -0.00107757+0.00379473j 0.000218055+0.00118999j 0.00155178+0.000847102j 0.00255272+0.00232509j -0.00152987+0.000469312j -0.000888493+0.0024338j -0.00302984-0.00155937j 0.00284967-3.60164e-05j 0.000999353-0.00138598j -0.00110891-0.00168743j 0.00270841-0.00145617j 0.000966322+0.00162584j 0.000716001+0.00136821j 0.000500192+0.000393653j 0.000120221-0.00168654j 0.00110679+0.000606219j 0.00303137+0.000460199j -0.00164027+0.000466096j 0.00151803-0.00299488j 0.00136743+0.00155047j 8.97799e-05-7.66415e-05j -0.00237399-0.000242184j 0.000713312-0.00193772j 0.000166561-0.00296165j 0.00154257-0.000975622j -0.00279455+0.00318025j -0.000438002+0.00207187j -0.00259719-0.0013498j -5.78604e-05-0.00104492j 0.00109424-0.00011705j -0.00202451+0.00154642j -0.000659799+0.00086311j -0.00278419+1.53081e-05j 0.00143365+0.00169059j 0.000870087+0.000408805j -3.01774e-05+0.00152843j 0.0010792+5.26625e-05j 0.00212653-0.0002297j 0.001271-2.99287e-05j 0.00178591+0.00125975j -0.000525565+0.000337805j 0.00106057+0.00115274j 0.00206683-2.3524e-05j 0.00306983+0.00191974j -0.00133854+0.00208828j 0.000848783+0.0010531j -0.00029493+0.000357899j -0.000112701-0.000651149j -0.000989864-0.000830088j -0.00105457+0.00308621j -0.00208936+0.000957844j 0.000751892-0.00127484j -0.000331688+0.000357715j -0.00262493+0.000527253j 0.000293182+0.000957762j 0.000171896-0.000582551j 0.00105104-0.000126225j -0.00212609+0.000568199j 0.00123511+0.000518954j 0.0010975+0.000493958j 0.000326706+0.000585299j 0.00055004+0.000204245j -0.000158935-0.000236539j 
0.00188811-0.000415531j -0.00057629-0.000409234j 0.00201035-0.000328545j 0.00171817+0.000250464j -0.00108489+0.000521317j 0.000348089-0.000994273j -0.000940036+7.98954e-05j -0.000372088-0.00200585j -0.00351005-0.000121908j 0.00103865-0.00193498j 0.00271213-0.000233172j 0.00188113+0.00162658j 0.0012414+0.00406063j 0.00139754-0.00374395j -0.000410463-0.00319079j -0.00165377-0.00250457j -0.000131146-0.000322272j -0.00037173-0.00242003j -0.00140264-0.00174441j -0.000529825-0.00237447j 0.000856548+0.000947883j -0.00220669-0.00485677j 0.00224949+0.00247333j 0.00314737+0.00610737j 0.00122811+0.000464824j 0.000326409-0.001017j -0.000161158-0.00246038j -0.000401302-0.00798973j 0.000678711+0.00541677j 0.00128768-0.000900985j 0.000206583-0.00350069j -0.00149083+0.000625011j -0.000807182+0.00308103j 0.000439656-0.00350574j 0.000349217-0.000958882j -0.00159334+0.000121039j 5.89825e-05+0.000785584j 0.000741171+0.00404322j -0.00089723+0.00372731j -0.00197451+0.000551533j -0.000497781+0.000934104j -0.00289415+0.006324j -0.00222+0.00207529j -8.51468e-05-0.00133172j -0.00190923-0.00475343j -0.000395041-0.000283864j -0.000554368+0.00271116j -0.000617626-0.00490789j 0.00101452+0.00317113j -0.00115783-0.00126472j 0.0011257-0.00169289j 0.00111406-0.00149222j -0.000138408-0.00122893j 0.00167952-0.00280941j -0.00126938+0.00140439j -0.00219792+0.00126662j -0.000891871-0.000818901j 0.00127905-0.00328788j 0.00144441+0.000171216j 0.00157182-0.00231275j 0.000731863+0.000750019j -0.000862369-0.000202501j 0.000288024-2.13079e-05j 0.00100826-0.00309182j -0.00211996+0.00229677j -0.000828489-0.0013247j 0.000887361-0.000229946j -0.00242756+0.000124177j 0.00134403-0.000959296j -0.00336233-0.000779912j 0.00118927-0.00192151j -0.000117928-0.000641109j 0.000144591-0.00158177j 0.00196691-2.70926e-06j 0.000805749-0.00070938j -0.000792126-0.00127361j 0.00121954-0.000345561j 
0.000637088+7.84479e-05j 0.000222787-0.000219505j 0.000913376-2.0656e-05j -0.00157911+0.00207515j -0.000650418-0.00133358j -0.000295873-0.000296443j 0.00131858-0.000473221j -0.000847598+0.00122002j -0.00163327-0.00231529j -0.000115626+0.00144492j 0.00130042+0.00128117j 0.00287971+0.00411738j -0.00298284+0.00154386j -0.000441818-0.00091832j -0.000742703-0.00023451j -0.00131784-0.0018163j 0.00116626+0.0019508j 0.000506334+0.00223317j -0.00073569+0.00025305j 0.000170523+0.00300405j -0.00147012-0.00206188j -0.00462275-0.00306762j -0.00129809+0.00150121j 8.86618e-05+0.00300203j 0.000444703+0.00140471j -0.00236945+0.000973407j 0.000929889-0.000337131j -0.00178924-0.00215419j 0.000294192+0.00092368j -0.000691493+0.00026453j 0.0014532+0.00076794j 0.000589605-0.00247728j 0.00105877-0.000435583j -0.000902449-0.000559392j -0.000467863+0.00258418j 0.00409268-0.00114885j -0.00176116-0.00217037j 0.00124239+0.00108086j 0.000434464+0.00195853j 0.00211708+0.000857965j 5.95499e-05+0.00122958j 0.000657059-0.00220991j 0.000463872-0.000516242j -0.00108409+0.000416702j 0.000749497-0.00165393j 0.000378952-0.00014397j -0.000487066+0.00254553j 0.00111591-0.000364009j -0.000698771+0.00239975j 0.0011292+0.000127502j -5.66615e-05+0.000286397j -0.000267588-0.000706267j -5.01965e-05-0.00403152j 0.000660471+0.00145745j 5.49533e-05+0.00300484j 0.000212745+0.00071829j 0.000652031-0.00370982j 0.000723071+0.00228404j -0.000378711+0.00270131j -0.00125441-0.00136109j 0.000118002-0.000624373j 0.000615373-0.000536259j 3.24882e-05-0.00075772j 0.0031022+0.0014871j -0.000653936+0.00195044j -0.000263317-0.0020065j 0.000504067+0.000775184j 0.00145219-0.00277313j -0.00117673+0.0010267j 0.00111148-0.000993588j -0.000534014-0.000490701j 0.000182598+0.000238003j -0.000320072+8.89803e-05j 0.000232679+0.000616305j 0.00181814+0.000563839j 0.000311269+6.0581e-05j 0.000677253+0.000419137j 
-0.000339895+0.000291968j 0.000619796+0.000707943j -0.000932631+0.000418679j 0.00145178-0.000237489j -0.00251914-0.0011141j -3.05063e-05-0.000595787j 0.000422153+0.000771638j 0.000387217-0.00137335j -0.000486114+0.000829445j -0.00371398+0.00222408j 0.00186436+0.00140695j -0.00131391+0.00350652j -0.000898535-0.0014835j -0.00357569-0.00123907j -0.000226207+0.00129101j 0.000373744-0.00131768j 0.000830458+0.00189009j 0.00135268+0.00253321j 0.000341238+0.000698038j -0.00152761+0.0034965j -0.000217713-0.00246712j -0.000246384-0.00383592j 0.0021204-0.000177977j -0.000628699+0.00114292j -0.000201425+0.00161852j 0.00175341+0.000229707j -0.000463257+0.000146323j -0.00173021-0.00189884j 0.00259338+0.000975871j 0.000485129-0.00109088j -0.000539661+0.000858577j 0.000646219+0.000401415j 2.14466e-05-0.000292551j 0.000380686+0.000881899j -0.00380445+0.000552436j 0.000365081+0.00134297j -0.000273385-0.0026978j -0.00086054+0.000284336j 0.0015135+0.00222887j 0.00193163+0.00227704j 0.00128558+0.00112365j 0.00168509+1.03022e-06j 0.00261467-0.000245063j 0.000224125-0.000954299j 0.000179836+0.000435837j 0.000420415+0.00147431j -0.00335199+0.00125945j 3.18813e-05+0.00159685j 0.000521983+0.00174775j 0.00120305+0.00158653j 0.00113531-0.000322268j 0.00181224-0.000534807j 0.00242989-0.00242255j -0.00124503+0.000866663j -0.000593416+0.003099j 0.000349158+0.00207173j 0.0032188-0.0022011j -0.0016428+0.000731641j -0.000865818+0.00200761j 0.000909496-0.00100005j -0.000422403+0.000180351j 0.00113944-1.03893e-07j -0.00127163-0.000666143j -0.00011878+0.00256203j 0.000557704+0.00191912j 0.00226005-0.0010405j 0.00081018+0.00224365j 0.00344685-4.56409e-05j -0.000113468+0.000879626j -0.000626434-0.000654711j -0.000151009-0.000988048j -0.000885041+0.000727201j 0.0014706+0.000714492j -0.00040633-0.00056882j -0.00049604-5.38706e-05j -0.000258306+0.000672737j 0.000347392+0.00110968j 
-7.64451e-05-0.000664999j -0.000889714-0.00139462j 0.00224275-0.00140473j -0.00308819+0.00232447j -0.000507708-0.00149633j 0.000550498+4.90286e-05j -0.00012068-0.0021688j 0.000168198+0.00260839j -0.00150689-0.00245323j -0.00129104+0.00210841j 0.00187105+0.00202262j 0.000340468+9.63497e-05j 0.000399559+0.00413711j 0.00349484+0.000124435j -0.002122-0.00209586j 1.19734e-05-0.000352131j -0.00130966+5.4213e-05j -0.00068433-0.00023972j -0.0017837-0.00150846j -0.00424978+0.000243302j 0.00156616-0.000333243j -0.0022643+0.00194721j -0.000486324+0.00243214j 0.00105321+0.0030111j -6.93023e-05+0.00209082j -0.0022814+0.00196828j 0.00096058-0.0015998j -0.00233268-0.000739943j -0.000885344+0.000394953j 0.000195917+0.000601828j 0.000150659-0.000474613j 0.000887724-0.00229642j 0.001753+0.000455506j -0.00133306+0.00143549j -0.00176487-0.000920941j 0.00584878-0.00313984j -0.000141531+0.000766783j 0.00184872+0.000725285j 0.000171858+0.000649191j 0.000108011-0.0038445j -0.000978326-0.00109694j 0.000460619-0.00201449j 0.000569167-0.000923282j -0.000793859-0.000402048j -0.000478822-0.00482721j -0.000141757-0.000823842j -0.00107594-0.000983335j 0.000523146-0.00208033j -0.00117592+0.00137992j 0.00123033-0.00185155j 0.000624126+0.00138488j 0.000293469+0.00131476j 0.000689962+0.00029608j 9.34137e-05-0.000845717j -0.000496384-0.00055255j -0.00083162-8.09124e-05j 0.000174381+0.000284324j -3.91069e-05+0.000319991j -0.000880524-0.001327j 0.000134652+0.000735137j 0.000512795+0.000889729j -0.000519165+8.79359e-06j 0.000797853-0.000904422j 0.00322757-0.00265093j -0.00122839-0.000643004j 0.00119045+0.000758014j 0.000210617+0.000834702j 0.00165212-0.00208231j -0.00177551+0.00155454j 0.00139394-0.00140249j -0.000681819+0.000762372j 0.000586373-0.000163398j -0.00134782+3.68629e-05j 0.00125588+0.000915553j 0.00309653+0.000740218j 0.000435564-7.71782e-05j 0.000637202-0.000976373j 
-0.000329258+0.00206383j -0.000760302+0.000915954j 0.000225773+2.27381e-05j -0.000964624-0.000222792j -1.53945e-05+0.00176431j 0.00033067+0.00357763j -0.00267028-0.000285512j -0.000396831-0.00323315j 0.00106999+0.00121025j 0.0018001+0.00579935j 0.0018054+0.000707981j 0.000981596-0.000123655j 0.002604+0.000292778j 0.00014182+0.00309675j -0.00107126+0.000400959j -0.000570271+0.000514538j -0.000464245-0.0020522j -0.00013836-0.000273393j -0.00176484+0.000690785j -0.000249714+0.00140281j 0.00093813+0.00297603j -0.00128625-0.00041226j 0.00179183-0.000868928j 0.00365044+0.000319102j 0.00197849+0.000375834j 0.000867487-0.00161518j -0.00126443+0.00137598j -0.00239808+0.00299038j 0.00192533-0.00181565j -0.00158973+0.000466944j -0.00206575+0.000675233j 0.0011659-0.00165032j 0.00184378-0.000839852j 0.00107505+0.00179318j -0.00111743+0.000724343j 0.000272306-0.00121404j -0.000632833+0.00151523j 0.0012344+0.00111031j 0.00168253-0.00284053j -0.0014944-0.00508739j -0.000243766-0.00307639j 0.00200235-0.00209623j 0.000827409-0.00488779j -0.00110256-0.00201021j -0.00239205-0.00280155j -0.000573683+0.00160157j 0.00086275+0.00262003j -0.000849439-0.00105163j 0.00120012-0.000947754j -0.000260254-0.00286532j -0.00109112-0.000957328j 0.00069672-0.00193098j -0.00104754-0.00054566j -0.0019405-0.00124053j 0.00150932-0.00109929j 0.00327585-0.00154813j -0.000142308-0.00111009j -0.000817927-0.000970687j -0.00101752-0.001089j -0.0008896+0.000862885j 0.000122841+0.00208944j 0.000244488-0.000544447j -0.00160479+0.00216351j 0.0002519-0.00220292j 0.00188541-0.000939802j 0.00125269-0.00209759j 0.000403668+0.00112889j 0.000330995-0.00317328j 0.0012401+0.000360093j 0.00057866-0.000901734j -0.000203903+0.00217048j -0.00185563+0.00253732j 0.000852047-0.00353358j 0.000251546-0.000235246j 0.000606447-0.000275366j 0.00138158-0.000112393j -0.000762858-0.000436746j 
0.00114232-0.000323584j -0.00040538-0.000193483j 0.000991533-4.43642e-05j 1.08025e-05-0.0014805j 0.00148754-0.000720909j -0.00182227+0.000529016j 0.000612715+0.00228732j -9.1907e-05-0.000640533j -0.000468501+0.000576911j -0.00213555-0.00305735j -0.00138954-0.000651347j -0.000502525+0.00166262j -0.00173225-0.00301973j 6.42005e-05-0.00333867j -0.000707478+0.00132306j -0.000357143-0.000232453j 0.00142977+0.0016754j -0.000347777+0.000782256j -0.000811066+0.000185694j -0.00208445+0.000497454j -0.0011085-0.00199323j 0.00115158-0.00275647j 0.000129425-0.00128122j -0.00153668-0.000678971j -0.000311426-0.00177023j -0.000847272-0.00015985j 6.63734e-05+0.000914396j 0.000278002-0.0032019j 0.00130973-0.000278265j 0.00120116-0.00024071j 0.00129485-0.000130262j -0.00119169+0.00108989j 0.00113122-0.000333124j -0.00138868-0.00132138j -9.09322e-06+0.00043624j -0.00150883+0.00317075j 0.00133937-0.00257068j 0.000104919-0.00106176j 0.000235909+0.000877611j -0.000372509+0.00490521j 2.67742e-05+0.00252842j 0.000530064+0.00149968j 0.000797055+0.00248753j 0.0010697+0.00050786j 0.000199947+0.00214558j -0.00104402-0.000210892j -0.00216929+0.000108467j 2.26228e-05+0.000882365j 0.000770861+0.000690254j -0.000211027+0.00243538j -0.000141204-0.000787154j 0.000992751-0.000395996j 0.00226152-0.000455807j 0.000856511+0.00126202j -0.00139378+0.00152197j -0.000391562+0.000873052j 0.00228257+0.000252664j 0.000373297+0.000468455j -0.000948792+0.00200181j 0.000497921-0.00125837j -0.000182144-0.00106798j 0.000305201+0.000589831j 0.000383564-0.000784772j -0.00144379+0.00376376j -0.00234733+0.00119741j 0.000537216-0.000324521j -0.000813857-0.000430998j -0.00101569+0.00282109j -0.00108666-0.00126234j -3.72939e-05+0.0013767j 0.000281628-0.00176453j -0.00200567-0.00131168j 0.000657908+0.000501653j -1.12861e-05+0.000115814j -0.000325628+0.000852625j -0.00101132-0.000682389j 0.000261527+0.00056608j 
-0.000595487+0.00111508j 0.00158071-0.00106628j -0.000156666+0.00180428j 0.000158806+0.000137186j -0.00115759-0.00167261j -0.00173085+0.000270139j -0.000608352+0.000401244j 0.000800386-0.00177088j -0.00180266-0.000739549j -0.00376995-0.00274264j -0.000266588+0.0032382j -0.00221172+0.00228277j -0.00165354-0.000197805j -0.00109052-0.00115987j 6.64113e-05-0.000599147j 0.000314128-0.00157745j 0.000334785+0.00108925j -0.000372428+0.00151422j 0.000572874-0.00139824j -0.00270982-0.00133946j 0.000513668+0.000344066j -0.00084487-0.00456486j 0.000586172+0.00211539j -0.00195469+0.00309383j -8.04098e-05+0.000293637j 8.3737e-05+0.000776918j -0.000294703-0.000606601j 0.000498052-0.0043708j 0.00184602+0.00329964j -0.000814088+0.000100392j -0.000580229-0.00134124j 0.00146055-0.000193026j 0.000816608+0.00100226j -0.00107777-0.000571446j -0.00184795-0.00299987j 0.000890278+0.00180591j 0.000956567-0.00154489j -0.000410854+0.00111591j 0.000896671+0.00276372j 0.001211+0.00227745j 0.00103731+0.00103258j 0.00196033+0.00176594j 0.00268561+0.00173716j 0.00149474-0.000554466j 0.00295627-0.00108279j 2.38391e-05+0.000481867j -0.0028194-0.000364085j 0.00150983-0.000646595j -0.00145034+0.00275236j 0.00134553+0.00138924j 0.00125746-0.000350723j 0.00177639+0.0015571j 0.00141267-0.000576229j -6.6125e-05-0.00115332j -0.00189432+0.00130362j 0.000370952+0.000542043j 0.00231465-0.000497178j 0.000360365-0.0012486j -0.0014568+0.000855034j -0.000161135-0.000568122j -0.000985797+6.89474e-05j 0.000900627+0.000257922j -0.000951767-0.000548971j 0.000563158+0.00304905j -0.000937651+0.00143399j 0.00175508+0.00130215j -0.00155259+0.00200888j 0.00135435+0.00225864j -0.000757972-0.000452758j 7.30958e-05-0.00137366j 0.000989953-0.00109043j -0.00117876-0.0010664j 0.00250671+0.000647577j -0.000666823+0.000196739j 0.000185119+0.00131945j 0.00146837+7.78899e-05j 0.000672977+0.00143116j 
0.00311858-0.00168653j 0.00131819-0.000349926j 0.00104706+0.00237965j 0.0033673-8.2718e-06j 0.00307299-0.00331871j -0.00139993+0.00534415j -0.00120651-0.00076432j 0.000370458-0.000487038j -0.0013898-0.000978694j -0.000561072+0.00102395j 0.00136139+0.00306413j 0.0024013-0.000514905j -0.000474547+0.0029982j 0.00087275+0.000815267j -0.00144407-0.000616426j -0.00197495+0.00125128j 0.000309197-0.000336472j -8.87816e-05+0.00201127j -0.00088254-0.000833877j -0.00074401-0.0011825j 0.00108138+0.00160403j -0.00232466-4.42464e-05j 0.00104348+0.00209624j 0.000825573+0.00319445j 0.00170568+0.000364294j -0.0022825+0.00275708j 0.000373278+0.000705481j 0.000760036-0.00246817j 0.00168823-0.000555164j 0.000999012+0.000635694j 0.00230686-0.000664823j -0.00287534-0.00104164j 0.00177877-0.00105589j -0.00177115+0.00209861j 0.00229228-0.00215605j -0.000879315-0.000752785j -9.25148e-05+0.000465314j 0.00198876+0.000765215j -0.000668564+0.000846846j -0.000471025-0.00400514j 0.00130267-0.00118439j 0.00117958-0.00312834j -0.000248983-0.00173161j 0.000918157+0.00013774j 0.000801239-0.0044659j -0.00172361+0.000894619j 0.000107409-0.000451573j -0.000242317-0.000237213j 0.00158137+0.00158162j -0.000178327-0.00106067j -0.00256208+0.00137508j 0.00014823+0.00108471j 0.00112446-0.000238861j 0.00166865-0.000199539j 0.00104222+0.000542339j 0.000456971-0.00185679j -0.000501039-0.000131773j 0.000787858-0.000452189j 0.000616623+0.000809399j -0.00133321+0.00204408j -0.00140401+0.00244222j 0.000506198-0.000524115j 7.70338e-05+0.00019909j 0.00175366-0.00153003j -1.381e-05+0.000443959j -0.001326-0.000142105j -0.000631689+0.00164556j -0.00120308-0.00135938j -0.000694533+0.000409656j 0.00172602-0.00225225j 0.000388624+0.000853323j -0.00494819+0.00133928j 0.000673115-0.00210243j -0.00205425+0.00171974j -0.00123782-0.00102406j -0.00127304-0.000493064j 0.00255432+0.000648375j 
