0.26913-0.150985j 0.151014+0.268748j 0.0585125-0.0957067j 0.0969947+0.0547071j 0.0477219+0.0693549j -0.0957751+0.0230526j -0.0873206+0.0857713j 0.06579+0.158105j 0.157988-0.0292943j 0.0406966-0.0785073j 0.0419937-0.0508841j -0.0196582+0.00800238j 0.11995+0.062308j -0.0608223-0.189506j 0.0773677-0.179441j -0.0828282-0.00487793j -0.0578362-0.0227983j 0.0664171-0.0482418j -0.0771077+0.0213471j -0.040673+0.0544288j 0.00483374+0.041303j 0.0210192-0.0704822j -0.0245671+0.0622677j 0.0801198-0.0351906j -0.0647501+0.0457321j 0.0623167+0.0350204j 0.165569-0.0712499j 0.0602006+0.0455055j -0.0999105-0.00122997j -0.0257131-0.0221169j -0.0621988+0.0230953j 0.0422202-0.00821994j 0.00729669+0.00927515j 0.0406808-0.0143023j -0.014871+0.021817j 0.0124497+0.0342615j 0.0352938+0.0135759j 0.00726689+0.0151593j -0.00596409+0.073182j 0.00277153-0.0153735j -0.0450346+0.00690148j 0.0142756-0.0318042j -0.0179204-0.0283687j -0.0412096-0.0293829j -0.0670068-0.028547j -0.00280904-0.00391911j 0.0524172+0.0378469j -0.0398895+0.0142918j -0.156746-0.053047j -0.0451581-0.00510661j 0.0768746+0.115213j -0.0747807+0.0127576j 0.0457584+0.0621359j -0.0504039-0.0352305j 0.012936+0.0783904j 0.0159772+0.0760318j -0.0172326+0.0469838j -0.0144235-0.0528309j 0.0836488+0.0500683j -0.040533-0.056634j 0.0306261-0.0271378j 0.0868261-0.00199294j -0.0187956-0.181898j 0.10372-0.174191j -0.115097+0.00425163j -0.0248412+0.0115668j -0.036625-0.051378j 0.0352698+0.07514j 0.154495+0.0322678j 0.066254-0.145099j -0.0757719-0.0886365j -0.0971571-0.02395j 0.0470007-0.0695483j -0.0978154+0.0580262j 0.0612341+0.0964516j -0.151393+0.266926j 0.267194+0.151357j 
0.000912192-0.000793333j 0.000910493+0.000776942j 0.00108227+0.00143291j -0.000551446+0.000681145j -0.0011117+0.000928639j 0.00135711-0.000638015j 0.000631683-0.00226478j 0.000361053-0.00103386j 0.00047273-0.00412111j 0.00190675+0.000929502j -0.000889077-0.00225457j -0.00259096+0.00100497j -0.00246895+0.000419162j -0.0005231-0.00355334j -0.000532684+0.00209946j 0.00294964+0.00102999j 0.000617728+9.58244e-06j -0.00057431+1.36135e-05j 0.00126895-0.00213528j -0.000988501-0.00262327j -0.00161318-0.000272331j 0.000347751+0.0016343j 0.000489157+0.000680876j 0.000937074-0.00186669j -0.00137283-0.00255486j 0.00254458-0.000688861j 0.000584513+0.000835675j -0.00171648-0.000201368j -0.00222528-6.73816e-05j 0.0013894+0.00089011j 0.00213793-0.00209161j 0.00130809-0.00237414j 0.000492108+0.000577756j -0.000525491+0.00133889j 0.000258056-0.000558384j -0.00132359+0.000285299j 0.000306971-0.00109332j 0.00225211+8.32299e-05j -7.26737e-05+0.00322732j 0.00138954-0.000235734j -0.000142413-0.00165239j 0.00292753+0.000582602j -0.000890394-4.47052e-05j 0.00190304+0.00234429j -0.00122491-0.000746317j 0.00275662+6.24348e-05j -0.00152268-0.00175986j -3.15849e-05-0.00176972j 0.000243774+0.00147071j 0.00196462-0.00118803j -0.000675813-0.00151693j -0.000874063-0.000143627j 0.000612136-0.00286679j -0.000638721-0.000264817j 0.000703783-0.000824098j 0.00169222-0.000118948j -0.000444675+4.62975e-05j -0.00239748-0.00188942j -0.00141635+0.000143085j 0.000786398+0.000360941j 0.000526362+0.00157174j -0.00220583+0.000554119j -0.000564272-0.000826012j -0.000885387-0.0011895j 0.000185238-0.000284691j -0.00237371+0.000272757j 0.000652743-3.39545e-05j 0.000749748-0.00136146j 0.000114318+0.00174423j -0.000333796-0.000132311j 0.000339079+0.00216537j 0.00156546-0.000634491j -5.20352e-06+0.000278498j 4.34131e-05-0.000286222j -5.69898e-06-0.000561819j 0.000203563+5.71205e-05j 0.000225633-0.000280749j 
0.00110564-0.00161181j 0.00170421+0.00108162j -0.000289621+0.00206949j -0.00116946-1.57745e-05j -0.00102044+0.00182914j -0.000236907+0.000750127j 0.0022081-0.00100891j 0.00151336-0.000709988j 0.00416196-0.00578765j -0.00319578-0.0005624j -0.00117316-0.00137432j 0.0016624-0.00120047j -0.00177019+0.00157765j 0.00151819+0.000689694j -0.000886279+0.000618914j 0.00190042+0.000280045j 0.00216072-0.000473486j -0.00216876-0.00084152j 0.000250341-0.000106492j 0.00126572-0.00332073j -0.00259987+0.000982362j -0.000198216-0.00015409j 0.00195725-0.00103766j -0.00133546-0.000475212j -0.000965772-0.00173055j 0.00113436+0.00170504j 0.00264131-0.000234812j 0.00135445-0.000150147j -0.00107478-0.00223467j 0.000754682-0.00201341j 0.00218416-0.00245037j 0.000662081-0.00247163j 0.00050916-0.000393227j 5.40933e-05+0.0032392j 0.000687804+0.000672024j 0.00208054+0.000943695j 0.000115804+0.000470688j -0.000873795+0.00153361j -0.00159016-0.000602382j 0.00208668-0.00138621j -0.000698663-0.00213288j 0.000186749+0.000549556j -7.09052e-05-0.0027333j 0.00353939+0.000712244j -0.000275729+0.00207161j 0.000710987-0.000812343j 0.00158255-0.000928331j -0.00347945+0.000289455j 0.000612985+0.00240239j 0.000167503-7.00818e-05j -0.00011918+0.00106452j -0.00156954-0.000378695j -5.91941e-05+0.000127403j -0.00106227+0.00056487j -0.00137539+0.000666712j 0.00196637-9.02393e-05j -0.00482629+0.000920348j -0.0025895-0.0039094j 0.000494596+0.0030982j 0.00202951-0.00175753j 0.000503714+0.00132785j 0.000394616+4.17479e-05j 0.00219783-0.000533899j 0.000660271+0.00112699j 0.000333941+0.000239717j 0.000972631-0.0014732j -0.000427868-0.00111753j 0.00194896-0.00185818j -0.00264583-2.0817e-05j -0.000367349+0.000332781j -0.000464751+0.000890139j 0.000151967-5.34706e-05j 0.000542292-0.000396977j -0.0009913-0.000265434j 0.000181894+0.000950918j 0.000230143+8.64243e-05j 0.000188545-0.000189799j 
-0.000697544+0.000616421j -0.000395464-0.000776033j -0.000456883+0.00203476j -0.00273363-0.000194622j -0.000844448+0.00029445j -0.00146959-0.000783695j 0.00199376-0.00147064j -0.00429438-0.00195517j -0.000332053+0.00583902j 0.000824717-0.00277925j -0.000254535+7.73199e-05j -0.000602335+0.00294783j 0.00178412+0.000812265j -0.00654034-0.000437137j 0.000959671+0.000903337j -0.000358097-0.0012791j -0.00147172-0.00192259j 5.07611e-05-0.00179505j 2.3678e-05+0.00161857j -0.00314453+0.00159185j 0.00160611+0.000269492j -0.000797485-0.00157127j -0.00359999+0.000301431j 0.000174999-0.00343959j 0.00322075+0.00373731j -0.00334454-0.00127057j -0.00285447-0.0022582j -0.00271974-0.000377628j 0.000399582+0.00135478j 0.000279296+0.00178206j -0.0018246+0.0040772j -0.00195048+0.00204038j 5.72347e-05+0.000214562j 0.00105665-0.00359407j -0.000334117-0.00465232j -0.00194236+0.00184749j 0.000922887+0.00314876j 0.00372693-0.00416488j 0.000346569+0.00255931j 0.000253166+0.00225687j -8.8088e-05+0.00539434j -0.00181556+0.0010734j -0.000576592+0.0030288j -0.00250887+0.00029506j -0.00270943-0.00333492j -0.00152593-0.00171017j 0.0026683+0.000561823j -7.42661e-05+0.000504549j 0.00141951-0.00162877j 0.000803399+0.00206904j 0.00355598-3.12357e-05j 0.00177098-4.83701e-05j -0.0012308+0.00113854j 0.00113545-0.00192042j 0.000666666-0.000876001j -0.00339522+0.00181237j -0.0013+0.00217239j 0.000570072+0.000878375j 0.00182673-0.000365893j 0.00101453+0.000521567j 0.000678722-0.00140391j -8.72029e-05-6.22581e-05j 0.00083348+0.00078339j 0.00263969+0.00142485j -0.00188416-0.00235773j -0.00165537+0.0003585j 0.0011666-0.00123812j 0.000695969+0.000561023j 0.000749752-0.00202434j -0.00205332+0.00149011j 0.00161256+0.00171057j -0.000926679+0.000310939j -0.00112175-0.00135338j 0.00115768-0.0013947j -0.00162979-0.00105158j -0.000344453-5.08426e-05j 9.26234e-05+0.000224611j 
-6.25351e-05-0.00230899j 0.00259279-0.000141645j -0.00187308+0.000164524j 0.000500481-0.000595767j -0.00304252+9.54957e-05j -0.000511108-0.000223087j 0.00109993-0.00104212j -0.000492108+0.00279116j 0.00690896+0.00238953j 0.00056931+0.00337551j 0.00386402-0.004757j 0.000849559-0.000925529j 0.00149404-0.00412037j 0.000628882+0.000881972j -0.00198779-0.00433327j -0.00224338+0.00206517j -0.000270385-0.000271368j -0.00110023-0.00130758j 0.000386505+0.0017175j 0.00143727+0.00201604j 0.00147429-0.000885568j -0.00185372-0.00239117j 0.00119175-0.00313214j -0.00344118+0.00291941j -0.00233347+0.000848751j -0.000868518+0.000228766j -0.000481735+0.000726741j 0.00265394+0.00524655j 0.00133961-0.00433415j -0.00239239-0.00223196j -0.0028457-0.00404117j 0.000463676+0.00193974j 0.00359568+0.000157602j -0.00101044+0.00306509j -0.000429559+0.00012116j -8.77735e-05-0.0022412j -0.00252709-0.000158884j -0.00909426+0.00273929j -0.000533107-0.0017713j -0.00100111-0.000561951j -0.00384186+0.00128696j -0.00195814-0.00234431j 0.000235242+0.00293553j -0.00104279-0.00262542j 0.000375348+0.00174475j 0.00171534-0.00359879j -0.0011459+0.00248071j -0.000460178+0.000652354j -0.000740025+0.00204406j -0.00356538-0.00116453j -0.000348509+0.00220704j 0.00239444-0.00081904j -0.000306326+9.06708e-05j -0.000851631-0.00125362j -0.00164317+0.000311911j -0.00274331+0.00210159j -3.46113e-05+0.00239023j 0.000871148-0.000206748j 0.00129001-0.00183635j 0.000665372-0.000956188j -8.64777e-06-6.99926e-05j -0.000638067-0.000772737j 0.00150428-5.84202e-05j 0.00243286-0.00103892j -0.000714305-0.000398698j -0.00318828-0.00168248j 0.00210074+0.00180959j 0.000234784+0.00290817j 0.00057937+0.000230077j -0.000557716+0.000113946j 0.000263499+0.00116686j -0.00044591-0.000592885j 0.000609851-0.00145623j 0.000554907-0.00096518j -0.000369947-0.000409805j -0.000393358+0.00109596j 0.00130091+0.000422975j 
9.93259e-05-0.000321913j 0.000273884-5.28384e-05j 0.000792555-0.00228671j 0.00249633+0.000703856j -0.00140319-0.00470108j 0.00648486+9.22498e-05j 6.33577e-06-0.00298195j 0.000916994+0.000856434j 0.00266072-0.000125861j 0.00342107-0.000125765j 0.000423357-0.0022213j -0.00314096+0.00207466j -0.0012291-0.00400551j 0.000102948-0.00348001j -0.000954104+0.00091962j -0.00209378+0.00264978j 0.00155761+0.00348748j -0.000890262-1.75077e-05j -0.00167083-0.00194199j -0.0012429+0.00200085j -0.00411168+0.00171768j -0.00393105-0.00267626j 0.000903069-1.57935e-05j -0.000758903+0.00375316j -0.00343314-0.00231103j 0.00171413-0.00102384j -0.00104025+0.00267646j 0.0015263+0.00096964j -0.000882761-0.000733749j 0.000986238-0.000297061j -0.00105814-0.00398257j 0.0026527-0.00201692j 0.0035817+0.00271164j -0.000442298+0.000630715j -0.00218483-0.0026072j 0.000124972-0.00242911j 0.0021855-0.0015078j -0.00230947+0.0015716j 0.000562406+0.00288341j 0.000751137-0.00259498j -0.000248805-0.000453719j 0.000135599-0.000953177j -0.000253422+0.0037651j -0.00247223+0.000995224j 0.000790221+0.00134103j 0.00484921-0.000202804j -0.00183217-0.000120962j 0.0018599-0.000993264j 0.000501214+0.000549181j 0.000608748+5.34785e-05j -0.0046495+0.00152249j -0.00334021-0.00195047j -0.000608369-0.0022475j -0.000330463-0.00119637j 0.00036244-0.00206769j -0.00267804+0.00128436j 0.00350853+0.00187056j -0.000885037-0.000435155j 0.000143014-0.000703218j 0.0019023+0.00256968j 0.00112995+0.0051418j -0.00355717+0.00358701j -0.00266807-0.000356461j -0.00126586-0.00410032j -0.00210014-0.000670882j -0.00336285+0.00319269j 0.0003885+0.000584131j 0.000241623+0.00138445j 0.00385019-0.00138639j 0.000221889-0.00138736j 0.000616551+0.000667441j 0.00339226-0.000243216j -0.00139633+0.0039713j 0.000603005+0.0016217j 0.00117537-0.000657123j -0.00103815+0.000259587j 0.000271467+0.000886797j 
-0.00184667+0.000213762j -0.00033359-0.00158274j 0.00267812-0.00275982j 0.00206785+0.00328258j -0.00118957-0.00430736j 0.00217708-0.00104261j -0.00111919+0.00304729j 0.0015803+0.000957693j 0.000572767+0.00259723j -0.00117663-0.00136461j 0.00149345+0.00246688j -0.000485742-0.00176049j 0.00136148-2.83911e-05j 0.00198358-0.00230864j 0.00247626-0.000242539j 9.39013e-06+0.00202597j -0.00020078+0.00405337j 0.000384673+0.00211381j 0.000145968+0.000315355j -0.000272441+0.000858211j -0.00303232-0.000453019j -0.000867217+0.000957585j -0.000930177+0.000477431j 0.000210994+0.000826142j 0.000361407+0.000436843j 0.00257942-0.00250606j -0.00404528-6.93707e-05j 0.000943802-0.000490048j -0.00028799+0.00254188j 0.0017292+0.000665145j 5.74181e-06-0.000232291j -0.00201721+0.00184346j 0.000592466-0.00200225j 0.00199647-0.00177988j -0.00150346-0.00136431j 0.000649141-4.29061e-05j -0.000666439-0.00136464j 4.92496e-05+1.47211e-05j 0.0007158+0.00110532j -0.00089025-0.00108697j -0.0012363-0.000174102j 0.000781106+0.000692321j -0.000945963+0.00183906j -0.00173475-0.00115574j -0.000526375-0.00110189j -0.00120083-0.000998213j -0.000752383-0.00130485j 0.00171504-0.000420283j -0.00126467-0.00224752j -0.000518814+0.000452372j -0.000892579-0.00178468j -0.00131223+0.000185645j 0.00120948-0.000912353j 0.000368656+0.00186936j -6.51623e-07+0.000491317j -0.00252551-0.00016955j 0.00499883+0.000684125j 0.000553068+0.00084474j 0.00133637-0.00193902j -0.000597937-4.16449e-05j -0.000126306+0.00286069j 0.00126285+0.00202715j -0.00042288+0.000893233j -0.00287487-0.00133275j -0.000949048-0.00123794j -0.000509201+0.00158433j -0.000160214+0.00237959j -0.000607832+0.00136008j -4.90466e-06-0.000220656j 0.00228212-0.000838926j -0.000825409-0.00204854j 0.00247146-0.00133646j 0.00165207+0.00316343j -0.0011435+0.00183117j 0.00184607+0.00165182j 3.15264e-05-0.000591531j -0.000776177+0.000201774j 
-0.00221597+0.00151227j -0.00176891-0.00191364j 0.000807298-0.00229246j 0.00128873+0.00124119j 0.000353957-0.00367899j 0.00126813+0.000149323j -0.000802721+0.00405027j 0.00233423+0.000502174j 0.00027119+0.00291552j -0.000995068-0.00257886j 0.00111328+0.00244366j 0.00209948-0.00101525j 0.000116011+0.00053036j 0.00281914-0.000135244j 0.000237966+0.000441262j -0.00195948+0.000303427j 0.000615883+0.00339278j 0.00137965+0.000195794j -0.00105237+0.00147882j 0.000879529+1.88561e-05j -0.00204541-0.00109794j -0.0013583+0.000719063j -0.00120543+0.000994125j 0.000288739+0.00189558j 0.000974546+0.00185967j 0.000888002-0.000620651j -0.00220496-0.000664657j 0.00215767-0.00183414j -0.00016473+0.0014527j 0.000810041+0.000600539j -0.000651953+0.00139587j -0.00127737+0.00127838j -0.000697517-0.00188534j 0.00125074-0.00154052j -0.00033409-0.000121666j 0.00033453+0.000113277j -0.00025253-0.000188983j 0.00160126+0.00154244j -0.000278785-0.00119784j -0.000109854-5.12353e-05j -0.000522874+0.000532224j -0.000188129+0.00101198j 0.000709606-0.000170621j -0.00225823-0.000367611j 0.00109101-0.00108226j -0.00234184+2.97637e-05j 0.000855603+0.000272574j 0.000979377-6.95159e-05j -0.000200146-0.00201337j -0.00124713+0.0014424j -8.40635e-05-0.000192402j -0.00142697-0.000856775j -0.000134681+2.05287e-05j 0.00110268+0.00112643j -0.000165227+0.000304237j -0.00205488-0.000282395j 0.00224444-0.000345361j 0.00260167+0.000858978j 0.000775029+0.000141045j -0.000233747+0.00167231j -0.00142836+0.00286363j 0.000337463+0.00094118j -0.000639724+0.00133021j -0.00298871+0.00107069j -0.000852755-4.38188e-05j 0.00224293+0.00230106j 6.81694e-05+0.00183545j -0.00125489+0.00177851j -0.000413589-0.00146242j 0.00195312-0.000261148j -0.000785886-0.00320575j 0.000965959-0.00028608j 0.00087204+0.00265731j -0.000739908+0.00154788j 0.00124299+0.00142491j 0.000119832-0.000386482j -0.000685447+0.000103426j 
-0.00124963-0.00284668j 0.00317404-0.000887262j 0.00264297+3.84924e-05j 0.000298107+0.00487258j -0.005335-0.00139603j -0.00188371-0.00160881j 0.00334609+0.00451486j 0.00235339+0.000107051j 0.00814813+0.000887848j -0.00425417-0.000324567j 0.00430719-0.00218033j 0.00292824-0.00279144j 0.000370364+0.00227108j 0.00121058-0.00257244j 0.00208186-0.0015593j 0.00174323+0.00254181j 0.000349846+0.00215344j -0.000969646-0.000833415j 0.0031673+0.00282901j -0.000413615-0.00319331j -0.00418034-0.00330933j 0.00107056+0.00215305j -0.000730482-0.00018732j -0.00294901-0.0017772j 0.000557445+0.00231236j 0.00387111-0.002344j -0.00536492-0.00235739j 0.00123485+0.00251343j -0.00179751-7.96481e-05j 0.00231256-0.00135864j 0.000569876-0.0029643j -0.00401996+0.00317538j 0.000479368-0.00586904j 0.00217792+0.00173897j -0.000275045-0.00110601j 0.000726873+0.00215122j -0.00445615+7.36052e-05j -0.00290788-5.38928e-05j -0.000971935+0.000463544j 0.0015893-0.000619895j -0.00639901+0.00139279j 0.00214706+0.000820749j -0.00159254+0.000583496j 0.00124174-0.00257349j -0.0043554-0.0021391j -0.00313677-0.00529965j 0.000456331-0.000620553j -0.00280674-4.29407e-05j -0.00162816-0.00011639j -0.00305306-0.000458609j 0.00355666-0.00301314j 0.000196348+9.16657e-05j 0.00115943-0.00240277j -0.00149867+0.00131302j -0.00152937+0.00179523j -0.00180296+0.00126186j -0.00128491+0.00422552j -0.00078775-0.00372208j 0.0031378-0.00021052j 0.00151713-0.00224098j -0.000956556+0.00396938j 0.00129616-0.000477197j 0.00432948+0.000589846j -0.000653426+0.00161767j -0.00186419-0.00264609j -0.00266127-0.000929902j 0.00339072+0.00399249j 0.00123578+0.00221286j -0.0045869+0.00186416j 0.00149192-6.55074e-05j -0.00214701+0.000274204j 0.00176652-0.00263781j 0.00475338-0.00024153j -0.00241634-6.14689e-05j 0.00145415+0.00302139j 0.000826907-8.06734e-05j 3.53124e-05-0.000332287j 
-0.00132432+0.00201488j -0.00185752-0.00150539j -0.000733737+0.000947908j -0.00120006-0.000501684j -0.0032513-0.00190143j 0.00225302-0.0023611j 0.000539232-0.00330803j -0.00341719-0.000638139j 0.00111016+0.00438128j 0.00137561-0.0010134j 0.000183415+0.000885051j -0.00420312+0.00223155j 0.000928499-0.00249487j -0.0030957-0.00220495j 0.000127267+0.000367914j 0.000754954+0.00129326j -0.00112172+0.00161346j -0.000993514+0.000406222j -0.000178507-0.000851842j -0.00140372+0.00315816j 0.000769898+0.00114333j -0.00368728-0.00109474j -0.00237899-0.000522006j 0.00010062-0.000842763j 0.00106567+0.000387136j -0.0017229-0.00163814j -0.00355165-3.52177e-06j -0.00146852+0.000431917j -0.000133643+0.000290891j 0.000518112+0.0020475j -0.00108955+0.000923771j 0.000558457+0.00132777j 0.00326704+0.00057577j 0.000799013-0.00252044j -0.0024239-0.00480979j -0.00226216-0.000505545j 0.0010023+0.000424164j 0.00183623-0.00105588j 0.00092401+0.00373427j -0.00116043+0.000665681j 0.000305923+0.00270698j -0.00139192+0.0012439j -0.000516666+0.00502588j -0.00222288+0.00129723j -0.000938452-0.0017625j 0.00174772-0.00230591j -9.21453e-05-0.00165889j 0.00139915-0.000862115j 0.000772534+0.000107192j 0.00167124+0.00142272j 5.64014e-05-0.000435491j 0.000873454-0.000381124j 0.000651541-0.000243902j 0.00110761-0.000873742j 0.000461234-0.00127838j -0.00387674+0.00293768j 0.00356927+0.000374909j -1.81789e-05+0.000847914j -1.14523e-05-0.0027914j 0.000967662+0.000216324j 0.0010969-0.000369429j 5.35596e-05+0.00194352j -0.000456011+0.00140283j 2.25471e-05-0.00179309j -0.000936068-0.0025479j -0.00337388+0.000658443j -0.000375917-0.000706429j 0.00102725-0.00040898j 0.00220268-0.00213798j -0.0013152+0.000864611j 0.0022136+0.00230424j 0.00219881-0.000266951j -0.00172802+0.00183304j 0.00147475+0.000154302j -0.000228861-0.00153186j 0.000266111-0.000856655j -0.000716217-0.000453675j 
0.000366772-0.00177554j 0.00179022+0.000322134j 0.000488128-0.00080925j 0.00146646+0.000397203j 0.000302714-0.000488184j 0.00217224+0.000954943j -0.000314775-0.00137905j 0.00139058+0.00119387j 0.00160315-0.0032635j 0.0011238+0.00218944j 0.000394731-0.00264617j -0.000853212-0.00156291j 4.35557e-05-0.00162951j 0.00180887-0.00218229j -0.000955149-0.00047713j -0.000825881+0.00224117j 0.000660061+0.000240617j -0.000841002+0.000231087j -0.000242416-0.000882845j 0.000445672-0.000697156j -0.00192779+0.000766792j -0.00117737-0.000776996j 0.0014541-0.00136565j -9.46701e-05+0.00227154j -0.002952-0.00136477j 0.00187268-7.80209e-05j 0.00195731+0.00124198j 0.00172239+0.000849119j -0.000917431-0.00129455j -0.000559919-0.00102699j -0.000512699-0.00337548j 0.000921021-0.00155021j 0.00130651+0.00139217j 8.7061e-05+0.00211499j 0.000173331+0.000512112j 0.000573039-0.00206562j 3.71797e-05-0.00111047j -0.00289263+0.0027398j -0.000554574+0.000697911j 2.47589e-06-0.00180089j -0.00114474-0.00161714j 0.000323401-0.0012234j -0.000829031+0.000675946j -0.000278638-0.000708888j 0.00136749+0.00171477j 0.0027071+0.000177883j -0.0011753+0.000474372j 0.000582417-0.000235193j 1.98546e-05+0.000474799j -0.000483361-0.000819158j -0.00233702+0.00152457j -0.00104274-0.000594631j -0.000145811-0.0005284j -0.00068727+0.000115727j -0.000202476+0.000330161j -0.000627899-7.36885e-05j 0.00123453+0.0017025j -0.00114751-0.000548276j 0.000463655-0.0005214j 0.00022967+6.13626e-05j 0.00110274+0.00175421j -0.00109723+0.00112572j -0.000778147-0.00112878j 0.00030387-0.00213961j -0.000162981+8.73299e-05j -0.00182739-3.05543e-05j 0.000407408+0.000797259j 0.00010431+0.000985784j 0.00130821+0.00075624j 0.000731067-0.00121266j -0.000630857-5.02163e-05j 0.000965647-3.41627e-06j -0.000128768+0.000987669j -0.000362448+0.000850096j 0.000960754+0.00026136j -0.0011547+0.000858418j 0.000911392+0.00113906j 
0.000512307-0.000491107j 0.000440219+0.000504162j 0.00115249-0.00215611j 0.00258838+0.000954636j -0.00183901-0.00218994j 0.00324225-0.00198847j -0.00188803-0.000284719j 0.00208332+0.000827004j -5.43748e-05-0.00283511j 0.00142424+0.00108877j -0.000170706-0.000624101j -0.00239106-0.000389634j -0.00160542-0.00110807j 0.00172943-0.00289759j 0.000867151+0.000607526j 0.00174402+0.00220018j 0.0011726+0.00265218j -0.000455884+0.00241662j -0.000110624-0.00139333j 0.000296681+0.000185342j -0.00156594+0.000365372j 0.000192746+0.0015128j 0.00143893+0.000259831j 0.00119886+0.00123815j -0.00211154-0.00254974j 0.00341137-0.00145217j -0.000455569+0.00211774j 0.000386372+0.000652914j -0.00110565+0.000323201j 0.000716256+2.1538e-05j 0.000657735-0.00259121j 0.000855657-0.00144837j 0.0015773-0.000712551j 4.61708e-05+0.00136511j -0.0010271+0.00114505j 0.000103241-0.000727206j -0.000469099-0.00260598j -0.00106437+0.0013226j 0.000999728+0.00138093j -0.000730958-0.00176636j -0.000398634-0.00268299j 0.00187842-0.0005273j -0.0003051+0.000158692j 0.00120153+0.000691039j -0.000260444+0.000316787j 0.00181408-0.000420996j -0.0028118-0.00112353j 0.00116495-0.00140248j -0.00105584+0.000573661j 0.0005441-0.00137269j -0.00239211-0.000510556j -0.00146288+0.000781513j 0.00111698-0.00215628j -0.00101803+0.00103161j -0.000437771+4.26038e-05j 0.000901205-0.000203148j 0.00334718-0.000966717j -0.00140198-0.000445594j -0.00130605-0.00136784j 0.000190013-0.000840022j 0.000836838+0.00160969j 0.00010422+0.00175358j -0.000596211+0.00037571j -0.00275148-0.00215716j 0.000917165+0.000165034j -0.00126331+0.000736049j -1.94887e-05+0.000879807j 0.000474799-0.00040938j 0.000426132+0.000988583j 0.000793466-0.00129746j -0.000519778+0.000267143j 0.00200711-0.00145461j 0.0013946+0.00165366j -0.000443167+0.000452715j 0.000683754+0.000220944j 0.0004487-3.44221e-06j -1.33671e-05-0.000416146j 
0.000297864-0.00196556j 0.00216852+0.000254616j 0.000541684+0.000509695j 0.000227102+0.00109642j -0.0030877+0.000482344j 0.00014149-0.00188747j -0.000209914-0.000925697j 6.15359e-05+0.00136003j 0.00370118-0.00143911j -0.000152452+0.00153582j 0.00109834-0.00228854j -0.00132401-0.000819221j -1.82835e-05-0.00103133j -0.000263732-0.00200382j 0.00048805-0.00115082j 0.00219825+0.0023283j 0.000602677+0.000692291j -0.00132689+0.000939834j 0.000892342+5.56451e-05j 0.000497272-0.000179209j -0.000746899+3.65042e-05j -0.000252816+0.000631834j 0.000612637-0.00125277j -0.000406451-0.000512866j -0.00146095-0.00103224j 0.00151768-0.00127848j -0.000646672+0.000817599j 0.000337642+0.0021107j -0.000442878-0.00119931j 0.000451221-0.000665277j 0.000174733-0.00252217j -0.000158206-2.09981e-05j 0.00208627-0.00123286j 0.000122233+0.00176842j -0.000787753-8.62328e-05j 5.86736e-05-0.000251389j -0.00157719-0.000973041j -0.00285096+0.000763894j 0.000463892+0.00107068j -0.000450515-0.000642428j -0.00209822-0.000833337j 0.000760014-0.000207682j -0.000518164+0.00128244j 0.00126473-0.000353892j -0.00153744+0.000267923j 0.00114879-0.0025222j -0.00137541-0.000408377j -0.000458331-0.000705497j -0.000737689+0.0012207j -0.000408051-0.00125527j -3.09774e-05-0.000172235j 0.000544479+0.0002799j 0.000925302-0.00135351j -0.00100701+0.000109114j -0.000803127+0.000524548j -0.000525563+0.0013048j 0.000808489+0.00083734j -0.00146389-0.00120731j -0.000182179-0.00137391j 0.000626903-0.00169898j 0.000807658+0.000170326j 0.000526733+0.000353395j 0.00138831+0.000235266j -0.00017366-0.00090245j 2.68465e-05-0.000804109j -0.0024975-0.000723968j 0.00121441+0.000735139j 0.0015045+0.000193586j -0.000608684+0.000623285j -0.000213901-0.000462849j -1.44605e-05+0.00145163j 0.000958799-0.00197017j 0.00209221-0.000215756j 0.000141982-0.000575275j 7.91269e-05-0.000247525j -7.66547e-05+0.000696215j 0.000861804+0.000120132j 
