-0.00295329+0.000695745j -0.000873304+7.61995e-05j 0.00388016-9.13835e-05j 0.00242559-0.00172533j 0.00244513+0.00150076j 0.0101015-0.00416519j -0.00288864-0.00293716j 0.00388898-0.00791756j 0.00152588-0.00232288j 0.00243059-0.0051885j 0.00699499+0.01029j 0.00317423+0.0242975j -0.00877037-0.0179721j -0.00108721-0.00902602j -0.00312779-0.00118369j 0.00603751+0.00469009j -0.00257348-0.0122291j -0.00949055-0.0296884j 0.00182769-0.0139647j -0.0224146+0.00690062j -0.00259116+0.00749171j 0.00762221+0.00413827j -0.00124531-0.00382056j -0.0033-0.000798648j -0.000397579+0.00876838j 0.00264638+0.000881136j 0.00183327-0.0019098j -0.00440375-0.00312342j 0.00144775-0.00460231j 0.00396492+0.00280232j 0.000509383-0.0128137j 0.00221819-0.00262009j 0.00222992-0.00467739j 0.00152412-0.00207364j -0.00251954+0.00450053j 0.00163423+0.000121592j 0.000508898-0.000518457j 0.000980237+0.00316642j -0.000949475+0.00528402j -0.00486128+0.00446167j 0.00151635+0.00362605j 0.00165819+0.00037139j -0.0064295-0.00790095j 0.000108514+0.000894316j -0.000661026+0.00450805j 0.00202449+0.00115208j 0.00189197-0.00491065j 0.00294706+0.000386338j -0.00280291+0.000809175j 0.001769-0.00429901j 0.00244495-0.00162747j 0.00411123+0.00279416j 0.00431524+0.00252756j -2.38214e-05-0.00967268j 0.00024483-0.00750605j -0.000559257+0.00805442j 0.00408473+0.00188038j -0.00222146-0.0130876j 0.00524848-0.0103544j 0.000371065+0.00170914j 0.000248474-0.00125251j 0.00265865-0.00233997j 0.000741629+0.00077132j 0.000500676+0.00188993j 0.000637995+0.00106074j -0.00225811+0.00143449j -0.000451586-0.000697085j -0.000992917+0.00183953j -0.000183761-0.000491122j 8.5317e-05-0.000202745j 8.44579e-05-0.00252811j -0.00116361+0.000766299j 0.000334857-0.00217198j 0.00182066-0.00020111j -0.0025563-0.000205304j 0.00119063+0.00166215j -0.00245886-0.0019722j 0.000289556-0.00109188j 0.00201515-0.00517291j -0.00218391+0.00098151j 0.00225131+0.00179521j 0.00320942+0.00147454j 0.00141902-0.000509712j 0.000473872+0.00420876j -0.000111569+0.00219654j -0.00148515+0.000625607j -0.000643981+0.000201258j -0.00013915+0.0036042j 0.000132249+0.000943297j 0.00201085+0.00112946j 0.000294512-0.00269669j 0.000717241+0.000819339j 
0.0067674+0.00252043j -0.00638641+0.0088627j 0.00113747-0.00110458j 0.00196115-0.00615221j -0.0111153+0.00732816j -0.00673122-0.0141229j -0.00545698+0.00961966j -0.00581169+0.0101083j -0.00430721-0.00625826j -0.00138023-0.00858629j 0.00351642+0.00123239j 0.00124641+0.00270995j -0.00303367+0.00302308j 0.00208867+0.00505185j -0.00325053+0.0117996j 0.00127456-0.00416207j 0.00301848-0.000726786j 0.00473949-0.000925841j -0.00121066+0.00819209j 0.00216894+0.000282728j -0.00295388+0.000340011j 0.0184094-0.000561481j 0.0280734-0.00861521j 0.0139433+0.0056434j 0.00830982+0.00265731j -0.0153771-0.000893871j 0.00618111+0.00253912j -0.00314728-0.000760858j 0.0080831-0.000603412j -0.0018564+0.00565043j 0.00204635-0.00619715j -0.00249544+0.00159166j -0.00475548-0.000118862j 0.00353488-0.00263683j -0.0030008+0.003711j 0.00323987+0.00392125j -0.00428797-0.000956645j -0.00486891+0.00269393j 0.00256312-0.00161275j 0.00359819-0.00138862j 0.00202758+0.000488921j 0.00778845+0.00367194j -0.0029841+0.00310716j -0.00239589-0.00319919j 0.000896339-0.00321005j 0.00510482+0.000296583j -0.00604247-0.00186562j 0.00715516+0.00100111j -0.00834938+0.0025438j -0.000353978-0.00272228j 0.00689084-0.00444737j -0.00304874-0.00184047j 0.00517075+0.00485343j -0.0171848-0.00189065j -0.00689364+0.00818382j 0.000821828-0.00250418j 0.00534704-0.00655835j -0.0112587-0.00311866j 0.0206751-0.00353379j 0.00110006+0.00869027j -0.00224047+0.00412756j 0.00767861-0.00580791j -0.00073594+0.00949342j 0.014378-0.00176609j -0.00183983-0.0178948j 0.0063195+0.00711687j -0.00274372+0.00758008j 0.00668939+0.00791391j -0.00361836+0.00225673j 0.00973682+0.000482115j -0.00394957-0.00467012j 0.000825505+0.00612728j 0.00586485-0.000672877j -0.00538829-0.0094921j 0.022019-0.0109508j 0.00708805-0.00550186j 0.00493141-0.000886125j 0.0021589-0.00156945j 0.000689664+0.000452583j -0.012948-0.00244095j 0.000606564-0.0109438j -0.00725746-0.00327268j -0.00753986-0.00237556j 0.00250186+0.00541886j 0.0041482+0.000577163j 0.00204756+9.55664e-05j 0.00160177+0.000824518j -0.0024153-0.0135509j 0.00433013+0.00477894j -0.00528188-0.00802474j -0.00346492+0.00954662j -0.00474207-0.00769136j 
-0.0017355-0.000156055j 0.00150724+0.00235377j 0.000410325-0.000230089j -5.88559e-05-0.000682627j 0.00287837+0.00425075j 0.00226512-0.000700813j 2.58834e-05+0.00224888j -0.000261965+0.000120927j 0.000755698-0.00203589j -0.00064709-0.00114429j -0.00053543+8.70984e-05j -0.000558726-0.000766776j -0.00012331+0.000679184j -0.000867317-1.06169e-05j 0.000526464+0.00245253j -0.000678236-0.00141965j 0.000362525+0.000236907j -0.000213212-0.00329465j -0.000688519+0.00142272j 0.000181922-0.00507779j -0.00250319-0.00281219j -0.00167424-0.00544921j -0.0010476+0.00178703j -0.00595949-0.00360649j 1.11668e-06+0.00336902j 0.0047283+0.00297924j -0.00411477-0.00632385j 0.00598508+0.00337119j 0.00138736-0.00216783j -0.00137698-0.00151434j 0.00162576-0.00271612j -0.00329585-0.00439052j -0.00393553-0.00786231j 0.000610937+0.00293306j -0.00178351-0.00377457j 0.000745478+0.000869064j -0.00135278-0.00244441j 0.00142581-0.00262018j -0.000826506+0.00455025j 0.000624789+0.00319657j 0.00013199+0.00466156j -0.00101442-0.00466917j 0.00146855-0.00267295j 0.000346435-0.00131696j -0.000258934+0.00240214j -0.00181209-0.000102682j -0.00134762+0.00638204j -0.0014332-0.00161443j -0.000447787+0.00103524j -0.00304752-0.0112981j -0.00308236-0.00520498j 0.00213666-0.00225184j 0.000729087-0.00321203j 0.00162343+0.000640085j 0.00137632-0.0149459j 0.00256343-0.0110525j -0.0022971+0.0024918j 0.00263092+0.00177176j -0.00369444-0.0111179j 0.00351476+0.00901173j 0.00011105-0.00239531j 0.00159279-0.00776188j 0.00271197-0.00741336j 0.00071527+0.00210489j -0.00738859+0.00706389j 0.00692911+0.00950171j 0.00132222+0.00118313j 0.00187971-0.000210144j 0.00914596-0.00425398j 0.000692074+0.000761822j 0.00100999-0.00281568j 0.00171104+0.00256523j 0.00219948+0.00231483j -0.00423325-0.00412748j 0.0027614-0.00575049j -0.00837066-0.00761611j 0.00348141-0.00354821j 0.0151956+0.0291358j -0.0159113-0.000304985j -0.0268562+0.0253472j 0.00797273-0.011435j 0.00593304-0.0191519j 0.0224479+0.0047825j -0.00839556-0.0135844j -0.00806505-0.00222369j -0.00167567+0.00352085j -0.000122492+0.000944076j 0.00403235+0.00242115j 0.00246618-8.72523e-06j 0.00891359+0.00504904j 0.00110304+0.00146419j 0.0024553+0.00183117j 
0.00103132+6.20481e-05j -0.00204091+0.00101896j 0.000135877+2.68526e-05j 0.000674339+0.000233027j -0.00352867+0.000969015j -0.00292295+0.00152047j -0.000806558+0.00186058j -0.00214554+0.00120479j 0.00183982-0.00237458j -0.000772706-0.000443037j 0.000542147+0.000944833j -0.00121921+0.000753601j -0.00236198-0.000298754j -0.000825823-0.000460324j 0.000178916+0.00237705j 0.00103873-0.00188504j 0.000417776+0.00106411j 0.00128875+0.00102105j 0.00043295+0.00142555j -0.000407495+0.000819028j 0.00117192-0.00228337j 0.00213643+0.0043331j 0.00249903-0.00219708j 0.000233477+0.00331475j -0.00365242+0.00377609j -0.000582383-0.00591393j -0.00181937+0.00752148j -0.00478746-0.000585312j 0.00400197+0.00211965j 0.00167155-0.00182343j 0.000764806-0.000869957j -0.000884537+0.000662118j 0.00165162-0.00606693j -0.00161694+0.00153475j 0.00435481-0.00724828j -0.0047169-0.00411085j -0.00299284+0.00798771j -0.00408217-0.00213485j 0.000193476+0.0029317j -0.00399325-0.00201798j -0.000930899-0.00244j 0.000505315-0.00261916j -0.00143169-0.000744093j -0.00118996-0.00766178j 0.000601194-0.0039646j -0.001967+0.0065484j 0.00198296-0.00624543j 0.00522339-0.00234886j 0.000582929-0.00226728j -0.000172773+0.00825753j 0.00159576+0.00826932j -0.00382027+0.00212437j -0.00726747-0.0101091j -0.000697522+0.00765433j -0.00039601-0.00448443j -0.00350699+0.00698811j 0.000996386-0.00689281j 0.0141568-0.00315753j -0.00499131+0.0100075j -0.0114122+0.00412996j 0.000144059-0.00641422j 0.0157079-0.0107289j 0.00436334+0.00220402j -0.00776652-0.00351347j -0.00689428+0.0218716j -0.00922343+0.00421563j -0.00464852+0.01211j -0.00571884+0.000100904j 0.00367663+0.0032057j 0.0135357+0.000870987j 0.00775341-0.00473897j 0.00279172+0.0252597j -0.012614+0.0010822j -0.0318289+0.00374005j -0.00223852-0.000462963j 0.0136742+0.0066709j -0.000598082+0.00244913j -0.00384919+0.0179472j -0.0130771-0.0180581j 0.0106565+0.00825199j 0.0123551-0.0088686j 0.0114405-0.00303982j -0.00150147+0.00785551j 0.00178597-0.00610592j -0.00331501-0.00370878j 0.000621139-0.0001308j 0.00460796+0.000422731j 0.00689396+0.0109766j -0.000355671-0.0149505j 0.00184563-0.00818864j -1.85788e-05+0.00024573j 0.00037752-0.000353673j 
-0.00246154+0.00108026j 0.00209877-0.00289531j -0.000458675-0.000554493j -0.000593605+0.00316883j 0.00361879-0.00232678j 0.00448664-0.00468899j 0.00347892-0.000122731j 0.00437036-0.00127197j 0.000208365+0.00470602j 0.00312049+0.00013151j -0.0020277-0.00160849j -0.000333987-0.00231336j 0.00232455-0.00138168j -0.00151927+0.00199838j -0.000788903-0.00169175j -0.000969522+0.00161911j -0.00200132-0.000902967j -0.00244856+0.00426113j -0.002449-0.000336599j 0.000383824+0.000664409j -0.00104896+0.00303974j 3.35057e-06-0.00317732j -0.00409227+0.0021805j -0.00251408-0.0038379j 0.00129881-0.00930697j -0.00214831+0.00583145j -0.0043425+0.00365883j 0.00742637-0.0012438j -0.00202518+0.00286208j -0.00117155+0.00215474j 0.00333451-0.000870902j -0.000760797-0.000459753j -0.003083-0.00947706j -0.000882018-0.00562295j 0.00300901-0.00687449j -0.000837417+0.00156522j 0.000784142+0.0149529j 0.00428096+0.00206907j -0.000849548+0.00699109j -0.000809747-0.00323903j -0.000185744+0.000677801j 0.00436452-0.00623159j 0.00237442-0.00134216j 0.00281351-0.0165915j 0.00232256+0.00334174j -0.00380782+0.00848886j -0.00309389-0.00311285j 0.000330211-0.00268057j -0.00375135+0.00553621j 0.00125543-0.00691916j 0.000867699-0.00139421j 0.00136747-0.000760068j 0.00579996+0.00847867j 0.00465914+0.00342314j -0.00332798-0.00643781j -0.00873498-0.00048438j -0.00163353+0.00894727j -0.00733501+0.000555202j 0.00703317-0.00488773j 0.00933179-0.00935454j -0.00267668+0.00298681j -0.00898956-0.00237718j -0.0102763+0.0127987j 0.00242343+0.00434606j 0.00962281+0.00879258j 0.00943283-0.00552601j 0.00212339+0.0202212j -0.0101472+0.00214217j -0.00288233+0.00229794j 0.00054155-0.000358012j 0.0126797+0.00308204j -0.00137003+0.0285677j -0.0190112+0.0113575j -3.18924e-05-0.00212689j 0.0126691-0.00310468j 0.00371624+0.0170565j 0.0033102-0.00219789j -0.0036568-0.00973303j 0.00749811-0.0149397j -0.00309826-0.0046184j -0.0164328+0.000218897j -0.00672496+0.00107586j 0.00167467-0.0105297j -0.00227981+0.00931013j 0.00427233+0.00205171j -0.000380339+0.00422683j 0.00450433+0.00236974j -0.00767662-0.0122168j -0.00156988+0.0136162j -0.000199033+0.00765592j 0.00147546-0.0035056j 0.000971139+0.00182662j 
0.00158108+0.00155025j 0.000180441+0.00207557j -1.53716e-05+0.000365792j -0.000487129-0.000827139j -0.000611268+0.0013268j -0.000508605+0.00154818j 0.000253455+0.00182563j -0.00116615+0.00125342j -0.00250617-0.00304207j -0.00046477-0.000785199j 0.00104441+0.0011361j 0.00056173+0.00159036j -0.000698729+0.000426103j 0.000881105-0.00112801j -0.000392387+0.00336666j 0.000175019-0.00242991j 0.000450828+0.00106204j 0.00143626-0.00100545j -0.000706488+0.00149086j -0.00084877-0.00029074j -0.000578814-0.00227686j 0.00144869+0.00514918j 0.00214705-0.00345042j 0.0034598+0.00342387j 0.00358013+0.00793298j -0.00374115-0.00385369j 0.00321649+0.00450419j 0.000121346+0.000737276j -0.0013746+0.000205842j -0.00360317-0.000755785j 0.00052434-0.000698051j 0.000412532-0.00202266j 0.000618092-0.00197371j 0.0020498-0.000106656j -0.00348144-0.00201062j -0.00333629-0.00325728j -0.00207204+0.00311446j -0.00127127+0.000288115j 0.00218358+0.0011195j 0.00235695-0.00115593j 0.000948177-0.0035464j -0.00118863-0.000865482j 0.000515713-0.00244833j 0.00137867-0.00297132j -0.00175145-0.00203098j 8.83817e-05+0.00245285j 0.000932878-0.00349553j 0.000139558-0.000304004j 0.00328533-0.00201555j 0.000928523+0.0121221j -0.00206478+0.00574915j 0.000733138+0.00269126j -0.00496122-0.014164j -0.000291333-0.000678746j 0.00214049+0.00103397j 0.00314753+0.00517837j 0.00456266-0.00966078j -0.00169119+0.000447153j 0.000549509+0.0163414j 0.000600194+0.00178163j -0.000923711-0.0102824j -0.0055214+0.00760911j -0.00174338-0.00293996j 0.00169578+0.00061366j 0.0130546+0.0347556j -0.0104985+0.00896317j 0.000315609+0.00609007j 0.00261445-0.00411436j -0.00548381+0.00588139j -0.011411+0.00103813j -0.00753782-0.00497957j 0.00115191+0.0178452j 0.0111863-0.00237222j 0.0327971+0.0137299j 0.00755715+0.0058972j -0.00665701-0.00118664j 0.00145388-0.0101823j -0.0160863+0.0481007j 0.0052761-0.0181168j -0.00573033+0.0201596j -0.00029743-0.00526846j -0.00389036-0.00669173j -0.00121362-0.00696187j 0.00324932+0.00136036j 0.00343406+0.00469074j -0.00068364+0.00141614j -0.003997+0.00108705j -0.00264337-0.00225723j 0.00311483+0.00122802j 0.00081205+1.34753e-05j -0.000858049+0.0010037j -0.000292208-0.000652074j 
-0.000870414+0.000951765j 0.000900471+0.000523752j -0.000391947+0.000710337j -0.000433484-0.000262117j 0.00177893+0.000215023j 0.00310755-0.000122259j 0.00265655-0.000701249j 0.00272416-0.000468229j -0.00107897+0.0002116j 0.00149755-0.000626451j -0.00103585+8.20477e-05j -0.000713728+0.00053292j 0.000746208-0.000143601j -0.000440193-0.00049179j 0.00047104+0.000910683j -0.000861892-0.000197348j -0.00111314+0.000102483j -0.000818021-0.00108492j -0.000806689+0.000393135j 0.000366758-0.000113019j -0.00207798+0.000118242j 0.000676086+0.000114638j -0.00213015-0.00161644j -0.000412561+0.00204964j 0.00443571+0.00340459j -0.00405545+0.00233198j -0.000834335+0.00204653j 0.00378134+0.00289489j -0.00252406+0.000132159j -0.00050371-0.00110145j -0.000316502+0.00166198j 0.00078042+0.00337839j -0.00230546+0.00630567j -0.00164232+0.00601456j 0.0024437+0.00564556j 0.00179912-0.00186376j 0.000739027-0.0129656j 0.000400908-0.00229364j -0.00163182-0.00456193j -0.00116205+0.00237505j -0.000105898+0.00251814j 0.000486376+0.00739791j 0.000413685+0.00387812j -0.00106732+0.0119737j 0.00349789-0.00316111j 0.00197869-0.00904422j -0.0049991+0.000681243j 0.00265269+0.00300732j 0.00178127+0.000207517j 0.0011846+0.00269349j 0.0013392+0.000929303j 0.00435179+0.000665873j -0.00148826-0.00610633j -0.000705884-0.00134781j -0.000310255+0.000970443j -0.00603859+0.00115908j -0.0036807-0.00315305j -0.000153049+0.00270149j 0.00452799+0.00566031j 0.00534896-0.000641313j -0.000456228-0.00306729j -0.00412178+0.00891076j -0.0106879-0.00337128j 0.00277971+0.00133707j 0.013538+0.00718775j 0.00156805+0.00630579j 0.00509791-0.0299917j -0.00713057-0.00998032j -0.005398+0.00309215j 0.007712+0.0023715j 0.0135878-0.00444302j -0.0049375-0.0276559j -0.031659-0.00704954j -0.0111615+0.0138989j 0.0155094+0.00690635j 0.0154615-0.00329039j 0.00420137-0.00807017j -0.00655147+0.0290153j 0.00310575-0.00863417j -0.00532928+0.0140824j -0.00973833+0.000227103j -0.00444148-0.00233055j 0.000970477-0.0090881j 0.00297007+0.00290835j 0.001317+0.00122718j -0.00186421+0.00500579j 0.00362667+0.00140124j -0.00486176-0.00851275j 0.0013027+0.00779144j 0.000828353+0.00540858j -0.000801287-0.00137489j 0.000916806+0.00123064j 
-9.65073e-05-0.000105226j -0.00103829+0.000110525j -0.000406923-9.68019e-05j 0.00107279-0.000111213j -0.00117416+0.00010825j -0.000552957+0.0001667j -0.00095317+6.17501e-05j -0.000827757+0.000114552j 0.00080133-0.000196313j -0.000837902+1.41884e-05j -0.00061728+2.65503e-05j -0.000687889+0.000151561j -0.000172315-8.2465e-05j 0.000854887+9.03086e-05j -0.000494623+0.000169039j 0.00097689-0.000268148j -0.00100243+5.90351e-05j 0.000389427+0.000142045j -0.000429278+0.000159257j 0.00038118+0.000130709j 0.000224144-0.000227144j 0.000806675+0.000321401j 0.000879651-0.000158887j -0.0010305+0.000600021j -0.00259201+0.000108216j 0.000802105-0.00113545j -0.00124009+0.000719599j -0.00275473-0.000133257j 0.00243402+6.02768e-06j 0.00125844+0.000434881j -0.00134122-0.000139366j 0.00101128-0.000158529j 0.000966089-0.00161758j 0.000465665-0.00147284j -0.000383303-0.00130466j 0.00143761+0.000280187j 0.000353569+0.00270981j 0.00214171+0.000143377j 0.000842015+0.00106898j 0.00134993-0.000759839j 4.76352e-05-0.000881355j 0.00118846-0.00118596j -0.000580046-0.000379135j -0.000120635-0.00226684j 0.000275711+0.000135692j -0.00138726+0.00281299j -0.00123346-0.0010296j 0.000656861-0.00057231j -0.000508607+0.000312735j 0.000253284+0.000735516j -0.00214765+0.000840836j -0.00114803+2.55665e-05j -0.00326367-0.000748264j -7.39045e-05+3.14704e-05j 0.000103983-5.58014e-05j -0.001238+0.00114156j -0.000326153-0.000558646j 0.00168256-0.000532714j -0.000219286+0.000313423j -0.00304752+0.00133295j -0.00109+0.000334244j -0.0116367+0.000462466j 0.0271289-0.0019642j 0.00558684-8.28344e-05j 0.0205247-0.00145985j -0.00339078+0.000198729j 0.0897555-0.00682329j 0.0371193-0.00175538j 0.0047252-0.00097548j 0.0017731+0.000223695j 0.00864466-0.00130489j -0.0774913-0.00525877j -0.0282769-0.00232522j 0.00704453+0.00129625j 0.016716+0.00126769j -0.00947719-0.00215781j -0.00855039+0.00141936j 0.0111651+0.00145334j 0.00715161+0.00224176j 0.00325531+0.00136137j 0.00791489+0.00169523j 0.00397922+0.00101935j -0.000896448+0.0026133j 0.000175633-0.00150189j -0.000165923+0.000674388j 0.000476935+0.00196853j -0.00877701+0.00167992j 0.00160818+0.000674442j -0.000488576-0.00347181j 0.000872704-0.000377874j 0.000453585+0.00028144j 0.000248454+0.000411919j 
0.000318711+0.00253694j 0.00106291-0.000309075j -0.000180916-0.000726186j 0.000120538-0.000337622j 0.0018252-0.00158571j -0.00382254-0.00446807j 0.000964201+0.00421509j -0.00110847+0.000504681j 0.00050918-0.000809049j -2.14486e-05-0.000690707j 0.000913903+5.44591e-05j 7.52389e-05+0.000334472j -0.000220277-0.000292352j 0.00130826-0.00132942j -0.00050409+0.00229407j 9.13399e-05-0.00115344j 0.000108633+5.65453e-05j 0.000695082+0.00238984j -0.000742584+0.00012329j -0.00316955+0.000495129j 0.00288133-0.000468619j -0.000853515+0.00413504j 0.000124165-0.00271545j 0.00244212-0.000755553j -0.003899+0.00410746j -0.00177155-0.00185446j -0.00214327-0.000895969j 0.000378003+0.00344279j 0.00103427-0.00107862j 0.00306416+0.00264942j -0.000986455-0.000723252j -0.0025796-0.00479082j -0.00364452-0.0092955j -0.00301799-0.00726802j -0.00183728-0.00680949j -0.000796806+0.00540128j 0.00046649+0.00822998j 0.000478277-0.00190637j -0.000982107+0.00971724j -0.00295368-0.00224385j -0.000530185-0.00134003j -0.000712-0.00719139j 0.00424216-0.00287296j -0.00276614-0.0102954j -0.00182321+0.00355375j 0.00234007+0.0133088j 0.0010802-0.0030396j -0.00012003-0.00290493j 0.002928+0.00223737j -0.00174365-0.00288407j -0.000548435-0.000616323j 0.000101452-0.00192891j -0.00638731-0.00489089j -0.00349333-0.00213001j -0.00073569-0.0047243j -0.00131593+0.00162999j 0.00200777-0.000696682j -5.46787e-05-0.00110432j 0.00304047+0.00146494j 0.000824387-0.00623265j -0.00110183-0.00436412j 0.000865053+0.00124209j -0.00668106-0.0104726j -0.00552238-0.00644972j 0.000838169-0.00215616j -0.00371023-0.00414039j -0.0116396-0.032976j 0.0279771-0.0101268j 0.0124998-0.00297912j -0.00557292+0.00164469j 0.0157594-0.00130286j -0.000481848-0.0382183j 0.00928556-0.0114587j -0.00176883+0.00743374j 0.00548509+0.00606932j 0.00505421-0.0152849j -0.00141572-0.0100194j -0.00389516+0.00770682j -0.00545169-0.00975089j 0.00222285-0.00604182j 0.00565831+0.0058932j -0.00136521+0.000513191j -0.00135727-0.00345501j -0.00445976+0.00785788j 0.00574555+0.000584426j 0.00221354-0.00738237j 0.00289567-0.000961018j -0.000329326+0.00256915j 0.000596165+0.00290103j -0.00183401-0.00514822j 0.0013192+0.00102163j -0.00199772-0.00294821j 
8.43077e-06-0.00375724j -0.00139584+0.000500422j -6.184e-05-0.000351044j -4.07624e-05+0.00104045j -0.00314741+0.00186378j 0.00437236+0.00577539j 0.00133227-0.00593779j 0.00207881+0.000324429j -0.000379282+0.00216795j -0.000440626+0.00115364j -0.000337011+0.000502662j 0.00058286-0.00139633j 0.000818367-8.0615e-05j -2.40225e-06+0.00271017j 0.0018346-0.00215096j -0.00062223+0.00120712j 0.000164154+0.000649766j 0.000266677-0.00176202j 0.00189202+0.00102517j 0.00368071-0.000920584j -0.00385754+0.000203848j 0.003178-0.00599437j -0.00616432+0.0020809j -0.0020059+0.00239698j 0.00478681-0.00474543j -0.0030033-0.000263602j 0.00454266+0.00515588j 0.0030978-0.00317346j -0.000859001-0.000966102j 0.0048469-0.000745405j 0.000231673+0.00285611j 0.000871226+0.00275956j -0.00100138+0.0015654j -0.00141614-0.0140023j 0.000443742-0.0024769j 0.0054499-0.00389651j 0.00300694+0.0134975j 0.00282327+0.00544015j 0.00152524+0.000898932j -0.000691204-0.00605243j -0.00135435-0.00578994j 0.00341323-0.00561759j -0.000318665+0.00255683j -0.000923114-0.00904541j 0.00234759+0.000902314j -0.000606385+0.00898323j 0.00176378-0.00694158j 0.000639043-0.00355283j 0.00131215+0.00546568j 0.000914022+0.00387263j 0.00085754-0.00274515j -0.000348976-0.000480534j 0.0025291+0.00338544j 0.00524811+0.00266181j -0.00023817+0.00490643j -0.0016989+0.0027721j -0.00181153+0.000221914j 0.00205064+0.00190145j -0.00113076-0.00269629j -0.00172202+0.00957342j -0.000130958+0.00775214j 0.00979738+0.00776042j -0.00645483+0.00404732j 0.0056494+0.010618j -0.000143969-0.010715j 0.0064252+0.00922518j -0.0119313-0.0163075j 0.0182578-0.000797792j -0.0167163+0.00202097j -0.00450265+0.00127095j -0.0101413-0.00371543j 0.00845379-0.019236j -0.00787238-0.00134198j 0.00207417+0.00514327j -0.00349237+0.00320431j 0.00188407+0.0120613j -0.000356578+0.010018j -0.000528784+0.00189856j 0.00128176+0.0175469j -0.000541456+0.0141462j -0.0116415+0.00170712j 0.00261565+0.00470741j 0.00121086+0.00640795j 0.00671353-0.00986573j -0.00977882-0.00147566j -0.00159438+0.016375j 0.00330296+0.00085731j 8.85616e-05-0.00735097j -0.00152935-0.0061201j 0.00290866+0.00796629j -0.000976193-0.000746902j 0.00278283+0.00458344j 
0.00291463+0.00156797j -0.00183049-0.00054034j -0.000332673-0.000457597j -0.00014862-0.000299943j -0.00412146-0.001169j -0.0044789-0.00550544j 0.0051943+0.00381486j 0.00171318-0.00176266j -0.00139729-0.000703772j 0.000406929-0.000983846j -0.000734045-0.000410515j 0.000618392+0.000441771j -4.36356e-06-0.000578466j -0.0018044-0.00186238j -0.000904627+0.00167332j 0.000145485-0.000449994j -0.000846327-0.000504347j 0.00164337+0.00283105j -0.00146422-0.00104204j -0.000881344+0.00248124j 0.000836485+0.00144833j 0.0110107+0.00340129j -0.00332202+0.00291j -0.00444974-0.00125922j 0.000152864-0.00193681j -0.00230361-0.00298667j -0.00194225-0.00528589j 0.00386177-0.000540313j 0.00280684-0.000404464j -0.00397683+0.00694123j -0.000784364+0.000278218j -0.00153995-0.0025605j -0.00318405-0.00349816j 0.000914863+0.00526928j -0.00182566+0.000599486j -0.00242674+0.00841039j -0.00138594-0.00387612j 0.00203357-0.00687095j 0.0023361+0.00704883j 0.00169825+0.00248842j 0.00250583+0.00146078j -0.00200769+0.00180196j 0.000724271-0.00714529j 0.00133432+0.00171018j 0.00153327+0.00256251j -0.00184587+0.0028158j -0.00126795+0.00417018j -0.00364684+0.00163087j 0.00312242-0.00596611j -0.0042754+0.00238201j -0.00266968+0.00880988j 0.00458089-0.00420766j 0.00398349+0.00133774j 0.000360209-0.00667991j -0.00503914-0.00249425j -0.00895211+0.00644793j 0.000763096+0.00407765j -0.00607443-0.00535558j -0.00246174+0.00214724j -0.0125675-0.00401835j -0.00869036+0.000574515j 0.000799721-0.0126626j -0.000444883-0.00552981j -0.0162621-0.0100352j 0.0071117-0.0115738j 0.0025947-0.0211669j -0.00616761+0.00112958j -0.0130417+0.00362317j 0.00726631-0.00734776j -0.00178419+0.000457214j 0.0112178-0.00823201j 0.00720039-0.00365558j -0.00115172-0.00801562j 0.011166-0.00962919j 0.00885939-0.00665574j -0.0077451-0.0144447j -0.0140892+0.0176469j -0.0164817-0.0102456j 0.000910719-0.0032859j 0.0128273+0.000378232j -0.0193862+0.00330563j 0.0129824-0.00148529j -0.00458953+0.0142871j -0.00472733-0.00145886j 0.00630212+0.0248094j 0.0064224+0.0227955j 0.000818858+0.000650412j 0.00144567-0.00807414j -0.0076455-0.0161862j 0.00814243+0.00632331j 0.00951229+0.00173372j 0.00202733+0.00449328j 
