0.000129485-0.00200773j 0.0019156+7.5291e-05j -0.000922946-0.000420515j -0.000557603+0.00089599j -0.000142193-0.0010599j 0.000162121+0.000779087j 0.000190404-0.00146609j -0.00129684+0.000534922j -0.000917179-0.000419954j -3.64676e-05+0.000301245j 0.00076749-0.000508704j -0.000139566+0.000933567j -0.001472+0.000244314j 6.39038e-05-0.000570385j -0.000511075+0.000264939j -0.000236028-0.000167133j 0.000975266+7.46301e-05j 0.000208513+0.000129478j -0.000691042-0.000501738j -0.000778102+0.000515856j -0.000323644-0.000362014j 0.000127772-0.000363501j -0.000816119+0.000290113j -0.000605673-0.00107198j 0.000502962-0.000122159j 0.000583374+0.000402074j 5.03544e-05+0.000273089j 0.000514925+0.000676663j 0.000157026-0.000113747j 0.00106031+0.000269291j -0.000759968+0.000296491j 6.44901e-05-0.000495892j 0.000231543-0.000378222j -0.000238562+0.000389782j 0.000402086+0.000836883j 0.000213282-1.48427e-05j 0.000422709+0.00130789j 0.000303167-2.27636e-05j 0.000371001+0.000935683j -0.000270601-0.000688031j 0.000513881+0.000334801j -0.000503591-0.000871387j 0.000542437-5.97427e-05j -0.000750661-0.000161313j -0.00086094+0.000605869j -0.000337657-0.00219872j 0.000419134-8.82345e-05j -0.000608032-0.000346831j -0.00033229+4.47642e-05j 0.000989706-3.03263e-05j 0.000174148-0.000109922j 6.79642e-05-0.000668175j 0.000641586-0.000537198j -0.00117625+0.00118111j 0.000190008+0.00086925j -0.000816759+0.000970426j -0.000333612+0.00031034j -0.000482709+0.000219267j -0.000456154+0.000951163j -0.000226155+0.000178661j -2.17028e-05+8.5606e-05j -0.000953386-0.000220176j 0.00043321-2.55431e-05j -0.000458597-0.000465707j -0.00066874+0.000226853j -0.000402361-5.40664e-05j 0.000929742-0.00105569j 0.000768182-0.000695218j -0.00165258+6.78649e-06j -0.000835903-0.000405152j 0.00118738-0.000533004j -0.00178247-0.0007343j 0.000702511+0.00112531j -0.000785246+0.00066524j -0.000487702-0.000698743j 0.00443871+0.00382522j 0.00373486-0.00441132j 
0.000733653-0.00782658j 0.00783664+0.000702527j 0.00420695-0.00241129j -0.00266057-0.00439546j -0.00163209-0.00349594j -0.00352174+0.00812015j 0.00891893+0.000884587j -0.00273034-0.00272416j -0.00514826-0.00334088j -0.000139323+0.00592604j 0.00327719+0.00400558j -0.00589972+0.00601572j -0.00977282-0.0018483j 0.0028354-0.00203695j -0.00184567+0.000673783j -0.00160821+0.000763793j 0.000465002+0.00702974j 0.000743703-0.00115841j 0.0033758-0.00553051j -0.0062075-0.00287488j -0.00325195-0.00338074j -0.00166099-0.00424109j -0.00186258-0.00557137j 0.00187008-0.00514613j 0.000806738-0.000987029j -0.00396994+0.00387458j 0.00581376+0.00114116j -0.00129406-0.00170262j -0.00195738-0.0032419j 0.00357793-0.00252294j 0.00108039+0.000733942j -0.00160707-0.00466907j -0.000382117+0.00149906j -0.00139514-0.000225078j -0.00199499+0.00759911j -0.00538653+0.00385511j 0.00136996+0.002168j 0.00623244+0.00566771j 0.00480444-0.0017852j 0.00337606-0.00329878j 0.00385917+0.00443544j -0.00336984-0.00394427j -0.00280238+0.00345883j -0.00150571-0.0022843j 0.00277444-0.000258626j -0.0029404-0.000618453j -0.00128194+0.000752437j 0.00112595-0.00270308j -0.00193073+0.00344131j 0.00650422+0.00297203j -0.00333632+0.00575638j 0.00200435-0.00330927j -0.00121453+0.00217124j -0.00569073+0.00432086j -0.00617161+0.00359094j -0.000381317+0.00238398j -0.00165501+0.00176845j -0.00777585+0.00108725j 0.00211223+0.00469256j 0.00590463-0.00217078j 0.000556261-0.00306864j -0.00360119+0.0036227j -0.00175685-0.00119062j 0.00191022-0.00491296j 0.000818701+0.0022782j -0.00939048-0.00565334j -0.00157723-0.0062066j -0.00128316-0.00334437j 0.00131964+0.00500279j -0.0041079+0.00257725j 0.00126414-0.00231918j -0.00461679+0.000271774j -0.000105357+0.00494957j -0.0102139-0.00125013j 0.00112873-0.00996214j 0.00430752-0.00134048j -0.00127979-0.0042258j 
0.00455239+0.00179494j -0.0019519+0.00458746j -0.000729219+0.00276395j 0.00250684+0.000996775j -0.00250561-0.000886309j -0.000701264+0.00419437j 0.00256197+0.000735703j 0.00128865+0.000318746j -0.0031267-0.000423099j -0.000220243+0.00186996j -0.000961621+0.00199903j -0.00133603+0.000118028j 0.00321976+0.00327321j 0.000544668+0.000401135j 0.00254797+0.00264744j 0.0030304+0.000106961j 0.00338586-0.0049978j 0.00369385-0.00169777j 0.00231381-0.0016985j -0.00412416-0.001004j -0.00054804+0.00258212j -0.000969281+0.00446497j 0.00205788-0.00197016j -0.00267196+0.00074568j -0.00125341+0.00384973j -6.31384e-05+0.000364074j 0.00280984+0.00193711j -0.000195678+0.00277491j -0.00155266+0.000804484j 0.000780479+0.00205259j -0.00145058-0.00152122j 0.00118221+0.0036557j 0.00183547+0.00078792j 6.2992e-05-0.00351215j 0.00300915+0.00193294j -0.00223431+0.00159311j -0.00246351+0.000125436j 0.0010933+0.00601081j -0.00282219-9.78489e-05j 0.00146271+0.000983497j -0.00114748-0.000876938j 0.000843197+7.75515e-05j 0.00253001-0.000825894j -0.00385581-0.000539445j 0.000205718-0.00252266j 0.000610655-0.00239347j 0.00127801-0.000577412j -0.000494403+0.000529897j -0.00260168-0.00163288j -0.00231113+0.00168972j -0.0035125+0.002995j 0.000921998+0.000389536j 0.000652997+0.000518748j 0.00380236+0.000933953j -0.00505106-0.000142005j 0.00160407+0.00386509j -0.000480288+0.00311265j 0.00317998+0.00511305j -0.000586601+0.000437509j -0.00293988+0.000277245j 0.00422539+0.00377746j -0.00031769-0.000411419j -0.000594659+0.000407508j -0.00115842+0.00454641j -0.00692451+0.00660435j -0.00273356+0.00138832j 0.00185035+0.00372655j -0.00421734-0.00258723j -0.00187239-0.00148012j -0.0026216-0.00166023j -0.00285712+0.00626958j 0.00530948+0.00228535j 0.000426227-7.64545e-05j -0.00269513+0.00329237j -0.00387133-0.002334j 0.00377839-0.000124775j -0.00012805-0.00377725j 
-0.000746741+0.00257914j -0.0025879-0.000780853j 0.00212845+0.00373619j 0.00352652-0.00215484j 0.00280107-0.00170526j -0.000681443-0.00546813j -0.0050196-0.00235286j -0.00530533+0.00131386j 0.000677289-0.00381741j 1.43235e-05-0.00246509j 6.48194e-05+0.00193587j -0.000298515+0.00032554j -0.000729953+0.000847874j 0.00253138-0.00181806j -0.000722497-0.00117104j 0.00143044+0.000603363j 0.00149981+0.000114024j 0.000206414+0.000343108j -0.00242413-0.000927833j 0.00234284+0.00279682j 0.00220775+0.000269907j 0.00394693-0.000111683j -0.00261577+0.00309677j -0.000630652-0.00268314j -7.12194e-05-0.00295103j -0.00140123-0.000894213j -0.00449287+0.00442379j -0.000785787+0.00150428j -0.000115859+0.00157036j -0.000823409+0.00434709j 0.00234672+0.00264475j 0.00035954+0.0021443j 0.00227747+0.00210506j -0.000573657+0.0030865j 0.0023861+5.32068e-05j -0.00235553+0.00363245j -0.001938+0.00126109j 0.00325054-0.00511189j 0.000946557-0.00272826j -0.00197851+0.00101679j 0.000724757+0.00348503j 0.00517216-0.000839234j 0.00236234+0.00263967j -0.000668795-0.00355337j -0.000325441+0.00260602j -0.00418305-0.00201495j 0.0030118+0.00170261j 0.00520648+0.00267203j 0.00134609+6.76298e-05j 0.00144538-0.000209442j 0.00069458+0.00367124j 0.00473544+0.000432383j 0.00154451-0.000174577j -0.00147552+0.000116327j 0.001814+0.00188488j -0.000922105-5.11363e-05j -0.000868401+0.00525719j -0.00238733-0.00414893j 0.00109208-0.00176601j -0.00122935+0.00113768j -2.00819e-05-0.00112099j -0.00146986-0.00250398j 0.000155497-0.0026336j -0.00110748+0.00203007j -0.00126791-0.000655608j 0.00169769+0.0021161j -0.00274463+0.00193696j 0.00116634-0.00153285j 0.00256068-0.0032614j 0.00314528+0.00594505j 0.00440799-0.00267381j -0.00162105-0.00211584j -8.98897e-05+0.000518575j -0.000782514-0.00358381j 0.00349274-0.000707728j -0.00259191-0.0036879j -0.00367644+0.00257872j 
-0.000121273+0.000426824j -0.000387597-0.000165081j 0.000582039+0.00110073j 0.00135287-0.000617314j -0.000371585-0.00021078j -0.00271467+0.0011708j 0.00105607+0.0025838j 2.53604e-05+0.000963008j 0.00123316-0.00014448j -0.00107238-0.00247694j 0.00460998+0.00171691j -0.00151515+0.00100419j 0.00376611-0.00596024j 6.6108e-05+0.000632145j 0.0026292-0.00125515j -0.00262196+0.00141189j -0.00173345-0.00108629j -0.0030846-0.00152418j 0.00155822-0.00158526j 0.000615989+0.00245949j 0.0011915+0.0010282j 0.00194091+0.00535404j -0.00284618-0.00254163j -0.000189874+0.00294245j 0.000652298-0.000404482j 0.00316831+0.000838018j 0.000628392+0.000603184j 0.000743813+0.000932327j -0.00078011+0.00111813j 0.00209317+0.00209207j -0.00257043-0.000681951j 0.0016727-0.0043078j -0.00176841-0.000573044j -0.00571556+0.000316127j 0.000105265+0.00264633j -0.00115056+0.00284898j -0.00282702+0.0013045j 0.00379056-0.000453748j 0.000556175+0.00194731j 0.00193689-0.00200373j -0.00272873+0.0012866j 0.00310404+0.000247642j -0.000338433-0.00245398j 0.000674062+0.00123622j -0.00147435-0.000822988j -0.00206256-0.000820065j -0.000458188-0.00325344j 0.0013707-0.00140522j -0.00306528+0.00047991j 0.00349745+0.00238898j -0.00317866+0.00426159j 0.000453634-0.000710291j -0.000405275-0.000254014j -0.00129918-0.00211978j -0.00475726+0.00283566j 0.00346411+0.000757945j 0.00328578+0.000505346j 0.00306086-0.00518277j -0.00162754+0.00338113j -0.00167807+0.00219458j 0.00285883-0.00246971j -0.00197127-0.00226114j 0.00216779+0.000528918j 0.00525054+0.00238583j 0.00150335+0.00952855j -0.0010045+0.0015894j 0.00617119+9.10813e-05j -0.00250364+0.00389501j -0.00215474-0.00346074j 0.000708018-0.00164277j 0.000607211+0.00102491j 4.94011e-05-0.00313387j -0.00121838+0.00247987j 0.00310991+0.00379326j -0.00421857+0.00401539j 8.8045e-05-0.000746624j -0.00067074-0.000269286j 
0.000238503+0.00310454j -0.00311025+0.000341778j 0.0012729+0.00383606j 0.00379321-0.000938861j -0.00204986+0.000284564j -0.000284092+0.00300438j 0.00314326+0.000945214j 0.00116897-0.00243022j -0.000588072+0.000815065j 0.00046839+0.00285058j 5.18486e-05-0.00276597j 0.00169299+0.002234j -0.00436033+0.000971288j -0.00152913-0.00158227j 0.00153265+0.00112435j 0.000715738-0.00105257j -0.00107955+0.00137965j 2.46274e-05-0.00247499j 0.00132768-0.00164635j -0.00121758-0.000678187j 0.0016665+0.000361735j 0.00248744-0.000649883j -0.00079041+0.000712695j 0.00297195-0.000697995j -0.00122496+0.000596162j -0.00165558+2.9594e-05j 0.00291398-0.000732378j -0.00133482-0.000299527j -0.00344323+0.00118305j 0.00134298+0.000632254j -0.000530546-0.000440082j 0.000431433+0.000876194j 0.000964625+0.000420647j 0.00105803+0.00365144j 0.00296159-0.00134484j 0.0019496+0.000128747j 1.15501e-05+0.00419008j 0.00225696+0.00104429j -0.000573897+0.000981993j -0.00143257-0.000579702j 0.00200418+0.000211062j 0.00100331-0.00330168j 0.000829779-0.000663305j 0.000907983-0.000532895j -0.000627775-0.00211452j 0.00273169+0.00187566j 0.00107555-0.000799846j -0.000864546+0.000660604j 0.000623338+0.00278063j 0.000543911-0.00379034j 0.00361985+0.00177628j 0.000739239-0.000503509j -0.000925579-0.000768571j -0.00181292+0.000215375j 0.00157069+0.00189003j 0.00110243-0.00229928j 0.000545928-7.67273e-05j -0.001465-0.00141963j -0.00188751-0.00228044j -0.00180075-0.0017496j -0.00273783+0.000967392j -0.000815937+7.75076e-07j -0.000928277+0.00211465j 0.000691184-0.00284242j 0.00219606-0.00258315j -0.000796125+0.000622615j -0.00202769+0.000214733j -0.000718446-0.00030329j -0.000812614+0.000891777j 0.000255193-0.00136062j -7.73028e-06-0.00254201j -0.00369496-0.00185779j -0.00269379+0.00335746j -0.00272725-0.00280622j 0.00250055-0.00220248j -0.000799429-0.00282364j -0.00279312+0.000740162j 
-0.00452166+0.00710722j -0.00703971-0.0044395j 0.0032737+0.0092228j 0.0100482-0.00339043j 0.00276326+0.00652204j 0.00462536-0.00477455j -0.00282315-0.000259743j 0.00373852-0.00252508j 0.00698672+0.00359822j 0.0014815-0.00477864j 0.0015017-0.00528921j 0.00510609-0.000105759j -0.00244803-0.000280022j -0.00173793-0.000973389j 0.000335445+0.00129601j -0.00189609+0.000197174j -0.00105078+0.00337584j -0.00121778+0.000735316j -0.00083418+0.00289996j 0.00814246+0.000249941j 0.000738446-9.30694e-05j 0.000444146-0.00085736j 0.00238861+0.00288964j 0.00386305+0.00445046j 0.000502908-0.00377523j -0.00153786-0.00215358j -0.00161245+0.0052391j -0.0016126-0.001237j 0.000761295-0.00172548j -0.00230701-0.00109462j 0.00298123-0.00143839j -0.00248095-0.00124147j 0.00093349-0.00220705j -0.0021291+0.00668054j 0.000291364-0.00532385j 0.00222866-0.00466725j -0.0026679+0.00106468j -0.00457764+0.000514661j 0.00258254-0.00299995j -0.00166737-0.000482459j 0.00288235+0.00140785j -0.00123787+0.00559564j 0.0044459-0.00208824j 0.00164596+0.000179334j 0.000747412+0.00452774j 0.00129513+0.00226776j 0.00103263+0.00255856j 0.000149802+0.00206782j -0.00268212-0.000238673j 0.00383626-0.000904865j -0.00213436-0.002674j 0.000908842+0.00094901j -0.00235787-0.00209351j 0.0028137-0.00246284j 0.00557517-0.00115491j 0.000526416-0.00114869j 0.00112972+0.00155338j 0.00730563-0.00215518j -0.00311726-0.00231071j -0.00138637-0.00463226j -0.00154284-0.000280217j -0.00255286-0.00183436j 0.00263518+0.000845625j -0.00134162-0.00436471j 0.00622515+0.00268472j 0.00329229+0.00543991j 0.000365456+0.0021257j 0.000538793+0.00717264j 0.00582902-0.00259251j 0.00275525+0.0016694j -0.00238021+7.21298e-05j 0.00259549+0.00450346j 0.00413108-0.00441485j 0.00593959-0.000400941j 0.00119391+0.00561435j -0.002187+0.00461317j 0.00454446+0.00218223j 
0.00528988-0.000141552j 9.48718e-05+0.0052578j -0.00286047+0.00028795j 0.000407751+0.00384999j -0.00211849+0.000199667j 0.00232938-0.00480198j -0.00913623-0.00337281j -0.00190789+0.00787553j -0.00168103+0.00287617j 0.00307821-0.00252303j 0.00337426-0.00020421j 0.00313084+0.00395113j 0.00122376+0.00440885j 0.000573847-0.0033518j -0.0021072+0.00501102j -0.00224258-0.00126126j -0.000526027-0.00169594j 0.00249446-0.00398744j 0.00323011+0.00398807j 0.000158614-0.000907836j -0.00256399+0.000887761j -0.000556605+0.00190999j -0.00165848-0.00210136j -0.00491395+0.00414813j -0.00309144-0.000878841j 0.00390385-0.00187215j -0.000993852+0.000755661j -0.000765709+0.00154552j 0.00131957+0.000564987j -0.00482274+0.00456423j 0.00108107+0.000774328j -0.00158703+0.000511909j 0.000433638+0.000595643j 0.000958724+0.00377907j 0.00223892+0.00436286j 0.0022807+0.000673839j -0.0023377-0.00298173j 0.0010864-0.00446107j -0.00396447-0.00182878j 0.000973599+0.00400537j -0.00160161-0.00164501j 0.00610122+0.000891641j -0.00129175-0.00105856j -0.00039554-0.00206393j 0.000804487+0.00307219j -0.0021517-0.00245755j 0.00331409+0.00090144j 0.00224931+0.000146327j 0.000838054-0.000558902j 0.00289667-0.00185393j 0.000858535+0.000672766j 0.00102333+0.00159239j -0.00585877-0.00255916j 0.00124976-0.00265602j 0.00153441-0.000903011j -0.000672954-0.000864278j -0.000450885+0.00208326j 0.000351694-0.00278119j -0.00152731+0.00165831j 0.000692974-0.00151728j -0.00108607-0.000990602j -0.0014902+0.00186409j 0.000158463-0.00281917j -0.0034406+0.0030621j -0.00094657-0.000515592j 0.00408893-0.00105683j 0.00238347+0.00402406j -0.00285489+2.92418e-05j -0.000992455+0.00101239j -0.000831013+5.06074e-05j 0.0043709+0.00207216j 0.00203565-0.0048966j -0.00225574-0.00122085j -0.00100715-0.00244984j 0.00236069-0.00121589j -0.00236699+0.000159412j 5.27825e-05+0.00233261j 
-0.000215524+0.00278171j -0.00279419-0.000196502j -0.0059174-0.000174148j -0.000535464+0.00708906j -0.00714068-0.00545286j -0.00402155+0.00411868j -0.000262051-0.00141965j -0.0086751+0.00432344j -0.00644205-0.0073551j -0.00163585+0.00341262j -0.0059549+0.00515005j 9.56767e-05-0.0029064j 0.00419574+0.00671712j -0.000605472-0.00239752j 0.00220671+0.00108692j 0.00109969-0.00248979j 0.000222743-0.00283854j 0.00132106-0.0039267j 0.00442746-0.00119911j -0.00442574-0.00057153j 0.00355878-0.000482182j 0.00191889+0.00185218j -0.00230345-0.00462451j -0.000253723-0.000588157j 0.0019295-0.00150106j -0.000238148+0.00297816j 0.0046641-0.0026015j -0.0010505+0.00096289j -0.00396054+5.67977e-07j -0.000682312+0.00167953j 0.00304511+0.00611489j -0.00181371+0.00178241j -0.000978456+0.000889879j 5.75689e-05+0.000211494j 0.00186324-0.0051835j -0.00210455+0.00158875j 0.001684+0.00300291j 0.00233716+0.00115205j -0.00484633+0.00366396j -0.000588661-0.00391947j 0.00317472-0.00172625j 0.00243985-0.00471729j 0.000493515+0.00201568j -0.00217443+0.0038011j -0.000681811-0.00129725j -0.00621786+0.00118239j -0.00227774-0.000449869j -0.000986981-0.00203935j 0.00100678+0.00273865j 0.000925782-0.00178154j 0.00183695+0.00407837j 0.00142812+0.000623927j 0.00197077-4.68283e-05j -0.00367273-0.00277385j -0.00282519-0.00448755j 0.00330532+0.00468405j -0.000754085-0.000251281j 0.000981987-0.00174777j 0.00179392+0.0017554j 0.00369193+0.00226552j 0.00279012-0.00220294j -0.00221788+0.00339545j -0.000196123-0.00563784j -0.00385153-0.00222086j -0.00288171-9.01091e-05j 0.00216083-0.0024679j 0.000213668+0.000459568j 0.00256126-0.00326903j -0.00274036+0.00223766j -0.00242292+0.00204085j 0.00179001+0.0011227j -0.00199578+0.00109953j 0.00321609+0.00240351j -0.0013389-0.00427362j 0.00518209-0.000724819j 9.87123e-05+0.000937835j 0.000764773-0.000120178j 
0.00181078+0.00018234j -0.000182927+0.00179678j 0.0039542-0.00190096j -0.00191839-0.0048713j 0.00258604+0.000787266j 0.000859923+0.000742361j 0.00183566-0.00021723j 0.00128626+0.00031683j -0.00248052+0.000409176j -0.00105356-0.000272021j 0.00374009-0.000378991j 0.00144004-0.000281128j 0.00293863-0.00385222j -0.00119812-0.00188286j -0.0034279+0.000659073j -0.000811169-0.0001719j 0.00185503-0.0027172j 9.41916e-05+0.00233574j -0.0012666+0.00139293j 0.00273694+0.00368293j 0.00288787-0.0014001j 0.00361628+0.0022143j -0.00227039-0.000717968j -0.00081685-0.00303698j -0.00232153-0.00255997j 0.000669526+0.00359285j 0.00311574-0.00258256j 0.000875497+9.52265e-05j -0.00307176-0.000385276j 0.000284991+0.00102327j -0.00163337-0.000265416j -0.00202749+0.00143531j -0.00122128-0.00247222j -0.000275413+0.00332637j -0.0014925-0.0019677j -0.00234408+0.00142892j 0.0014988+0.0011441j 0.00393794-0.000862781j 0.0017333-0.00239275j -0.00168683-0.00240945j 0.000570893-0.00180192j -0.00131835-0.000668051j 0.00228443-0.00300773j 0.000814859+0.00111373j -0.000676736+0.000609326j -0.00228972-9.58086e-05j 0.00246689+0.00303823j 0.000928812+0.00312426j 0.000412365+0.0030574j 0.00430067-0.00100167j 0.00155326+0.00437107j 0.000499135-0.00183383j 0.00212941+0.00133553j 0.000188575+0.00175496j -0.00087765+0.00278361j 0.000590715+0.00151559j -0.00174993+8.85555e-05j 0.00264331-0.00143421j -0.000786894+0.00415594j -0.00264146-0.000651601j -0.00136781-0.00178068j 0.00350781-0.000343589j 0.0013963+0.00143889j 0.000103089+0.00234849j 0.00328395+0.000798846j 0.00110818+0.00047575j 0.00410064-0.00130296j 0.00165386+0.00444582j 2.29362e-05-0.00167542j -0.00259623+0.000948457j 0.00195854+0.00148776j -0.000297078-0.00199088j -0.00013035+0.00181854j 0.00242997+0.00320245j -0.00317871+0.0030898j -0.00229595-0.00407753j -0.00403846+0.00228917j 
-0.000908997+0.00212793j -0.00221662-0.000941427j -0.00385657+0.00196127j 0.00220585+0.00334108j -3.01093e-05+0.00104365j -0.000787065+0.00141771j 0.00109506+0.00189002j 0.00325114+0.000425654j -0.00148077+0.000706585j 0.00285455+0.00365335j -0.00269932-0.000884323j 0.000779646+0.000391742j -0.00394281+0.00355443j -0.00259768+0.00196837j -0.00274766+0.00146671j 0.000296498-7.57448e-05j 0.00192959+0.00155086j 0.00202174+0.00254798j 0.000737537-0.000440304j -0.0030723+0.00137878j 0.000703976-0.00201712j -0.000263707+3.27929e-05j 0.00129536+0.00332909j -0.00113765-0.00085198j 0.000169667+0.00108172j 3.88025e-05-0.00106328j 0.00159382+0.00336811j -0.00204099-0.000803009j -0.00255911-0.00253182j 0.00286747+0.00189543j -0.00171778+0.00273519j -0.000792669+0.000851268j 3.51746e-05-0.00168559j -0.00219221-0.000617929j 0.00153873+0.00252522j -0.00301971+0.00113041j -0.00279346+0.00325529j -0.005853+0.00262151j 0.00163782-0.00113188j 0.00135743-0.00327062j -0.000877432+0.00140356j -0.0013378+9.16579e-05j 0.00230187-0.000541105j -0.00240516-0.00327502j -0.00260117-0.00111063j -0.00117552-0.00048992j 0.00225011-0.00230166j 0.00323574+0.000936205j -0.0027157-0.0013883j 0.00378139+0.00377949j -0.00280851+0.00219456j 0.000286196+0.00278778j 0.00184477+0.00420334j -0.00173008-0.00074283j -0.000345151-0.000980463j -0.000113086+0.00591049j -0.000563554+0.00321749j -0.000860219-0.00121549j 0.00240928+0.00365511j 2.98761e-05-0.000974879j 0.00476383-0.00029941j 0.00309199-0.00275311j 7.86784e-05+0.000545285j 0.00105765+9.28662e-05j -0.000927278+0.00284609j 0.00353532-0.000200058j 0.00172129-0.00109868j 0.00243273+0.00180483j -0.000713379+0.00125951j -0.00265492-0.00114248j -0.00167556-0.000387978j -0.00376603+0.00319934j 0.00266657+0.00341194j -0.00144521-0.00834583j 0.00909446-0.00066187j -0.00338535-0.000721886j -0.000895322+0.0034399j 
-0.00112005+0.00178347j -0.0017936-0.00111188j 0.00054208-0.000391042j -0.000809218-0.00106339j 0.00535795-0.00371725j -0.00532897-0.00765267j -0.00507912+0.00318815j -0.00144163-0.00116565j 0.000352179-0.0048345j -0.00217715+0.00168831j -0.00592903+0.00408783j -0.00403857-0.00383877j 0.00213997-0.0044021j 0.00700622+0.000569239j -0.00490572-0.00721547j 0.000778554+0.000212309j -0.00478599+0.00242149j -0.00414189-0.00309808j 0.00184911+0.00536763j -0.00230318-0.000322706j 0.00261709+0.000547659j 0.00338149-0.000250867j -0.00400717-0.00373812j 0.000886622-0.00539646j -0.00463591-0.00016517j -0.0012081+0.00331641j -4.78746e-05-0.00640799j -0.00174587-0.000792713j -0.00149529+0.00102566j -0.00077988+0.000124406j -0.00563454+0.00184212j -0.00084369+0.00213015j -0.000701579+0.00144778j -3.09133e-06+0.000498316j -0.00287629+0.00131818j -0.00262841-0.000535066j 0.00313035-0.00156642j 0.00385977-0.00413221j 0.00266982+0.00179705j -0.00468017+0.00216994j 0.00536794-0.00244305j -0.000605844-0.00347051j 0.00340128-9.74277e-05j 0.00183642-0.00494831j -0.00341885-0.00423579j 0.000382064+0.000614815j -0.00208806-0.000697069j 0.00198884+0.00356539j 0.00273256+0.00227709j 0.00026746+4.7074e-05j 0.00011907+0.00558892j -0.00533038-0.000301299j -0.0028622-0.000434095j 0.000692646+0.00346109j -0.000158873-0.000314106j -5.76094e-05+0.00251934j 0.000311693-0.00168996j -0.00141419-0.00124671j -0.00326977-0.00240148j -0.00394855-0.00284785j 0.00220036+0.00289927j 0.00424056-0.002154j -0.00282823+0.0096971j 0.00540259-0.00354331j 0.000314617+0.00346037j -0.00397276+0.00640412j -0.00833036-0.00232282j -0.00733551-0.00380858j -0.00129813+0.00837422j 0.00282875+0.0013799j 0.00365338-0.00582329j -0.00434998-0.00224609j 0.000888211-0.000301205j 0.000615755+0.00248844j -0.00192707+0.000361533j -0.000448305-0.000368449j -0.000372937+0.000495249j 
0.000256038+0.000639439j -0.000636442+8.9659e-05j -0.000323092+0.0061306j 0.00670398+0.000344263j 0.00264835+0.00400693j 0.00135471-0.00398052j -0.0021152+0.000526622j 0.00216132-0.00215425j 0.00827658+0.0013727j 0.000272073-0.00677435j 0.000287722-0.00253274j -4.60304e-06-0.00120366j 0.00162472-0.00116557j 0.00220267+0.00520758j -0.000207553-0.00253456j -0.00400269+0.00384204j 0.00479822+0.00386554j -0.00356328+0.00684214j -0.00593412+0.00599741j 0.00693298+0.00276737j 0.00115166-0.000478427j 0.000300413+0.00227741j 0.00200584+0.00147942j 8.75296e-05+0.00139549j 0.00419236-0.00343204j 0.00193207+0.00227993j 0.000298542+0.0015834j 0.00158313+0.00309728j -0.00130531+0.00182702j 0.00136423-0.00131536j 0.00200233-0.00146378j -0.00602621-0.00111514j -0.00165055-0.00505572j -0.00220552+0.00142573j -0.000375503-0.00416861j 0.00173436+0.00189883j 0.00207911+0.00085416j -0.00674476-0.000252796j -0.00230624+0.00109186j -0.00377355-0.00304834j 0.000599439-0.00165387j 0.00283857-0.000374867j 0.00141756+0.000543013j 0.000768685+0.00565671j -0.000772929+0.00306561j 0.00528749+0.000449744j -0.00120309+0.000964934j 0.0014659-0.00270103j 0.000713661+0.00138487j 0.000751687-0.00460869j 0.00339809-0.00363289j 0.000888065+0.000472546j 0.00310288+4.74162e-05j -0.00153002-0.00465987j 0.000636803-0.00457892j 0.00314604+0.000723863j 0.00107298-0.00228327j 0.00504026-0.000955885j -0.000855769-0.00703316j -0.00288008-0.000901871j -0.000938683+0.00244041j -0.00116772-0.00461023j -0.000292191+0.000872224j 0.00199417-0.00284211j -0.00326846-0.000543858j 0.00350716-0.00371278j 0.00161015+0.00504573j 0.00458324+0.00295222j 0.00566294-0.00371953j 0.00384117+0.00162629j -0.00463551+0.00060025j 0.00210533+0.00694098j 0.00552189-0.00353366j 0.00731972-0.000351038j 0.000971613+0.00688781j -0.00363026-0.00218179j -0.00231595+0.00345541j 
