0.00889254-1.29899e-15j -0.0207406-2.80625e-16j 0.00606105-6.53064e-17j -0.00787991+6.52148e-17j 0.00814609+1.09141e-18j -0.004158+2.38549e-17j -0.00728726+7.09588e-18j 0.00495662+6.63881e-18j -0.00334534-4.08686e-18j 0.00935719-1.392e-17j 0.00153877+5.79905e-18j 0.000862615-9.04705e-18j -0.0133097+3.92058e-17j -0.00759461+6.54885e-17j -0.00320286-8.46095e-17j -0.0142237+1.6846e-16j -0.00809799-3.59242e-16j 0.000442243-9.89106e-20j 0.00139647+1.55838e-17j -0.0101301-3.61071e-17j 0.00959449+5.13277e-17j 0.00472299+1.23251e-16j 0.0115098+4.00311e-17j -0.000242356+3.09901e-17j 0.0119075-2.87671e-17j 0.00688649-1.15398e-17j -0.000698783+3.86818e-17j -0.00307254-2.20047e-16j 0.0104113-2.87282e-16j -0.000441843+1.3737e-17j 0.0151243+1.97947e-16j 0.00494478+9.75473e-17j -0.00445313+7.06577e-18j -9.69345e-05-1.12844e-18j -0.015572+1.16102e-16j -0.000552176+3.06358e-17j 0.0031823-6.5555e-18j -0.00393424+5.4458e-17j 0.00500442+1.05276e-16j -0.00974953-5.88115e-17j -0.00857088+1.21437e-16j -0.00382526+1.34239e-16j -0.0061001-6.39972e-17j -0.0120108+4.26063e-18j 0.00857787+2.87989e-17j -0.00171737+1.48951e-17j 0.00166513+4.53924e-18j 0.00181556+7.77091e-19j 0.00468523+8.38645e-18j -0.00821691+4.65009e-18j 0.00550766-8.16404e-18j -0.000548805+3.61148e-18j -0.00218924-3.53349e-17j 0.0143055-4.15432e-17j -0.0196089+9.49862e-16j 0.006681-4.37045e-15j 
-0.00121038+4.08374e-17j 0.00424028+2.22245e-17j 0.00113612-3.9918e-17j 0.00483464+8.95471e-18j -0.00407721-5.21632e-17j 0.000774149+1.41382e-17j 0.0142036+4.62696e-17j -0.0107359-3.88076e-17j -0.000915344-6.79291e-18j 0.00677458-6.82696e-18j -0.00218831+2.49131e-17j -0.00213661-5.15513e-17j -0.0208157-5.72892e-17j -0.00478258-2.69202e-17j 0.0074229+4.08934e-17j 0.00916024+3.9559e-17j -0.00144847-6.13711e-17j 0.00139374+1.04211e-16j -0.0113143-4.55061e-17j 0.00362616+7.54219e-17j -0.00688053-4.64367e-17j -0.00320243+3.07892e-17j -0.00596279-8.66605e-17j 0.00726159+3.47367e-17j 0.000494083-4.36066e-17j 0.0162737-8.92903e-17j 0.0125271-1.19186e-16j -0.00877036+1.55132e-16j -0.00462263+4.33828e-16j 0.00207703+1.09757e-16j -0.0170354-3.58878e-16j 0.00258039-6.87068e-17j -0.00268373-5.62348e-17j 0.0150082-2.59381e-17j 0.0060684-2.11945e-18j 0.00384494+6.06965e-18j -0.007367+1.47261e-16j -0.000108943+2.93054e-17j 0.00196262-4.44973e-17j 0.000297559+5.05004e-17j 0.00812035-3.29179e-17j -0.00138307-6.77785e-17j -0.012635-1.45914e-16j -0.0185264-1.12924e-16j 0.00294351+3.93335e-17j 0.00628366+4.25916e-17j 0.00430298+5.06479e-17j -0.00443038-2.58297e-17j -0.00909904-3.79594e-17j 0.013208+5.4049e-17j -0.002699-2.82161e-18j -0.00571202+6.36363e-18j 0.00333606-8.49658e-18j -0.00307762-6.38118e-17j 0.00446138-1.66125e-16j -0.000899443+7.01115e-16j 
-0.00348481+4.28107e-16j 0.00977454+7.7943e-17j -0.00305515+5.41097e-17j 7.68203e-05-5.26416e-18j -0.00481609+2.89579e-17j 0.00177547-2.28249e-17j 0.000110403+1.26626e-17j 0.00356555-2.75965e-17j -2.72103e-05+9.41829e-18j -0.00475843+2.42451e-17j 0.00234427-3.39659e-17j -0.000395519+3.6416e-17j 0.0138844-7.89647e-17j 0.0035647-3.07613e-17j -0.000661318+5.29299e-17j 0.00482038-1.02184e-16j 0.0060969+2.48035e-16j -8.56676e-05-5.22943e-17j 0.00784338-4.7889e-17j 0.00466249-1.19819e-17j -0.00106283-2.33014e-17j -0.00243896-7.91298e-17j -0.00485033+1.66125e-18j -0.00188766-1.87631e-17j -0.00526674+3.29572e-17j -0.00843295+8.82134e-17j -0.00418235+5.56192e-17j 0.00769383+4.57724e-17j -0.007569+7.14106e-17j 0.00345185-8.09416e-17j -0.00221305-2.7721e-18j -0.00338713-1.80721e-17j 0.000888647+1.08857e-17j -0.00769852+7.90736e-17j 0.00581704-5.48939e-17j -0.00133684+3.63249e-18j 0.00180813-1.05462e-16j 0.00215484-8.50235e-17j -0.00521021-4.51466e-17j 0.00390855+1.74766e-18j 0.00289814-2.80304e-17j -6.33775e-05-3.58861e-17j 0.00859903+3.87272e-17j 0.0115568-2.26035e-17j -0.00497291-1.6973e-17j -0.00241554-7.29536e-18j 0.000995075-2.85937e-17j -5.60827e-05+1.09952e-18j 0.00248472-2.16699e-17j 0.00131633+5.42673e-18j -0.000579065+4.57627e-19j 0.000877533-1.98899e-17j -0.00171114+4.80047e-17j -0.00590085+5.9204e-17j 0.00902824-4.24659e-16j -0.00289661+1.96664e-15j 
-0.00382481+2.40167e-16j -0.00373019-7.94844e-16j -0.00446758-1.24771e-15j 0.0111063+3.22501e-15j 0.00135929+4.38487e-16j -0.00373701-1.07034e-15j -0.00163235-5.12678e-16j -0.0131403-3.91556e-15j 0.00255874+7.75052e-16j -0.0141859-4.17304e-15j 0.00616101+1.75858e-15j -0.00327899-9.32323e-16j -0.00927952-2.66015e-15j -0.0120707-3.43552e-15j -0.00722714-2.06064e-15j -0.00132867-4.35697e-16j 0.000786295+2.92438e-16j -0.0122225-3.76714e-15j -0.00562891-1.62305e-15j 0.00866782+2.60004e-15j -0.00637456-1.93423e-15j 0.00251109+7.75675e-16j -0.0218917-6.5258e-15j -0.0063663-1.91395e-15j 0.000481268+1.53294e-16j 1.81085e-06+7.41378e-17j -0.0149938-4.49205e-15j -0.0207233-6.39383e-15j 0.0174302+5.15921e-15j 0.00609071+1.94891e-15j -0.0132577-4.16633e-15j 0.000200714-2.17633e-17j 8.27841e-05-1.8464e-17j -0.00426703-1.20263e-15j -0.00139827-3.84967e-16j 0.0062083+1.81672e-15j 0.00369062+1.10747e-15j -0.0246567-7.38387e-15j 0.00300368+5.71491e-16j 0.0127257+3.85794e-15j -0.00236632-6.88974e-16j -5.7943e-05-7.5132e-17j 0.00280574+8.21084e-16j -0.0146155-4.20626e-15j -0.00434663-1.30739e-15j -0.00943428-2.80719e-15j -0.00398891-1.22476e-15j 0.00658697+1.9676e-15j -0.016312-4.83163e-15j 0.000880319+2.13879e-16j -0.00294153-8.7226e-16j 0.0104874+3.0974e-15j 0.0104411+3.07132e-15j -0.00487478-1.44717e-15j -0.00491858-1.52264e-15j -0.002033-2.09037e-16j 
0.0165041-4.9221e-15j 0.000288485-1.05604e-15j 0.022849-1.29827e-16j 0.00069346+9.36494e-17j 0.0137176-1.83076e-17j -0.0140865+9.61302e-17j -0.00408863+1.03532e-17j -0.00608506-1.25735e-17j -0.00242569-6.19862e-18j -0.00432974+1.30256e-17j 0.00523862+5.3218e-18j 0.012352-6.53635e-17j 0.0053392+2.44887e-17j -0.00233041+4.09713e-17j -0.014857+1.28967e-16j -0.00792619+2.2081e-17j -0.0223853-1.0202e-15j -0.000316692-2.33964e-17j 0.00420042-4.01315e-18j -0.00432993+1.24171e-18j 0.00701133+2.80545e-17j -0.0121779+2.71387e-17j 0.00449538-6.36498e-17j -0.0129554+4.24828e-17j 0.00535062-4.55645e-17j 0.0215142-5.79714e-17j -0.0119837-3.1028e-17j -0.00996888-1.79614e-16j 0.011583-2.15955e-16j -0.00096961+6.58059e-17j 0.0260406+1.76929e-16j -0.0118722+1.92213e-16j -0.00152395+2.36941e-17j 0.0100991-3.8277e-17j -0.0130234+1.17581e-16j 0.0141751+5.66191e-17j -0.006738+3.27938e-16j -0.0186325+1.39071e-16j 0.00884263-1.24806e-16j -0.0140242+3.50173e-18j 0.00476078-6.54116e-17j -0.00470462+3.7438e-17j 0.00880047+7.18061e-17j 0.00561252-2.01161e-17j 0.00634177-5.36134e-17j -0.00977347-1.57658e-17j -0.0179546+6.08233e-17j 0.0121207+5.3976e-18j -0.00835037-2.80035e-17j -0.00503958+9.4681e-18j 0.00972343-6.42354e-18j -0.00286745+6.89245e-18j 0.0140415-1.34023e-16j 0.0219214-1.54116e-16j 0.00242073+1.54516e-15j 0.0183392-7.12808e-15j 
0.000709814-1.23916e-15j 0.0155256-2.60855e-16j 0.00496987-5.22281e-17j 0.00155878+2.65246e-17j -0.0035269-1.40169e-17j -0.000571121+2.73735e-17j 0.00757321+6.43703e-18j -0.001939-8.8675e-18j -0.000917687+2.08105e-17j -0.000329924-4.18336e-18j 9.11401e-05-2.86836e-17j 0.0032621-2.33588e-17j 0.00830046-3.7133e-17j 0.00511935-1.86315e-17j 0.00114929+1.06729e-16j 0.0092696-8.66135e-17j -0.00130354-6.78803e-17j 0.00371679+5.5049e-17j 0.0028034-8.5209e-17j 0.00390378+9.91592e-18j -0.00255175-3.26127e-17j -0.00884857-5.25973e-17j -0.00173158-1.08215e-17j -0.0002512+1.80461e-17j -0.00523947-3.27557e-17j 0.00607505-8.74746e-17j 0.00332438-9.12389e-18j 0.00491788+2.15841e-16j -0.0113882+2.52009e-16j 0.0013826-8.17812e-17j -0.00159159-7.10121e-17j -0.00628663+1.36344e-17j 0.000208482+3.3476e-17j 0.00568584+1.51294e-19j 0.00742578-2.71578e-17j 0.00358051-1.13393e-17j -0.00601155+9.88393e-17j 0.00363492+6.87865e-17j -0.00220639-3.4707e-17j -0.00228188+2.73497e-17j 0.0100901-1.16847e-16j -0.000985701-2.93045e-17j 0.00395987+1.46067e-17j 0.00892076-2.60011e-17j -0.00137158-3.11015e-17j 0.00121618+3.22823e-17j -0.00234176+1.51925e-17j -0.000591937-2.2906e-17j -0.0016935-5.72854e-18j 0.00722937+6.46694e-18j 0.000659224-1.6824e-17j -0.00554081+5.20841e-18j 0.00235864-1.88657e-17j -0.00133187-4.64023e-17j 0.0157798-1.31259e-16j 0.00194496+5.6226e-16j 
-0.00853056+3.66074e-15j -0.0169864+7.81131e-16j -0.0160146+1.22612e-16j -0.00225568-6.89304e-17j -0.00121507+1.64386e-17j 0.00804789-7.45766e-17j -0.00755051+2.4406e-17j 0.00575087-2.46096e-18j 0.00339536-2.19389e-17j 0.00264978+3.11742e-17j -0.00543048+1.74582e-17j -0.00829079+4.34426e-17j -0.00907328-3.51656e-17j -0.000660173-1.70507e-17j 0.00659221-1.6842e-16j -0.00692802+1.17232e-16j 0.0109536+4.87888e-16j -0.00238644+6.13541e-18j -0.00733481+4.26908e-17j -0.004308-2.92396e-17j -0.000433671+1.45043e-17j 0.0160349+3.40914e-17j 0.00439858+8.34171e-17j 0.00687291-1.24582e-18j 0.00220937+6.38253e-17j -0.01814+1.67042e-16j 0.00431795+1.00866e-16j 0.00082668-1.48094e-16j 0.00707788-2.48866e-16j -0.00524262+2.46024e-17j -0.0076226+1.96313e-17j 0.0123465-7.95416e-17j 0.00243308-3.50276e-17j -0.00888047+6.51009e-17j -0.00174364-2.06165e-17j -0.0116475-1.31654e-17j 0.00872505-2.77329e-16j 0.00904553-6.35219e-17j -0.00088457+1.87815e-16j 0.00785786-6.29865e-17j -0.0141844+1.65768e-16j 0.00536889+2.70608e-17j -0.00935163-9.61091e-17j -0.00839248-1.48832e-17j -0.0013039+8.261e-17j 0.00558514+1.5535e-17j 0.00902158-3.31229e-17j -0.00558332+1.94786e-18j 0.00755241+1.05983e-17j -0.00740382+1.82225e-17j -0.00582335+1.22705e-17j 0.00695048-3.14942e-17j -0.00984724+8.32325e-17j -0.00844569+1.23504e-16j -0.0180263-5.83229e-16j -0.0107153+2.75429e-15j 
0.000974422-1.01257e-15j 0.0113117-1.96432e-16j 0.00368998-2.30461e-17j -0.00219064-1.97451e-17j -0.0077826-6.34072e-17j 0.000389108+1.36279e-17j 0.0124373+7.54051e-17j 7.82818e-06+4.44528e-17j -0.00483485-3.79915e-17j 0.00803575+7.79524e-17j 0.00313465+1.59275e-17j -0.000531469-1.20043e-17j -0.00395994-7.43276e-17j -0.00220372-3.95641e-17j 0.00491432+1.07315e-16j 0.0102243-2.73036e-17j 0.00188834+9.38546e-17j 0.00445351+8.93343e-17j 0.00583522+1.63388e-17j 0.00448581+2.53553e-17j -0.00116344+1.21597e-17j -0.00798872-5.83392e-17j -0.00404407-2.15507e-17j 0.00445647+4.00797e-17j -0.000819083-2.07071e-17j 0.0107663-4.59811e-17j 0.00767214-8.36988e-18j 0.00628577+3.45756e-16j -0.0164353+3.14015e-16j 0.00865818+1.17498e-17j -0.00826626-1.51521e-16j -0.00193824-2.22273e-17j -0.00533094-6.00129e-17j 0.00437578-6.06608e-18j 0.00666284-1.44743e-17j 0.00223193-2.74195e-19j -0.00459215+3.78804e-17j 0.00396985+2.64603e-17j -0.00444095-1.03602e-16j -0.00339557-3.51045e-17j 0.0111704-1.1181e-17j -0.00568922-8.12413e-17j -0.0013757-5.13383e-17j -0.00401504-7.95579e-17j 0.0014341+2.15385e-17j 0.00189274+3.04049e-17j 0.00744637+9.49986e-17j -0.00403425-5.50664e-17j -0.000180047+4.13588e-17j 0.0124416+7.91973e-17j 0.00166977+2.8141e-17j -0.00843507-6.193e-17j -0.00149001-3.95584e-17j -0.00146808-2.83336e-18j 0.0113919-1.24132e-16j 0.00078169+6.6655e-16j 
-0.00472749+1.6491e-17j 0.0230495-3.0169e-17j -2.02417e-05+1.60239e-16j 0.00681514-6.29338e-17j -0.00762254+6.18431e-17j 0.000990711-7.50411e-17j 0.00992753-1.97786e-17j -0.00582551-7.41316e-18j 0.000849184-2.52805e-17j -0.00738251+3.2002e-17j 0.00136125+2.28072e-17j 0.0012856+6.64551e-17j 0.0122508-1.89171e-17j 0.00515361-6.81579e-17j 0.00118707+6.148e-17j 0.0149508-2.29665e-16j 0.00401114+4.97722e-17j 0.000510922+1.74271e-17j 0.00221835+2.53584e-17j 0.0105251+8.01886e-19j -0.00785311+1.61415e-17j -0.00950571-1.87437e-16j -0.0122302-5.89575e-18j -0.00127321-8.09414e-17j -0.0101699+5.15494e-17j 0.00118502+9.90575e-17j -0.000211419-1.09253e-16j 0.00271137+2.34338e-16j -0.0125813+3.96158e-16j 0.00394914-7.15436e-18j -0.0119346-2.8985e-17j -0.00769768-1.22019e-16j 0.0017885-3.3184e-17j 0.00262054+4.33249e-17j 0.0139545-1.7692e-16j 0.00424984+5.1251e-17j -0.00537358+4.65965e-17j 0.00015523-1.14293e-16j -0.00460379-1.25851e-16j 0.00559738-4.53446e-17j 0.0125962-1.15691e-16j 0.000378387-1.72268e-16j 0.00761432+1.07182e-16j 0.0106373+1.16336e-17j -0.00647406+9.91822e-18j -0.000480316-6.16928e-17j -0.00244089-5.9685e-17j -0.000307139+4.90181e-17j -0.006375-2.3558e-17j 0.0108068-2.42839e-17j -0.00251101+7.64481e-17j -0.0024709-4.10248e-17j 0.00450315+5.8478e-17j -0.00956641+1.4585e-16j 0.0223716-6.25635e-16j -0.00234891+2.98208e-15j 
-0.000971358+8.26975e-16j -0.00849886+2.01497e-16j -0.00230011+1.95273e-17j 0.00565879-8.9361e-17j 0.00327531-1.86029e-18j -0.00250165+5.71126e-17j -0.00262178-3.00509e-17j -0.00787974+7.37106e-17j 0.00168904+3.54023e-19j -0.00603379+6.25454e-17j 0.00230412-5.65908e-17j -0.00216072+1.55348e-17j -0.0111429+1.45706e-16j -0.00846309+1.58828e-16j -0.00393442+4.48794e-17j -0.00434263+3.44329e-17j -0.00154809-2.19725e-17j -0.00723411-1.75646e-17j -0.00644631+7.87712e-17j 0.0021215-2.1041e-17j -0.00253096+1.41303e-17j 0.00400794+6.59331e-17j -0.00944949+8.46635e-17j -0.00278969+2.37015e-17j 0.0030449-1.20688e-17j 0.00154674-2.45853e-17j -0.00727302+2.5848e-17j -0.0147473-8.70877e-17j 0.0144135-1.63625e-16j 0.0014758+8.11055e-17j -0.00572583-6.04815e-17j 0.00247463-2.75694e-17j -0.000126085-2.04497e-17j -0.000676061-9.48149e-19j -0.00428727+5.69126e-17j 0.00304772-6.21792e-17j 0.00251614+2.4372e-17j -0.0145561+1.131e-16j 0.00395336-1.66635e-16j 0.00588465+4.00348e-18j -0.0044037+2.97107e-17j 0.000359659+3.26829e-18j -0.00221138-3.12574e-17j -0.0132503+1.65772e-16j -0.000361224+7.29809e-18j -0.00439996+4.06622e-17j -0.00228349+1.06309e-17j 0.00372793-2.54502e-17j -0.00920947+1.00693e-16j -0.00165748-4.70197e-17j -0.00153734+2.54486e-18j 0.00648764-3.17552e-17j 0.00575823-9.03705e-17j -0.000245338-1.78486e-17j -0.00891371+1.54433e-16j -0.000440228-6.11131e-16j 
0.00426396-1.67729e-15j 0.00677958-3.61534e-16j 0.00798159-3.8867e-18j 0.00220086-1.0566e-17j -0.00128113+1.79404e-17j -0.00453495+2.96202e-17j 0.0086212-2.7814e-17j -0.00662908+4.29725e-17j -0.00330033-8.48498e-19j 0.00173282+1.96093e-17j 0.0045303-2.64121e-17j 0.00202717+2.03086e-17j -0.00692094+9.28452e-17j -0.00579912+8.54975e-17j -0.00158089+8.45429e-17j 0.00527016-6.81462e-17j -0.00530947-2.82141e-16j 5.8207e-05+4.44155e-17j 0.0015542+1.74864e-17j 0.00414152-1.26416e-17j -0.00133798+3.09282e-17j -0.00835063-1.32734e-17j -0.00732874+3.5641e-17j -0.00112136-8.79625e-18j 0.00133284-4.04264e-17j 0.0157228-8.59895e-17j 3.9422e-05-8.4439e-17j -0.00533981+1.54161e-16j -0.00357188+2.56913e-16j 0.00692913+3.98207e-18j -0.00372167-1.41775e-17j -0.00401945-2.25264e-17j -0.00425904-1.08091e-17j 0.00719572-7.85831e-18j 0.00103316-9.36287e-18j 0.00753244+1.05426e-17j -0.00515235+1.44702e-16j -0.00866847+6.37593e-17j 0.000831802-1.56288e-16j -0.00314438-3.00481e-17j 0.00908765-6.39119e-17j -0.00518282-3.26845e-17j 2.63687e-05+8.61492e-18j -0.00772383+8.85685e-17j 0.00227212+1.32207e-18j -0.00273313+1.13084e-17j -0.000600473-9.19938e-18j 0.00171105+8.14432e-20j -0.00785364+4.70727e-17j 0.00876396-3.63046e-17j 0.00269197+3.11686e-17j -0.00460892-2.29429e-17j 0.00606049-5.96812e-17j 0.00375758-3.91787e-18j 0.00720371+3.18067e-16j 0.00511504-1.39817e-15j 
0.0112974-3.75877e-15j 0.00814686-8.54363e-16j 0.0182041+5.98803e-17j -0.00122941+5.90719e-17j 0.00633226+9.46879e-17j -0.00564209-2.75575e-17j 0.00757459-2.58875e-18j -0.00446494-1.93295e-17j -0.00174519-2.39614e-18j 0.00828293+3.73072e-17j -0.00474679-2.83915e-17j 0.00987536+3.24014e-17j -0.00114032+8.95543e-18j 0.00699775+4.6084e-17j 0.000255407+1.20642e-17j 0.00300718-2.85119e-17j -0.0168352-1.02606e-15j 0.00896277+2.75793e-16j -0.00486595-1.44334e-16j -0.00606407-1.24756e-16j 0.00216637+8.71132e-17j -0.0118423-7.48487e-17j 0.0143418+2.31198e-16j 0.000167481+2.87766e-17j 0.00094875-3.5484e-17j 0.0235466+2.21578e-17j 0.0112545+1.03633e-17j 0.000245005+1.79657e-16j -0.00588331+1.86481e-16j -0.00726058-1.71705e-16j 0.0143155+3.78638e-16j -0.00727187+4.88497e-17j -8.34601e-05+6.928e-17j 0.0220912+1.24871e-16j -0.00152551-6.55065e-17j 0.00794745+1.07454e-16j -0.0133394+2.18594e-16j 0.00572598+2.93113e-16j 0.00615075+2.43286e-16j -0.0162657-2.3303e-16j 0.0103053-9.40648e-17j -0.00121704+4.02332e-17j -0.00443244-5.35211e-17j 0.00502633+5.59227e-18j 0.00773464+9.79433e-17j 0.00561221+9.04545e-17j -0.00974422-9.53135e-17j 0.000867776+2.37588e-17j -0.00198954-8.53056e-18j 0.00423555-3.29639e-17j 0.00498052+5.89128e-17j -0.0119734-6.75565e-17j 0.00594552-2.33527e-17j 0.0139902+7.85302e-17j 0.0105194+8.59682e-16j 0.0121611-3.82929e-15j 
0.00838737-6.93405e-16j -0.0276362-1.63004e-16j 0.00471243-2.05958e-17j -0.00366802+5.70777e-17j 0.0160881+3.94058e-17j -0.00491717+2.00298e-17j -0.0163384-7.92024e-18j 0.00167296-3.32229e-17j 0.00209383+9.83479e-18j 0.00146578-9.44949e-18j -0.00341276-1.58774e-17j 0.00294093-1.15164e-17j -0.0099493+4.55147e-17j -0.0032423+9.2025e-17j -0.00703043-1.28406e-16j -0.0212974+2.10876e-16j -0.0123751-5.93729e-16j -0.00263608+5.65463e-18j -0.00788549-2.55218e-17j -0.0140716-7.15731e-17j 0.0087218+4.22066e-17j 0.010002+1.42219e-16j 0.0159889+1.06647e-16j -0.00408975+4.43605e-17j 0.0111055-2.79457e-18j 0.000794314+8.16227e-17j -0.00512254+1.06483e-16j -0.0107957-4.61883e-16j 0.0251251-5.80516e-16j -0.011069+1.33562e-17j 0.0221267+3.07894e-16j 0.00520696+1.25861e-16j 0.00178565+4.57201e-17j 0.00155724+5.43799e-17j -0.0198153+1.2575e-16j -0.000794561+3.42514e-17j 0.00407116-5.97531e-19j -0.00664925+1.41264e-16j 0.0105969+2.20426e-16j -0.00750216-7.63066e-17j -0.016338+1.27755e-16j 0.00266758+1.73714e-16j -0.00623425-7.57835e-17j -0.00727956+2.43917e-17j 0.00750307+4.69921e-17j -0.00155864+3.93466e-17j -0.00817621-4.39892e-17j 0.00554398+1.93773e-17j 0.00236512-1.85625e-17j -0.0179112-2.36122e-17j 0.00333684-2.26341e-17j 0.00573952+7.36822e-18j 0.00150623-2.93267e-17j 0.0158712-3.28833e-17j -0.026285+1.09527e-15j 0.00697554-5.04841e-15j 
0.00562542-8.84902e-16j -0.011776-1.88833e-16j 0.00546604+7.04393e-18j 0.00172648-1.16754e-17j 0.0102374-9.98873e-19j -0.00528585+2.19398e-17j -0.00784716+4.77608e-18j -0.00412391+1.35166e-17j 0.00175186-2.65085e-17j -0.00356227+3.66827e-17j -0.00053571+2.34234e-17j 0.00335066-1.61585e-17j -0.00492439+5.07218e-17j -0.00289181+4.07343e-17j -0.00684716-2.44304e-17j -0.0103814+8.93298e-17j -0.00996275-4.61303e-16j -0.00337884-2.4031e-18j -0.00579747+6.86119e-17j -0.00531213-1.81118e-17j 0.0029243+4.20199e-17j 0.00246914+4.33797e-17j 0.00402717+2.36583e-17j -0.00527581+2.20588e-17j 0.00509247+1.12774e-17j 0.0046333+5.73369e-17j -0.00642448+1.45802e-17j -0.011393-2.2931e-16j 0.0169036-3.39749e-16j -0.00547596+1.06545e-16j 0.0115194+1.33992e-16j -0.000176275+6.31727e-17j 0.00148269-1.64114e-17j 0.00355209-1.03651e-17j -0.0105157+6.38503e-17j 0.00373157+2.33477e-17j 0.000274884+9.36098e-17j -0.0104076+8.47876e-17j 0.00747165+2.86987e-18j -0.00319185-4.2185e-17j -0.00639794+5.46215e-17j 0.00130759+2.43947e-17j -0.0011682+2.42526e-18j -0.00419353+2.39181e-17j 0.00339889+2.05157e-17j -0.00337822-7.70362e-18j -0.00895944+2.11123e-17j 0.00588015+1.16684e-17j -0.00445134+1.00659e-17j -0.0084652-5.78281e-19j 0.0020593+1.64476e-17j 0.00396053-1.88539e-17j 0.00597715-6.14703e-17j 0.0096-2.36047e-17j -0.0109612+7.31284e-16j 0.00593651-3.29958e-15j 
0.00598092-9.37765e-16j -0.0132594-1.91988e-16j 0.00330323-9.16654e-17j -0.0111427+6.31501e-17j -0.000745782-2.19586e-17j -1.57389e-06+1.66575e-17j 0.00212258+1.4775e-17j 0.00835422+3.6153e-17j -0.00651907+2.52187e-18j 0.0177235-2.40173e-17j 0.0019731-2.9352e-18j -0.0023609-2.59678e-18j -0.0164773+2.6738e-17j -0.00755923+5.09499e-17j 0.00454359-6.61967e-17j -0.00551007+1.35049e-16j -0.00117028-2.82801e-17j 0.00484053+5.98559e-17j 0.00546156-1.01778e-17j -0.00708007-2.63548e-17j 0.00810765+4.28933e-17j 0.00223806+1.0628e-16j 0.0101029+4.92121e-17j 0.00671068+3.30855e-17j 0.0102961-5.79834e-17j 0.0086591-1.07793e-16j 0.00891768+2.09797e-17j 0.00620263+6.60064e-17j -0.00554158+2.50937e-17j 0.00538618-5.97962e-17j 0.00471808+8.99058e-17j 0.00675618+4.47819e-17j -0.00797042+3.53582e-18j 0.000263472-1.97255e-17j -0.00801516+8.21954e-17j -0.00341548+4.83551e-18j 0.00168497-5.76758e-17j 0.00599024+4.45605e-17j -0.000680989+1.09111e-16j -0.0100657-5.74989e-17j -0.00217235+9.78711e-17j -0.00677078+1.1955e-16j -0.00946136-9.87821e-17j -0.0148221-3.24414e-18j 0.0085667+3.24849e-17j 0.00281734+4.12418e-17j 0.0120399+1.90328e-17j -0.00467349-2.82229e-17j 0.00877352+4.11157e-17j 0.00121142+1.78024e-17j 0.00472434-9.83094e-18j -0.00666493+4.88331e-19j -0.00813532-1.84948e-17j 0.0085766-3.09607e-17j -0.0124857+4.90356e-16j 0.0028854-2.26143e-15j 
0.00246829-7.99456e-16j 0.000725697-2.06916e-16j 0.00322047-6.39814e-17j -0.00390946+1.09654e-16j -0.00276134+7.49333e-17j 0.000550436-3.91904e-17j 0.00694541-1.39911e-16j 0.00144766-3.19978e-17j -0.00340461+6.27672e-17j 0.0101851-2.18919e-16j -0.000278637+2.10318e-17j -0.000404149+1.99845e-17j -0.00862812+1.50781e-16j -0.0016552+1.64954e-17j 0.00491189-1.3486e-16j 0.00311029-6.1731e-17j -0.000947523-8.82752e-17j 0.0045548-1.00456e-17j 0.000809499-4.93834e-17j -0.00148047+1.06662e-17j 0.0013107+5.56331e-18j -0.00265598+5.96043e-17j 0.00395474-4.75893e-17j 0.0052298-1.10235e-16j 0.00262586-6.85527e-17j 0.00914058-2.18366e-16j 0.0092643-2.36218e-16j 0.00389466+5.13497e-17j -0.00868271+4.18466e-16j 0.0027012-9.74518e-17j -0.00201546+7.80673e-17j 0.00163438-4.838e-17j -0.00389318+7.1033e-17j 0.00575087-1.07206e-16j 0.000818969-5.13291e-17j -0.000104231+3.88693e-17j -0.00318946+8.65059e-17j 0.0059777-1.1958e-16j -0.00090127+1.00721e-16j -0.00567165+5.17456e-17j 0.00438487-9.1796e-17j -0.00339019+7.99685e-17j -0.00614564+6.65715e-17j -0.00674601+9.17449e-17j 0.00411024-3.82872e-17j 0.00403447-6.8955e-17j 0.00595585-1.38905e-16j -0.00396259+8.72696e-17j 0.00239938-5.5327e-17j 0.00602147-1.20917e-16j 0.00160506-8.85701e-18j -0.00674808+1.30791e-16j -0.0029327+8.06327e-17j 0.0024467-1.12357e-17j 0.00124595+5.78418e-17j 0.00146517-4.80148e-16j 
