-0.00405637-6.09087e-18j 0.00854676-2.37215e-18j 0.00373353+5.04702e-19j 0.0113342+2.02527e-18j 0.000448338+5.90763e-18j -0.00779828-1.85686e-18j -0.00793434+1.83171e-18j 0.0053737+1.26359e-18j 0.00455262+2.59108e-18j 0.00231142+2.70655e-17j -0.0023624-7.05346e-18j 0.0070271+2.5559e-18j 0.00210915+1.68626e-17j -0.00545352+6.52928e-19j -0.0028545-4.27732e-18j 0.00144544-2.12063e-18j -0.00129208-1.66039e-17j 0.00835442-6.27027e-18j -1.56731e-05-8.29623e-18j 0.00397675+8.26832e-18j -0.010266-2.96692e-17j -0.00551117-6.74522e-17j -0.000500583-1.09138e-16j 0.0038894+4.98004e-17j -0.00510009-5.70449e-17j 0.000802376+2.6306e-17j -0.000829365-6.85325e-18j 0.000396265+3.03044e-17j -0.000987372+3.28438e-17j -0.00136157-9.64789e-17j 0.00641265-2.2785e-15j 0.00392712-1.81153e-17j 0.00519188+1.22336e-17j 0.00242805+5.66193e-17j -3.3662e-05+2.3565e-17j -0.00399077-4.03008e-17j -0.00418112-2.01265e-17j 0.00872295+1.47889e-16j 0.00399561-1.02364e-16j 0.00209407-4.29317e-16j -0.000523509-3.61888e-16j 0.00325336+4.97278e-15j 0.00125984-6.99373e-17j -0.00163605+3.28466e-17j 0.00556897+3.11231e-18j -0.00250479+7.05662e-18j -0.00545624+8.49397e-17j -0.00217117-2.7782e-17j 0.0131959-7.46168e-17j 0.00886718+1.33279e-17j 0.00106288-4.43909e-17j 0.00278786-1.38419e-17j -0.00439023+3.91798e-16j 0.00581892-6.09077e-18j -0.000960353-4.26642e-18j 0.00175027-1.03594e-17j -0.00354596+8.82606e-17j -0.0104023+5.04685e-19j -0.0052782-2.89273e-17j 0.00448822-1.92328e-17j 0.00402693-1.75331e-17j -0.00671145-6.06035e-18j -0.00544625-4.66293e-18j -0.00630848-6.50272e-18j 0.00456662-9.69636e-19j -0.00841397-2.08065e-18j 0.00881142+3.35258e-18j -1.3859e-05-3.46327e-18j 0.0114533+2.31746e-18j -0.00411241-1.43237e-18j 0.00858817+1.59869e-18j 0.00421881+2.72189e-18j 
-8.63458e-18-2.78189e-17j 1.75726e-17+5.90507e-17j 8.63604e-18+2.51205e-17j 2.66521e-17+7.59545e-17j 7.07797e-19+3.24815e-18j -1.85714e-17-5.20944e-17j -1.98834e-17-5.23084e-17j 2.20627e-17+2.93807e-17j 1.81011e-17+2.53067e-17j 1.42646e-18+1.83093e-17j -2.12162e-18-1.82463e-17j 1.4577e-17+4.84606e-17j 5.9835e-18+1.3414e-17j -7.64131e-18-4.01912e-17j -1.53322e-17-1.3066e-17j -1.47634e-17+2.24612e-17j 9.88684e-18-1.77498e-17j 5.62756e-18+6.58454e-17j 1.60911e-17-1.1449e-17j -1.43383e-17+4.33121e-17j -2.74771e-17-6.64486e-17j -2.38143e-17-2.92972e-17j 2.55775e-18-5.98157e-18j 1.93099e-17+1.89151e-17j 5.58672e-18-4.65423e-17j 9.42785e-18+7.28216e-20j -6.33781e-18-2.47177e-18j -2.34565e-18+4.96077e-18j -9.11082e-18-1.84151e-18j -1.36333e-17-1.78707e-18j 1.16577e-17+4.538e-17j 3.62098e-18+3.02654e-17j 1.93615e-17+2.97614e-17j -1.02078e-17+2.7467e-17j 4.53565e-18-3.4715e-18j -2.61217e-17-1.49708e-17j 1.36985e-17-4.45696e-17j 1.64824e-17+6.12897e-17j 1.3046e-17+2.42084e-17j -1.77874e-18+1.87477e-17j 5.74473e-18-8.41475e-18j 5.75119e-18+2.31376e-17j 1.11165e-17+2.70733e-18j 2.26124e-17-2.95746e-17j 1.10602e-18+4.57525e-17j -9.62602e-18-1.41576e-17j -4.71879e-18-4.22695e-17j -1.71095e-17-6.10647e-18j 3.5069e-17+8.55894e-17j 2.81959e-18+7.21048e-17j 7.05941e-18+3.91531e-18j -3.96294e-18+2.60808e-17j -7.05063e-18-3.17225e-17j 4.3414e-18+4.55653e-17j 2.30368e-18-9.64438e-18j 2.74591e-18+1.26926e-17j -5.70503e-18-2.56148e-17j -2.37206e-17-7.023e-17j -5.5412e-18-4.02034e-17j 4.52207e-18+3.43198e-17j 8.02539e-18+2.80014e-17j -1.46176e-17-4.57946e-17j -8.62332e-18-3.94397e-17j -1.62171e-17-4.13026e-17j 1.59317e-17+2.69497e-17j -1.91224e-17-5.68511e-17j 1.92021e-17+6.01159e-17j -3.46543e-19+1.27952e-19j 2.55407e-17+7.77309e-17j -9.0544e-18-2.79918e-17j 1.73512e-17+5.95524e-17j 8.79187e-18+2.90655e-17j 
1.57585e-17-6.7302e-17j -3.54825e-17+1.42861e-16j -1.19739e-17+6.07737e-17j -3.47525e-17+1.83756e-16j -2.64762e-18+7.85822e-18j 2.30511e-17-1.26032e-16j 1.98233e-17-1.26549e-16j 1.81584e-17+7.10804e-17j 1.32145e-17+6.12242e-17j -2.18162e-17+4.42954e-17j 1.98588e-17-4.41431e-17j -2.87e-17+1.1724e-16j -2.70499e-18+3.24523e-17j 3.57628e-17-9.72341e-17j -2.29187e-17-3.16105e-17j -7.11635e-17+5.43401e-17j 5.14511e-17-4.2942e-17j -7.71193e-17+1.59299e-16j 5.93054e-17-2.76984e-17j -9.92332e-17+1.04785e-16j 1.92164e-17-1.60759e-16j -2.29849e-17-7.08785e-17j 1.52574e-17-1.44712e-17j 2.54194e-17+4.57611e-17j 8.02279e-17-1.12599e-16j 2.52472e-17+1.76177e-19j -1.35779e-17-5.97992e-18j -1.3257e-17+1.20015e-17j -2.19168e-17-4.45515e-18j -3.41529e-17-4.32344e-18j -3.22332e-17+1.09787e-16j -3.26664e-17+7.32209e-17j 1.03621e-17+7.20015e-17j -6.5928e-17+6.64506e-17j 1.70589e-17-8.39857e-18j -4.92605e-17-3.62188e-17j 9.92747e-17-1.07827e-16j -4.15506e-17+1.48277e-16j 1.1613e-18+5.8567e-17j -3.10485e-17+4.53562e-17j 2.72354e-17-2.03577e-17j -1.69526e-17+5.59766e-17j 2.60965e-17+6.54981e-18j 1.02234e-16-7.15495e-17j -6.11262e-17+1.10689e-16j -6.04699e-18-3.42514e-17j 4.65326e-17-1.02262e-16j -3.7448e-17-1.47733e-17j -2.562e-17+2.07065e-16j -9.34387e-17+1.74442e-16j 1.34956e-17+9.47228e-18j -4.7195e-17+6.3097e-17j 2.54863e-17-7.67459e-17j -5.21647e-17+1.10236e-16j 1.9706e-17-2.33326e-17j -1.03995e-17+3.07071e-17j 2.05473e-17-6.19697e-17j 3.46143e-17-1.69907e-16j 4.14267e-17-9.72637e-17j -3.59238e-17+8.30295e-17j -1.76521e-17+6.77435e-17j 2.48559e-17-1.1079e-16j 3.20696e-17-9.5416e-17j 1.42616e-17-9.9923e-17j 5.07951e-18+6.5199e-17j 2.82337e-17-1.37539e-16j -3.25934e-17+1.45438e-16j -1.11103e-18+3.09553e-19j -4.02296e-17+1.88054e-16j 1.48719e-17-6.77204e-17j -3.67806e-17+1.44075e-16j -1.7082e-17+7.03179e-17j 
-0.000722499-3.07919e-18j 0.00166831+2.40344e-18j 0.000502919+1.43131e-18j 0.00142441+4.46256e-18j 0.000137881+1.76305e-18j -0.000924972-3.18706e-18j -0.000708593-2.20184e-18j -0.00154318+1.8559e-18j -0.00116843+2.00442e-18j 0.00123393+8.25404e-18j -0.00110495-2.8457e-18j 0.00134135+3.18853e-18j 2.40928e-05+5.24596e-18j -0.00190504-1.89556e-18j 0.00166993-1.82884e-18j 0.00445608+5.85139e-19j -0.00320427-5.39961e-18j 0.00434892+1.70087e-18j -0.00379764-2.83095e-18j 0.00607502+4.466e-18j -0.000504815-1.14389e-17j 0.00186206-1.97286e-17j -0.000941896-2.97857e-17j -0.0019033+1.44258e-17j -0.0047782-1.78067e-17j -0.00167393+7.1088e-18j 0.000928374-1.97843e-18j 0.000821138+8.44071e-18j 0.00147369+8.77589e-18j 0.00228393-2.61503e-17j 0.00161112-6.13065e-16j 0.00181466-3.33257e-18j -0.00103094+4.83843e-18j 0.00405122+1.67084e-17j -0.00109031+6.18575e-18j 0.00343758-1.16567e-17j -0.00606323-7.73362e-18j 0.00204454+4.31032e-17j -0.000356981-2.63997e-17j 0.00184067-1.14989e-16j -0.00170751-9.81767e-17j 0.000855783+1.3443e-15j -0.00176069-1.87499e-17j -0.00643277+7.34699e-18j 0.0035215+3.19921e-18j 0.000564489+1.17609e-18j -0.0025947+2.07625e-17j 0.00255225-7.81848e-18j 0.000707761-1.57411e-17j 0.00535798+7.31684e-18j -0.000939622-1.17878e-17j 0.00282585-2.39408e-18j -0.00132199+1.04186e-16j 0.0029298+7.03882e-19j -0.00119432-1.6495e-18j 0.000542338-2.14367e-18j -0.00106534+2.2518e-17j -0.00148147-3.48413e-18j -0.00228024-9.88557e-18j 0.00198363-3.42538e-18j 0.000845876-3.29203e-18j -0.00111744-3.99762e-18j -0.00166899-3.29258e-18j -0.000467339-3.88553e-18j -0.000648344+1.1274e-18j -0.00121339-3.49271e-18j 0.00146454+4.00456e-18j 7.21463e-05-9.28803e-19j 0.00176682+4.63306e-18j -0.000661749-1.82989e-18j 0.00174853+3.5018e-18j 0.00079579+2.23352e-18j 
-0.000873929-5.13056e-17j 0.00191276+1.04921e-16j 0.000725121+4.5028e-17j 0.00215127+1.36277e-16j 0.000124966+7.34374e-18j -0.00145321-9.35895e-17j -0.00136487-9.30113e-17j -6.4877e-05+5.28397e-17j 1.29849e-05+4.59042e-17j 0.000900048+3.97717e-17j -0.000843522-3.44476e-17j 0.00155783+8.72769e-17j 0.000282491+2.83655e-17j -0.0016315-7.16617e-17j 0.000450194-2.44662e-17j 0.00236448+3.95916e-17j -0.00173268-3.60475e-17j 0.00319886+1.16049e-16j -0.001859-2.26227e-17j 0.00348102+7.95629e-17j -0.00156449-1.26487e-16j 0.00020316-6.99275e-17j -0.000524824-3.91126e-17j -0.000431478+4.67752e-17j -0.00299107-9.80386e-17j -0.000715543+6.98081e-18j 0.000347512-6.2024e-18j 0.000452386+1.67581e-17j 0.000593885+5.26197e-18j 0.00094205-2.83191e-17j 0.00161088-5.12266e-16j 0.00139139+4.93743e-17j 0.000162266+5.6377e-17j 0.00229263+6.38353e-17j -0.000537466-6.76094e-20j 0.00116871-3.72518e-17j -0.00350148-8.48986e-17j 0.00211934+1.48054e-16j 0.00033828+1.66086e-17j 0.00116884-7.82965e-17j -0.00090214-1.09283e-16j 0.000836036+1.33637e-15j -0.000699251-1.33745e-17j -0.00335552-4.43033e-17j 0.00243675+8.25818e-17j -4.54638e-05-2.34655e-17j -0.00196908-5.34262e-17j 0.000969346-1.81488e-17j 0.00203979+1.33538e-16j 0.00375808+1.3234e-16j -0.000323041-4.5627e-18j 0.00173962+4.30082e-17j -0.00120992+4.53365e-17j 0.00217949+7.98504e-17j -0.000707269-1.8348e-17j 0.000489843+1.99871e-17j -0.000976064-2.27952e-17j -0.00205956-1.25387e-16j -0.00179246-7.93869e-17j 0.00154603+5.63295e-17j 0.00093048+4.54796e-17j -0.00140783-8.34247e-17j -0.00151514-7.17029e-17j -0.00103822-7.55116e-17j 0.000269097+4.79133e-17j -0.00167327-1.02149e-16j 0.00184709+1.08315e-16j 3.34997e-05-6.73226e-19j 0.00233398+1.39528e-16j -0.000851416-5.04015e-17j 0.00195731+1.06852e-16j 0.000930616+5.26562e-17j 
2.90844e-18+5.22007e-19j -2.71976e-18-1.10805e-18j -6.46039e-18-4.71372e-19j -2.20014e-17-1.42524e-18j 1.03305e-18-6.09498e-20j 1.64231e-17+9.77524e-19j 2.21373e-17+9.81539e-19j -6.22185e-17-5.51312e-19j -4.9468e-17-4.74866e-19j 1.75364e-17-3.43564e-19j -1.4277e-17+3.42382e-19j -2.94412e-18-9.09336e-19j -9.71924e-18-2.51706e-19j -1.78852e-17+7.54165e-19j 5.28966e-17+2.45177e-19j 9.69732e-17-4.21472e-19j -6.84994e-17+3.33066e-19j 6.07921e-17-1.23555e-18j -8.85729e-17+2.14834e-19j 1.22425e-16-8.12728e-19j 3.82603e-17+1.24687e-18j 7.03323e-17+5.49746e-19j -1.95467e-17+1.12241e-19j -6.33891e-17-3.54932e-19j -8.66771e-17+8.73342e-19j -4.29864e-17-1.36646e-21j 2.57143e-17+4.63814e-20j 1.72363e-17-9.30862e-20j 3.9214e-17+3.4555e-20j 5.99517e-17+3.35334e-20j 6.34853e-18-8.5153e-19j 2.32163e-17-5.67914e-19j -4.93747e-17-5.58457e-19j 8.27326e-17-5.15403e-19j -2.52873e-17+6.51408e-20j 9.96986e-17+2.80919e-19j -1.21154e-16+8.36325e-19j 5.20364e-18-1.15007e-18j -2.78109e-17-4.54257e-19j 3.27592e-17-3.51791e-19j -3.73068e-17+1.57898e-19j 4.11733e-18-4.34165e-19j -4.72417e-17-5.08016e-20j -1.42187e-16+5.54951e-19j 5.50559e-17-8.58522e-19j 2.53873e-17+2.6566e-19j -3.39707e-17+7.93165e-19j 7.0162e-17+1.14585e-19j -4.78058e-17-1.60604e-18j 8.18472e-17-1.35301e-18j -2.71152e-17-7.34688e-20j 5.23744e-17-4.89392e-19j -9.45821e-18+5.95256e-19j 4.00252e-17-8.55007e-19j -2.31979e-17+1.80972e-19j 4.12776e-18-2.3817e-19j -7.58285e-18+4.80648e-19j 1.61267e-17+1.31783e-18j -2.74981e-17+7.54395e-19j 2.44252e-17-6.43992e-19j 1.15104e-19-5.25431e-19j 6.6321e-18+8.59311e-19j -1.24104e-17+7.40064e-19j 1.98433e-17+7.75021e-19j -3.73958e-17-5.05696e-19j 1.26917e-17+1.06678e-18j -8.76665e-18-1.12804e-18j 1.75169e-18-2.40095e-21j -1.45888e-17-1.45858e-18j 4.59973e-18+5.25252e-19j -1.04897e-18-1.11747e-18j -1.98943e-18-5.45398e-19j 
-0.00128555+7.28099e-18j 0.00264618-1.97023e-17j 0.00125259-7.96127e-18j 0.00384638-2.39332e-17j 0.00011726+5.92236e-19j -0.00266999+1.62851e-17j -0.00281606+1.73779e-17j 0.00277287-9.12455e-18j 0.00228972-7.44223e-18j 0.000380726+1.60776e-18j -0.000455957+3.92663e-18j 0.00218866-1.49191e-17j 0.000818867+3.54503e-19j -0.00132884+1.31429e-17j -0.00183672+3.02656e-18j -0.00133839-7.83237e-18j 0.000863062+1.11562e-18j 0.0014236-2.29756e-17j 0.00161875+1.38954e-18j -0.00103595-1.16732e-17j -0.00381989+1.31945e-17j -0.00296335-9.27417e-18j 0.000206217-2.83642e-17j 0.00234342+7.72285e-18j 3.94566e-05-8.23866e-19j 0.00103167+7.27822e-18j -0.000723278-1.10509e-18j -0.000195559+6.81167e-18j -0.00101872+9.71025e-18j -0.00151251-2.62031e-17j 0.00183167-6.47073e-16j 0.000767435-1.47888e-17j 0.00248221-6.20243e-18j -0.000778867+6.85756e-18j 0.000453281+7.66044e-18j -0.00303975-6.35808e-18j 0.000950563+8.78728e-18j 0.00255447+2.12833e-17j 0.00172355-3.62202e-17j 3.5673e-05-1.25211e-16j 0.00052479-9.77346e-17j 0.000912836+1.37282e-15j 0.00124864-2.02854e-17j 0.00210923+1.8655e-17j 0.000682587-1.38913e-17j -0.00122624+6.52453e-18j -0.00103482+3.72085e-17j -0.0019456-5.74204e-18j 0.00488491-4.83138e-17j 0.00119344-1.95545e-17j 0.000819893-1.35842e-17j -0.000113111-1.22531e-17j -0.0011603+1.18981e-16j 0.00103402-1.63854e-17j 0.000133474+1.9261e-18j 0.000456035-6.96881e-18j -0.000938199+3.27591e-17j -0.0034556+2.27893e-17j -0.00109938+4.93634e-18j 0.000915725-1.64066e-17j 0.00122119-1.38971e-17j -0.00216036+1.30866e-17j -0.00142698+1.1425e-17j -0.00228011+1.15152e-17j 0.0020727-8.96042e-18j -0.00278863+1.7757e-17j 0.00283742-1.84568e-17j -3.63179e-05-1.00256e-18j 0.00374668-2.4425e-17j -0.00133358+8.6298e-18j 0.00262814-1.8762e-17j 0.00131805-8.61813e-18j 
6.17475e-17-9.62396e-18j -1.27488e-16+2.04286e-17j -5.97349e-17+8.69043e-18j -1.83175e-16+2.62765e-17j -5.78585e-18+1.1237e-18j 1.27016e-16-1.80221e-17j 1.33395e-16-1.80961e-17j -1.26566e-16+1.01643e-17j -1.04739e-16+8.75486e-18j -2.04638e-17+6.3341e-18j 2.37118e-17-6.31231e-18j -1.05363e-16+1.67649e-17j -3.84008e-17+4.64056e-18j 6.62985e-17-1.39041e-17j 8.24536e-17-4.5202e-18j 5.31694e-17+7.77046e-18j -3.35804e-17-6.14056e-18j -7.59524e-17+2.27792e-17j -6.77045e-17-3.96078e-18j 3.55503e-17+1.49838e-17j 1.79972e-16-2.29879e-17j 1.34806e-16-1.01354e-17j -7.64736e-18-2.06933e-18j -1.05686e-16+6.54369e-18j 8.35014e-18-1.61013e-17j -4.47429e-17+2.51927e-20j 3.18914e-17-8.55108e-19j 7.40594e-18+1.71618e-18j 4.45639e-17-6.37071e-19j 6.59598e-17-6.18237e-19j -8.92198e-17+1.56992e-17j -3.98137e-17+1.04703e-17j -1.14047e-16+1.0296e-17j 2.78297e-17+9.50221e-18j -1.89012e-17-1.20097e-18j 1.35022e-16-5.17916e-18j -3.15765e-17-1.54189e-17j -1.23995e-16+2.12032e-17j -7.99559e-17+8.37489e-18j -5.59915e-18+6.48579e-18j -2.09328e-17-2.91109e-18j -4.45767e-17+8.00446e-18j -5.47187e-17+9.36601e-19j -8.50509e-17-1.02313e-17j -3.94829e-17+1.58281e-17j 5.62231e-17-4.89783e-18j 5.4001e-17-1.46232e-17j 8.56698e-17-2.11253e-18j -2.30282e-16+2.96097e-17j -6.7327e-17+2.49447e-17j -3.63921e-17+1.3545e-18j -7.33871e-19+9.02266e-18j 5.71609e-17-1.09744e-17j -5.46787e-17+1.57633e-17j -3.70187e-18-3.33648e-18j -2.25147e-17+4.39102e-18j 4.62118e-17-8.86145e-18j 1.64996e-16-2.42961e-17j 5.6353e-17-1.39084e-17j -4.71191e-17+1.18729e-17j -5.89965e-17+9.68709e-18j 1.0356e-16-1.58427e-17j 7.03909e-17-1.36442e-17j 1.0778e-16-1.42886e-17j -9.56855e-17+9.32324e-18j 1.33188e-16-1.96677e-17j -1.36009e-16+2.07971e-17j 1.54687e-18+4.42651e-20j -1.79236e-16+2.6891e-17j 6.38669e-17-9.68378e-18j -1.26814e-16+2.06022e-17j -6.34259e-17+1.00552e-17j 
-0.000654493+3.47295e-17j 0.00142733-7.66543e-17j 0.000548773-3.23188e-17j 0.00163209-9.76236e-17j 9.15392e-05-3.05845e-18j -0.00110471+6.68668e-17j -0.00104705+6.78504e-17j 3.97124e-05-3.76706e-17j 7.96247e-05-3.2159e-17j 0.000645016-1.84356e-17j -0.000607559+2.21924e-17j 0.00116351-6.20436e-17j 0.000223976-1.40755e-17j -0.00118887+5.19881e-17j 0.000260225+1.60402e-17j 0.00162251-2.93907e-17j -0.00119259+1.97201e-17j 0.00229462-8.61698e-17j -0.00125821+1.31828e-17j 0.00241744-5.43044e-17j -0.00121841+8.00556e-17j 5.17228e-05+2.4869e-17j -0.000362931-1.32123e-17j -0.000231457-1.48572e-17j -0.00210338+4.91182e-17j -0.000471714+4.9511e-18j 0.000222252+1.87524e-18j 0.000312289-5.8951e-19j 0.000386511+8.67519e-18j 0.000616287-1.6197e-17j 0.00118984-4.95538e-16j 0.00100264-4.25289e-17j 0.000190588-3.60581e-17j 0.00158918-2.45849e-17j -0.00036422+8.99903e-18j 0.000728759+1.15894e-17j -0.00243447+5.3653e-17j 0.00156986-5.07257e-17j 0.000291081-5.08704e-17j 0.000823522-1.06528e-16j -0.000618613-5.85458e-17j 0.000616357+9.23841e-16j -0.000453572-1.69064e-17j -0.0022961+4.44626e-17j 0.00173557-5.84424e-17j -6.97389e-05+1.96224e-17j -0.00141735+7.08349e-17j 0.000622161+2.55168e-18j 0.00158562-1.24755e-16j 0.00268102-9.04883e-17j -0.000202059-1.35658e-17j 0.00122056-3.63094e-17j -0.000887051+1.16075e-16j 0.00156538-5.99658e-17j -0.000493543+1.16269e-17j 0.000358704-1.83654e-17j -0.000715665+4.99804e-17j -0.00155553+9.07219e-17j -0.00129506+4.63309e-17j 0.00111602-4.7975e-17j 0.000692302-3.94957e-17j -0.00105709+5.79313e-17j -0.00111002+4.99989e-17j -0.000800708+5.205e-17j 0.00025315-3.49619e-17j -0.0012632+7.29619e-17j 0.00138701-7.69309e-17j 2.24532e-05-8.29308e-19j 0.00175759-9.98599e-17j -0.00064013+3.58461e-17j 0.00145811-7.65402e-17j 0.00069538-3.69842e-17j 
-0.000889525+4.56531e-18j 0.00176753-1.20177e-17j 0.000937164-4.88217e-18j 0.00291982-1.46858e-17j 5.59154e-05+2.57234e-19j -0.00204916+1.00013e-17j -0.00225482+1.06046e-17j 0.00300545-5.60774e-18j 0.00244469-4.60163e-18j -9.39565e-05+5.01794e-19j -1.81085e-05+2.52923e-18j 0.00147542-9.17769e-18j 0.000719424-8.3513e-20j -0.000513634+8.03326e-18j -0.00221775+1.92881e-18j -0.00275107-4.75648e-18j 0.00188993+9.78781e-19j -0.000258471-1.39519e-17j 0.00276955+9.98399e-19j -0.00304952-7.29261e-18j -0.00321849+8.60523e-18j -0.0032865-4.47475e-18j 0.000513342-1.54171e-17j 0.00274992+3.83974e-18j 0.00170936+5.12297e-19j 0.00150357+3.98627e-18j -0.000968203-5.54307e-19j -0.000461554+3.62944e-18j -0.0014219+5.35843e-18j -0.00214472-1.43198e-17j 0.00106357-3.55475e-16j 4.62893e-05-8.72956e-18j 0.0025676-4.01458e-18j -0.00211187+3.18857e-18j 0.000784954+4.26908e-18j -0.00390648-3.17365e-18j 0.00296949+5.73745e-18j 0.00155419+1.03922e-17j 0.0016571-2.03465e-17j -0.000613266-6.89918e-17j 0.00106478-5.33751e-17j 0.000511525+7.51696e-16j 0.00172682-1.11706e-17j 0.00412889+1.08335e-17j -0.00062721-8.55849e-18j -0.00128777+3.86797e-18j -1.06382e-05+2.1262e-17j -0.0026237-3.01965e-18j 0.00409405-2.82436e-17j -0.000816632-1.2207e-17j 0.00105802-7.52392e-18j -0.00109072-7.25359e-18j -0.000568124+6.58471e-17j -0.000107497-9.92113e-18j 0.000537134+1.25502e-18j 0.00021532-4.08106e-18j -0.000460638+1.84793e-17j -0.00255247+1.39406e-17j -0.000178205+3.53709e-18j 0.000118894-9.69986e-18j 0.000789082-8.19408e-18j -0.00152873+8.11846e-18j -0.000683582+7.07647e-18j -0.00186296+7.16443e-18j 0.00206954-5.46748e-18j -0.00205355+1.09063e-17j 0.00200892-1.13574e-17j -5.75621e-05-5.51955e-19j 0.00271121-1.49921e-17j -0.000953499+5.30791e-18j 0.00172338-1.15129e-17j 0.000892732-5.32375e-18j 
6.11513e-18+7.50157e-18j -1.58998e-17-1.59234e-17j -2.2814e-18-6.77391e-18j -4.81237e-18-2.04817e-17j -1.87416e-18-8.75888e-19j 2.17389e-18+1.40476e-17j -2.58985e-18+1.41053e-17j 4.35325e-17-7.92271e-18j 3.40112e-17-6.82413e-18j -2.04644e-17-4.93723e-18j 1.76902e-17+4.92025e-18j -1.24464e-17-1.30677e-17j 4.08074e-18-3.61717e-18j 2.75029e-17+1.08378e-17j -4.06815e-17+3.52335e-18j -8.8884e-17-6.05682e-18j 6.33659e-17+4.78637e-18j -7.1674e-17-1.77557e-17j 7.83902e-17+3.0873e-18j -1.16822e-16-1.16794e-17j -1.18592e-17+1.79183e-17j -5.04159e-17+7.9002e-18j 1.83643e-17+1.61297e-18j 4.77472e-17-5.10059e-18j 8.76031e-17+1.25505e-17j 3.63097e-17-1.96369e-20j -2.09719e-17+6.6653e-19j -1.6097e-17-1.33771e-18j -3.25762e-17+4.96577e-19j -5.01204e-17+4.81896e-19j -1.93512e-17-1.2237e-17j -2.89497e-17-8.16129e-18j 3.25596e-17-8.02538e-18j -7.83905e-17-7.40666e-18j 2.24427e-17+9.36115e-19j -7.96515e-17+4.03699e-18j 1.16135e-16+1.20185e-17j -2.32866e-17-1.65272e-17j 1.60451e-17-6.52796e-18j -3.34658e-17-5.05546e-18j 3.4125e-17+2.2691e-18j -1.06106e-17-6.23922e-18j 3.90943e-17-7.30051e-19j 1.29291e-16+7.975e-18j -6.06334e-17-1.23375e-17j -1.70942e-17+3.8177e-18j 4.17389e-17+1.13983e-17j -5.7419e-17+1.64665e-18j 1.40282e-17-2.30798e-17j -9.13988e-17-1.94436e-17j 2.17111e-17-1.05579e-18j -5.23046e-17-7.03287e-18j 1.77705e-17+8.5542e-18j -4.78718e-17-1.2287e-17j 2.25791e-17+2.60068e-18j -7.40045e-18-3.42266e-18j 1.43031e-17+6.90722e-18j 8.01351e-18+1.8938e-17j 3.56315e-17+1.08411e-17j -3.1221e-17-9.25458e-18j -8.72688e-18-7.55078e-18j 8.50773e-18+1.23488e-17j 2.2644e-17+1.06352e-17j -4.04272e-18+1.11375e-17j 2.33015e-17-7.26717e-18j 6.79356e-18+1.53303e-17j -1.11172e-17-1.62107e-17j -1.51996e-18-3.45032e-20j -1.1625e-17-2.09607e-17j 4.73895e-18+7.5482e-18j -1.74665e-17-1.60587e-17j -7.27605e-18-7.83772e-18j 
0.00148761-1.27935e-17j -0.00310765+3.25102e-17j -0.0013989+1.33003e-17j -0.00426552+4.00403e-17j -0.000153792-3.24394e-19j 0.0029449-2.72985e-17j 0.00303887-2.87039e-17j -0.00242873+1.53204e-17j -0.00203217+1.26702e-17j -0.00069706+3.52905e-19j 0.000741048-7.32107e-18j -0.00256065+2.51044e-17j -0.000837899+1.29648e-18j 0.00182896-2.17907e-17j 0.00144587-5.51324e-18j 0.000239007+1.27922e-17j -7.09462e-05-3.71315e-18j -0.0025398+3.75194e-17j -0.000689387-3.23955e-18j -0.000475345+2.03436e-17j 0.00400735-2.52683e-17j 0.00254204+7.88289e-18j 2.73782e-05+3.4977e-17j -0.00190192-7.27669e-18j 0.00116151-5.01035e-18j -0.000627066-9.16505e-18j 0.000501275+1.07178e-18j -7.83771e-06-7.94169e-18j 0.000664267-1.24795e-17j 0.000962125+3.27979e-17j -0.00226584+8.21563e-16j -0.00123593+2.25754e-17j -0.00226228+1.16864e-17j -0.000227571-5.07452e-18j -0.000186278-1.01075e-17j 0.00222345+6.06897e-18j 0.000559121-1.68692e-17j -0.00310909-1.8863e-17j -0.00166108+4.88034e-17j -0.00049912+1.6027e-16j -0.00010371+1.22105e-16j -0.00114251-1.72749e-15j -0.000825652+2.59225e-17j -0.000524974-2.73591e-17j -0.00157897+2.34569e-17j 0.00110372-1.00644e-17j 0.00170372-5.23965e-17j 0.0013346+6.44446e-18j -0.00514029+7.20253e-17j -0.00255974+3.40204e-17j -0.000596593+1.76323e-17j -0.000595725+1.88352e-17j 0.00151113-1.54103e-16j -0.00178717+2.65764e-17j 0.000164753-3.68137e-18j -0.000599644+1.04341e-17j 0.00122097-4.46233e-17j 0.0038829-3.78543e-17j 0.00169022-1.14475e-17j -0.00142906+2.51415e-17j -0.00145325+2.11571e-17j 0.0024756-2.2448e-17j 0.0018693-1.95275e-17j 0.00243376-1.98833e-17j -0.0019425+1.47975e-17j 0.00313795-2.97721e-17j -0.00325067+3.10786e-17j 1.87504e-05+1.28039e-18j -0.00425034+4.08911e-17j 0.00152112-1.45162e-17j -0.00310949+3.139e-17j -0.00153906+1.4641e-17j 
