-3.97361e-13-0.11371j -2.57718e-14-0.0400016j 2.96027e-15-0.166559j 6.19403e-16-0.0958549j -1.24795e-15+0.0877726j -3.88438e-15+0.183694j 1.49854e-15-0.10159j 1.5577e-15+0.0581754j 4.69109e-15+0.0533614j -1.78784e-14-0.180864j 1.68866e-14+0.159273j 5.60309e-15+0.148764j 5.59395e-15+0.0660818j 1.99825e-15-0.015846j 9.7128e-15-0.0639748j -2.02137e-15+0.202566j 4.36714e-15+0.0790305j 4.3094e-15-0.0692294j -1.70238e-14+0.202159j 3.15342e-15-0.0542536j -3.85614e-14-0.125531j -4.36134e-15+0.120792j 1.69825e-14-0.206096j -5.21586e-15-0.097021j -1.56435e-14+0.0213004j -1.78287e-14-0.0994035j -1.85313e-14+0.0445649j 9.77473e-14-0.210523j 1.78626e-14+0.116544j 3.79951e-14+0.0514376j -2.53086e-14-0.0915169j -5.81522e-15+0.045047j 2.37332e-13-0.0232603j 3.40455e-14+0.0341073j 8.03997e-14-0.177252j -8.88334e-13-0.110614j 4.18695e-14+0.0584187j -7.62841e-14-0.117461j 2.4976e-13-0.221476j -1.67286e-13+0.100599j -1.8027e-14+0.0372094j -1.19865e-13+0.123328j 2.19417e-14+0.159272j -1.12055e-14+0.0495772j 9.12074e-15-0.0134457j 7.43493e-15+0.00341901j 3.19797e-14-0.0601218j 1.55225e-14-0.0818393j -1.32964e-15-0.176214j -1.25458e-13-0.0582859j -6.26646e-14-0.143934j -4.75212e-14-0.105788j -1.16723e-15+0.0294212j 5.54264e-14-0.108307j 1.60227e-14-0.164021j 6.61413e-15-0.0425026j -1.27339e-12-0.136583j 8.39568e-15+0.0226944j 2.51052e-14+0.19533j -1.33222e-14-0.0484739j 4.19477e-15+0.0326991j 1.83805e-14+0.144392j -5.00507e-15-0.0779243j 5.69622e-15-0.0474371j 8.86834e-16+0.0804828j 6.44657e-15-0.132912j -2.15938e-14+0.146576j 9.32372e-14+0.15417j 3.56023e-15-0.0465075j 1.31721e-15-0.0560814j 3.75634e-15+0.0946577j -4.45587e-15-0.169037j -1.5455e-15-0.0802742j -3.77151e-15-0.0906984j 1.39138e-14+0.156161j -1.28366e-14-0.0386313j 1.87464e-13+0.109046j 
-3.82724e-16-0.000109521j -2.48224e-17-3.8528e-05j 2.85123e-18-0.000160424j 5.96586e-19-9.23239e-05j -1.20198e-18+8.45393e-05j -3.74129e-18+0.000176928j 1.44334e-18-9.78476e-05j 1.50032e-18+5.60324e-05j 4.51828e-18+5.13957e-05j -1.72198e-17-0.000174201j 1.62645e-17+0.000153406j 5.39669e-18+0.000143283j 5.38789e-18+6.36476e-05j 1.92464e-18-1.52623e-05j 9.35501e-18-6.16181e-05j -1.94691e-18+0.000195104j 4.20627e-18+7.61192e-05j 4.15065e-18-6.66792e-05j -1.63967e-17+0.000194712j 3.03726e-18-5.2255e-05j -3.71409e-17-0.000120907j -4.20069e-18+0.000116342j 1.63569e-17-0.000198504j -5.02372e-18-9.34471e-05j -1.50672e-17+2.05158e-05j -1.71719e-17-9.57418e-05j -1.78487e-17+4.29233e-05j 9.41465e-17-0.000202768j 1.72046e-17+0.000112251j 3.65955e-17+4.95428e-05j -2.43763e-17-8.81457e-05j -5.601e-18+4.33876e-05j 2.2859e-16-2.24034e-05j 3.27914e-17+3.28509e-05j 7.7438e-17-0.000170723j -8.55611e-16-0.000106539j 4.03271e-17+5.62667e-05j -7.3474e-17-0.000113134j 2.40559e-16-0.000213317j -1.61124e-16+9.68937e-05j -1.7363e-17+3.58387e-05j -1.15449e-16+0.000118785j 2.11334e-17+0.000153405j -1.07927e-17+4.77509e-05j 8.78476e-18-1.29504e-05j 7.16105e-18+3.29306e-06j 3.08017e-17-5.79071e-05j 1.49507e-17-7.88246e-05j -1.28066e-18-0.000169723j -1.20836e-16-5.61388e-05j -6.03562e-17-0.000138632j -4.57706e-17-0.000101891j -1.12424e-18+2.83374e-05j 5.33846e-17-0.000104318j 1.54325e-17-0.000157979j 6.37048e-18-4.09369e-05j -1.22648e-15-0.000131551j 8.08641e-18+2.18584e-05j 2.41804e-17+0.000188135j -1.28314e-17-4.66882e-05j 4.04025e-18+3.14946e-05j 1.77034e-17+0.000139073j -4.8207e-18-7.50538e-05j 5.48638e-18-4.56896e-05j 8.54166e-19+7.7518e-05j 6.20909e-18-0.000128015j -2.07984e-17+0.000141176j 8.98026e-17+0.000148491j 3.42908e-18-4.47943e-05j 1.26869e-18-5.40155e-05j 3.61796e-18+9.11708e-05j -4.29173e-18-0.00016281j -1.48857e-18-7.73172e-05j -3.63258e-18-8.73573e-05j 1.34013e-17+0.000150408j -1.23637e-17-3.72083e-05j 1.80558e-16+0.00010503j 
2.75198e-16+7.87513e-05j 1.78486e-17+2.77037e-05j -2.05018e-18+0.000115353j -4.28977e-19+6.63857e-05j 8.64284e-19-6.07882e-05j 2.69019e-18-0.00012722j -1.03784e-18+7.03576e-05j -1.07881e-18-4.02902e-05j -3.24888e-18-3.69562e-05j 1.2382e-17+0.00012526j -1.16951e-17-0.000110307j -3.8805e-18-0.000103028j -3.87418e-18-4.5766e-05j -1.38392e-18+1.09744e-05j -6.72674e-18+4.43067e-05j 1.39993e-18-0.00014029j -3.02453e-18-5.47337e-05j -2.98454e-18+4.79459e-05j 1.17901e-17-0.000140008j -2.18395e-18+3.75741e-05j 2.67063e-17+8.69386e-05j 3.02051e-18-8.3656e-05j -1.17615e-17+0.000142735j 3.61232e-18+6.71934e-05j 1.08341e-17-1.47519e-05j 1.23475e-17+6.88434e-05j 1.28341e-17-3.08641e-05j -6.76963e-17+0.000145801j -1.2371e-17-8.07141e-05j -2.63141e-17-3.56239e-05j 1.75279e-17+6.33814e-05j 4.02742e-18-3.11979e-05j -1.64368e-16+1.61092e-05j -2.35787e-17-2.36215e-05j -5.5682e-17+0.000122759j 6.15229e-16+7.66074e-05j -2.89973e-17-4.04587e-05j 5.28317e-17+8.13495e-05j -1.72975e-16+0.000153386j 1.15856e-16-6.96717e-05j 1.24849e-17-2.577e-05j 8.3014e-17-8.54125e-05j -1.51961e-17-0.000110306j 7.76055e-18-3.43355e-05j -6.3167e-18+9.312e-06j -5.14917e-18-2.36789e-06j -2.2148e-17+4.16382e-05j -1.07503e-17+5.66791e-05j 9.20859e-19+0.00012204j 8.68875e-17+4.03667e-05j 4.33993e-17+9.96836e-05j 3.29115e-17+7.3265e-05j 8.08385e-19-2.03761e-05j -3.83864e-17+7.50099e-05j -1.10968e-17+0.000113596j -4.58071e-18+2.94358e-05j 8.81902e-16+9.45924e-05j -5.81456e-18-1.57174e-05j -1.7387e-17-0.000135279j 9.22646e-18+3.35713e-05j -2.90515e-18-2.26463e-05j -1.27297e-17-0.000100001j 3.46634e-18+5.39676e-05j -3.945e-18+3.28532e-05j -6.1419e-19-5.57396e-05j -4.46467e-18+9.20499e-05j 1.49551e-17-0.000101513j -6.45728e-17-0.000106773j -2.46569e-18+3.22095e-05j -9.12257e-19+3.884e-05j -2.60151e-18-6.55566e-05j 3.08598e-18+0.000117069j 1.07036e-18+5.55951e-05j 2.61202e-18+6.28145e-05j -9.63622e-18-0.000108151j 8.89015e-18+2.67547e-05j -1.29831e-16-7.55218e-05j 
-1.58554e-15-0.000453722j -1.02834e-16-0.000159613j 1.1812e-17-0.0006646j 2.47153e-18-0.000382478j -4.97953e-18+0.000350228j -1.54994e-17+0.000732974j 5.97945e-18-0.000405362j 6.2155e-18+0.00023213j 1.87183e-17+0.000212922j -7.13381e-17-0.000721679j 6.73805e-17+0.000635529j 2.23573e-17+0.000593593j 2.23209e-17+0.000263678j 7.97338e-18-6.32283e-05j 3.87558e-17-0.000255271j -8.06562e-18+0.000808275j 1.74257e-17+0.000315346j 1.71953e-17-0.000276238j -6.7928e-17+0.000806649j 1.25827e-17-0.000216481j -1.53867e-16-0.000500892j -1.74025e-17+0.00048198j 6.77634e-17-0.000822359j -2.08122e-17-0.000387131j -6.24202e-17+8.49925e-05j -7.11396e-17-0.000396638j -7.39433e-17+0.000177822j 3.90029e-16-0.000840023j 7.12751e-17+0.00046503j 1.51607e-16+0.000205245j -1.00986e-16-0.000365169j -2.32038e-17+0.000179745j 9.46998e-16-9.28126e-05j 1.35848e-16+0.000136094j 3.20809e-16-0.000707269j -3.54461e-15-0.00044137j 1.67067e-16+0.000233101j -3.04387e-16-0.000468691j 9.96586e-16-0.000883728j -6.675e-16+0.00040141j -7.1931e-17+0.000148472j -4.78281e-16+0.0004921j 8.75513e-17+0.000635523j -4.4712e-17+0.000197822j 3.63934e-17-5.36506e-05j 2.96667e-17+1.36425e-05j 1.27605e-16-0.000239897j 6.19374e-17-0.000326554j -5.30549e-18-0.000703126j -5.00598e-16-0.000232571j -2.50043e-16-0.000574322j -1.89618e-16-0.000422113j -4.65747e-18+0.000117396j 2.21161e-16-0.000432166j 6.39336e-17-0.000654475j 2.63916e-17-0.000169593j -5.08103e-15-0.000544989j 3.35003e-17+9.05549e-05j 1.00174e-16+0.000779403j -5.31578e-17-0.000193419j 1.67379e-17+0.000130475j 7.33415e-17+0.00057615j -1.99711e-17-0.000310932j 2.27289e-17-0.000189282j 3.53863e-18+0.000321141j 2.5723e-17-0.000530341j -8.61632e-17+0.000584863j 3.72033e-16+0.000615168j 1.4206e-17-0.000185573j 5.25592e-18-0.000223775j 1.49885e-17+0.000377701j -1.77797e-17-0.000674487j -6.16683e-18-0.000320309j -1.5049e-17-0.000361903j 5.55186e-17+0.000623109j -5.12202e-17-0.000154146j 7.48013e-16+0.000435115j 
-4.83079e-16-0.000138239j -3.13312e-17-4.86306e-05j 3.59886e-18-0.000202489j 7.5302e-19-0.000116533j -1.51715e-18+0.000106707j -4.72231e-18+0.000223321j 1.82181e-18-0.000123505j 1.89372e-18+7.07248e-05j 5.70304e-18+6.48724e-05j -2.17351e-17-0.000219879j 2.05293e-17+0.000193632j 6.81178e-18+0.000180854j 6.80067e-18+8.03369e-05j 2.42931e-18-1.92642e-05j 1.1808e-17-7.77753e-05j -2.45741e-18+0.000246263j 5.30921e-18+9.60788e-05j 5.23901e-18-8.41634e-05j -2.06961e-17+0.000245768j 3.83367e-18-6.5957e-05j -4.68798e-17-0.000152611j -5.30217e-18+0.000146848j 2.0646e-17-0.000250554j -6.34102e-18-0.00011795j -1.9018e-17+2.58953e-05j -2.16747e-17-0.000120847j -2.25289e-17+5.41784e-05j 1.18833e-16-0.000255936j 2.17159e-17+0.000141684j 4.61914e-17+6.25336e-05j -3.07681e-17-0.000111259j -7.06966e-18+5.47644e-05j 2.88529e-16-2.82779e-05j 4.13898e-17+4.14649e-05j 9.77434e-17-0.000215489j -1.07996e-15-0.000134475j 5.09015e-17+7.10206e-05j -9.274e-17-0.0001428j 3.03637e-16-0.000269252j -2.03372e-16+0.000122301j -2.19158e-17+4.52362e-05j -1.45722e-16+0.000149932j 2.66749e-17+0.00019363j -1.36227e-17+6.02719e-05j 1.10882e-17-1.63461e-05j 9.03878e-18+4.15655e-06j 3.88783e-17-7.30911e-05j 1.88709e-17-9.94936e-05j -1.61646e-18-0.000214227j -1.52521e-16-7.08592e-05j -7.61824e-17-0.000174983j -5.77724e-17-0.000128608j -1.41903e-18+3.57679e-05j 6.73828e-17-0.000131671j 1.94791e-17-0.000199404j 8.04091e-18-5.16711e-05j -1.54808e-15-0.000166046j 1.02068e-17+2.759e-05j 3.05208e-17+0.000237466j -1.6196e-17-5.89305e-05j 5.09966e-18+3.97529e-05j 2.23455e-17+0.00017554j -6.08475e-18-9.4734e-05j 6.92499e-18-5.76701e-05j 1.07814e-18+9.78444e-05j 7.83721e-18-0.000161583j -2.6252e-17+0.000178195j 1.1335e-16+0.000187428j 4.32824e-18-5.654e-05j 1.60136e-18-6.81792e-05j 4.56665e-18+0.000115077j -5.41709e-18-0.000205501j -1.87889e-18-9.75908e-05j -4.5851e-18-0.000110264j 1.69153e-17+0.000189847j -1.56056e-17-4.69648e-05j 2.27903e-16+0.00013257j 
-6.90511e-18-1.97598e-06j -4.47846e-19-6.95123e-07j 5.14419e-20-2.89436e-06j 1.07636e-20-1.66571e-06j -2.16861e-20+1.52526e-06j -6.75005e-20+3.19213e-06j 2.60408e-20-1.76537e-06j 2.70688e-20+1.01094e-06j 8.15189e-20+9.27283e-07j -3.10681e-19-3.14294e-06j 2.93445e-19+2.76776e-06j 9.73671e-20+2.58512e-06j 9.72084e-20+1.14833e-06j 3.47244e-20-2.75362e-07j 1.68783e-19-1.11172e-06j -3.51261e-20+3.52007e-06j 7.58896e-20+1.37334e-06j 7.48861e-20-1.20303e-06j -2.95829e-19+3.51299e-06j 5.47983e-20-9.42786e-07j -6.70097e-19-2.18141e-06j -7.57888e-20+2.09904e-06j 2.95112e-19-3.58141e-06j -9.06381e-20-1.68597e-06j -2.71843e-19+3.70146e-07j -3.09816e-19-1.72738e-06j -3.22026e-19+7.74423e-07j 1.69859e-18-3.65834e-06j 3.10406e-19+2.02523e-06j 6.60257e-19+8.93851e-07j -4.39798e-19-1.59033e-06j -1.01053e-19+7.82799e-07j 4.12422e-18-4.04203e-07j 5.91623e-19+5.92697e-07j 1.39714e-18-3.08019e-06j -1.54369e-17-1.92218e-06j 7.27583e-19+1.01516e-06j -1.32562e-18-2.04117e-06j 4.34018e-18-3.84868e-06j -2.90699e-18+1.74816e-06j -3.13263e-19+6.46603e-07j -2.08294e-18+2.14312e-06j 3.8129e-19+2.76773e-06j -1.94723e-19+8.61523e-07j 1.58495e-19-2.33651e-07j 1.292e-19+5.94135e-08j 5.55724e-19-1.04476e-06j 2.6974e-19-1.42216e-06j -2.31056e-20-3.06214e-06j -2.18013e-18-1.01286e-06j -1.08895e-18-2.5012e-06j -8.25795e-19-1.83832e-06j -2.02835e-20+5.11264e-07j 9.63166e-19-1.8821e-06j 2.78434e-19-2.85027e-06j 1.14936e-19-7.38584e-07j -2.21281e-17-2.37345e-06j 1.45895e-19+3.9437e-07j 4.36263e-19+3.39433e-06j -2.31504e-19-8.4235e-07j 7.28942e-20+5.68226e-07j 3.19405e-19+2.50916e-06j -8.69751e-20-1.35412e-06j 9.89854e-20-8.24333e-07j 1.54109e-20+1.39858e-06j 1.12025e-19-2.30966e-06j -3.75244e-19+2.5471e-06j 1.62022e-18+2.67908e-06j 6.18676e-20-8.08179e-07j 2.28898e-20-9.74549e-07j 6.52754e-20+1.6449e-06j -7.74315e-20-2.93742e-06j -2.68568e-20-1.39496e-06j -6.55391e-20-1.5761e-06j 2.41786e-19+2.71367e-06j -2.23066e-19-6.71312e-07j 3.25763e-18+1.89494e-06j 
5.99006e-16+0.000171413j 3.88499e-17+6.03008e-05j -4.4625e-18+0.000251081j -9.33726e-19+0.000144497j 1.88123e-18-0.000132314j 5.85555e-18-0.000276912j -2.25899e-18+0.000153143j -2.34817e-18-8.76971e-05j -7.07163e-18-8.04402e-05j 2.6951e-17+0.000272645j -2.54559e-17-0.000240098j -8.44644e-18-0.000224255j -8.43266e-18-9.96158e-05j -3.01229e-18+2.38872e-05j -1.46417e-17+9.64395e-05j 3.04713e-18-0.000305361j -6.5833e-18-0.000119135j -6.49625e-18+0.000104361j 2.56627e-17-0.000304746j -4.75366e-18+8.17851e-05j 5.81298e-17+0.000189234j 6.57456e-18-0.000182088j -2.56005e-17+0.000310681j 7.8627e-18+0.000146255j 2.35819e-17-3.21096e-05j 2.6876e-17+0.000149847j 2.79352e-17-6.71799e-05j -1.4735e-16+0.000317354j -2.69272e-17-0.000175685j -5.72762e-17-7.75401e-05j 3.81517e-17+0.000137958j 8.76621e-18-6.79065e-05j -3.57769e-16+3.50639e-05j -5.13223e-17-5.14155e-05j -1.21199e-16+0.000267201j 1.33913e-15+0.000166746j -6.31166e-17-8.80639e-05j 1.14995e-16+0.000177068j -3.76503e-16+0.000333866j 2.52177e-16-0.00015165j 2.7175e-17-5.60918e-05j 1.80691e-16-0.000185912j -3.30763e-17-0.000240096j 1.68919e-17-7.47357e-05j -1.37492e-17+2.02688e-05j -1.12079e-17-5.15402e-06j -4.82082e-17+9.06312e-05j -2.33995e-17+0.00012337j 2.00437e-18+0.000265636j 1.89122e-16+8.78637e-05j 9.44644e-17+0.000216975j 7.16363e-17+0.000159471j 1.75956e-18-4.43513e-05j -8.35531e-17+0.000163269j -2.41537e-17+0.000247256j -9.97054e-18+6.4071e-05j 1.91958e-15+0.000205893j -1.26562e-17-3.4211e-05j -3.78451e-17-0.000294453j 2.00826e-17+7.30724e-05j -6.32345e-18-4.92927e-05j -2.77079e-17-0.000217665j 7.54495e-18+0.000117468j -8.58682e-18+7.15095e-05j -1.33687e-18-0.000121325j -9.71795e-18+0.000200359j 3.25518e-17-0.000220957j -1.40551e-16-0.000232406j -5.36691e-18+7.01082e-05j -1.98565e-18+8.45405e-05j -5.66253e-18-0.000142693j 6.71705e-18+0.000254816j 2.32978e-18+0.00012101j 5.68541e-18+0.000136724j -2.09745e-17-0.000235406j 1.93506e-17+5.82352e-05j -2.82594e-16-0.000164383j 
-1.29831e-15-0.000371527j -8.42048e-17-0.000130698j 9.67219e-18-0.000544203j 2.02379e-18-0.000313189j -4.07745e-18+0.000286782j -1.26915e-17+0.00060019j 4.89623e-18-0.000331927j 5.08952e-18+0.000190078j 1.53273e-17+0.000174349j -5.84147e-17-0.000590941j 5.5174e-17+0.000520399j 1.83071e-17+0.000486059j 1.82773e-17+0.000215911j 6.52894e-18-5.1774e-05j 3.17349e-17-0.000209027j -6.60447e-18+0.00066185j 1.42689e-17+0.000258218j 1.40802e-17-0.000226195j -5.56223e-17+0.000660519j 1.03033e-17-0.000177264j -1.25993e-16-0.000410152j -1.42499e-17+0.000394666j 5.54875e-17-0.000673382j -1.70419e-17-0.000317j -5.11123e-17+6.95955e-05j -5.82522e-17-0.000324784j -6.05479e-17+0.000145608j 3.19372e-16-0.000687846j 5.8363e-17+0.000380787j 1.24143e-16+0.000168063j -8.26915e-17-0.000299016j -1.90002e-17+0.000147183j 7.75443e-16-7.59989e-05j 1.11238e-16+0.00011144j 2.62692e-16-0.000579142j -2.90248e-15-0.000361412j 1.36801e-16+0.000190873j -2.49245e-16-0.000383784j 8.16047e-16-0.000723634j -5.46578e-16+0.000328691j -5.89002e-17+0.000121575j -3.91637e-16+0.000402952j 7.16908e-17+0.000520394j -3.66121e-17+0.000161985j 2.98004e-17-4.39314e-05j 2.42924e-17+1.1171e-05j 1.04488e-16-0.000196438j 5.0717e-17-0.000267396j -4.34436e-18-0.000575749j -4.09911e-16-0.000190439j -2.04746e-16-0.000470279j -1.55267e-16-0.000345644j -3.81373e-18+9.61287e-05j 1.81096e-16-0.000353876j 5.23515e-17-0.000535912j 2.16105e-17-0.00013887j -4.16057e-15-0.00044626j 2.74314e-17+7.41502e-05j 8.20269e-17+0.000638208j -4.35279e-17-0.00015838j 1.37057e-17+0.000106839j 6.00551e-17+0.000471776j -1.63532e-17-0.000254604j 1.86114e-17-0.000154992j 2.89758e-18+0.000262964j 2.10631e-17-0.000434266j -7.05541e-17+0.000478911j 3.04637e-16+0.000503726j 1.16324e-17-0.000151955j 4.30377e-18-0.000183236j 1.22732e-17+0.000309278j -1.45588e-17-0.000552298j -5.04966e-18-0.000262282j -1.23228e-17-0.000296341j 4.5461e-17+0.000510229j -4.19413e-17-0.000126221j 6.12505e-16+0.000356291j 
1.63498e-15+0.000467868j 1.0604e-16+0.00016459j -1.21803e-17+0.000685321j -2.54859e-18+0.000394403j 5.13478e-18-0.000361148j 1.59826e-17-0.000755826j -6.16588e-18+0.000418j -6.40929e-18-0.000239367j -1.93019e-17-0.00021956j 7.35623e-17+0.000744179j -6.94813e-17-0.000655344j -2.30544e-17-0.0006121j -2.30168e-17-0.000271899j -8.22197e-18+6.51996e-05j -3.99641e-17+0.00026323j 8.31709e-18-0.000833476j -1.7969e-17-0.000325177j -1.77314e-17+0.00028485j 7.00458e-17-0.000831799j -1.2975e-17+0.000223231j 1.58664e-16+0.000516509j 1.79451e-17-0.000497007j -6.98761e-17+0.000847998j 2.14611e-17+0.000399201j 6.43663e-17-8.76424e-05j 7.33576e-17+0.000409004j 7.62487e-17-0.000183366j -4.02189e-16+0.000866213j -7.34973e-17-0.000479529j -1.56334e-16-0.000211644j 1.04134e-16+0.000376554j 2.39272e-17-0.000185349j -9.76524e-16+9.57063e-05j -1.40083e-16-0.000140337j -3.30811e-16+0.00072932j 3.65513e-15+0.000455131j -1.72276e-16-0.000240369j 3.13877e-16+0.000483304j -1.02766e-15+0.000911281j 6.88312e-16-0.000413925j 7.41737e-17-0.000153101j 4.93193e-16-0.000507442j -9.0281e-17-0.000655338j 4.6106e-17-0.00020399j -3.7528e-17+5.53233e-05j -3.05916e-17-1.40678e-05j -1.31583e-16+0.000247376j -6.38685e-17+0.000336735j 5.4709e-18+0.000725048j 5.16206e-16+0.000239822j 2.57839e-16+0.000592228j 1.9553e-16+0.000435274j 4.80268e-18-0.000121056j -2.28056e-16+0.00044564j -6.59269e-17+0.00067488j -2.72144e-17+0.00017488j 5.23945e-15+0.000561981j -3.45447e-17-9.33782e-05j -1.03297e-16-0.000803703j 5.48151e-17+0.00019945j -1.72597e-17-0.000134543j -7.56281e-17-0.000594113j 2.05938e-17+0.000320626j -2.34376e-17+0.000195184j -3.64895e-18-0.000331153j -2.65249e-17+0.000546876j 8.88496e-17-0.000603098j -3.83632e-16-0.000634347j -1.46489e-17+0.000191359j -5.41979e-18+0.000230752j -1.54558e-17-0.000389477j 1.83341e-17+0.000695516j 6.3591e-18+0.000330295j 1.55182e-17+0.000373186j -5.72496e-17-0.000642537j 5.28171e-17+0.000158952j -7.71335e-16-0.000448681j 
-1.54654e-15-0.000442561j -1.00304e-16-0.000155687j 1.15215e-17-0.000648253j 2.41074e-18-0.00037307j -4.85705e-18+0.000341614j -1.51181e-17+0.000714944j 5.83237e-18-0.000395391j 6.06262e-18+0.00022642j 1.82579e-17+0.000207684j -6.95834e-17-0.000703927j 6.57231e-17+0.000619897j 2.18074e-17+0.000578992j 2.17718e-17+0.000257193j 7.77726e-18-6.16731e-05j 3.78025e-17-0.000248992j -7.86723e-18+0.000788394j 1.69971e-17+0.000307589j 1.67723e-17-0.000269443j -6.62571e-17+0.000786808j 1.22732e-17-0.000211157j -1.50082e-16-0.000488572j -1.69745e-17+0.000470124j 6.60965e-17-0.000802131j -2.03003e-17-0.000377609j -6.08848e-17+8.29019e-05j -6.93898e-17-0.000386882j -7.21245e-17+0.000173448j 3.80435e-16-0.00081936j 6.95219e-17+0.000453592j 1.47878e-16+0.000200197j -9.85019e-17-0.000356187j -2.2633e-17+0.000175324j 9.23705e-16-9.05297e-05j 1.32506e-16+0.000132747j 3.12918e-16-0.000689872j -3.45742e-15-0.000430513j 1.62957e-16+0.000227367j -2.969e-16-0.000457162j 9.72073e-16-0.000861991j -6.51082e-16+0.000391536j -7.01617e-17+0.00014482j -4.66517e-16+0.000479995j 8.53978e-17+0.000619891j -4.36122e-17+0.000192956j 3.54982e-17-5.2331e-05j 2.8937e-17+1.33069e-05j 1.24466e-16-0.000233996j 6.04139e-17-0.000318521j -5.17498e-18-0.000685831j -4.88285e-16-0.00022685j -2.43892e-16-0.000560195j -1.84954e-16-0.00041173j -4.54291e-18+0.000114508j 2.15721e-16-0.000421536j 6.2361e-17-0.000638377j 2.57424e-17-0.000165421j -4.95605e-15-0.000531584j 3.26763e-17+8.83274e-05j 9.77102e-17+0.000760231j -5.18502e-17-0.000188662j 1.63262e-17+0.000127266j 7.15375e-17+0.000561978j -1.94799e-17-0.000303284j 2.21698e-17-0.000184626j 3.45159e-18+0.000313241j 2.50902e-17-0.000517296j -8.40438e-17+0.000570477j 3.62882e-16+0.000600036j 1.38565e-17-0.000181009j 5.12664e-18-0.00021827j 1.46198e-17+0.000368411j -1.73424e-17-0.000657896j -6.01514e-18-0.00031243j -1.46788e-17-0.000353001j 5.4153e-17+0.000607783j -4.99603e-17-0.000150354j 7.29614e-16+0.000424412j 
-6.185e-17-1.76991e-05j -4.01142e-18-6.22632e-06j 4.60772e-19-2.59252e-05j 9.64112e-20-1.492e-05j -1.94245e-19+1.3662e-05j -6.04611e-19+2.85924e-05j 2.33251e-19-1.58126e-05j 2.42459e-19+9.0551e-06j 7.30177e-19+8.3058e-06j -2.78281e-18-2.81518e-05j 2.62843e-18+2.47912e-05j 8.72131e-19+2.31553e-05j 8.70709e-19+1.02858e-05j 3.11032e-19-2.46646e-06j 1.51182e-18-9.9578e-06j -3.1463e-19+3.15298e-05j 6.79754e-19+1.23012e-05j 6.70766e-19-1.07757e-05j -2.64978e-18+3.14664e-05j 4.90836e-19-8.44467e-06j -6.00215e-18-1.95392e-05j -6.78851e-19+1.88014e-05j 2.64336e-18-3.20792e-05j -8.11858e-19-1.51015e-05j -2.43493e-18+3.31545e-06j -2.77507e-18-1.54723e-05j -2.88444e-18+6.93662e-06j 1.52145e-17-3.27682e-05j 2.78035e-18+1.81403e-05j 5.91401e-18+8.00635e-06j -3.93933e-18-1.42448e-05j -9.05149e-19+7.01164e-06j 3.69412e-17-3.6205e-06j 5.29925e-18+5.30887e-06j 1.25144e-17-2.75897e-05j -1.38271e-16-1.72173e-05j 6.51706e-18+9.09297e-06j -1.18738e-17-1.8283e-05j 3.88756e-17-3.44731e-05j -2.60384e-17+1.56585e-05j -2.80594e-18+5.79172e-06j -1.86572e-17+1.91962e-05j 3.41527e-18+2.4791e-05j -1.74416e-18+7.71679e-06j 1.41966e-18-2.09284e-06j 1.15726e-18+5.32175e-07j 4.9777e-18-9.35806e-06j 2.4161e-18-1.27384e-05j -2.0696e-19-2.74281e-05j -1.95277e-17-9.0723e-06j -9.75385e-18-2.24036e-05j -7.39676e-18-1.64661e-05j -1.81682e-19+4.57946e-06j 8.62722e-18-1.68582e-05j 2.49397e-18-2.55302e-05j 1.0295e-18-6.6156e-06j -1.98205e-16-2.12594e-05j 1.3068e-18+3.53243e-06j 3.90767e-18+3.04035e-05j -2.07362e-18-7.54505e-06j 6.52924e-19+5.08968e-06j 2.86096e-18+2.24749e-05j -7.79049e-19-1.21291e-05j 8.86626e-19-7.38367e-06j 1.38037e-19+1.25273e-05j 1.00342e-18-2.06879e-05j -3.36112e-18+2.28148e-05j 1.45125e-17+2.39969e-05j 5.54157e-19-7.23898e-06j 2.05027e-19-8.72917e-06j 5.84681e-19+1.47336e-05j -6.93565e-19-2.63109e-05j -2.4056e-19-1.24948e-05j -5.87043e-19-1.41174e-05j 2.16571e-18+2.43067e-05j -1.99803e-18-6.01304e-06j 2.9179e-17+1.69733e-05j 
