-0.020778+0.0013427j -0.030134+0.00182576j 0.00497618+0.00555181j -0.00333961+0.00172437j 0.000334283+0.00170453j 0.00161848+0.00312409j 0.000209744+0.00180623j -0.000826399+0.00240828j -0.00240875-0.0059971j -0.0014004+0.00057897j -0.00158591-0.00381164j 4.81944e-05-0.00193172j -0.000583996+0.000687479j 0.000614518+0.000806377j 0.0001331+0.00423925j -0.00105041-0.0054304j 0.0020734+0.00220511j 0.000755188-0.000805786j 0.00171265+0.00180864j 0.000377419-0.000694541j 8.34316e-05-6.02198e-05j -2.89167e-05+0.000894358j -0.000617457-0.00077412j -0.000124286-0.00101372j 0.000271646-0.001409j 6.77022e-06-0.00108327j 0.000689757+0.00140706j 0.000309422-4.66209e-05j -0.000341144+0.00122365j -0.000496891-0.000918683j -0.000678166-0.0016376j -0.0008317+0.000431022j 0.000178717+0.000213278j 0.000491925+0.000171184j -7.14298e-06+0.000845514j -0.000271795-0.000780722j -6.41288e-05-0.00164611j -4.65077e-05+0.000586759j -2.6363e-05+0.00249738j 0.000250322+0.000643304j 4.29807e-05-0.00308568j 0.00239033-0.00183646j 0.000201101+0.000745298j 0.000604224-0.000310486j 0.00091477+0.000376813j -0.000957257+0.00106452j 0.000477836-0.00032322j -7.7579e-05-2.52946e-05j -0.000313108+0.000169219j 0.000510331-2.54671e-05j -3.57831e-05+2.58404e-05j 0.000316504+0.000148726j -0.000436293+0.00111855j 0.000121126-0.000568609j -0.00114787+0.000152717j 0.000389184-0.00033115j 0.000325197-0.00019864j 0.00105698+0.00104497j 0.000687137-0.0010213j 0.0025914+0.000690201j -0.000110407-0.00106201j -0.000250239-0.000535438j 0.000844988+9.88951e-06j -0.00014131+2.16999e-05j -8.8e-05-0.000152219j -0.000456964-0.000625322j 0.000555477+0.00132503j 0.00127091-0.000656409j 0.000342662+0.000635584j -0.00020592-3.51482e-05j 
0.00013446+7.90376e-05j 6.12348e-05-0.000112476j -2.57691e-05-0.000518017j -0.000326441-7.7634e-05j 5.19487e-06-0.000408073j -2.14303e-05+0.000159213j -0.000142951+0.000152001j -0.00010361-0.000139498j -2.27887e-05+5.39958e-05j -0.000411633-0.000197445j 1.25244e-05+8.96305e-05j -0.000122787-0.00017705j -0.000127758+1.89379e-05j -1.39489e-05+6.45378e-05j -0.000110466-0.000110021j 0.00012943+0.000150639j 0.000176893-0.000141306j 0.00029367-0.000676735j -0.000418444-0.0012891j -0.000632517-0.000362381j -0.000372582-3.33361e-05j 0.000230425+0.000365284j 0.000131816+0.000236744j 1.51372e-05-0.000132685j -0.000113095-0.000516281j -8.03708e-05+0.000107201j -0.000101578-0.000494726j -0.000382412-0.000161951j -0.000305226-0.000358039j -0.000705531-0.000539345j 0.000260434-0.000788648j -0.000331489+0.000874219j -8.12309e-05-7.61403e-05j 5.18005e-05-0.000280311j -0.000166953-0.000318862j 5.32808e-05+0.000374968j -0.000351214-7.14272e-06j -4.10792e-05+0.000337701j 0.000383422+0.000422864j 0.000308424-0.000108639j -0.000286196+0.000801691j -0.000527551+0.000525876j 0.000188152+8.4444e-05j 0.000115184-5.12577e-05j 0.00140414+0.00265588j 0.00120036-0.00098914j 0.000355443+4.22553e-05j 0.00409567-0.00227642j 0.00221379+0.00228258j 0.000663304+0.00200807j -0.000311389+0.00018934j -0.00117826-0.000151005j -0.00372583+0.00139886j -0.00276484-1.04362e-05j -0.000230931+2.02515e-05j -0.00239772+0.00130597j 0.00390301-0.00174951j -0.00258937+0.000374476j 0.00150393-0.00124172j 0.000748102-0.000338821j 2.60775e-05-0.000320065j -5.57181e-05-0.000312794j -0.00394893-0.00152978j -0.0195924-0.00496615j 0.0106784+0.0184107j -0.000327665-0.00145877j 0.00200565+0.00305906j 0.000177818-0.000430872j 0.000139913+0.00036685j -0.000230908+1.95891e-05j 
0.000135256-0.000277587j -0.000104679-0.0003259j -0.000114892-0.00099346j -2.12802e-05+0.000352656j 0.000158006+0.000366737j 2.29813e-05+9.08201e-05j 0.00036526+0.000764131j 0.000145507+0.00034431j 0.000206351+0.00031816j -9.88039e-05+0.00101j 0.000141415+0.000110904j -0.000104583-0.000585467j 5.2735e-05-0.000426868j -0.000249944+0.000403823j -0.000182556-0.000112849j -0.00019462-6.97207e-05j -7.01753e-06-0.000364999j 0.000275548-0.00144886j 7.9898e-05+0.000318309j -0.000485278-0.000133776j -0.00156293+0.000600145j 0.00106699+0.00180532j 0.000548925+4.97278e-05j -0.000304707+0.00131181j 0.000231112+0.00125401j -0.000270748+0.000967989j -0.000476023-0.000436738j -0.000204089-0.000820371j -8.32044e-05+0.000762457j 0.000863531+0.00115579j -0.000560244-0.00020828j 0.000276591+0.00185516j 0.000402803+0.00118307j 8.19968e-05-0.000893725j -0.000673976-0.0010023j -0.000424201-0.000254742j -0.000200847+0.00158321j 0.000259135-0.000325029j 0.000103847+0.00116447j -0.000261479+0.000414009j 0.000457017+0.00248317j -0.000848759+0.000709679j -0.000185418-0.000407155j -0.000766309+0.0020793j 0.000418945+0.000394519j -8.47742e-05+0.000967393j -0.000457787+0.000507774j -0.00019871+6.21625e-05j -0.003013+0.00326054j 0.000778167-0.00107513j -0.000272215+0.000356348j -0.0080431+0.011686j -0.0116285+0.0150074j -0.0155655+0.0176242j -0.000317622+0.000554898j -0.00396385+0.0044137j -0.00080078+0.000438103j -0.00039155+0.000178032j -0.000511018+7.1611e-06j 0.00154059-0.000486708j 0.000287255+8.80549e-05j -0.000166319-0.000795919j 0.00181005+3.91683e-05j 0.00519337+0.000685749j -0.00500784-0.00286701j 0.000436372-0.000689926j -0.000428786-0.00052545j 0.000786093-0.000817875j 0.000150237+0.000115024j -6.33222e-05+0.000400394j 
-8.75657e-05-9.01942e-05j 4.24115e-05+6.17876e-05j 0.000182172+0.00146804j -7.44532e-05-0.000455041j -0.000242358+0.000880637j 0.000350721-0.000306677j 0.00014539+0.000301817j -0.000242218+0.000412871j -0.00025928-0.000536692j -7.20357e-05-4.06682e-05j 6.81015e-06-0.000387753j -0.00014894-0.000227023j 0.000118931+0.000223501j -8.655e-05+0.000259988j 0.000365604+0.000193765j -0.00021475+0.000187103j -0.00090198+0.00063752j -0.000346209+0.00310006j 0.00282145+0.00444961j 0.00101112+0.00015337j 0.00164674-0.0013234j -0.000943713+0.00022498j 0.000391628-3.64427e-05j -0.000137926+0.000517995j 1.00743e-05+0.00255351j 0.000104575+0.000177256j -6.16781e-05+0.00176919j 0.00197932-3.6506e-05j 0.000497617+0.00063797j 0.000958763+0.000902261j 0.000233129+0.000708867j 0.000203764-0.00230385j -0.00125607+0.000655015j 0.00024778+0.000544545j 0.000598273-0.000740533j 0.000451543-0.00102316j 0.000199851+0.000651503j 0.000287218-0.000606393j -0.00183205-0.000340207j 0.000417811-0.000354181j 0.000505832-0.00140324j 0.00122644-0.00143702j -0.00133924-0.000711556j 9.139e-05+0.00233336j -0.000182866-0.0117484j -0.00182686+0.00314122j -0.000444501+0.000150467j 0.00192512-0.00179401j -0.00511641+0.00827468j 0.000752087-0.00306639j -0.000250358-8.75201e-06j -0.00455743-0.000499666j -0.000878159-0.00838441j -0.00807978-0.000811336j 0.00112179-0.000714371j 0.00230281-0.00368064j 0.00332344-0.00296011j 0.00552589-0.00328698j -0.00695614+0.00497965j -0.00347248+0.00254715j 0.000800915-5.78285e-05j 0.000276655-7.28328e-05j -0.000846076-7.42687e-05j -0.00496344+0.00138851j 0.00444065+0.00237351j -0.00241508+0.000930557j 0.00256813-0.00101947j -0.00155457+0.000193566j -0.000165886-0.000715026j 0.000690011-4.81679e-05j 
-0.000139122+2.04423e-05j -0.000133665+0.000151175j 0.000258294+0.000535678j 0.000537682-0.000172099j 0.000153065+0.000178894j 0.000113297-0.000162266j 0.000807997-0.000183188j 0.000323719+3.37451e-05j 0.000148593-0.000396435j 0.0012112+0.000193357j 6.63162e-05-0.000265102j -0.000697439-0.000128646j -0.00042498-5.62182e-05j 0.000743424+0.000515724j -3.73581e-05+0.000137031j -8.92633e-06+0.000479217j -0.000297747+7.42626e-05j -9.47837e-05+0.000415156j 6.39566e-05+0.00106808j 0.000395445+0.000371838j 6.20762e-05+0.000266166j 0.000471914-0.00035834j -0.000498227-0.000741591j 0.00181541+0.000222219j 0.000937238+0.000495828j 0.000973985+0.000289694j -0.000841893+0.00057955j -0.000526362-0.000483912j 0.00136679+0.000218916j 0.00101281-7.4728e-05j -0.000864081+0.000974667j 0.00192933-0.000115297j 0.00182796+0.000140769j -0.000978044-0.000426445j -0.00171181+0.000358947j -0.000658916-0.000256632j 0.00126854+0.000488951j -0.0013607-0.000443977j 0.00153808+0.000334277j -0.00102241-0.000146868j 0.00182095-0.000381021j 0.00115207-0.000373591j -3.60198e-05-5.18664e-05j -0.000168778+0.000408947j 5.18455e-05-0.00299314j -0.00190824-3.35292e-05j 0.000393738+0.00111871j -2.71249e-05-0.00100154j 0.00536433+0.0093542j 0.00113726+0.000182979j 0.000302446+0.00051362j 0.00493626+0.0103337j 0.010826+0.0162909j 0.0144785+0.0261304j 0.00070886+0.00101737j 0.00429667+0.00727005j 0.000407513-0.000477438j 0.00139295+0.00153722j -0.000654691+0.00266303j -0.00089715+0.0010256j -0.000209302+0.00131401j 7.28319e-06+0.000636502j 8.2742e-05+0.00019325j 0.000212072-0.000837179j 0.000308555+0.00236112j -0.00037887-0.000331429j 0.000153116+8.5907e-05j -0.00039924+0.000582614j -0.000232788-0.000642475j 0.000186607+6.8898e-05j 
-0.000140152-5.6702e-05j 8.82121e-05+0.000207774j 7.29511e-05+0.000629962j 0.000368981+0.000179893j 0.000283005+0.000740342j -0.000269323-0.000644668j 0.000212668-0.000223858j 0.000139207+3.10128e-05j -4.53074e-05-0.000437369j -0.000194676-0.00135504j 0.000114625+8.6318e-06j -0.000229888-0.000170831j -3.80855e-05+0.000112837j 9.03526e-05+6.5748e-05j -1.12004e-05-0.000144006j -0.000273747+7.01881e-05j 0.000106346+0.000688633j -0.000421722+0.000391386j 0.000177475+0.000401994j 0.00140261+0.00222871j 0.000544622+0.000150021j 0.00025107+0.000890276j -0.000677803-0.00136337j -0.000415628-0.000666595j -0.000175054+0.000379297j 0.000374341+0.000485925j 0.000980589+0.00182662j 0.000195387-0.00155556j 0.00039596-0.000124561j 0.00140774+0.00135409j -0.000688832-0.000199787j 0.00071417+0.000858307j -0.000117745+0.000717876j -0.000258583-0.0011364j 0.000922288+0.00190568j 0.00027891+0.000700724j 0.00015128+0.000660186j 0.000327682+0.000116976j 6.37993e-05+0.000481039j -0.000412971-0.0006516j 1.8782e-05+0.000300709j 0.00034725-0.000356151j -0.000328408-0.000669958j 0.000744671+0.00028129j -5.49014e-05-0.00315811j -0.00200721+0.00430134j 0.000219252-0.000858298j 0.00116668-0.00255497j 0.0144879-0.030027j 0.00840174-0.0187599j 0.000185137-0.000331884j 0.000192087+0.00205197j 0.00282651-0.00232865j 0.00408989-0.00302162j -1.34312e-05+0.000767661j 0.00233754-0.000795746j 0.000506314-0.000393254j 0.00108942+0.00057379j -0.000646831+0.00165655j -0.000894086+0.00140524j 0.000187267-7.76917e-05j 0.000315674-4.05235e-05j 0.000475485+5.80379e-05j 0.00282566-0.000809568j -0.00379938+0.000453907j -0.000349451+0.000325024j -0.000545814+0.000133153j -0.000432418+0.000223756j -0.000109888-0.000190468j 0.000225615-0.000113798j 
5.39806e-05-0.00038382j -0.000194785-0.000346878j -0.000442626-0.000725001j -0.000627418+0.000104956j -0.000607131-0.000337636j 0.000164997-8.57454e-06j 0.000224025+0.000499677j -0.000315927-9.00079e-05j 0.000442246+0.000127616j -0.000375584+0.000393243j 0.000106575+0.00030449j 0.000402294+0.000131726j 0.000417237+0.000152725j -0.000532436-3.49326e-05j 8.20201e-05-0.000133778j 6.33474e-05-0.000357295j -0.000373785+0.000349137j 0.000646654-0.0012694j -0.000561634-0.000287195j -0.000776813+0.000476064j -0.00154806+0.000657251j 0.000720134-0.000596817j 0.00233441+0.000493317j -0.000387913+0.000394499j 0.000378209+0.000808j 0.000449609+0.000780243j -0.00128458+1.11419e-05j -0.000386455+0.000882203j -0.00240602-0.000537676j -0.00102891+0.000877119j 0.000619605-0.000413816j -0.0003165+0.000180563j -0.00181593-0.000755104j -8.24987e-05+0.000401061j -0.000950586-0.000161885j 0.000870545+0.000214342j 7.39255e-05-0.000403097j 0.000391672+7.15963e-06j -0.00177857-0.000492925j -9.67632e-05-5.73648e-05j 0.000610122+0.000975794j -0.00038375+0.00106662j 0.000112097+0.00157741j -0.000798638-0.00100697j 0.00487752+0.00275534j 0.00401112+0.00260596j 0.000421406-0.000279466j 0.00119021+0.0015471j 0.00437626+0.00291953j 0.00690175+0.00874842j 9.1121e-05+9.23354e-05j -0.00124502-0.00333277j 0.00147711+0.00220916j -0.00340708-0.000791302j -0.000674928-0.00103397j -0.00365251-0.00123841j -0.000139312+0.000899497j -0.000942397-0.00398976j -0.00138497-0.00761838j -0.000586623-0.00369623j 0.00049846-0.000789593j 0.00046825-0.00015288j 0.000379102-0.00143659j 0.00093528-0.000343328j -0.00198025-0.000720546j 0.000808389+0.000879387j 0.00149513-0.00112167j -0.000393503-0.00163786j 0.000490775+0.000643164j -0.000512851+0.000128114j 
-4.49346e-05-3.11405e-05j 4.05612e-05-0.000242609j -0.000298473-0.000582468j 0.000243591-0.000212008j 0.000520225-0.000319181j -0.000478135+9.2957e-05j -0.00014384+0.00012284j -9.99601e-05-0.000231594j 1.09213e-05-8.72695e-05j -0.00140596+0.000139742j 0.000237813+4.4114e-05j -6.08429e-05+5.77216e-05j 0.000132785+0.000103136j -0.00028242+5.78022e-05j -0.000226317+9.67181e-05j -0.000126855+9.89534e-05j 0.000123947-0.000284203j -0.000308226-0.000405057j -0.00101011+0.000255359j 0.00178212-0.000656448j -0.000249723+0.000270954j 0.00188039-0.000331409j -0.000598998+0.000147621j -0.000914753+0.000635762j -0.000276671+0.000678148j 0.000232495+0.000112187j 0.000974736-0.00050025j -0.00195723-3.87541e-05j -0.00114997-8.41891e-05j 0.000958049-0.000195473j -0.000459836+0.000515435j 0.00189941+3.42789e-05j 9.77707e-05+0.000106148j -0.00133972+8.99777e-05j 0.0017433-0.000385682j 0.00109855-0.000167567j 0.000458835+0.000249544j 0.000939515+3.16555e-05j 0.000454126+1.16187e-05j -0.000373373+0.000422499j 0.0013017+0.000695467j -0.00012587+0.000680531j 5.86926e-05+0.001171j -0.000621056-0.00145429j 0.00166259+0.000354914j 0.00346293+0.00276896j -0.000301455-0.00104209j -0.00182337-0.00185127j -0.0216875-0.0208271j -0.0108468-0.00876132j -0.000160898-0.000112343j 0.00211765+0.00132973j 0.000714829+0.00134631j -0.00337667-0.00216224j 0.000358939+0.000192208j -0.000880576+0.000985254j -0.000399914-0.00021874j 0.000349774+0.000141734j -0.000284082-0.00270303j 0.000436027-0.00133642j 0.000205158-0.000880609j -0.0002059-0.000228776j 0.000154354-0.000560169j -0.000133183+0.000612313j 0.00158782+0.00140366j -3.22335e-05-0.000401681j 0.000919943+3.45321e-05j 0.000151115-0.00108958j 0.000370218+0.000514511j -0.000204542+0.000174008j 
-0.000267653+5.81649e-05j -4.43296e-05+0.000260266j 0.00013693+0.00075644j 0.000603466-0.000324443j 0.000138877+7.46427e-05j 4.42812e-05-5.85555e-05j -2.91999e-06-0.000157279j 0.000296468-0.000165761j 0.000423035-0.000165463j 0.00102047-0.000417618j 0.000144341-7.86889e-05j 0.00018579-6.59806e-05j -0.000299173-8.18977e-05j -8.32439e-05+0.000157151j -0.000110083+0.000124774j -0.000467839+0.000145644j -3.56238e-05+0.000164265j -0.00100572+0.00131938j -0.000467482+0.00127243j 0.000603551+5.23999e-05j 0.00129401+0.000276188j -0.00022766-0.000348234j 0.000357509+8.53635e-05j 0.00086289-0.000150824j 0.000181194+0.000366817j 0.00109908-0.000219733j -0.000466642+0.000341007j 0.00035022+0.000201516j -0.000113451+0.00042381j 0.000284003+0.000229606j 0.000125317+0.000445268j 0.000656991-0.000732515j -0.00050211-0.00023755j -0.000564244+5.68673e-05j -0.00021817+0.000263852j 0.000460012-1.5364e-05j 0.000345125-0.000198891j -0.000629279-0.000528249j -0.000638312-0.000371843j -0.000200532+1.38057e-05j 0.000936714-0.000392447j 0.000514706+0.000141473j -0.00107616-0.00120354j 0.000647375+0.00116197j 0.00177032-0.00104532j 0.00146293+0.000397363j -0.000431603+0.000807847j 0.00230879+0.00426609j -0.00270522+0.0014116j 0.00191083-0.000466545j 5.82097e-06-0.000252679j 0.000966576-0.000444364j 0.00619404+0.00037697j 0.00365505-1.36074e-05j 0.000289748+0.000103793j 0.000620281-0.00270604j 0.00197264+0.00396741j 0.000610018-0.00227825j -0.00270042-0.00169682j -0.000986926-0.000832252j 0.000265231+0.000436147j 0.000224696-5.39151e-05j 0.0019704-0.00381594j 0.00708421-0.0183364j -0.018841+0.00869148j 0.000865672+0.000334694j -0.00230418+0.001894j -0.000724781+0.000295936j -0.000469537-0.000459067j 0.000368679-0.000294818j 
0.000649197+0.000442961j 0.000255051-0.00039089j -0.000739033-0.00205519j -0.00109854-0.000672656j 0.00029944-0.00067236j -0.00019695+0.000336527j -1.387e-05+0.000601056j -0.000657577-0.000438044j -0.00081046-0.000601802j -0.00178283-0.000244344j -0.000203046-0.000301477j -0.000386967-0.000570711j 0.000380884+0.000363576j 0.000178228-0.000125602j 0.000323959+0.000188823j 0.000620277+0.00058857j -8.05285e-05-0.000535364j 0.00130427-0.00208057j 0.0021596-0.000365484j -0.00149022-0.00186584j -0.00174384-0.000282979j 0.000776158-0.000251031j -0.00247163-0.000189617j -0.00165499+3.3022e-05j -0.00113028-0.00043276j -0.00305603-0.000498075j 0.000815902-0.000670293j -0.00110605+0.000392544j 0.00185418+0.000188722j 0.000424143-0.00103624j 0.00123667+0.000442842j -0.000763574-0.000488308j 0.00297184+0.00100843j 0.00102175+0.0011741j 0.0015794-0.0002284j -0.00183412-4.2012e-05j -0.000203691+0.000618625j 0.00111027+0.00128161j 0.00237062+0.000862841j 0.00149789+0.00179047j -0.00177772-0.00052629j -0.00110314-0.00112817j 0.00279899+0.00284595j -0.00193461-0.00120129j -0.00465393+0.000387286j -0.00707912-0.00214022j 0.000561565-0.00040021j -0.000498472+0.000871458j -0.00702073+0.00204067j -0.00888126-0.00121406j -0.000239198-0.000242566j 0.00297756+0.00146585j -0.00475526-0.00639432j -0.00143296-0.00302827j 0.000442366+0.000856156j 0.00243216+0.00635616j 0.000411233+0.00254482j 0.000365728+0.00612957j 0.00256319+0.0090924j 0.00156925+0.00244233j -1.38788e-05-0.00187454j -0.0015307+0.000984721j 0.000737965-0.00130883j 0.00207661-0.00812763j -0.00693702+0.00393912j -0.00102738-0.00467591j -0.00350534+0.0018385j 0.00225679-0.00144905j 0.000326452+0.000837007j 0.000432569+0.000716305j 
-0.000271771+0.000200457j -0.000370987-8.32883e-05j -0.00227643-0.00172117j -0.000530081-0.000765008j 0.000878473+0.000313248j 9.7954e-05+0.000339029j 0.000273607+0.00077072j 0.000673332+0.000262834j 0.000246071+0.000188989j 0.000328251-3.81317e-05j 7.10297e-05-4.87236e-06j 0.000205247+2.02391e-05j -0.000396201-0.00021067j -0.000405027-0.000533554j -0.000271581-0.000276639j -0.000187578-0.000368143j 0.000787553+0.00230197j -0.00296189-2.07457e-05j 0.00335179-5.24312e-05j -0.00273667-0.00170934j 0.00189806+0.00179348j 0.0044243+0.00143314j 0.000761122-6.10495e-05j -3.83311e-05+9.37328e-05j 0.00172671+6.83105e-05j 0.00195907+0.000917718j 0.00158239+0.00059884j 0.00135037+0.00123761j 0.000243329+0.000315478j 0.0012773-0.000158263j 0.000853653-0.000491863j -0.000242765-0.00041155j -0.00148058+0.00156599j -9.04679e-05+0.000979363j -0.000280479+0.000456989j 0.000262887+0.000947214j 0.00096466+0.0011839j 0.00159086-5.05821e-05j -0.000743964-0.000184487j 0.00320135+0.00215571j 0.00191975+0.00132647j -0.000493366+0.00126015j -0.00325154-0.00309137j 0.00669144+0.0128294j -0.00385269-0.00170933j 0.0063648-0.0034001j -0.00149063+0.00186163j -0.000337097-5.40945e-05j 0.00190769+0.00527974j 0.00028287-0.00520681j 4.16866e-05+7.51887e-05j 0.0089543+0.0109445j 0.000483715+0.00352415j -0.00358141-0.00348774j -0.000980616-0.000793311j 0.000572611-0.00661276j -0.000426317-0.0017007j -0.00291941-0.00217311j -0.000292477+0.00221931j 0.0010209-0.0034652j 0.0026247-0.00312383j -0.00238229-0.00317546j -0.000699138-0.00157343j -0.0002614+0.000775478j 0.000787275-4.13279e-05j -0.00197455-0.00103064j -0.00158222-0.00209742j -0.0016703-0.00261211j 0.000272469+8.51876e-05j 0.00145424+0.000700634j 
0.000610737+0.00109789j 0.00029469+9.63651e-05j 3.5175e-05-0.000685777j -0.000195528-0.00115229j -0.000313057-0.000321506j -0.000149999+0.000644474j -0.000550657+0.000610067j -5.59681e-05+1.20998e-05j -0.000144162-0.000171503j -0.000273078-0.000312691j 0.000115716-4.31811e-05j 0.000545782+0.000180066j -0.000183414+7.83713e-05j 0.000224594-0.000446012j -0.000665695-0.000625181j 0.000389278+0.000348359j 0.00289386+0.00357682j -0.00136046-0.000266539j -0.00360935+0.000938071j -0.000985701-0.00182275j 0.000425055+0.000108794j -0.000263237+0.00139296j -0.00281555+5.46581e-05j -0.000573163-0.000470446j -0.00190876-0.000791744j 0.00223368+0.00113305j 0.000585575-0.000294494j 0.000867317+0.00185622j 0.000289238-0.00075418j -0.000531654+0.000681416j -0.000484953-9.77314e-05j 0.000802868+0.000501051j 0.000316288+0.00109683j -0.000850992+0.000505385j 0.000649592+0.000601625j 0.00062771+0.00133969j -0.000859518+0.000671397j -0.00127819-0.000806255j 0.00126319-0.00160783j -0.000888327+0.000548727j -0.00111884+0.00234066j 0.000293324-0.0015484j 0.00018751-0.00599639j -0.00133984+0.0099969j 0.00584957+0.00136713j -0.000312308-0.00607812j -0.0020066+0.00212188j -0.000431172+0.00159156j -0.00805725+0.000656806j 0.00300667-0.00184402j -3.48772e-05-0.000127373j -0.00287714-0.00273969j -0.00145374+0.004195j -0.000240117-0.00271822j -0.000513613+0.0029292j 0.00630274+0.000401834j 0.00138531+0.00181134j 0.00134135+0.00647402j 0.000930703-0.00574335j -0.000583147+0.00140184j -0.000279474+0.000933963j 0.0023865-0.0016128j -0.0013991+0.00262458j -0.00019889-0.000431633j 0.000543253+1.25902e-05j 0.000713516-0.00118779j -0.000986511+0.00297045j 0.000245238+0.000933408j 0.000242445+0.000265968j -0.000461697+2.52283e-05j 
0.000833102-5.5638e-05j -0.000118626-0.000359458j -0.00140644-0.00269675j -0.00192322+0.000177263j -0.00131249-0.000857443j 0.000339511+0.000463751j 0.000908983+0.00143955j -0.00055917+0.000314234j -8.3738e-05-0.00019653j -0.000703732-1.46437e-05j -0.00036508+0.000307651j -0.000358133-0.000174601j 0.00050341+0.00013464j -0.000287567-5.55265e-05j 0.000132885-0.000218486j 0.000927295+5.86125e-05j 0.000133699+0.00121499j 0.00146266-0.00404385j 0.000685339-0.00105989j -0.00495561-0.00115787j -0.00341634+0.00141009j 0.000289111+0.000853091j 0.000396569-0.000118886j -0.000987324-0.000842266j -0.00108484+0.000155697j -0.00109944+0.00149659j -0.0013388-0.000105131j 0.000448047+0.000720445j 0.000842296+0.000222799j -0.00130869+0.00025276j 0.000503983-0.00135586j -0.00173152+0.000333753j 0.000775655+0.000559882j 0.00183852+0.000395183j -0.00117187+0.000657363j -0.00149439+0.00124287j -0.000546767+0.0004633j 0.000471939+0.00105341j 0.00138632+0.000184185j 0.00139736+0.00172446j -0.00152127+0.00151309j -0.000963649+0.000161195j 0.00281254+3.38082e-05j -0.00253543+0.0032886j 0.001789+0.00221569j -0.00415363-0.00203147j 0.0003924+0.000553664j 0.000398416-0.000119713j 0.0115335+0.00351022j 0.00716987+0.00334715j 6.84002e-05+1.71794e-05j -9.8573e-05+0.00089567j -0.00341407+0.000314267j -0.000437102-0.00253067j -0.000638723+0.000934859j 0.00253074+0.00422625j -0.00032707+0.000976118j -0.000366386+0.00528033j 0.00168968+0.00109137j 0.00118897-0.00100882j 0.000361052-0.00157227j -0.000369247+0.000924112j -5.34654e-05+0.000246238j 0.00045934+0.00276721j 0.000737947-0.00320244j -0.00184625-0.00261832j -0.00146695+0.000626106j 0.00092382-0.00170402j 2.73842e-05+0.000629144j 0.000661089+0.000385743j 
0.000108772-0.000907808j -0.000442135-9.21921e-05j -0.00412828-0.000780632j 0.000783077+0.00150278j -0.000519709+0.000296497j 0.000600995-0.000278279j 0.000547862-0.000576669j -6.87144e-05-0.000547581j 0.000391275+0.00040682j 0.000245243+0.000783562j 0.000196167+0.000345548j -5.23627e-05-0.000517323j -0.000132234-0.000305505j -0.000626068+0.00033714j -0.000180718+0.000968097j -0.000308067-0.00126846j -0.00139557-0.00449994j -0.00538663-0.000254493j -0.00279258+2.92775e-05j -0.00204751+0.00231619j 0.00239142+0.00276739j 0.00143298-0.00142062j 0.000935088+0.000771552j -0.000468997+0.00180882j -0.00200301+0.000372074j -0.00272232-0.00149217j -0.00193053-0.000486311j 0.000191862-2.66878e-05j -0.000171517+0.000924956j -0.000493531+0.000400218j -0.000920084+0.000305596j 0.00222205+0.00145552j 0.000713573-0.00219008j 0.00116504-0.000497787j 0.00132829-5.25383e-07j 0.000416745-0.000495009j -0.000740601+0.00017447j 0.00281133+0.0019909j 0.000651085-0.000235183j 0.00368788+0.000833988j 0.00389231+0.000455776j -0.000277617+0.00395474j 0.00121916+0.00416995j 0.00289143-0.00539395j 0.00633878+0.00123086j -0.00742394+0.000270982j 0.00359808-0.00110768j 0.000767224+0.000514402j 0.00138443-0.00141747j -0.000851046+0.00352395j -6.84656e-06+3.51454e-05j 0.00351923+0.00411604j 0.00427981+0.0025351j -0.00479368-0.0038661j 0.0011523-0.00100084j -0.00111521+0.00566919j 0.000622589+0.00222849j 0.00234008+0.00554186j -0.00333538-0.000635894j 0.000460054-0.0070031j 0.00038783-0.00320157j -0.00349732+0.00343246j 0.00187856-0.00294035j -0.000522607+0.00188962j 0.000621281-0.00115628j -0.0061274-0.0024493j 0.000309989+0.00182224j -4.18198e-05-0.003623j -0.000445508+0.000367724j 0.00228254-0.000123844j 
