5.04719e-13+0.0275736j 1.11051e-13+0.160709j 6.92323e-16-0.0876491j -7.36595e-16+0.00597353j 1.94087e-16-0.0155932j 3.84133e-15-0.0353028j 4.45448e-16-0.0325082j -7.32901e-16-0.037382j -1.86419e-16-0.0024562j 9.16746e-16+0.0799208j -2.41984e-15+0.00543519j 2.59702e-16-0.0797053j 2.35733e-15-0.0240249j 1.41371e-15-0.00637218j 1.26656e-15+0.0501786j 6.52308e-15+0.0424504j 1.06765e-14-0.0414547j 3.58719e-15-0.0203392j -1.14754e-14+0.109181j -1.272e-15+0.0409449j -2.16465e-14+0.0562113j 1.28808e-14-0.0929821j 1.00742e-14-0.0588473j -7.11791e-14-0.0764676j -5.67075e-16+0.0605514j -4.4193e-14-0.0647056j -4.9946e-15-0.0226562j 1.55132e-14+0.0865129j 1.07342e-14+0.0217377j -1.20638e-14-0.0988592j -1.03724e-14-0.00860356j 1.30613e-14+0.0211727j 1.89034e-14+0.013484j -2.29555e-14-0.0135674j 4.09889e-15-0.0237025j -6.91908e-15+0.0628636j 7.7774e-15+0.0456469j 1.52565e-14+0.0246729j -1.04641e-14-0.0163144j -1.04118e-14-0.0469373j -6.25262e-15+0.00229431j 2.39481e-14+0.0995717j 3.08502e-15-0.0207711j 2.0152e-14+0.0160004j 9.5284e-15+0.105464j -1.47988e-14+0.0565026j -6.40148e-15-0.0159331j 3.10725e-14+0.0983279j 1.9146e-15+0.0204577j -1.76552e-15-0.00963147j 1.7744e-15+0.000384315j 9.25918e-17-0.00373587j 2.78242e-15-0.0125569j 1.1701e-15-0.000695997j 2.05972e-17+0.01695j -6.03968e-16-0.0264951j 8.82872e-15-0.0609416j 3.00288e-15-0.00218027j -1.10777e-14-0.04738j 3.23129e-14-0.0210463j 9.32762e-15+0.0283304j -1.27022e-15+0.047229j 5.27647e-16+0.0310724j 2.42648e-16-0.00270719j -3.99436e-16-0.0376149j -1.47235e-16+0.0110176j 2.73338e-16+0.0167306j 2.86216e-15-0.030151j -4.7895e-16-0.00322453j 1.39145e-16-0.0382523j 8.51001e-16+0.0460918j 2.82485e-15+0.0307356j -9.49035e-16+0.0461768j -8.63067e-16-0.11866j -8.79445e-16+0.010756j 1.86523e-13+0.0456792j -8.33231e-13+0.123515j 
-2.96119e-14-0.00420986j -6.4289e-15+0.00228795j 1.74534e-17+0.00553664j 1.09088e-17-0.0113943j -1.09815e-16-0.00481045j -2.0967e-16+0.000861191j -6.63353e-17-0.00236675j -4.55958e-17-0.00155908j -2.38083e-16-0.00251307j 4.46311e-17+0.0017756j 8.87543e-17+0.000657542j 9.39447e-17-0.000540652j -9.62832e-17-0.000821835j -5.14893e-16+0.00473335j -2.29469e-16-0.00260602j 1.96177e-16+0.00145741j -9.24708e-17+0.00068918j 3.34352e-16-0.000254438j -9.71664e-17+0.000850379j -1.17925e-16-0.0049738j -6.09854e-16+0.000580781j 7.10258e-17-0.00640557j -9.37818e-17-0.00101641j 2.57942e-15+0.00238559j 2.22699e-16-0.000187191j -1.25894e-15-0.00296239j -2.37715e-16+0.00225984j -3.81336e-16-0.00612273j -1.27087e-15+1.7397e-05j -1.16745e-15-0.00530083j -1.65025e-15-0.00109368j 2.91589e-15+0.00843056j 5.78182e-15+0.0033928j -2.03699e-15-0.000772637j 2.09452e-16-0.00145434j -1.42467e-15+0.0111105j -8.35744e-17-2.93805e-05j 4.05277e-16+0.00197509j -3.11736e-16+0.00133223j -1.13342e-16-0.00173447j -3.3907e-16-0.0040136j -2.61951e-17-0.00146956j -1.76932e-16+0.00166326j 2.73978e-16+8.86429e-05j -3.06868e-16-0.00153589j -2.76358e-16+0.000809006j -1.06219e-16-0.000272275j 1.07436e-15+0.00415077j 3.54548e-16-0.00402889j -1.88042e-15-0.00254196j 1.5489e-15+0.00792419j -7.47699e-17+0.000313162j 1.62445e-16-0.00528035j 1.24632e-16-0.00447046j 2.79134e-16+0.000926206j -1.72225e-17-0.0024211j -5.87152e-17-0.000421893j -6.62899e-17+0.00493398j -1.45707e-15-0.00615597j -6.72586e-16+0.000622374j -2.17047e-16-0.00108681j -1.04818e-16+0.000882018j 1.41106e-16-0.00176647j 1.142e-16+0.00440588j -1.21486e-16-0.00134611j 9.85802e-17+0.00431504j 1.06772e-16+0.000473305j 1.20717e-16-0.00312203j -2.2827e-16-0.00268101j -1.09146e-16-0.00161999j 7.72646e-17+0.00166588j 2.59526e-16+0.00409589j 1.54603e-17-0.00199321j 1.81284e-16+0.00573969j 3.06845e-16+0.010001j -2.32281e-15+0.00767941j 1.07268e-14+0.000285247j 
-4.77838e-14-0.00539466j -1.04994e-14-0.00255564j -8.68782e-17+0.000282595j 8.18435e-17-0.00643829j -4.52994e-20+0.00293134j -1.39787e-16+0.00122716j -4.59686e-17+0.00088425j 8.61975e-17+0.000271949j 4.90799e-17+0.00449435j 1.58586e-16+0.00275307j -1.16801e-17-0.00443383j 1.87221e-18+0.000832493j -3.71299e-17-0.00059513j -2.29472e-16+0.000662159j 7.42407e-17-1.75014e-05j 3.63941e-16+0.0021603j 2.19981e-17-0.000993786j 2.17973e-15-0.00273689j 2.90862e-16-0.00140616j -3.02968e-17+0.00170096j 6.28212e-16-0.00231091j -5.41422e-16+0.00486634j 2.12854e-17-0.00743581j -1.29393e-15-0.00175724j -1.4196e-16-0.00344259j -1.55792e-15-0.00318158j 2.38606e-16+0.000793507j -4.75843e-16+0.00143421j -1.51931e-17-0.00622566j -7.27617e-16-0.00225656j -5.50272e-16+0.000648186j 9.99823e-16+0.0033152j 1.30691e-15+0.000130254j -2.14567e-15-0.000746157j -2.34644e-16+0.00325993j -9.34776e-16+0.00512827j 1.14079e-16-0.000756754j 8.90741e-16+0.00110409j -8.45073e-16-0.00425191j -2.86975e-16+0.000195424j -6.00304e-16-0.00199913j 6.06395e-16+0.00224809j 2.20932e-16-0.00143538j -1.44434e-15-0.00216146j 1.77347e-16+0.000889373j 4.83405e-16-0.000814404j -5.11463e-17+0.00286827j -2.92045e-16+0.000797295j -8.20498e-17-0.00548364j 3.69563e-16-0.000414024j 6.6935e-17-0.00060614j 3.77924e-15-0.00582636j -1.79512e-16-0.00162096j 3.80432e-16-0.00115779j -8.13636e-17-0.000759907j -2.76498e-16+0.0050255j -6.27015e-16+0.00393709j -2.96115e-16+0.000806996j -6.76066e-16-0.00335053j 9.29923e-16-0.000501247j -4.16025e-16-0.00137607j 7.25421e-18-0.00115332j -5.40022e-17+0.000234833j -6.97787e-17-1.04197e-05j 7.04398e-17+0.000377238j 2.19384e-17-0.000813437j -1.48647e-16-0.00340363j 5.06148e-17-0.00103011j 1.16016e-16-0.000362896j -9.61431e-18+0.00559098j 3.95017e-17+0.000234398j 1.63037e-16+0.00188762j 7.9961e-17-0.00294273j 1.36275e-17+0.00188995j -8.69588e-18+0.00202703j -1.09576e-14+0.00442884j 4.90235e-14-0.00567335j 
-9.38749e-15-0.00143579j -2.08797e-15+0.00110701j 2.64774e-16-0.000755295j -2.44514e-16+2.09787e-05j -2.3144e-16+0.000807158j 6.15886e-16-0.00286475j 3.00376e-16-0.00285844j -2.85757e-16+0.00233851j -1.29692e-16-0.000827921j -2.8177e-16+0.00298888j 6.7488e-17-0.000134801j -8.05658e-17-0.000101179j -5.29624e-16+0.00325281j -2.73504e-16+0.00175012j 1.87494e-16-0.00273182j 7.32837e-17-0.000202225j -5.01e-17+9.29611e-05j 1.17526e-15-0.00117375j 2.64625e-16-0.000645527j -4.33247e-17-0.00102247j 1.12457e-16-0.000202408j -4.85215e-16+0.0013084j -6.93673e-17+0.00100403j 8.56348e-16+0.00109778j -6.84473e-17+0.00325091j -7.16884e-16-0.000856437j 7.7639e-18-0.00196943j 9.79263e-17+0.000544736j -3.49508e-17+0.00140612j -1.36367e-16-0.00190968j -1.78913e-16+0.000101652j 1.2976e-15-0.00057183j 2.31494e-15+0.00360608j -1.56504e-15-0.000721072j 2.04798e-16+0.000912304j 6.90842e-16-0.00141391j 4.27392e-16+0.00240313j 3.57432e-16+0.00321484j -8.3793e-16+0.00140386j 1.88949e-17-0.00575744j 5.24272e-17-0.00160091j 1.68198e-16+0.00218062j -1.0764e-16+0.000308337j 9.16995e-16+0.000586312j 1.41191e-16-0.00179889j 2.53165e-16-0.000205646j 1.57154e-16-0.000815997j 3.12631e-16+0.00059033j -8.82882e-17+0.000678502j -1.50849e-16-0.00108029j 5.44484e-16-5.60901e-05j 2.35592e-16-6.81397e-05j -1.0146e-16-0.000623126j -9.82742e-17-0.000154053j 5.88599e-17-0.000324904j -7.3241e-16+0.00301647j -7.53808e-16+0.0021815j 1.63463e-17+0.000535211j -2.95638e-16-0.00273669j 6.53477e-16-0.000310977j 9.18701e-18-4.57809e-05j 9.18404e-17+0.000181328j -1.57823e-17-0.00045469j 6.33109e-16-0.00340156j 1.04837e-16-0.0014516j 9.59652e-17+0.000833227j 4.45941e-17-0.00154572j 8.90001e-16-0.00432558j -1.45829e-16+0.00119249j -2.74268e-16+0.00101117j -1.77227e-16+0.00165662j 1.4292e-16-0.00161972j -9.40905e-17+0.00135243j 2.5027e-16-0.000923888j 3.01379e-16-0.000165776j -1.32394e-15+0.00225914j 5.58678e-15-0.000227793j 
-2.05656e-14-0.00298984j -4.68798e-15+0.00183976j 5.65492e-18+0.000370757j -3.84059e-17-0.000752841j 3.36142e-16-0.00580979j -3.00647e-16+0.0016775j 1.54058e-16-0.00202496j -1.27487e-16+0.00292352j 1.20648e-16-0.00271349j -7.94484e-17+0.00119413j -1.92364e-16+0.0014424j 2.14044e-16-0.00253288j -1.28852e-16+0.00120756j -1.1204e-16+0.0006693j -1.09974e-16+0.00124714j 1.45979e-16+0.00205132j -7.44913e-17+0.000396335j -1.61742e-15+0.00182949j -2.81834e-16+0.00129507j -4.5376e-17+0.00167754j 1.7569e-16-0.000533358j -1.21379e-16+0.000994295j -1.61576e-16+0.00120479j -1.72989e-16+2.01153e-05j 2.60448e-17+0.00153324j 2.19159e-15+0.00507169j 3.21007e-16-0.00135058j -6.91863e-16+0.00154922j 4.23479e-17-0.000259257j -4.17535e-16-0.00285134j 6.85132e-19-0.00184797j -2.58112e-16+0.00235349j -1.96952e-16-0.00109225j 7.40377e-15+0.00406042j -3.32019e-17-0.00269844j 8.21635e-16-0.00230177j -1.86918e-16-5.68507e-05j -4.33695e-16-0.00222227j 5.03758e-16+0.00217962j 2.81905e-16-0.00229773j 4.93426e-16-0.00162505j -7.51594e-16-0.00521877j -2.61089e-16-0.000168117j 1.31979e-15+0.0016706j -1.62694e-16+7.16073e-05j -3.01655e-16+0.00101915j 2.82976e-17-0.00125326j 6.6762e-16+0.00235437j 1.2662e-16-0.000847865j -9.3358e-16-0.000383655j 1.79385e-16+0.00440647j -3.13956e-15+0.00420482j 5.12126e-16-0.00292943j -6.95029e-17-0.00151707j 2.18315e-16-0.00162785j 4.27798e-16-0.00179152j 2.39216e-16-0.00147949j -1.41497e-16+0.00251933j -3.28666e-16-0.00198923j -1.16583e-15+0.000747175j 2.3909e-16+0.000752359j -8.24188e-17+0.000389997j 1.35052e-16-0.00175666j 1.0063e-16+6.02195e-06j -1.58453e-17-0.000504594j -2.00482e-16+0.00281631j -1.38257e-16+0.000628182j 5.21254e-17-0.000815357j -8.95437e-17+0.00293903j 3.42497e-16-0.00443821j -6.9291e-17+0.00215118j 1.14292e-17+0.00290506j -2.11555e-16+0.00274148j -6.22193e-17+0.00231873j -1.81009e-17+0.00185639j -1.69716e-16+0.00342466j -1.98617e-17+0.000760181j 
-8.63437e-15-0.00130196j -2.03006e-15+0.00102376j -3.96784e-17+0.00174917j 6.32427e-17-0.00254334j 3.35045e-17-0.000827897j 5.26584e-16-0.00266856j 1.04196e-16-0.0019192j -1.31472e-16+0.00221955j 4.66564e-17-0.00211314j -1.38523e-17+0.00182264j 6.39133e-17-0.000964458j -5.20554e-17+0.000671799j 8.03793e-17-7.57021e-05j -4.17325e-16+0.00266943j -1.40441e-16-0.00139718j -7.66839e-17-0.000341965j -6.81697e-16+0.00202673j 4.24433e-16-0.00033821j -1.58206e-16+0.000485946j 3.99251e-17-0.000296222j 3.46286e-16-0.00170968j -1.87471e-16-0.000231426j 2.15467e-17+0.000372307j -1.69625e-16-0.000220018j 6.35092e-17+0.000910751j -3.31745e-16-0.000523985j -7.60597e-17-0.000281663j -9.49384e-17+0.00011992j -9.39498e-17+3.72821e-05j -2.85457e-16-0.00179927j -2.73888e-16+0.000761069j 1.0052e-15+0.00109328j 1.97018e-15+0.0021471j -2.34764e-15-0.000931398j -4.77262e-17+0.00292063j -5.29464e-17+0.000178674j 2.07328e-16+0.000276196j 1.74346e-16+0.000599945j -1.91548e-16+0.000878401j -2.01345e-16-0.00269784j 6.13005e-17-0.00129023j -2.52331e-16-0.00229721j -4.20317e-16+0.00154705j 2.25403e-15+0.00254422j -9.84533e-17+0.000343066j 3.90211e-16-0.00135377j -1.83098e-17-0.00057288j 3.16628e-16+0.00211068j 1.43511e-17-0.000740617j -6.33063e-16-0.00117627j 3.7129e-16+0.00241485j -1.08678e-15+0.00137633j 2.46026e-16-0.00283084j -1.71016e-16+0.000422913j 1.45938e-16+0.000209531j 9.33002e-17-0.000390467j -1.59841e-16+0.000422527j -3.70067e-16+0.00337095j -2.74673e-16-0.00171512j 9.0691e-16-0.0004311j -2.45203e-16-0.00181087j -9.96936e-17+0.00088258j 1.55157e-16-0.00133473j -9.5678e-17+0.000735829j 8.88283e-17-0.00171615j -1.12901e-17+0.00170195j -9.42464e-18-0.00156889j 5.64954e-16-0.00388126j -2.50068e-17+0.00020794j -1.299e-17-0.000163266j -6.43783e-17+0.0011751j 5.06721e-17-0.00134358j -1.76898e-16+0.00155608j 4.85819e-17+0.00188687j -6.32992e-17+0.00291287j -2.30825e-16+0.00282508j 4.62851e-16+0.000552671j 
3.73338e-14+0.00439834j 8.18449e-15+0.00115274j 1.26899e-16-0.00303652j -3.70588e-17+0.00434221j 2.8131e-17+0.00409671j -4.75609e-17-0.000622602j -2.13908e-17+0.00152644j 3.18106e-17-0.00217105j -3.58145e-17+0.00253312j -1.01114e-16-0.00138989j -2.29677e-17+2.43216e-05j 4.91962e-17-0.00257455j 3.08719e-17-0.00171647j 1.13874e-16-0.000593217j 5.78816e-17+0.00162091j 2.7208e-17+0.000600223j 7.95829e-16-0.00268887j -1.40053e-16-0.00038297j -2.28208e-16+0.000906316j -2.18043e-16-0.00133468j -4.42907e-16+0.00326286j 1.515e-16+0.00221423j 5.02277e-16-0.000602694j -3.91445e-15-0.00403276j -9.80733e-17+0.000258358j -1.44041e-15-0.00241154j 1.89724e-17+0.00093348j 5.58864e-16+0.00405195j 8.42895e-16-0.000553681j 9.62011e-16+0.00365468j 8.26551e-16+0.00209799j -1.30947e-15-0.00352654j -2.11889e-15-0.00113137j -2.90272e-16-0.000391356j -1.04332e-16-0.00175795j 1.58554e-16-0.000729852j 2.5839e-16+0.0017671j 2.63044e-16-0.000646954j -1.14204e-16-0.00287726j -2.48116e-16+0.000688386j -1.32632e-16+0.00156862j 6.80721e-16+0.0034473j 3.84897e-16-0.00139394j -1.10535e-15-0.001266j 2.11086e-16+0.0020584j -4.28139e-16+0.000931004j -6.5396e-17-0.00298397j 3.202e-16-0.00035339j 7.12462e-17+0.00139001j 1.12716e-15+0.00157429j -5.38045e-16-0.00361373j 4.73438e-16-0.000592896j -2.79444e-16+0.0068135j 6.60949e-17+0.00232197j -1.1174e-16-0.00092028j -3.05944e-17-0.000539989j -1.35133e-16+0.00131103j 1.29316e-16-0.00357535j 3.70614e-16+0.00163776j -2.35087e-15+0.00142255j 1.92786e-16+0.00143848j 4.53516e-17+0.00010285j -2.6062e-17+0.00278523j 1.04601e-16-0.000587021j -7.5658e-17-0.0014291j -3.77481e-17-0.00154473j 8.3548e-17+0.000905459j -3.0919e-16+0.00303844j -4.27773e-17-0.00107194j 1.97204e-18+0.00122542j -4.3975e-17-0.000637764j -2.5101e-16-0.00213443j 8.08868e-17-0.00017262j -6.25991e-18-0.00476958j -4.21811e-17-0.00380712j 5.67987e-15-0.00443624j -2.55043e-14+0.00247758j 
3.17416e-14+0.00421809j 6.8238e-15-0.00120196j 1.14769e-16-0.00245377j -2.73773e-17+0.00630723j 7.89296e-17+0.00316385j -9.96051e-17+0.00193675j 5.25726e-17+0.00179717j -1.05572e-16-0.00164865j 8.63676e-17+0.00151081j 5.1369e-17+0.00192624j -2.3557e-17+0.000209234j 1.84737e-16+0.000631666j -1.54143e-17-0.000444321j 1.54935e-16-0.00130655j 1.96655e-16+0.00259225j -3.0661e-16-0.00113873j 4.69219e-16-0.00190418j 7.01418e-16-0.00113698j 1.15496e-16-0.000162374j -3.47024e-17+0.00388485j -3.11554e-16+0.00123698j 1.07999e-16+0.000312249j 1.0318e-16-0.00134778j -6.64918e-16-0.000869269j -3.43832e-16-0.000262209j 2.68408e-16+0.000631938j 3.04731e-16-0.000690152j -2.12997e-16+0.00343228j 7.9192e-16-0.00208268j 6.97011e-16+0.00289433j 1.05763e-15+0.00046064j -2.22119e-15-0.00589611j -4.60663e-15-0.00314825j 1.40543e-15+0.000631803j -1.12491e-16+0.00151988j 7.81577e-16-0.00560809j -1.74478e-17-8.78202e-05j 6.76532e-18-0.000668369j -1.94285e-16-0.00195224j -1.20991e-16-8.43039e-06j -2.25638e-17+0.00134168j -5.72227e-16-0.00101703j -5.26106e-17-0.00342629j -5.20851e-16-0.000824267j -2.38277e-16-0.000452925j 1.51306e-16+0.000288609j 3.30235e-16+0.00252432j -1.26251e-15-0.00367751j -2.78634e-16+0.00154664j 1.04405e-15+0.000910963j -1.01628e-15-0.0051548j 6.39163e-16-0.00114881j -1.43387e-16+0.00173323j -5.0903e-17+0.00316313j 3.42206e-17-0.00192075j 5.62242e-17-0.00122938j 2.99837e-16-0.00222617j 2.15484e-16-0.00377188j 1.13726e-15+0.00467088j 2.33159e-15-0.00171349j 6.63923e-16+0.00246018j 6.85293e-17-0.00110061j -8.72731e-17+0.0032266j 4.00918e-17-0.00254003j 9.14009e-17-0.000444701j -1.28544e-16-0.00483942j -2.18135e-18+0.000304169j -6.39899e-17+0.00160248j 2.52107e-17+0.00111472j 2.65696e-17-0.000542146j -7.80632e-17-0.000447416j 3.03941e-17-0.000332507j -1.19464e-16-0.000986067j -8.42452e-18-0.00272353j -1.24476e-16-0.00585575j 2.78763e-15-0.00615629j -1.31625e-14+0.000396328j 
-3.25117e-14-0.00391221j -7.26073e-15-0.000690198j 2.2724e-17+0.000351045j 9.16062e-17-0.00305155j 8.8617e-17+0.000189121j -5.43357e-17+0.00083379j -1.05024e-18-0.00178403j 7.0192e-17+0.00222894j -5.00181e-17+0.000998251j 1.73607e-16+0.00406392j -5.05965e-17-0.00139023j 4.48372e-17-0.000911857j -5.96797e-17+0.00176706j -4.01283e-16+0.00302736j -1.58701e-17-0.000842245j 2.49985e-16+0.00193394j -7.83922e-17-0.000218347j 7.95226e-16-0.00115461j -7.54975e-18-0.000212874j 3.09421e-17+0.00062059j 4.44578e-16-0.000566206j -3.04673e-16+0.00452365j 3.36685e-17-0.00230464j -8.11683e-16-0.000921186j -1.06686e-17-0.000219068j 1.30597e-16+0.000308369j 1.86366e-16-0.000446505j -4.35343e-16+0.00256894j 1.6561e-16-0.00407287j -3.88342e-16-0.00163739j -4.11889e-17+7.13013e-05j 3.04083e-16+0.000744849j 7.88282e-16+0.000867873j 1.58149e-15+0.00111751j -6.36701e-17+0.00137576j -1.24459e-16+0.000511734j 5.10679e-16+0.00135638j 6.76046e-16+0.00120913j -8.76587e-16-0.00120692j -7.48795e-16-0.00529012j -2.60083e-16-0.00362233j -3.13818e-16-0.00161404j -2.64722e-16-0.0009749j 4.30532e-16-9.51928e-05j -2.44044e-16-0.00129552j 7.54682e-17+0.000411165j 2.45205e-16-1.29534e-05j 1.08004e-16+0.00119884j -3.45117e-18-0.00319136j -3.02635e-16-0.000559128j 2.26395e-16+0.00152007j 9.36271e-16-0.00153102j 1.95631e-17-0.00199974j 9.02926e-17-0.000163314j -2.91757e-17-0.00219362j -1.81807e-16+0.00243649j -5.46007e-16+0.00335822j -2.59765e-16+0.000700467j -5.11742e-16-0.00282369j -1.34551e-15+0.000952803j -7.30527e-17-0.000280618j 3.02595e-17-0.000857129j 4.14874e-17+0.00045627j -1.67142e-17-0.00234766j -4.22478e-17-0.0021869j -2.50184e-17+0.00083584j -2.35899e-16-0.00220513j 2.78875e-16-0.00322406j 1.49641e-16+0.00180271j -1.54336e-17+0.00124291j 3.17327e-17+0.00237963j 9.56527e-17+0.0015114j 5.56006e-18-0.000522133j 9.36902e-17+0.00189068j -4.15901e-17+0.00110491j -6.3321e-15+0.00368155j 2.77573e-14-0.00295337j 
-6.49277e-15-0.00055604j -1.68195e-15-0.00120388j 1.23612e-16-0.00097507j 1.13844e-16+0.000460288j -5.3357e-17-0.00141808j -4.09089e-16+0.00605347j -9.55881e-18+0.00164785j -1.44045e-17-0.00317404j 5.29232e-17+0.00217906j 9.0861e-18+0.000101179j 1.51764e-17+0.00254974j 9.77254e-17-0.000293231j 3.18552e-17+0.000734639j 2.6053e-16-0.00167846j 2.11776e-16+0.00142362j 1.75012e-16+0.00125111j 4.25079e-16-0.00118363j -1.94375e-15+0.00208473j -2.65288e-16+0.000793782j 3.6017e-17+0.00106529j -1.71576e-16+0.00180541j 2.99119e-16-0.00127248j -1.26982e-16-0.000276123j 1.53942e-15+0.00132556j -4.32032e-16-0.00164015j 1.58305e-15+0.00178509j 1.45766e-16+0.00141712j -5.14178e-16-0.00148373j -4.03496e-16-0.0015935j 3.32632e-16+0.00120882j -1.69876e-16-0.00152028j -1.33214e-15-0.000546105j -2.79199e-15-0.00306485j 4.58678e-15+0.0020036j -2.97769e-16-0.00373078j -6.07645e-16+0.00281132j -3.13187e-16-0.00054303j -1.43659e-16+0.000351804j -1.93021e-16+9.36441e-05j 7.04733e-17+0.00130511j -3.37754e-16-0.000891273j -3.2862e-16+0.000524477j 1.25762e-16-0.00212193j -3.28461e-15-0.00360402j -5.66165e-16-0.00197543j -9.46928e-16+0.00404866j 4.2493e-16+0.00163578j -5.44019e-16-0.00114865j -7.15508e-17-0.000292493j 3.32798e-16+0.00181883j -4.19997e-16-0.000155122j 2.15577e-15-0.00323775j -6.84903e-17-0.000532668j 1.4122e-16-0.000581735j -4.61606e-16+0.000245479j -4.0365e-16+0.00076836j 2.8614e-16-0.000770569j 3.74664e-17-0.00353894j 4.66027e-16+0.00228785j -3.22156e-15+0.00191723j 4.92573e-16+0.00224019j -2.10108e-17-0.00204463j 1.76683e-17+0.00231553j -7.71975e-17-0.00105886j -5.04379e-17+0.00142901j -1.11279e-16-0.00173386j 3.59268e-17+0.00261781j -1.34028e-16+0.00293316j 1.04906e-16+0.000593669j -1.14009e-16-0.00118497j 7.78256e-17+0.00012192j 4.76823e-16+0.00536973j -1.11676e-16-0.00342411j 1.79491e-16-0.000322173j -1.40206e-16-0.00176952j -2.85009e-15-0.00110478j 1.15091e-14-0.00182938j 
8.85373e-15+0.000759267j 2.02841e-15+0.00152081j 9.74471e-17-0.00121373j 1.03592e-19+0.00028752j 5.99901e-17+0.00130908j -1.41977e-16-0.00306924j -7.49941e-17+0.000291924j 1.71821e-16-0.000350891j -2.10792e-16+0.000123992j -3.51315e-17-0.000371688j -1.56039e-16-0.000247462j 8.42217e-17+0.00171565j -1.86635e-17-0.00110165j 2.63746e-16-0.00169347j -1.29788e-16-0.000421771j -2.57978e-16-0.000800074j -1.3536e-17+0.00062677j -9.98243e-16+0.00116771j -2.56956e-16+0.000137685j 6.65392e-17+0.000870623j -1.40011e-16-0.00214034j -1.83657e-16-0.00137765j 8.13516e-17-0.000517112j -4.31948e-16-0.000503206j 2.96528e-16+0.00213388j -1.66961e-15-0.00270943j -4.65669e-16+0.000613366j 6.86959e-16-0.000274751j 2.05279e-16+0.00238739j -4.91734e-17-0.000776676j -1.01275e-17+0.00244569j 6.29245e-16+0.000341503j 1.16247e-15+0.00109262j -2.7569e-15-0.00132375j 4.0013e-16+0.00145011j -7.54694e-16+0.00126709j -1.7031e-16-0.000590052j 1.22657e-17+0.000964854j 1.09456e-16+8.75266e-05j 2.31313e-16+0.00220814j 1.56551e-16+0.00254944j 5.64091e-16+0.0032652j 2.11438e-16-0.00018756j 2.54493e-16-4.38534e-05j 4.1778e-16+0.00202479j -3.18403e-16-0.00059659j -3.65717e-16-4.32231e-05j 6.20778e-16+0.00208067j 9.92287e-17+0.00182083j -6.4937e-17-0.000365145j 2.37724e-17-0.000932509j 1.05597e-15-0.00114386j -5.97764e-17+0.000883591j 1.04242e-16+0.000935267j -3.53815e-17+0.00341589j -3.34313e-16+0.0022032j -1.7909e-16-0.00105785j 4.54876e-16+0.00253094j -1.25476e-16+8.68439e-06j 6.59779e-16-0.000596815j -2.03795e-16-0.000648156j 1.70254e-16+0.000573404j -2.64374e-16-0.00118319j 9.79296e-17+0.00120361j 6.00487e-17+0.00141247j 9.01782e-17-0.000913962j -1.20105e-16+0.000379396j 7.83822e-18-0.00140681j -1.3606e-16-0.00102862j 1.51213e-17+0.00177298j -1.29638e-16-0.00105925j -5.52775e-16-0.00182918j 2.63658e-16+0.000836458j 7.97149e-18-0.00248318j 1.16378e-16+0.000129525j 2.19863e-15+0.000383478j -9.47981e-15+0.00139877j 
-7.54732e-15-0.000754083j -2.64748e-15-0.000851007j 5.80107e-16+0.000395343j 7.57105e-16+0.000283356j -1.57272e-15-0.00131702j 2.74826e-15+0.00227503j 4.72922e-16-0.000177385j -1.06564e-16+0.00024779j -5.34691e-16-0.000463149j 2.26291e-15+0.00245042j 6.81786e-16+0.000707791j 6.32145e-16+0.00069312j -4.66268e-16+0.000678465j 3.62098e-17+0.000209177j 1.92624e-15+0.000816665j 1.71969e-16+0.000162545j -6.67937e-16-0.000654612j 3.53645e-16+0.000208479j -4.06629e-16-0.000770585j 3.20103e-15+0.00257628j -7.8758e-16-0.000795136j -4.58431e-16-0.000123435j -1.57722e-15-0.000994072j 1.92692e-15+0.00127762j 1.56419e-16+0.000636561j 3.3639e-15+0.00185309j 1.2729e-16-0.000362068j 4.04285e-16+0.000424927j -2.25392e-15-0.00158217j -4.28492e-16-0.000847377j 5.48927e-17-0.00029087j -1.3125e-15-0.000322231j -3.94408e-15-0.00146104j 6.69319e-15+0.00218678j -9.67772e-18+0.000246884j -2.12479e-15-0.00203018j -1.44999e-15-0.000711552j -1.57919e-15-0.000377171j -2.1825e-16+2.95264e-05j -3.04043e-17-0.00108053j -1.9893e-16-0.000651578j -5.56972e-15-0.00328888j -3.12929e-15-0.00251268j -4.64064e-16-0.00045211j -1.65006e-15-0.00175395j 4.37414e-16+0.000217131j 2.32252e-15+0.00209869j -1.41923e-15-0.000822217j -8.47025e-16-0.000610488j -4.13027e-16-0.000688039j 2.37661e-16+0.000332022j 5.8717e-16+0.000136231j -1.69061e-15-0.00191689j 5.77881e-16+2.89914e-05j -1.51215e-15-0.0010775j -1.47115e-15-0.000452662j -2.62914e-15-0.00184503j 9.58091e-16+0.000830776j 1.44985e-15+0.000452334j 1.65755e-16-0.000892402j 2.36718e-15+0.00152516j -1.01687e-15-0.000968035j 4.60645e-16+0.000159683j 3.12089e-17-0.000919037j 1.07979e-16+0.000198063j -2.04898e-15-0.00152216j 4.82654e-16+0.000292353j 1.90934e-16-0.000860479j 1.6184e-15+0.00150485j -2.28401e-15-0.00157013j 4.26226e-16+0.000619529j 2.57095e-15+0.0021019j -5.92451e-16-0.000606743j 1.81726e-15+0.00148612j -6.70069e-16-0.000487408j -2.85365e-15-8.99778e-05j 7.38744e-15-0.00112181j 
