0.0132112-0.00916869j -0.0111477-0.00819054j -0.0177023-0.0101807j -0.0196022+0.0240281j -0.0103415+0.00847877j 0.00442655+0.00121303j 0.00911226+0.0257015j -0.0152828-0.0104281j 0.0379599-0.0510612j 0.00195213+0.0109806j 0.0403171+0.00362973j 0.0109321+0.00153172j -0.00331333-0.0245807j 0.02113-0.0115651j 0.0109521-0.029662j -0.016852-0.018755j -0.0108866+0.0592636j 0.0230816+0.000224922j 0.00934839-0.0237113j -0.0285517-0.00891337j -0.00227495-0.00763865j 0.0026966-0.0238588j 0.0338946+0.0497034j 0.0101426-0.00797307j -0.00120031-0.0318269j 0.0427648-0.0251821j -0.0275006-0.0142227j 0.0431876+0.0345458j -0.0115839-0.00304308j -0.00803023-0.1228j 0.0714729-0.0224707j -0.0478172-0.016235j 0.076071-0.0287617j 0.0762819+0.0315354j -0.0192326+0.00414082j 0.000298215+0.0668674j 0.0334952-0.0119962j 0.0395289-0.0837608j 0.0260122-0.0562132j 0.0286155+0.0196879j -0.00552144-0.0420366j -0.066577-0.0231079j -0.012135+0.0228581j -0.0204437-0.0133591j -0.0257642-0.00814037j -0.0193497+0.000324505j -0.0158417-0.0201179j -0.0153015+0.0287922j -0.0177155+0.0172039j -0.00883809+0.0265174j -0.00763108-0.015066j 0.0076284-0.00219635j 0.0529862-0.00364201j 0.0259905-0.00750035j 0.00861021+0.0239709j 0.0249337-0.0241958j 0.00626248-0.0285721j 0.00980055+0.0101849j 0.0382291+0.0137079j 0.025234-0.0276571j -0.00612651-0.0136589j 0.00243678-0.0176013j 0.0115455-0.028629j -0.0175698+0.00593765j 0.00546094-0.00323192j -0.0163038-0.033703j -0.00372106+0.0571891j 0.0164458+0.0193528j 0.0246817-0.0137621j -0.085987+0.0190653j -0.0106582-0.00407576j -0.00764077+0.0466421j 0.0369841+0.0219303j -0.00239705+0.0100337j 0.0508659-0.0382464j 0.0118841+0.00563663j 0.0141771-0.00474932j -0.0194739+0.0272884j -0.00758303+0.00329139j -0.000650541-0.00546771j 0.0295908+0.0264437j -0.0237324+0.0127151j -0.00827999-0.00745215j -0.00316137+0.0180961j 0.0138543+0.0157568j -0.00589707-0.0151553j 0.0143511-0.0059837j 0.0313399-0.002678j 0.0225638-0.0305309j -0.050944+0.0298491j -0.00131723+0.0554342j 0.0199634+0.0332191j -0.030782+0.0120452j -0.0235891-0.0830546j 0.0806692-0.0487061j 
0.0512075-0.000138818j -0.00460329+0.0195681j -0.0369744+0.0256245j 0.00400941-0.0405758j -0.0977959+0.0753193j -0.0584534+0.00241179j -0.00889617-0.0137828j -0.0314226-0.0289541j -0.0522325+0.0269374j 0.0549257-0.106803j 0.0983293+0.0405965j -0.0320026+0.0657494j -0.0729876+0.0185907j -0.0386139+0.00944429j -0.0978359+0.0788672j 0.0529212+0.0487319j 0.0223343-0.0407311j 0.108666-0.0856086j -0.0473951-0.0739404j 0.0471776-0.0629407j 0.0651682+0.0661101j 0.0864747-0.13288j -0.0209532+0.11658j 0.0311571+0.104071j -0.0240142+0.0103747j -0.0335634-0.043482j 0.0820064-0.0157113j -0.0373259+0.0728029j 0.0538889-0.0299594j -0.037279+0.0338846j -0.00682238-0.00926234j -0.049046+0.0282986j 0.0086845-0.0160785j -0.0320313+0.000976723j -0.0341345-0.0479343j 0.0116409+0.00039976j 0.0202612-0.0129192j -0.00430081-0.00268179j -0.0730269-0.0273134j -0.0484078+0.0254595j 0.0561036-0.0159582j 0.0967178+0.00268529j -0.0221798-0.0315489j -0.00892868-0.0238082j -0.00488652-0.0145731j -0.000543733-0.00296072j -0.0386819+0.0244105j 0.000340849-0.0061657j 0.0126038-0.014866j 0.0175689-0.0121207j -0.00788038+0.000601562j -0.0043778-0.00232391j -0.00289702-0.0218046j -0.0101875-0.00217512j 0.00218254+0.00125371j 0.00628361-0.0054138j 0.00666712-0.00181206j 0.027164-0.0117372j -0.0149334+0.0072876j -0.00653482-0.00766432j -0.0225902+0.0133469j 0.0157977-0.00655628j 0.00415949-0.00937876j 0.00171183+0.0022902j -0.0174143+0.00453779j 0.0157524+0.00324396j -0.00143636+0.00125415j -0.00266667-0.000716406j -0.00248768+0.00378446j 0.00328868-0.000724019j 0.00436198+0.0110156j 0.00731352+0.000519004j -0.00231484+0.00941396j 0.0118755-0.00580249j -0.0110918-0.000360454j 0.000714395+0.00205365j -0.0106414+0.00983461j 0.0071956-0.00260088j -0.00180438+0.00424324j 0.00438054+0.00146213j 0.0115624+0.00196876j 0.0216246+0.000498367j -0.00257713-0.0104534j -0.00117117+0.00591075j 0.00372974+0.00161683j -0.0140934+0.0122925j 0.0160927+0.00202875j 0.00463046+0.00887584j -0.00148107+0.00792518j 0.00248524+0.00434753j -0.000105666-0.000317839j 0.00522322-0.00756022j 0.00360521-0.0040495j -0.00620614+0.00437223j 0.00286929+0.00428787j 
-0.0138835-0.00668343j 0.0151139-0.00804754j -0.0148663+0.0252221j -0.0635607-0.00902098j 0.061863-0.000163428j -0.0225534+0.0402171j -0.00359199-0.0304951j -0.00131687-0.0183893j 0.0771315+0.0430385j -0.0986644-0.0493337j 0.0353305-0.0753255j 0.0508405-0.0520166j 0.033559-0.0157939j -0.00400078-0.0407464j 0.0182696+0.0188454j -0.0562768+0.0295048j 0.0192129+0.0349495j 0.00599523+0.00651768j -0.0256064-0.0354788j -0.136445+0.015873j 0.0250818-0.0395023j -0.0282471+0.00662559j 0.0557955-0.0680291j 0.0725142-0.0606388j -0.0317463-0.0225226j -0.024175-0.0577031j -0.00168041-0.0219418j 0.0791206+0.0318133j 0.031793+0.0181152j -0.0192577+0.00817305j -0.0572636+0.0400304j -0.00552922-0.00523464j -0.066768+0.00833466j -0.0233798-0.0315263j -0.0406113+0.0602424j -0.00897352+0.00199604j 0.0363771-0.0189427j 0.0278008+0.00866524j 0.00733839+0.0199455j -0.0285484+0.0120543j 0.0378277-0.0469444j 0.0709817-0.0421055j -0.0108825+0.00359773j 0.00535108-0.014015j -0.0160002-0.00806679j -0.0352208-0.0139934j -0.0249714-0.00187553j -0.0115234-0.00264833j -0.00691841-0.0121214j -0.0138303-0.022246j 0.00800806+0.0189734j -0.00668146-0.0079276j -0.0162027+0.0149297j -0.0103+0.00416206j -0.00850067-0.00241009j 0.013665+0.00382604j -0.0147876-0.0130801j -0.00334051-0.00204702j -0.000880519+0.0105293j -0.0120673-0.0199817j -0.00706101+0.00843479j -0.0120771+0.0138622j -0.0164689+0.00525148j 0.0189678-0.0193329j -0.0125937-0.000386092j -0.000684642-0.00433327j 0.00296923-0.00187536j 0.0100016+0.00839195j 0.0003436+0.00220715j -0.0230591-0.0109794j 0.00665594-0.00072813j -0.00811428-0.00860785j 0.00621567+0.0177443j 0.00421957-0.00766203j 0.00861366+0.0119694j 0.00407697+0.00373317j -0.00483362-0.00338167j -0.00507378+0.00958887j -0.0146443-0.0161837j 4.25015e-05+0.00688869j 0.0110939+0.0063783j -0.00512667-0.00384303j 0.0132341-0.00896474j 0.00607167+0.00434757j 0.00532199-0.015179j -0.00949465+0.00589568j -0.00678147+0.00423981j -0.00915585+0.00933658j 0.0183162+0.00349027j -0.00648855-0.00784385j -0.000684834-0.00711882j -0.0148196-0.0039614j -0.0093892-0.00733945j -0.00537443-0.00219829j 0.00973896+0.00591836j 
0.00283689-0.00065804j 0.0201301-0.0132587j -0.00584582+0.0250926j 0.0105697+0.0346062j 0.0173824-0.00616566j -0.0348607+0.0593445j 0.0278492-0.00233738j 0.0133986+0.0178376j -0.000488205+0.00793228j -0.0241097-0.0572397j 0.0513981-0.0338393j 0.00223149+0.0369418j 0.0326997+0.0548969j 0.038537-0.0561562j -0.029971-0.0185118j -0.0628743-0.0275498j 0.0128356+0.0498434j -0.019691-0.0278935j -0.00828615+0.00559858j -0.0503121+0.0228971j 0.0423094+0.12728j 0.00649534-0.0294894j 0.0632913-0.0453082j 0.052058+0.0928987j -0.00994316+0.0648904j 0.0211903+0.0407875j 0.0101344-0.0484396j 0.0273469+0.0486282j -0.00216784-0.0171711j -0.0242409-0.0576748j -0.0467971+0.0309055j -0.00182219-0.0149751j 0.00264687+0.0478018j -0.0358866-0.0127114j 0.00896282+0.0215443j -0.00497117-0.0139456j 0.0337076+0.018023j 0.00555528-0.00496329j -0.0288639+0.00194735j -0.0277114-0.0412193j 0.0481061+0.0461849j 0.0599759+0.0498996j -0.0317127-0.00156334j -0.0102461+0.000379346j -0.010371-0.00292684j 0.000776349-0.00813797j 0.00244753-0.0206188j 0.0100592-0.00305612j -0.00733555+0.0174432j 0.0161215+0.0181692j -0.0200918-0.021943j 0.00220924+0.0164459j -0.00478594-0.00858633j -0.00244487-0.00119313j 0.0169357+0.00185553j 0.00506645-0.0115909j -0.0016327-0.00738966j -0.0262039+0.0177112j 0.0120023-0.0205791j 0.0377962+0.00262737j -0.00302761-0.00848938j -0.013831+0.0243057j 0.00971422-0.0216959j -0.00202954+0.0174769j 0.00612565+0.00904271j 0.00230171+0.0118956j -0.0146469-0.00269299j -0.00668698-0.00799373j -0.000600793-0.00791575j 0.018521+0.00030745j -0.00128391+0.00217656j 0.000745786+0.0185061j 0.000627965-0.0134638j -0.0016552+0.0128104j 0.00177883-0.0151845j -0.000769592+0.00497919j 0.0133009-0.00471193j -0.000669812+0.00189052j 0.00801358-0.0101779j -0.00173183-0.00170938j -0.0189339-0.0010115j -0.00533641+0.000777144j -1.1466e-05-0.00330542j -0.002855-0.00628401j 0.00693801+0.00601571j 0.00157205-0.00110313j 0.00152941+0.00227232j -0.00558844-0.000556396j -0.00681424-0.00682187j 0.00423534+0.00230936j 0.00260925+0.0125501j 0.006954+0.00439403j 0.0154205+0.00469275j 0.00564083-0.001916j -0.00288375-0.00575632j 
-0.0169278+0.0146381j -0.0326009-0.00318341j -0.0133396-0.0110298j 0.0283524-0.0247345j -0.017737-0.0286248j 0.0782052-0.0358487j -0.00400949+0.00177998j 0.00203686+0.00644449j -0.0168938+0.0212008j 0.02253-0.0792417j -0.0171544+0.0574745j -0.0405996-0.00845653j 0.0460544-0.0143362j -0.0116415-0.0493202j 0.0188674-0.0676183j 0.0108921-0.080145j 0.0168833+0.0179881j 0.0156799+0.00889363j -0.00317337-0.0508749j 0.0721616-0.113138j 0.0972653+0.0540129j 0.0155342+0.0514849j -0.0687781+0.0469322j 0.0297455+0.0691569j 0.053075-0.064434j 0.056745-0.0668009j -0.0169686+0.0731026j 0.0143779+0.0430111j -0.0263619+0.0554254j -0.00487928-0.0805971j 0.0246986-0.0361817j 0.00940136-0.0287274j 0.0338159-0.0229837j 0.00117983-0.0274853j 0.0148857-0.0321085j 0.0036915-0.00508772j 0.00219183+0.0499168j -0.0194734+0.0443477j -0.000314957-0.0538201j -0.0133785-0.0804821j 0.00397788+0.110883j 0.0319275+0.12341j 0.00229011-0.0414487j 0.00237397-0.00537761j -0.0297459+0.005421j -0.0170139-0.0188801j 0.0081659-0.0395758j 0.0131792+0.00768296j -0.00865995-0.0255162j -0.00617836+0.00313178j 0.00380355-0.0133817j 0.000636993+0.00680448j 0.0227135-0.014212j 0.00966645-0.00999244j -0.0106598+0.00302569j 0.00154616+0.015748j -0.00533436-0.00705495j 0.00166619+0.0119844j 0.00172078+0.00193969j 0.00579042-0.000238032j 0.00280829-0.0169755j 0.00834505+0.0124725j -0.0146238-0.00175244j 0.0168508+0.00344654j 0.000204618-0.00564144j -0.00044094+0.0213805j 0.0113178-0.016738j 0.00493795+0.00513689j 0.00265947+0.00407594j -0.00198954-0.00138736j -0.00181084+0.00651989j -0.00123108+0.00894121j 0.0025962+0.0184185j -0.0137321+0.00608564j -0.00642312+0.00701125j 0.0100435+0.00109353j -0.0111449-0.00265967j 0.00108748+0.000849804j -0.00717235-0.00897139j 0.00375892-0.00495266j -0.00910607+0.00556643j -0.00789934+0.0104939j -0.00171892+0.00327939j 0.00348787-0.00634371j 0.00168508-0.00623866j 0.00450815-0.00339576j -0.00732395+0.00578646j -0.0153371+0.00282693j -0.00444864+0.010009j -0.00523692-0.0131448j 0.0169324-0.0067301j 0.000408158-0.00415064j -0.0124127+0.00178128j -0.0151613-0.00249786j -0.000944196+0.0067838j 
0.00125107+0.017569j -0.0147235-0.00697457j 0.0349278+0.0304508j -0.000615151+0.00157671j 0.00924422-0.0152954j 0.0292308-0.00105847j -0.0405651-0.0192179j -0.00237466-0.0337578j 0.0254925+0.00758668j 0.002168-0.0813311j -0.0652197+0.0223463j 0.0181255+0.0711999j 0.01305-0.0326208j -0.0215782+0.00433709j 0.0441977-0.0171339j 0.0164337+0.0176452j -0.00611142-0.0109756j -0.0367423+0.0267625j 0.0946232-0.0327882j -0.00717258-0.064591j -0.0905921+0.0458596j -0.0623432-0.0186649j -0.0430376+0.04514j -0.0759964+0.0105939j -0.00372315-0.0475032j -0.0103834+0.00169795j -0.0769018-0.00986421j 0.00369655+0.049572j 0.0280497+0.0699599j 0.0431556+0.0128063j 0.0105468-0.0306938j -0.0112876+0.00319315j -0.0198233-0.0375746j -0.0238522-0.0540846j 0.0461566+0.018475j 0.00875192-0.0238581j -0.0134314+0.0200643j 0.0241727+0.048258j 0.0615168-0.0438403j 0.0648386-0.0336657j -0.0746139+0.0292488j -0.0797762+0.0456394j 0.00501736-0.00999681j 0.00165832-0.0176322j 0.0238173+0.0236194j 0.00680576+0.0162496j 0.00524975-0.00312115j -0.0158755-0.0175642j -0.0129752+0.000224553j -0.0219102+0.0182079j 0.0105953-0.0125799j 0.0198645-0.00176405j 0.000829177-0.00245499j -0.0042768-0.000411171j 0.00394991+0.0132255j 0.00962087+0.0071925j 0.00207+0.010537j -0.0200493+0.0012146j -0.0106237-0.00251034j 0.0125186+0.0149207j 0.00902686-0.0018408j -0.00456019+0.00857967j 0.0148236+0.0064209j -0.0120281-0.00761996j 0.0148429+0.00190983j -0.00626938-0.006863j -0.0101876-0.00374077j 0.000864786-0.00363224j -0.00228912-0.00862383j -0.0114234+0.00133293j 0.00221114-0.0153057j -0.00312417-0.000908034j -0.00111078-0.0260434j -0.000877871+0.0104163j 0.00574772-0.011852j -0.0023278-0.0103021j 0.00261751+0.00535056j -0.0100338+0.0102384j -0.00907911+0.00724574j -0.00436691+0.00283245j -0.00135041-0.00562915j 0.00766386-0.00570634j 0.000925306+0.000443427j -0.00197236+0.00067291j -0.0143562+0.00985381j 0.00452974-0.00687371j 0.00828151+0.00728856j 0.00707648-0.00133467j -0.00353708-0.0155199j -0.00693585+0.00802476j -0.0160693-0.00847947j 0.00943097+0.0117716j -0.0023652+0.0076441j 0.00963755+0.00561988j 0.00840247-0.00123554j 
0.0124418+0.000951027j 0.00580253-0.00990934j -0.0292521+0.0245598j -0.0252444-0.0240059j 0.0161609+0.00160805j -0.0231623+0.0422214j 0.00386709-0.0208186j 0.069325-0.0356959j -0.00265043-0.0185813j -0.00695892-0.0654918j 0.0517563+0.0182657j 0.0204693+0.0584428j 0.0750667-0.0185396j -0.0138945+0.00389426j -0.0622481+0.0296698j -0.126115+0.0445636j -0.0191182-0.000410262j -0.0556726+0.0371433j 0.105994-0.0255411j -0.124258+0.0206456j 0.0289423+0.0772466j -0.0159251-0.041006j -0.0309645-0.0297112j 0.072061+0.0492146j 0.0218523+0.0198619j 0.0177+0.0139729j 0.0245785-0.0447785j -0.00603048+0.0637434j 0.0161733+0.0292087j -0.129532-0.0153543j -0.0306149-0.00479918j 0.0290397+0.00750542j -0.0234662-0.000544651j 0.0111289-0.0299809j -0.0326454+0.00576194j -0.00307877-0.0152897j 0.0651539+0.042495j 0.0441511-0.0075696j 0.0241864-0.0037056j -0.0903892-0.005554j 0.0873818+0.0161201j 0.0848039+0.0393413j -0.0114531-0.00979995j 0.0377926-0.010881j 0.00955148+0.00711537j -0.000384263+0.00277905j -0.0465014-0.00590194j -0.0132412+0.00429511j 0.00493477-0.0189445j 0.00408212+0.00971606j 0.0106804-0.00364288j -0.000684603+0.00748872j -0.00496736-0.00738997j 0.00518545-0.00869536j -0.00551415-0.000506358j 0.0101079-0.0171954j 0.0162974+0.0122338j -0.00123623+0.0170872j -0.00443536+0.0176511j 0.0196328-0.0182757j 0.00872181-0.0129465j -0.0145329+0.0140199j -0.0118253+0.0178986j 0.0321865-0.0037818j 0.00016399+0.00636618j 0.00506482-0.00054324j 0.00576064-0.00646376j 0.00855626-0.00640528j 0.00159011+0.00511653j 0.00907029-0.0101171j 0.00103596+0.00796431j 0.000170223+0.00694607j -0.00275571-0.0145013j -0.00286765+0.0124209j -0.00156937-0.0144939j -0.00218386-0.00366566j -0.0124656+0.00498136j -0.0125959+0.00664536j -0.00624457+0.00603006j -0.0104621+0.00784471j -0.00749006-0.00424921j 0.0153476-0.000861107j 0.00506742-0.0138312j -0.00583466+0.00999385j 0.00133443-0.000552094j -0.0151308+0.00523184j 0.00959205+0.00979567j -0.00958538+0.00267303j 0.0092152-0.00543129j -0.00664599-0.000933657j -0.00143127+0.000143701j 0.000944884+0.00118611j 0.0105128-0.00424975j 0.00336753-0.00161685j 0.00540723+0.00105709j 
-0.0357372+0.00607084j 0.008806-0.00683486j -0.0121257+0.0530721j -0.00162073-0.000466028j 0.0331582-0.0132318j 0.00621452+0.0142834j 0.0192426+0.011682j -0.0658466+0.0289316j 0.0406965+0.0130682j -0.127163-0.115038j 0.0104811-0.0332447j 0.0534386+0.0532004j 0.00577219+0.0188597j 0.0192154-0.0499306j 0.00233944-0.0246075j 0.0206451-0.0534629j 0.0114973+0.0139516j -0.00587079-0.0234095j -0.139396-0.0289808j -0.0634896-0.0620971j 0.0660011+0.0822665j -0.0441101-0.0210774j 0.0240911+0.0324074j 0.0202892+0.0643725j -0.0447191-0.0103529j 0.0203458-0.00864191j 0.00196528-0.0305155j 0.0651353+0.0854138j 0.0039342+0.0253296j 0.0280424-0.0345489j 0.0213062+0.0109694j 0.0129177-0.052483j -0.0447626+0.0497014j -0.034978-0.0767437j -0.0257132+0.0471934j -0.0208843-0.00932561j -0.0194788+0.0157574j 0.0223991+0.0149708j -0.0023206-0.0482303j 0.000274073-0.0504618j 0.0488003+0.053161j 0.00906815+0.0393862j -0.00212473-0.0156991j -0.00248933-0.0194876j -0.0286439+0.0396991j -0.0152236+0.00673835j 0.0103715-0.0533497j -0.0161686-0.0129409j 0.0226833+0.0191424j 0.0360707+0.0303324j -0.0249883-0.0329632j -0.010242+0.0236951j -0.00416754-0.019065j 0.0103041-0.0118219j -0.00673964+0.022062j -0.00353185-0.0129086j -0.0105217+0.00170454j 0.0233724-0.00328775j 0.00379781-0.00529358j -0.0136719+0.00874082j -0.0187295+0.00970971j 0.0122979+0.00786937j -0.00392225-0.0277275j -0.00165049+0.0128264j -0.010408+0.0307741j -0.00432149+0.011144j 0.000336174-0.0185419j 0.00572912-0.0138182j 0.00503607-0.0122631j -0.0128392+0.0155222j 0.00518245-0.00817612j 0.00110905+0.0164154j -0.00205056-0.0307793j 0.0109159-0.00187996j 0.0129866-0.0260154j -0.00325615-0.0137556j 0.00749049+0.0038595j 0.0140947+0.0166196j 0.00413352-0.00766752j 0.00990443-0.00284522j -0.0102121+0.0049767j -0.0250563+0.0157312j 0.000492031-0.0121125j 0.00525273-0.00785689j 0.00244923+0.0225476j 0.000626646-0.0205338j -0.0221049+0.0230479j -0.00519706+0.00826702j -0.00636358-0.00935536j 0.000705332+0.0151294j -0.00344955-0.001893j -0.00902991+0.019101j -0.00404691+0.0239926j -0.00418357+0.0116745j -0.00700618-0.00481975j 
-0.0176611-0.00413427j 0.0123582+0.00732491j 0.00483791+0.0349854j -0.0303416+0.0208412j 0.0548264-0.010077j 0.0176108-0.0215226j -0.0584851+0.0209328j 0.0223816-0.0184402j -0.0751141+0.0134572j -0.0434785-0.00734325j 0.0824839-0.071531j 0.0311488-0.0331674j 0.0253152-0.0177359j -0.0624094+0.0258441j 0.0278103-0.000860651j 0.0615936-0.0456238j -0.0355166-0.0159252j -0.150745-0.0325768j 0.0670371+0.0315294j 0.070293-0.00422414j 0.0578855-0.0531906j -0.0707096-0.00669118j 0.124681+0.0183768j 0.083757+0.00137996j 0.0664926-0.0057667j -0.099399-0.045045j 0.0530359-0.00921913j -0.0112803-0.0271504j -0.0362765-0.0241918j -0.0498537-0.0297442j 0.0729188+0.032916j 0.0103592-0.0135019j 0.0410778+0.0338613j -0.0122595-0.00470125j -0.0667577+0.00980177j 0.0209083+0.0199714j -0.00266247-0.0209159j 0.0274975+0.0220695j -0.0529345-0.0268786j 0.022471-0.0170259j -0.036639-0.0237415j -0.00671824-0.0639908j -0.0346513+0.00029462j -0.025775-0.00223369j 0.0693217+0.0504309j 0.0288619+0.0383572j -0.0134302-0.013618j 0.0213894+0.00378424j 0.02062+0.00830559j 0.0150659+0.0204536j -0.00335615+0.00612127j 0.0336333+0.0161249j -0.0231066-0.0387502j 0.00658555-0.0176521j -0.0258621+0.0185099j -0.00622951-0.0212959j -0.0116825-0.00847711j 0.000952156-0.015926j -0.0170379-0.0142353j -0.0280978-0.0323304j 0.0145022-0.00548124j -0.0243481+0.0109634j -0.00281075-0.0333251j 0.0121538+0.00534383j 0.00802328+0.00839222j 0.01993+9.0697e-05j -0.0123777-0.00454732j -0.00697283-0.00258358j 0.00347677+0.00110392j 0.0207575-0.00603883j 0.0148779-0.00288912j 0.00301931+0.00136505j 0.00592466-0.00807276j -0.0285386+0.018004j -0.033573+0.0123157j -0.00433725-0.000461041j -0.000618051+0.0110815j -0.00617585+0.0056145j 0.0184603-0.00374915j -0.0083833+0.00256341j 0.0163108-0.00519507j 0.0339698-0.00812837j -0.0144857-0.00045155j 0.000469819-0.00222126j 0.0166786+0.00628819j -0.00367387-0.00405556j 0.0110551+0.00151606j 0.023019+0.00106615j 0.0220058-0.00705977j 0.0155537+0.00959151j -0.000630224-0.00249869j -0.0243628+0.00667354j 0.0115968-0.00128514j 0.00749868+0.00198023j -0.017934+0.00196028j 
-0.00766466+0.0133363j 0.00797362-0.0443192j 0.0319829-0.0291113j 0.0138701+0.00572761j 0.0658678-0.0158887j 0.0181934+0.103327j -0.0203497-0.0197735j 0.00988627+0.0498916j 0.0197299-0.010017j -0.0510673-0.033327j -0.0127162-0.0196999j 0.0234923-0.0400759j -0.017008+0.0957959j -0.0595921-0.0927592j 0.0472924+0.0411281j 0.0331102+0.0103654j -0.0471885+0.015505j -0.0715002-0.0439224j 0.0128715+0.0722137j -0.0135192+0.0266983j -0.0306183+0.0841931j -0.0558691-0.0559574j 0.0246934-0.0953489j -0.00697666+0.0180688j 0.0215165+0.029909j -0.0661953+0.00830803j -0.0303037-0.0212447j 0.0275775+0.0425162j -0.0107555+0.0145326j -0.00724334-0.0237704j 0.017906+0.0307617j 0.00748717+0.0177349j 0.000806086-0.014067j -0.00576171-0.0396503j -0.00858246-0.0269156j 0.0129828+0.0127816j -0.0372172-0.0165205j -0.0101861+0.0420638j 0.0149874+0.0471178j 0.0138755+0.0138603j -0.0405695+0.0198793j -0.0407599+0.0151799j 0.00221722-0.0296189j 0.00568717+0.0296496j 0.0249187-0.00100312j -0.00325966-0.0161373j 0.00738855+0.0397491j 0.0141938+0.0274218j -0.0226344-0.0203698j -0.0349151-0.0337125j 0.0330584+0.0202588j 0.00216094+0.00290453j 0.01064+0.0318012j 0.00441541+0.0178072j -0.00116526-0.0205257j 0.00341955+0.0207412j 0.0190548-0.00947263j 0.00200622+0.0111236j 0.00961052-0.00356903j 0.00750385+0.0292229j 0.02433+0.0133068j -0.0121185+0.0226366j 0.0102505-0.00344095j -0.00663478+0.0155847j 0.0164812-0.00358879j -0.00210867+0.0077163j -0.0021281+0.00457181j -0.00283811+0.0145895j -0.00205572+5.72015e-05j 0.00568536-0.00704645j 0.0120787+0.0111028j -0.00274446-0.00203949j 0.00429033+0.0093008j -0.00890313-0.0124464j -0.0017081-0.00144813j 0.00388843+0.0116654j 0.000905749-0.0163089j -0.00918767-0.0102379j -0.00514553-0.0178472j -0.00210811-0.000517345j 0.0134657-0.0104608j 0.00806665+0.00480402j -0.00939707-0.0085639j 0.000456759+0.00761977j -0.00642221-0.0179315j 0.018755+0.0157925j 0.00661321-0.00400862j 0.0115789-0.0172683j 0.00656338-0.0113189j -3.37407e-05-0.0185269j 7.50374e-05+0.00896386j -0.00256598+0.00426052j -0.00708155-0.018397j 0.00586582-0.0138765j 0.00390375+0.00721741j 
0.0185594+0.0638136j -0.0263181+0.0221233j -0.0955117+0.00269905j 0.0291812-0.0455204j -0.0612407-0.139688j 0.0533174-0.00757833j -0.0164974-0.0264642j 0.000191493-0.0299802j -0.0547708-0.016488j 0.135035-0.0605806j -0.029348+0.00406376j -0.0796861-0.0660071j -0.0174847-0.0915986j -0.0180343-0.0843219j -0.0351186-0.0945436j 0.0669433+0.0162615j -0.000596219+0.0402958j 0.060073+0.0526768j 0.0837869-0.0153913j 0.129764+0.0204947j -0.0149919+0.0572846j 0.0630471+0.0697637j -0.107849-0.0824225j -0.0774049-0.0339875j 0.0515088-0.0211228j 0.0249731-0.0862923j -0.00135723-0.0102627j -0.0468028+0.0141821j 0.0180495+0.0933106j 0.000164257-0.0176889j 0.0514249+0.0172216j -0.00910021-0.0323975j 0.0116108+0.0432915j 0.01333-0.0989985j -0.0235767+0.0488864j 0.0102023-0.0134517j 0.00317387+0.00988626j -0.00919693+0.0098557j 0.00445958-0.0492014j 0.0330225-0.0190971j -0.032678+0.0129933j -0.0236131+0.0180493j 0.0139416-0.00233493j 0.0128423+0.00133502j -0.012237+0.0315648j -0.00890806+0.00394687j -0.0088294-0.0313203j 0.00530201-0.0171094j 0.0143772-0.00504247j -0.00592162-0.0167001j 0.012872-0.0115446j 0.00822991+0.00634943j 0.0261219-0.00429753j 0.00710478-0.0177476j -0.0257068+0.00851065j 0.0166291+0.00313473j -0.00891724+0.00819479j 0.00771179+0.0151354j -0.0190898+0.00740655j -0.0118261-0.00922969j -0.00826722-0.000227723j 0.00860974+0.0479128j 0.0118979-0.00940208j 0.00783217-0.01786j -0.0219518+0.00169571j -0.00258826+0.0136379j 0.0134373-0.0135053j 0.0140792-0.00567002j 0.000127763+0.000263484j -0.00366743-0.00716191j -0.00117903-0.0146802j 0.0035188+0.014451j 0.00475705-0.00980237j -0.00585828+0.0237427j 0.000668867+0.00499962j 0.00115028-0.00740328j -0.017301-0.00455762j -0.011198+0.0149002j -0.008119-0.0123426j -0.00230558-0.00774757j 0.0032095+0.00768909j 0.0116873+0.0224076j 0.003368-0.00176422j 0.00396453-0.00527648j -0.010385-0.00944724j -0.00371517-0.0167291j 0.00304948+0.0314679j -0.0147249+0.00965794j 0.00311918-0.00511334j -0.0111345-0.0141375j 0.0106723-0.0185553j 0.000539364+0.0210767j -0.0177919+0.0113016j -0.0185047+0.00633757j 0.00518973+0.0164224j 
