-0.125686-0.14455j 0.171124-0.118918j -0.0519081-0.0559403j -0.00607165-0.020777j 0.0649583+0.00375917j 0.0661106+0.0770971j -0.0923784+0.0117697j -0.00862298-0.0858433j 0.0973779-0.212022j -0.016515+0.0151304j -0.0522607-0.045659j 0.194781+0.0349007j -0.0159326+0.0718048j -0.129268-0.126704j 0.10345-0.0504556j 0.0116524+0.159667j -0.0994541+0.0283311j -0.0474815-0.00847469j 0.0663541-0.00520583j 0.00660967+0.0998748j -0.00781633-0.151767j 0.010775+0.0341644j -0.165928+0.00801189j -0.169048-0.0329116j 0.0180868+0.063697j -0.0882915+0.0766461j 0.0829198-0.115152j 0.11545-0.0168395j -0.0271271-0.0108058j -0.0356205+0.000746883j -0.26878-0.0291024j -0.173689+0.09832j 0.0345212-0.0381718j 0.097039+0.0174462j -0.0214892-0.12301j 0.141967+0.0792247j 0.00545708-0.219618j 0.0581595-0.0358559j -0.0211941+0.0204688j -0.0258169-0.114181j 0.0352244-0.0846208j 0.0422847-0.0264693j 0.0731527+0.0661723j 0.225738-0.000893624j -0.0392655-0.105127j 0.0231554-0.142934j -0.0398419-0.0383416j 0.0374151+0.000322182j 0.0371748-0.0251737j 0.0119154+0.0344549j 0.00304457+0.00371479j -0.0100279-0.0592237j -0.00763289-0.031691j -0.010147+0.0210031j -0.0243708-0.00312491j -0.0049519-0.0078701j -0.0198313-0.0115616j -0.0127434+0.00900737j 0.0267348+0.0061172j 0.0297606-0.0492166j -0.0206384-0.0248783j 0.0188429+0.0205762j 0.0197275+0.0153456j 0.0197622+0.0258272j 0.00479486+0.0191853j -0.00518654+0.00361565j -0.0553428+0.0153034j 0.0115-0.061262j -0.0587759-0.0139662j 
-0.00519437-0.0047977j 0.00151229+0.00110449j -0.0141453+0.000909428j 0.000180181+0.00232273j -0.000874201-0.00304027j -0.000228767-0.0033875j -0.00715421+0.00273223j 0.00309777+0.00299865j -0.00280786+0.00249863j -8.73632e-05-0.000358561j 0.00548016+0.000440285j 0.00507732-0.00114926j -0.00248306-0.000186853j 0.00232159-0.002304j 0.00263855-0.00283257j 0.00485919-0.00394525j 0.00128585+0.00463069j -0.0025938+0.00129922j -0.000604879-0.00306985j 0.00591182+0.00545223j 0.00557603+0.00123871j -0.00673705-0.00501316j 0.00211661-0.00413632j 0.00358649-0.00822287j 0.000432586+0.010893j 0.0024306-0.00244733j -0.00127141+0.000663912j 0.00172404-0.000100075j -0.00382847+0.00486451j 0.00206243-0.00152601j -0.000302165+0.000248896j -0.0022593+0.0051506j 0.0030209+0.00371896j -0.00247471+0.002136j 0.00267723+0.00141731j -0.00309296-0.000310964j -9.5161e-05+0.000725426j 0.00520301-0.00666073j 0.00109218+1.55307e-05j -0.00167876-0.00437681j -0.00252472+0.00420311j -0.00206803+0.00304971j -0.00438633-0.00212429j 0.00132244-0.00496901j 0.000783031+0.00612176j -0.00225018-0.00228516j -0.000571197-0.00748626j 0.00782338+0.00245694j -0.000954216-0.00133196j 0.00122446+2.94149e-05j -0.000906687+0.00499608j 0.00250797-0.000973271j -0.00282687+0.00392675j -0.00104179-0.000905914j 0.00342184-0.00232865j 0.00148661+0.00215314j -0.000445958-0.00209889j 0.00228865+0.00366261j 0.00268668+0.00214979j 0.000351646-0.00171483j 0.000570436+0.00189271j 0.000633718-0.00101992j -0.0014353+0.00208158j -0.00451504-0.0023341j 0.00206548+0.000571181j -0.00491642+0.00513784j -0.00517245-0.0014244j 0.00157986-0.000530747j 0.00100365-0.00194979j 
0.00467381+0.000743178j -0.00418607+0.00792813j 0.00223913+0.00382589j 0.00577154+0.00608749j -0.00170888-0.0016138j -0.00292242-0.00037819j 0.000465374+0.000695599j 0.000720645+0.00405633j -0.00147481-0.00678634j -0.00229505+0.000713847j 0.00394088+0.000344965j -0.000609645+0.00294125j 0.00105294-0.00131907j 0.000277524-0.00118041j -0.00767936+0.000630022j 0.00598548-0.0043845j -0.00220792+0.00326575j -0.00353729+0.0040677j 0.000213217+0.00122644j 0.00112458+0.00234217j 0.000851192+0.00243439j 0.000897968-0.00136303j -0.00346226+0.000834367j 0.00118048+0.00248327j 0.000898368-0.00129097j -0.00124619-0.00206123j 0.00453843-0.00130279j -0.00554244+0.00389315j 0.00219254-0.000521557j -0.000134539-0.00168257j 0.00178288+8.41935e-05j -0.00348044+0.000290523j 0.00165938-0.00210301j -0.00010884-0.00210387j 0.000610991+0.00302377j -0.000236856-0.00109984j -0.000223072+0.00615694j 0.00105655+0.00547339j 0.00688068-0.000282456j -0.00327276+0.00510362j -0.00195109-0.00305679j -0.00250605+0.00262741j -0.00568468+0.000428323j -0.000264727-0.000866294j -3.1875e-05-0.00407651j 0.00155167-0.00247464j -0.000815959+0.00342556j -0.00257969+0.00210517j 0.00534412+0.000990001j -0.00426289-0.00381966j -0.000701297-0.00191726j 0.000298445+0.00258084j -0.000507603-0.00125994j 0.000313385-0.000698933j 0.00434618+0.0039653j -0.00461896-0.00199636j -0.00137204-0.00239138j -3.57043e-05-0.00402915j -0.00205436+6.43501e-05j 0.00198268+0.00340704j -0.00227707-0.000277774j -0.00151412-0.00149732j 0.00654608+0.00135285j -0.00297007+0.00487544j -2.36584e-05-0.00219709j -0.000350254-0.00048263j 0.00723919+0.00062837j 0.000214913+0.00898163j 0.00933984+0.00282375j 
0.00414553-2.88698e-05j -0.000600403+0.00478627j 0.00125114+0.000479735j 0.00241202+0.00402467j -0.000586307-0.00152181j 0.00023964-0.00105843j -0.000363865+0.000336274j -0.000426227+0.000320225j -0.00121362-0.000263586j -0.000145196-0.00011084j 0.000929255-0.000413366j 0.0028135+0.000961305j -0.000846644-0.000359526j -0.000944559-0.0012378j -0.00195663+0.000172054j 0.00368122-0.00631031j -0.000319981+0.00329689j -0.002445-0.000113095j 0.000468942-0.00309494j 0.00384805+2.96118e-05j -0.00108259+0.00360438j 0.000965874-0.0030931j -0.000658897+0.00125267j 0.00140665+0.000973694j -9.9832e-05+0.00336935j 0.000366993-0.00277318j 0.000237102-0.00163204j -0.00261224-0.00132726j -3.71891e-05-0.000536439j 0.000130558-0.000814555j 0.000614954-0.000101599j -0.0015614+0.000171758j 0.00138005+0.000316096j -0.000957325+0.00069481j -4.47114e-05-0.00161271j -0.00203913-0.00122185j 0.00264346-0.00439775j 0.000793131-0.00178174j 0.000758415+0.000667959j -0.000578711+0.000432072j 0.000547048-0.00030759j 0.00145573+2.89339e-06j -0.000141654-0.002243j -0.00149684+0.00225082j 0.00209484+0.00217237j -0.000227979-0.000384534j -0.00458675+0.000908342j -0.00146808+0.00144077j -0.00346967-0.000255017j -0.000815288-0.00175354j -0.000629613+0.000502491j 0.000921836+0.00185812j -0.00039932-0.00025669j 0.00159505-0.00195601j 0.00484976-0.0017812j -0.0014318+0.00256155j 0.00290716-0.000704554j 0.00097059-0.00245538j -0.00134826-7.76551e-05j -0.000172542+0.000602649j 0.000105353+0.000352042j -0.00103648-0.00218842j -0.0052851+0.0013384j -0.00186971-0.0007779j 0.0015961-0.000899291j -0.00219781-0.000371706j -0.00515182+0.00102008j -0.00178413+0.00474592j 0.00862122+0.000295134j 
0.00212623-0.000485434j 0.00070603+0.0022934j 0.00117289+0.000518142j 0.000283243+0.00181723j -0.000333792-0.000643928j 0.00103608-0.000653214j 0.000197-0.000360584j 0.000145691+0.000162985j -0.000931756-0.000132165j 2.55932e-05+0.000143931j -0.000928465+0.000500059j 0.00173065+0.00037208j -0.00082529+0.00056779j 0.000217615-0.000256694j -0.00141419-0.000324927j 0.00160653-0.00227105j -0.0001127+0.00179871j -0.00017301+0.000244777j 0.000817778-0.00106716j 0.000731047+9.98804e-05j -0.00061555+0.000529416j 5.39117e-05-0.00128068j -6.07386e-05+0.000935294j -4.6085e-06+0.000523828j 0.000438883+0.000640028j 0.000329258-0.00119704j -0.000851975-0.000433359j -0.000777675-0.00104212j -0.000344126+3.42592e-05j 4.41258e-05-0.000574422j 0.000392892-0.00040572j -4.81033e-05-0.000547753j 0.00113083+0.000277449j 0.000165753+0.000201685j 0.00016604-0.000670554j -0.00053857-0.000225711j 0.00122586-0.00206245j -7.39127e-05-0.000862964j 0.000333712-0.000428514j -0.000581386+0.00113374j 7.80792e-05-0.000648653j 0.000776792+9.67945e-05j 0.000481181-0.00125752j -0.000428387+0.000639488j 0.00115011+0.000797326j 0.00138522-0.000236346j -0.00297468+0.000510868j -0.000676543+1.49409e-06j -0.00257541+0.000656778j -0.000827272-0.000511728j -8.66307e-05+0.000852799j -0.000103406+2.3688e-05j -0.000476657-0.00101547j -0.000534088-0.00122851j 0.00186207-0.00072685j -0.000800564+0.000739992j 0.000851139+0.000804291j 0.000929309-0.000125093j -0.00107017-5.97194e-05j 0.000690025-0.000164655j 0.00125391+0.000326751j 0.000578607-0.00104243j -0.00234096+0.00120056j -0.00109615+0.000187707j 0.00112615-0.000411057j 0.000178517+0.00047197j -0.00236937-0.000577056j -0.000772632+0.00261645j 0.00423578+0.000172378j 
-0.0027667-0.00233422j 0.00450117-0.00118701j 0.00329148+0.0041864j 0.000291792+0.0016481j -0.00997068+0.00718549j 0.0099061+0.00226202j -0.0143485+0.000776529j -0.00085756+0.00581687j -0.00427695+0.00898166j -0.00262661-0.00466407j -0.0115456+0.00915114j 0.00903066+0.00533239j -0.00792249+0.00954821j 0.0134763-0.000863405j 0.00204266-0.00184134j 0.00141824+0.00638703j 0.00241778+0.00129246j -0.0013513-0.00395182j -0.00235186-0.00139314j -0.00131188+0.000888337j 0.00402643+0.000636119j 0.0012949-0.00256667j 0.00179588+0.00841503j 0.00104986+0.00545766j -0.00217131+0.00261566j 0.000111427+0.00344114j 0.000860233-5.16322e-05j -0.00110354-0.00597575j -0.000283576-0.00290846j 0.0110378-0.0174511j 0.00487574-0.00493448j 0.0011011-0.0021134j -0.000814476+0.00271546j 0.0021429-0.000296578j -0.000652357-0.00321279j 0.00447728-0.00235087j 0.00368209+0.00172636j 0.00103776-0.00230034j -0.00216199-0.00418707j 0.000759359+0.00522734j 0.000491884+0.00232417j -0.000277819-0.000939598j 0.000716776-0.00267797j 0.000562975-0.00320961j 0.000802737+0.00186938j 0.000908883+0.00368564j 0.000384672+0.000498633j -0.000384149+0.00123056j 0.000503976-0.000772811j 0.00121347+0.00413945j -0.0023835-0.00294505j 0.00033-0.0241999j -0.0012576-0.0190419j 0.000618525+0.00171006j -0.000797364+0.00358848j -0.000390791+0.00249006j 0.000729645+0.0012884j -0.00147972+0.000973238j 0.00100576+0.00312126j 0.000873536-0.00083326j 0.00026688-0.00276044j -0.00032337-0.00154251j -6.58583e-06-0.000137154j -0.000303886-0.000307856j 0.000363931+0.000498633j -0.000163656-0.000181372j -0.000545491-0.00029126j 0.000602079+0.00010659j -0.000914297-0.00013199j 
7.25928e-05+0.000661233j 0.00342391+0.000108598j 0.00681818+0.00361914j -0.00824276-0.00214009j -0.0029511-0.0112726j 0.00228323-0.00379346j 0.00659039-0.0104116j 0.00652837+0.00895027j -0.000345724-0.00897149j 0.000922182-0.000205078j -0.0127617+0.00995695j 0.00433221-0.00102427j -0.00265922+0.0030515j 0.0136231+0.000837539j 0.00585327+0.00149386j -0.00460137-0.000903433j 0.00107425+0.00162401j 0.00230328+0.00167812j 0.00966275+0.00221185j -0.00399199+0.00172716j -0.00245484+0.00274181j -0.00579126+0.00384365j 0.00780225+0.00138067j -0.00557198-0.00426859j 0.00745913-0.00207703j 0.0105936-0.00420857j -0.0014147-0.000853213j 0.0071866-0.000158646j 0.00504116+0.00415151j -0.000982789-0.00193101j -0.00183032-0.00113658j 0.0134415-0.00132867j 0.0144182-0.000863026j 0.0108413-0.00260231j 0.0052978-0.00466851j 0.00822223+0.00538367j 0.00202847+0.00200584j -0.00917151+0.000396073j -0.00207101-0.000615597j 0.00188746-5.49298e-05j -0.00462891-0.000212613j 0.00320088+0.00149808j -0.00457812-0.00116282j -0.00149627+9.07229e-05j -0.00056472-0.00120029j 0.00141652+0.000627192j -0.00280937-0.00103142j 0.00320607-0.000244724j 0.000143671-0.000233907j -0.0017024-0.0006813j -0.00137354+0.000485204j -0.000718786+0.00307214j -0.000383402+0.00272812j 0.000649626+0.00110787j 0.000176443-9.98844e-05j 0.000118207-0.00130134j -0.00052407-0.000283445j 0.000983106-0.00135006j 0.00128929+0.000265327j -9.922e-07+0.000568429j 0.000523116+0.000874745j -0.00101194+0.00117504j -0.00010668-0.000233786j 0.000356426-0.000657465j 0.000221163-1.37185e-05j -0.00139414+0.00493018j 0.000931453-0.000695445j 0.000263414+0.000776348j 0.00115376+0.000323825j 
0.000766233-0.000858142j 0.00276521+0.00118129j 0.0102283-0.00236613j -0.00440517-0.0101171j -0.0132559-0.00134404j 0.003184-0.00406275j 0.00587706-0.000643332j -0.0058309-0.00552442j -0.000446871-0.00472449j -0.0154877-0.000988961j -0.00707531-0.00909568j -0.00504337+0.00285028j -9.30726e-05-0.00204571j 0.00581216-0.0047996j 0.00418934+0.00167985j 0.00386111+0.00106648j 0.00184569+0.00466003j 0.000512834+0.00164385j -0.00196784-0.000156342j -9.82417e-05+0.00884602j 0.000741043-0.00201383j -0.000111794-0.000303306j -0.0032521+0.00660581j 0.00326099+0.0012566j 0.000207588+0.00398547j 0.00171119+0.00177373j 0.00220067+0.000308569j 0.000544044-0.00102886j -0.00118314-0.00525839j -0.00820688-0.0210384j -0.00559512-0.00705051j -0.00644548+0.00253525j -0.00244695-0.000650112j 0.000451868-0.00152897j -0.000185585-0.00187126j -0.0013726-0.00428182j 4.93654e-05+0.00183601j 0.00228198+0.00172657j 0.00114866-0.00313345j -0.000147924-0.000656764j 0.00177563-0.00036984j -0.00190284-0.000709787j 0.00153459-0.00239627j 0.00214699-0.00408336j 0.00101531-0.000316687j 0.000364703+0.000687404j 0.00130698+0.000871284j -0.0028342+0.000261489j 0.00261093-0.00223168j -0.000859537-0.00164343j -0.00042854-1.99693e-05j -0.000965457+0.0199597j -0.00131148+0.0146167j 0.00017234-0.00243865j -0.000250712-0.00139852j -0.000739227-0.00184536j 9.53393e-05-0.000709031j -0.000876812+0.000290574j 0.00064566-0.00153012j 0.000234122+0.000674064j -0.000108886+0.00105215j 0.000140463-0.000148188j 0.00152423-0.000669599j -0.000355578+0.00107312j -2.5604e-05-0.000102737j 0.00118882-0.00142414j 0.00166808-0.000253313j 1.85876e-05+0.0011043j 8.94025e-06+0.00115363j 
0.00114085+0.000258936j -0.00296932+0.00186119j -0.00455907+0.0014744j 0.00445751+0.00565053j 0.00539736+0.00287306j -0.00302529+0.00219613j -0.00333538+0.00316351j 0.00121527+0.00146071j -0.000309755+0.00181402j 0.00594334+0.0013271j 0.00634471+0.00161166j 0.00116552-0.000496129j 0.000656601+0.000712155j -0.00466256+0.0026614j -0.00542153-0.00125369j 0.000342587+0.000913289j -0.00144106-0.00135805j -0.000796374+0.00063883j -4.88328e-05+0.00173418j -0.000248425-0.00291605j 0.00075098-0.000619227j 0.00139389-9.53464e-05j -0.000942206-0.00281396j -0.000409212+0.000431059j -0.00179708-0.00182228j -0.00283983+0.000495865j 0.000905667+0.00125299j -0.00252872+0.00186657j 1.69361e-05+0.00132466j 0.00398374+0.00881512j 0.00247283+0.00343362j -0.000474606-0.000419308j -0.00242571+5.76191e-05j -0.00241494-0.000138038j -0.000263064+0.00364757j -2.43564e-05+0.00097599j -0.00166626+0.00270309j 0.000467738+0.00157079j 0.00202732+0.000287959j -0.00162479+0.00191111j -0.000581223-0.00108026j -0.00174437+0.000325826j -0.002334+0.00204343j 0.000679921+0.00118879j 0.000138907-0.00205157j -0.000867625-0.00196562j 0.000967746+0.00108085j -0.000356465+0.000287536j 0.00360196+0.00097972j -0.000629843+0.000787663j 0.000591673-0.000800458j 0.000401867-0.00852801j 0.000824431-0.00751376j -0.000142307+0.00043311j -1.85903e-05+0.00333981j -4.09948e-05+2.59793e-05j -0.000585127-0.00016495j -0.000174407-0.00121461j -0.000173156-0.000430519j 0.000345412+0.000378897j -0.00127128-0.00098801j 3.94785e-05-0.000174556j 0.00288098-0.000259545j -0.00131882+0.00269927j -8.35968e-05-0.000533427j 0.00233911-0.000636673j 0.00237503-0.00115534j -5.35842e-05+0.00303035j 0.00213585+0.00158582j 
-0.00275893-0.00126476j -0.00168283-0.00516772j -0.000349659-0.00283225j -0.00329978-0.00412813j -0.0010474+0.000282415j -0.000346061+0.000491793j -0.000548734+0.00319715j -0.000889926-0.00150221j 0.00113477+0.000265353j -0.00159725-0.000410729j -0.0011137-0.00151301j -0.00387399+0.00154985j 0.000377552+0.00130155j 0.00145934+0.000733934j 0.00282378+0.002407j -0.00164148-0.000387053j -0.00257754+0.00207129j -0.00059538-0.00539874j 0.00193123-0.00263037j -0.00419056-0.00275634j -0.00200716+0.00103384j 0.00361619-0.000609754j -0.00297097+0.000959797j 0.000505216-0.000854301j -0.00245514+0.0020726j 0.000391608-0.000627705j 0.00118581+0.00201854j 0.00507096-0.000973748j -0.000294351-0.000772676j -0.00100969-0.00109649j -0.000910543-7.37364e-05j 0.000643811+0.000735728j -0.00158802+0.0016618j -0.000250431+0.000344332j 0.000102573-0.00251534j 0.00199017-0.00152769j -0.00282388-0.0024741j 0.00531972-5.20977e-05j -0.000102833+0.000880366j 0.00208397-0.0028836j -0.000533153-0.00292368j 0.000305698+9.50486e-05j 0.00129587-0.000355089j -0.000897746+0.00342379j 0.000782973+0.00144671j 0.000486929+0.00294338j -0.00112544+0.00234798j -3.45799e-06-0.00146908j -0.00958048+0.000669985j 0.00404976+0.00206122j -0.000591301+9.843e-05j 0.000520679+0.000169646j -3.36032e-06+0.00154421j 0.000614665-0.000276377j 0.0025573+0.000135976j 6.05249e-05-0.00119848j 0.000509788-0.000398996j -0.000614866+0.00311664j 5.51117e-05+0.00110927j -0.00113086+0.00135958j 0.00181754-0.00112365j 0.000682961-0.00146948j -0.00508833+0.00556411j 0.0041368-0.00553973j -0.000166006+0.00056613j 0.000193252+0.000954463j -0.00790354+0.00609773j 0.0003339-0.00672355j -0.00345974-0.00278663j 
-0.000324544-3.54445e-05j -0.000281208+0.00121553j -0.0017393+0.00122636j 0.00154267+0.000163217j -0.000454015+0.000559779j -0.000821795-0.000142j 0.000239536-0.000316426j 0.000665083+0.00094904j -0.000373536-0.000886919j -0.000575325+0.000665169j 0.00180323-0.000353058j -0.000133916-0.000369724j 0.000603329-0.000521155j -3.22824e-05-0.000106404j -0.000425974-0.000953289j -6.07131e-05+0.00191198j 0.00128793-0.00131853j -0.000523862+0.00222504j -0.00172105+0.00275982j 0.0011481+0.00159176j 0.00299217-0.000468484j -0.00081858+0.00033921j 0.000806075-0.000812607j 0.000177237-0.000342331j 0.000537751-0.00175866j 0.000380541+0.00177182j 0.00166426-0.000772453j -0.00125766+0.00198315j 0.000658551+0.000345834j 0.000442235-0.000617836j -0.000753572+0.000162347j -0.000670738+0.0010773j -0.000993467-0.000842511j -0.000768091-0.000233921j 0.000458347+0.00228523j 5.44672e-05+0.000317972j -0.00126924+0.00507809j -0.00206999+0.00168329j 0.000758995-0.000683629j -0.00102523+0.000391193j -0.000812232+0.00154976j -0.00276378+0.000200435j -0.00133231+0.000908396j 0.00158284-0.00204143j -0.000574113-0.00146575j -0.00131654-0.00289293j 0.00334222-0.00130291j -0.000304025+0.000617942j 0.00885925-0.00133701j -0.00227384-0.000643386j 0.00129877-0.000592585j -0.000335843+0.000826399j -0.000123674-8.25733e-05j -0.000400786-0.000146506j -0.00213342+0.0022225j -0.000223257-0.00066173j -0.00128143-0.000960264j -0.000119387-0.00137536j 0.000484008-0.000226811j 0.00104984-0.000170719j -0.000621918-0.000155393j -0.000699114+0.00142322j 0.00502307-0.00288993j -0.00223771+0.002606j -0.000471521-0.00017863j 0.00147908-0.000342923j 0.00542506-0.00268835j 0.000419984+0.00245942j -0.000296245+0.00174131j 
0.00128191-0.0042788j -0.00568953-1.35059e-05j -0.000828558+0.000356156j -0.00292498-0.00402695j -0.00293904-0.00175598j -0.00488654-0.000325496j 0.000593441+0.00733243j 0.00146415+0.00161589j -0.000717028-0.00554809j -0.00200802+0.00335202j 0.00255049-0.00141618j -0.00658518+0.00295019j 0.000288697+0.00510641j 0.00448872+0.00454374j -0.00351748-0.00104751j 0.00187356-0.000786627j -0.00505646+0.00577809j -0.0035406-0.00566937j 0.00808389+0.00137465j -0.00703541+0.00150486j -0.00123031+0.0033732j 0.00681085-0.000875894j -0.00745837-0.00162057j 0.00265811-0.00114927j -0.00328815+0.00210488j 0.00108847-0.000271186j 0.00705234+0.0053351j 0.00760409+0.00494452j 0.00210148+0.000718275j 0.000151778-0.000196986j -0.00189094+0.00261589j 0.00237515+0.00215159j -0.00194016+0.00261262j 0.000157679-0.000526532j 0.00344041+4.97547e-05j 0.00602647-0.00185478j -0.00989495+0.00791184j 0.00679864+0.00649529j 0.00677742-0.000287266j -0.000753958+0.000105901j -0.00342288-0.00753531j -0.00462949+0.00405296j -0.00688649-0.000254398j 0.00205907+0.00377056j 0.000127864-0.00258455j 0.000825462-0.00175686j -0.00199748+0.00238944j 0.000546279+0.00148849j -0.000430666-0.00177348j -0.000369411+0.000723451j -4.11888e-05-0.000731673j 0.00117659+0.001042j -0.000833506-0.000280244j -0.000636114+0.000994936j 0.00480088+0.0100239j -0.0012954-0.00513572j 0.000538608-0.00533221j 0.000973058-0.000409251j 4.70622e-05+0.000920614j -0.000244057+0.00419852j 0.00141156-0.00158796j 0.00109787-0.00257287j -0.000465921+0.00776996j 0.000267786-0.0013731j 0.00100147-0.000526917j -0.00155588+0.000622115j -0.00558655+0.00289645j 0.000868805+0.00244472j 0.00610144+0.00186092j 
-0.00212019-0.00355275j 0.000905332-0.0011576j -0.00388793+0.00127851j -0.0004894-0.00287871j 0.000137786-0.000160834j -0.00107803-0.000752242j -0.00031066+0.00141677j 0.0013886-0.000153314j -0.000542139-0.000178996j -0.000356635+0.001073j 0.00134823-0.000132437j -0.00259133+5.83989e-05j 0.00045684+0.000663607j 0.00171915+0.0008969j 0.000925826-0.00291285j 0.00176732+0.000164868j 0.000323816+0.0022641j -0.000284517-0.00156074j -0.000292412+0.000692751j -0.000801406+0.00120341j 0.00300566+0.00177878j 0.00115043-0.000472819j -0.00065198-0.00274756j 0.00105141-0.00144898j -0.000713127+0.00061299j 0.00099362+0.000965801j 0.000700618+0.00110351j 0.00268306+0.0011146j 0.000230908+0.00109715j 0.000114405+0.000118055j -0.00104896+0.000726341j 0.000396292+0.00122883j -0.00142542+0.00161717j -0.000647784+0.00130984j 0.00106037+0.000232218j 0.000876961-0.000775499j -0.00294842+0.00293553j 0.00148618+0.000694103j 0.00165466-8.44391e-05j 0.00016062-0.0011125j -0.00154711+0.000886022j -0.000867664+0.00137028j -0.00115465-9.17161e-05j 0.00117437-0.00128244j -0.00171752+0.000574327j -0.000181533-0.00219016j 0.000499078-0.00272922j 0.00172971+0.000486566j 0.00331505-0.00118142j -3.21537e-05+0.00079852j 0.000475818+0.00141081j 0.000878686+0.000401885j -0.00111185-0.000313642j -0.00110346-0.000670066j -2.38469e-05+0.00248884j 0.00112547-0.00155924j -1.60085e-05-0.00097158j 0.000508441+0.00172287j 0.00124426+0.00108469j 0.00109006+0.000204167j 0.00136873+0.000102044j 0.0013607-0.000478599j 0.000454618+0.00224962j -0.00275448-0.000732649j 0.000497281+0.000477323j -0.000271568+0.000642251j -0.00140474-0.00208252j 0.00147706-0.000618822j -0.000197601-0.000465496j 
-0.00479766-0.001864j -0.0020739-0.00646301j -0.0030057-0.0004503j -0.00340168-0.00579723j -0.000557198+0.000152656j -0.0015892+0.000363904j -0.000938066+0.00215026j 0.000405973-0.000621391j 0.00116246+6.86849e-06j -0.00117899+0.000185836j -8.80754e-05-0.00068277j -0.00527614+0.00157331j 0.000691474+0.0007226j 0.00300057+0.000921024j 0.00438209+0.000521555j -0.000861859+0.0013511j -0.00263256+0.000805295j -0.00241513-0.00587263j 0.00196902-0.00128793j -0.00377617-0.00208167j -0.000869301+0.00175095j 0.00400121-0.000360418j -0.00279505-0.00110561j 0.000877249-0.0017414j -0.00236929+0.00232067j 0.00124722-0.000621254j 0.00197236+0.00350902j 0.00618968+0.00090967j 0.000469726+0.000155131j -0.00052393-0.000204369j -0.000958571+0.00124066j 0.00163824+0.00112824j -0.00121432+0.0023982j -9.24218e-05+0.00112537j 0.00116124-0.00205681j 0.00288885-0.00167279j -0.00269599+0.000652518j 0.0058657+0.0011839j 0.000907902+0.00143207j 0.00285749-0.0039023j -0.000770307-0.00136138j 0.000187252+0.00324906j 0.000943109+0.000566802j -0.00280723+0.000574326j -0.00136589+0.000897265j -0.000825477+0.00264035j -0.0013514+0.000866815j 0.00119876-0.000913874j -0.00762916-0.00303632j 0.00316061+0.00277023j -0.000506984-0.0002591j 0.000785009-0.000202088j -0.000297964+0.0011223j 0.000512677+0.00031823j 0.00253355+0.00216215j 0.0001783-0.00182869j 0.000710745-0.00158705j -0.000564733+0.00246863j 5.43455e-05+0.0014133j -0.00146642+0.000979523j 0.00227528-0.000960933j 0.00117601-0.00134518j -0.00737014+0.00372041j 0.00463456-0.00516156j 0.000228295+0.00107813j -0.00123581+0.000641258j -0.0101078+0.002736j 0.00152025-0.00859085j -0.00377273-0.00222408j 
