2.91803e-14-0.080297j 6.28463e-15+0.143808j -3.40635e-16+0.139435j 4.2237e-16+0.187095j 3.12691e-16-0.19564j 4.75273e-16-0.0062471j 8.0881e-19+0.107577j 1.60497e-15+0.138546j -1.78729e-15-0.185967j 5.73553e-15-0.151937j 7.52341e-16-0.0033352j -1.5498e-15+0.0930597j -1.77156e-16-0.249133j 1.6499e-16+0.0363759j 3.81919e-15+0.104099j 2.05249e-14+0.0427346j 3.0067e-14+0.174828j 1.14375e-13+0.156613j 6.70642e-16-0.159382j -2.08677e-14-0.183108j -5.60275e-15+0.251323j 3.70152e-15+0.0626221j 4.39592e-17-0.150505j 1.58584e-14-0.121715j 1.01429e-14-0.0442154j -2.08777e-14+0.15672j -7.59343e-15-0.0488607j 1.49671e-14+0.0271493j 4.46121e-15+0.00217917j -2.46411e-16-0.0369319j 5.91206e-14+0.168565j 3.14437e-14+0.0557536j 2.03879e-14-0.113112j -6.98206e-17+0.133749j -1.1734e-14+0.0415416j 4.83336e-14-0.26235j -9.43618e-15-0.148132j -1.13586e-13-0.0125897j -1.1565e-13+0.219583j 6.84653e-14-0.122077j -1.89045e-14+0.0731557j 1.50108e-13-0.0389278j 3.96401e-15+0.0591065j 1.61541e-15+0.199263j 3.64021e-15+0.0492357j 5.9587e-15-0.0684379j -3.08236e-16+0.145845j 2.90229e-15-0.173218j 9.25807e-16-0.129001j -8.79819e-17-0.100925j -3.62496e-16+0.0106182j 2.43721e-16+0.175896j -4.69474e-16+0.173195j -4.15339e-16-0.130787j 1.15894e-15-0.136912j -5.27496e-15-0.0768406j 
2.81054e-17-7.73391e-05j 6.05312e-18+0.000138511j -3.28087e-19+0.000134298j 4.06811e-19+0.000180203j 3.01172e-19-0.000188433j 4.57765e-19-6.01698e-06j 7.79015e-22+0.000103615j 1.54585e-18+0.000133443j -1.72145e-18-0.000179116j 5.52425e-18-0.00014634j 7.24627e-19-3.21234e-06j -1.49271e-18+8.96316e-05j -1.70631e-19-0.000239955j 1.58912e-19+3.50359e-05j 3.6785e-18+0.000100264j 1.97688e-17+4.11604e-05j 2.89594e-17+0.000168388j 1.10162e-16+0.000150843j 6.45938e-19-0.000153511j -2.0099e-17-0.000176363j -5.39636e-18+0.000242065j 3.56517e-18+6.03153e-05j 4.23399e-20-0.000144961j 1.52743e-17-0.000117232j 9.76929e-18-4.25866e-05j -2.01086e-17+0.000150947j -7.31371e-18-4.70608e-05j 1.44158e-17+2.61492e-05j 4.29687e-18+2.0989e-06j -2.37334e-19-3.55714e-05j 5.69427e-17+0.000162355j 3.02854e-17+5.36998e-05j 1.96369e-17-0.000108945j -6.72486e-20+0.000128822j -1.13017e-17+4.00113e-05j 4.65531e-17-0.000252686j -9.08858e-18-0.000142675j -1.09402e-16-1.21259e-05j -1.1139e-16+0.000211495j 6.59432e-17-0.00011758j -1.82082e-17+7.04609e-05j 1.44578e-16-3.74938e-05j 3.81799e-18+5.69292e-05j 1.55591e-18+0.000191923j 3.50612e-18+4.7422e-05j 5.7392e-18-6.59169e-05j -2.96882e-19+0.000140472j 2.79538e-18-0.000166837j 8.91703e-19-0.000124249j -8.47409e-20-9.72072e-05j -3.49142e-19+1.0227e-05j 2.34743e-19+0.000169417j -4.5218e-19+0.000166815j -4.00039e-19-0.000125969j 1.11625e-18-0.000131868j -5.08064e-18-7.401e-05j 
-2.02093e-17+5.56109e-05j -4.35252e-18-9.95965e-05j 2.35912e-19-9.65677e-05j -2.92518e-19-0.000129576j -2.16559e-19+0.000135493j -3.29157e-19+4.32652e-06j -5.60153e-22-7.45043e-05j -1.11154e-18-9.59522e-05j 1.23781e-18+0.000128794j -3.97223e-18+0.000105226j -5.21045e-19+2.30984e-06j 1.07333e-18-6.44499e-05j 1.22692e-19+0.00017254j -1.14266e-19-2.51927e-05j -2.64504e-18-7.20951e-05j -1.42148e-17-2.95965e-05j -2.08234e-17-0.00012108j -7.92121e-17-0.000108464j -4.64463e-19+0.000110382j 1.44523e-17+0.000126814j 3.88027e-18-0.000174058j -2.56354e-18-4.33699e-05j -3.04446e-20+0.000104234j -1.0983e-17+8.42958e-05j -7.02463e-18+3.0622e-05j 1.44591e-17-0.000108539j 5.25894e-18+3.38392e-05j -1.03657e-17-1.88027e-05j -3.08967e-18-1.50922e-06j 1.70656e-19+2.55777e-05j -4.09448e-17-0.000116742j -2.17768e-17-3.8613e-05j -1.41199e-17+7.83373e-05j 4.83553e-20-9.26301e-05j 8.12653e-18-2.87703e-05j -3.34742e-17+0.000181694j 6.53517e-18+0.000102591j 7.86659e-17+8.71916e-06j 8.00953e-17-0.000152076j -4.74166e-17+8.45461e-05j 1.30926e-17-5.06651e-05j -1.03959e-16+2.696e-05j -2.74533e-18-4.09351e-05j -1.11878e-18-0.000138003j -2.52108e-18-3.40989e-05j -4.12679e-18+4.73977e-05j 2.13474e-19-0.000101007j -2.01003e-18+0.000119964j -6.41181e-19+8.93415e-05j 6.09332e-20+6.98971e-05j 2.51052e-19-7.35379e-06j -1.68793e-19-0.00012182j 3.25141e-19-0.000119949j 2.87649e-19+9.05782e-05j -8.0264e-19+9.48203e-05j 3.65325e-18+5.32171e-05j 
1.16435e-16-0.000320399j 2.50768e-17+0.00057382j -1.3592e-18+0.00055637j 1.68533e-18+0.000746544j 1.24769e-18-0.000780638j 1.89642e-18-2.49271e-05j 3.22729e-21+0.000429253j 6.40411e-18+0.000552824j -7.13159e-18-0.000742041j 2.28858e-17-0.000606256j 3.00198e-18-1.3308e-05j -6.18396e-18+0.000371325j -7.06886e-19-0.000994083j 6.58339e-19+0.000145146j 1.52393e-17+0.000415372j 8.18981e-17+0.000170519j 1.19973e-16+0.000697594j 4.56377e-16+0.000624912j 2.67598e-18-0.000635963j -8.3266e-17-0.000730633j -2.2356e-17+0.00100283j 1.47697e-17+0.000249873j 1.75405e-19-0.000600542j 6.3278e-17-0.000485666j 4.04721e-17-0.000176427j -8.33056e-17+0.00062534j -3.02991e-17-0.000194963j 5.97214e-17+0.000108331j 1.7801e-17+8.69528e-06j -9.83226e-19-0.000147365j 2.35902e-16+0.000672603j 1.25466e-16+0.000222467j 8.13514e-17-0.000451336j -2.78597e-19+0.000533684j -4.68206e-17+0.000165758j 1.9286e-16-0.00104682j -3.7652e-17-0.000591072j -4.5323e-16-5.0235e-05j -4.61465e-16+0.000876177j 2.73189e-16-0.000487108j -7.54325e-17+0.000291904j 5.98957e-16-0.000155329j 1.58171e-17+0.000235845j 6.44579e-18+0.000795095j 1.45251e-17+0.000196459j 2.37763e-17-0.00027308j -1.22992e-18+0.000581947j 1.15807e-17-0.000691169j 3.69413e-18-0.000514736j -3.51064e-19-0.000402709j -1.44642e-18+4.23685e-05j 9.7249e-19+0.000701857j -1.87329e-18+0.000691077j -1.65728e-18-0.000521862j 4.62437e-18-0.000546302j -2.1048e-17-0.000306608j 
3.54751e-17-9.76185e-05j 7.64034e-18+0.00017483j -4.14116e-19+0.000169513j 5.13482e-19+0.000227455j 3.80144e-19-0.000237843j 5.77797e-19-7.59471e-06j 9.83284e-22+0.000130784j 1.95119e-18+0.000168433j -2.17284e-18-0.000226083j 6.97279e-18-0.000184712j 9.14635e-19-4.05466e-06j -1.88411e-18+0.000113134j -2.15372e-19-0.000302875j 2.00581e-19+4.42229e-05j 4.64306e-18+0.000126555j 2.49525e-17+5.19532e-05j 3.6553e-17+0.000212541j 1.39048e-16+0.000190397j 8.15312e-19-0.000193764j -2.53693e-17-0.000222607j -6.81137e-18+0.000305538j 4.5e-18+7.61308e-05j 5.3442e-20-0.000182972j 1.92794e-17-0.000147972j 1.23309e-17-5.37535e-05j -2.53814e-17+0.000190527j -9.23147e-18-5.94009e-05j 1.81958e-17+3.30059e-05j 5.42357e-18+2.64926e-06j -2.99567e-19-4.48988e-05j 7.1874e-17+0.000204927j 3.82267e-17+6.77807e-05j 2.47859e-17-0.000137512j -8.48821e-20+0.000162601j -1.42652e-17+5.05029e-05j 5.876e-17-0.000318943j -1.14717e-17-0.000180086j -1.38089e-16-1.53055e-05j -1.40598e-16+0.000266952j 8.32345e-17-0.000148411j -2.29826e-17+8.89367e-05j 1.82489e-16-4.73252e-05j 4.81912e-18+7.18568e-05j 1.96389e-18+0.000242248j 4.42547e-18+5.98567e-05j 7.2441e-18-8.32012e-05j -3.74728e-19+0.000177306j 3.52837e-18-0.000210584j 1.12552e-18-0.000156829j -1.06961e-19-0.000122696j -4.40692e-19+1.29087e-05j 2.96296e-19+0.00021384j -5.70748e-19+0.000210556j -5.04935e-19-0.000159j 1.40894e-18-0.000166446j -6.41286e-18-9.34165e-05j 
5.07078e-19-1.39535e-06j 1.09211e-19+2.49901e-06j -5.91936e-21+2.42302e-06j 7.33969e-21+3.25123e-06j 5.43375e-21-3.39971e-06j 8.259e-21-1.08558e-07j 1.4055e-23+1.86942e-06j 2.78902e-20+2.40757e-06j -3.10584e-20-3.23162e-06j 9.96687e-20-2.64027e-06j 1.30737e-20-5.79571e-08j -2.69314e-20+1.61714e-06j -3.07852e-21-4.32928e-06j 2.86709e-21+6.32119e-07j 6.63676e-20+1.80896e-06j 3.5667e-19+7.42616e-07j 5.22487e-19+3.03805e-06j 1.98754e-18+2.72152e-06j 1.1654e-20-2.76965e-06j -3.62627e-19-3.18194e-06j -9.73613e-20+4.36735e-06j 6.43228e-20+1.08821e-06j 7.63897e-22-2.61538e-06j 2.75578e-19-2.1151e-06j 1.76258e-19-7.68349e-07j -3.628e-19+2.72338e-06j -1.31954e-19-8.49072e-07j 2.60089e-19+4.71784e-07j 7.75242e-20+3.78683e-08j -4.28199e-21-6.4178e-07j 1.02736e-18+2.92922e-06j 5.4641e-19+9.68853e-07j 3.54289e-19-1.96559e-06j -1.2133e-21+2.32422e-06j -2.03906e-19+7.21886e-07j 8.39913e-19-4.55896e-06j -1.63976e-19-2.57414e-06j -1.97383e-18-2.18776e-07j -2.0097e-18+3.81579e-06j 1.18975e-18-2.12138e-06j -3.28512e-19+1.27126e-06j 2.60849e-18-6.76463e-07j 6.88842e-20+1.02712e-06j 2.80717e-20+3.46268e-06j 6.32574e-20+8.55588e-07j 1.03547e-19-1.18927e-06j -5.35634e-21+2.5344e-06j 5.04343e-20-3.01007e-06j 1.60881e-20-2.2417e-06j -1.5289e-21-1.75381e-06j -6.29923e-21+1.84517e-07j 4.23524e-21+3.05662e-06j -8.15824e-21+3.00967e-06j -7.21751e-21-2.27273e-06j 2.01393e-20-2.37917e-06j -9.1665e-20-1.33529e-06j 
-4.39882e-17+0.000121045j -9.47383e-18-0.000216785j 5.13494e-19-0.000210193j -6.36706e-19-0.000282039j -4.71369e-19+0.000294919j -7.16455e-19+9.41726e-06j -1.21925e-21-0.000162169j -2.41943e-18-0.000208853j 2.69426e-18+0.000280338j -8.64609e-18+0.000229039j -1.13412e-18+5.02768e-06j 2.33626e-18-0.000140284j 2.67056e-19+0.000375558j -2.48716e-19-5.48353e-05j -5.75728e-18-0.000156925j -3.09405e-17-6.44207e-05j -4.53248e-17-0.000263546j -1.72416e-16-0.000236087j -1.01097e-18+0.000240262j 3.14573e-17+0.000276028j 8.44593e-18-0.00037886j -5.5799e-18-9.44003e-05j -6.62668e-20+0.00022688j -2.3906e-17+0.000183481j -1.52901e-17+6.6653e-05j 3.14723e-17-0.000236249j 1.14468e-17+7.36556e-05j -2.25623e-17-4.09265e-05j -6.72509e-18-3.28501e-06j 3.71456e-19+5.56734e-05j -8.9122e-17-0.000254105j -4.74002e-17-8.40464e-05j -3.0734e-17+0.000170512j 1.05252e-19-0.000201622j 1.76885e-17-6.26224e-05j -7.2861e-17+0.000395482j 1.42247e-17+0.000223303j 1.71227e-16+1.89784e-05j 1.74338e-16-0.000331013j -1.03209e-16+0.000184026j 2.84979e-17-0.000110279j -2.26282e-16+5.86821e-05j -5.97559e-18-8.91007e-05j -2.43517e-18-0.000300381j -5.48748e-18-7.42209e-05j -8.98251e-18+0.000103167j 4.64654e-19-0.000219855j -4.37509e-18+0.000261119j -1.39562e-18+0.000194464j 1.32629e-19+0.00015214j 5.46448e-19-1.60065e-05j -3.674e-19-0.000265157j 7.07714e-19-0.000261084j 6.26107e-19+0.000197156j -1.74705e-18+0.000206389j 7.95179e-18+0.000115834j 
9.53417e-17-0.000262357j 2.05339e-17+0.000469869j -1.11297e-18+0.000455579j 1.38002e-18+0.000611302j 1.02166e-18-0.000639219j 1.55287e-18-2.04113e-05j 2.64265e-21+0.000351491j 5.24396e-18+0.000452676j -5.83965e-18-0.000607614j 1.87399e-17-0.000496428j 2.45815e-18-1.08972e-05j -5.06369e-18+0.000304056j -5.78828e-19-0.000813998j 5.39076e-19+0.000118852j 1.24786e-17+0.000340125j 6.70617e-17+0.000139628j 9.82388e-17+0.00057122j 3.73701e-16+0.000511705j 2.19121e-18-0.000520753j -6.81817e-17-0.000598273j -1.8306e-17+0.000821156j 1.20941e-17+0.000204607j 1.43629e-19-0.000491749j 5.18147e-17-0.000397684j 3.31403e-17-0.000144466j -6.82142e-17+0.000512055j -2.48102e-17-0.000159644j 4.89024e-17+8.87057e-05j 1.45762e-17+7.12006e-06j -8.05107e-19-0.000120669j 1.93166e-16+0.000550756j 1.02737e-16+0.000182165j 6.6614e-17-0.000369573j -2.28127e-19+0.000437003j -3.83387e-17+0.00013573j 1.57922e-16-0.000857183j -3.08311e-17-0.000483995j -3.71124e-16-4.11346e-05j -3.77867e-16+0.000717451j 2.23698e-16-0.000398865j -6.17673e-17+0.000239024j 4.90452e-16-0.00012719j 1.29517e-17+0.00019312j 5.27809e-18+0.000651058j 1.18938e-17+0.000160869j 1.9469e-17-0.000223609j -1.00711e-18+0.000476523j 9.48274e-18-0.000565958j 3.02491e-18-0.000421488j -2.87466e-19-0.000329755j -1.18439e-18+3.46931e-05j 7.96316e-19+0.000574711j -1.53393e-18+0.000565884j -1.35705e-18-0.000427323j 3.78663e-18-0.000447336j -1.7235e-17-0.000251063j 
-1.20065e-16+0.000330389j -2.58586e-17-0.000591711j 1.40157e-18-0.000573717j -1.73788e-18-0.00076982j -1.28659e-18+0.000804976j -1.95555e-18+2.57042e-05j -3.32791e-21-0.000442636j -6.60378e-18-0.00057006j 7.35394e-18+0.000765176j -2.35993e-17+0.000625157j -3.09557e-18+1.3723e-05j 6.37676e-18-0.000382902j 7.28925e-19+0.00102508j -6.78864e-19-0.000149672j -1.57144e-17-0.000428323j -8.44515e-17-0.000175835j -1.23713e-16-0.000719343j -4.70606e-16-0.000644396j -2.75941e-18+0.000655791j 8.5862e-17+0.000753412j 2.3053e-17-0.00103409j -1.52302e-17-0.000257664j -1.80874e-19+0.000619265j -6.52509e-17+0.000500808j -4.17339e-17+0.000181928j 8.59029e-17-0.000644836j 3.12438e-17+0.000201042j -6.15834e-17-0.000111708j -1.8356e-17-8.96638e-06j 1.01388e-18+0.000151959j -2.43257e-16-0.000693574j -1.29378e-16-0.000229403j -8.38877e-17+0.000465408j 2.87283e-19-0.000550323j 4.82804e-17-0.000170927j -1.98873e-16+0.00107946j 3.88259e-17+0.0006095j 4.6736e-16+5.18013e-05j 4.75852e-16-0.000903495j -2.81706e-16+0.000502295j 7.77843e-17-0.000301005j -6.17632e-16+0.000160172j -1.63102e-17-0.000243199j -6.64676e-18-0.000819885j -1.4978e-17-0.000202584j -2.45176e-17+0.000281594j 1.26826e-18-0.000600091j -1.19417e-17+0.000712718j -3.80931e-18+0.000530785j 3.62009e-19+0.000415264j 1.49152e-18-4.36894e-05j -1.00281e-18-0.00072374j 1.93169e-18-0.000712624j 1.70895e-18+0.000538133j -4.76855e-18+0.000563335j 2.17042e-17+0.000316167j 
1.13571e-16-0.000312518j 2.446e-17+0.000559706j -1.32576e-18+0.000542685j 1.64388e-18+0.000728181j 1.217e-18-0.000761436j 1.84978e-18-2.43139e-05j 3.14791e-21+0.000418695j 6.24658e-18+0.000539226j -6.95617e-18-0.000723788j 2.23229e-17-0.000591343j 2.92813e-18-1.29807e-05j -6.03185e-18+0.000362191j -6.89498e-19-0.000969631j 6.42145e-19+0.000141576j 1.48644e-17+0.000405155j 7.98836e-17+0.000166324j 1.17022e-16+0.000680435j 4.45151e-16+0.000609541j 2.61016e-18-0.00062032j -8.12178e-17-0.000712661j -2.18061e-17+0.000978158j 1.44064e-17+0.000243727j 1.71091e-19-0.00058577j 6.17215e-17-0.00047372j 3.94766e-17-0.000172088j -8.12565e-17+0.000609958j -2.95539e-17-0.000190167j 5.82524e-17+0.000105666j 1.73631e-17+8.48139e-06j -9.59041e-19-0.00014374j 2.30099e-16+0.000656059j 1.2238e-16+0.000216995j 7.93503e-17-0.000440235j -2.71744e-19+0.000520556j -4.56689e-17+0.000161681j 1.88116e-16-0.00102107j -3.67259e-17-0.000576533j -4.42081e-16-4.89994e-05j -4.50114e-16+0.000854626j 2.66469e-16-0.000475127j -7.3577e-17+0.000284724j 5.84225e-16-0.000151508j 1.5428e-17+0.000230044j 6.28724e-18+0.000775538j 1.41678e-17+0.000191627j 2.31914e-17-0.000266362j -1.19966e-18+0.000567632j 1.12958e-17-0.000674168j 3.60327e-18-0.000502075j -3.42428e-19-0.000392803j -1.41084e-18+4.13263e-05j 9.4857e-19+0.000684593j -1.82721e-18+0.000674079j -1.61651e-18-0.000509026j 4.51062e-18-0.000532865j -2.05303e-17-0.000299066j 
4.54197e-18-1.24984e-05j 9.78214e-19+2.2384e-05j -5.30205e-20+2.17033e-05j 6.57426e-20+2.91217e-05j 4.86709e-20-3.04517e-05j 7.3977e-20-9.72373e-07j 1.25893e-22+1.67446e-05j 2.49816e-19+2.1565e-05j -2.78194e-19-2.89461e-05j 8.92746e-19-2.36493e-05j 1.17103e-19-5.1913e-07j -2.41229e-19+1.44849e-05j -2.75747e-20-3.87779e-05j 2.5681e-20+5.66198e-06j 5.94464e-19+1.62032e-05j 3.19474e-18+6.65172e-06j 4.67999e-18+2.72123e-05j 1.78027e-17+2.4377e-05j 1.04387e-19-2.48081e-05j -3.2481e-18-2.85011e-05j -8.72079e-19+3.91189e-05j 5.76148e-19+9.74725e-06j 6.84233e-21-2.34264e-05j 2.46839e-18-1.89452e-05j 1.57877e-18-6.88221e-06j -3.24965e-18+2.43937e-05j -1.18193e-18-7.60526e-06j 2.32966e-18+4.22584e-06j 6.94395e-19+3.39192e-07j -3.83544e-20-5.74852e-06j 9.20223e-18+2.62374e-05j 4.89427e-18+8.67816e-06j 3.17341e-18-1.76061e-05j -1.08677e-20+2.08183e-05j -1.82641e-18+6.46603e-06j 7.52322e-18-4.08352e-05j -1.46876e-18-2.3057e-05j -1.76799e-17-1.95961e-06j -1.80012e-17+3.41786e-05j 1.06567e-17-1.90015e-05j -2.94253e-18+1.13868e-05j 2.33646e-17-6.05918e-06j 6.17005e-19+9.20004e-06j 2.51442e-19+3.10157e-05j 5.66606e-19+7.66363e-06j 9.27483e-19-1.06525e-05j -4.79775e-20+2.2701e-05j 4.51747e-19-2.69616e-05j 1.44104e-19-2.00792e-05j -1.36946e-20-1.57092e-05j -5.64231e-20+1.65274e-06j 3.79356e-20+2.73786e-05j -7.30745e-20+2.69581e-05j -6.46483e-20-2.03572e-05j 1.80391e-19-2.13106e-05j -8.21057e-19-1.19604e-05j 
6.20643e-17-0.000170785j 1.33669e-17+0.000305869j -7.24505e-19+0.000296567j 8.98347e-19+0.000397937j 6.65069e-19-0.00041611j 1.01087e-18-1.32871e-05j 1.72027e-21+0.000228809j 3.41364e-18+0.000294677j -3.80142e-18-0.000395537j 1.2199e-17-0.000323158j 1.60017e-18-7.0937e-06j -3.29629e-18+0.000197931j -3.76798e-19-0.000529885j 3.5092e-19+7.73687e-05j 8.12312e-18+0.00022141j 4.36549e-17+9.08931e-05j 6.39502e-17+0.000371845j 2.43267e-16+0.000333103j 1.4264e-18-0.000338993j -4.4384e-17-0.000389456j -1.19166e-17+0.000534545j 7.87284e-18+0.000133192j 9.34978e-20-0.000320112j 3.37296e-17-0.000258879j 2.15732e-17-9.40427e-05j -4.44052e-17+0.00033333j -1.61506e-17-0.000103923j 3.18339e-17+5.77444e-05j 9.48863e-18+4.63492e-06j -5.24098e-19-7.85512e-05j 1.25745e-16+0.000358524j 6.68783e-17+0.000118584j 4.33635e-17-0.00024058j -1.48503e-19+0.000284474j -2.49572e-17+8.83558e-05j 1.02802e-16-0.000557997j -2.007e-17-0.000315064j -2.41589e-16-2.67772e-05j -2.45979e-16+0.000467037j 1.4562e-16-0.000259648j -4.02085e-17+0.000155596j 3.19268e-16-8.27963e-05j 8.43113e-18+0.000125715j 3.43586e-18+0.000423817j 7.74245e-18+0.00010472j 1.26737e-17-0.000145562j -6.55594e-19+0.0003102j 6.17295e-18-0.00036842j 1.96912e-18-0.000274375j -1.87131e-19-0.00021466j -7.70999e-19+2.25841e-05j 5.18375e-19+0.000374117j -9.98535e-19+0.000368371j -8.83393e-19-0.000278173j 2.46497e-18-0.0002912j -1.12194e-17-0.000163434j 
-1.35106e-16+0.000371777j -2.9098e-17-0.000665835j 1.57715e-18-0.000645586j -1.95558e-18-0.000866255j -1.44776e-18+0.000905816j -2.20052e-18+2.89242e-05j -3.7448e-21-0.000498086j -7.43103e-18-0.000641472j 8.27517e-18+0.00086103j -2.65556e-17+0.000703471j -3.48335e-18+1.5442e-05j 7.17558e-18-0.000430868j 8.20238e-19+0.00115349j -7.63906e-19-0.000168421j -1.76829e-17-0.000481979j -9.50308e-17-0.000197862j -1.39211e-16-0.000809456j -5.29559e-16-0.000725119j -3.10509e-18+0.000737942j 9.6618e-17+0.000847792j 2.59409e-17-0.00116363j -1.71381e-17-0.000289942j -2.03532e-19+0.000696841j -7.34249e-17+0.000563545j -4.69619e-17+0.000204718j 9.6664e-17-0.000725615j 3.51577e-17+0.000226226j -6.9298e-17-0.000125702j -2.06555e-17-1.00896e-05j 1.14089e-18+0.000170995j -2.73729e-16-0.000780458j -1.45585e-16-0.00025814j -9.43964e-17+0.00052371j 3.23271e-19-0.000619262j 5.43285e-17-0.000192339j -2.23786e-16+0.00121468j 4.36897e-17+0.000685852j 5.25907e-16+5.82904e-05j 5.35463e-16-0.00101668j -3.16996e-16+0.000565218j 8.75284e-17-0.000338712j -6.95003e-16+0.000180236j -1.83534e-17-0.000273664j -7.4794e-18-0.000922592j -1.68543e-17-0.000227962j -2.75889e-17+0.000316869j 1.42714e-18-0.000675264j -1.34377e-17+0.000802001j -4.2865e-18+0.000597277j 4.07358e-19+0.000467285j 1.67836e-18-4.91624e-05j -1.12843e-18-0.000814403j 2.17367e-18-0.000801895j 1.92303e-18+0.000605545j -5.3659e-18+0.000633904j 2.44231e-17+0.000355773j 
1.34099e-16-0.000369007j 2.88812e-17+0.000660875j -1.5654e-18+0.000640778j 1.94101e-18+0.000859803j 1.43698e-18-0.000899069j 2.18413e-18-2.87088e-05j 3.71691e-21+0.000494376j 7.37569e-18+0.000636694j -8.21353e-18-0.000854617j 2.63578e-17-0.000698231j 3.45741e-18-1.5327e-05j -7.12214e-18+0.000427659j -8.14128e-19-0.0011449j 7.58216e-19+0.000167167j 1.75512e-17+0.000478389j 9.4323e-17+0.000196388j 1.38174e-16+0.000803427j 5.25614e-16+0.000719718j 3.08196e-18-0.000732445j -9.58983e-17-0.000841478j -2.57476e-17+0.00115497j 1.70105e-17+0.000287782j 2.02016e-19-0.00069165j 7.2878e-17-0.000559347j 4.66122e-17-0.000203193j -9.5944e-17+0.000720211j -3.48959e-17-0.000224541j 6.87818e-17+0.000124766j 2.05016e-17+1.00144e-05j -1.13239e-18-0.000169722j 2.71691e-16+0.000774645j 1.44501e-16+0.000256218j 9.36933e-17-0.000519809j -3.20863e-19+0.000614649j -5.39238e-17+0.000190906j 2.22119e-16-0.00120564j -4.33643e-17-0.000680744j -5.2199e-16-5.78563e-05j -5.31474e-16+0.0010091j 3.14634e-16-0.000561008j -8.68765e-17+0.00033619j 6.89826e-16-0.000178894j 1.82167e-17+0.000271626j 7.42369e-18+0.000915721j 1.67287e-17+0.000226264j 2.73834e-17-0.000314509j -1.41651e-18+0.000670235j 1.33376e-17-0.000796027j 4.25458e-18-0.000592828j -4.04324e-19-0.000463804j -1.66586e-18+4.87963e-05j 1.12003e-18+0.000808337j -2.15748e-18+0.000795922j -1.9087e-18-0.000601034j 5.32594e-18-0.000629182j -2.42412e-17-0.000353124j 
7.67647e-17-0.000211237j 1.6533e-17+0.000378316j -8.96109e-19+0.000366811j 1.11113e-18+0.000492192j 8.22595e-19-0.00051467j 1.2503e-18-1.64342e-05j 2.12773e-21+0.000283004j 4.22219e-18+0.000364473j -4.70181e-18-0.000489223j 1.50885e-17-0.0003997j 1.97918e-18-8.7739e-06j -4.07705e-18+0.000244812j -4.66045e-19-0.000655393j 4.34038e-19+9.56941e-05j 1.00471e-17+0.000273852j 5.39949e-17+0.000112422j 7.90973e-17+0.000459919j 3.00886e-16+0.000412001j 1.76426e-18-0.000419286j -5.48967e-17-0.000481701j -1.47392e-17+0.000661156j 9.73759e-18+0.00016474j 1.15643e-19-0.000395933j 4.17188e-17-0.000320197j 2.6683e-17-0.000116317j -5.49229e-17+0.000412282j -1.9976e-17-0.000128538j 3.9374e-17+7.14217e-05j 1.17361e-17+5.73274e-06j -6.48235e-19-9.71567e-05j 1.55528e-16+0.000443443j 8.2719e-17+0.000146671j 5.36344e-17-0.000297563j -1.83677e-19+0.000351854j -3.08685e-17+0.000109284j 1.27151e-16-0.000690163j -2.48238e-17-0.00038969j -2.98811e-16-3.31196e-05j -3.04241e-16+0.000577658j 1.80112e-16-0.000321147j -4.97322e-17+0.000192451j 3.94889e-16-0.000102407j 1.04281e-17+0.000155491j 4.24967e-18+0.000524201j 9.57631e-18+0.000129524j 1.56756e-17-0.00018004j -8.10877e-19+0.000383674j 7.63506e-18-0.000455683j 2.43552e-18-0.000339363j -2.31454e-19-0.000265503j -9.53617e-19+2.79333e-05j 6.41157e-19+0.00046273j -1.23505e-18+0.000455623j -1.09263e-18-0.00034406j 3.04882e-18-0.000360174j -1.38768e-17-0.000202145j 
-6.98074e-17+0.000192093j -1.50346e-17-0.000344029j 8.14894e-19-0.000333567j -1.01043e-18-0.000447584j -7.48043e-19+0.000468025j -1.13698e-18+1.49448e-05j -1.9349e-21-0.000257355j -3.83953e-18-0.000331441j 4.27568e-18+0.000444884j -1.3721e-17+0.000363475j -1.79981e-18+7.97872e-06j 3.70754e-18-0.000222624j 4.23807e-19+0.000595994j -3.94701e-19-8.70213e-05j -9.13657e-18-0.000249033j -4.91013e-17-0.000102233j -7.19286e-17-0.000418236j -2.73617e-16-0.000374661j -1.60436e-18+0.000381286j 4.99214e-17+0.000438044j 1.34033e-17-0.000601235j -8.85506e-18-0.000149809j -1.05163e-19+0.000360049j -3.79378e-17+0.000291177j -2.42647e-17+0.000105775j 4.99452e-17-0.000374917j 1.81656e-17+0.000116888j -3.58055e-17-6.49487e-05j -1.06724e-17-5.21318e-06j 5.89484e-19+8.83513e-05j -1.41433e-16-0.000403253j -7.52221e-17-0.000133378j -4.87735e-17+0.000270595j 1.6703e-19-0.000319965j 2.80709e-17-9.93791e-05j -1.15627e-16+0.000627613j 2.25739e-17+0.000354372j 2.7173e-16+3.0118e-05j 2.76667e-16-0.000525304j -1.63788e-16+0.000292042j 4.52249e-17-0.000175009j -3.591e-16+9.3126e-05j -9.483e-18-0.000141399j -3.86452e-18-0.000476693j -8.7084e-18-0.000117785j -1.42549e-17+0.000163722j 7.37386e-19-0.000348901j -6.94309e-18+0.000414384j -2.21479e-18+0.000308606j 2.10477e-19+0.000241441j 8.6719e-19-2.54017e-05j -5.83048e-19-0.000420792j 1.12311e-18-0.000414329j 9.93606e-19+0.000312878j -2.7725e-18+0.000327531j 1.26192e-17+0.000183824j 
