-0.00328227-2.62539e-15j -0.0011584-5.82652e-16j 0.00475719+3.16034e-17j -0.00274916-3.24189e-17j 0.00247531+8.08701e-19j 0.00520027+3.95054e-18j 0.00289353-4.07172e-18j 0.00168547+1.58044e-18j 0.00147959-2.35857e-18j 0.00494051+1.00032e-17j -0.00452298+1.09049e-17j -0.00414726-1.21302e-17j -0.00222715-1.26279e-17j 0.000943688+3.96033e-18j 0.00210993+1.84776e-17j -0.00512568-2.62576e-16j 0.00162342-1.59578e-17j 0.00179182-2.37712e-16j 0.00592114-9.92463e-17j 0.00110086-9.56219e-18j 0.00399176+3.85961e-17j -0.00236666-4.06156e-18j -0.00557766-1.24485e-17j -0.00305394+1.29843e-16j -0.00075692-1.51564e-17j 0.0030375+5.14635e-17j 0.00320961-1.23317e-16j -0.00403407+1.30587e-16j 0.00496773+2.18192e-18j 0.00191201-1.44798e-17j 0.0022763-2.97654e-17j 0.000585464+1.39123e-16j -0.000580132-1.23291e-17j 0.00153921-6.80025e-17j 0.00499937+2.00924e-17j 0.0034412+8.66763e-17j -0.00145879-2.22831e-17j 0.00344051-1.22263e-15j 0.00659312+2.72277e-15j -0.00296635-7.2415e-15j -0.00141174-6.07308e-17j 0.00346995+1.3711e-16j 0.00496221+6.81371e-18j -0.00156328+2.85866e-17j 0.000476282+1.49439e-17j 0.000503065-1.91203e-17j 0.00220801+2.40391e-17j -0.00197813+3.59738e-17j 0.00508969-3.08922e-17j -0.00364887-1.82074e-17j -0.00342736-2.30533e-17j 0.00305099+1.30345e-16j -0.000775567-3.64935e-18j -0.00307846+2.95792e-16j -0.00548248+3.88275e-17j 0.00219359-1.99865e-18j -0.00401153+2.35856e-17j 0.00103282-1.57057e-17j -0.00590414-7.55183e-17j -0.00174468-4.71499e-17j 0.00152093+1.33399e-17j -0.00499703-1.57423e-16j 0.00214078+1.29252e-17j 0.00101406-4.46979e-18j -0.00225657+5.0548e-18j -0.00411196+4.02604e-18j -0.00449491+5.71333e-18j 0.00488169-4.59491e-18j 0.0014644-3.49795e-19j 0.00168078+1.32624e-18j 0.00287822-1.83017e-17j 0.00516794-8.05014e-18j 0.0024588+2.41645e-17j -0.00273778+4.12501e-18j -0.00473425+5.50065e-18j 0.00115538+1.81508e-15j -0.00327198-8.16331e-15j 
0.00099388+7.94973e-16j 0.000350767+1.76428e-16j -0.00144049-9.56958e-18j 0.000832452+9.81651e-18j -0.00074953-2.44876e-19j -0.00157465-1.19623e-18j -0.000876167+1.23292e-18j -0.000510364-4.7856e-19j -0.000448023+7.1418e-19j -0.001496-3.02898e-18j 0.00136957-3.30204e-18j 0.0012558+3.67305e-18j 0.000674386+3.82374e-18j -0.000285751-1.1992e-18j -0.00063889-5.59507e-18j 0.00155207+7.95084e-17j -0.000491576+4.83205e-18j -0.000542567+7.19798e-17j -0.00179293+3.0052e-17j -0.000333344+2.89545e-18j -0.00120871-1.1687e-17j 0.000716631+1.22985e-18j 0.00168893+3.76942e-18j 0.000924739-3.93167e-17j 0.000229197+4.5894e-18j -0.00091976-1.55833e-17j -0.000971878+3.73406e-17j 0.00122153-3.95421e-17j -0.00150424-6.60691e-19j -0.000578961+4.38452e-18j -0.000689267+9.01302e-18j -0.00017728-4.21267e-17j 0.000175665+3.73328e-18j -0.000466077+2.05913e-17j -0.00151382-6.08402e-18j -0.001042-2.62458e-17j 0.000441725+6.74736e-18j -0.00104179+3.70215e-16j -0.00199641-8.24462e-16j 0.000898216+2.19274e-15j 0.000427478+1.83894e-17j -0.00105071-4.15172e-17j -0.00150257-2.0632e-18j 0.000473363-8.6561e-18j -0.000144219-4.52503e-18j -0.000152329+5.78968e-18j -0.000668589-7.2791e-18j 0.000598982-1.0893e-17j -0.00154117+9.35422e-18j 0.00110489+5.51324e-18j 0.00103781+6.98058e-18j -0.000923846-3.94688e-17j 0.000234843+1.10503e-18j 0.000932164-8.95666e-17j 0.00166011-1.1757e-17j -0.000664223+6.05196e-19j 0.0012147-7.14177e-18j -0.000312741+4.75572e-18j 0.00178779+2.28671e-17j 0.000528294+1.42771e-17j -0.000460541-4.03936e-18j 0.00151311+4.76681e-17j -0.000648234-3.91379e-18j -0.000307059+1.35346e-18j 0.000683294-1.5306e-18j 0.00124511-1.21909e-18j 0.00136107-1.73001e-18j -0.00147819+1.39135e-18j -0.000443423+1.05919e-19j -0.000508943-4.01587e-19j -0.000871531+5.5418e-18j -0.00156486+2.4376e-18j -0.000744531-7.31706e-18j 0.000829005-1.24906e-18j 0.00143354-1.66561e-18j -0.000349852-5.49609e-16j 0.000990763+2.47187e-15j 
-0.000762014-6.09511e-16j -0.000268935-1.35269e-16j 0.00110443+7.33706e-18j -0.000638247-7.52639e-18j 0.00057467+1.87748e-19j 0.0012073+9.1716e-19j 0.000671763-9.45292e-19j 0.000391299+3.66915e-19j 0.000343502-5.47566e-19j 0.00114699+2.32234e-18j -0.00105006+2.5317e-18j -0.00096283-2.81615e-18j -0.000517056-2.93169e-18j 0.000219087+9.19433e-19j 0.000489841+4.28978e-18j -0.00118998-6.09596e-17j 0.000376895-3.70477e-18j 0.00041599-5.51874e-17j 0.00137465-2.30411e-17j 0.000255577-2.21996e-18j 0.000926728+8.96049e-18j -0.000549446-9.42934e-19j -0.00129491-2.89004e-18j -0.000709003+3.01444e-17j -0.000175727-3.51872e-18j 0.000705186+1.19478e-17j 0.000745145-2.86293e-17j -0.000936552+3.03172e-17j 0.00115331+5.06556e-19j 0.000443893-3.36164e-18j 0.000528466-6.91034e-18j 0.000135922+3.22988e-17j -0.000134684-2.86233e-18j 0.000357344-1.57875e-17j 0.00116065+4.66466e-18j 0.000798911+2.01228e-17j -0.000338674-5.17324e-18j 0.000798749-2.83846e-16j 0.00153066+6.3212e-16j -0.000688668-1.68119e-15j -0.00032775-1.40993e-17j 0.000805584+3.18315e-17j 0.00115203+1.58187e-18j -0.000362931+6.63668e-18j 0.000110574+3.46937e-18j 0.000116792-4.43899e-18j 0.000512611+5.58094e-18j -0.000459243+8.3517e-18j 0.00118162-7.17195e-18j -0.000847124-4.22704e-18j -0.000795697-5.35206e-18j 0.000708319+3.0261e-17j -0.000180056-8.47234e-19j -0.000714697+6.86713e-17j -0.00127281+9.0142e-18j 0.000509264-4.64007e-19j -0.000931317+5.47564e-18j 0.00023978-3.64624e-18j -0.00137071-1.75323e-17j -0.000405046-1.09463e-17j 0.0003531+3.097e-18j -0.00116011-3.65474e-17j 0.000497005+3.00073e-18j 0.000235424-1.03771e-18j -0.000523886+1.17352e-18j -0.000954634+9.34688e-19j -0.00104354+1.32641e-18j 0.00113334-1.06676e-18j 0.000339975-8.12084e-20j 0.00039021+3.079e-19j 0.000668209-4.24894e-18j 0.00119979-1.86892e-18j 0.000570837+5.61004e-18j -0.000635604+9.57664e-19j -0.0010991+1.27703e-18j 0.000268234+4.21389e-16j -0.000759625-1.8952e-15j 
0.00260145+2.08082e-15j 0.000918123+4.61797e-16j -0.00377043-2.50481e-17j 0.00217892+2.56945e-17j -0.00196188-6.40958e-19j -0.00412161-3.13111e-18j -0.00229334+3.22715e-18j -0.00133586-1.25262e-18j -0.00117269+1.86935e-18j -0.00391574-7.92827e-18j 0.00358481-8.643e-18j 0.00328702+9.61411e-18j 0.00176519+1.00085e-17j -0.000747945-3.13887e-18j -0.00167228-1.46449e-17j 0.0040625+2.08111e-16j -0.00128669+1.26478e-17j -0.00142016+1.88405e-16j -0.00469295+7.86603e-17j -0.000872519+7.57877e-18j -0.00316377-3.05904e-17j 0.00187576+3.2191e-18j 0.00442072+9.86637e-18j 0.00242048-1.02911e-16j 0.000599917+1.20126e-17j -0.00240745-4.07888e-17j -0.00254386+9.77381e-17j 0.00319731-1.035e-16j -0.00393731-1.72934e-18j -0.00151542+1.14764e-17j -0.00180414+2.35914e-17j -0.000464025-1.10265e-16j 0.000459799+9.77176e-18j -0.00121995+5.38972e-17j -0.00396238-1.59248e-17j -0.00272742-6.86976e-17j 0.0011562+1.7661e-17j -0.00272687+9.69029e-16j -0.00522555-2.15801e-15j 0.00235106+5.73945e-15j 0.00111891+4.81338e-17j -0.0027502-1.0867e-16j -0.00393293-5.40038e-18j 0.00123902-2.26571e-17j -0.00037749-1.18442e-17j -0.000398718+1.51543e-17j -0.00175001-1.90529e-17j 0.00156782-2.8512e-17j -0.00403397+2.44844e-17j 0.00289201+1.44308e-17j 0.00271644+1.82715e-17j -0.00241814-1.03309e-16j 0.000614697+2.89239e-18j 0.00243992-2.34438e-16j 0.00434528-3.07737e-17j -0.00173859+1.58408e-18j 0.00317944-1.86934e-17j -0.000818591+1.2448e-17j 0.00467949+5.9854e-17j 0.0013828+3.73699e-17j -0.00120545-1.05729e-17j 0.00396053+1.2477e-16j -0.00169674-1.02442e-17j -0.00080372+3.54265e-18j 0.00178851-4.00632e-18j 0.00325904-3.19095e-18j 0.00356256-4.52825e-18j -0.00386912+3.64182e-18j -0.00116065+2.77239e-19j -0.00133214-1.05114e-18j -0.00228121+1.45055e-17j -0.00409598+6.38036e-18j -0.00194879-1.91522e-17j 0.0021699-3.26939e-18j 0.00375225-4.35969e-18j -0.000915728-1.43859e-15j 0.0025933+6.47005e-15j 
0.00388966+3.11122e-15j 0.00137277+6.90473e-16j -0.00563751-3.74517e-17j 0.0032579+3.84181e-17j -0.00293337-9.58352e-19j -0.00616258-4.6816e-18j -0.00342898+4.8252e-18j -0.00199737-1.8729e-18j -0.00175339+2.79503e-18j -0.00585476-1.18543e-17j 0.00535996-1.29229e-17j 0.00491472+1.43749e-17j 0.00263929+1.49647e-17j -0.00111832-4.6932e-18j -0.00250037-2.1897e-17j 0.0060742+3.11165e-16j -0.00192384+1.89108e-17j -0.0021234+2.81701e-16j -0.00701685+1.17612e-16j -0.00130458+1.13317e-17j -0.00473044-4.57384e-17j 0.00280462+4.81316e-18j 0.00660981+1.47521e-17j 0.00361907-1.53871e-16j 0.000896989+1.79611e-17j -0.00359959-6.09869e-17j -0.00380356+1.46137e-16j 0.00478058-1.54752e-16j -0.00588701-2.58569e-18j -0.00226583+1.71593e-17j -0.00269753+3.52735e-17j -0.000693805-1.64868e-16j 0.000687486+1.46106e-17j -0.00182405+8.05865e-17j -0.00592451-2.38105e-17j -0.004078-1.02716e-16j 0.00172874+2.64066e-17j -0.00407718+1.44888e-15j -0.00781319-3.22663e-15j 0.00351527+8.58155e-15j 0.00167298+7.19691e-17j -0.00411206-1.62482e-16j -0.00588048-8.07459e-18j 0.00185256-3.38766e-17j -0.000564419-1.77092e-17j -0.000596158+2.26586e-17j -0.0026166-2.84876e-17j 0.00234418-4.26309e-17j -0.00603154+3.66089e-17j 0.0043241+2.15767e-17j 0.0040616+2.73193e-17j -0.00361558-1.54466e-16j 0.000919087+4.32467e-18j 0.00364813-3.50529e-16j 0.00649701-4.60125e-17j -0.00259952+2.3685e-18j 0.00475386-2.79501e-17j -0.00122395+1.86121e-17j 0.00699671+8.9493e-17j 0.00206754+5.58751e-17j -0.00180238-1.58085e-17j 0.00592174+1.86555e-16j -0.00253694-1.53171e-17j -0.00120171+5.29693e-18j 0.00267415-5.9902e-18j 0.00487288-4.77107e-18j 0.00532669-6.77059e-18j -0.00578506+5.4452e-18j -0.00173539+4.14524e-19j -0.00199181-1.57166e-18j -0.00341084+2.16885e-17j -0.00612427+9.53983e-18j -0.00291381-2.86362e-17j 0.00324441-4.88835e-18j 0.00561033-6.51855e-18j -0.00136919-2.15096e-15j 0.00387747+9.67394e-15j 
0.00136181+1.08927e-15j 0.000480621+2.41742e-16j -0.00197375-1.31122e-17j 0.00114063+1.34506e-17j -0.00102701-3.3553e-19j -0.00215759-1.63908e-18j -0.00120052+1.68935e-18j -0.0006993-6.55722e-19j -0.00061388+9.78569e-19j -0.00204982-4.1503e-18j 0.00187658-4.52445e-18j 0.0017207+5.03281e-18j 0.000924043+5.23929e-18j -0.000391536-1.64314e-18j -0.000875407-7.66636e-18j 0.00212664+1.08942e-16j -0.000673557+6.62088e-18j -0.000743425+9.86267e-17j -0.00245667+4.11772e-17j -0.000456748+3.96734e-18j -0.00165618-1.60135e-17j 0.000981927+1.68514e-18j 0.00231417+5.16486e-18j 0.00126708-5.38718e-17j 0.000314045+6.28839e-18j -0.00126025-2.13522e-17j -0.00133167+5.11641e-17j 0.00167373-5.41805e-17j -0.00206111-9.05279e-19j -0.000793292+6.00767e-18j -0.000944433+1.23496e-17j -0.000242909-5.77219e-17j 0.000240696+5.11534e-18j -0.000638619+2.82142e-17j -0.00207423-8.33632e-18j -0.00142775-3.59619e-17j 0.000605252+9.24523e-18j -0.00142746+5.07269e-16j -0.00273548-1.12968e-15j 0.00123074+3.00449e-15j 0.00058573+2.51972e-17j -0.00143968-5.68868e-17j -0.00205882-2.827e-18j 0.000648602-1.18606e-17j -0.000197609-6.2002e-18j -0.000208721+7.93302e-18j -0.0009161-9.97382e-18j 0.000820724-1.49255e-17j -0.00211171+1.28172e-17j 0.00151392+7.55424e-18j 0.00142201+9.56479e-18j -0.00126585-5.40802e-17j 0.000321782+1.51411e-18j 0.00127725-1.22724e-16j 0.00227468-1.61095e-17j -0.000910118+8.29239e-19j 0.00166438-9.78564e-18j -0.000428517+6.51628e-18j 0.00244962+3.13325e-17j 0.000723868+1.95625e-17j -0.000631033-5.53473e-18j 0.00207326+6.53148e-17j -0.00088821-5.36267e-18j -0.000420732+1.85451e-18j 0.000936249-2.09723e-18j 0.00170605-1.6704e-18j 0.00186493-2.37046e-18j -0.00202541+1.90642e-18j -0.000607577+1.45129e-19j -0.000697353-5.50255e-19j -0.00119417+7.59337e-18j -0.00214417+3.34e-18j -0.00102016-1.00258e-17j 0.0011359-1.71146e-18j 0.00196424-2.28222e-18j -0.000479367-7.53074e-16j 0.00135754+3.38695e-15j 
-0.00272689-2.18115e-15j -0.000962393-4.84063e-16j 0.00395224+2.62559e-17j -0.00228398-2.69334e-17j 0.00205647+6.71863e-19j 0.00432035+3.28208e-18j 0.00240392-3.38275e-18j 0.00140028+1.31302e-18j 0.00122923-1.95948e-18j 0.00410454+8.31055e-18j -0.00375766+9.05975e-18j -0.00344552-1.00777e-17j -0.0018503-1.04911e-17j 0.00078401+3.29022e-18j 0.00175291+1.53511e-17j -0.00425838-2.18146e-16j 0.00134873-1.32576e-17j 0.00148863-1.9749e-16j 0.00491924-8.24531e-17j 0.00091459-7.9442e-18j 0.00331632+3.20654e-17j -0.00196621-3.37432e-18j -0.00463388-1.03421e-17j -0.00253719+1.07873e-16j -0.000628844-1.25919e-17j 0.00252353+4.27555e-17j 0.00266652-1.02451e-16j -0.00335148+1.08491e-16j 0.00412715+1.81273e-18j 0.00158849-1.20297e-17j 0.00189113-2.47289e-17j 0.0004864+1.15582e-16j -0.000481969-1.02429e-17j 0.00127877-5.6496e-17j 0.00415344+1.66926e-17j 0.00285893+7.20101e-17j -0.00121195-1.85126e-17j 0.00285835-1.01575e-15j 0.00547752+2.26206e-15j -0.00246442-6.01619e-15j -0.00117286-5.04547e-17j 0.00288281+1.1391e-16j 0.00412257+5.66078e-18j -0.00129876+2.37496e-17j 0.000395692+1.24153e-17j 0.000417943-1.5885e-17j 0.0018344+1.99715e-17j -0.00164342+2.98868e-17j 0.00422848-2.5665e-17j -0.00303146-1.51266e-17j -0.00284743-1.91525e-17j 0.00253474+1.0829e-16j -0.000644336-3.03185e-18j -0.00255756+2.45742e-16j -0.0045548+3.22576e-17j 0.00182242-1.66046e-18j -0.00333275+1.95947e-17j 0.000858062-1.30482e-17j -0.00490512-6.274e-17j -0.00144947-3.91718e-17j 0.00126358+1.10827e-17j -0.0041515-1.30786e-16j 0.00177855+1.07382e-17j 0.000842473-3.71347e-18j -0.00187474+4.19949e-18j -0.00341619+3.34481e-18j -0.00373434+4.74659e-18j 0.00405568-3.81742e-18j 0.00121661-2.90607e-19j 0.00139638+1.10183e-18j 0.00239121-1.52049e-17j 0.00429348-6.688e-18j 0.00204276+2.00757e-17j -0.00227453+3.42703e-18j -0.00393318+4.5699e-18j 0.000959882+1.50795e-15j -0.00271834-6.78202e-15j 
-0.00270454-2.16328e-15j -0.000954505-4.80096e-16j 0.00391984+2.60407e-17j -0.00226526-2.67126e-17j 0.00203962+6.66356e-19j 0.00428493+3.25518e-18j 0.00238422-3.35503e-18j 0.0013888+1.30225e-18j 0.00121916-1.94342e-18j 0.0040709+8.24243e-18j -0.00372686+8.98549e-18j -0.00341727-9.99508e-18j -0.00183513-1.04051e-17j 0.000777583+3.26325e-18j 0.00173854+1.52253e-17j -0.00422348-2.16358e-16j 0.00133767-1.31489e-17j 0.00147643-1.95871e-16j 0.00487891-8.17772e-17j 0.000907093-7.87908e-18j 0.00328914+3.18026e-17j -0.00195009-3.34666e-18j -0.00459589-1.02573e-17j -0.00251639+1.06988e-16j -0.000623689-1.24886e-17j 0.00250284+4.24051e-17j 0.00264467-1.01611e-16j -0.00332401+1.07602e-16j 0.00409332+1.79787e-18j 0.00157546-1.19311e-17j 0.00187563-2.45262e-17j 0.000482413+1.14635e-16j -0.000478018-1.0159e-17j 0.00126829-5.60329e-17j 0.00411939+1.65558e-17j 0.00283549+7.14198e-17j -0.00120202-1.83609e-17j 0.00283492-1.00743e-15j 0.00543262+2.24352e-15j -0.00244422-5.96688e-15j -0.00116325-5.00411e-17j 0.00285918+1.12976e-16j 0.00408878+5.61438e-18j -0.00128811+2.35549e-17j 0.000392449+1.23135e-17j 0.000414517-1.57548e-17j 0.00181936+1.98078e-17j -0.00162994+2.96418e-17j 0.00419382-2.54547e-17j -0.00300661-1.50026e-17j -0.00282409-1.89955e-17j 0.00251396+1.07402e-16j -0.000639054-3.007e-18j -0.0025366+2.43728e-16j -0.00451747+3.19932e-17j 0.00180748-1.64685e-18j -0.00330543+1.94341e-17j 0.000851028-1.29412e-17j -0.00486491-6.22258e-17j -0.00143759-3.88507e-17j 0.00125322+1.09919e-17j -0.00411747-1.29714e-16j 0.00176397+1.06502e-17j 0.000835567-3.68303e-18j -0.00185938+4.16507e-18j -0.00338819+3.31739e-18j -0.00370373+4.70769e-18j 0.00402243-3.78613e-18j 0.00120664-2.88225e-19j 0.00138493+1.0928e-18j 0.00237161-1.50803e-17j 0.00425829-6.63318e-18j 0.00202601+1.99111e-17j -0.00225588+3.39894e-18j -0.00390094+4.53244e-18j 0.000952014+1.49559e-15j -0.00269606-6.72643e-15j 
-0.00345154-2.76078e-15j -0.00121814-6.12699e-16j 0.00500251+3.32332e-17j -0.00289094-3.40907e-17j 0.00260296+8.50405e-19j 0.00546844+4.15427e-18j 0.00304275-4.28169e-18j 0.00177239+1.66194e-18j 0.00155589-2.4802e-18j 0.00519529+1.0519e-17j -0.00475622+1.14673e-17j -0.00436113-1.27557e-17j -0.002342-1.32791e-17j 0.000992354+4.16457e-18j 0.00221873+1.94305e-17j -0.00539001-2.76116e-16j 0.00170714-1.67807e-17j 0.00188422-2.49971e-16j 0.00622648-1.04364e-16j 0.00115763-1.00553e-17j 0.00419761+4.05865e-17j -0.00248871-4.27102e-18j -0.00586529-1.30904e-17j -0.00321143+1.36539e-16j -0.000795954-1.5938e-17j 0.00319414+5.41175e-17j 0.00337513-1.29676e-16j -0.00424211+1.37321e-16j 0.00522391+2.29445e-18j 0.00201061-1.52265e-17j 0.00239368-3.13004e-17j 0.000615656+1.46297e-16j -0.000610048-1.29649e-17j 0.00161859-7.15094e-17j 0.00525718+2.11286e-17j 0.00361866+9.11461e-17j -0.00153402-2.34322e-17j 0.00361793-1.28568e-15j 0.00693312+2.86319e-15j -0.00311932-7.61494e-15j -0.00148454-6.38626e-17j 0.00364889+1.44181e-16j 0.00521811+7.16508e-18j -0.00164389+3.00608e-17j 0.000500844+1.57145e-17j 0.000529008-2.01064e-17j 0.00232187+2.52788e-17j -0.00208014+3.7829e-17j 0.00535216-3.24853e-17j -0.00383704-1.91463e-17j -0.00360411-2.42421e-17j 0.00320833+1.37067e-16j -0.000815563-3.83754e-18j -0.00323722+3.11046e-16j -0.0057652+4.08298e-17j 0.00230671-2.10172e-18j -0.0042184+2.48019e-17j 0.00108608-1.65156e-17j -0.00620862-7.94127e-17j -0.00183466-4.95814e-17j 0.00159936+1.40279e-17j -0.00525472-1.65541e-16j 0.00225118+1.35918e-17j 0.00106635-4.70029e-18j -0.00237294+5.31547e-18j -0.00432401+4.23366e-18j -0.0047267+6.00796e-18j 0.00513344-4.83187e-18j 0.00153992-3.67833e-19j 0.00176745+1.39463e-18j 0.00302665-1.92455e-17j 0.00543444-8.46528e-18j 0.0025856+2.54106e-17j -0.00287896+4.33774e-18j -0.00497839+5.78431e-18j 0.00121496+1.90868e-15j -0.00344072-8.58429e-15j 
0.00330737+2.64546e-15j 0.00116726+5.87107e-16j -0.00479356-3.1845e-17j 0.00277018+3.26668e-17j -0.00249424-8.14884e-19j -0.00524003-3.98075e-18j -0.00291565+4.10285e-18j -0.00169836-1.59252e-18j -0.0014909+2.3766e-18j -0.00497828-1.00796e-17j 0.00455756-1.09883e-17j 0.00417897+1.22229e-17j 0.00224418+1.27244e-17j -0.000950903-3.99061e-18j -0.00212606-1.86189e-17j 0.00516487+2.64583e-16j -0.00163584+1.60798e-17j -0.00180552+2.3953e-16j -0.0059664+1.00005e-16j -0.00110928+9.63529e-18j -0.00402228-3.88912e-17j 0.00238476+4.09262e-18j 0.0056203+1.25436e-17j 0.00307729-1.30836e-16j 0.000762707+1.52723e-17j -0.00306072-5.1857e-17j -0.00323415+1.2426e-16j 0.00406492-1.31586e-16j -0.00500571-2.19861e-18j -0.00192663+1.45905e-17j -0.0022937+2.9993e-17j -0.000589941-1.40186e-16j 0.000584567+1.24234e-17j -0.00155098+6.85224e-17j -0.00503759-2.0246e-17j -0.00346751-8.7339e-17j 0.00146994+2.24534e-17j -0.00346681+1.23198e-15j -0.00664353-2.74359e-15j 0.00298903+7.29687e-15j 0.00142253+6.11951e-17j -0.00349648-1.38158e-16j -0.00500015-6.8658e-18j 0.00157523-2.88052e-17j -0.000479924-1.50581e-17j -0.000506911+1.92665e-17j -0.00222489-2.42229e-17j 0.00199325-3.62489e-17j -0.0051286+3.11284e-17j 0.00367677+1.83466e-17j 0.00345356+2.32295e-17j -0.00307432-1.31342e-16j 0.000781497+3.67725e-18j 0.003102-2.98054e-16j 0.00552439-3.91243e-17j -0.00221036+2.01393e-18j 0.00404219-2.37659e-17j -0.00104072+1.58258e-17j 0.00594928+7.60956e-17j 0.00175802+4.75104e-17j -0.00153256-1.34419e-17j 0.00503523+1.58627e-16j -0.00215715-1.3024e-17j -0.00102181+4.50396e-18j 0.00227382-5.09345e-18j 0.0041434-4.05683e-18j 0.00452927-5.75701e-18j -0.00491902+4.63004e-18j -0.00147559+3.52469e-19j -0.00169363-1.33638e-18j -0.00290023+1.84417e-17j -0.00520745+8.11169e-18j -0.0024776-2.43492e-17j 0.00275871-4.15655e-18j 0.00477044-5.5427e-18j -0.00116421-1.82895e-15j 0.003297+8.22572e-15j 
-2.57627e-05-2.06068e-17j -9.09237e-06-4.57327e-18j 3.73394e-05+2.48057e-19j -2.15783e-05-2.54458e-19j 1.94289e-05+6.34754e-21j 4.08172e-05+3.1008e-20j 2.27115e-05-3.19591e-20j 1.32293e-05+1.24049e-20j 1.16134e-05-1.85125e-20j 3.87783e-05+7.85153e-20j -3.55011e-05+8.55935e-20j -3.25521e-05-9.52105e-20j -1.7481e-05-9.91167e-20j 7.40706e-06+3.10849e-20j 1.65609e-05+1.45032e-19j -4.02318e-05-2.06097e-18j 1.27423e-05-1.25254e-19j 1.40641e-05-1.86582e-18j 4.64753e-05-7.78989e-19j 8.64074e-06-7.50541e-20j 3.13315e-05+3.02943e-19j -1.85761e-05-3.18794e-20j -4.37793e-05-9.77087e-20j -2.39705e-05+1.01914e-18j -5.9411e-06-1.18964e-19j 2.38415e-05+4.0394e-19j 2.51924e-05-9.67921e-19j -3.16637e-05+1.02499e-18j 3.8992e-05+1.7126e-20j 1.50075e-05-1.13653e-19j 1.78668e-05-2.3363e-19j 4.59534e-06+1.09198e-18j -4.55348e-06-9.67718e-20j 1.20814e-05-5.33755e-19j 3.92403e-05+1.57706e-19j 2.70102e-05+6.80327e-19j -1.14501e-05-1.74901e-19j 2.70047e-05-9.5965e-18j 5.17497e-05+2.13712e-17j -2.3283e-05-5.68389e-17j -1.10808e-05-4.76679e-19j 2.72358e-05+1.07618e-18j 3.89487e-05+5.34811e-20j -1.22702e-05+2.24378e-19j 3.73836e-06+1.17295e-19j 3.94858e-06-1.50077e-19j 1.73307e-05+1.88684e-19j -1.55264e-05+2.82361e-19j 3.99492e-05-2.42475e-19j -2.86402e-05-1.42911e-19j -2.69015e-05-1.80946e-19j 2.39474e-05+1.02309e-18j -6.08747e-06-2.86439e-20j -2.4163e-05+2.32169e-18j -4.30322e-05+3.04759e-19j 1.72176e-05-1.56875e-20j -3.14867e-05+1.85125e-19j 8.10668e-06-1.23275e-19j -4.63419e-05-5.92747e-19j -1.36941e-05-3.70082e-19j 1.19379e-05+1.04706e-19j -3.92219e-05-1.23562e-18j 1.68031e-05+1.01451e-19j 7.9594e-06-3.50836e-20j -1.77119e-05+3.96754e-20j -3.2275e-05+3.16006e-20j -3.52807e-05+4.48442e-20j 3.83167e-05-3.60657e-20j 1.14941e-05-2.74556e-21j 1.31925e-05+1.04097e-20j 2.25913e-05-1.43651e-19j 4.05634e-05-6.3186e-20j 1.92993e-05+1.89668e-19j -2.1489e-05+3.23774e-20j -3.71594e-05+4.31749e-20j 9.06865e-06+1.42466e-17j -2.5682e-05-6.40743e-17j 
