-0.0049725+0.00226615j -0.00246473-0.00168608j -0.00701998+0.00329931j 0.00482264+0.00129928j 0.00328208-0.00290278j 0.00811343-0.00181696j 0.00456245+6.75438e-05j 0.00236649+5.41479e-05j 0.00184188-0.00139742j 0.00744465-0.00314923j -0.00692406+0.000990921j -0.00641885+0.00134738j -0.00260408-9.96171e-05j -8.65694e-05-0.00230352j 0.00218852-0.00278948j -0.00860223+0.00250775j -0.00355159+0.000702699j -0.00287479+0.00163092j -0.00849034+0.00278551j -0.00243908-0.000526014j 0.00557023-0.000315638j -0.00541966-0.000199294j -0.00903736+0.000125873j 0.00391169-0.00192719j -0.000699636+0.00134646j -0.0043333+0.000930663j -0.00224318-0.00286619j 0.00909703-0.00100851j 0.00492287-0.00184895j -0.00226406+0.000510729j -0.00399362-0.0009971j -0.00186254-0.000764016j -0.000984005+0.00017047j 0.0014969+0.000674116j -0.00759753-0.000169295j -0.00475215+0.000158445j -0.00248621-0.000666775j 0.00505714-0.000140367j 0.00958038+3.88982e-05j 0.00431854+0.000124156j 0.00151874-0.000620624j -0.00531006-0.000398685j 0.0068571-0.000167598j 0.00212244-0.000558273j 0.000383309+0.00156381j -0.000192787-7.41399e-05j -0.0025938+0.000822837j 0.00342435+0.000945787j -0.00726375-0.00343414j -0.00236924-0.00107814j 0.00629778-0.00141072j -0.00445065-0.00120335j 0.00103733+0.00144263j 0.00443711+0.00161375j 0.00698546+0.000153568j 0.00202424-0.000764156j 0.00576283+0.000614507j -0.00118626+0.000480528j 0.00789259+0.00300356j 0.00176076+0.00121384j -0.00144632+3.35949e-05j -0.00603568-0.00194138j -0.00255263-0.00264137j -0.00103131-0.00218919j 0.00309324-0.000236353j 0.0054922+0.00115617j 0.0059113+0.00101867j -0.00599751-0.00278643j -0.00123196-0.00135361j -0.00234877-0.000124834j -0.00403455+3.14939e-05j -0.00724812-0.00169868j -0.00269244-0.00268117j 0.00473782-0.00125601j 0.00630695+0.00325504j -0.00269272+0.00197411j 0.00488697+0.00238349j 
0.000838979+0.00210088j 0.000507044+0.00150063j 0.000885244+0.000925495j 0.00144666+0.000755087j -0.00260417-0.00080732j 0.0016913-0.00244139j -0.00182141-9.40075e-05j -1.40477e-05-0.00217998j -0.00402226-0.00118142j 0.00342627-0.00540591j 0.00185185+0.00153852j 0.00244401-0.00160161j 0.00158131+0.00140093j 0.00103553-0.000138218j -0.000293393-0.00232964j -0.000959022-0.0013305j 0.000805852+0.000425168j 0.00194591+0.0018296j 0.00135751+0.000806779j 0.00287773-0.00732653j 8.75507e-05+0.00249357j -0.00351973-0.00401037j 0.00181162+0.00555559j 0.00298047+0.00206772j 0.0011029+0.00132304j 0.00116721-0.000245622j 0.00080591-0.000203484j 0.00101163-0.00613578j 0.000532458+0.00654405j -0.000949559+0.00243627j 0.000567244-0.00158533j -0.00146779-0.000790473j -0.00174402+0.00284076j 0.00070915-0.00347573j 0.00261568-0.00414033j -0.00249014+0.0018777j -0.000642798+0.00246869j 0.00154534+0.00297745j -0.000476761+0.00556834j -0.00250283+0.00055189j -0.000718831+0.00114764j -0.00493372+0.00438347j -0.00246844+0.00382024j 0.000874194+0.000250214j -0.00160516-0.00247026j 0.000474628+0.00247817j 0.00346991-0.00210595j 0.000309556-0.00125448j -0.00137856+0.00338737j -0.00263833+0.0020658j 0.00185214+0.00166567j -0.0010627+0.000762163j -0.00491639+0.000149711j 0.00091185-0.000718093j 0.000282003+0.000828777j -0.00111882+0.000266418j -0.0030906-0.000267448j 0.00272326-0.00220972j 0.00140583+0.000957184j -0.000897784+0.0012286j 0.000280947-0.000255887j -0.000506077-0.00112451j -0.000294054+0.00115002j -0.00155317-0.000682519j 0.000732718-0.000100715j -0.00260717+0.00106195j -0.000298025+0.00104916j -0.00471821-0.000415696j 0.00205308-0.00151044j -0.00228721-0.00297115j 0.00226148-0.000113766j 0.00258486+0.000165754j -0.000784707+0.000276414j 0.00195688-0.000251765j -0.00026375+0.000730634j 0.000494247-0.000970315j -0.00146078+0.00208525j 
-0.00189951-0.00142259j -0.00213576-0.00060028j -0.000874845-0.000235705j 0.00105313-4.80552e-05j 0.00101069-0.00212221j -5.902e-05+0.000531381j 0.00178086-0.000882789j 0.0025824+0.00220599j 0.000404758-0.000117032j -0.000998452+5.47352e-05j -0.00200295-0.000621146j 0.0013759+0.0013099j -0.000522894+0.000706243j -0.0019201-0.00214002j 0.000127919+0.00100044j -9.20609e-05+0.000264982j 0.00145539+0.00179276j -0.000597026+0.00180858j -0.00141822+0.000279555j 0.00350452+0.00304849j -0.00333054-0.00233273j 0.00399577+0.000989147j -0.00187868+0.000879039j -0.00108234+0.000503051j -0.00151879-0.000485145j 0.00103513+0.00307389j -0.000317785-0.000166063j 0.00177807+0.000594105j -0.00230672+0.00025472j 0.000400492-0.00137913j 0.00120012-0.000397181j -0.000717599+0.000915088j -0.00145375-0.00107849j 0.000247904+0.00102915j 0.00254078+0.00174825j -0.00244379-0.00204991j -0.00101965-0.0020444j -0.00150752-0.00132352j -0.00159181+0.000514797j 0.0017991+0.00138069j 0.000493186+0.000953979j -0.00128778-0.00218591j -0.00038496+0.000914201j 0.00038837+0.00146185j 0.0010296+0.00145185j -0.00213649-0.00110637j 0.000216457+0.00142179j -0.000498133+0.00107444j -3.86075e-05-0.000471416j -0.000705136-8.83264e-05j -0.000993567+0.000262485j -0.000381044+7.01299e-05j 0.00100795-0.00281284j 0.000985514+0.000477616j 0.000233845+0.00153541j -0.000465569+0.00210984j 0.000994258-0.000370302j 0.00132938+0.00192961j 0.000768452+0.00130357j -9.30491e-05-0.000560457j -0.00083107-0.00143564j 0.000638616+6.62174e-05j -0.000731655-0.00257371j -0.000481209-0.000465569j 0.000115686+0.00252378j -0.000789466+1.82312e-05j -0.000830558-0.00125816j 0.00103538-0.000398743j 0.000149048+0.00191491j 0.00184368+0.00115856j -0.00133489-2.44541e-05j -0.00114751-3.88246e-05j -3.20513e-05+0.00140241j -0.000249864+0.00101932j -0.00136911-0.00095336j -0.000732621+0.00075045j -0.000837871-0.00216778j 
0.000372471-0.000868134j -0.00161104-0.00219406j 0.000661363-0.000779998j 0.00106977+0.00114063j -0.000433347-0.000170875j 0.00119878+0.0013907j 0.00247836-0.000174076j -0.000909997+0.00289693j -0.000308783+0.00305263j -0.0058973-0.00220594j 0.000795403+0.000537573j 0.00110116-0.00405159j -0.000713977+0.00274092j -0.000763661+0.000758629j 8.80619e-05+0.000417245j -0.000140253+0.00227994j 0.000929988-0.00237384j 0.00336481+5.80217e-05j 0.000595464-0.00170854j -0.00202651-0.00172896j 0.000507311+0.0013211j -0.00148821+0.00960855j 0.00150056+0.00243124j 0.000678734-0.00138517j -0.00188373-0.000812196j 0.000920762+0.00369422j 0.00185482+0.000111503j -0.00306024+0.00279483j 0.000815837-0.00206806j 0.0028608+0.00316726j -8.61515e-05-0.000424024j -0.00207741+0.00107651j -0.00125179-0.00185317j -0.00194913+0.00395066j -0.000577394-0.00335934j 0.00214028-0.00262627j -0.00133524+0.00102591j 0.000328996-0.00398653j 0.00190315-0.00179344j 0.00415824-4.48236e-05j 0.00281905-0.00064487j 0.000687373-0.00229064j 0.00188833-0.00055286j 0.000746886-0.000761963j 0.000477181-0.00051385j 0.00117358-0.000835178j 0.00108267-0.00401891j -0.000226247-0.000862161j 0.00217157-0.000262816j 0.00244524+7.98569e-05j 0.000107931+0.00105845j -0.00115339+0.0022763j -0.00161589+0.00562888j 0.00105331-0.00105183j 0.002805-0.000676163j -0.000608271-0.00107583j -0.0021742+0.00272655j 0.000242762-0.0013083j 0.00359696+6.80243e-05j 0.000185065+0.00507524j -0.00182933+6.85061e-06j -0.000839804-0.00112489j 0.00110467-0.00107679j 0.00353799-0.00101019j 0.00209975+0.000523203j -0.000738692+0.00312247j 0.000409374+0.00153638j 0.00125631+0.00403724j -0.00165077+0.00102822j -0.000521524+0.000673217j -0.001673-0.00104944j 8.95343e-05-0.000201546j -0.000718014-0.000218055j -0.000140074+0.000371107j 0.00085104-0.00133026j -0.000656233-0.00162016j 0.000851363-0.00125853j 
-0.000331471+0.000469697j 0.000351763-0.00141672j 0.00186252+0.0020257j -0.00350176-0.00408487j 0.000459436+0.00150947j -0.00031364-2.79979e-05j 0.000819893-0.00060858j -0.0016721-0.00110391j 0.00232307-0.0017631j 0.00200342-0.000425263j -0.00225434+0.000160399j 0.000117358-0.00071838j -0.00196706+0.000611683j 0.00191948+0.00438219j 0.00272716-0.0030619j 0.000873506-0.000123881j 0.000186925-0.00259819j -0.000667907-0.0032135j 0.000931138-0.00211393j 0.00224379-0.00581975j -0.000988095+0.00319713j -0.000458205-0.00246266j -0.00362902-0.0017039j -0.00156581+0.00162083j -0.000859282-0.000238426j -0.000538761-0.00416274j 0.000965363+0.000823322j 0.00200793-0.00244341j -0.00211448-0.00125629j -0.00274469-0.000468202j -0.000542311-0.000696646j 0.00267419+0.00141742j -0.00113087+0.00273584j 0.000579325-0.00208107j 0.00247794-0.00113379j 0.00137266+0.00566788j -0.00103375+0.00135496j -0.00130244+0.00305519j -0.000895515-0.00109964j 0.00109129-0.00190427j 0.000213097-0.00169522j -0.000587161+0.00192008j -0.000890226+6.71633e-05j 0.000729704-0.00127551j 0.00456291-0.00176355j 9.12037e-05-0.000299304j 0.00232907+0.00025524j 0.00291426-0.000955153j -0.000927865-0.00251798j 0.000518056-0.000385845j -0.000897198+0.000232573j -0.000679942-0.000642868j -0.00250507+0.000713751j 0.00156054-0.000770495j 0.00121154-0.00218884j 0.00021423-0.00102113j -0.00246617+9.73272e-05j 0.00133191-0.000336855j 0.00145243-0.00270467j -0.00106189-0.00103492j 2.21825e-05+0.00086072j -0.000115239-0.000552529j 0.000315327+0.00181668j 0.00137994+0.00143572j 5.40166e-05-0.00256896j -0.000611448+0.000356037j -0.000519574-0.00148805j -0.000586974+3.10359e-05j 0.00018993-0.00242908j 0.000463164+0.00123211j -0.000357017+1.84471e-05j 0.00107634+0.000262101j 0.000760234-0.00198921j -0.000211987+0.00185814j -0.000432853+0.00358645j 0.000592931+0.000639785j 0.000669999-0.000436121j 
0.000360855+0.000292264j -0.00282099-0.00263748j 0.00363469+0.00167477j 0.000997732-0.000685156j -0.000727344-0.000177036j -0.00112483-0.00149102j -0.000732113+0.000673984j 0.000296716+0.00102979j -0.0046838-0.00134439j 0.000404204-0.00409804j 0.00245567-0.00101564j 0.0023739+0.0030859j 0.00215371-0.000104305j 0.00366816-0.0024441j -0.00439374-0.00253414j -0.00210956-0.00252058j 0.00159282+0.00409306j -0.000409597+0.00266853j -0.00260399-0.00149152j -0.00167553-0.0025819j -3.96084e-05-0.0035945j -0.0021537-0.00101667j 0.00179784+0.00476853j 0.00445262+0.00272605j 0.0016925+6.46073e-05j -0.000622403+0.00165959j -0.000578376+0.000419261j -0.00150478-0.00717376j 0.00206669+0.00343538j -0.000259588+0.00317706j 0.000526911+0.000293408j -0.00214062-0.00156418j 0.00149749+0.00244818j -0.000865876-0.00241035j -0.000342249+0.00116516j -0.00100844-0.00111993j 0.00126863-0.000861857j 0.00397354+0.00127572j 0.00121143+0.00521913j -0.00363408+0.0018995j -0.00197417+0.00124698j -0.0016318-0.0004961j -0.00113704+0.00438014j -3.68854e-05+0.00106088j -0.00326589-0.00413195j -0.000703559-0.000647116j 4.86396e-05-0.000372192j -0.000865291-0.00211605j 0.000771549+0.00322521j -0.00240521+0.00139892j 0.00114333+0.000948876j 0.000701545+0.000554171j -0.000498292-0.0016444j 0.00034233+0.00125007j -0.000569607+0.00219468j -0.00211561+0.00175382j -0.000643159+0.00106873j 0.000915396+0.00148082j -0.000990812+0.00249959j -0.000431645+0.000141311j 0.00157569-0.00208779j 0.000231208-0.000866303j 0.00104549-0.00132674j -0.00246613+6.29195e-05j -0.00210105+0.000755242j -9.93452e-05-8.42677e-05j 0.000908121-0.000535419j -0.00294235-0.00133362j -0.000247789-0.000966464j -0.00194339+0.000166078j 0.000324597-0.00183292j 0.000266149-0.00251029j -0.000503109-8.22864e-05j 0.00118576+0.00321812j -0.000255744+0.00100421j -0.000486351-0.00151729j 8.89682e-05-0.00143558j 
-0.000972866-0.000640699j 0.000538002+9.26997e-05j -0.000445932-0.000242671j 0.000897629+0.00103877j 0.00071232+0.00101408j -0.00637874+7.81212e-05j -0.00151139-0.00278119j 0.00417045+0.000779193j -0.00316604+0.000580277j 0.000143231-0.00136341j -0.00233841-0.000187745j 0.00363203-0.00170541j 0.0010979+0.00174123j -0.00101688-0.000540195j -0.00203434-6.48493e-05j -0.00332092+0.0011686j 0.00256886-0.00121695j -0.000623665+0.00057626j -0.000563949-0.00158522j 0.00151936-0.00225556j -0.00492458+0.00160948j -0.00252605+0.00205456j 0.000185603+0.00136336j 0.00156666+0.00101411j 0.00259802+0.00199494j -0.000939571+0.00162298j -0.00245549-0.000942614j -0.00244552-3.81079e-05j 0.00243305+0.00174148j -0.00179829-0.000410246j 0.00106106-0.000780203j -0.000872953-0.000477176j 0.00329794+0.00148907j -0.00383766+0.000598726j 0.0050143-0.000928688j -0.000897584-0.00334536j -0.00129454+0.000956066j 0.00246113+0.000375296j 0.00380739+0.000996201j 0.00158171-0.00238525j 0.00183574+0.00152004j 0.00125802+0.00182545j 0.00301689+0.000629947j 0.0023454+0.00136705j 0.00110518-0.00133801j -0.00224992-0.00153252j 0.00164439-0.000332538j 9.93197e-05-0.00043085j 0.00153459+0.00136533j 0.00106023-0.000306616j -0.000417659-0.00138807j -0.000176276+0.00190365j -0.00434416+0.000413287j 0.00251939-0.00108752j 0.00205011-0.000158709j 0.00279737+0.00294467j -0.00242407+0.000434986j 0.00295124+0.000735461j 0.00103163-0.00163776j -0.00392051-0.00104986j -0.00275123-0.000600103j 9.87881e-05-8.77552e-06j -0.00178275-0.00159368j 0.000195567-0.000807404j 0.000146081+0.00139865j -0.00114634+0.000721428j -0.00239022-0.00209892j -0.00321298-0.00168682j 0.000327705+0.000818756j 0.00160443+0.000494278j -0.0011721+0.000844724j -0.00224594-0.00418626j 0.00292564+0.00239082j -4.92827e-05-0.000495941j 0.000648451-0.000581496j 0.000770107+0.0016689j 0.000588329-0.000150385j 
0.00153069+0.00265996j -0.000270094+0.00131881j -0.00152084+0.000735603j 0.000530127+0.00286807j 0.00268134+0.00221956j -0.00341425-0.000777778j -0.00120168-0.00168961j 0.0012212-0.000128756j 0.00072954-0.00156392j -0.000145226+0.00154772j -0.00101458+0.00188859j -0.00133969+0.00083663j 0.000329919+0.000326036j 0.00145481+0.00136313j -0.000495477-0.002133j -0.000502696-0.00112504j -0.00209958-1.93271e-05j -0.00232638-0.000452j -0.000795066-0.0011366j -0.000766555-0.00115484j 0.000979011+0.00138432j 0.00239224-0.000918754j -0.000472587+0.00136699j -0.00119743+0.00102109j 0.000754212+0.00258349j -0.00152177-0.00200239j -0.00109378+4.16248e-06j 0.00303268+0.000976353j 5.89374e-05+0.00169942j -6.30405e-05+0.000842433j 0.000282693+0.00220126j 0.00104039-0.00257629j 0.00127755+0.00183008j -2.56424e-05-0.000481013j -0.000105911+0.000686596j -0.000741946-0.00217174j 0.000754187+0.00148214j -0.000358807+0.00216213j -0.00164071-0.000924941j 0.000589751-0.00377186j -0.000283534-0.000459272j 0.0016824+0.000337526j 0.00013359-0.00131106j -0.000526369+0.000144879j 0.00166058-0.00194474j -0.00124913-0.00126173j -0.00066781-0.00135179j -0.000683618-0.000566884j -0.00175402+0.00112349j -0.000349855-0.00197068j -0.000866266-0.00143381j 0.00063168+0.000870278j 0.00198264+0.00254454j -0.00124708+0.000493898j -0.00159578-0.000568138j 0.000786425-0.000309374j 0.000398911+0.00110525j -0.000457657+0.000143295j -0.00205551-0.00137767j -0.000471676-0.000125825j -0.0011361+0.000614991j -9.90957e-05+0.000854539j -0.000243037+0.000311876j 0.000169823-0.00131223j -0.000459742-0.00146862j 0.00122065-0.000819305j -0.000923568+0.000181799j 0.00149879-0.00235522j 0.000288863-0.00013216j 0.00161445+0.000310226j -0.000233618+0.00122083j -0.00126978-0.00367793j 0.00131168+0.000139745j -0.000976619-0.00145402j 0.000746547-0.00136873j 0.00019286-0.00132674j -0.000809792+0.001847j 
0.00271811+0.00262205j 0.00146779+0.00108533j -0.00114702-0.00177304j 0.00105748+0.00191444j 0.000770034+0.00431869j -0.0028987+0.000942668j -0.00103775+0.00379643j -0.00150549-0.00224577j -7.87081e-05+0.00461792j -0.000278208-0.000218048j -3.72226e-05-0.00217847j 0.000652935-0.00055386j -0.00142837-0.00501851j -0.00123141-0.000674426j 0.000207777+0.00487272j -0.0015698+0.00149344j 0.00195703-0.000580163j 0.00207939+8.67719e-05j 0.00148928+0.00223406j -0.000566188+0.00398287j -0.000628241-0.000239628j -0.00235556+0.00350979j 0.00311286-0.0047358j -0.000420616-0.00550495j 0.00174235-0.00275223j 0.000357065-0.00173764j -0.000854062+0.0023336j -0.00138781+0.00596507j 0.00437573-0.00448518j 0.00165115+0.0018827j 4.15445e-06+0.00238116j -0.00235859-0.00156594j 0.00205244-0.003888j -0.00109684+0.00065216j -0.000533892+0.00336153j -0.00230847-0.00125791j 0.000357874-0.000909751j 0.000698732-0.00424747j 0.00369987-0.00536842j -5.30999e-05+0.00316765j 0.000410365+0.00232378j 0.000992448-0.000210369j 0.00200761-0.00244035j 0.000331752+0.00055905j -0.00174654+0.00563242j 0.000935991-0.00015547j -0.000337108+0.000638077j -0.0011119+0.00178039j 0.00261755+0.000728759j 0.000754839+0.000435192j 0.000278654-0.00330878j 0.00148184-0.00192674j -0.00162822+0.00254166j -0.00129687+0.00289097j 0.000281613+0.00119974j 0.00235152-0.00228137j -0.000232739-0.000957898j -0.000126661+0.00010931j -0.0007336+0.00319533j -0.000765302+0.00105943j -0.00132606-0.0011462j 0.000264474+0.000316595j -0.000302831+0.00196472j 6.06443e-05+0.0031793j 0.000183029-0.000470494j 0.000718445-0.00209071j 0.00066782+0.000445074j -0.00209928+0.00119176j 8.53339e-05-0.000675442j -0.00192389+0.000929142j 0.000836908-0.000631532j -0.00141101-0.00180913j 0.00155937-0.000288043j -0.000176596-0.00364615j 0.0019513-0.0017583j 0.000966366-0.00235191j 0.000539853+0.00268809j 
0.00420416+0.00228885j -0.00448915-0.00207795j 0.000601275+0.00314041j 0.00321421+0.00129957j 0.00498009+0.00129347j -0.000307965-0.00059249j 0.00499325+1.30238e-05j -0.00180344+0.00344279j 0.00276789-0.00184094j -0.00305178-0.000967118j -0.000645334+0.00049742j 0.00288369+0.0029302j -0.00478812+0.0022182j 0.0016799+0.0015114j 0.00218245-0.00339164j -0.000792349-0.00187028j 0.000934652+0.00100294j 0.00111937-0.00024881j -0.000115319-0.00296778j 0.00381512-0.00219441j -0.000964328-0.00169985j 0.00388993+0.00163648j -0.00244285+0.00290688j -0.00309685+0.0024934j -0.00433304+0.000577476j -0.00125688-0.000874115j 0.00250156+0.00175605j 0.00661971-0.00264088j -0.00270121-0.000525023j 0.0041591+0.00325309j 0.00322783+0.00338939j -0.00304519-0.00152814j -0.00417514+0.00078911j 0.000135544-0.00124893j 0.00302526+0.00388691j -0.00239032-0.000710433j -0.001786-0.000824918j -0.00281558+0.000787567j -0.00554314-0.000609498j 0.00526229-2.53956e-05j 0.0013027+0.000780747j -0.00204987-0.00329889j -0.00276131+4.32602e-05j -0.000310547+0.00104771j 0.00507317-0.00195602j -0.000843145-0.00359896j 0.00151447-0.0011871j 4.01455e-05-0.00109757j 4.5356e-05+0.000888452j -0.000518701-0.000605096j -0.00306939-0.000470195j -0.00222746-0.00015399j 0.00238486+0.00260945j 0.00197895+0.00406603j 0.000954089+0.00199022j -0.00316778-0.00157856j -0.000754199+0.000819406j 0.000323191+0.00182541j 0.00348162+0.00360508j 0.00189724+0.00164673j -0.00203757-0.00094465j -0.000403264-0.00103903j 0.00248005-0.000859239j 0.00341499-0.000180095j -2.13304e-05-0.000698853j -0.00134705-0.00151413j 0.00167581-0.000195993j 0.00241182-0.000880598j -0.000506556-0.000766527j 0.00084432+0.00312883j -0.00209461-0.00216678j -0.00067356-0.00375443j -0.000948242-0.00169474j -0.00203936+0.0019133j -0.00142607-0.00197865j -0.00293141-0.00573589j -0.000564878-3.20539e-05j 
-0.000306821-0.00103869j 0.000189982-0.00111598j 0.00217231-0.000988896j -0.00319018-0.00164234j 0.00485897+0.00102537j -0.00494752+0.00461076j -0.00263819+0.000536511j 0.00168576-0.000882006j 0.000110506+0.000644788j 0.00151612-0.00132863j -0.00390591-0.00080901j 2.96049e-05-0.00149664j 0.000131857-0.00206334j 0.00378124-0.00118933j -0.00229687+0.00123193j -0.000977726+0.00260088j -0.000508797-0.000955962j -0.00292248-0.000654414j -0.00326046-0.000865274j -0.00295828-0.000797934j -0.00165615+0.0015607j 0.00171645+0.00199443j -0.00206999-0.00302334j -0.000394744-0.00205614j 0.00311896-0.00282571j -0.00352537-0.000815806j -0.00166212+0.00160957j 8.47982e-05+0.00169985j 0.000573088-0.0034866j -0.00118135+0.00034237j 0.00175918+0.000178822j 0.000295338-0.000509347j 0.0051765-0.00118046j -0.00198896+0.000404525j 0.00286925-0.000373209j -0.00116584+0.00086067j 0.0019235+0.000191773j 0.00226518-0.00153564j 0.00135892-0.00404949j -0.00326605-0.000609943j -0.000980437+4.04461e-05j 0.00201524+8.04486e-05j 0.000299994-0.000999254j 0.0010866+0.000126249j -0.00091524-9.21544e-05j -0.00331693-0.00122307j -0.000509327-0.000346623j 0.000104372+0.000178491j 0.00041416-0.00178238j -0.000647415-0.000743961j -0.00184999-0.00110658j 0.00165631-0.000595157j 0.000899602+0.0022386j 0.000985912-0.000598818j -0.0011422-0.00233162j 0.00241753+1.34604e-05j 0.000276956+0.00301674j 0.0025018+0.000777678j -0.0034099-0.00223717j -0.00238605+8.7906e-05j -0.000172352+0.000370935j -0.000346251+0.000773861j -0.000256436+0.000253393j -0.0011242+0.0013287j -0.00306681-0.000775814j 0.000235224-0.000113148j -0.00311757-0.00234645j -0.00390886+0.000830614j -0.00112297-0.000900301j 0.00240368+0.00185938j 3.28949e-05+0.00111984j -0.00436471-0.00184556j 0.00166189-0.00105902j 0.000482009+0.000741591j 0.0012283+0.00144225j 0.00147236+0.000866753j 0.000778018-0.00160354j 
-0.0014484-0.00108696j -0.00143866+0.00148918j -0.000899621-0.000400342j 0.00308716-0.00225191j -0.00183481+0.00289178j -0.0031103-0.00305122j -0.000830163-0.00315916j 0.00474906+0.000834862j 4.35731e-05+0.00241178j -0.00049931+0.00343461j -0.000477747-0.00383338j 0.00040647-0.0027137j 0.00426648-0.000191753j -0.00202292+0.00089369j -0.000586706+0.000534049j -0.00106735+0.00122898j 0.00118188-0.00144217j 0.00112788-0.00271589j -0.00106678-0.000541945j 0.00202862+6.24092e-06j -0.0038347-0.000436384j 0.00459703+0.00340981j 0.00309302-0.00238259j 0.00184595-0.00221772j 0.00181968+0.00254758j 0.00443627-0.0012299j -0.00253047-0.00188413j -0.00118284+0.00256996j 0.00176362-0.000241819j 0.000739279-0.00296149j -0.000294235+0.000105218j -0.00067728+0.00283466j -0.000245562+0.00250017j 0.00127193+0.000908756j 0.000283826+0.00163404j -0.00515979-0.00229623j -0.000840086+0.00162936j -0.00135182-0.000509974j 0.00331701-0.000361362j 0.0012396-0.00286142j 0.00124524-0.000581665j -0.00206225+0.00180227j 0.0011084-7.89537e-07j 0.00105719+0.000680453j -0.00117157+0.000834509j -0.00134734-0.00207366j -0.000765377-0.000368923j -0.00134068+0.00110327j 0.00303261-0.00147699j 0.000405611-0.000993053j 0.00120108-0.00134373j 0.00183975+0.00124272j -0.000797251+0.00110254j 0.000547509-0.000471932j 0.00224395-0.00150983j 0.000989284+0.00368862j -0.00132896+0.00108548j 0.000473704+0.00120078j 0.00214812-0.00378582j 0.000808424-0.00186134j -0.00105106+0.000390183j -0.00101424+0.000380431j -0.00233496-0.00134525j -0.00267141-0.00258788j 0.00201532-0.00104092j 0.00106779+0.000637201j 0.00115256-0.00269812j -0.000155838-0.00218962j 0.00225355+0.00100008j -0.000806901+0.0016748j -0.00187874+0.000962911j -0.000164808-0.00311212j 0.0019564+0.00267725j 0.000583414-0.000126881j -0.00204897-0.000742717j -0.00165835+0.00187898j -0.000517748-0.000689364j 
-0.00128753+0.000677722j 0.000116118+0.000293818j -0.00310405+0.00167838j 0.00385364+0.000766718j 0.00257147-0.0024496j -0.00114428+0.00456378j -0.00177116+7.41249e-05j 0.00340702-0.00311402j 0.000777198+0.000316119j -0.000158026-0.000772699j -0.00199744+0.00306228j -0.001498-0.000295464j -4.30682e-05-0.000488604j -0.00253555-0.000797616j 0.000954133+0.00113395j 0.00150533+0.000977946j -0.000486389+0.000603098j -0.000942087+0.0019989j -0.000457507+0.0012434j 0.00238476-0.000187262j -0.000847382+0.00281811j 0.00646521-0.00224424j -0.00144172+0.00249537j -0.00252097+0.00124246j 0.00098172-0.00122194j 0.00089029+0.00209634j -0.000978146+0.00189315j 0.00533641-2.33769e-05j -0.00130145+0.001093j -0.000263622-4.40274e-05j 0.00122357-0.0014803j -0.00108821+0.000629862j -0.000667932-0.00191054j 0.00132872+0.00204023j 0.00192107-0.00259887j -0.00527868+0.000232788j 0.000526253-6.62105e-05j -0.00229279-0.000470484j -0.00318051-0.000664512j -0.000558561-0.000654446j 0.00183943-3.62173e-05j 0.00044093-0.00057489j -0.000666801-0.000486922j 0.00132548-0.00031432j 0.00192719+0.000327935j -0.0028908+0.00209681j -0.000954307-0.000252295j 0.000191003+0.000940281j -0.000479196-6.46427e-05j -0.00132858-0.000276173j -0.00182797+0.00040141j 0.000287805+0.000133305j 0.00274313+0.000605011j 0.000774126-0.000616942j -0.000807083+0.000606829j 0.00234609-0.000741978j 0.00187612+0.00108247j 0.00200004-0.00131725j -0.00183775+0.00119867j -0.000734501+0.00186196j -0.00136278+0.00118802j 0.000818953+0.000386014j -0.00170185+5.09354e-05j -0.00169975-0.000172217j 0.0005635+0.00175655j -0.000348498+0.000210748j -0.00294373+0.00149891j -0.000840484+0.00144739j 0.00166351+0.000408317j 0.00196987-0.00160718j 0.00106037+0.00116042j -0.0045564+0.000813175j 0.00277163-0.000782699j -0.00182351-0.000191643j -0.00249939-0.00227967j 0.000916098-0.000555392j -0.00126011-0.000330133j 
