2.4087e-15+0.0521745j 1.35324e-15+0.0465741j -1.87775e-16+0.0661617j 1.3989e-17-0.0481208j 9.78779e-16+0.0508094j -5.50229e-16-0.000938166j -1.06322e-15+0.00071944j 5.2928e-16-0.0196948j -2.13747e-16+0.0237554j 5.28072e-16+0.00302975j 4.62006e-16+0.0159252j 5.84706e-17-0.00452547j 8.88147e-16-0.00213707j 4.16685e-16-0.0158466j 5.08178e-17+0.035956j -2.91739e-17-0.0122624j -1.22352e-14+0.00237915j -1.63491e-15+0.00122388j 9.43915e-16-0.0169317j -1.74183e-16+0.0110426j 1.65919e-15+0.00185962j -6.76526e-16-0.00611377j -8.0004e-16-0.0124968j -6.19103e-16-0.00186914j -9.21372e-17+0.0115318j -3.5749e-16-0.0302575j -5.54151e-16+0.0459893j -7.89409e-16+0.00826909j -1.78046e-14-0.0446154j 4.86816e-14+0.00875681j -1.72033e-13+0.0985912j -2.91505e-14-0.0162589j -9.20796e-16-0.0664843j 9.92314e-16+0.165326j 3.30036e-16-0.0452351j -2.86106e-16+0.138549j 1.51552e-16+0.124204j -7.33751e-16+0.245359j 1.06031e-15-0.288137j -4.87314e-16-0.141707j 3.28316e-15+0.205906j -4.52776e-16+0.131217j -3.58563e-15+0.143818j -2.4643e-14-0.0107996j 3.03148e-14+0.207449j 2.71597e-14-0.166744j 1.88282e-15+0.289259j 6.70427e-16-0.168269j 6.63694e-15+0.0539125j 3.49493e-15+0.00997607j 1.03823e-13-0.00188807j 3.14941e-16-0.0168785j 3.38155e-15-3.31908e-05j -1.30737e-14+0.0678104j -2.48118e-15-0.19933j -6.97664e-15+0.232671j -7.46295e-16-0.227132j 7.26223e-15+0.16469j 1.71107e-14+0.0720455j 1.28417e-14+0.145191j 1.93958e-15-0.171689j 1.44709e-15+0.196071j 8.71717e-16-0.0782357j -1.65434e-16+0.277784j 9.94935e-17-0.211313j 2.51722e-16+0.0511101j -1.47851e-16-0.0299882j -3.10414e-16-0.153928j 2.92265e-16-0.135695j 7.80407e-16-0.117818j -2.13939e-15-0.0711854j 2.87721e-15+0.0596305j 
-1.66818e-18-3.61343e-05j -9.37208e-19-3.22556e-05j 1.30046e-19-4.58213e-05j -9.68832e-21+3.33268e-05j -6.77868e-19-3.51888e-05j 3.81069e-19+6.49741e-07j 7.36347e-19-4.98259e-07j -3.66561e-19+1.36399e-05j 1.48034e-19-1.64522e-05j -3.65724e-19-2.0983e-06j -3.19969e-19-1.10292e-05j -4.04947e-20+3.13418e-06j -6.15099e-19+1.48006e-06j -2.88581e-19+1.09748e-05j -3.51946e-20-2.49019e-05j 2.02048e-20+8.49248e-06j 8.4737e-18-1.64771e-06j 1.13228e-18-8.47618e-07j -6.53723e-19+1.17263e-05j 1.20633e-19-7.64773e-06j -1.14909e-18-1.2879e-06j 4.68538e-19+4.23419e-06j 5.54079e-19+8.65485e-06j 4.28769e-19+1.2945e-06j 6.3811e-20-7.98654e-06j 2.47585e-19+2.09553e-05j 3.83785e-19-3.18506e-05j 5.46717e-19-5.72688e-06j 1.23309e-17+3.0899e-05j -3.37152e-17-6.06466e-06j 1.19144e-16-6.82808e-05j 2.01886e-17+1.12604e-05j 6.37711e-19+4.60447e-05j -6.87242e-19-0.000114499j -2.28571e-19+3.13283e-05j 1.98147e-19-9.59544e-05j -1.0496e-19-8.60195e-05j 5.0817e-19-0.000169927j -7.34332e-19+0.000199554j 3.37496e-19+9.81412e-05j -2.2738e-18-0.000142604j 3.13577e-19-9.08764e-05j 2.48328e-18-9.96033e-05j 1.70669e-17+7.47944e-06j -2.0995e-17-0.000143672j -1.88099e-17+0.000115481j -1.30398e-18-0.000200331j -4.64315e-19+0.000116537j -4.59651e-18-3.73379e-05j -2.42046e-18-6.90908e-06j -7.19039e-17+1.30761e-06j -2.18117e-19+1.16895e-05j -2.34195e-18+2.29868e-08j 9.05439e-18-4.69631e-05j 1.71837e-18+0.000138049j 4.83178e-18-0.00016114j 5.16858e-19+0.000157303j -5.02957e-18-0.000114058j -1.18503e-17-4.98962e-05j -8.89371e-18-0.000100554j -1.34328e-18+0.000118906j -1.0022e-18-0.000135792j -6.03721e-19+5.41833e-05j 1.14574e-19-0.000192384j -6.89057e-20+0.000146348j -1.74334e-19-3.53971e-05j 1.02396e-19+2.07687e-05j 2.14982e-19+0.000106605j -2.02413e-19+9.39775e-05j -5.40482e-19+8.15963e-05j 1.48167e-18+4.93005e-05j -1.99265e-18-4.1298e-05j 
9.61114e-18+0.000208186j 5.39968e-18+0.000185839j -7.49254e-19+0.000263997j 5.58188e-20-0.000192011j 3.9055e-18+0.000202739j -2.19551e-18-3.74345e-06j -4.24243e-18+2.8707e-06j 2.11192e-18-7.85859e-05j -8.52888e-19+9.47885e-05j 2.1071e-18+1.20892e-05j 1.84349e-18+6.35445e-05j 2.33308e-19-1.80574e-05j 3.54386e-18-8.5273e-06j 1.66265e-18-6.32309e-05j 2.02772e-19+0.000143471j -1.16409e-19-4.8929e-05j -4.88208e-17+9.49321e-06j -6.52357e-18+4.88351e-06j 3.76639e-18-6.75606e-05j -6.95023e-19+4.4062e-05j 6.62045e-18+7.4202e-06j -2.69946e-18-2.4395e-05j -3.1923e-18-4.98645e-05j -2.47033e-18-7.45821e-06j -3.67644e-19+4.6014e-05j -1.42645e-18-0.000120733j -2.21116e-18+0.000183505j -3.14988e-18+3.29951e-05j -7.10436e-17-0.000178023j 1.94248e-16+3.49412e-05j -6.86443e-16+0.000393397j -1.16316e-16-6.48761e-05j -3.67414e-18-0.000265284j 3.95951e-18+0.000659682j 1.3169e-18-0.000180496j -1.14161e-18+0.000552836j 6.04721e-19+0.000495597j -2.9278e-18+0.000979025j 4.23082e-18-0.00114972j -1.94447e-18-0.000565436j 1.31004e-17+0.000821604j -1.80666e-18+0.00052358j -1.43073e-17+0.00057386j -9.833e-17-4.30924e-05j 1.20962e-16+0.00082776j 1.08372e-16-0.000665337j 7.5128e-18+0.0011542j 2.67513e-18-0.000671422j 2.64826e-17+0.00021512j 1.39454e-17+3.98063e-05j 4.14271e-16-7.53375e-06j 1.25667e-18-6.73483e-05j 1.3493e-17-1.32437e-07j -5.21664e-17+0.000270576j -9.90033e-18-0.000795363j -2.7838e-17+0.000928401j -2.97785e-18-0.000906296j 2.89776e-17+0.000657141j 6.82749e-17+0.000287474j 5.12407e-17+0.000579339j 7.73926e-18-0.000685068j 5.77415e-18+0.00078236j 3.47831e-18-0.000312174j -6.60113e-19+0.00110841j 3.96997e-19-0.000843177j 1.00441e-18+0.000203938j -5.89952e-19-0.000119658j -1.23861e-18-0.000614202j 1.16619e-18-0.000541447j 3.11396e-18-0.000470113j -8.53654e-18-0.000284043j 1.14806e-17+0.000237936j 
2.9283e-18+6.34295e-05j 1.64516e-18+5.6621e-05j -2.28281e-19+8.0434e-05j 1.70067e-20-5.85013e-05j 1.18992e-18+6.17699e-05j -6.68923e-19-1.14055e-06j -1.29257e-18+8.74637e-07j 6.43456e-19-2.39434e-05j -2.59856e-19+2.88799e-05j 6.41987e-19+3.68332e-06j 5.61669e-19+1.93606e-05j 7.10838e-20-5.5017e-06j 1.07974e-18-2.59808e-06j 5.06571e-19-1.9265e-05j 6.17801e-20+4.37124e-05j -3.54672e-20-1.49076e-05j -1.48746e-17+2.89237e-06j -1.98758e-18+1.4879e-06j 1.14753e-18-2.05842e-05j -2.11758e-19+1.34247e-05j 2.0171e-18+2.26077e-06j -8.22464e-19-7.43262e-06j -9.72623e-19-1.51926e-05j -7.52654e-19-2.27235e-06j -1.12013e-19+1.40194e-05j -4.34608e-19-3.67846e-05j -6.73691e-19+5.591e-05j -9.59699e-19+1.00529e-05j -2.16454e-17-5.42397e-05j 5.91831e-17+1.06458e-05j -2.09144e-16+0.000119859j -3.54388e-17-1.97663e-05j -1.11943e-18-8.08262e-05j 1.20637e-18+0.00020099j 4.01231e-19-5.49932e-05j -3.47824e-19+0.000168437j 1.84245e-19+0.000150997j -8.92034e-19+0.000298287j 1.28904e-18-0.000350293j -5.92436e-19-0.000172276j 3.9914e-18+0.000250324j -5.50448e-19+0.000159523j -4.35912e-18+0.000174842j -2.99589e-17-1.31293e-05j 3.68543e-17+0.0002522j 3.30186e-17-0.000202713j 2.28898e-18+0.000351658j 8.15051e-19-0.000204567j 8.06865e-18+6.55424e-05j 4.24885e-18+1.21281e-05j 1.26219e-16-2.29537e-06j 3.8288e-19-2.05195e-05j 4.11102e-18-4.03507e-08j -1.58939e-17+8.24383e-05j -3.01641e-18-0.000242329j -8.48163e-18+0.000282863j -9.07284e-19-0.000276128j 8.82883e-18+0.000200216j 2.08018e-17+8.7587e-05j 1.56119e-17+0.000176511j 2.35798e-18-0.000208725j 1.75925e-18+0.000238368j 1.05976e-18-9.51126e-05j -2.01122e-19+0.000337707j 1.20956e-19-0.000256897j 3.06023e-19+6.21354e-05j -1.79745e-19-3.64571e-05j -3.77376e-19-0.000187134j 3.55312e-19-0.000164967j 9.48754e-19-0.000143233j -2.60089e-18-8.65414e-05j 3.49788e-18+7.24938e-05j 
4.18569e-20+9.06658e-07j 2.35158e-20+8.09337e-07j -3.26304e-21+1.14972e-06j 2.43093e-22-8.36214e-07j 1.70086e-20+8.82935e-07j -9.56154e-21-1.63029e-08j -1.8476e-20+1.2502e-08j 9.19752e-21-3.42245e-07j -3.71436e-21+4.12808e-07j 9.17652e-21+5.26492e-08j 8.02847e-21+2.76739e-07j 1.01607e-21-7.86409e-08j 1.54337e-20-3.71368e-08j 7.2409e-21-2.75373e-07j 8.83081e-22+6.24823e-07j -5.06966e-22-2.13088e-07j -2.12617e-19+4.13434e-08j -2.84104e-20+2.12679e-08j 1.64028e-20-2.94229e-07j -3.02685e-21+1.91892e-07j 2.88324e-20+3.23153e-08j -1.17563e-20-1.06242e-07j -1.39026e-20-2.17162e-07j -1.07584e-20-3.24808e-08j -1.6011e-21+2.00393e-07j -6.21226e-21-5.25797e-07j -9.6297e-21+7.99174e-07j -1.37179e-20+1.43695e-07j -3.09398e-19-7.75299e-07j 8.4596e-19+1.52171e-07j -2.98949e-18+1.71326e-06j -5.06561e-19-2.82538e-07j -1.6001e-20-1.15532e-06j 1.72438e-20+2.87294e-06j 5.73517e-21-7.86069e-07j -4.97178e-21+2.40763e-06j 2.63359e-21+2.15835e-06j -1.27507e-20+4.2637e-06j 1.84254e-20-5.00707e-06j -8.46825e-21-2.4625e-06j 5.70529e-20+3.57812e-06j -7.86807e-21+2.28021e-06j -6.2309e-20+2.49918e-06j -4.28231e-19-1.87669e-07j 5.26793e-19+3.60493e-06j 4.71965e-19-2.89757e-06j 3.27186e-20+5.02657e-06j 1.16503e-20-2.92407e-06j 1.15333e-19+9.36859e-07j 6.07327e-20+1.73358e-07j 1.80417e-18-3.28098e-08j 5.47286e-21-2.93305e-07j 5.87626e-20-5.76771e-10j -2.27187e-19+1.17837e-06j -4.31164e-20-3.46384e-06j -1.21236e-19+4.04323e-06j -1.29687e-20-3.94696e-06j 1.26199e-19+2.86188e-06j 2.9734e-19+1.25196e-06j 2.23155e-19+2.52304e-06j 3.37048e-20-2.9835e-06j 2.51467e-20+3.40721e-06j 1.51482e-20-1.35953e-06j -2.87482e-21+4.82717e-06j 1.72894e-21-3.67207e-06j 4.37427e-21+8.88161e-07j -2.56927e-21-5.21116e-07j -5.39419e-21-2.67488e-06j 5.07881e-21-2.35803e-06j 1.35614e-20-2.04736e-06j -3.7177e-20-1.23702e-06j 4.99984e-20+1.03622e-06j 
-3.63102e-18-7.86511e-05j -2.03996e-18-7.02087e-05j 2.83063e-19-9.97362e-05j -2.10879e-20+7.25402e-05j -1.47547e-18-7.65932e-05j 8.29448e-19+1.41425e-06j 1.60276e-18-1.08453e-06j -7.97869e-19+2.96892e-05j 3.22215e-19-3.58104e-05j -7.96048e-19-4.56723e-06j -6.96456e-19-2.40066e-05j -8.81422e-20+6.82197e-06j -1.33885e-18+3.22155e-06j -6.28136e-19+2.38882e-05j -7.66058e-20-5.42023e-05j 4.39784e-20+1.8485e-05j 1.84441e-17-3.58647e-06j 2.46456e-18-1.84496e-06j -1.42292e-18+2.55239e-05j 2.62575e-19-1.66463e-05j -2.50116e-18-2.8033e-06j 1.01984e-18+9.21627e-06j 1.20603e-18+1.88384e-05j 9.33273e-19+2.81766e-06j 1.38893e-19-1.73838e-05j 5.38903e-19+4.5612e-05j 8.3536e-19-6.9327e-05j 1.19e-18-1.24653e-05j 2.68398e-17+6.72559e-05j -7.33857e-17-1.32005e-05j 2.59333e-16-0.000148622j 4.39433e-17+2.45097e-05j 1.38806e-18+0.000100223j -1.49587e-18-0.000249223j -4.97516e-19+6.81902e-05j 4.31294e-19-0.000208858j -2.28459e-19-0.000187233j 1.1061e-18-0.000369868j -1.59837e-18+0.000434355j 7.34606e-19+0.000213618j -4.94924e-18-0.000310396j 6.82542e-19-0.000197805j 5.4052e-18-0.0002168j 3.71484e-17+1.628e-05j -4.56984e-17-0.000312722j -4.09422e-17+0.000251359j -2.83828e-18-0.000436047j -1.01064e-18+0.000253658j -1.00049e-17-8.12709e-05j -5.26846e-18-1.50385e-05j -1.56508e-16+2.8462e-06j -4.74762e-19+2.54437e-05j -5.09756e-18+5.00339e-08j 1.97081e-17-0.000102221j 3.74027e-18+0.000300482j 1.0517e-17-0.000350743j 1.12501e-18+0.000342392j -1.09475e-17-0.000248263j -2.57937e-17-0.000108606j -1.93584e-17-0.00021887j -2.92384e-18+0.000258814j -2.18143e-18-0.00029557j -1.31408e-18+0.000117937j 2.49386e-19-0.000418749j -1.49982e-19+0.000318546j -3.79461e-19-7.70464e-05j 2.22879e-19+4.5206e-05j 4.67937e-19+0.000232041j -4.40578e-19+0.000204555j -1.17643e-18+0.000177605j 3.22504e-18+0.000107309j -4.33728e-18-8.98906e-05j 
7.87001e-18+0.000170471j 4.42149e-18+0.000152173j -6.13521e-19+0.000216172j 4.57068e-20-0.000157226j 3.19799e-18+0.000166011j -1.79778e-18-3.0653e-06j -3.47388e-18+2.35065e-06j 1.72933e-18-6.43495e-05j -6.98381e-19+7.76168e-05j 1.72538e-18+9.89919e-06j 1.50953e-18+5.20329e-05j 1.91043e-19-1.47862e-05j 2.90187e-18-6.98251e-06j 1.36145e-18-5.17762e-05j 1.66038e-19+0.00011748j -9.53206e-20-4.00652e-05j -3.99765e-17+7.77345e-06j -5.34177e-18+3.99883e-06j 3.08408e-18-5.53215e-05j -5.69114e-19+3.60799e-05j 5.42111e-18+6.07597e-06j -2.21043e-18-1.99757e-05j -2.61399e-18-4.08312e-05j -2.02281e-18-6.1071e-06j -3.01042e-19+3.76783e-05j -1.16804e-18-9.88612e-05j -1.81059e-18+0.000150262j -2.57926e-18+2.70178e-05j -5.81735e-17-0.000145773j 1.59059e-16+2.86114e-05j -5.62089e-16+0.00032213j -9.52443e-17-5.31233e-05j -3.00854e-18-0.000217226j 3.24222e-18+0.000540176j 1.07834e-18-0.000147798j -9.34803e-19+0.000452686j 4.95172e-19+0.000405816j -2.3974e-18+0.000801667j 3.46437e-18-0.000941438j -1.59221e-18-0.000463003j 1.07272e-17+0.000672764j -1.47937e-18+0.000428729j -1.17154e-17+0.000469901j -8.05168e-17-3.52859e-05j 9.90485e-17+0.000677805j 8.87397e-17-0.000544806j 6.1518e-18+0.000945105j 2.19051e-18-0.000549789j 2.16851e-17+0.00017615j 1.14191e-17+3.25951e-05j 3.39222e-16-6.16896e-06j 1.02902e-18-5.51476e-05j 1.10486e-17-1.08445e-07j -4.27161e-17+0.000221559j -8.10681e-18-0.000651277j -2.2795e-17+0.000760214j -2.43839e-18-0.000742114j 2.37281e-17+0.000538095j 5.59064e-17+0.000235396j 4.19581e-17+0.000474387j 6.33723e-18-0.000560963j 4.72812e-18+0.00064063j 2.84819e-18-0.000255622j -5.40529e-19+0.000907612j 3.25078e-19-0.000690429j 8.22457e-19+0.000166993j -4.83077e-19-9.79811e-05j -1.01423e-18-0.000502935j 9.54927e-19-0.00044336j 2.54984e-18-0.000384948j -6.99009e-18-0.000232586j 9.40079e-18+0.000194832j 
-9.9108e-18-0.000214677j -5.56803e-18-0.000191633j 7.72615e-19-0.000272228j -5.75591e-20+0.000197997j -4.02727e-18-0.00020906j 2.26396e-18+3.86016e-06j 4.3747e-18-2.9602e-06j -2.17777e-18+8.1036e-05j 8.79479e-19-9.77438e-05j -2.1728e-18-1.24662e-05j -1.90096e-18-6.55256e-05j -2.40582e-19+1.86204e-05j -3.65435e-18+8.79316e-06j -1.71448e-18+6.52023e-05j -2.09094e-19-0.000147944j 1.20038e-19+5.04545e-05j 5.03429e-17-9.78919e-06j 6.72696e-18-5.03577e-06j -3.88382e-18+6.9667e-05j 7.16692e-19-4.54358e-05j -6.82686e-18-7.65154e-06j 2.78362e-18+2.51556e-05j 3.29183e-18+5.14192e-05j 2.54735e-18+7.69074e-06j 3.79106e-19-4.74487e-05j 1.47092e-18+0.000124497j 2.2801e-18-0.000189227j 3.24809e-18-3.40239e-05j 7.32586e-17+0.000183574j -2.00305e-16-3.60306e-05j 7.07845e-16-0.000405662j 1.19942e-16+6.68988e-05j 3.78869e-18+0.000273555j -4.08296e-18-0.000680249j -1.35796e-18+0.000186124j 1.17721e-18-0.000570073j -6.23575e-19-0.000511049j 3.01908e-18-0.00100955j -4.36273e-18+0.00118556j 2.00509e-18+0.000583065j -1.35089e-17-0.000847219j 1.86299e-18-0.000539904j 1.47534e-17-0.000591751j 1.01396e-16+4.44359e-05j -1.24733e-16-0.000853568j -1.11751e-16+0.000686081j -7.74704e-18-0.00119018j -2.75853e-18+0.000692355j -2.73083e-17-0.000221827j -1.43802e-17-4.10474e-05j -4.27187e-16+7.76864e-06j -1.29585e-18+6.94481e-05j -1.39137e-17+1.36566e-07j 5.37928e-17-0.000279012j 1.0209e-17+0.000820161j 2.8706e-17-0.000957346j 3.07069e-18+0.000934552j -2.98811e-17-0.000677629j -7.04035e-17-0.000296437j -5.28383e-17-0.000597401j -7.98055e-18+0.000706427j -5.95417e-18-0.000806752j -3.58675e-18+0.000321907j 6.80694e-19-0.00114297j -4.09374e-19+0.000869466j -1.03573e-18-0.000210297j 6.08345e-19+0.000123389j 1.27723e-18+0.000633351j -1.20255e-18+0.000558328j -3.21105e-18+0.00048477j 8.8027e-18+0.000292899j -1.18385e-17-0.000245355j 
9.37473e-18+0.000203065j 5.26686e-18+0.000181268j -7.30825e-19+0.000257504j 5.44458e-20-0.000187288j 3.80944e-18+0.000197752j -2.14151e-18-3.65137e-06j -4.13807e-18+2.80008e-06j 2.05998e-18-7.66529e-05j -8.31909e-19+9.24569e-05j 2.05527e-18+1.17919e-05j 1.79814e-18+6.19814e-05j 2.27569e-19-1.76133e-05j 3.45669e-18-8.31755e-06j 1.62175e-18-6.16756e-05j 1.97784e-19+0.000139942j -1.13546e-19-4.77255e-05j -4.76199e-17+9.25971e-06j -6.3631e-18+4.76339e-06j 3.67375e-18-6.58988e-05j -6.77927e-19+4.29782e-05j 6.45761e-18+7.23768e-06j -2.63306e-18-2.3795e-05j -3.11378e-18-4.8638e-05j -2.40957e-18-7.27475e-06j -3.58601e-19+4.48822e-05j -1.39136e-18-0.000117763j -2.15677e-18+0.000178992j -3.0724e-18+3.21835e-05j -6.92961e-17-0.000173644j 1.8947e-16+3.40818e-05j -6.69558e-16+0.00038372j -1.13455e-16-6.32803e-05j -3.58377e-18-0.000258759j 3.86212e-18+0.000643455j 1.28451e-18-0.000176057j -1.11353e-18+0.000539238j 5.89847e-19+0.000483407j -2.85578e-18+0.000954943j 4.12675e-18-0.00112144j -1.89664e-18-0.000551528j 1.27782e-17+0.000801394j -1.76222e-18+0.000510701j -1.39554e-17+0.000559744j -9.59113e-17-4.20324e-05j 1.17986e-16+0.0008074j 1.05706e-16-0.000648971j 7.32801e-18+0.00112581j 2.60932e-18-0.000654906j 2.58312e-17+0.000209829j 1.36024e-17+3.88272e-05j 4.04081e-16-7.34844e-06j 1.22576e-18-6.56917e-05j 1.31611e-17-1.2918e-07j -5.08832e-17+0.00026392j -9.65681e-18-0.000775799j -2.71533e-17+0.000905564j -2.9046e-18-0.000884003j 2.82648e-17+0.000640977j 6.65955e-17+0.000280403j 4.99803e-17+0.000565088j 7.54889e-18-0.000668217j 5.63212e-18+0.000763116j 3.39275e-18-0.000304496j -6.43876e-19+0.00108114j 3.87232e-19-0.000822437j 9.79708e-19+0.000198922j -5.7544e-19-0.000116715j -1.20814e-18-0.000599094j 1.13751e-18-0.000528129j 3.03737e-18-0.000458549j -8.32657e-18-0.000277056j 1.11982e-17+0.000232084j 
3.74919e-19+8.12106e-06j 2.10635e-19+7.24935e-06j -2.92275e-20+1.02982e-05j 2.17742e-21-7.49009e-06j 1.52349e-19+7.90858e-06j -8.56441e-20-1.46027e-07j -1.65492e-19+1.11982e-07j 8.23835e-20-3.06554e-06j -3.32701e-20+3.69758e-06j 8.21954e-20+4.71586e-07j 7.19121e-20+2.47879e-06j 9.10106e-21-7.04398e-07j 1.38242e-19-3.32639e-07j 6.48577e-20-2.46656e-06j 7.90988e-21+5.59662e-06j -4.54096e-21-1.90866e-06j -1.90444e-18+3.70318e-07j -2.54476e-19+1.905e-07j 1.46922e-19-2.63545e-06j -2.7112e-20+1.7188e-06j 2.58256e-19+2.89453e-07j -1.05302e-19-9.5162e-07j -1.24528e-19-1.94515e-06j -9.63645e-20-2.90935e-07j -1.43413e-20+1.79495e-06j -5.56441e-20-4.70964e-06j -8.62546e-20+7.15832e-06j -1.22873e-19+1.2871e-06j -2.77132e-18-6.94447e-06j 7.57739e-18+1.36301e-06j -2.67773e-17+1.53459e-05j -4.53733e-18-2.53073e-06j -1.43324e-19-1.03484e-05j 1.54456e-19+2.57334e-05j 5.13707e-20-7.04093e-06j -4.4533e-20+2.15655e-05j 2.35894e-20+1.93326e-05j -1.1421e-19+3.81905e-05j 1.65039e-19-4.48491e-05j -7.58513e-20-2.20569e-05j 5.11031e-19+3.20497e-05j -7.04755e-20+2.04242e-05j -5.5811e-19+2.23855e-05j -3.83573e-18-1.68098e-06j 4.71856e-18+3.22899e-05j 4.22746e-18-2.5954e-05j 2.93065e-19+4.50237e-05j 1.04353e-19-2.61913e-05j 1.03305e-18+8.39158e-06j 5.43992e-19+1.55279e-06j 1.61602e-17-2.93882e-07j 4.90212e-20-2.62717e-06j 5.26345e-19-5.16622e-09j -2.03495e-18+1.05548e-05j -3.862e-19-3.10261e-05j -1.08593e-18+3.62157e-05j -1.16162e-19-3.53535e-05j 1.13038e-18+2.56342e-05j 2.66332e-18+1.1214e-05j 1.99884e-18+2.25993e-05j 3.01899e-19-2.67236e-05j 2.25242e-19+3.05189e-05j 1.35684e-19-1.21775e-05j -2.57502e-20+4.32376e-05j 1.54863e-20-3.28913e-05j 3.91809e-20+7.95538e-06j -2.30133e-20-4.66771e-06j -4.83166e-20-2.39592e-05j 4.54916e-20-2.11212e-05j 1.21472e-19-1.83385e-05j -3.33e-19-1.10801e-05j 4.47843e-19+9.28159e-06j 
5.12312e-18+0.000110971j 2.87824e-18+9.90595e-05j -3.99382e-19+0.000140721j 2.97536e-20-0.000102349j 2.08179e-18+0.000108068j -1.17029e-18-1.99541e-06j -2.26138e-18+1.53019e-06j 1.12574e-18-4.18894e-05j -4.54623e-19+5.0526e-05j 1.12317e-18+6.44404e-06j 9.82651e-19+3.38717e-05j 1.24362e-19-9.62532e-06j 1.88902e-18-4.54538e-06j 8.86256e-19-3.37046e-05j 1.08085e-19+7.64757e-05j -6.20505e-20-2.60811e-05j -2.60234e-17+5.06025e-06j -3.47732e-18+2.6031e-06j 2.00763e-18-3.60124e-05j -3.70474e-19+2.34868e-05j 3.52896e-18+3.95526e-06j -1.43892e-18-1.30035e-05j -1.70162e-18-2.65797e-05j -1.31678e-18-3.97552e-06j -1.95969e-19+2.45273e-05j -7.60354e-19-6.43553e-05j -1.17864e-18+9.78156e-05j -1.67901e-18+1.75877e-05j -3.7869e-17-9.48934e-05j 1.03542e-16+1.8625e-05j -3.65901e-16+0.000209696j -6.20009e-17-3.45815e-05j -1.95846e-18-0.000141407j 2.11057e-18+0.000351636j 7.01961e-19-9.62116e-05j -6.08525e-19+0.000294683j 3.2234e-19+0.000264173j -1.56063e-18+0.000521858j 2.25519e-18-0.000612845j -1.03648e-18-0.000301399j 6.98303e-18+0.000437947j -9.63019e-19+0.000279088j -7.62636e-18+0.00030589j -5.24137e-17-2.29699e-05j 6.44773e-17+0.000441229j 5.77666e-17-0.000354651j 4.00462e-18+0.000615232j 1.42595e-18-0.000357894j 1.41163e-17+0.000114668j 7.43343e-18+2.12183e-05j 2.20822e-16-4.01578e-06j 6.69856e-19-3.58993e-05j 7.1923e-18-7.05943e-08j -2.78067e-17+0.000144227j -5.27726e-18-0.00042396j -1.48388e-17+0.000494874j -1.58731e-18-0.000483091j 1.54462e-17+0.000350282j 3.63932e-17+0.000153235j 2.73133e-17+0.00030881j 4.12533e-18-0.000365168j 3.07785e-18+0.000417028j 1.85407e-18-0.000166401j -3.51866e-19+0.000590825j 2.11615e-19-0.000449447j 5.35392e-19+0.000108707j -3.14467e-19-6.37824e-05j -6.60227e-19-0.000327394j 6.21625e-19-0.000288612j 1.65986e-18-0.000250589j -4.55031e-18-0.000151406j 6.1196e-18+0.000126829j 
-1.11523e-17-0.000241569j -6.26554e-18-0.000215639j 8.694e-19-0.00030633j -6.47695e-20+0.0002228j -4.53177e-18-0.000235249j 2.54757e-18+4.34373e-06j 4.92272e-18-3.33102e-06j -2.45058e-18+9.11875e-05j 9.89652e-19-0.000109988j -2.44498e-18-1.40278e-05j -2.1391e-18-7.37341e-05j -2.7072e-19+2.0953e-05j -4.11214e-18+9.89468e-06j -1.92926e-18+7.33703e-05j -2.35287e-19-0.000166477j 1.35076e-19+5.6775e-05j 5.66494e-17-1.10155e-05j 7.56965e-18-5.6666e-06j -4.37035e-18+7.83942e-05j 8.06472e-19-5.11276e-05j -7.68207e-18-8.61006e-06j 3.13233e-18+2.83069e-05j 3.7042e-18+5.78605e-05j 2.86646e-18+8.65416e-06j 4.26597e-19-5.33926e-05j 1.65519e-18+0.000140093j 2.56573e-18-0.000212931j 3.65498e-18-3.8286e-05j 8.24357e-17+0.00020657j -2.25397e-16-4.05442e-05j 7.96517e-16-0.000456479j 1.34968e-16+7.52792e-05j 4.2633e-18+0.000307824j -4.59443e-18-0.000765464j -1.52807e-18+0.00020944j 1.32468e-18-0.000641486j -7.01691e-19-0.000575068j 3.39728e-18-0.00113602j -4.90925e-18+0.00133408j 2.25627e-18+0.000656106j -1.52011e-17-0.000953351j 2.09636e-18-0.000607538j 1.66015e-17-0.00066588j 1.14098e-16+5.00024e-05j -1.40358e-16-0.000960495j -1.2575e-16+0.000772026j -8.71751e-18-0.00133928j -3.10409e-18+0.000779087j -3.07292e-17-0.000249616j -1.61816e-17-4.61894e-05j -4.80701e-16+8.74182e-06j -1.45818e-18+7.81479e-05j -1.56567e-17+1.53674e-07j 6.05315e-17-0.000313963j 1.14879e-17+0.000922903j 3.2302e-17-0.00107727j 3.45536e-18+0.00105162j -3.36243e-17-0.000762516j -7.9223e-17-0.000333572j -5.94573e-17-0.000672238j -8.98028e-18+0.000794922j -6.70005e-18-0.000907814j -4.03607e-18+0.000362233j 7.65965e-19-0.00128615j -4.60657e-19+0.000978384j -1.16548e-18-0.000236641j 6.84553e-19+0.000138846j 1.43722e-18+0.000712691j -1.35319e-18+0.00062827j -3.6133e-18+0.000545497j 9.90541e-18+0.00032959j -1.33215e-17-0.00027609j 
